timestamp,temp_c
1517556206.392,21.6391
1517556207.391,21.6605
1517556208.391,21.6605
1517556209.390,21.6712
1517556210.390,21.6926
1517556211.389,21.6926
1517556212.393,21.6926
1517556213.392,21.6819
1517556214.392,21.6926
1517556215.391,21.7033
1517556216.391,21.7033
1517556217.390,21.7140
1517556218.390,21.7140
1517556219.389,21.7033
1517556220.389,21.7033
1517556221.389,21.7140
1517556222.388,21.7140
1517556223.387,21.7247
1517556224.391,21.7247
1517556225.391,21.7247
1517556226.390,21.7247
1517556227.389,21.7354
1517556228.389,21.7461
1517556229.389,21.7461
1517556230.388,21.7675
1517556231.388,21.7568
1517556232.387,21.7461
1517556233.386,21.7461
1517556234.386,21.7568
1517556235.385,21.7461
1517556236.385,21.7675
1517556237.385,21.7675
1517556238.384,21.7675
1517556239.388,21.7675
1517556240.387,21.7675
1517556241.387,21.7782
1517556242.386,21.7782
1517556243.386,21.7782
1517556244.385,21.7996
1517556245.385,21.7889
1517556246.384,21.7889
1517556247.384,21.7996
1517556248.383,21.8103
1517556249.383,21.7996
1517556250.382,21.7996
1517556251.386,21.7889
1517556252.381,21.7996
1517556253.385,21.8103
1517556254.384,21.7996
1517556255.384,21.8103
1517556256.384,21.8210
1517556257.383,21.8103
1517556258.382,21.8103
1517556259.382,21.8424
1517556260.381,21.7996
1517556261.381,21.7996
1517556262.381,21.8317
1517556263.384,21.7996
1517556264.380,21.8210
1517556265.383,21.8210
1517556266.382,21.8210
1517556267.382,21.8103
1517556268.381,21.8210
1517556269.381,21.8210
1517556270.381,21.8424
1517556271.380,21.8317
1517556272.380,21.8210
1517556273.379,21.8210
1517556274.379,21.8317
1517556275.378,21.8210
1517556276.378,21.8531
1517556277.377,21.8531
1517556278.381,21.8531
1517556279.380,21.8424
1517556280.380,21.8637
1517556281.379,21.8424
1517556282.379,21.8531
1517556283.378,21.8531
1517556284.378,21.8637
1517556285.377,21.8637
1517556286.377,21.8637
1517556287.376,21.8851
1517556288.376,21.8958
1517556289.375,21.8851
1517556290.379,21.8851
1517556291.374,21.8851
1517556292.378,21.8744
1517556293.377,21.8851
1517556294.377,21.8851
1517556295.376,21.8744
1517556296.376,21.8744
1517556297.376,21.8958
1517556298.375,21.8851
1517556299.375,21.9065
1517556300.374,21.8851
1517556301.373,21.8958
1517556302.373,21.9065
1517556303.373,21.8958
1517556304.376,21.9065
1517556305.375,21.9065
1517556306.375,21.8958
1517556307.375,21.8958
1517556308.374,21.9065
1517556309.374,21.9065
1517556310.373,21.9065
1517556311.373,21.8958
1517556312.372,21.8744
1517556313.372,21.8744
1517556314.371,21.9065
1517556315.371,21.8958
1517556316.370,21.8744
1517556317.374,21.8744
1517556318.369,21.8958
1517556319.373,21.9172
1517556320.372,21.9279
1517556321.372,21.9172
1517556322.371,21.9600
1517556323.371,21.9600
1517556324.370,22.0028
1517556325.370,21.9921
1517556326.369,21.9921
1517556327.369,22.0135
1517556328.368,22.0242
1517556329.368,22.0135
1517556330.367,22.0135
1517556331.371,22.0242
1517556332.370,22.0135
1517556333.370,22.0242
1517556334.369,22.0135
1517556335.369,22.0028
1517556336.369,22.0028
1517556337.368,22.0135
1517556338.368,22.0028
1517556339.367,21.9814
1517556340.366,21.9814
1517556341.366,21.9707
1517556342.366,21.9814
1517556343.369,21.9814
1517556344.369,21.9707
1517556345.368,21.9921
1517556346.368,21.9600
1517556347.367,21.9493
1517556348.367,21.9600
1517556349.366,21.9600
1517556350.366,21.9600
1517556351.365,21.9493
1517556352.365,21.9386
1517556353.364,21.9386
1517556354.364,21.9386
1517556355.363,21.9386
1517556356.363,21.9386
1517556357.362,21.9493
1517556358.366,21.9279
1517556359.365,21.9493
1517556360.365,21.9172
1517556361.364,21.9279
1517556362.364,21.9172
1517556363.363,21.9172
1517556364.363,21.9065
1517556365.362,21.9065
1517556366.362,21.9065
1517556367.361,21.9279
1517556368.361,21.8958
1517556369.360,21.9172
1517556370.364,21.9065
1517556371.363,21.9172
1517556372.363,21.9065
1517556373.362,21.9065
1517556374.362,21.9065
