timestamp,ambient_c,ambient_rh,set_c,err_c,duty_cycle
1521556878.21,24.461,54.158,24.500,-0.039,0.000
1521556878.62,24.440,54.135,24.500,-0.060,0.000
1521556879.03,24.450,54.150,24.500,-0.050,0.000
1521556879.44,24.440,54.135,24.500,-0.060,0.000
1521556879.84,24.450,54.135,24.500,-0.050,0.000
1521556880.25,24.461,54.120,24.500,-0.039,0.000
1521556880.66,24.461,54.135,24.500,-0.039,0.000
1521556881.07,24.461,54.112,24.500,-0.039,0.000
1521556881.48,24.450,54.135,24.500,-0.050,0.000
1521556881.88,24.450,54.120,24.500,-0.050,0.000
1521556882.29,24.450,54.120,24.500,-0.050,0.000
1521556882.70,24.472,54.135,24.500,-0.028,0.000
1521556883.11,24.461,54.135,24.500,-0.039,0.000
1521556883.52,24.440,54.120,24.500,-0.060,0.000
1521556883.92,24.472,54.120,24.500,-0.028,0.000
1521556884.33,24.461,54.135,24.500,-0.039,0.000
1521556884.74,24.461,54.143,24.500,-0.039,0.000
1521556885.15,24.461,54.120,24.500,-0.039,0.000
1521556885.56,24.461,54.120,24.500,-0.039,0.000
1521556885.96,24.461,54.104,24.500,-0.039,0.000
1521556886.37,24.450,54.120,24.500,-0.050,0.000
1521556886.78,24.483,54.112,24.500,-0.017,0.000
1521556887.19,24.450,54.112,24.500,-0.050,0.000
1521556887.60,24.461,54.120,24.500,-0.039,0.000
1521556888.00,24.461,54.112,24.500,-0.039,0.000
1521556888.41,24.461,54.081,24.500,-0.039,0.000
1521556888.82,24.472,54.097,24.500,-0.028,0.000
1521556889.23,24.472,54.104,24.500,-0.028,0.000
1521556889.64,24.461,54.104,24.500,-0.039,0.000
1521556890.04,24.472,54.089,24.500,-0.028,0.000
1521556890.45,24.472,54.097,24.500,-0.028,0.000
1521556890.86,24.472,54.097,24.500,-0.028,0.000
1521556891.27,24.493,54.081,24.500,-0.007,0.000
1521556891.67,24.483,54.089,24.500,-0.017,0.000
1521556892.08,24.461,54.104,24.500,-0.039,0.000
1521556892.49,24.472,54.089,24.500,-0.028,0.000
1521556892.90,24.483,54.081,24.500,-0.017,0.000
1521556893.31,24.504,54.104,24.500,0.004,0.000
1521556893.71,24.461,54.081,24.500,-0.039,0.008
1521556894.12,24.483,54.089,24.500,-0.017,0.000
1521556894.53,24.472,54.089,24.500,-0.028,0.000
1521556894.94,24.493,54.097,24.500,-0.007,0.000
1521556895.35,24.493,54.074,24.500,-0.007,0.000
1521556895.75,24.483,54.081,24.500,-0.017,0.000
1521556896.16,24.472,54.066,24.500,-0.028,0.000
1521556896.57,24.472,54.066,24.500,-0.028,0.000
1521556896.98,24.483,54.066,24.500,-0.017,0.000
1521556897.39,24.483,54.066,24.500,-0.017,0.000
1521556897.79,24.504,54.066,24.500,0.004,0.000
1521556898.20,24.493,54.066,24.500,-0.007,0.008
1521556898.61,24.461,54.074,24.500,-0.039,0.000
1521556899.02,24.472,54.059,24.500,-0.028,0.000
1521556899.43,24.493,54.051,24.500,-0.007,0.000
1521556899.83,24.493,54.059,24.500,-0.007,0.000
1521556900.24,24.483,54.066,24.500,-0.017,0.000
1521556900.65,24.504,54.066,24.500,0.004,0.000
1521556901.05,24.472,54.066,24.500,-0.028,0.008
1521556901.47,24.483,54.066,24.500,-0.017,0.000
1521556901.87,24.493,54.043,24.500,-0.007,0.000
1521556902.28,24.504,54.051,24.500,0.004,0.000
1521556902.69,24.483,54.036,24.500,-0.017,0.008
1521556903.10,24.493,54.036,24.500,-0.007,0.000
1521556903.51,24.493,54.051,24.500,-0.007,0.000
1521556903.91,24.504,54.051,24.500,0.004,0.000
1521556904.32,24.493,54.051,24.500,-0.007,0.008
1521556904.73,24.515,54.051,24.500,0.015,0.000
1521556905.12,24.515,54.051,24.500,0.015,0.030
1521556905.53,24.504,54.005,24.500,0.004,0.030
1521556905.95,24.515,54.028,24.500,0.015,0.010
1521556906.35,24.493,54.051,24.500,-0.007,0.031
1521556906.77,24.504,54.036,24.500,0.004,0.000
1521556907.17,24.483,54.043,24.500,-0.017,0.010
1521556907.58,24.504,54.036,24.500,0.004,0.000
1521556907.99,24.493,54.036,24.500,-0.007,0.010
1521556908.40,24.515,54.036,24.500,0.015,0.000
1521556908.79,24.504,54.036,24.500,0.004,0.031
1521556909.21,24.526,54.020,24.500,0.026,0.010
1521556909.60,24.504,54.020,24.500,0.004,0.053
1521556910.03,24.493,54.036,24.500,-0.007,0.012
1521556910.44,24.504,54.036,24.500,0.004,0.000
1521556910.84,24.526,54.028,24.500,0.026,0.011
1521556911.23,24.504,54.020,24.500,0.004,0.055
1521556911.66,24.515,54.036,24.500,0.015,0.013
1521556912.05,24.504,54.020,24.500,0.004,0.035
1521556912.47,24.504,54.020,24.500,0.004,0.014
1521556912.88,24.526,54.036,24.500,0.026,0.014
1521556913.27,24.526,54.020,24.500,0.026,0.057
1521556913.68,24.536,54.028,24.500,0.036,0.058
1521556914.08,24.515,54.020,24.500,0.015,0.081
1521556914.50,24.515,54.013,24.500,0.015,0.040
1521556914.91,24.515,54.013,24.500,0.015,0.041
1521556915.32,24.515,53.998,24.500,0.015,0.041
1521556915.73,24.526,54.013,24.500,0.026,0.042
1521556916.12,24.515,54.036,24.500,0.015,0.064
1521556916.54,24.515,54.020,24.500,0.015,0.044
1521556916.95,24.526,54.013,24.500,0.026,0.045
1521556917.35,24.526,53.998,24.500,0.026,0.067
1521556917.75,24.504,54.005,24.500,0.004,0.068
1521556918.18,24.526,54.005,24.500,0.026,0.026
1521556918.57,24.526,54.013,24.500,0.026,0.070
1521556918.98,24.526,54.013,24.500,0.026,0.071
1521556919.38,24.515,54.005,24.500,0.015,0.072
1521556919.80,24.526,53.998,24.500,0.026,0.052
1521556920.20,24.526,54.028,24.500,0.026,0.074
1521556920.61,24.526,54.005,24.500,0.026,0.075
1521556921.01,24.504,53.975,24.500,0.004,0.076
1521556921.44,24.515,53.998,24.500,0.015,0.035
1521556921.84,24.515,53.990,24.500,0.015,0.056
1521556922.25,24.526,53.998,24.500,0.026,0.057
1521556922.64,24.536,54.005,24.500,0.036,0.079
1521556923.05,24.526,53.990,24.500,0.026,0.102
1521556923.46,24.526,54.005,24.500,0.026,0.082
1521556923.86,24.526,53.990,24.500,0.026,0.083
1521556924.27,24.547,54.005,24.500,0.047,0.085
1521556924.66,24.536,53.990,24.500,0.036,0.129
1521556925.08,24.536,53.990,24.500,0.036,0.110
1521556925.49,24.515,53.982,24.500,0.015,0.111
1521556925.91,24.526,53.990,24.500,0.026,0.070
1521556926.31,24.536,53.990,24.500,0.036,0.092
1521556926.71,24.526,53.990,24.500,0.026,0.115
1521556927.12,24.526,53.982,24.500,0.026,0.095
1521556927.53,24.547,53.990,24.500,0.047,0.097
1521556927.92,24.526,53.975,24.500,0.026,0.141
1521556928.35,24.547,53.990,24.500,0.047,0.100
1521556928.73,24.526,53.975,24.500,0.026,0.144
1521556929.16,24.547,53.982,24.500,0.047,0.103
1521556929.55,24.558,53.975,24.500,0.058,0.148
1521556929.95,24.536,53.975,24.500,0.036,0.172
1521556930.37,24.558,53.975,24.500,0.058,0.131
1521556930.76,24.558,53.959,24.500,0.058,0.176
1521556931.17,24.536,53.975,24.500,0.036,0.179
1521556931.59,24.526,53.967,24.500,0.026,0.139
1521556932.01,24.547,53.959,24.500,0.047,0.119
1521556932.40,24.558,53.967,24.500,0.058,0.163
1521556932.80,24.547,53.967,24.500,0.047,0.187
1521556933.21,24.568,53.959,24.500,0.068,0.168
1521556933.60,24.547,53.959,24.500,0.047,0.213
1521556934.03,24.558,53.982,24.500,0.058,0.174
1521556934.42,24.558,53.959,24.500,0.058,0.197
1521556934.83,24.558,53.959,24.500,0.058,0.200
1521556935.24,24.568,53.959,24.500,0.068,0.203
1521556935.64,24.558,53.952,24.500,0.058,0.227
1521556936.05,24.568,53.952,24.500,0.068,0.209
1521556936.45,24.558,53.959,24.500,0.058,0.233
1521556936.87,24.536,53.952,24.500,0.036,0.215
1521556937.29,24.558,53.959,24.500,0.058,0.175
1521556937.68,24.558,53.959,24.500,0.058,0.220
1521556938.09,24.558,53.959,24.500,0.058,0.222
1521556938.50,24.558,53.959,24.500,0.058,0.225
1521556938.90,24.568,53.952,24.500,0.068,0.228
1521556939.30,24.558,53.952,24.500,0.058,0.252
1521556939.71,24.558,53.967,24.500,0.058,0.234
1521556940.12,24.536,53.952,24.500,0.036,0.237
1521556940.54,24.558,53.952,24.500,0.058,0.196
1521556940.93,24.547,53.952,24.500,0.047,0.241
1521556941.35,24.558,53.929,24.500,0.058,0.222
1521556941.75,24.558,53.944,24.500,0.058,0.246
1521556942.15,24.558,53.937,24.500,0.058,0.249
1521556942.56,24.558,53.937,24.500,0.058,0.252
1521556942.97,24.558,53.944,24.500,0.058,0.255
1521556943.38,24.558,53.952,24.500,0.058,0.257
1521556943.78,24.568,53.944,24.500,0.068,0.260
1521556944.18,24.558,53.921,24.500,0.058,0.284
1521556944.60,24.568,53.937,24.500,0.068,0.266
1521556944.99,24.558,53.921,24.500,0.058,0.290
1521556945.41,24.558,53.952,24.500,0.058,0.272
1521556945.82,24.558,53.929,24.500,0.058,0.275
1521556946.22,24.568,53.921,24.500,0.068,0.278
1521556946.62,24.590,53.914,24.500,0.090,0.302
1521556947.01,24.558,53.921,24.500,0.058,0.348
1521556947.44,24.547,53.921,24.500,0.047,0.288
1521556947.86,24.558,53.937,24.500,0.058,0.269
1521556948.26,24.568,53.944,24.500,0.068,0.293
1521556948.65,24.568,53.914,24.500,0.068,0.317
1521556949.06,24.558,53.929,24.500,0.058,0.321
1521556949.48,24.558,53.929,24.500,0.058,0.302
1521556949.88,24.558,53.929,24.500,0.058,0.305
1521556950.29,24.558,53.898,24.500,0.058,0.308
1521556950.70,24.558,53.921,24.500,0.058,0.311
1521556951.11,24.558,53.914,24.500,0.058,0.314
1521556951.51,24.558,53.929,24.500,0.058,0.316
1521556951.92,24.558,53.921,24.500,0.058,0.319
1521556952.33,24.558,53.906,24.500,0.058,0.322
1521556952.73,24.579,53.914,24.500,0.079,0.325
1521556953.12,24.558,53.929,24.500,0.058,0.371
1521556953.54,24.568,53.921,24.500,0.068,0.331
1521556953.94,24.558,53.921,24.500,0.058,0.356
1521556954.36,24.558,53.914,24.500,0.058,0.337
1521556954.76,24.558,53.914,24.500,0.058,0.340
1521556955.17,24.558,53.906,24.500,0.058,0.343
1521556955.58,24.579,53.921,24.500,0.079,0.346
1521556955.97,24.590,53.914,24.500,0.090,0.391
1521556956.36,24.547,53.914,24.500,0.047,0.417
1521556956.80,24.558,53.914,24.500,0.058,0.335
1521556957.20,24.568,53.914,24.500,0.068,0.359
1521556957.60,24.558,53.891,24.500,0.058,0.383
1521556958.02,24.568,53.906,24.500,0.068,0.365
1521556958.42,24.558,53.891,24.500,0.058,0.389
1521556958.83,24.558,53.891,24.500,0.058,0.371
1521556959.24,24.579,53.898,24.500,0.079,0.374
1521556959.62,24.579,53.906,24.500,0.079,0.419
1521556960.04,24.558,53.898,24.500,0.058,0.423
1521556960.46,24.568,53.906,24.500,0.068,0.384
1521556960.85,24.558,53.906,24.500,0.058,0.408
1521556961.27,24.568,53.891,24.500,0.068,0.390
1521556961.67,24.590,53.898,24.500,0.090,0.414
1521556962.06,24.558,53.898,24.500,0.058,0.461
1521556962.49,24.568,53.914,24.500,0.068,0.400
1521556962.89,24.579,53.906,24.500,0.079,0.425
1521556963.28,24.568,53.914,24.500,0.068,0.450
1521556963.70,24.579,53.914,24.500,0.079,0.432
1521556964.10,24.558,53.883,24.500,0.058,0.457
1521556964.52,24.558,53.891,24.500,0.058,0.417
1521556964.93,24.558,53.891,24.500,0.058,0.420
1521556965.34,24.568,53.891,24.500,0.068,0.423
1521556965.73,24.579,53.906,24.500,0.079,0.447
1521556966.13,24.590,53.891,24.500,0.090,0.472
1521556966.53,24.579,53.898,24.500,0.079,0.497
1521556966.95,24.558,53.906,24.500,0.058,0.480
1521556967.37,24.547,53.906,24.500,0.047,0.441
1521556967.79,24.558,53.891,24.500,0.058,0.422
1521556968.18,24.558,53.898,24.500,0.058,0.446
1521556968.59,24.568,53.891,24.500,0.068,0.449
1521556968.99,24.558,53.906,24.500,0.058,0.473
1521556969.40,24.568,53.891,24.500,0.068,0.455
1521556969.80,24.579,53.898,24.500,0.079,0.479
1521556970.40,24.568,53.891,24.500,0.068,0.504
1521556970.62,24.568,53.891,24.500,0.068,0.486
1521556971.02,24.568,53.875,24.500,0.068,0.489
1521556971.43,24.579,53.891,24.500,0.079,0.493
1521556972.02,24.558,53.906,24.500,0.058,0.517
1521556972.25,24.558,53.883,24.500,0.058,0.478
1521556972.66,24.558,53.906,24.500,0.058,0.481
1521556973.06,24.590,53.898,24.500,0.090,0.484
1521556973.64,24.558,53.891,24.500,0.058,0.551
1521556973.88,24.558,53.875,24.500,0.058,0.491
1521556974.28,24.547,53.914,24.500,0.047,0.494
1521556974.70,24.568,53.883,24.500,0.068,0.475
1521556975.29,24.558,53.906,24.500,0.058,0.520
1521556975.70,24.536,53.883,24.500,0.036,0.502
1521556975.92,24.558,53.883,24.500,0.058,0.462
1521556976.52,24.568,53.906,24.500,0.068,0.506
1521556976.92,24.558,53.898,24.500,0.058,0.531
1521556977.33,24.568,53.891,24.500,0.068,0.512
1521556977.73,24.568,53.914,24.500,0.068,0.537
1521556978.14,24.558,53.883,24.500,0.058,0.540
1521556978.55,24.536,53.883,24.500,0.036,0.522
1521556978.78,24.558,53.883,24.500,0.058,0.481
1521556979.37,24.558,53.883,24.500,0.058,0.526
1521556979.77,24.558,53.906,24.500,0.058,0.529
1521556980.18,24.558,53.921,24.500,0.058,0.532
1521556980.59,24.558,53.898,24.500,0.058,0.535
1521556980.99,24.558,53.898,24.500,0.058,0.537
1521556981.40,24.547,53.921,24.500,0.047,0.540
1521556981.82,24.536,53.898,24.500,0.036,0.521
1521556982.23,24.568,53.906,24.500,0.068,0.502
1521556982.61,24.547,53.883,24.500,0.047,0.568
1521556983.04,24.558,53.883,24.500,0.058,0.529
1521556983.43,24.536,53.906,24.500,0.036,0.552
1521556983.86,24.547,53.883,24.500,0.047,0.512
1521556984.26,24.547,53.898,24.500,0.047,0.535
1521556984.66,24.568,53.914,24.500,0.068,0.538
1521556985.05,24.558,53.883,24.500,0.058,0.583
1521556985.47,24.536,53.898,24.500,0.036,0.565
1521556985.89,24.547,53.906,24.500,0.047,0.524
1521556986.29,24.536,53.914,24.500,0.036,0.548
1521556986.71,24.526,53.898,24.500,0.026,0.528
1521556987.12,24.547,53.914,24.500,0.047,0.509
1521556987.51,24.536,53.883,24.500,0.036,0.553
1521556987.93,24.558,53.914,24.500,0.058,0.534
1521556988.32,24.547,53.906,24.500,0.047,0.578
1521556988.73,24.558,53.898,24.500,0.058,0.560
1521556989.13,24.526,53.891,24.500,0.026,0.584
1521556989.57,24.536,53.914,24.500,0.036,0.522
1521556989.96,24.526,53.929,24.500,0.026,0.544
1521556990.38,24.547,53.898,24.500,0.047,0.525
1521556990.77,24.536,53.914,24.500,0.036,0.569
1521556991.18,24.547,53.914,24.500,0.047,0.550
1521556991.58,24.536,53.914,24.500,0.036,0.573
1521556992.00,24.547,53.929,24.500,0.047,0.554
1521556992.40,24.547,53.914,24.500,0.047,0.577
1521556992.81,24.536,53.929,24.500,0.036,0.579
1521556993.22,24.526,53.921,24.500,0.026,0.560
1521556993.64,24.536,53.914,24.500,0.036,0.540
1521556994.03,24.526,53.929,24.500,0.026,0.563
1521556994.45,24.536,53.929,24.500,0.036,0.543
1521556994.85,24.536,53.914,24.500,0.036,0.566
1521556995.26,24.536,53.921,24.500,0.036,0.568
1521556995.66,24.536,53.921,24.500,0.036,0.569
1521556996.07,24.526,53.914,24.500,0.026,0.571
1521556996.49,24.536,53.929,24.500,0.036,0.551
1521556996.89,24.504,53.906,24.500,0.004,0.574
1521556997.32,24.526,53.937,24.500,0.026,0.511
1521556997.71,24.547,53.929,24.500,0.047,0.554
1521556998.10,24.515,53.906,24.500,0.015,0.599
1521556998.53,24.547,53.929,24.500,0.047,0.536
1521556998.91,24.547,53.937,24.500,0.047,0.602
1521556999.32,24.547,53.929,24.500,0.047,0.604
1521556999.73,24.536,53.937,24.500,0.036,0.606
1521557000.14,24.526,53.914,24.500,0.026,0.587
1521557000.56,24.547,53.914,24.500,0.047,0.567
1521557000.95,24.536,53.914,24.500,0.036,0.611
1521557001.37,24.526,53.921,24.500,0.026,0.592
1521557001.78,24.536,53.898,24.500,0.036,0.572
1521557002.18,24.558,53.914,24.500,0.058,0.595
1521557002.57,24.536,53.914,24.500,0.036,0.640
1521557002.99,24.526,53.914,24.500,0.026,0.600
1521557003.41,24.526,53.914,24.500,0.026,0.580
1521557003.82,24.536,53.921,24.500,0.036,0.581
1521557004.22,24.536,53.914,24.500,0.036,0.604
1521557004.62,24.515,53.921,24.500,0.015,0.606
1521557005.05,24.526,53.914,24.500,0.026,0.564
1521557005.45,24.515,53.875,24.500,0.015,0.586
1521557005.86,24.515,53.891,24.500,0.015,0.566
1521557006.27,24.526,53.929,24.500,0.026,0.567
1521557006.67,24.526,53.914,24.500,0.026,0.589
1521557007.08,24.526,53.906,24.500,0.026,0.590
1521557007.48,24.547,53.898,24.500,0.047,0.592
1521557007.88,24.526,53.914,24.500,0.026,0.636
1521557008.30,24.536,53.883,24.500,0.036,0.595
1521557008.70,24.536,53.898,24.500,0.036,0.618
1521557009.10,24.515,53.891,24.500,0.015,0.620
1521557009.53,24.526,53.898,24.500,0.026,0.578
1521557009.93,24.526,53.883,24.500,0.026,0.600
1521557010.34,24.526,53.883,24.500,0.026,0.602
1521557010.74,24.536,53.898,24.500,0.036,0.603
1521557011.14,24.515,53.875,24.500,0.015,0.626
1521557011.57,24.515,53.875,24.500,0.015,0.584
1521557011.98,24.526,53.891,24.500,0.026,0.585
1521557012.37,24.515,53.875,24.500,0.015,0.607
1521557012.79,24.504,53.883,24.500,0.004,0.587
1521557013.21,24.515,53.883,24.500,0.015,0.566
1521557013.61,24.536,53.891,24.500,0.036,0.588
1521557014.00,24.536,53.883,24.500,0.036,0.632
1521557014.40,24.526,53.898,24.500,0.026,0.633
1521557014.82,24.547,53.906,24.500,0.047,0.614
1521557015.21,24.526,53.914,24.500,0.026,0.658
1521557015.63,24.515,53.875,24.500,0.015,0.617
1521557016.05,24.526,53.891,24.500,0.026,0.597
1521557016.45,24.536,53.883,24.500,0.036,0.619
1521557016.85,24.526,53.906,24.500,0.026,0.642
