resistance,ppm,temp_c,ambient_c
69999.756,0.11,25.001,21.04
69999.756,0.11,24.999,21.04
69999.756,0.11,25.007,21.029
69999.756,0.11,25.007,21.051
69999.756,0.11,24.993,21.051
69999.756,0.11,25.018,21.051
69999.756,0.11,25.003,21.051
69999.756,0.11,25.005,21.051
69999.756,0.11,24.997,21.029
69999.756,0.11,24.997,21.051
69999.756,0.11,25.0,21.051
69999.769,0.29,24.995,21.051
69999.769,0.29,25.0,21.029
69999.769,0.29,25.003,21.04
69999.769,0.29,25.003,21.061
69999.769,0.29,25.005,21.051
69999.769,0.29,25.0,21.051
69999.769,0.29,24.997,21.04
69999.769,0.29,25.0,21.061
69999.769,0.29,25.008,21.061
69999.769,0.29,24.992,21.051
69999.769,0.29,24.999,21.051
69999.769,0.29,25.004,21.04
69999.769,0.29,24.995,21.04
69999.759,0.15,24.999,21.051
69999.759,0.15,24.995,21.061
69999.759,0.15,24.997,21.051
69999.759,0.15,25.0,21.061
69999.759,0.15,24.996,21.061
69999.759,0.15,24.997,21.051
69999.759,0.15,25.01,21.04
69999.759,0.15,24.999,21.051
69999.759,0.15,25.001,21.072
69999.759,0.15,24.995,21.051
69999.759,0.15,25.01,21.04
69999.759,0.15,25.003,21.061
69999.759,0.15,24.999,21.061
69999.759,0.15,25.003,21.051
69999.751,0.03,25.01,21.061
69999.751,0.03,25.0,21.072
69999.751,0.03,25.005,21.072
69999.751,0.03,25.005,21.051
69999.751,0.03,25.001,21.083
69999.751,0.03,25.003,21.051
69999.751,0.03,25.003,21.051
69999.751,0.03,25.001,21.04
69999.751,0.03,25.005,21.061
69999.751,0.03,25.003,21.061
69999.751,0.03,24.999,21.072
69999.751,0.03,24.996,21.072
69999.751,0.03,24.989,21.061
69999.777,0.41,25.004,21.061
69999.777,0.41,25.001,21.072
69999.777,0.41,25.001,21.061
69999.777,0.41,24.999,21.051
69999.777,0.41,25.0,21.061
69999.777,0.41,25.0,21.083
69999.777,0.41,24.993,21.083
69999.777,0.41,24.997,21.061
69999.777,0.41,24.996,21.072
69999.777,0.41,24.992,21.072
69999.777,0.41,24.995,21.061
69999.777,0.41,25.005,21.061
69999.777,0.41,24.997,21.051
69999.777,0.41,25.001,21.072
69999.749,0.01,24.993,21.061
69999.749,0.01,25.0,21.072
69999.749,0.01,25.001,21.072
69999.749,0.01,25.007,21.083
69999.749,0.01,25.0,21.072
69999.749,0.01,25.0,21.083
69999.749,0.01,24.996,21.061
69999.749,0.01,24.997,21.072
69999.749,0.01,24.997,21.061
69999.749,0.01,25.003,21.072
69999.749,0.01,24.999,21.083
69999.749,0.01,24.999,21.083
69999.749,0.01,25.003,21.083
69999.741,-0.11,25.003,21.083
69999.741,-0.11,25.001,21.093
69999.741,-0.11,25.003,21.072
69999.741,-0.11,25.001,21.083
69999.741,-0.11,24.999,21.072
69999.741,-0.11,25.005,21.072
69999.741,-0.11,25.0,21.093
69999.741,-0.11,25.0,21.093
69999.741,-0.11,25.007,21.083
69999.741,-0.11,25.001,21.093
69999.741,-0.11,24.997,21.083
69999.741,-0.11,24.996,21.083
69999.741,-0.11,24.989,21.072
69999.761,0.18,25.0,21.093
69999.761,0.18,24.993,21.093
69999.761,0.18,24.993,21.093
69999.761,0.18,24.993,21.104
69999.761,0.18,24.99,21.093
69999.761,0.18,24.99,21.104
69999.761,0.18,25.001,21.083
69999.761,0.18,24.995,21.083
69999.761,0.18,25.007,21.083
69999.761,0.18,25.007,21.104
69999.761,0.18,24.999,21.072
69999.761,0.18,25.005,21.093
69999.761,0.18,25.007,21.093
69999.761,0.18,25.015,21.093
69999.766,0.25,24.999,21.093
69999.766,0.25,25.0,21.093
69999.766,0.25,24.996,21.093
69999.766,0.25,25.005,21.083
69999.766,0.25,24.999,21.104
69999.766,0.25,25.0,21.126
69999.766,0.25,24.99,21.104
69999.766,0.25,24.997,21.093
69999.766,0.25,24.99,21.083
69999.766,0.25,24.996,21.115
69999.766,0.25,24.995,21.093
69999.766,0.25,25.005,21.093
69999.766,0.25,24.996,21.093
69999.761,0.18,24.993,21.093
69999.761,0.18,25.005,21.093
69999.761,0.18,25.003,21.104
69999.761,0.18,25.0,21.093
69999.761,0.18,25.001,21.093
69999.761,0.18,25.007,21.072
69999.761,0.18,25.01,21.083
69999.761,0.18,25.0,21.115
69999.761,0.18,24.996,21.093
69999.761,0.18,25.005,21.104
69999.761,0.18,24.989,21.093
69999.761,0.18,24.997,21.093
69999.761,0.18,24.993,21.104
69999.761,0.18,24.993,21.083
69999.789,0.58,24.999,21.126
69999.789,0.58,25.001,21.104
69999.789,0.58,25.004,21.104
69999.789,0.58,24.997,21.115
69999.789,0.58,24.995,21.104
69999.789,0.58,24.993,21.104
69999.789,0.58,24.997,21.104
69999.789,0.58,25.004,21.093
69999.789,0.58,24.995,21.115
69999.789,0.58,24.996,21.104
69999.789,0.58,24.999,21.093
69999.789,0.58,24.997,21.115
69999.789,0.58,24.996,21.115
69999.756,0.11,25.007,21.126
69999.756,0.11,25.007,21.104
69999.756,0.11,25.003,21.104
69999.756,0.11,24.999,21.115
69999.756,0.11,25.005,21.104
69999.756,0.11,25.005,21.126
69999.756,0.11,25.003,21.126
69999.756,0.11,25.004,21.126
69999.756,0.11,24.996,21.115
69999.756,0.11,25.005,21.126
69999.756,0.11,24.995,21.126
69999.756,0.11,25.012,21.126
69999.756,0.11,24.997,21.115
69999.728,-0.29,25.001,21.126
69999.728,-0.29,24.997,21.126
69999.728,-0.29,25.003,21.115
69999.728,-0.29,24.988,21.136
69999.728,-0.29,24.997,21.126
69999.728,-0.29,24.992,21.126
69999.728,-0.29,25.005,21.126
69999.728,-0.29,25.0,21.126
69999.728,-0.29,25.004,21.136
69999.728,-0.29,25.004,21.126
69999.728,-0.29,25.007,21.104
69999.728,-0.29,24.993,21.126
69999.728,-0.29,25.012,21.126
69999.728,-0.29,25.001,21.126
69999.731,-0.25,25.011,21.115
69999.731,-0.25,25.004,21.126
69999.731,-0.25,25.01,21.136
69999.731,-0.25,25.005,21.126
69999.731,-0.25,25.008,21.126
69999.731,-0.25,25.007,21.126
69999.731,-0.25,25.01,21.136
69999.731,-0.25,25.003,21.126
69999.731,-0.25,25.0,21.115
69999.731,-0.25,25.005,21.136
69999.731,-0.25,24.992,21.147
69999.731,-0.25,24.992,21.147
69999.731,-0.25,24.995,21.136
69999.736,-0.18,24.995,21.158
69999.736,-0.18,24.995,21.136
69999.736,-0.18,24.993,21.158
69999.736,-0.18,24.995,21.136
69999.736,-0.18,24.993,21.136
69999.736,-0.18,24.993,21.158
69999.736,-0.18,24.995,21.147
69999.736,-0.18,25.003,21.158
69999.736,-0.18,24.999,21.147
69999.736,-0.18,25.005,21.136
69999.736,-0.18,24.997,21.158
69999.736,-0.18,25.011,21.136
69999.736,-0.18,25.007,21.147
69999.736,-0.18,25.007,21.158
69999.733,-0.22,25.007,21.147
69999.733,-0.22,25.007,21.169
69999.733,-0.22,25.0,21.147
69999.733,-0.22,25.004,21.136
69999.733,-0.22,24.997,21.147
69999.733,-0.22,25.004,21.147
69999.733,-0.22,25.0,21.158
69999.733,-0.22,25.007,21.126
69999.733,-0.22,24.997,21.158
69999.733,-0.22,25.001,21.147
69999.733,-0.22,25.0,21.158
69999.733,-0.22,24.99,21.147
69999.733,-0.22,25.001,21.158
69999.746,-0.04,24.992,21.158
69999.746,-0.04,25.0,21.158
69999.746,-0.04,25.005,21.158
69999.746,-0.04,24.999,21.147
69999.746,-0.04,24.996,21.158
69999.746,-0.04,24.996,21.169
69999.746,-0.04,24.999,21.169
69999.746,-0.04,25.005,21.147
69999.746,-0.04,25.007,21.147
69999.746,-0.04,25.0,21.158
69999.746,-0.04,24.999,21.169
69999.746,-0.04,25.004,21.169
69999.746,-0.04,25.0,21.169
69999.728,-0.29,24.999,21.179
69999.728,-0.29,25.005,21.158
69999.728,-0.29,25.005,21.169
69999.728,-0.29,25.003,21.169
69999.728,-0.29,25.016,21.179
69999.728,-0.29,25.046,21.169
69999.728,-0.29,25.06,21.169
69999.728,-0.29,25.077,21.19
69999.728,-0.29,25.111,21.179
69999.728,-0.29,25.142,21.169
69999.728,-0.29,25.164,21.179
69999.728,-0.29,25.224,21.179
69999.728,-0.29,25.241,21.179
69999.728,-0.29,25.28,21.169
69999.477,-3.88,25.327,21.19
69999.477,-3.88,25.356,21.179
69999.477,-3.88,25.41,21.179
69999.477,-3.88,25.431,21.179
69999.477,-3.88,25.484,21.169
69999.477,-3.88,25.505,21.179
69999.477,-3.88,25.55,21.169
69999.477,-3.88,25.589,21.19
69999.477,-3.88,25.616,21.19
69999.477,-3.88,25.665,21.169
69999.477,-3.88,25.689,21.179
69999.477,-3.88,25.745,21.179
69999.477,-3.88,25.766,21.169
69999.723,-0.37,25.8,21.169
69999.723,-0.37,25.843,21.19
69999.723,-0.37,25.858,21.179
69999.723,-0.37,25.918,21.179
69999.723,-0.37,25.939,21.169
69999.723,-0.37,25.979,21.179
69999.723,-0.37,26.026,21.169
69999.723,-0.37,26.03,21.169
69999.723,-0.37,26.081,21.169
69999.723,-0.37,26.112,21.179
69999.723,-0.37,26.118,21.179
69999.723,-0.37,26.118,21.169
69999.723,-0.37,26.141,21.19
69999.723,-0.37,26.144,21.179
69999.898,2.13,26.143,21.179
69999.898,2.13,26.148,21.19
69999.898,2.13,26.141,21.169
69999.898,2.13,26.132,21.19
69999.898,2.13,26.128,21.201
69999.898,2.13,26.122,21.179
69999.898,2.13,26.117,21.19
69999.898,2.13,26.117,21.179
69999.898,2.13,26.117,21.179
69999.898,2.13,26.108,21.19
69999.898,2.13,26.101,21.169
69999.898,2.13,26.09,21.169
69999.898,2.13,26.079,21.19
69999.782,0.48,26.055,21.169
69999.782,0.48,26.055,21.19
69999.782,0.48,26.042,21.19
69999.782,0.48,26.055,21.19
69999.782,0.48,26.034,21.179
69999.782,0.48,26.049,21.179
69999.782,0.48,26.038,21.19
69999.782,0.48,26.052,21.179
69999.782,0.48,26.046,21.19
69999.782,0.48,26.061,21.169
69999.782,0.48,26.061,21.19
69999.782,0.48,26.073,21.19
69999.782,0.48,26.082,21.179
69999.769,0.29,26.081,21.201
69999.769,0.29,26.096,21.211
69999.769,0.29,26.092,21.19
69999.769,0.29,26.086,21.179
69999.769,0.29,26.095,21.19
69999.769,0.29,26.079,21.201
69999.769,0.29,26.081,21.211
69999.769,0.29,26.082,21.211
69999.769,0.29,26.088,21.19
69999.769,0.29,26.075,21.19
69999.769,0.29,26.077,21.201
69999.769,0.29,26.063,21.211
69999.769,0.29,26.07,21.233
