26.000, 23.127, 235.63
26.000, 23.151, 234.00
26.000, 23.226, 226.04
26.000, 23.350, 213.92
26.000, 23.527, 197.15
26.000, 23.739, 179.09
26.000, 23.989, 157.19
26.000, 24.294, 129.58
26.000, 24.563, 112.20
26.000, 24.833, 91.54
26.000, 25.116, 68.60
26.000, 25.366, 51.94
26.000, 25.608, 33.62
26.000, 25.817, 20.08
26.000, 25.968, 13.00
26.000, 26.164, 0.00
26.000, 26.285, 0.00
26.000, 26.385, 0.00
26.000, 26.427, 0.00
26.000, 26.513, 0.00
26.000, 26.507, 0.00
26.000, 26.508, 0.00
26.000, 26.511, 0.00
26.000, 26.518, 0.00
26.000, 26.468, 0.00
26.000, 26.430, 0.00
26.000, 26.391, 0.00
26.000, 26.359, 0.00
26.000, 26.300, 0.00
26.000, 26.243, 3.71
26.000, 26.169, 10.99
26.000, 26.129, 11.13
26.000, 26.100, 12.40
26.000, 25.979, 29.89
26.000, 26.008, 14.82
26.000, 25.981, 21.83
26.000, 25.920, 29.52
26.000, 25.904, 27.16
26.000, 25.860, 33.13
26.000, 25.839, 32.91
26.000, 25.821, 34.25
26.000, 25.803, 35.84
26.000, 25.835, 29.25
26.000, 25.809, 36.41
26.000, 25.811, 33.89
26.000, 25.851, 27.68
26.000, 25.829, 34.85
26.000, 25.849, 29.93
26.000, 25.876, 27.15
26.000, 25.898, 25.96
26.000, 25.939, 21.09
26.000, 25.949, 23.06
26.000, 25.950, 23.69
26.000, 25.976, 19.53
26.000, 25.997, 18.36
26.000, 25.992, 21.03
26.000, 26.005, 18.29
26.000, 26.023, 16.50
26.000, 26.023, 18.00
26.000, 26.012, 19.80
26.000, 26.018, 17.94
26.000, 26.025, 17.26
26.000, 26.030, 16.91
26.000, 26.018, 19.41
26.000, 26.009, 19.70
26.000, 26.036, 14.66
26.000, 26.036, 16.86
26.000, 26.033, 17.29
26.000, 26.004, 21.81
26.000, 26.019, 16.84
26.000, 26.008, 19.93
26.000, 25.997, 20.81
26.000, 25.994, 20.33
26.000, 26.001, 18.96
26.000, 26.005, 18.86
26.000, 26.018, 17.16
26.000, 26.015, 18.66
26.000, 26.018, 17.95
26.000, 26.015, 18.63
26.000, 26.007, 19.75
26.000, 26.004, 19.49
26.000, 26.014, 17.66
26.000, 26.009, 19.15
26.000, 26.000, 20.39
26.000, 25.998, 19.80
26.000, 26.003, 19.00
26.000, 26.029, 15.02
26.000, 26.001, 21.78
26.000, 26.030, 14.65
26.000, 26.007, 20.96
26.000, 26.023, 16.23
26.000, 26.029, 16.70
26.000, 26.036, 16.01
26.000, 26.058, 12.92
26.000, 26.042, 17.25
26.000, 26.041, 16.15
26.000, 26.052, 14.18
26.000, 26.047, 15.98
26.000, 26.037, 17.07
26.000, 26.040, 15.76
26.000, 26.048, 14.59
26.000, 26.059, 13.44
26.000, 26.058, 14.55
26.000, 26.038, 17.57
26.000, 26.034, 16.58
26.000, 26.042, 14.83
26.000, 26.037, 16.41
26.000, 26.036, 16.14
26.000, 26.041, 15.08
26.000, 26.037, 16.20
26.000, 26.033, 16.50
26.000, 26.049, 13.39
26.000, 26.031, 17.71
26.000, 26.037, 15.25
26.000, 26.048, 13.87
26.000, 26.041, 15.90
26.000, 26.048, 14.14
26.000, 26.052, 14.00
26.000, 26.056, 13.63
26.000, 26.052, 14.61
26.000, 26.063, 12.40
26.000, 26.047, 16.01
26.000, 26.041, 15.48
26.000, 26.053, 12.92
26.000, 26.044, 15.53
26.000, 26.060, 11.94
26.000, 26.044, 16.03
26.000, 26.069, 10.48
26.000, 26.077, 11.17
26.000, 26.081, 11.12
26.000, 26.047, 17.10
26.000, 26.055, 12.76
26.000, 26.063, 12.05
26.000, 26.060, 13.16
26.000, 26.056, 13.55
26.000, 26.048, 14.52
26.000, 26.058, 12.18
26.000, 26.051, 14.09
26.000, 26.056, 12.55
26.000, 26.056, 12.97
26.000, 26.064, 11.56
26.000, 26.066, 11.98
26.000, 26.071, 11.13
26.000, 26.049, 15.18
26.000, 26.041, 14.63
26.000, 26.052, 12.07
26.000, 26.062, 11.37
26.000, 26.042, 15.33
26.000, 26.064, 10.01
26.000, 26.052, 13.88
26.000, 26.042, 14.37
26.000, 26.067, 9.42
26.000, 26.071, 10.78
26.000, 26.052, 14.26
26.000, 26.059, 11.44
26.000, 26.053, 12.89
26.000, 26.062, 11.01
26.000, 26.052, 13.25
26.000, 26.071, 9.20
26.000, 26.073, 10.55
26.000, 26.073, 10.60
26.000, 26.044, 15.33
26.000, 26.075, 7.59
26.000, 26.059, 12.95
26.000, 26.048, 13.32
26.000, 26.048, 12.34
26.000, 26.059, 10.48
26.000, 26.059, 11.36
26.000, 26.062, 10.86
26.000, 26.070, 9.67
26.000, 26.062, 11.68
26.000, 26.056, 11.84
26.000, 26.060, 10.64
26.000, 26.063, 10.48
26.000, 26.058, 11.58
26.000, 26.059, 10.83
26.000, 26.066, 9.76
26.000, 26.059, 11.43
26.000, 26.038, 14.21
26.000, 26.055, 9.68
26.000, 26.070, 8.54
26.000, 26.052, 12.73
26.000, 26.053, 10.93
26.000, 26.066, 8.95
26.000, 26.048, 12.91
26.000, 26.053, 10.44
26.000, 26.049, 11.55
26.000, 26.053, 10.47
26.000, 26.055, 10.55
26.000, 26.056, 10.39
26.000, 26.048, 11.83
26.000, 26.064, 8.35
26.000, 26.074, 8.11
26.000, 26.075, 8.64
26.000, 26.084, 7.32
26.000, 26.059, 12.05
26.000, 26.060, 9.67
26.000, 26.060, 9.73
26.000, 26.055, 10.59
26.000, 26.049, 10.99
26.000, 26.063, 8.20
26.000, 26.066, 8.86
26.000, 26.048, 12.00
26.000, 26.055, 9.30
26.000, 26.047, 11.20
26.000, 26.056, 8.87
26.000, 26.053, 10.09
26.000, 26.053, 9.81
26.000, 26.037, 12.50
26.000, 26.033, 11.75
26.000, 26.037, 10.68
26.000, 26.040, 10.55
26.000, 26.053, 8.47
26.000, 26.063, 8.00
26.000, 26.053, 10.36
26.000, 26.056, 9.04
26.000, 26.045, 11.05
26.000, 26.055, 8.48
26.000, 26.060, 8.34
26.000, 26.059, 8.99
26.000, 26.055, 9.50
26.000, 26.069, 6.83
26.000, 26.041, 12.50
26.000, 26.063, 6.47
26.000, 26.052, 10.12
26.000, 26.052, 9.14
26.000, 26.056, 8.41
26.000, 26.062, 7.80
26.000, 26.051, 10.04
26.000, 26.058, 7.92
26.000, 26.070, 6.41
26.000, 26.063, 8.54
26.000, 26.064, 7.67
26.000, 26.066, 7.51
26.000, 26.044, 11.21
26.000, 26.062, 6.34
26.000, 26.047, 10.32
26.000, 26.060, 6.71
26.000, 26.062, 7.60
26.000, 26.044, 10.63
26.000, 26.062, 6.11
26.000, 26.063, 7.35
26.000, 26.052, 9.24
26.000, 26.058, 7.34
26.000, 26.040, 10.72
26.000, 26.053, 6.89
26.000, 26.036, 10.97
26.000, 26.044, 8.05
26.000, 26.045, 8.49
26.000, 26.041, 9.25
26.000, 26.045, 8.19
26.000, 26.029, 11.23
26.000, 26.042, 7.52
26.000, 26.048, 7.75
26.000, 26.037, 10.00
26.000, 26.051, 6.75
26.000, 26.056, 6.97
26.000, 26.055, 7.62
26.000, 26.044, 9.28
26.000, 26.052, 6.93
26.000, 26.053, 7.37
26.000, 26.062, 6.07
26.000, 26.056, 7.63
26.000, 26.052, 7.80
26.000, 26.044, 8.77
26.000, 26.031, 10.08
26.000, 26.038, 7.86
26.000, 26.053, 5.91
26.000, 26.047, 8.29
26.000, 26.040, 8.80
26.000, 26.049, 6.59
26.000, 26.048, 7.59
26.000, 26.048, 7.44
26.000, 26.049, 7.17
26.000, 26.044, 8.15
26.000, 26.041, 8.10
26.000, 26.045, 7.15
26.000, 26.038, 8.60
26.000, 26.049, 6.16
26.000, 26.036, 9.33
26.000, 26.051, 5.63
26.000, 26.045, 7.78
26.000, 26.041, 7.96
26.000, 26.038, 8.03
26.000, 26.044, 6.85
26.000, 26.047, 6.83
26.000, 26.041, 7.93
26.000, 26.049, 6.06
26.000, 26.040, 8.32
26.000, 26.036, 8.15
26.000, 26.042, 6.63
26.000, 26.034, 8.54
26.000, 26.042, 6.44
26.000, 26.036, 8.25
26.000, 26.040, 6.95
26.000, 26.042, 6.81
26.000, 26.052, 5.42
26.000, 26.047, 7.10
26.000, 26.038, 7.96
26.000, 26.036, 7.68
26.000, 26.020, 9.92
26.000, 26.037, 5.88
26.000, 26.030, 8.40
26.000, 26.040, 6.19
26.000, 26.052, 4.93
26.000, 26.053, 5.71
26.000, 26.036, 8.74
26.000, 26.052, 4.46
26.000, 26.052, 5.82
26.000, 26.049, 6.23
26.000, 26.036, 8.23
26.000, 26.030, 7.94
26.000, 26.041, 5.62
26.000, 26.027, 8.80
26.000, 26.038, 5.78
26.000, 26.036, 7.14
26.000, 26.031, 7.56
26.000, 26.026, 8.10
26.000, 26.034, 6.24
26.000, 26.033, 7.14
26.000, 26.025, 8.36
26.000, 26.033, 6.27
26.000, 26.038, 6.04
26.000, 26.040, 6.24
26.000, 26.026, 8.60
26.000, 26.042, 4.68
26.000, 26.025, 9.01
26.000, 26.034, 5.87
26.000, 26.034, 6.66
26.000, 26.055, 3.22
26.000, 26.045, 6.52
26.000, 26.036, 7.26
26.000, 26.036, 6.41
26.000, 26.033, 6.83
26.000, 26.047, 4.29
26.000, 26.040, 6.56
26.000, 26.034, 6.85
26.000, 26.030, 7.04
26.000, 26.033, 6.21
26.000, 26.029, 7.10
26.000, 26.029, 6.72
26.000, 26.036, 5.56
26.000, 26.027, 7.48
26.000, 26.022, 7.66
26.000, 26.038, 4.44
26.000, 26.025, 8.09
26.000, 26.029, 6.22
26.000, 26.027, 6.77
26.000, 26.030, 6.18
26.000, 26.016, 8.66
26.000, 26.029, 5.43
26.000, 26.029, 6.46
26.000, 26.047, 3.47
26.000, 26.038, 6.32
26.000, 26.040, 5.36
26.000, 26.038, 5.67
26.000, 26.031, 6.66
26.000, 26.037, 5.14
26.000, 26.026, 7.40
26.000, 26.044, 3.48
27.000, 26.027, 87.74
27.000, 26.027, 87.16
27.000, 26.036, 86.62
27.000, 26.058, 84.50
27.000, 26.110, 78.52
27.000, 26.177, 72.57
27.000, 26.268, 63.98
27.000, 26.359, 57.30
27.000, 26.468, 47.59
27.000, 26.561, 42.04
27.000, 26.684, 29.99
27.000, 26.789, 23.38
27.000, 26.887, 16.30
27.000, 26.954, 13.78
27.000, 27.054, 3.05
27.000, 27.094, 4.84
27.000, 27.165, 0.00
27.000, 27.194, 0.00
27.000, 27.227, 0.00
27.000, 27.237, 0.00
27.000, 27.241, 0.00
27.000, 27.243, 0.00
27.000, 27.229, 0.00
27.000, 27.219, 0.00
27.000, 27.193, 1.05
