timestamp,v,temp_c
1528903034.58,7045687.2,21.204
1528903039.72,7045688.94,21.201
1528903044.86,7045688.51,21.199
1528903050.0,7045688.12,21.199
1528903055.14,7045687.53,21.202
1528903060.27,7045687.18,21.205
1528903065.41,7045686.75,21.21
1528903070.55,7045688.4,21.208
1528903075.69,7045687.52,21.211
1528903080.83,7045689.11,21.216
1528903085.97,7045686.93,21.21
1528903091.11,7045685.17,21.211
1528903096.25,7045686.88,21.213
1528903101.39,7045687.79,21.211
1528903106.53,7045687.8,21.213
1528903111.67,7045686.76,21.213
1528903116.81,7045688.68,21.208
1528903121.94,7045689.21,21.215
1528903127.08,7045688.54,21.205
1528903132.22,7045686.97,21.215
1528903137.36,7045687.37,21.221
1528903142.5,7045687.2,21.215
1528903147.64,7045684.88,21.222
1528903152.78,7045685.65,21.221
1528903157.92,7045686.16,21.216
1528903163.06,7045686.63,21.221
1528903168.2,7045687.24,21.221
1528903173.33,7045690.0,21.207
1528903178.47,7045687.46,21.222
1528903183.61,7045689.27,21.224
1528903188.75,7045687.7,21.218
1528903193.89,7045688.82,21.213
1528903199.03,7045691.27,21.216
1528903204.17,7045689.29,21.213
1528903209.31,7045688.41,21.216
1528903214.45,7045686.79,21.216
1528903219.59,7045687.54,21.215
1528903224.73,7045686.0,21.224
1528903229.87,7045684.15,21.222
1528903235.0,7045685.01,21.219
1528903240.14,7045683.74,21.221
1528903245.28,7045683.21,21.215
1528903250.42,7045684.5,21.219
1528903255.56,7045685.57,21.219
1528903260.7,7045683.5,21.219
1528903265.84,7045686.93,21.222
1528903270.98,7045688.41,21.215
1528903276.12,7045688.5,21.215
1528903281.26,7045688.34,21.211
1528903286.4,7045685.73,21.218
1528903291.54,7045686.92,21.211
1528903296.68,7045687.92,21.199
1528903301.82,7045689.53,21.222
1528903306.96,7045686.08,21.219
1528903312.09,7045685.04,21.208
1528903317.23,7045687.42,21.201
1528903322.37,7045687.19,21.202
1528903327.51,7045685.79,21.204
1528903332.65,7045687.39,21.21
1528903337.79,7045686.8,21.202
1528903342.93,7045686.57,21.205
1528903348.07,7045687.29,21.205
1528903353.2,7045687.49,21.201
1528903358.34,7045688.55,21.205
1528903363.48,7045688.96,21.196
1528903368.62,7045686.59,21.192
1528903373.76,7045689.17,21.188
1528903378.9,7045687.03,21.185
1528903384.04,7045688.14,21.187
1528903389.18,7045687.64,21.187
1528903394.32,7045686.81,21.19
1528903399.46,7045687.49,21.176
1528903404.59,7045687.9,21.181
1528903409.73,7045688.53,21.195
1528903414.87,7045688.46,21.188
1528903420.01,7045689.03,21.181
1528903425.15,7045685.35,21.181
1528903430.29,7045687.25,21.188
1528903435.43,7045685.72,21.179
1528903440.57,7045687.19,21.182
1528903445.7,7045687.03,21.19
1528903450.84,7045684.63,21.187
1528903455.98,7045686.74,21.185
1528903461.12,7045686.83,21.184
1528903466.26,7045689.99,21.187
1528903471.4,7045687.16,21.187
1528903476.54,7045688.66,21.19
1528903481.68,7045687.47,21.19
1528903486.82,7045687.63,21.187
1528903491.96,7045683.8,21.181
1528903497.1,7045686.96,21.181
1528903502.24,7045685.45,21.179
1528903507.38,7045686.21,21.182
1528903512.51,7045686.66,21.185
1528903517.65,7045687.58,21.178
1528903522.79,7045687.94,21.17
1528903527.93,7045688.43,21.166
1528903533.07,7045689.99,21.166
1528903538.21,7045687.36,21.166
1528903543.35,7045690.27,21.164
1528903548.49,7045688.78,21.159
1528903553.63,7045688.87,21.156
1528903558.77,7045684.86,21.161
1528903563.91,7045687.07,21.158
1528903569.05,7045686.99,21.152
1528903574.19,7045686.68,21.144
1528903579.32,7045686.32,21.149
1528903584.46,7045684.27,21.143
1528903589.6,7045683.99,21.146
1528903594.74,7045685.18,21.146
1528903599.88,7045686.59,21.149
1528903605.02,7045687.15,21.149
1528903610.16,7045687.98,21.146
1528903615.3,7045688.11,21.143
1528903620.44,7045689.42,21.147
1528903625.58,7045688.3,21.147
1528903630.72,7045687.52,21.144
1528903635.85,7045687.72,21.144
1528903640.99,7045688.4,21.149
1528903646.13,7045687.98,21.153
1528903651.27,7045686.81,21.146
1528903656.41,7045687.47,21.15
1528903661.55,7045688.09,21.153
1528903666.69,7045686.92,21.155
1528903671.83,7045685.11,21.153
1528903676.97,7045687.15,21.144
1528903682.11,7045687.0,21.15
1528903687.25,7045687.43,21.153
1528903692.38,7045686.61,21.141
1528903697.52,7045685.13,21.143
1528903702.66,7045686.47,21.143
1528903707.8,7045685.55,21.155
1528903712.94,7045684.67,21.144
1528903718.08,7045685.75,21.15
1528903723.22,7045686.32,21.149
1528903728.36,7045685.14,21.143
1528903733.5,7045686.65,21.144
1528903738.64,7045687.59,21.147
1528903743.78,7045686.88,21.153
1528903748.92,7045686.73,21.155
1528903754.05,7045687.41,21.158
1528903759.19,7045684.26,21.152
1528903764.33,7045685.53,21.155
1528903769.47,7045685.34,21.155
1528903774.61,7045685.97,21.162
1528903779.75,7045684.87,21.164
1528903784.89,7045685.33,21.162
1528903790.03,7045685.06,21.164
1528903795.17,7045687.45,21.166
1528903800.31,7045687.88,21.167
1528903805.44,7045684.95,21.164
1528903810.58,7045682.72,21.17
1528903815.72,7045684.42,21.166
1528903820.86,7045683.85,21.17
1528903826.0,7045684.2,21.161
1528903831.14,7045682.06,21.167
1528903836.28,7045686.0,21.172
1528903841.42,7045685.26,21.164
1528903846.55,7045685.95,21.161
1528903851.69,7045683.01,21.166
1528903856.83,7045683.57,21.173
1528903861.97,7045682.91,21.166
1528903867.11,7045682.6,21.167
1528903872.25,7045683.7,21.159
1528903877.39,7045684.81,21.166
1528903882.53,7045683.47,21.167
1528903887.67,7045686.05,21.166
1528903892.81,7045685.27,21.153
1528903897.95,7045686.59,21.162
1528903903.08,7045684.57,21.162
1528903908.22,7045685.7,21.159
1528903913.36,7045684.41,21.159
1528903918.5,7045684.59,21.15
1528903923.64,7045683.8,21.158
1528903928.78,7045688.31,21.164
1528903933.92,7045685.62,21.158
1528903939.06,7045685.86,21.153
1528903944.2,7045685.16,21.158
1528903949.34,7045688.1,21.161
1528903954.48,7045688.51,21.153
1528903959.62,7045685.35,21.156
1528903964.76,7045684.17,21.161
1528903969.9,7045686.02,21.156
1528903975.03,7045686.16,21.152
1528903980.17,7045685.88,21.159
1528903985.31,7045685.85,21.156
1528903990.45,7045687.0,21.156
1528903995.59,7045684.72,21.149
1528904000.73,7045683.33,21.144
1528904005.87,7045683.94,21.156
1528904011.01,7045685.16,21.15
1528904016.15,7045684.56,21.153
1528904021.29,7045686.89,21.153
1528904026.42,7045684.01,21.144
1528904031.56,7045685.84,21.147
1528904036.7,7045685.42,21.153
1528904041.84,7045686.66,21.152
1528904046.98,7045684.49,21.152
1528904052.12,7045683.91,21.155
1528904057.26,7045685.15,21.147
1528904062.4,7045686.16,21.15
1528904067.54,7045687.26,21.139
1528904072.68,7045685.93,21.136
1528904077.81,7045683.31,21.13
1528904082.95,7045683.56,21.129
1528904088.09,7045687.01,21.133
1528904093.23,7045685.48,21.133
1528904098.37,7045686.78,21.124
1528904103.51,7045688.41,21.115
1528904108.65,7045687.51,21.115
1528904113.79,7045685.29,21.109
1528904118.93,7045686.63,21.103
1528904124.07,7045685.39,21.101
1528904129.21,7045685.25,21.101
1528904134.35,7045684.27,21.101
1528904139.49,7045683.3,21.101
1528904144.62,7045684.92,21.103
1528904149.76,7045684.48,21.104
1528904154.9,7045686.02,21.101
1528904160.04,7045685.42,21.098
1528904165.18,7045686.28,21.107
1528904170.32,7045684.77,21.106
1528904175.46,7045685.33,21.107
1528904180.6,7045685.46,21.112
1528904185.73,7045686.61,21.115
1528904190.87,7045685.22,21.112
1528904196.01,7045685.54,21.12
1528904201.15,7045687.04,21.109
1528904206.29,7045685.48,21.116
1528904211.43,7045684.07,21.11
1528904216.57,7045686.52,21.11
1528904221.71,7045685.48,21.109
1528904226.85,7045683.65,21.115
1528904231.99,7045683.94,21.106
1528904237.13,7045685.31,21.112
1528904242.27,7045685.28,21.107
1528904247.41,7045684.63,21.106
1528904252.54,7045684.76,21.107
1528904257.68,7045683.18,21.107
1528904262.82,7045686.59,21.11
1528904267.96,7045684.15,21.109
1528904273.1,7045686.45,21.113
1528904278.24,7045686.1,21.116
1528904283.38,7045686.81,21.115
1528904288.52,7045686.44,21.109
1528904293.66,7045685.55,21.109
1528904298.8,7045684.62,21.12
1528904303.93,7045687.44,21.118
1528904309.08,7045687.39,21.123
1528904314.22,7045686.02,21.121
1528904319.35,7045685.07,21.127
1528904324.49,7045685.79,21.124
1528904329.63,7045686.06,21.116
1528904334.77,7045681.9,21.121
1528904339.91,7045684.34,21.126
1528904345.05,7045684.86,21.12
1528904350.19,7045685.27,21.116
1528904355.32,7045686.01,21.118
1528904360.46,7045685.46,21.121
1528904365.6,7045685.14,21.126
1528904370.74,7045685.33,21.126
1528904375.88,7045685.92,21.113
1528904381.02,7045685.51,21.126
1528904386.16,7045688.07,21.121
1528904391.3,7045687.79,21.123
1528904396.44,7045688.78,21.116
1528904401.58,7045687.51,21.107
1528904406.72,7045685.5,21.118
1528904411.86,7045685.0,21.113
1528904417.0,7045688.15,21.12
1528904422.13,7045684.33,21.121
1528904427.27,7045687.44,21.118
1528904432.41,7045686.27,21.12
1528904437.55,7045688.27,21.12
1528904442.69,7045685.29,21.121
1528904447.83,7045685.66,21.112
1528904452.97,7045685.83,21.113
1528904458.11,7045683.93,21.12
1528904463.25,7045682.89,21.121
1528904468.39,7045683.9,21.121
1528904473.53,7045683.32,21.121
1528904478.67,7045683.68,21.126
1528904483.81,7045684.48,21.116
1528904488.95,7045685.13,21.129
1528904494.08,7045682.44,21.127
1528904499.22,7045683.64,21.121
1528904504.36,7045684.14,21.127
1528904509.5,7045686.03,21.123
1528904514.64,7045685.61,21.13
1528904519.78,7045685.13,21.126
1528904524.92,7045690.16,21.118
1528904530.06,7045687.03,21.126
1528904535.2,7045689.71,21.112
1528904540.34,7045686.57,21.116
1528904545.48,7045688.32,21.109
1528904550.61,7045686.19,21.101
1528904555.75,7045685.15,21.101
1528904560.89,7045683.39,21.097
1528904566.03,7045682.59,21.092
1528904571.17,7045684.55,21.097
1528904576.31,7045688.22,21.103
1528904581.45,7045685.01,21.104
1528904586.59,7045687.63,21.084
1528904591.73,7045685.59,21.089
1528904596.87,7045685.93,21.089
1528904602.01,7045685.84,21.084
1528904607.15,7045686.11,21.081
1528904612.28,7045686.16,21.069
1528904617.42,7045686.17,21.074
1528904622.56,7045684.13,21.072
1528904627.7,7045686.01,21.069
1528904632.84,7045686.53,21.066
1528904637.98,7045685.11,21.074
1528904643.12,7045686.3,21.078
1528904648.26,7045685.65,21.063
1528904653.4,7045687.93,21.06
1528904658.53,7045686.1,21.06
1528904663.67,7045687.11,21.055
1528904668.81,7045685.28,21.049
1528904673.95,7045686.43,21.058
1528904679.09,7045686.28,21.052
1528904684.23,7045685.77,21.061
1528904689.37,7045685.27,21.052
1528904694.51,7045685.1,21.06
1528904699.65,7045684.96,21.058
1528904704.79,7045684.92,21.06
1528904709.93,7045685.57,21.063
1528904715.07,7045686.28,21.064
1528904720.2,7045684.98,21.072
1528904725.34,7045684.97,21.072
1528904730.48,7045684.83,21.064
1528904735.62,7045685.11,21.071
1528904740.76,7045686.03,21.072
1528904745.9,7045685.29,21.064
1528904751.04,7045685.57,21.052
1528904756.18,7045683.85,21.051
1528904761.32,7045683.18,21.063
1528904766.46,7045683.89,21.061
1528904771.6,7045684.86,21.055
1528904776.74,7045682.13,21.054
1528904781.87,7045685.05,21.054
1528904787.01,7045685.7,21.052
1528904792.15,7045689.47,21.041
1528904797.29,7045687.66,21.043
1528904802.43,7045690.2,21.046
1528904807.57,7045689.45,21.04
1528904812.71,7045687.41,21.038
1528904817.85,7045687.89,21.038
1528904822.99,7045685.88,21.04
1528904828.13,7045684.52,21.038
1528904833.26,7045682.58,21.051
1528904838.4,7045683.33,21.046
1528904843.54,7045683.64,21.048
1528904848.68,7045684.85,21.046
1528904853.82,7045685.77,21.054
1528904858.96,7045685.38,21.052
1528904864.1,7045684.89,21.057
1528904869.24,7045685.15,21.051
1528904874.38,7045688.4,21.06
1528904879.51,7045686.47,21.055
1528904884.65,7045690.66,21.057
1528904889.79,7045686.67,21.058
1528904894.93,7045689.81,21.052
1528904900.07,7045686.11,21.055
1528904905.21,7045687.95,21.046
1528904910.35,7045684.26,21.057
1528904915.49,7045686.02,21.049
1528904920.63,7045683.75,21.054
1528904925.77,7045683.89,21.046
1528904930.9,7045682.62,21.041
1528904936.04,7045683.16,21.051
1528904941.18,7045683.8,21.051
1528904946.32,7045685.85,21.052
1528904951.46,7045685.29,21.048
1528904956.6,7045686.97,21.043
1528904961.74,7045687.36,21.046
1528904966.88,7045687.17,21.049
1528904972.02,7045688.15,21.048
1528904977.16,7045685.41,21.049
1528904982.3,7045685.44,21.054
1528904987.43,7045684.34,21.06
1528904992.57,7045685.17,21.051
1528904997.71,7045684.13,21.055
1528905002.85,7045685.41,21.055
1528905007.99,7045685.31,21.06
1528905013.13,7045687.27,21.064
1528905018.27,7045685.2,21.057
1528905023.41,7045687.06,21.069
1528905028.55,7045686.23,21.061
1528905033.69,7045685.56,21.066
1528905038.83,7045683.19,21.067
1528905043.97,7045684.82,21.067
1528905049.1,7045685.24,21.064
1528905054.24,7045686.75,21.06
1528905059.38,7045688.15,21.072
1528905064.52,7045686.96,21.072
1528905069.66,7045686.54,21.083
1528905074.8,7045686.87,21.081
1528905079.94,7045685.72,21.074
1528905085.08,7045683.83,21.074
1528905090.22,7045686.03,21.087
1528905095.35,7045685.98,21.087
1528905100.49,7045686.31,21.084
1528905105.63,7045685.07,21.086
1528905110.77,7045686.99,21.081
1528905115.91,7045685.78,21.093
1528905121.05,7045685.99,21.09
1528905126.19,7045686.29,21.093
1528905131.33,7045685.84,21.095
1528905136.47,7045684.36,21.084
1528905141.61,7045686.33,21.081
1528905146.75,7045686.61,21.087
1528905151.89,7045684.75,21.089
1528905157.02,7045686.43,21.089
1528905162.16,7045686.63,21.09
1528905167.3,7045688.15,21.092
1528905172.44,7045685.63,21.097
1528905177.58,7045686.64,21.09
1528905182.72,7045685.58,21.084
1528905187.86,7045687.13,21.086
1528905193.0,7045688.17,21.086
1528905198.14,7045685.17,21.084
1528905203.28,7045686.17,21.093
1528905208.42,7045685.42,21.083
1528905213.55,7045687.58,21.083
1528905218.69,7045685.79,21.087
1528905223.83,7045687.88,21.092
1528905228.97,7045685.26,21.081
1528905234.11,7045686.79,21.087
1528905239.25,7045686.83,21.083
1528905244.39,7045686.98,21.08
1528905249.53,7045685.73,21.089
1528905254.67,7045686.26,21.084
1528905259.81,7045684.31,21.09
1528905264.95,7045684.59,21.087
1528905270.09,7045685.79,21.09
1528905275.23,7045687.29,21.087
1528905280.36,7045685.71,21.092
1528905285.5,7045685.97,21.09
1528905290.64,7045687.7,21.093
1528905295.78,7045684.65,21.092
1528905300.92,7045684.82,21.092
1528905306.06,7045685.63,21.08
1528905311.2,7045685.14,21.092
1528905316.34,7045684.71,21.092
1528905321.48,7045685.09,21.09
1528905326.62,7045685.35,21.092
1528905331.76,7045685.4,21.092
1528905336.89,7045688.52,21.093
1528905342.03,7045685.47,21.09
1528905347.17,7045685.89,21.093
1528905352.31,7045685.91,21.1
1528905357.45,7045685.97,21.107
1528905362.59,7045685.58,21.095
1528905367.73,7045686.72,21.106
1528905372.87,7045685.1,21.109
1528905378.01,7045687.2,21.106
1528905383.15,7045687.12,21.104
1528905388.29,7045686.37,21.103
1528905393.43,7045684.88,21.095
1528905398.56,7045686.68,21.106
1528905403.7,7045686.1,21.098
1528905408.84,7045685.17,21.1
1528905413.98,7045687.4,21.106
1528905419.12,7045685.53,21.107
1528905424.26,7045687.92,21.104
1528905429.4,7045687.13,21.106
1528905434.54,7045688.05,21.1
1528905439.68,7045684.86,21.103
1528905444.82,7045687.02,21.104
1528905449.96,7045687.3,21.109
1528905455.09,7045686.21,21.11
1528905460.23,7045685.08,21.109
1528905465.37,7045685.81,21.109
1528905470.51,7045686.36,21.107
1528905475.65,7045684.81,21.113
1528905480.79,7045685.25,21.11
1528905485.93,7045684.92,21.106
1528905491.07,7045684.51,21.104
1528905496.21,7045685.13,21.095
1528905501.35,7045685.82,21.113
1528905506.48,7045685.9,21.11
1528905511.62,7045688.27,21.11
1528905516.76,7045686.57,21.11
1528905521.9,7045686.45,21.11
1528905527.04,7045686.87,21.112
1528905532.18,7045684.23,21.112
1528905537.32,7045682.88,21.11
1528905542.46,7045684.7,21.116
1528905547.6,7045686.3,21.113
1528905552.74,7045690.39,21.118
1528905557.88,7045686.23,21.127
1528905563.02,7045685.25,21.123
1528905568.16,7045686.3,21.121
1528905573.29,7045687.51,21.123
1528905578.43,7045689.31,21.12
1528905583.57,7045685.16,21.124
1528905588.71,7045685.9,21.124
1528905593.85,7045685.3,21.123
1528905598.99,7045688.25,21.116
1528905604.13,7045686.12,21.12
1528905609.27,7045687.9,21.126
1528905614.41,7045684.71,21.12
1528905619.55,7045685.92,21.12
1528905624.69,7045687.04,21.121
1528905629.82,7045685.48,21.115
1528905634.96,7045684.65,21.121
1528905640.1,7045686.4,21.126
1528905645.24,7045685.82,21.126
1528905650.38,7045686.44,21.12
1528905655.52,7045687.88,21.126
1528905660.66,7045687.49,21.123
1528905665.8,7045684.69,21.127
1528905670.94,7045688.67,21.127
1528905676.08,7045687.25,21.132
1528905681.22,7045686.93,21.132
1528905686.35,7045684.74,21.127
1528905691.49,7045686.75,21.132
1528905696.63,7045685.26,21.127
1528905701.77,7045685.2,21.133
1528905706.91,7045685.19,21.129
1528905712.05,7045683.84,21.129
1528905717.19,7045683.82,21.124
1528905722.33,7045684.19,21.143
1528905727.47,7045681.76,21.132
1528905732.61,7045684.14,21.138
1528905737.75,7045685.35,21.132
1528905742.89,7045686.5,21.135
1528905748.02,7045685.56,21.133
1528905753.16,7045685.3,21.147
1528905758.3,7045686.15,21.135
1528905763.44,7045685.54,21.135
1528905768.58,7045686.41,21.141
1528905773.72,7045687.9,21.136
1528905778.86,7045684.45,21.139
1528905784.0,7045684.79,21.144
1528905789.14,7045686.59,21.144
1528905794.28,7045686.2,21.144
1528905799.42,7045685.76,21.144
1528905804.56,7045687.1,21.153
1528905809.7,7045685.48,21.144
1528905814.84,7045686.0,21.146
1528905819.97,7045686.61,21.143
1528905825.11,7045687.69,21.152
1528905830.25,7045685.36,21.144
1528905835.39,7045689.16,21.161
1528905840.53,7045687.12,21.144
1528905845.67,7045684.74,21.146
1528905850.81,7045685.99,21.159
1528905855.95,7045685.89,21.156
1528905861.09,7045683.73,21.153
1528905866.23,7045685.58,21.152
1528905871.37,7045685.07,21.156
1528905876.5,7045683.51,21.153
1528905881.65,7045685.12,21.166
1528905886.79,7045684.77,21.159
1528905891.93,7045682.39,21.158
1528905897.07,7045683.44,21.166
1528905902.2,7045682.29,21.167
1528905907.34,7045684.94,21.162
1528905912.48,7045685.71,21.164
1528905917.62,7045684.06,21.159
1528905922.76,7045682.06,21.164
1528905927.9,7045683.82,21.166
1528905933.04,7045684.58,21.166
1528905938.18,7045684.65,21.166
1528905943.32,7045684.15,21.155
1528905948.46,7045684.8,21.166
1528905953.59,7045685.88,21.162
1528905958.73,7045686.29,21.161
1528905963.87,7045686.39,21.158
1528905969.01,7045684.88,21.169
1528905974.15,7045686.16,21.158
1528905979.29,7045685.17,21.156
1528905984.43,7045685.55,21.162
1528905989.57,7045684.86,21.158
1528905994.71,7045684.64,21.159
1528905999.84,7045684.0,21.159
1528906004.98,7045683.83,21.167
1528906010.12,7045685.67,21.167
1528906015.26,7045682.09,21.164
1528906020.4,7045683.85,21.169
1528906025.54,7045685.19,21.164
1528906030.68,7045685.32,21.161
1528906035.82,7045685.36,21.166
1528906040.96,7045685.06,21.172
1528906046.1,7045683.36,21.162
1528906051.24,7045684.14,21.17
1528906056.38,7045682.65,21.17
1528906061.52,7045682.55,21.17
1528906066.65,7045681.28,21.17
1528906071.79,7045684.68,21.17
1528906076.93,7045682.15,21.169
1528906082.07,7045684.94,21.172
1528906087.21,7045683.68,21.172
1528906092.35,7045685.02,21.176
1528906097.49,7045683.09,21.178
1528906102.63,7045684.34,21.161
1528906107.77,7045684.63,21.173
1528906112.91,7045685.13,21.173
1528906118.05,7045682.75,21.176
1528906123.18,7045681.99,21.173
1528906128.32,7045682.43,21.179
1528906133.46,7045684.99,21.184
1528906138.6,7045683.53,21.182
1528906143.74,7045685.22,21.182
1528906148.88,7045685.03,21.176
1528906154.02,7045683.98,21.176
1528906159.16,7045683.33,21.176
1528906164.3,7045684.98,21.172
1528906169.44,7045684.95,21.178
1528906174.57,7045684.92,21.184
1528906179.71,7045682.11,21.17
1528906184.85,7045686.22,21.172
1528906189.99,7045686.31,21.164
1528906195.13,7045684.97,21.162
1528906200.27,7045682.61,21.162
1528906205.41,7045681.59,21.161
1528906210.55,7045682.01,21.155
1528906215.69,7045684.69,21.162
1528906220.83,7045686.51,21.158
1528906225.97,7045682.89,21.166
1528906231.1,7045684.11,21.164
1528906236.24,7045685.7,21.164
1528906241.38,7045683.21,21.162
1528906246.52,7045682.64,21.164
1528906251.66,7045682.46,21.159
1528906256.8,7045682.3,21.158
1528906261.94,7045681.15,21.155
1528906267.08,7045682.87,21.159
1528906272.22,7045683.64,21.159
1528906277.36,7045683.92,21.153
1528906282.5,7045682.71,21.158
1528906287.64,7045684.28,21.161
1528906292.78,7045684.31,21.153
1528906297.92,7045685.1,21.156
1528906303.06,7045684.74,21.15
1528906308.2,7045682.71,21.152
1528906313.33,7045683.15,21.156
1528906318.47,7045684.58,21.152
