timestamp,v,temp_c
1531200107.38,7045710.36,21.378
1531200112.55,7045709.58,21.372
1531200117.71,7045704.42,21.374
1531200122.88,7045704.49,21.371
1531200128.04,7045704.01,21.372
1531200133.21,7045699.43,21.369
1531200138.37,7045697.07,21.369
1531200143.54,7045701.8,21.363
1531200148.7,7045702.51,21.359
1531200153.87,7045699.3,21.355
1531200159.04,7045696.75,21.362
1531200164.2,7045699.71,21.359
1531200169.37,7045703.9,21.359
1531200174.53,7045702.38,21.351
1531200179.7,7045697.54,21.365
1531200184.86,7045697.91,21.362
1531200190.03,7045700.32,21.355
1531200195.2,7045697.3,21.355
1531200200.36,7045696.2,21.359
1531200205.53,7045695.68,21.355
1531200210.69,7045695.16,21.357
1531200215.86,7045699.17,21.355
1531200221.02,7045699.58,21.354
1531200226.19,7045696.38,21.349
1531200231.35,7045698.82,21.343
1531200236.52,7045700.06,21.352
1531200241.69,7045699.26,21.348
1531200246.85,7045698.98,21.346
1531200252.02,7045695.93,21.339
1531200257.18,7045695.93,21.337
1531200262.35,7045694.88,21.346
1531200267.51,7045695.22,21.339
1531200272.68,7045695.83,21.349
1531200277.84,7045698.73,21.336
1531200283.01,7045699.19,21.337
1531200288.18,7045696.97,21.333
1531200293.34,7045694.75,21.329
1531200298.51,7045696.45,21.326
1531200303.67,7045698.63,21.326
1531200308.84,7045699.07,21.328
1531200314.0,7045696.92,21.333
1531200319.17,7045691.34,21.329
1531200324.34,7045692.71,21.339
1531200329.5,7045692.62,21.336
1531200334.67,7045692.68,21.328
1531200339.83,7045694.9,21.333
1531200345.0,7045698.24,21.337
1531200350.16,7045698.39,21.326
1531200355.33,7045700.78,21.323
1531200360.5,7045700.96,21.328
1531200365.66,7045697.29,21.328
1531200370.83,7045692.89,21.323
1531200375.99,7045694.9,21.322
1531200381.16,7045696.91,21.314
1531200386.32,7045695.06,21.32
1531200391.49,7045692.29,21.316
1531200396.65,7045693.66,21.314
1531200401.82,7045696.81,21.319
1531200406.99,7045694.68,21.316
1531200412.15,7045694.23,21.313
1531200417.32,7045693.82,21.317
1531200422.48,7045696.43,21.316
1531200427.65,7045693.84,21.316
1531200432.81,7045691.23,21.319
1531200437.98,7045693.09,21.313
1531200443.15,7045693.54,21.317
1531200448.31,7045692.83,21.313
1531200453.48,7045693.48,21.314
1531200458.64,7045694.05,21.303
1531200463.81,7045696.79,21.308
1531200468.97,7045695.72,21.311
1531200474.14,7045696.28,21.3
1531200479.3,7045698.82,21.3
1531200484.47,7045698.66,21.297
1531200489.64,7045693.73,21.299
1531200494.8,7045693.66,21.303
1531200499.97,7045696.8,21.297
1531200505.13,7045697.16,21.293
1531200510.3,7045693.74,21.296
1531200515.46,7045692.99,21.293
1531200520.63,7045697.59,21.293
1531200525.79,7045696.2,21.282
1531200530.96,7045694.41,21.288
1531200536.13,7045694.34,21.282
1531200541.29,7045696.37,21.283
1531200546.46,7045696.26,21.285
1531200551.62,7045694.94,21.282
1531200556.79,7045692.7,21.276
1531200561.95,7045692.34,21.277
1531200567.12,7045690.25,21.276
1531200572.29,7045693.53,21.287
1531200577.45,7045693.3,21.274
1531200582.62,7045693.76,21.277
1531200587.78,7045695.35,21.283
1531200592.95,7045695.13,21.282
1531200598.11,7045697.07,21.277
1531200603.28,7045695.58,21.271
1531200608.44,7045695.78,21.27
1531200613.61,7045693.34,21.277
1531200618.78,7045695.27,21.262
1531200623.94,7045695.24,21.262
1531200629.11,7045694.34,21.262
1531200634.27,7045694.83,21.264
1531200639.44,7045694.5,21.261
1531200644.6,7045692.67,21.257
1531200649.77,7045693.56,21.254
1531200654.94,7045696.3,21.254
1531200660.1,7045693.76,21.262
1531200665.27,7045692.5,21.257
1531200670.43,7045696.6,21.256
1531200675.6,7045697.54,21.251
1531200680.76,7045696.68,21.25
1531200685.93,7045697.15,21.253
1531200691.09,7045697.66,21.25
1531200696.26,7045693.16,21.245
1531200701.43,7045693.27,21.241
1531200706.59,7045694.0,21.248
1531200711.76,7045695.52,21.244
1531200716.92,7045695.02,21.245
1531200722.09,7045696.03,21.244
1531200727.25,7045695.8,21.242
1531200732.42,7045693.24,21.256
1531200737.58,7045691.95,21.245
1531200742.75,7045693.71,21.251
1531200747.92,7045691.96,21.25
1531200753.08,7045692.91,21.247
1531200758.25,7045693.43,21.242
1531200763.41,7045690.28,21.236
1531200768.58,7045692.21,21.242
1531200773.74,7045691.37,21.238
1531200778.91,7045689.72,21.239
1531200784.08,7045692.6,21.233
1531200789.24,7045691.6,21.239
1531200794.41,7045691.43,21.234
1531200799.57,7045691.18,21.234
1531200804.74,7045691.17,21.241
1531200809.9,7045693.35,21.242
1531200815.07,7045693.64,21.238
1531200820.23,7045693.56,21.236
1531200825.4,7045696.18,21.239
1531200830.57,7045691.35,21.233
1531200835.73,7045692.42,21.234
1531200840.9,7045692.98,21.234
1531200846.06,7045694.12,21.23
1531200851.23,7045693.59,21.23
1531200856.39,7045691.5,21.233
1531200861.56,7045693.48,21.238
1531200866.73,7045688.93,21.234
1531200871.89,7045689.04,21.228
1531200877.06,7045691.1,21.231
1531200882.22,7045689.86,21.233
1531200887.39,7045689.73,21.23
1531200892.55,7045689.78,21.228
1531200897.72,7045692.74,21.228
1531200902.88,7045691.03,21.23
1531200908.05,7045689.4,21.233
1531200913.22,7045688.97,21.222
1531200918.38,7045688.63,21.231
1531200923.55,7045690.75,21.231
1531200928.71,7045691.14,21.233
1531200933.88,7045690.12,21.228
1531200939.04,7045690.54,21.228
1531200944.21,7045690.9,21.233
1531200949.37,7045690.18,21.23
1531200954.54,7045691.31,21.234
1531200959.71,7045692.26,21.23
1531200964.87,7045690.65,21.228
1531200970.04,7045691.92,21.225
1531200975.2,7045692.64,21.225
1531200980.37,7045692.26,21.233
1531200985.53,7045692.8,21.227
1531200990.7,7045690.54,21.222
1531200995.87,7045693.16,21.218
1531201001.03,7045696.57,21.205
1531201006.2,7045694.17,21.21
1531201011.36,7045689.92,21.208
1531201016.53,7045689.79,21.219
1531201021.69,7045689.42,21.208
1531201026.86,7045691.83,21.213
1531201032.02,7045694.13,21.213
1531201037.19,7045694.01,21.211
1531201042.36,7045690.96,21.21
1531201047.52,7045690.34,21.21
1531201052.69,7045690.91,21.204
1531201057.85,7045690.13,21.202
1531201063.02,7045691.15,21.208
1531201068.18,7045694.58,21.201
1531201073.35,7045690.35,21.196
1531201078.52,7045691.44,21.201
1531201083.68,7045691.75,21.205
1531201088.85,7045689.83,21.199
1531201094.01,7045691.95,21.196
1531201099.18,7045693.09,21.19
1531201104.34,7045691.54,21.185
1531201109.51,7045690.4,21.19
1531201114.67,7045691.08,21.187
1531201119.84,7045691.67,21.184
1531201125.01,7045689.65,21.184
1531201130.17,7045693.08,21.187
1531201135.34,7045695.95,21.184
1531201140.5,7045692.23,21.188
1531201145.67,7045691.01,21.181
1531201150.83,7045694.55,21.185
1531201156.0,7045693.67,21.188
1531201161.17,7045691.84,21.187
1531201166.33,7045691.08,21.181
1531201171.5,7045690.86,21.176
1531201176.66,7045690.3,21.176
1531201181.83,7045692.97,21.179
1531201186.99,7045695.43,21.175
1531201192.16,7045689.65,21.172
1531201197.32,7045687.46,21.164
1531201202.49,7045688.76,21.164
1531201207.66,7045692.13,21.166
1531201212.82,7045694.35,21.166
1531201217.99,7045693.28,21.172
1531201223.15,7045692.45,21.158
1531201228.32,7045694.68,21.161
1531201233.48,7045692.66,21.166
1531201238.65,7045691.73,21.164
1531201243.82,7045689.91,21.167
1531201248.98,7045688.3,21.152
1531201254.15,7045689.69,21.158
1531201259.31,7045688.66,21.164
1531201264.48,7045690.78,21.164
1531201269.64,7045687.75,21.159
1531201274.81,7045690.87,21.159
1531201279.97,7045695.53,21.162
1531201285.14,7045695.48,21.162
1531201290.31,7045692.08,21.155
1531201295.47,7045689.21,21.155
1531201300.64,7045688.21,21.156
1531201305.8,7045690.02,21.153
1531201310.97,7045688.8,21.149
1531201316.13,7045688.59,21.155
1531201321.3,7045688.48,21.153
1531201326.47,7045691.93,21.152
1531201331.63,7045690.62,21.149
1531201336.8,7045691.96,21.149
1531201341.96,7045692.28,21.15
1531201347.13,7045693.16,21.152
1531201352.29,7045693.89,21.155
1531201357.46,7045692.82,21.156
1531201362.62,7045692.8,21.149
1531201367.79,7045692.35,21.155
1531201372.96,7045693.35,21.143
1531201378.12,7045693.74,21.156
1531201383.29,7045693.05,21.159
1531201388.45,7045693.54,21.15
1531201393.62,7045693.07,21.147
1531201398.78,7045692.94,21.158
1531201403.95,7045691.9,21.164
1531201409.12,7045691.88,21.147
1531201414.28,7045692.5,21.15
1531201419.45,7045691.43,21.156
