Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1518421454.24,12500.521,0.83,25.003,19.056,0.141724564665
1518421455.24,12500.521,0.83,25.001,19.066,0.15013884713
1518421456.24,12500.521,0.83,25.002,19.077,0.148648236218
1518421457.25,12500.493,-1.41,25.0,19.066,0.146158190909
1518421458.25,12500.493,-1.41,25.002,19.077,0.142665225208
1518421459.25,12500.493,-1.41,25.001,19.066,0.133553465121
1518421460.25,12500.493,-1.41,25.002,19.077,0.134421268396
1518421461.24,12500.531,1.63,24.999,19.056,0.135276522094
1518421462.24,12500.531,1.63,25.001,19.066,0.136120620612
1518421463.25,12500.531,1.63,24.998,19.066,0.132690193638
1518421464.25,12500.505,-0.45,25.0,19.056,0.128668890731
1518421465.25,12500.505,-0.45,24.997,19.077,0.124054620293
1518421466.25,12500.505,-0.45,25.002,19.099,0.111842277957
1518421467.25,12500.516,0.43,25.0,19.066,0.100920799094
1518421468.25,12500.516,0.43,25.001,19.066,0.0912811201195
1518421469.24,12500.516,0.43,24.999,19.088,0.0982888041212
1518421470.25,12500.516,0.43,25.001,19.045,0.0973076363307
1518421471.25,12500.521,0.83,24.998,19.066,0.0960228384878
1518421472.25,12500.521,0.83,25.0,19.056,0.0944323189964
1518421473.25,12500.521,0.83,24.998,19.066,0.0898801689662
1518421474.25,12500.523,0.99,25.0,19.045,0.0860680954012
1518421475.25,12500.523,0.99,24.999,19.045,0.0829912179104
1518421476.25,12500.523,0.99,25.002,19.056,0.0726941502411
1518421477.25,12500.503,-0.61,24.998,19.066,0.0631155458761
1518421478.25,12500.503,-0.61,25.0,19.045,0.0542435524368
1518421479.25,12500.503,-0.61,24.998,19.077,0.0460663175444
1518421480.25,12500.503,-0.61,25.001,19.066,0.0658460550317
1518421481.25,12500.508,-0.21,25.0,19.066,0.0852158396583
1518421482.25,12500.508,-0.21,25.002,19.045,0.104188221002
1518421483.25,12500.508,-0.21,25.001,19.066,0.108675392109
1518421484.25,12500.533,1.79,25.001,19.045,0.113198817551
1518421485.25,12500.533,1.79,24.997,19.066,0.117758497328
1518421486.25,12500.533,1.79,25.0,19.066,0.12686154243
1518421487.25,12500.508,-0.21,24.997,19.045,0.135478640009
1518421488.25,12500.508,-0.21,25.001,19.045,0.143613973257
1518421489.25,12500.508,-0.21,25.0,19.066,0.151271725367
1518421490.25,12500.508,-0.21,25.003,19.045,0.166006323593
1518421491.25,12500.503,-0.61,25.001,19.045,0.18106755943
1518421492.25,12500.503,-0.61,25.002,19.066,0.196465890859
1518421493.25,12500.503,-0.61,25.0,19.045,0.201849798989
1518421494.25,12500.502,-0.69,25.001,19.066,0.207530016585
1518421495.25,12500.502,-0.69,24.998,19.056,0.213507938044
1518421496.25,12500.502,-0.69,25.001,19.066,0.225776892916
1518421497.25,12500.502,-0.69,24.999,19.056,0.237614978966
1518421498.25,12500.511,0.03,25.003,19.066,0.249029168181
1518421499.25,12500.511,0.03,25.0,19.066,0.260026432547
1518421500.25,12500.511,0.03,25.002,19.056,0.25251181534
1518421501.25,12500.522,0.91,24.999,19.077,0.244946651224
1518421502.25,12500.522,0.91,25.002,19.066,0.237321876615
1518421503.25,12500.522,0.91,24.998,19.056,0.242243960298
1518421504.25,12500.526,1.23,25.0,19.066,0.246888907481
1518421505.25,12500.526,1.23,24.999,19.056,0.25125880976
1518421506.25,12500.526,1.23,25.002,19.066,0.241518594726
1518421507.26,12500.526,1.23,25.0,19.077,0.225871502786
1518421508.25,12500.511,0.03,25.002,19.066,0.210451349036
1518421509.25,12500.511,0.03,24.999,19.056,0.195242097906
1518421510.25,12500.511,0.03,25.001,19.077,0.200477921023
1518421511.25,12500.516,0.43,24.998,19.056,0.205068486704
1518421512.26,12500.516,0.43,24.999,19.034,0.209015886545
1518421513.26,12500.516,0.43,24.997,19.045,0.20561418416
1518421514.26,12500.511,0.03,25.0,19.045,0.202462078925
1518421515.26,12500.511,0.03,24.999,19.045,0.199555387647
1518421516.25,12500.511,0.03,25.002,19.056,0.208420897138
1518421517.25,12500.511,0.03,25.001,19.045,0.221672553639
1518421518.25,12500.526,1.23,25.003,19.034,0.234708427128
1518421519.26,12500.526,1.23,25.001,19.045,0.247538975589
1518421520.26,12500.526,1.23,25.002,19.056,0.235396492568
1518421521.26,12500.503,-0.61,24.999,19.045,0.222784794793
1518421522.26,12500.503,-0.61,25.0,19.045,0.209692727084
1518421523.26,12500.503,-0.61,24.998,19.045,0.219244559018
1518421524.26,12500.505,-0.45,25.0,19.045,0.228471844936
1518421525.26,12500.505,-0.45,24.998,19.045,0.237383648424
1518421526.26,12500.505,-0.45,25.001,19.034,0.235995525727
1518421527.26,12500.505,-0.45,25.0,19.024,0.224307476847
1518421528.26,12500.511,0.03,25.003,19.045,0.212303945535
1518421529.26,12500.511,0.03,25.0,19.056,0.199975868209
1518421530.26,12500.511,0.03,25.002,19.024,0.201330107046
1518421531.26,12500.505,-0.45,24.999,19.045,0.203353656677
1518421532.26,12500.505,-0.45,25.001,19.034,0.206049305895
1518421533.26,12500.505,-0.45,24.998,19.045,0.193340070016
1518421534.26,12500.511,0.03,24.999,19.034,0.179347639852
1518421535.26,12500.511,0.03,24.998,19.045,0.16406155742
1518421536.26,12500.511,0.03,25.0,19.045,0.14516517074
1518421537.26,12500.511,0.03,24.998,19.045,0.156322093618
1518421538.26,12500.508,-0.21,25.001,19.034,0.168334479354
1518421539.26,12500.508,-0.21,24.999,19.013,0.181216271922
1518421540.26,12500.508,-0.21,25.001,19.034,0.164401023488
1518421541.26,12500.531,1.63,24.997,19.024,0.147719637213
1518421542.26,12500.531,1.63,24.999,19.024,0.131159563519
1518421543.26,12500.531,1.63,24.995,19.045,0.141424141727
1518421544.26,12500.511,0.03,24.998,19.013,0.151176976057
1518421545.26,12500.511,0.03,24.997,19.024,0.160429221691
1518421546.26,12500.511,0.03,25.0,19.034,0.169192033807
1518421547.26,12500.511,0.03,24.998,19.034,0.160058939439
1518421548.26,12500.523,0.99,25.0,19.034,0.152179757009
1518421549.26,12500.523,0.99,24.997,19.045,0.145549606126
1518421550.26,12500.523,0.99,24.998,19.024,0.153337316081
1518421551.26,12500.528,1.39,24.995,19.045,0.161691848614
1518421552.26,12500.528,1.39,24.996,19.034,0.170620175712
1518421553.26,12500.528,1.39,24.995,19.034,0.167545529257
1518421554.26,12500.528,1.39,24.997,19.034,0.163732200734
1518421555.26,12500.5,-0.85,24.995,19.045,0.15917670415
1518421556.26,12500.5,-0.85,24.998,19.024,0.153875553511
1518421557.26,12500.5,-0.85,24.996,19.045,0.148088455348
1518421558.26,12500.513,0.19,24.998,19.013,0.142075116193
1518421559.26,12500.513,0.19,24.997,19.034,0.135832050052
1518421560.26,12500.513,0.19,25.0,19.045,0.159883524235
1518421561.26,12500.505,-0.45,24.998,19.034,0.184356455058
1518421562.27,12500.505,-0.45,24.999,19.045,0.20927385008
1518421563.27,12500.505,-0.45,24.997,19.045,0.205668426222
1518421564.26,12500.505,-0.45,25.0,19.056,0.201791443454
1518421565.26,12500.508,-0.21,24.998,19.024,0.19764081018
1518421566.26,12500.508,-0.21,25.0,19.034,0.193214434803
1518421567.26,12500.508,-0.21,24.997,19.066,0.204390391207
1518421568.27,12500.514,0.27,24.999,19.045,0.213669269833
1518421569.27,12500.514,0.27,24.997,19.045,0.221063620257
1518421570.27,12500.514,0.27,24.999,19.034,0.205777607545
1518421571.27,12500.503,-0.61,24.998,19.056,0.189929304048
1518421572.26,12500.503,-0.61,25.001,19.066,0.173512434975
1518421573.26,12500.503,-0.61,25.0,19.056,0.168820426877
1518421574.26,12500.503,-0.61,25.002,19.045,0.170108571274
1518421575.27,12500.518,0.59,24.998,19.056,0.170469441343
1518421576.27,12500.518,0.59,24.999,19.045,0.169914192265
1518421577.27,12500.518,0.59,24.996,19.034,0.15750203277
1518421578.27,12500.508,-0.21,24.998,19.034,0.146133231194
1518421579.27,12500.508,-0.21,24.998,19.045,0.135808484734
1518421580.27,12500.508,-0.21,25.002,19.034,0.135963820614
1518421581.27,12500.526,1.23,25.001,19.045,0.136962418373
1518421582.27,12500.526,1.23,25.004,19.024,0.138813341595
1518421583.27,12500.526,1.23,25.002,19.045,0.153056623867
1518421584.27,12500.526,1.23,25.001,19.034,0.155070691595
1518421585.27,12500.505,-0.45,24.999,19.045,0.156395578366
1518421586.27,12500.505,-0.45,25.001,19.034,0.157040347763
1518421587.27,12500.505,-0.45,24.999,19.034,0.147283748559
1518421588.27,12500.518,0.59,25.002,19.034,0.138066781182
1518421589.27,12500.518,0.59,25.001,19.056,0.129389445631
1518421590.27,12500.518,0.59,25.004,19.056,0.120988549382
1518421591.27,12500.503,-0.61,25.001,19.034,0.112600899909
1518421592.27,12500.503,-0.61,25.002,19.045,0.104226497213
1518421593.27,12500.503,-0.61,24.998,19.056,0.0981715352927
1518421594.27,12500.503,-0.61,25.0,19.013,0.10429454381
1518421595.27,12500.516,0.43,24.998,19.045,0.111077102337
1518421596.27,12500.516,0.43,25.0,19.045,0.118531760453
1518421597.27,12500.516,0.43,24.998,19.024,0.0924049347727
1518421598.27,12500.503,-0.61,25.001,19.045,0.0667874127739
1518421599.27,12500.503,-0.61,24.998,19.045,0.041661764488
1518421600.27,12500.503,-0.61,25.001,19.045,0.0378715829636
1518421601.27,12500.516,0.43,24.999,19.024,0.0333465539645
1518421602.27,12500.516,0.43,25.0,19.045,0.0280880718882
