timestamp,LM399-P15
1500699962.310,6890064.8
1500699965.656,6890062.5
1500699969.001,6890063.5
1500699972.347,6890063.8
1500699975.692,6890063.5
1500699979.038,6890064.3
1500699982.383,6890063.8
1500699985.729,6890064.3
1500699989.074,6890066.1
1500699992.419,6890066.8
1500699995.764,6890067.6
1500699999.110,6890065.6
1500700002.455,6890067.6
1500700005.801,6890063.0
1500700009.146,6890065.6
1500700012.491,6890065.1
1500700015.837,6890067.9
1500700019.182,6890069.1
1500700022.527,6890067.3
1500700025.873,6890068.4
1500700029.218,6890066.6
1500700032.564,6890066.1
1500700035.909,6890063.5
1500700039.255,6890061.3
1500700042.600,6890064.3
1500700045.945,6890065.3
1500700049.291,6890066.3
1500700052.636,6890065.8
1500700055.982,6890065.6
1500700059.327,6890066.8
1500700062.672,6890067.1
1500700066.018,6890064.8
1500700069.363,6890066.8
1500700072.709,6890066.6
1500700076.054,6890066.6
1500700079.399,6890066.8
1500700082.745,6890064.6
1500700086.090,6890066.8
1500700089.436,6890066.1
1500700092.781,6890064.0
1500700096.126,6890063.8
1500700099.472,6890065.6
1500700102.817,6890065.6
1500700106.162,6890063.0
1500700109.508,6890061.8
1500700112.853,6890062.5
1500700116.199,6890061.0
1500700119.544,6890063.0
1500700122.890,6890063.3
1500700126.235,6890063.0
1500700129.580,6890063.8
1500700132.926,6890063.0
1500700136.271,6890063.3
1500700139.616,6890065.3
1500700142.962,6890067.9
1500700146.307,6890065.6
1500700149.653,6890066.8
1500700152.998,6890065.6
1500700156.343,6890065.1
1500700159.689,6890066.6
1500700163.034,6890062.0
1500700166.379,6890061.0
1500700169.725,6890058.5
1500700173.070,6890061.8
1500700176.416,6890063.5
1500700179.761,6890061.8
1500700183.106,6890061.5
1500700186.452,6890062.5
1500700189.797,6890061.8
1500700193.143,6890062.3
1500700196.488,6890060.0
1500700199.833,6890059.7
1500700203.179,6890060.2
1500700206.524,6890062.3
1500700209.870,6890058.5
1500700213.215,6890060.5
1500700216.560,6890060.2
1500700219.906,6890060.5
1500700223.251,6890059.7
1500700226.596,6890061.0
1500700229.942,6890059.2
1500700233.287,6890061.5
1500700236.633,6890061.0
1500700239.978,6890060.8
1500700243.324,6890061.3
1500700246.669,6890060.0
1500700250.014,6890060.5
1500700253.360,6890063.5
1500700256.705,6890065.6
1500700260.050,6890065.6
1500700263.396,6890063.3
1500700266.741,6890064.6
1500700270.087,6890064.6
1500700273.432,6890063.3
1500700276.777,6890063.8
1500700280.123,6890064.0
1500700283.468,6890064.3
1500700286.814,6890063.8
1500700290.159,6890063.5
1500700293.505,6890062.8
1500700296.850,6890062.5
1500700300.195,6890065.1
1500700303.541,6890064.6
1500700306.886,6890063.8
1500700310.232,6890062.5
1500700313.577,6890061.8
1500700316.922,6890062.8
1500700320.268,6890062.3
1500700323.613,6890063.0
1500700326.959,6890061.0
1500700330.304,6890062.3
1500700333.649,6890064.6
1500700336.995,6890065.3
1500700340.340,6890064.3
1500700343.685,6890066.1
1500700347.031,6890064.0
1500700350.376,6890062.8
1500700353.722,6890059.2
1500700357.067,6890059.5
1500700360.412,6890060.0
1500700363.758,6890060.0
1500700367.103,6890058.0
1500700370.448,6890059.0
1500700373.794,6890059.0
1500700377.139,6890059.5
1500700380.485,6890058.2
1500700383.830,6890056.9
1500700387.176,6890056.7
1500700390.521,6890056.7
1500700393.866,6890058.7
1500700397.212,6890057.7
1500700400.557,6890058.7
1500700403.902,6890060.2
1500700407.248,6890058.0
1500700410.593,6890060.2
1500700413.939,6890059.2
1500700417.284,6890056.2
1500700420.630,6890059.2
1500700423.975,6890057.7
1500700427.320,6890055.7
1500700430.666,6890057.7
1500700434.011,6890059.5
1500700437.357,6890058.5
1500700440.702,6890057.2
1500700444.047,6890058.7
1500700447.393,6890058.7
1500700450.738,6890057.5
1500700454.084,6890059.5
1500700457.429,6890059.5
1500700460.774,6890060.2
1500700464.120,6890059.2
1500700467.465,6890059.0
1500700470.811,6890060.2
1500700474.156,6890059.2
1500700477.501,6890062.5
1500700480.847,6890060.8
1500700484.192,6890060.8
1500700487.538,6890060.5
1500700490.883,6890063.0
1500700494.228,6890062.5
1500700497.574,6890063.5
1500700500.919,6890061.5
1500700504.265,6890063.8
1500700507.610,6890063.0
1500700510.955,6890063.0
1500700514.301,6890063.8
1500700517.646,6890062.5
1500700520.991,6890059.2
1500700524.337,6890063.5
1500700527.682,6890062.3
1500700531.028,6890061.3
1500700534.373,6890061.0
1500700537.719,6890060.8
1500700541.064,6890061.5
1500700544.409,6890061.5
1500700547.755,6890060.5
1500700551.100,6890062.8
1500700554.445,6890061.8
1500700557.791,6890061.0
1500700561.136,6890061.3
1500700564.482,6890063.3
1500700567.827,6890061.0
1500700571.173,6890060.8
1500700574.518,6890062.3
1500700577.864,6890060.8
1500700581.209,6890062.5
1500700584.554,6890062.0
1500700587.900,6890059.2
1500700591.245,6890059.0
1500700594.590,6890059.7
1500700597.936,6890062.5
1500700601.281,6890059.7
1500700604.627,6890062.3
1500700607.972,6890060.0
1500700611.317,6890060.8
1500700614.663,6890062.5
1500700618.008,6890061.5
1500700621.353,6890062.0
1500700624.699,6890061.0
1500700628.044,6890059.0
1500700631.390,6890060.0
1500700634.735,6890060.8
1500700638.081,6890059.0
1500700641.426,6890060.8
1500700644.771,6890062.3
1500700648.117,6890062.3
1500700651.462,6890061.0
1500700654.808,6890062.3
1500700658.153,6890061.0
1500700661.498,6890062.0
1500700664.844,6890061.0
1500700668.189,6890059.5
1500700671.534,6890059.5
1500700674.880,6890061.3
1500700678.225,6890062.3
1500700681.571,6890060.5
1500700684.916,6890060.5
1500700688.262,6890060.8
1500700691.607,6890062.0
1500700694.952,6890060.5
1500700698.297,6890060.2
1500700701.643,6890059.0
1500700704.988,6890059.5
1500700708.334,6890060.5
1500700711.679,6890057.7
1500700715.025,6890059.2
1500700718.370,6890056.7
1500700721.716,6890058.5
1500700725.061,6890060.8
1500700728.406,6890057.2
1500700731.752,6890059.5
1500700735.097,6890060.0
1500700738.443,6890059.5
1500700741.788,6890059.0
1500700745.134,6890061.0
1500700748.479,6890060.0
1500700751.824,6890058.2
1500700755.169,6890060.5
1500700758.515,6890058.5
1500700761.860,6890059.5
1500700765.257,6890058.2
1500700768.551,6890060.2
1500700771.896,6890059.7
1500700775.242,6890060.8
1500700778.587,6890056.9
1500700781.933,6890057.5
1500700785.278,6890055.7
1500700788.623,6890055.4
1500700791.969,6890056.7
1500700795.314,6890058.0
1500700798.660,6890059.7
1500700802.005,6890056.7
1500700805.350,6890056.9
1500700808.696,6890060.5
1500700812.042,6890061.3
1500700815.387,6890059.5
1500700818.732,6890061.0
1500700822.077,6890062.0
1500700825.424,6890060.0
1500700828.768,6890059.0
1500700832.114,6890061.5
1500700835.459,6890063.5
1500700838.804,6890062.8
1500700842.150,6890063.5
1500700845.495,6890060.8
1500700848.840,6890060.5
1500700852.186,6890059.5
1500700855.531,6890056.9
1500700858.877,6890056.2
1500700862.222,6890056.4
1500700865.568,6890055.9
1500700868.913,6890056.4
1500700872.259,6890057.5
1500700875.604,6890058.7
1500700878.949,6890057.7
1500700882.294,6890055.9
1500700885.640,6890056.2
1500700888.985,6890056.2
1500700892.331,6890056.4
1500700895.676,6890061.8
1500700899.022,6890062.0
1500700902.367,6890062.3
1500700905.712,6890060.0
1500700909.058,6890062.3
1500700912.403,6890060.8
1500700915.749,6890062.0
1500700919.094,6890061.3
1500700922.439,6890060.5
1500700925.785,6890063.8
1500700929.130,6890062.3
1500700932.476,6890057.2
1500700935.821,6890058.5
1500700939.166,6890057.5
1500700942.512,6890056.4
1500700945.857,6890059.7
1500700949.203,6890058.5
1500700952.548,6890058.0
1500700955.893,6890060.2
1500700959.239,6890059.7
1500700962.584,6890058.2
1500700965.930,6890059.2
1500700969.275,6890061.8
1500700972.620,6890062.0
1500700975.966,6890062.8
1500700979.311,6890063.0
1500700982.657,6890062.5
1500700986.002,6890063.0
1500700989.347,6890062.3
1500700992.693,6890059.5
1500700996.038,6890061.5
1500700999.383,6890061.0
1500701002.729,6890060.8
1500701006.074,6890061.0
1500701009.420,6890060.5
1500701012.765,6890060.2
1500701016.111,6890061.3
1500701019.456,6890063.3
1500701022.801,6890063.0
1500701026.147,6890060.8
1500701029.492,6890064.3
1500701032.837,6890062.3
1500701036.183,6890061.0
1500701039.528,6890058.5
1500701042.874,6890058.0
1500701046.219,6890058.7
1500701049.565,6890058.0
1500701052.910,6890055.9
1500701056.255,6890055.7
1500701059.601,6890057.7
1500701062.946,6890058.7
1500701066.291,6890058.2
1500701069.637,6890057.2
1500701072.982,6890055.7
1500701076.328,6890057.2
1500701079.673,6890057.5
1500701083.019,6890058.0
1500701086.364,6890057.2
1500701089.709,6890059.2
1500701093.055,6890059.2
1500701096.400,6890058.5
1500701099.746,6890059.5
1500701103.091,6890057.7
1500701106.436,6890058.0
1500701109.782,6890057.2
1500701113.127,6890058.2
1500701116.472,6890058.2
1500701119.818,6890059.5
1500701123.163,6890057.7
1500701126.509,6890059.0
1500701129.854,6890058.0
1500701133.199,6890060.0
1500701136.545,6890059.2
1500701139.890,6890058.7
1500701143.236,6890059.0
1500701146.581,6890062.5
1500701149.926,6890060.2
1500701153.272,6890060.2
1500701156.617,6890059.7
1500701159.963,6890058.2
1500701163.308,6890060.2
1500701166.653,6890057.7
1500701169.999,6890058.2
1500701173.344,6890059.0
1500701176.690,6890057.2
1500701180.035,6890055.4
1500701183.381,6890053.9
1500701186.726,6890056.9
1500701190.071,6890057.2
1500701193.417,6890054.7
1500701196.762,6890053.4
1500701200.108,6890058.0
1500701203.453,6890057.7
1500701206.798,6890057.2
1500701210.144,6890058.5
1500701213.489,6890059.2
1500701216.835,6890059.0
1500701220.180,6890057.7
1500701223.525,6890056.9
1500701226.871,6890057.2
1500701230.216,6890057.5
1500701233.561,6890056.4
1500701236.907,6890057.5
1500701240.252,6890058.5
1500701243.598,6890057.7
1500701246.943,6890059.7
1500701250.289,6890063.5
1500701253.634,6890061.8
1500701256.979,6890061.8
1500701260.325,6890061.3
1500701263.670,6890062.5
1500701267.015,6890062.0
1500701270.361,6890061.3
1500701273.706,6890061.0
1500701277.052,6890061.0
1500701280.397,6890063.5
1500701283.742,6890064.3
1500701287.088,6890067.1
1500701290.433,6890064.3
1500701293.779,6890066.3
1500701297.124,6890067.3
1500701300.469,6890068.1
1500701303.815,6890065.8
1500701307.160,6890065.3
1500701310.506,6890063.3
1500701313.851,6890063.3
1500701317.197,6890062.5
1500701320.542,6890061.0
1500701323.887,6890060.8
1500701327.233,6890062.3
1500701330.578,6890061.5
1500701333.924,6890062.0
1500701337.269,6890059.0
1500701340.614,6890063.0
1500701343.960,6890062.8
1500701347.305,6890062.8
1500701350.651,6890062.3
1500701353.996,6890064.0
1500701357.341,6890063.0
1500701360.687,6890063.8
1500701364.032,6890064.6
1500701367.377,6890068.4
1500701370.723,6890068.4
1500701374.068,6890067.1
1500701377.413,6890064.6
1500701380.759,6890063.5
1500701384.104,6890062.8
1500701387.450,6890063.5
1500701390.795,6890061.0
1500701394.141,6890062.3
1500701397.486,6890059.7
1500701400.831,6890059.5
1500701404.177,6890059.0
1500701407.522,6890060.2
1500701410.868,6890058.2
1500701414.213,6890057.7
1500701417.558,6890059.5
1500701420.904,6890057.7
1500701424.249,6890059.7
1500701427.595,6890060.8
1500701430.940,6890058.5
1500701434.285,6890058.0
1500701437.631,6890057.7
1500701440.976,6890059.0
1500701444.322,6890058.7
1500701447.667,6890057.7
1500701451.013,6890057.5
1500701454.358,6890060.0
1500701457.703,6890060.2
1500701461.049,6890059.2
1500701464.394,6890059.7
1500701467.740,6890060.8
1500701471.085,6890060.2
1500701474.430,6890059.7
1500701477.776,6890059.2
1500701481.121,6890057.2
1500701484.466,6890058.7
1500701487.812,6890059.0
1500701491.157,6890058.7
1500701494.503,6890062.8
1500701497.848,6890062.3
1500701501.194,6890063.5
1500701504.539,6890061.5
1500701507.884,6890063.0
1500701511.230,6890063.8
1500701514.575,6890062.0
1500701517.920,6890064.3
1500701521.266,6890063.0
1500701524.611,6890063.0
1500701527.956,6890063.5
1500701531.302,6890062.5
1500701534.647,6890062.0
1500701537.993,6890059.0
1500701541.338,6890059.7
1500701544.684,6890060.2
1500701548.029,6890061.3
1500701551.375,6890062.3
1500701554.720,6890063.3
1500701558.065,6890060.5
1500701561.410,6890059.7
1500701564.756,6890059.7
1500701568.101,6890058.5
1500701571.447,6890058.7
1500701574.792,6890060.5
1500701578.138,6890060.0
1500701581.483,6890061.0
1500701584.828,6890061.3
1500701588.174,6890059.5
1500701591.519,6890058.2
1500701594.864,6890058.0
1500701598.210,6890058.7
1500701601.556,6890058.5
1500701604.910,6890057.5
1500701608.246,6890058.7
1500701611.592,6890059.0
1500701614.937,6890057.2
1500701618.283,6890055.9
1500701621.628,6890057.7
1500701624.973,6890055.9
1500701628.319,6890056.7
1500701631.664,6890056.7
1500701635.009,6890056.4
1500701638.355,6890057.7
1500701641.700,6890056.4
1500701645.046,6890056.2
1500701648.391,6890056.7
1500701651.736,6890060.8
1500701655.082,6890059.2
1500701658.427,6890057.2
1500701661.773,6890055.2
1500701665.118,6890059.0
1500701668.463,6890056.4
1500701671.809,6890060.5
1500701675.154,6890061.0
1500701678.500,6890058.5
1500701681.845,6890058.5
1500701685.190,6890057.2
1500701688.536,6890057.5
1500701691.881,6890058.7
1500701695.227,6890059.7
1500701698.572,6890056.7
1500701701.917,6890056.2
1500701705.263,6890056.4
1500701708.608,6890055.7
1500701711.953,6890055.7
1500701715.299,6890053.4
1500701718.644,6890051.9
1500701721.990,6890051.6
1500701725.335,6890052.6
1500701728.680,6890050.1
1500701732.026,6890052.4
1500701735.372,6890054.7
1500701738.717,6890052.9
1500701742.062,6890054.4
1500701745.407,6890049.8
1500701748.753,6890049.3
1500701752.098,6890049.6
1500701755.444,6890050.1
1500701758.789,6890049.1
1500701762.135,6890049.1
1500701765.480,6890055.7
1500701768.825,6890058.7
1500701772.171,6890052.6
1500701775.516,6890053.1
1500701778.862,6890055.7
1500701782.207,6890055.7
1500701785.552,6890054.7
1500701788.898,6890056.4
1500701792.243,6890059.5
1500701795.589,6890059.0
1500701798.934,6890058.5
1500701802.280,6890059.5
1500701805.625,6890058.0
1500701808.970,6890056.7
1500701812.316,6890054.9
1500701815.661,6890053.4
1500701819.006,6890054.4
1500701822.352,6890054.9
1500701825.697,6890053.4
1500701829.043,6890056.4
1500701832.388,6890057.5
1500701835.733,6890057.2
1500701839.079,6890055.7
1500701842.424,6890056.4
1500701845.770,6890054.9
1500701849.115,6890056.7
1500701852.461,6890056.7
1500701855.806,6890055.9
1500701859.151,6890056.2
1500701862.496,6890057.2
1500701865.842,6890056.9
1500701869.187,6890055.9
1500701872.533,6890055.9
1500701875.878,6890054.9
1500701879.224,6890055.7
1500701882.569,6890056.4
1500701885.914,6890055.4
1500701889.260,6890052.9
1500701892.605,6890054.4
1500701895.950,6890053.7
1500701899.296,6890054.9
1500701902.641,6890053.1
1500701905.987,6890050.6
1500701909.332,6890049.8
1500701912.678,6890048.8
1500701916.023,6890048.8
1500701919.368,6890049.1
1500701922.714,6890050.6
1500701926.059,6890051.6
1500701929.405,6890052.1
1500701932.750,6890054.9
1500701936.095,6890055.2
1500701939.441,6890055.4
1500701942.786,6890055.4
1500701946.132,6890053.1
1500701949.477,6890052.1
1500701952.822,6890052.6
1500701956.168,6890050.9
1500701959.513,6890052.9
1500701962.859,6890051.4
1500701966.204,6890053.4
1500701969.549,6890053.7
1500701972.895,6890055.4
1500701976.240,6890055.7
1500701979.585,6890053.9
1500701982.931,6890053.7
1500701986.276,6890054.2
1500701989.622,6890053.1
1500701992.967,6890053.9
1500701996.312,6890052.1
1500701999.658,6890054.2
1500702003.003,6890055.2
1500702006.349,6890053.9
1500702009.694,6890053.1
1500702013.039,6890054.7
1500702016.385,6890053.4
1500702019.730,6890055.4
1500702023.076,6890053.7
1500702026.421,6890052.6
1500702029.766,6890053.9
1500702033.112,6890053.4
1500702036.457,6890053.7
1500702039.802,6890053.9
1500702043.148,6890054.4
1500702046.493,6890057.2
1500702049.839,6890056.7
1500702053.184,6890056.2
1500702056.530,6890052.6
1500702059.875,6890052.9
1500702063.220,6890051.1
1500702066.566,6890051.4
1500702069.911,6890054.9
1500702073.256,6890056.9
1500702076.602,6890055.9
1500702079.947,6890056.7
1500702083.293,6890057.2
1500702086.638,6890058.5
1500702089.984,6890059.5
1500702093.329,6890056.7
1500702096.674,6890056.7
1500702100.020,6890054.7
1500702103.365,6890054.2
1500702106.711,6890050.9
1500702110.056,6890051.1
1500702113.401,6890049.6
1500702116.747,6890049.8
1500702120.092,6890043.8
1500702123.438,6890048.8
1500702126.783,6890049.8
1500702130.128,6890050.6
1500702133.474,6890051.4
1500702136.819,6890048.1
1500702140.165,6890050.4
1500702143.510,6890048.8
1500702146.855,6890050.9
1500702150.201,6890052.9
1500702153.546,6890053.1
1500702156.892,6890052.4
1500702160.237,6890053.7
1500702163.582,6890051.6
1500702166.928,6890052.1
1500702170.273,6890052.6
1500702173.619,6890052.9
1500702176.964,6890049.8
1500702180.309,6890052.6
1500702183.655,6890051.9
1500702187.000,6890054.4
1500702190.345,6890053.4
1500702193.691,6890054.4
1500702197.036,6890053.4
1500702200.382,6890054.7
1500702203.727,6890052.9
1500702207.073,6890054.2
1500702210.418,6890052.6
1500702213.763,6890051.4
1500702217.109,6890049.6
1500702220.454,6890049.3
1500702223.799,6890048.8
1500702227.145,6890052.6
1500702230.490,6890056.7
1500702233.836,6890056.7
1500702237.181,6890052.6
1500702240.527,6890050.4
1500702243.872,6890051.4
1500702247.217,6890051.4
1500702250.563,6890052.9
1500702253.908,6890053.9
1500702257.254,6890053.4
1500702260.599,6890052.9
1500702263.944,6890050.9
1500702267.290,6890049.8
1500702270.635,6890050.1
1500702273.981,6890053.1
1500702277.326,6890052.6
1500702280.671,6890054.2
1500702284.017,6890052.9
1500702287.362,6890053.7
1500702290.708,6890051.9
1500702294.053,6890052.6
1500702297.398,6890052.4
1500702300.744,6890051.1
1500702304.089,6890051.1
1500702307.435,6890053.4
1500702310.780,6890050.6
1500702314.125,6890051.9
1500702317.471,6890050.9
1500702320.816,6890051.1
1500702324.162,6890047.1
1500702327.507,6890046.6
1500702330.852,6890046.6
1500702334.198,6890042.7
1500702337.543,6890042.7
1500702340.888,6890044.5
1500702344.234,6890045.0
1500702347.579,6890044.8
1500702350.925,6890045.3
1500702354.270,6890049.8
1500702357.616,6890040.5
1500702360.961,6890036.4
1500702364.306,6890035.9
1500702367.652,6890037.4
1500702370.997,6890036.4
1500702374.342,6890034.1
1500702377.688,6890034.6
1500702381.033,6890034.1
1500702384.379,6890036.4
1500702387.724,6890038.9
1500702391.070,6890037.9
1500702394.415,6890036.9
1500702397.760,6890038.4
1500702401.106,6890041.0
1500702404.451,6890040.2
1500702407.797,6890038.9
1500702411.142,6890038.7
1500702414.487,6890038.4
1500702417.833,6890038.7
1500702421.178,6890041.2
1500702424.524,6890052.4
1500702427.869,6890062.3
1500702431.214,6890062.5
1500702434.560,6890053.7
1500702437.905,6890057.7
1500702441.251,6890054.2
1500702444.596,6890055.7
1500702447.941,6890062.3
1500702451.287,6890073.2
1500702454.632,6890055.7
1500702457.977,6890048.3
1500702461.323,6890047.6
1500702464.668,6890050.9
1500702468.014,6890059.5
1500702471.359,6890061.8
1500702474.705,6890062.8
1500702478.050,6890063.0
1500702481.396,6890059.7
1500702484.741,6890055.9
1500702488.086,6890048.3
1500702491.432,6890050.9
1500702494.777,6890060.2
1500702498.122,6890063.8
1500702501.468,6890059.2
1500702504.813,6890055.9
1500702508.159,6890049.6
1500702511.504,6890047.1
1500702514.849,6890052.1
1500702518.195,6890050.9
1500702521.540,6890046.3
1500702524.885,6890045.8
1500702528.231,6890047.3
1500702531.576,6890048.1
1500702534.922,6890047.1
1500702538.267,6890046.6
1500702541.613,6890048.1
1500702544.958,6890046.6
1500702548.303,6890047.8
1500702551.649,6890046.6
1500702554.994,6890048.3
1500702558.339,6890047.6
1500702561.685,6890050.4
1500702565.030,6890048.1
1500702568.376,6890045.3
1500702571.721,6890045.3
1500702575.066,6890045.5
1500702578.412,6890049.1
1500702581.757,6890048.1
1500702585.102,6890048.1
1500702588.448,6890048.1
1500702591.793,6890050.6
1500702595.139,6890048.6
1500702598.484,6890048.6
1500702601.830,6890050.1
1500702605.175,6890049.8
1500702608.521,6890048.6
1500702611.866,6890050.1
1500702615.211,6890049.3
1500702618.557,6890050.6
1500702621.902,6890051.1
1500702625.248,6890048.1
1500702628.593,6890051.6
1500702631.938,6890051.4
1500702635.284,6890050.1
1500702638.629,6890050.1
1500702641.975,6890052.4
1500702645.320,6890048.3
1500702648.665,6890054.2
1500702652.011,6890051.4
1500702655.356,6890055.2
1500702658.702,6890055.9
1500702662.047,6890054.7
1500702665.392,6890053.4
1500702668.738,6890052.1
1500702672.083,6890053.9
1500702675.428,6890051.4
1500702678.774,6890047.3
1500702682.119,6890050.4
1500702685.465,6890047.8
1500702688.810,6890049.1
1500702692.155,6890048.3
1500702695.501,6890049.3
1500702698.846,6890051.1
1500702702.192,6890049.8
1500702705.537,6890050.1
1500702708.882,6890054.9
1500702712.228,6890058.0
1500702715.573,6890061.0
1500702718.919,6890054.4
1500702722.264,6890056.2
1500702725.610,6890063.8
1500702728.955,6890052.1
1500702732.300,6890051.6
1500702735.645,6890049.1
1500702738.991,6890046.3
1500702742.336,6890047.3
1500702745.682,6890049.3
1500702749.027,6890049.3
1500702752.373,6890047.3
1500702755.718,6890049.1
1500702759.063,6890048.6
1500702762.409,6890047.3
1500702765.754,6890046.8
1500702769.099,6890049.1
1500702772.445,6890048.3
1500702775.790,6890047.8
1500702779.136,6890045.0
1500702782.481,6890044.5
1500702785.827,6890045.3
1500702789.172,6890045.8
1500702792.517,6890048.3
1500702795.863,6890048.1
1500702799.208,6890048.6
1500702802.553,6890046.8
1500702805.941,6890046.0
1500702809.244,6890046.6
1500702812.590,6890045.8
1500702815.935,6890048.8
1500702819.281,6890049.6
1500702822.626,6890050.6
1500702825.971,6890054.2
1500702829.317,6890053.9
1500702832.662,6890054.2
1500702836.007,6890050.1
1500702839.353,6890053.9
1500702842.698,6890051.1
1500702846.044,6890053.4
1500702849.389,6890051.4
1500702852.734,6890048.1
1500702856.080,6890049.1
1500702859.425,6890054.7
1500702862.771,6890055.9
1500702866.116,6890055.2
1500702869.461,6890053.7
1500702872.807,6890053.4
1500702876.152,6890053.9
1500702879.498,6890055.7
1500702882.843,6890052.6
1500702886.189,6890053.7
1500702889.534,6890054.4
1500702892.879,6890053.1
1500702896.225,6890053.1
1500702899.570,6890053.9
1500702902.915,6890054.2
