timestamp,temp_c,humidity
1500699299.708,25.2331,70.6296
1500699300.707,25.2331,70.5152
1500699301.707,25.2331,70.4008
1500699302.706,25.2331,70.2939
1500699303.706,25.2438,70.1871
1500699304.705,25.2331,70.0803
1500699305.709,25.2117,70.0117
1500699306.708,25.2331,69.8896
1500699307.708,25.2545,69.8057
1500699308.707,25.2331,69.7294
1500699309.707,25.2331,69.6607
1500699310.710,25.2331,69.5692
1500699311.709,25.2331,69.4929
1500699312.709,25.2438,69.4166
1500699313.708,25.2545,69.3632
1500699314.708,25.2331,69.2869
1500699315.707,25.2224,69.2029
1500699316.707,25.2331,69.1495
1500699317.710,25.2331,69.1190
1500699318.710,25.2438,69.0504
1500699319.709,25.2438,68.9969
1500699320.709,25.2438,68.9588
1500699321.708,25.2438,68.8749
1500699322.708,25.2224,68.8367
1500699323.711,25.2224,68.7910
1500699324.711,25.2438,68.7375
1500699325.710,25.2331,68.6918
1500699326.710,25.2438,68.6460
1500699327.709,25.2545,68.6078
1500699328.713,25.2224,68.5621
1500699329.712,25.2438,68.5239
1500699330.712,25.2331,68.4934
1500699331.711,25.2331,68.4476
1500699332.711,25.2331,68.4019
1500699333.710,25.2331,68.3942
1500699334.710,25.2224,68.3713
1500699335.713,25.2438,68.3561
1500699336.712,25.2224,68.3332
1500699337.712,25.2224,68.3103
1500699338.712,25.2438,68.2874
1500699339.711,25.2545,68.2645
1500699340.714,25.2331,68.2340
1500699341.714,25.2438,68.2035
1500699342.714,25.2545,68.2264
1500699343.713,25.2545,68.1730
1500699344.712,25.2438,68.1730
1500699345.712,25.2331,68.1577
1500699346.715,25.2438,68.1501
1500699347.715,25.2438,68.1043
1500699348.714,25.2331,68.1043
1500699349.714,25.2438,68.0738
1500699350.713,25.2331,68.0967
1500699351.713,25.2438,68.0738
1500699352.716,25.2331,68.0433
1500699353.716,25.2438,68.0433
1500699354.715,25.2331,68.0356
1500699355.715,25.2438,68.0128
1500699356.714,25.2545,68.0128
1500699357.714,25.2438,68.0128
1500699358.717,25.2331,67.9594
1500699359.716,25.2331,67.9746
1500699360.716,25.2545,67.9899
1500699361.716,25.2438,67.9670
1500699362.715,25.2224,67.9670
1500699363.718,25.2438,67.9517
1500699364.718,25.2224,67.9517
1500699365.717,25.2331,67.9517
1500699366.717,25.2331,67.9288
1500699367.717,25.2438,67.9288
1500699368.716,25.2652,67.9059
1500699369.716,25.2652,67.8983
1500699370.719,25.2331,67.9059
1500699371.718,25.2331,67.9059
1500699372.718,25.2438,67.8983
1500699373.717,25.2438,67.8983
1500699374.717,25.2331,67.8831
1500699375.716,25.2438,67.8907
1500699376.720,25.2545,67.8525
1500699377.719,25.2545,67.8907
1500699378.719,25.2652,67.9059
1500699379.718,25.2545,67.8678
1500699380.718,25.2652,67.8754
1500699381.721,25.2652,67.8678
1500699382.721,25.2652,67.8831
1500699383.720,25.2545,67.8678
1500699384.720,25.2545,67.8831
1500699385.719,25.2545,67.8831
1500699386.719,25.2438,67.8907
1500699387.722,25.2438,67.8907
1500699388.721,25.2438,67.9059
1500699389.721,25.2438,67.9288
1500699390.721,25.2438,67.9059
1500699391.720,25.2545,67.9288
1500699392.719,25.2438,67.9059
