timestamp,resistance,oven_c,ambient_c
1530991861.46,12177.0345,20.568145,21.274
1530991862.08,12179.2758,20.564066,21.274
1530991862.64,12180.3515,20.562108,21.274
1530991863.2,12180.5248,20.561793,21.274
1530991863.76,12184.0703,20.555342,21.269
1530991864.32,12185.9276,20.551964,21.269
1530991864.88,12187.9652,20.548258,21.269
1530991865.44,12189.6078,20.545272,21.269
1530991866.0,12192.1006,20.540740,21.269
1530991866.56,12196.4321,20.532868,21.269
1530991867.12,12197.2726,20.531341,21.272
1530991867.68,12194.0124,20.537265,21.272
1530991868.24,12191.7032,20.541462,21.272
1530991868.8,12189.801,20.544920,21.272
1530991869.36,12187.5671,20.548982,21.272
1530991869.92,12185.7349,20.552315,21.277
1530991870.48,12184.9048,20.553824,21.277
1530991871.04,12182.3836,20.558411,21.277
1530991871.6,12176.7774,20.568613,21.277
1530991872.16,12173.826,20.573987,21.277
1530991872.72,12171.8405,20.577603,21.277
1530991873.28,12170.4537,20.580128,21.277
1530991873.84,12170.6277,20.579811,21.277
1530991874.4,12170.4508,20.580134,21.277
1530991874.96,12170.7988,20.579500,21.277
1530991875.51,12173.1367,20.575242,21.277
1530991876.07,12176.6963,20.568761,21.277
1530991876.63,12178.2298,20.565970,21.277
1530991877.19,12178.4072,20.565647,21.277
1530991877.75,12176.2441,20.569584,21.277
1530991878.31,12174.0809,20.573523,21.277
1530991878.87,12172.2886,20.576786,21.277
1530991879.43,12171.2534,20.578672,21.278
1530991879.99,12172.2299,20.576893,21.278
1530991880.55,12174.4278,20.572891,21.278
1530991881.11,12176.672,20.568805,21.278
1530991881.67,12178.6266,20.565248,21.278
1530991882.23,12179.7082,20.563279,21.283
1530991882.79,12180.4845,20.561866,21.283
1530991883.35,12181.0028,20.560923,21.283
1530991883.91,12181.6803,20.559691,21.283
1530991884.47,12183.2972,20.556749,21.283
1530991885.03,12184.4577,20.554638,21.283
1530991885.59,12183.5855,20.556224,21.27
1530991886.15,12182.6687,20.557892,21.27
1530991886.71,12182.0833,20.558957,21.27
1530991887.27,12182.1563,20.558824,21.27
1530991887.83,12182.7048,20.557827,21.27
1530991888.39,12183.1324,20.557049,21.268
1530991888.95,12183.0705,20.557161,21.268
1530991889.51,12182.5033,20.558193,21.268
1530991890.07,12181.1556,20.560645,21.268
1530991890.63,12180.1964,20.562391,21.268
1530991891.18,12179.0875,20.564409,21.268
1530991891.74,12178.452,20.565565,21.266
1530991892.3,12178.156,20.566104,21.266
1530991892.86,12179.3099,20.564004,21.266
1530991893.42,12179.9624,20.562817,21.266
1530991893.98,12177.1121,20.568004,21.266
1530991894.54,12174.4667,20.572820,21.27
1530991895.1,12173.1588,20.575202,21.27
1530991895.66,12171.7344,20.577796,21.27
1530991896.22,12169.858,20.581213,21.27
1530991896.78,12168.8671,20.583018,21.27
1530991897.37,12168.0,20.584598,21.274
1530991897.93,12166.4569,20.587410,21.274
1530991898.49,12162.3685,20.594861,21.274
1530991899.05,12159.2078,20.600623,21.274
1530991899.61,12157.6418,20.603479,21.274
1530991900.17,12157.5651,20.603619,21.274
1530991900.73,12158.6172,20.601700,21.268
1530991901.29,12160.5718,20.598136,21.268
1530991901.85,12164.7348,20.590548,21.268
1530991902.41,12168.8355,20.583076,21.268
1530991902.97,12171.8517,20.577582,21.268
1530991903.53,12173.7982,20.574037,21.27
1530991904.09,12175.0737,20.571715,21.27
