Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1518199249.07,119.97868,1.07,24.997,20.622,0.184228261538
1518199250.07,119.97868,1.07,24.998,20.6,0.169222254116
1518199251.07,119.97868,1.07,24.997,20.589,0.154443109339
1518199252.07,119.97868,1.07,25.0,20.589,0.139890827208
1518199253.07,119.97865,0.82,25.0,20.589,0.125565407723
1518199254.07,119.97865,0.82,25.005,20.622,0.111466850883
1518199255.07,119.97865,0.82,25.0,20.589,0.0975951566888
1518199256.07,119.9784,-1.27,25.001,20.6,0.08395032514
1518199257.07,119.9784,-1.27,24.996,20.589,0.0705323562368
1518199258.07,119.9784,-1.27,24.996,20.589,0.0573412499792
1518199259.07,119.9785,-0.43,24.994,20.611,0.0443770063671
1518199260.07,119.9785,-0.43,24.998,20.611,0.0316396254006
1518199261.07,119.9785,-0.43,24.998,20.611,0.0191291070797
1518199262.07,119.9785,-0.43,25.003,20.611,0.00684545140431
1518199263.07,119.9785,-0.43,25.003,20.6,-0.0052113416255
1518199264.07,119.9785,-0.43,25.007,20.6,-0.0170412720098
1518199265.08,119.9785,-0.43,25.002,20.6,-0.0286443397484
1518199266.08,119.9786,0.4,25.002,20.6,-0.0400205448416
1518199267.08,119.9786,0.4,24.997,20.6,-0.0511698872891
1518199268.08,119.9786,0.4,24.998,20.611,-0.0620923670911
1518199269.07,119.9786,0.4,24.996,20.589,-0.0727879842475
1518199270.07,119.9786,0.4,25.0,20.589,-0.0832567387584
1518199271.08,119.9786,0.4,24.999,20.611,-0.0934986306237
1518199272.08,119.9786,0.4,25.003,20.6,-0.103513659843
1518199273.08,119.9786,0.4,25.0,20.6,-0.113301826418
1518199274.08,119.9786,0.4,25.001,20.6,-0.122863130346
1518199275.08,119.9786,0.4,24.997,20.589,-0.132197571629
1518199276.08,119.97853,-0.18,24.998,20.6,-0.141305150267
1518199277.08,119.97853,-0.18,24.996,20.589,-0.150185866259
1518199278.08,119.97853,-0.18,25.001,20.611,-0.158839719605
1518199279.08,119.97853,-0.18,25.001,20.6,-0.167266710306
1518199280.08,119.97845,-0.85,25.003,20.589,-0.175466838361
1518199281.08,119.97845,-0.85,25.001,20.611,-0.183440103771
1518199282.08,119.97845,-0.85,25.002,20.6,-0.191186506535
1518199283.08,119.97838,-1.43,24.999,20.611,-0.198706046653
1518199284.08,119.97838,-1.43,25.0,20.6,-0.205998724126
1518199285.08,119.97838,-1.43,24.997,20.622,-0.213064538954
1518199286.08,119.97859,0.32,24.999,20.6,-0.219903491136
1518199287.08,119.97859,0.32,24.996,20.589,-0.226515580672
1518199288.08,119.97859,0.32,25.0,20.622,-0.232900807563
1518199289.08,119.97859,0.32,25.0,20.589,-0.239059171808
1518199290.08,119.97858,0.23,25.003,20.6,-0.244990673407
1518199291.08,119.97858,0.23,25.0,20.589,-0.250695312361
1518199292.08,119.97858,0.23,25.002,20.6,-0.25617308867
1518199293.08,119.97855,-0.02,25.0,20.589,-0.261424002333
1518199294.08,119.97855,-0.02,25.003,20.622,-0.26644805335
1518199295.08,119.97855,-0.02,25.001,20.6,-0.271245241722
1518199296.08,119.97854,-0.1,25.003,20.622,-0.275815567448
