timestamp,resistance,oven_c,ambient_c
1531040756.11,11337.3441,22.160491,21.354
1531040756.67,11337.0079,22.161155,21.354
1531040757.23,11336.5633,22.162034,21.354
1531040757.79,11336.1534,22.162844,21.354
1531040758.38,11335.6675,22.163805,21.346
1531040758.94,11335.1684,22.164791,21.346
1531040759.5,11334.8118,22.165496,21.346
1531040760.06,11334.3348,22.166439,21.346
1531040760.62,11333.7959,22.167505,21.346
1531040761.18,11333.4243,22.168239,21.346
1531040761.74,11332.8514,22.169372,21.343
1531040762.3,11332.3317,22.170400,21.343
1531040762.86,11332.0648,22.170927,21.343
1531040763.42,11331.6586,22.171731,21.343
1531040763.98,11331.3209,22.172398,21.343
1531040764.54,11330.8085,22.173412,21.349
1531040765.1,11330.5623,22.173899,21.349
1531040765.66,11329.8905,22.175227,21.349
1531040766.22,11329.5359,22.175929,21.349
1531040766.78,11329.4378,22.176123,21.349
1531040767.34,11328.7846,22.177415,21.349
1531040767.9,11327.1346,22.180679,21.349
1531040768.46,11320.9385,22.192942,21.349
1531040769.02,11308.382,22.217816,21.349
1531040769.58,11289.3529,22.255572,21.349
1531040770.13,11264.3217,22.305349,21.349
1531040770.69,11234.7614,22.364298,21.359
1531040771.25,11201.9298,22.429980,21.359
1531040771.81,11166.5579,22.500992,21.359
1531040772.37,11129.8261,22.575009,21.359
1531040772.93,11092.2849,22.650949,21.359
1531040773.49,11054.6094,22.727458,21.359
1531040774.05,11017.032,22.804068,21.367
1531040774.61,10980.233,22.879384,21.367
1531040775.17,10944.3299,22.953146,21.367
1531040775.73,10909.3993,23.025179,21.367
1531040776.29,10875.5842,23.095165,21.367
1531040776.85,10842.9591,23.162926,21.378
1531040777.41,10811.5209,23.228445,21.378
1531040777.97,10781.4024,23.291419,21.378
1531040778.53,10752.5433,23.351951,21.378
1531040779.09,10724.9648,23.409972,21.378
1531040779.65,10698.622,23.465554,21.378
1531040780.21,10673.2936,23.519144,21.39
1531040780.77,10649.3353,23.569971,21.39
1531040781.33,10626.3249,23.618911,21.39
1531040781.89,10604.4765,23.665492,21.39
1531040782.45,10583.7584,23.709767,21.39
1531040783.01,10564.0297,23.752019,21.398
1531040783.57,10545.7327,23.791287,21.398
1531040784.13,10528.7817,23.827737,21.398
1531040784.69,10513.728,23.860163,21.398
1531040785.25,10500.8508,23.887944,21.398
1531040785.81,10490.8755,23.909491,21.398
1531040786.36,10484.3314,23.923639,21.397
1531040786.92,10482.0493,23.928576,21.397
1531040787.48,10484.4675,23.923345,21.397
1531040788.04,10491.2519,23.908677,21.397
1531040788.6,10501.9063,23.885665,21.397
1531040789.16,10515.7221,23.855865,21.398
1531040789.72,10531.8256,23.821186,21.398
1531040790.28,10549.6171,23.782944,21.398
1531040790.84,10568.4965,23.742445,21.398
