volts,ppm,temp_c,ambient_c
1.0001433,-3.06,24.996,21.372
1.0001433,-3.06,25.001,21.351
1.0001433,-3.06,24.999,21.372
1.0001433,-3.06,25.001,21.362
1.0001433,-3.06,25.001,21.372
1.0001433,-3.06,24.993,21.362
1.0001433,-3.06,24.996,21.394
1.0001433,-3.06,24.999,21.383
1.0001433,-3.06,25.0,21.372
1.0001433,-3.06,25.003,21.394
1.0001433,-3.06,25.003,21.383
1.0001433,-3.06,24.993,21.362
1.0001413,-5.06,25.004,21.383
1.0001413,-5.06,24.997,21.362
1.0001413,-5.06,24.996,21.383
1.0001413,-5.06,25.003,21.383
1.0001413,-5.06,25.0,21.362
1.0001413,-5.06,25.001,21.362
1.0001413,-5.06,24.993,21.362
1.0001413,-5.06,24.997,21.405
1.0001413,-5.06,25.001,21.372
1.0001413,-5.06,25.0,21.362
1.0001413,-5.06,24.997,21.383
1.0001413,-5.06,25.007,21.383
1.0001413,-5.06,25.003,21.362
1.0001407,-5.66,25.0,21.383
1.0001407,-5.66,24.996,21.383
1.0001407,-5.66,25.0,21.383
1.0001407,-5.66,25.005,21.362
1.0001407,-5.66,25.003,21.383
1.0001407,-5.66,25.007,21.372
1.0001407,-5.66,24.992,21.362
1.0001407,-5.66,25.008,21.362
1.0001407,-5.66,24.997,21.372
1.0001407,-5.66,24.996,21.383
1.0001407,-5.66,25.005,21.383
1.0001407,-5.66,25.001,21.362
1.0001407,-5.66,24.999,21.351
1.0001407,-5.66,25.011,21.351
1.000141,-5.36,24.996,21.383
1.000141,-5.36,24.999,21.394
1.000141,-5.36,25.0,21.383
1.000141,-5.36,25.003,21.372
1.000141,-5.36,24.999,21.372
1.000141,-5.36,25.0,21.372
1.000141,-5.36,25.001,21.362
1.000141,-5.36,25.0,21.383
1.000141,-5.36,24.997,21.362
1.000141,-5.36,24.996,21.362
1.000141,-5.36,25.007,21.362
1.000141,-5.36,24.999,21.394
1.000141,-5.36,25.001,21.362
1.0001434,-2.96,25.001,21.362
1.0001434,-2.96,24.999,21.372
1.0001434,-2.96,25.003,21.372
1.0001434,-2.96,24.997,21.372
1.0001434,-2.96,24.993,21.372
1.0001434,-2.96,24.996,21.362
1.0001434,-2.96,24.996,21.362
1.0001434,-2.96,24.992,21.362
1.0001434,-2.96,24.999,21.362
1.0001434,-2.96,25.001,21.362
1.0001434,-2.96,25.005,21.351
1.0001434,-2.96,25.0,21.362
1.0001434,-2.96,25.004,21.372
1.0001458,-0.56,25.001,21.362
1.0001458,-0.56,24.999,21.351
1.0001458,-0.56,24.997,21.372
1.0001458,-0.56,25.007,21.362
1.0001458,-0.56,24.996,21.351
1.0001458,-0.56,25.003,21.351
1.0001458,-0.56,25.003,21.372
1.0001458,-0.56,24.999,21.362
1.0001458,-0.56,25.001,21.362
1.0001458,-0.56,25.003,21.362
1.0001458,-0.56,24.993,21.372
1.0001458,-0.56,24.999,21.351
1.0001458,-0.56,25.0,21.34
1.0001458,-0.56,25.003,21.34
1.0001438,-2.56,25.001,21.351
1.0001438,-2.56,24.995,21.362
1.0001438,-2.56,24.997,21.351
1.0001438,-2.56,25.008,21.351
1.0001438,-2.56,24.996,21.362
1.0001438,-2.56,25.001,21.362
1.0001438,-2.56,25.004,21.351
1.0001438,-2.56,24.999,21.362
1.0001438,-2.56,24.997,21.34
1.0001438,-2.56,24.997,21.351
1.0001438,-2.56,24.997,21.34
1.0001438,-2.56,25.004,21.351
1.0001438,-2.56,24.999,21.351
1.0001439,-2.46,24.997,21.34
1.0001439,-2.46,24.999,21.34
1.0001439,-2.46,25.005,21.34
1.0001439,-2.46,25.001,21.372
1.0001439,-2.46,25.0,21.34
1.0001439,-2.46,25.003,21.34
1.0001439,-2.46,24.997,21.351
1.0001439,-2.46,25.003,21.329
1.0001439,-2.46,25.0,21.34
1.0001439,-2.46,25.004,21.34
1.0001439,-2.46,25.0,21.319
1.0001439,-2.46,25.0,21.34
1.0001439,-2.46,24.997,21.34
1.0001439,-2.46,25.015,21.351
1.0001446,-1.76,25.001,21.351
1.0001446,-1.76,24.996,21.34
1.0001446,-1.76,25.004,21.34
1.0001446,-1.76,24.993,21.34
1.0001446,-1.76,25.005,21.362
1.0001446,-1.76,24.995,21.351
1.0001446,-1.76,25.0,21.329
1.0001446,-1.76,24.993,21.351
1.0001446,-1.76,25.001,21.34
1.0001446,-1.76,24.996,21.34
1.0001446,-1.76,24.996,21.329
1.0001446,-1.76,25.004,21.34
1.0001446,-1.76,24.999,21.362
1.0001437,-2.66,24.999,21.351
1.0001437,-2.66,24.999,21.329
1.0001437,-2.66,25.007,21.329
1.0001437,-2.66,24.996,21.351
1.0001437,-2.66,25.0,21.351
1.0001437,-2.66,24.996,21.34
1.0001437,-2.66,24.996,21.351
1.0001437,-2.66,25.008,21.34
1.0001437,-2.66,24.995,21.351
1.0001437,-2.66,25.008,21.351
1.0001437,-2.66,24.99,21.351
1.0001437,-2.66,25.007,21.319
1.0001437,-2.66,24.996,21.34
1.0001437,-2.66,25.004,21.34
1.0001454,-0.96,24.993,21.362
1.0001454,-0.96,25.008,21.34
1.0001454,-0.96,25.001,21.329
1.0001454,-0.96,25.008,21.362
1.0001454,-0.96,24.999,21.329
1.0001454,-0.96,25.003,21.34
1.0001454,-0.96,24.999,21.362
1.0001454,-0.96,25.001,21.329
1.0001454,-0.96,25.01,21.351
1.0001454,-0.96,24.996,21.329
1.0001454,-0.96,24.995,21.329
1.0001454,-0.96,25.004,21.34
1.0001454,-0.96,25.001,21.34
1.0001518,5.44,25.0,21.362
1.0001518,5.44,25.001,21.329
1.0001518,5.44,24.996,21.351
1.0001518,5.44,24.997,21.351
1.0001518,5.44,25.004,21.362
1.0001518,5.44,24.992,21.34
1.0001518,5.44,25.003,21.351
1.0001518,5.44,25.003,21.34
1.0001518,5.44,25.004,21.329
1.0001518,5.44,25.001,21.34
1.0001518,5.44,25.004,21.319
1.0001518,5.44,24.997,21.329
1.0001518,5.44,25.0,21.34
1.0001487,2.34,24.999,21.351
1.0001487,2.34,24.997,21.319
1.0001487,2.34,24.996,21.329
1.0001487,2.34,25.001,21.329
1.0001487,2.34,24.992,21.329
1.0001487,2.34,25.001,21.329
1.0001487,2.34,24.995,21.329
1.0001487,2.34,25.003,21.319
1.0001487,2.34,25.003,21.34
1.0001487,2.34,25.0,21.329
1.0001487,2.34,24.999,21.308
1.0001487,2.34,24.999,21.308
1.0001487,2.34,25.005,21.308
1.0001487,2.34,24.999,21.319
1.0001469,0.54,25.004,21.308
1.0001469,0.54,25.001,21.319
1.0001469,0.54,24.999,21.329
1.0001469,0.54,24.996,21.34
1.0001469,0.54,25.0,21.319
1.0001469,0.54,25.001,21.329
1.0001469,0.54,25.001,21.329
1.0001469,0.54,25.001,21.297
1.0001469,0.54,25.0,21.319
1.0001469,0.54,25.004,21.329
1.0001469,0.54,25.003,21.319
1.0001469,0.54,25.001,21.308
1.0001469,0.54,24.993,21.34
1.0001498,3.44,25.001,21.319
1.0001498,3.44,24.997,21.34
1.0001498,3.44,24.99,21.308
1.0001498,3.44,25.001,21.319
1.0001498,3.44,25.001,21.329
1.0001498,3.44,24.995,21.329
1.0001498,3.44,25.007,21.297
1.0001498,3.44,25.001,21.329
1.0001498,3.44,25.004,21.329
1.0001498,3.44,24.996,21.362
1.0001498,3.44,25.001,21.329
1.0001498,3.44,25.001,21.34
1.0001498,3.44,25.0,21.319
1.0001498,3.44,24.993,21.319
1.0001494,3.04,24.995,21.329
1.0001494,3.04,24.993,21.329
1.0001494,3.04,25.003,21.308
1.0001494,3.04,24.99,21.34
1.0001494,3.04,24.997,21.329
1.0001494,3.04,24.999,21.297
1.0001494,3.04,25.003,21.319
1.0001494,3.04,25.001,21.308
1.0001494,3.04,25.004,21.287
1.0001494,3.04,25.003,21.319
1.0001494,3.04,24.997,21.319
1.0001494,3.04,24.993,21.329
1.0001494,3.04,24.996,21.319
1.0001494,3.04,25.001,21.319
1.0001494,3.04,24.997,21.297
1.0001494,3.04,24.999,21.319
1.0001494,3.04,25.0,21.297
1.0001494,3.04,24.999,21.319
1.0001494,3.04,24.999,21.297
1.0001494,3.04,24.995,21.308
1.0001494,3.04,25.001,21.308
1.0001494,3.04,25.003,21.319
1.0001494,3.04,25.005,21.308
1.0001494,3.04,24.997,21.308
1.0001494,3.04,24.996,21.329
1.0001494,3.04,25.004,21.319
1.0001502,3.84,24.992,21.308
1.0001502,3.84,24.999,21.297
1.0001502,3.84,24.995,21.319
1.0001502,3.84,24.992,21.329
1.0001502,3.84,24.995,21.308
1.0001502,3.84,24.996,21.319
1.0001502,3.84,24.996,21.308
1.0001502,3.84,24.996,21.308
1.0001502,3.84,25.001,21.297
1.0001502,3.84,24.997,21.329
1.0001502,3.84,25.008,21.297
1.0001502,3.84,25.0,21.308
1.0001502,3.84,25.004,21.308
1.0001502,3.84,25.01,21.308
1.0001496,3.24,25.003,21.319
1.0001496,3.24,25.012,21.319
1.0001496,3.24,25.004,21.297
1.0001496,3.24,24.999,21.319
1.0001496,3.24,25.004,21.319
1.0001496,3.24,24.999,21.319
1.0001496,3.24,25.004,21.329
1.0001496,3.24,24.995,21.308
1.0001496,3.24,25.003,21.319
1.0001496,3.24,25.001,21.297
1.0001496,3.24,24.995,21.308
1.0001496,3.24,25.003,21.297
1.0001496,3.24,24.996,21.319
1.0001508,4.44,25.004,21.297
1.0001508,4.44,24.999,21.297
1.0001508,4.44,25.0,21.319
1.0001508,4.44,25.003,21.308
1.0001508,4.44,25.004,21.297
1.0001508,4.44,24.996,21.329
1.0001508,4.44,24.986,21.329
1.0001508,4.44,24.997,21.287
1.0001508,4.44,24.996,21.297
1.0001508,4.44,24.999,21.329
1.0001508,4.44,24.997,21.297
1.0001508,4.44,25.001,21.319
1.0001508,4.44,24.999,21.308
1.0001508,4.44,24.997,21.329
1.0001474,1.04,24.996,21.308
1.0001474,1.04,25.005,21.329
1.0001474,1.04,24.995,21.319
1.0001474,1.04,25.001,21.329
1.0001474,1.04,25.001,21.308
1.0001474,1.04,25.001,21.287
1.0001474,1.04,24.989,21.297
1.0001474,1.04,25.0,21.329
1.0001474,1.04,24.995,21.308
1.0001474,1.04,24.999,21.319
1.0001474,1.04,25.001,21.329
1.0001474,1.04,24.996,21.308
1.0001474,1.04,25.0,21.308
1.0001493,2.94,24.995,21.329
1.0001493,2.94,25.0,21.319
1.0001493,2.94,25.0,21.297
1.0001493,2.94,24.993,21.297
1.0001493,2.94,25.003,21.319
1.0001493,2.94,25.0,21.308
1.0001493,2.94,25.004,21.308
1.0001493,2.94,24.999,21.297
1.0001493,2.94,25.001,21.319
1.0001493,2.94,24.989,21.308
1.0001493,2.94,25.003,21.308
1.0001493,2.94,24.992,21.297
1.0001493,2.94,24.997,21.297
1.0001476,1.24,24.995,21.308
1.0001476,1.24,24.999,21.308
1.0001476,1.24,24.997,21.297
1.0001476,1.24,25.0,21.308
1.0001476,1.24,25.0,21.319
1.0001476,1.24,24.995,21.297
1.0001476,1.24,24.999,21.308
1.0001476,1.24,24.993,21.308
1.0001476,1.24,24.997,21.297
1.0001476,1.24,25.004,21.308
1.0001476,1.24,24.999,21.297
1.0001476,1.24,25.005,21.297
1.0001476,1.24,25.004,21.297
1.0001476,1.24,25.008,21.308
1.0001437,-2.66,25.003,21.308
1.0001437,-2.66,25.005,21.308
1.0001437,-2.66,25.001,21.287
1.0001437,-2.66,24.997,21.308
1.0001437,-2.66,24.997,21.308
1.0001437,-2.66,25.003,21.308
1.0001437,-2.66,25.011,21.329
1.0001437,-2.66,25.004,21.308
1.0001437,-2.66,24.995,21.308
1.0001437,-2.66,25.007,21.297
1.0001437,-2.66,25.004,21.308
1.0001437,-2.66,25.003,21.319
1.0001437,-2.66,24.996,21.308
1.0001512,4.84,25.004,21.319
1.0001512,4.84,24.992,21.297
1.0001512,4.84,24.993,21.297
1.0001512,4.84,25.0,21.308
1.0001512,4.84,25.0,21.319
1.0001512,4.84,24.999,21.308
1.0001512,4.84,25.001,21.308
1.0001512,4.84,24.996,21.297
1.0001512,4.84,24.997,21.308
1.0001512,4.84,25.003,21.297
1.0001512,4.84,24.997,21.297
1.0001512,4.84,24.996,21.287
1.0001512,4.84,25.0,21.276
1.0001512,4.84,25.0,21.287
1.0001549,8.54,25.004,21.308
1.0001549,8.54,24.997,21.297
1.0001549,8.54,24.997,21.308
1.0001549,8.54,25.0,21.297
1.0001549,8.54,24.993,21.308
1.0001549,8.54,24.999,21.276
1.0001549,8.54,25.003,21.297
1.0001549,8.54,25.003,21.287
1.0001549,8.54,25.003,21.297
1.0001549,8.54,25.012,21.297
1.0001549,8.54,25.005,21.276
1.0001549,8.54,25.003,21.287
1.0001549,8.54,25.001,21.297
1.0001564,10.04,25.001,21.287
1.0001564,10.04,25.001,21.287
1.0001564,10.04,24.996,21.297
1.0001564,10.04,25.004,21.276
1.0001564,10.04,25.001,21.308
1.0001564,10.04,25.007,21.297
1.0001564,10.04,24.997,21.297
1.0001564,10.04,25.001,21.297
1.0001564,10.04,24.993,21.297
1.0001564,10.04,24.997,21.297
1.0001564,10.04,24.997,21.287
1.0001564,10.04,25.001,21.297
1.0001564,10.04,24.999,21.287
1.0001584,12.04,25.003,21.276
1.0001584,12.04,24.997,21.287
1.0001584,12.04,24.999,21.308
1.0001584,12.04,24.995,21.287
1.0001584,12.04,24.993,21.297
1.0001584,12.04,24.997,21.276
1.0001584,12.04,24.997,21.276
1.0001584,12.04,25.001,21.297
1.0001584,12.04,25.004,21.297
1.0001584,12.04,24.997,21.297
1.0001584,12.04,25.005,21.287
1.0001584,12.04,24.999,21.297
1.0001584,12.04,24.993,21.308
1.0001584,12.04,25.001,21.297
1.0001562,9.84,25.0,21.308
1.0001562,9.84,24.989,21.297
1.0001562,9.84,25.001,21.297
1.0001562,9.84,25.001,21.297
1.0001562,9.84,25.005,21.297
1.0001562,9.84,25.001,21.297
1.0001562,9.84,25.0,21.319
1.0001562,9.84,25.003,21.319
1.0001562,9.84,24.996,21.297
1.0001562,9.84,24.996,21.276
1.0001562,9.84,25.007,21.297
1.0001562,9.84,24.993,21.297
1.0001562,9.84,25.007,21.308
1.0001559,9.54,24.996,21.297
1.0001559,9.54,25.004,21.308
1.0001559,9.54,24.997,21.276
1.0001559,9.54,25.003,21.297
1.0001559,9.54,24.99,21.276
1.0001559,9.54,25.001,21.297
1.0001559,9.54,24.997,21.319
1.0001559,9.54,24.996,21.308
1.0001559,9.54,25.003,21.308
1.0001559,9.54,25.008,21.308
1.0001559,9.54,24.992,21.329
1.0001559,9.54,25.011,21.297
1.0001559,9.54,25.0,21.319
1.0001559,9.54,24.999,21.319
1.0001556,9.24,24.997,21.308
1.0001556,9.24,25.0,21.329
1.0001556,9.24,24.993,21.319
1.0001556,9.24,25.007,21.308
1.0001556,9.24,24.996,21.319
1.0001556,9.24,24.997,21.308
1.0001556,9.24,25.0,21.329
1.0001556,9.24,25.001,21.308
1.0001556,9.24,25.007,21.308
1.0001556,9.24,25.001,21.319
1.0001556,9.24,24.992,21.308
1.0001556,9.24,25.005,21.308
1.0001556,9.24,25.007,21.308
1.0001564,10.04,25.0,21.319
1.0001564,10.04,24.999,21.329
1.0001564,10.04,25.005,21.319
1.0001564,10.04,25.003,21.319
1.0001564,10.04,24.995,21.297
1.0001564,10.04,25.004,21.329
1.0001564,10.04,24.996,21.308
1.0001564,10.04,25.001,21.319
1.0001564,10.04,24.997,21.329
1.0001564,10.04,25.007,21.319
1.0001564,10.04,24.995,21.329
1.0001564,10.04,24.999,21.319
1.0001564,10.04,25.004,21.308
1.0001576,11.24,24.996,21.329
1.0001576,11.24,25.001,21.329
1.0001576,11.24,25.007,21.329
1.0001576,11.24,25.001,21.329
1.0001576,11.24,25.008,21.329
1.0001576,11.24,25.0,21.319
1.0001576,11.24,25.005,21.319
1.0001576,11.24,24.996,21.319
1.0001576,11.24,25.0,21.329
1.0001576,11.24,24.999,21.329
1.0001576,11.24,24.996,21.319
1.0001576,11.24,25.004,21.34
1.0001576,11.24,24.992,21.329
1.0001576,11.24,25.0,21.329
1.000156,9.64,24.993,21.34
1.000156,9.64,25.004,21.329
1.000156,9.64,24.996,21.319
1.000156,9.64,24.999,21.319
1.000156,9.64,24.999,21.308
1.000156,9.64,25.007,21.308
1.000156,9.64,25.004,21.308
1.000156,9.64,24.997,21.329
1.000156,9.64,25.0,21.319
1.000156,9.64,25.003,21.319
1.000156,9.64,25.003,21.297
1.000156,9.64,24.999,21.34
1.000156,9.64,24.996,21.34
1.0001567,10.34,25.007,21.329
1.0001567,10.34,24.995,21.329
1.0001567,10.34,24.997,21.329
1.0001567,10.34,25.0,21.329
1.0001567,10.34,24.997,21.319
1.0001567,10.34,25.0,21.34
1.0001567,10.34,24.993,21.329
1.0001567,10.34,24.99,21.34
1.0001567,10.34,24.999,21.319
1.0001567,10.34,25.0,21.319
1.0001567,10.34,24.999,21.34
1.0001567,10.34,24.993,21.319
1.0001567,10.34,24.997,21.329
1.0001567,10.34,24.997,21.319
1.0001545,8.14,24.999,21.319
1.0001545,8.14,24.997,21.329
1.0001545,8.14,25.004,21.319
1.0001545,8.14,25.008,21.34
1.0001545,8.14,25.005,21.351
1.0001545,8.14,24.997,21.329
1.0001545,8.14,25.01,21.329
1.0001545,8.14,24.999,21.351
1.0001545,8.14,25.001,21.351
1.0001545,8.14,24.996,21.329
1.0001545,8.14,25.003,21.319
1.0001545,8.14,25.001,21.319
1.0001545,8.14,25.01,21.329
1.0001522,5.84,24.996,21.329
1.0001522,5.84,24.999,21.34
1.0001522,5.84,25.0,21.34
1.0001522,5.84,25.007,21.34
1.0001522,5.84,25.0,21.351
1.0001522,5.84,25.003,21.351
1.0001522,5.84,24.996,21.34
1.0001522,5.84,25.004,21.34
1.0001522,5.84,24.995,21.351
1.0001522,5.84,24.999,21.362
1.0001522,5.84,25.004,21.351
1.0001522,5.84,25.0,21.34
1.0001522,5.84,25.01,21.34
1.0001524,6.04,24.992,21.329
1.0001524,6.04,24.996,21.362
1.0001524,6.04,25.001,21.351
1.0001524,6.04,24.997,21.329
1.0001524,6.04,24.996,21.34
1.0001524,6.04,24.999,21.351
1.0001524,6.04,24.999,21.34
1.0001524,6.04,24.996,21.351
1.0001524,6.04,24.989,21.351
1.0001524,6.04,24.993,21.34
1.0001524,6.04,24.995,21.351
1.0001524,6.04,25.001,21.351
1.0001524,6.04,25.004,21.34
1.0001524,6.04,25.0,21.362
1.0001512,4.84,25.005,21.351
1.0001512,4.84,25.004,21.34
1.0001512,4.84,25.005,21.362
1.0001512,4.84,25.003,21.351
1.0001512,4.84,25.005,21.34
1.0001512,4.84,24.997,21.351
1.0001512,4.84,25.005,21.351
1.0001512,4.84,24.999,21.362
1.0001512,4.84,25.004,21.351
1.0001512,4.84,25.004,21.351
1.0001512,4.84,24.997,21.34
1.0001512,4.84,25.003,21.351
1.0001512,4.84,24.999,21.351
1.0001509,4.54,25.001,21.362
1.0001509,4.54,24.996,21.372
1.0001509,4.54,25.0,21.351
1.0001509,4.54,25.004,21.372
1.0001509,4.54,24.995,21.351
1.0001509,4.54,24.997,21.34
1.0001509,4.54,25.003,21.351
1.0001509,4.54,24.996,21.34
1.0001509,4.54,25.003,21.362
1.0001509,4.54,25.001,21.34
1.0001509,4.54,25.0,21.362
1.0001509,4.54,25.003,21.329
1.0001509,4.54,25.0,21.34
1.0001509,4.54,25.01,21.362
1.0001505,4.14,25.003,21.351
1.0001505,4.14,25.008,21.351
1.0001505,4.14,24.992,21.351
1.0001505,4.14,24.995,21.351
1.0001505,4.14,24.996,21.362
1.0001505,4.14,24.999,21.362
1.0001505,4.14,24.993,21.351
1.0001505,4.14,24.992,21.372
1.0001505,4.14,25.003,21.362
1.0001505,4.14,25.001,21.362
1.0001505,4.14,25.003,21.362
1.0001505,4.14,25.003,21.34
1.0001505,4.14,24.999,21.351
1.0001507,4.34,25.0,21.362
1.0001507,4.34,25.001,21.351
1.0001507,4.34,25.011,21.362
1.0001507,4.34,24.997,21.351
1.0001507,4.34,25.003,21.351
1.0001507,4.34,25.001,21.372
1.0001507,4.34,24.995,21.34
1.0001507,4.34,25.0,21.372
1.0001507,4.34,25.003,21.351
1.0001507,4.34,24.996,21.351
1.0001507,4.34,25.001,21.362
1.0001507,4.34,25.003,21.372
1.0001507,4.34,24.997,21.351
1.0001515,5.14,24.999,21.383
1.0001515,5.14,24.997,21.351
1.0001515,5.14,25.004,21.351
1.0001515,5.14,24.999,21.362
1.0001515,5.14,25.004,21.362
1.0001515,5.14,25.0,21.351
1.0001515,5.14,25.003,21.362
1.0001515,5.14,25.001,21.351
1.0001515,5.14,25.003,21.362
1.0001515,5.14,24.99,21.351
1.0001515,5.14,24.996,21.351
1.0001515,5.14,25.001,21.372
1.0001515,5.14,24.999,21.351
1.0001515,5.14,25.007,21.362
1.0001515,5.14,24.997,21.362
1.0001515,5.14,25.004,21.362
1.0001515,5.14,25.003,21.383
1.0001515,5.14,25.0,21.362
1.0001515,5.14,24.997,21.362
1.0001515,5.14,25.004,21.383
1.0001515,5.14,24.996,21.383
1.0001515,5.14,24.997,21.394
1.0001515,5.14,24.996,21.372
1.0001515,5.14,24.992,21.362
1.0001515,5.14,25.001,21.362
1.0001515,5.14,25.001,21.362
1.0001515,5.14,25.003,21.372
1.0001489,2.54,25.005,21.362
1.0001489,2.54,25.004,21.362
1.0001489,2.54,25.004,21.383
1.0001489,2.54,25.007,21.383
1.0001489,2.54,25.01,21.372
1.0001489,2.54,25.001,21.372
1.0001489,2.54,25.001,21.362
1.0001489,2.54,25.003,21.372
1.0001489,2.54,25.004,21.383
1.0001489,2.54,25.0,21.394
1.0001489,2.54,25.001,21.394
1.0001489,2.54,24.99,21.394
1.0001489,2.54,24.997,21.372
1.0001489,2.54,24.992,21.372
1.0001426,-3.76,25.001,21.383
1.0001426,-3.76,24.999,21.372
1.0001426,-3.76,24.996,21.394
1.0001426,-3.76,25.0,21.383
1.0001426,-3.76,24.995,21.394
1.0001426,-3.76,24.993,21.383
1.0001426,-3.76,24.995,21.405
1.0001426,-3.76,24.995,21.383
1.0001426,-3.76,24.995,21.394
1.0001426,-3.76,25.005,21.394
1.0001426,-3.76,25.001,21.405
1.0001426,-3.76,25.001,21.383
1.0001426,-3.76,25.001,21.394
1.0001381,-8.26,24.993,21.394
1.0001381,-8.26,25.001,21.372
1.0001381,-8.26,25.001,21.394
1.0001381,-8.26,25.005,21.405
1.0001381,-8.26,24.999,21.394
1.0001381,-8.26,25.004,21.405
1.0001381,-8.26,24.996,21.405
1.0001381,-8.26,25.004,21.394
1.0001381,-8.26,24.992,21.405
1.0001381,-8.26,25.004,21.405
1.0001381,-8.26,24.992,21.426
1.0001381,-8.26,25.003,21.405
1.0001381,-8.26,24.996,21.426
1.0001383,-8.06,24.997,21.426
1.0001383,-8.06,25.004,21.394
1.0001383,-8.06,25.0,21.405
1.0001383,-8.06,24.997,21.405
1.0001383,-8.06,24.999,21.405
1.0001383,-8.06,24.993,21.437
1.0001383,-8.06,24.997,21.415
1.0001383,-8.06,24.996,21.405
1.0001383,-8.06,24.999,21.426
1.0001383,-8.06,25.004,21.415
1.0001383,-8.06,24.999,21.415
1.0001383,-8.06,25.0,21.405
1.0001383,-8.06,24.997,21.437
1.0001383,-8.06,25.001,21.426
1.0001365,-9.86,25.001,21.415
1.0001365,-9.86,25.0,21.405
1.0001365,-9.86,25.005,21.426
1.0001365,-9.86,25.001,21.415
1.0001365,-9.86,25.004,21.415
1.0001365,-9.86,25.001,21.415
1.0001365,-9.86,25.005,21.426
1.0001365,-9.86,25.0,21.426
1.0001365,-9.86,24.995,21.405
1.0001365,-9.86,24.997,21.447
1.0001365,-9.86,25.01,21.426
1.0001365,-9.86,24.999,21.426
1.0001365,-9.86,25.004,21.415
1.0001373,-9.06,25.003,21.437
1.0001373,-9.06,25.004,21.415
1.0001373,-9.06,25.001,21.426
1.0001373,-9.06,25.0,21.415
1.0001373,-9.06,25.001,21.437
1.0001373,-9.06,25.007,21.426
1.0001373,-9.06,25.029,21.426
1.0001373,-9.06,25.06,21.437
1.0001373,-9.06,25.103,21.437
1.0001373,-9.06,25.145,21.426
1.0001373,-9.06,25.204,21.447
1.0001373,-9.06,25.264,21.437
1.0001373,-9.06,25.323,21.426
1.0001373,-9.06,25.384,21.426
1.0001324,-13.96,25.447,21.437
1.0001324,-13.96,25.523,21.437
1.0001324,-13.96,25.591,21.469
1.0001324,-13.96,25.654,21.437
1.0001324,-13.96,25.729,21.447
1.0001324,-13.96,25.785,21.447
1.0001324,-13.96,25.854,21.447
1.0001324,-13.96,25.909,21.437
1.0001324,-13.96,25.958,21.458
1.0001324,-13.96,26.008,21.426
1.0001324,-13.96,26.041,21.447
1.0001324,-13.96,26.078,21.447
1.0001324,-13.96,26.107,21.447
1.0001357,-10.66,26.121,21.437
1.0001357,-10.66,26.126,21.447
1.0001357,-10.66,26.137,21.447
1.0001357,-10.66,26.132,21.447
1.0001357,-10.66,26.129,21.437
1.0001357,-10.66,26.129,21.458
1.0001357,-10.66,26.108,21.458
1.0001357,-10.66,26.095,21.458
1.0001357,-10.66,26.089,21.437
1.0001357,-10.66,26.06,21.447
1.0001357,-10.66,26.05,21.458
1.0001357,-10.66,26.033,21.447
1.0001357,-10.66,26.03,21.447
1.0001357,-10.66,26.019,21.437
1.0001387,-7.66,26.013,21.447
1.0001387,-7.66,25.991,21.447
