timestamp,ambient_c,ambient_rh
1521100607.21,21.875,62.005
1521100608.83,21.876,62.018
1521100610.44,21.875,62.015
1521100612.05,21.876,62.012
1521100613.66,21.874,62.012
1521100615.27,21.875,62.010
1521100616.88,21.874,62.013
1521100618.49,21.875,62.008
1521100620.10,21.874,62.006
1521100621.71,21.874,62.010
1521100623.32,21.871,62.013
1521100624.93,21.872,62.007
1521100626.55,21.872,62.008
1521100628.15,21.874,62.005
1521100629.77,21.872,62.002
1521100631.37,21.870,62.003
1521100632.99,21.872,62.002
1521100634.60,21.872,61.999
1521100636.21,21.876,62.000
1521100637.82,21.872,61.997
1521100639.43,21.875,61.995
1521100641.04,21.875,61.992
1521100642.65,21.879,61.986
1521100644.26,21.876,62.000
1521100645.87,21.871,61.999
1521100647.48,21.875,61.989
1521100649.09,21.871,61.982
1521100650.71,21.871,61.987
1521100652.31,21.870,61.985
1521100653.93,21.872,61.986
1521100655.53,21.871,61.988
1521100657.14,21.871,61.989
1521100658.76,21.862,61.985
1521100660.37,21.870,61.985
1521100661.98,21.871,61.983
1521100663.59,21.867,61.978
1521100665.20,21.864,61.979
1521100666.81,21.862,61.975
1521100668.42,21.864,61.976
1521100670.03,21.868,61.973
1521100671.64,21.870,61.972
1521100673.25,21.866,61.971
1521100674.86,21.867,61.971
1521100676.48,21.870,61.977
1521100678.09,21.875,61.974
1521100679.70,21.874,61.975
1521100681.30,21.858,61.971
1521100682.91,21.870,61.979
1521100684.53,21.863,61.974
1521100686.14,21.868,61.974
1521100687.75,21.868,61.976
1521100689.36,21.870,61.977
1521100690.97,21.864,61.976
1521100692.58,21.866,61.977
1521100694.19,21.868,61.978
1521100695.80,21.864,61.978
1521100697.41,21.870,61.977
1521100699.02,21.863,61.971
1521100700.64,21.863,61.971
1521100702.24,21.868,61.971
1521100703.86,21.862,61.974
1521100705.46,21.868,61.971
1521100707.08,21.860,61.970
1521100708.69,21.860,61.968
1521100710.30,21.867,61.977
1521100711.91,21.862,61.979
1521100713.52,21.850,61.976
1521100715.13,21.864,61.971
1521100716.74,21.863,61.968
1521100718.35,21.863,61.973
1521100719.96,21.864,61.972
1521100721.57,21.868,61.969
1521100723.18,21.864,61.971
1521100724.79,21.864,61.972
1521100726.40,21.862,61.963
1521100728.02,21.854,61.965
1521100729.63,21.859,61.966
1521100731.24,21.856,61.971
1521100732.85,21.867,61.973
1521100734.46,21.867,61.964
1521100736.07,21.862,61.971
1521100737.68,21.858,61.966
1521100739.29,21.856,61.963
1521100740.90,21.862,61.963
1521100742.51,21.852,61.961
1521100744.12,21.855,61.962
1521100745.73,21.852,61.963
1521100747.34,21.856,61.954
1521100748.95,21.855,61.958
1521100750.56,21.852,61.958
1521100752.18,21.852,61.955
1521100753.79,21.850,61.949
1521100755.40,21.848,61.956
1521100757.01,21.850,61.955
1521100758.61,21.852,61.954
1521100760.23,21.846,61.949
1521100761.84,21.851,61.947
1521100763.45,21.848,61.956
1521100765.06,21.847,61.953
1521100766.67,21.851,61.958
1521100768.28,21.848,61.956
1521100769.89,21.844,61.949
1521100771.50,21.843,61.960
1521100773.11,21.846,61.956
1521100774.72,21.844,61.958
1521100776.34,21.847,61.962
1521100777.95,21.846,61.963
1521100779.56,21.854,61.966
1521100781.17,21.847,61.968
1521100782.77,21.840,61.974
1521100784.39,21.844,61.966
1521100786.00,21.848,61.971
1521100787.61,21.839,61.973
1521100789.22,21.844,61.981
1521100790.83,21.850,61.984
1521100792.44,21.840,61.985
1521100794.05,21.847,61.989
1521100795.66,21.848,61.988
1521100797.27,21.843,61.992
1521100798.88,21.838,61.991
1521100800.49,21.840,61.997
1521100802.11,21.851,61.998
1521100803.72,21.842,62.002
1521100805.33,21.847,62.006
1521100806.94,21.842,62.007
1521100808.55,21.851,62.006
1521100810.16,21.850,62.009
1521100811.77,21.847,62.007
1521100813.38,21.842,62.014
1521100814.99,21.842,62.001
1521100816.60,21.840,61.999
1521100818.21,21.844,62.005
1521100819.82,21.844,62.001
1521100821.43,21.842,61.999
1521100823.04,21.843,62.002
1521100824.65,21.843,61.996
1521100826.26,21.840,61.992
1521100827.88,21.844,61.996
1521100829.49,21.843,61.996
1521100831.10,21.840,61.997
1521100832.71,21.844,62.002
1521100834.32,21.843,61.992
1521100835.93,21.843,61.987
1521100837.54,21.843,61.993
1521100839.15,21.842,61.996
1521100840.76,21.843,61.988
1521100842.37,21.836,61.990
1521100843.98,21.843,62.000
1521100845.59,21.842,61.995
1521100847.20,21.836,61.994
1521100848.81,21.839,61.993
1521100850.42,21.848,61.996
1521100852.03,21.834,61.999
1521100853.65,21.839,61.999
1521100855.26,21.835,61.998
1521100856.87,21.840,62.001
1521100858.48,21.843,62.000
1521100860.09,21.838,62.007
1521100861.70,21.840,62.004
1521100863.31,21.836,62.004
1521100864.92,21.839,62.006
1521100866.53,21.844,62.006
1521100868.14,21.838,62.018
1521100869.75,21.836,62.013
1521100871.36,21.836,62.010
1521100872.97,21.838,62.014
1521100874.58,21.840,62.007
1521100876.19,21.838,62.013
1521100877.81,21.842,62.020
1521100879.42,21.838,62.011
1521100881.03,21.838,62.014
1521100882.64,21.840,62.015
1521100884.25,21.839,62.016
1521100885.86,21.838,62.016
1521100887.47,21.836,62.016
1521100889.08,21.834,62.016
1521100890.69,21.839,62.016
1521100892.30,21.834,62.019
1521100893.91,21.844,62.016
1521100895.52,21.836,62.010
1521100897.13,21.844,62.010
1521100898.74,21.840,62.016
1521100900.35,21.838,62.019
1521100901.96,21.842,62.013
1521100903.58,21.835,62.015
1521100905.19,21.838,62.012
1521100906.80,21.842,62.018
1521100908.41,21.842,62.013
1521100910.02,21.844,62.013
1521100911.63,21.839,62.026
1521100913.24,21.834,62.011
1521100914.85,21.832,62.021
1521100916.46,21.834,62.022
1521100918.07,21.838,62.027
1521100919.68,21.838,62.024
1521100921.29,21.842,62.030
1521100922.90,21.838,62.022
1521100924.51,21.836,62.022
1521100926.12,21.843,62.020
1521100927.73,21.846,62.019
1521100929.35,21.836,62.023
1521100930.96,21.836,62.020
1521100932.57,21.832,62.023
1521100934.18,21.836,62.020
1521100935.79,21.840,62.019
1521100937.40,21.840,62.024
1521100939.01,21.834,62.016
1521100940.62,21.835,62.015
1521100942.23,21.834,62.018
1521100943.84,21.838,62.015
1521100945.45,21.836,62.011
1521100947.06,21.835,62.015
1521100948.67,21.832,62.011
1521100950.28,21.835,62.006
1521100951.89,21.832,62.010
1521100953.50,21.832,62.002
1521100955.12,21.832,62.003
1521100956.73,21.835,61.992
1521100958.34,21.834,62.002
1521100959.95,21.828,61.992
1521100961.56,21.830,61.990
1521100963.17,21.828,61.988
1521100964.78,21.830,61.991
1521100966.39,21.828,61.994
1521100968.00,21.830,61.994
1521100969.61,21.835,61.989
1521100971.22,21.831,61.991
1521100972.83,21.831,61.998
1521100974.44,21.825,62.002
1521100976.05,21.830,61.994
1521100977.66,21.831,62.000
1521100979.27,21.830,62.000
1521100980.89,21.831,61.994
1521100982.50,21.830,61.996
1521100984.11,21.831,62.005
1521100985.72,21.825,61.998
1521100987.33,21.831,61.998
1521100988.94,21.832,62.007
1521100990.55,21.831,62.001
1521100992.16,21.831,62.008
1521100993.77,21.828,62.007
1521100995.38,21.828,62.004
1521100996.99,21.827,62.004
1521100998.60,21.834,62.007
1521101000.21,21.832,62.011
1521101001.82,21.832,62.011
1521101003.43,21.832,62.022
1521101005.04,21.834,62.017
1521101006.66,21.827,62.014
1521101008.27,21.827,62.015
1521101009.88,21.830,62.010
1521101011.49,21.830,62.008
1521101013.10,21.835,62.013
1521101014.71,21.830,62.007
1521101016.32,21.832,62.009
1521101017.93,21.824,62.013
1521101019.54,21.830,62.017
1521101021.15,21.827,62.011
1521101022.76,21.834,62.013
1521101024.37,21.825,62.008
1521101025.98,21.834,62.009
1521101027.59,21.832,62.010
1521101029.20,21.825,62.011
1521101030.81,21.828,62.012
1521101032.43,21.823,62.003
1521101034.04,21.830,62.012
1521101035.65,21.830,62.004
1521101037.26,21.827,62.004
1521101038.87,21.836,62.007
1521101040.48,21.835,62.006
1521101042.09,21.830,62.005
1521101043.70,21.828,62.007
1521101045.31,21.828,61.994
1521101046.92,21.823,61.999
1521101048.53,21.835,62.005
1521101050.14,21.825,61.997
1521101051.75,21.824,61.997
1521101053.36,21.823,62.004
1521101054.97,21.825,62.008
1521101056.58,21.834,62.007
1521101058.20,21.823,62.005
1521101059.81,21.820,62.003
1521101061.42,21.823,62.006
1521101063.03,21.827,62.007
1521101064.64,21.820,62.006
1521101066.25,21.827,62.007
1521101067.86,21.828,62.005
1521101069.47,21.823,61.999
1521101071.08,21.827,62.007
1521101072.69,21.825,62.010
1521101074.30,21.828,62.008
1521101075.91,21.823,62.011
1521101077.52,21.821,62.006
1521101079.13,21.823,61.995
1521101080.74,21.824,62.006
1521101082.35,21.821,62.004
1521101083.97,21.813,62.001
1521101085.58,21.811,61.997
1521101087.19,21.821,62.000
1521101088.80,21.817,61.999
1521101090.41,21.816,61.999
1521101092.02,21.817,61.996
1521101093.63,21.815,61.999
1521101095.24,21.816,61.992
1521101096.85,21.819,62.002
1521101098.46,21.816,61.998
1521101100.07,21.817,62.003
1521101101.68,21.815,61.994
1521101103.29,21.820,62.001
1521101104.90,21.816,62.002
1521101106.51,21.820,62.004
1521101108.13,21.823,62.007
1521101109.74,21.813,62.003
1521101111.35,21.820,62.005
1521101112.96,21.813,62.002
1521101114.57,21.819,62.001
1521101116.18,21.816,62.002
1521101117.79,21.813,62.010
1521101119.40,21.819,62.002
1521101121.01,21.820,62.007
1521101122.62,21.816,61.999
1521101124.23,21.812,61.999
1521101125.84,21.815,62.001
1521101127.45,21.809,62.007
1521101129.06,21.815,62.006
1521101130.67,21.808,62.001
1521101132.28,21.819,62.005
1521101133.90,21.817,62.004
1521101135.51,21.820,62.008
1521101137.12,21.815,62.003
1521101138.73,21.817,62.004
1521101140.34,21.808,62.003
1521101141.95,21.813,62.013
1521101143.56,21.813,62.007
1521101145.17,21.812,62.013
1521101146.78,21.813,62.008
1521101148.39,21.811,62.004
1521101150.00,21.819,62.014
1521101151.61,21.811,62.007
1521101153.22,21.808,62.010
1521101154.83,21.813,62.010
1521101156.44,21.811,62.007
1521101158.05,21.823,62.020
1521101159.67,21.817,62.016
1521101161.28,21.813,62.017
1521101162.89,21.815,62.013
1521101164.50,21.823,62.017
1521101166.11,21.807,62.018
1521101167.72,21.815,62.013
1521101169.33,21.804,62.010
1521101170.94,21.808,62.009
1521101172.55,21.813,62.007
1521101174.16,21.811,62.007
1521101175.77,21.812,62.009
1521101177.38,21.811,62.000
1521101178.99,21.808,62.006
1521101180.60,21.805,62.000
1521101182.21,21.808,62.000
1521101183.82,21.812,62.005
1521101185.44,21.812,61.995
1521101187.05,21.800,61.989
1521101188.66,21.805,61.993
1521101190.27,21.805,61.991
1521101191.88,21.811,61.999
1521101193.49,21.808,61.997
1521101195.10,21.812,61.993
1521101196.71,21.815,61.997
1521101198.32,21.812,61.998
1521101199.93,21.811,61.997
1521101201.54,21.805,61.998
1521101203.15,21.807,62.002
1521101204.76,21.808,62.005
1521101206.37,21.799,61.990
1521101207.98,21.809,62.000
1521101209.59,21.805,62.006
1521101211.21,21.811,62.001
1521101212.82,21.809,62.010
1521101214.43,21.807,62.008
1521101216.04,21.811,62.003
1521101217.65,21.809,62.007
1521101219.26,21.804,62.000
1521101220.87,21.803,61.999
1521101222.48,21.809,62.010
1521101224.09,21.815,62.003
1521101225.70,21.797,61.996
1521101227.31,21.797,61.995
1521101228.92,21.800,61.987
1521101230.53,21.801,61.985
1521101232.14,21.803,61.987
1521101233.75,21.805,61.987
1521101235.37,21.804,61.981
1521101236.98,21.800,61.972
1521101238.59,21.804,61.979
1521101240.20,21.799,61.974
1521101241.81,21.795,61.972
1521101243.42,21.796,61.970
1521101245.03,21.796,61.979
1521101246.64,21.796,61.973
1521101248.25,21.793,61.968
1521101249.86,21.792,61.966
1521101251.47,21.801,61.971
1521101253.08,21.795,61.970
1521101254.69,21.796,61.971
1521101256.30,21.800,61.973
1521101257.91,21.800,61.971
1521101259.52,21.796,61.982
1521101261.14,21.795,61.980
1521101262.75,21.795,61.982
1521101264.36,21.791,61.977
1521101265.97,21.793,61.976
1521101267.58,21.796,61.982
1521101269.19,21.796,61.984
1521101270.80,21.803,61.987
1521101272.41,21.799,61.990
1521101274.02,21.799,61.990
1521101275.63,21.795,61.991
1521101277.24,21.793,61.986
1521101278.85,21.795,61.988
1521101280.47,21.789,61.982
1521101282.07,21.797,61.985
1521101283.68,21.793,61.978
1521101285.29,21.793,61.982
1521101286.91,21.792,61.983
1521101288.52,21.793,61.984
1521101290.13,21.792,61.986
1521101291.74,21.796,61.984
1521101293.35,21.797,61.984
1521101294.96,21.792,61.982
1521101296.57,21.796,61.985
1521101298.18,21.797,61.984
1521101299.79,21.795,61.986
1521101301.40,21.792,61.983
1521101303.01,21.791,61.989
1521101304.62,21.792,61.986
1521101306.23,21.788,61.996
1521101307.84,21.796,61.996
1521101309.45,21.793,61.993
1521101311.07,21.789,61.997
1521101312.68,21.793,61.999
1521101314.29,21.792,61.993
1521101315.90,21.799,62.005
1521101317.51,21.793,62.000
1521101319.12,21.789,62.003
1521101320.73,21.795,62.002
1521101322.34,21.792,62.009
1521101323.95,21.795,62.010
1521101325.56,21.791,62.016
1521101327.17,21.803,62.016
1521101328.78,21.795,62.026
1521101330.40,21.792,62.030
1521101332.00,21.793,62.026
1521101333.61,21.793,62.030
1521101335.22,21.792,62.030
1521101336.84,21.800,62.033
1521101338.45,21.793,62.039
1521101340.06,21.795,62.028
1521101341.67,21.796,62.037
1521101343.28,21.797,62.046
1521101344.89,21.795,62.033
1521101346.50,21.797,62.041
1521101348.11,21.795,62.039
1521101349.72,21.797,62.037
1521101351.33,21.804,62.042
1521101352.95,21.795,62.033
1521101354.55,21.800,62.038
1521101356.17,21.797,62.029
1521101357.77,21.799,62.036
1521101359.39,21.795,62.034
1521101360.99,21.796,62.033
1521101362.61,21.793,62.030
1521101364.22,21.799,62.036
1521101365.83,21.797,62.035
1521101367.44,21.787,62.027
1521101369.05,21.796,62.031
1521101370.66,21.799,62.028
1521101372.27,21.799,62.032
1521101373.88,21.799,62.026
1521101375.49,21.796,62.028
1521101377.10,21.795,62.025
1521101378.72,21.797,62.027
1521101380.32,21.796,62.023
1521101381.94,21.792,62.018
1521101383.54,21.801,62.023
1521101385.16,21.804,62.023
1521101386.77,21.803,62.031
1521101388.38,21.796,62.027
1521101389.99,21.803,62.022
1521101391.60,21.803,62.027
1521101393.21,21.800,62.027
1521101394.82,21.797,62.023
1521101396.43,21.797,62.021
1521101398.04,21.803,62.019
1521101399.65,21.801,62.015
1521101401.26,21.796,62.022
1521101402.87,21.801,62.015
1521101404.48,21.803,62.020
1521101406.10,21.803,62.022
1521101407.70,21.804,62.016
1521101409.32,21.800,62.018
1521101410.92,21.804,62.022
1521101412.54,21.799,62.018
1521101414.15,21.799,62.022
1521101415.76,21.803,62.019
1521101417.37,21.793,62.014
1521101418.98,21.799,62.019
1521101420.59,21.804,62.017
1521101422.20,21.804,62.021
1521101423.81,21.799,62.021
1521101425.42,21.797,62.029
1521101427.03,21.797,62.020
1521101428.64,21.800,62.027
1521101430.26,21.800,62.025
1521101431.87,21.804,62.030
1521101433.47,21.803,62.023
1521101435.09,21.801,62.034
1521101436.69,21.803,62.020
1521101438.31,21.803,62.023
1521101439.92,21.807,62.022
1521101441.53,21.800,62.014
1521101443.14,21.797,62.010
1521101444.75,21.803,62.021
1521101446.36,21.796,62.005
1521101447.97,21.799,62.004
1521101449.58,21.801,62.012
1521101451.19,21.808,62.003
1521101452.80,21.803,62.007
1521101454.41,21.797,62.000
1521101456.03,21.804,62.009
1521101457.64,21.800,62.006
1521101459.25,21.805,62.004
1521101460.85,21.801,62.003
1521101462.46,21.799,61.996
1521101464.08,21.801,62.001
1521101465.69,21.805,62.006
1521101467.30,21.800,62.001
1521101468.91,21.808,62.002
1521101470.52,21.808,62.006
1521101472.13,21.811,62.010
1521101473.74,21.804,62.003
1521101475.35,21.803,62.003
1521101476.96,21.801,62.005
1521101478.57,21.805,62.009
1521101480.18,21.805,61.999
1521101481.79,21.805,61.999
1521101483.41,21.805,62.002
1521101485.02,21.805,62.001
1521101486.63,21.796,61.994
1521101488.24,21.805,61.996
1521101489.85,21.805,61.995
1521101491.46,21.803,61.995
1521101493.07,21.807,61.997
1521101494.68,21.800,61.993
1521101496.29,21.803,61.989
1521101497.90,21.800,61.990
1521101499.51,21.804,61.984
1521101501.12,21.809,61.986
1521101502.73,21.799,61.986
1521101504.34,21.803,61.989
1521101505.96,21.804,61.986
1521101507.57,21.800,61.986
1521101509.18,21.803,61.984
1521101510.78,21.804,61.981
1521101512.40,21.797,61.969
1521101514.01,21.811,61.976
1521101515.62,21.797,61.972
1521101517.23,21.804,61.968
1521101518.84,21.804,61.969
1521101520.45,21.801,61.966
1521101522.06,21.796,61.961
1521101523.67,21.803,61.961
1521101525.28,21.795,61.967
1521101526.89,21.799,61.965
1521101528.50,21.808,61.961
1521101530.11,21.795,61.959
1521101531.73,21.799,61.960
1521101533.34,21.803,61.969
1521101534.95,21.803,61.970
1521101536.56,21.800,61.965
1521101538.17,21.807,61.966
1521101539.78,21.792,61.960
1521101541.39,21.801,61.966
1521101543.00,21.801,61.968
1521101544.61,21.807,61.970
1521101546.22,21.800,61.963
1521101547.83,21.793,61.975
1521101549.44,21.805,61.975
1521101551.05,21.797,61.964
1521101552.66,21.796,61.969
1521101554.27,21.791,61.968
1521101555.88,21.800,61.972
1521101557.50,21.803,61.975
1521101559.11,21.808,61.971
1521101560.72,21.801,61.971
1521101562.33,21.803,61.973
1521101563.94,21.799,61.968
1521101565.55,21.799,61.968
1521101567.16,21.803,61.963
1521101568.77,21.803,61.969
1521101570.38,21.800,61.969
1521101571.99,21.803,61.962
1521101573.60,21.799,61.961
1521101575.21,21.796,61.959
1521101576.82,21.788,61.952
1521101578.43,21.793,61.952
1521101580.04,21.792,61.959
1521101581.66,21.792,61.954
1521101583.27,21.801,61.950
1521101584.88,21.789,61.948
1521101586.49,21.800,61.960
1521101588.10,21.796,61.955
1521101589.71,21.789,61.954
1521101591.32,21.789,61.955
1521101592.93,21.787,61.953
1521101594.54,21.793,61.954
1521101596.15,21.788,61.949
1521101597.76,21.791,61.952
1521101599.37,21.796,61.957
1521101600.98,21.787,61.953
1521101602.59,21.789,61.953
1521101604.20,21.788,61.947
1521101605.81,21.788,61.951
1521101607.43,21.788,61.942
1521101609.04,21.787,61.947
1521101610.65,21.787,61.940
1521101612.26,21.787,61.948
1521101613.87,21.789,61.948
1521101615.48,21.787,61.949
1521101617.09,21.785,61.940
1521101618.70,21.793,61.943
1521101620.31,21.791,61.945
1521101621.92,21.785,61.943
1521101623.53,21.785,61.939
1521101625.14,21.785,61.936
1521101626.75,21.779,61.940
1521101628.36,21.785,61.934
1521101629.97,21.780,61.940
1521101631.58,21.788,61.943
1521101633.20,21.785,61.938
1521101634.81,21.780,61.945
1521101636.42,21.789,61.938
1521101638.03,21.784,61.945
1521101639.64,21.783,61.945
1521101641.25,21.781,61.947
1521101642.86,21.780,61.948
1521101644.47,21.781,61.954
1521101646.08,21.779,61.952
1521101647.69,21.777,61.949
1521101649.30,21.781,61.955
1521101650.91,21.787,61.953
1521101652.52,21.780,61.951
1521101654.13,21.785,61.949
1521101655.74,21.777,61.957
1521101657.36,21.784,61.953
1521101658.97,21.783,61.958
1521101660.58,21.780,61.956
1521101662.19,21.787,61.960
1521101663.80,21.785,61.963
1521101665.41,21.783,61.966
1521101667.02,21.785,61.963
1521101668.63,21.787,61.974
1521101670.24,21.785,61.970
1521101671.85,21.788,61.970
1521101673.46,21.780,61.971
1521101675.07,21.783,61.980
1521101676.68,21.779,61.967
1521101678.29,21.780,61.967
1521101679.90,21.784,61.965
1521101681.51,21.783,61.964
1521101683.13,21.775,61.963
1521101684.74,21.779,61.958
1521101686.35,21.784,61.962
1521101687.96,21.787,61.959
1521101689.57,21.780,61.957
1521101691.18,21.785,61.957
1521101692.79,21.779,61.947
1521101694.40,21.780,61.947
1521101696.01,21.781,61.948
1521101697.62,21.779,61.947
1521101699.23,21.784,61.945
1521101700.84,21.785,61.941
1521101702.45,21.781,61.945
1521101704.06,21.783,61.945
1521101705.67,21.780,61.942
1521101707.29,21.784,61.941
1521101708.90,21.775,61.937
1521101710.51,21.780,61.941
1521101712.12,21.775,61.940
1521101713.73,21.775,61.944
1521101715.34,21.780,61.939
1521101716.95,21.769,61.945
1521101718.56,21.769,61.946
1521101720.17,21.771,61.945
1521101721.78,21.781,61.952
1521101723.39,21.771,61.944
1521101725.00,21.776,61.947
1521101726.61,21.780,61.949
1521101728.22,21.781,61.945
1521101729.83,21.775,61.956
1521101731.44,21.779,61.945
1521101733.06,21.781,61.947
1521101734.67,21.773,61.954
1521101736.28,21.776,61.957
1521101737.89,21.776,61.956
1521101739.50,21.780,61.958
1521101741.11,21.777,61.960
1521101742.72,21.780,61.960
1521101744.33,21.777,61.956
1521101745.94,21.783,61.954
1521101747.55,21.775,61.960
1521101749.16,21.783,61.957
1521101750.77,21.779,61.960
1521101752.38,21.781,61.963
1521101753.99,21.776,61.952
1521101755.60,21.777,61.959
1521101757.21,21.776,61.964
1521101758.83,21.771,61.960
1521101760.44,21.773,61.963
1521101762.05,21.775,61.961
1521101763.66,21.773,61.958
1521101765.27,21.781,61.960
1521101766.88,21.773,61.958
1521101768.49,21.775,61.964
1521101770.10,21.775,61.957
1521101771.71,21.773,61.956
1521101773.32,21.779,61.964
1521101774.93,21.772,61.954
1521101776.54,21.779,61.954
1521101778.15,21.780,61.956
1521101779.76,21.775,61.954
1521101781.37,21.777,61.957
1521101782.99,21.784,61.951
1521101784.60,21.776,61.954
1521101786.21,21.773,61.948
1521101787.82,21.784,61.951
1521101789.43,21.777,61.954
1521101791.04,21.779,61.952
1521101792.65,21.777,61.944
1521101794.26,21.775,61.947
1521101795.87,21.777,61.950
1521101797.48,21.779,61.946
1521101799.09,21.775,61.947
1521101800.70,21.772,61.948
1521101802.31,21.775,61.946
1521101803.92,21.775,61.949
1521101805.53,21.776,61.951
1521101807.14,21.780,61.947
1521101808.76,21.771,61.945
1521101810.37,21.777,61.945
1521101811.98,21.773,61.946
1521101813.59,21.777,61.950
1521101815.20,21.772,61.949
1521101816.81,21.779,61.954
1521101818.42,21.775,61.949
1521101820.03,21.771,61.951
1521101821.64,21.779,61.950
1521101823.25,21.775,61.948
1521101824.86,21.776,61.952
1521101826.47,21.772,61.954
1521101828.08,21.780,61.949
1521101829.69,21.777,61.948
1521101831.30,21.773,61.950
1521101832.92,21.780,61.944
1521101834.53,21.781,61.950
1521101836.14,21.773,61.959
1521101837.75,21.784,61.954
1521101839.36,21.776,61.945
1521101840.97,21.776,61.959
1521101842.58,21.775,61.963
1521101844.19,21.777,61.957
1521101845.80,21.769,61.950
1521101847.41,21.772,61.958
1521101849.02,21.779,61.953
1521101850.63,21.777,61.955
1521101852.24,21.769,61.950
1521101853.85,21.777,61.954
1521101855.46,21.772,61.945
1521101857.07,21.768,61.945
1521101858.69,21.773,61.949
1521101860.30,21.772,61.940
1521101861.91,21.773,61.945
1521101863.52,21.771,61.942
1521101865.13,21.771,61.937
1521101866.74,21.773,61.936
1521101868.35,21.772,61.925
1521101869.96,21.769,61.932
1521101871.57,21.769,61.925
1521101873.18,21.765,61.924
1521101874.79,21.766,61.924
1521101876.40,21.760,61.914
1521101878.01,21.761,61.916
1521101879.62,21.765,61.914
1521101881.23,21.771,61.906
1521101882.84,21.766,61.908
1521101884.46,21.757,61.908
1521101886.07,21.758,61.908
1521101887.68,21.762,61.912
1521101889.29,21.761,61.909
1521101890.90,21.768,61.912
1521101892.51,21.754,61.908
1521101894.12,21.768,61.904
1521101895.73,21.765,61.912
1521101897.34,21.765,61.912
1521101898.95,21.768,61.922
1521101900.56,21.762,61.918
1521101902.17,21.762,61.911
1521101903.78,21.754,61.912
1521101905.39,21.762,61.917
1521101907.00,21.758,61.918
1521101908.61,21.762,61.922
1521101910.23,21.761,61.921
1521101911.84,21.758,61.918
1521101913.45,21.765,61.918
1521101915.06,21.761,61.929
1521101916.67,21.760,61.918
1521101918.28,21.761,61.923
1521101919.89,21.760,61.924
1521101921.50,21.748,61.921
1521101923.11,21.757,61.926
1521101924.72,21.757,61.923
1521101926.34,21.753,61.924
1521101927.94,21.753,61.911
1521101929.55,21.750,61.911
1521101931.16,21.757,61.900
1521101932.77,21.758,61.899
1521101934.39,21.752,61.898
1521101936.00,21.760,61.896
1521101937.61,21.756,61.899
1521101939.22,21.750,61.899
1521101940.83,21.745,61.898
1521101942.44,21.750,61.897
1521101944.05,21.752,61.896
1521101945.66,21.742,61.901
1521101947.27,21.758,61.901
1521101948.88,21.749,61.893
1521101950.49,21.749,61.894
1521101952.10,21.753,61.891
1521101953.72,21.744,61.899
1521101955.32,21.745,61.901
1521101956.93,21.749,61.895
1521101958.54,21.749,61.897
1521101960.16,21.746,61.898
1521101961.77,21.748,61.898
1521101963.38,21.754,61.899
1521101964.99,21.749,61.906
