timestamp,ambient_c,ambient_rh,set_c,err_c,duty_cycle
1521553778.84,25.405,53.372,24.000,1.405,1.000
1521553779.25,25.384,53.387,24.000,1.384,1.000
1521553779.66,25.384,53.380,24.000,1.384,1.000
1521553780.06,25.384,53.364,24.000,1.384,1.000
1521553780.47,25.373,53.357,24.000,1.373,1.000
1521553780.88,25.405,53.319,24.000,1.405,1.000
1521553781.29,25.373,53.341,24.000,1.373,1.000
1521553781.70,25.373,53.311,24.000,1.373,1.000
1521553782.10,25.373,53.296,24.000,1.373,1.000
1521553782.51,25.373,53.296,24.000,1.373,1.000
1521553782.92,25.373,53.273,24.000,1.373,1.000
1521553783.33,25.362,53.227,24.000,1.362,1.000
1521553783.74,25.362,53.204,24.000,1.362,1.000
1521553784.14,25.362,53.212,24.000,1.362,1.000
1521553784.55,25.373,53.174,24.000,1.373,1.000
1521553784.96,25.362,53.151,24.000,1.362,1.000
1521553785.37,25.351,53.128,24.000,1.351,1.000
1521553785.77,25.362,53.090,24.000,1.362,1.000
1521553786.18,25.362,53.082,24.000,1.362,1.000
1521553786.59,25.351,53.067,24.000,1.351,1.000
1521553787.00,25.362,53.029,24.000,1.362,1.000
1521553787.41,25.319,52.990,24.000,1.319,1.000
1521553787.81,25.341,52.968,24.000,1.341,1.000
1521553788.22,25.341,52.929,24.000,1.341,1.000
1521553788.63,25.341,52.899,24.000,1.341,1.000
1521553789.04,25.341,52.876,24.000,1.341,1.000
1521553789.45,25.330,52.853,24.000,1.330,1.000
1521553789.85,25.351,52.830,24.000,1.351,1.000
1521553790.26,25.319,52.807,24.000,1.319,1.000
1521553790.67,25.330,52.777,24.000,1.330,1.000
1521553791.08,25.319,52.754,24.000,1.319,1.000
1521553791.49,25.319,52.723,24.000,1.319,1.000
1521553791.89,25.319,52.723,24.000,1.319,1.000
1521553792.30,25.319,52.662,24.000,1.319,1.000
1521553792.71,25.319,52.647,24.000,1.319,1.000
1521553793.12,25.308,52.647,24.000,1.308,1.000
1521553793.53,25.330,52.586,24.000,1.330,1.000
1521553793.93,25.308,52.571,24.000,1.308,1.000
1521553794.34,25.298,52.563,24.000,1.298,1.000
1521553794.75,25.298,52.540,24.000,1.298,1.000
1521553795.16,25.298,52.502,24.000,1.298,1.000
1521553795.57,25.287,52.464,24.000,1.287,1.000
1521553795.97,25.308,52.449,24.000,1.308,1.000
1521553796.38,25.308,52.449,24.000,1.308,1.000
1521553796.79,25.308,52.403,24.000,1.308,1.000
1521553797.20,25.287,52.388,24.000,1.287,1.000
1521553797.60,25.298,52.372,24.000,1.298,1.000
1521553798.01,25.298,52.342,24.000,1.298,1.000
1521553798.42,25.287,52.327,24.000,1.287,1.000
1521553798.83,25.319,52.304,24.000,1.319,1.000
1521553799.24,25.298,52.289,24.000,1.298,1.000
1521553799.64,25.287,52.266,24.000,1.287,1.000
1521553800.05,25.276,52.228,24.000,1.276,1.000
1521553800.46,25.298,52.228,24.000,1.298,1.000
1521553800.87,25.276,52.205,24.000,1.276,1.000
1521553801.28,25.287,52.167,24.000,1.287,1.000
1521553801.68,25.287,52.167,24.000,1.287,1.000
1521553802.09,25.287,52.151,24.000,1.287,1.000
1521553802.50,25.276,52.128,24.000,1.276,1.000
1521553802.91,25.276,52.105,24.000,1.276,1.000
1521553803.32,25.276,52.098,24.000,1.276,1.000
1521553803.72,25.276,52.075,24.000,1.276,1.000
1521553804.13,25.298,52.075,24.000,1.298,1.000
1521553804.54,25.266,52.044,24.000,1.266,1.000
1521553804.95,25.276,52.029,24.000,1.276,1.000
1521553805.36,25.276,52.022,24.000,1.276,1.000
1521553805.76,25.276,52.014,24.000,1.276,1.000
1521553806.17,25.266,51.983,24.000,1.266,1.000
1521553806.58,25.276,51.968,24.000,1.276,1.000
1521553806.99,25.266,51.953,24.000,1.266,1.000
1521553807.40,25.276,51.945,24.000,1.276,1.000
1521553807.80,25.266,51.922,24.000,1.266,1.000
1521553808.21,25.255,51.915,24.000,1.255,1.000
1521553808.62,25.255,51.907,24.000,1.255,1.000
1521553809.03,25.276,51.877,24.000,1.276,1.000
1521553809.43,25.276,51.861,24.000,1.276,1.000
1521553809.84,25.276,51.861,24.000,1.276,1.000
1521553810.25,25.255,51.838,24.000,1.255,1.000
1521553810.66,25.244,51.838,24.000,1.244,1.000
1521553811.07,25.255,51.823,24.000,1.255,1.000
1521553811.47,25.255,51.808,24.000,1.255,1.000
1521553811.88,25.255,51.808,24.000,1.255,1.000
1521553812.29,25.266,51.785,24.000,1.266,1.000
1521553812.70,25.255,51.785,24.000,1.255,1.000
1521553813.11,25.255,51.770,24.000,1.255,1.000
1521553813.52,25.255,51.755,24.000,1.255,1.000
1521553813.92,25.233,51.739,24.000,1.233,1.000
1521553814.33,25.266,51.755,24.000,1.266,1.000
1521553814.74,25.255,51.739,24.000,1.255,1.000
1521553815.15,25.255,51.739,24.000,1.255,1.000
1521553815.56,25.255,51.724,24.000,1.255,1.000
1521553815.96,25.255,51.701,24.000,1.255,1.000
1521553816.37,25.244,51.686,24.000,1.244,1.000
1521553816.78,25.244,51.693,24.000,1.244,1.000
1521553817.18,25.255,51.693,24.000,1.255,1.000
1521553817.59,25.266,51.671,24.000,1.266,1.000
1521553818.00,25.266,51.671,24.000,1.266,1.000
1521553818.41,25.244,51.663,24.000,1.244,1.000
1521553818.82,25.244,51.655,24.000,1.244,1.000
1521553819.22,25.233,51.648,24.000,1.233,1.000
1521553819.63,25.223,51.655,24.000,1.223,1.000
1521553820.04,25.233,51.632,24.000,1.233,1.000
1521553820.45,25.255,51.617,24.000,1.255,1.000
1521553820.86,25.233,51.617,24.000,1.233,1.000
1521553821.26,25.255,51.602,24.000,1.255,1.000
1521553821.67,25.233,51.617,24.000,1.233,1.000
1521553822.08,25.233,51.587,24.000,1.233,1.000
1521553822.49,25.233,51.602,24.000,1.233,1.000
1521553822.90,25.255,51.594,24.000,1.255,1.000
1521553823.30,25.244,51.579,24.000,1.244,1.000
1521553823.71,25.233,51.587,24.000,1.233,1.000
1521553824.12,25.255,51.587,24.000,1.255,1.000
1521553824.53,25.244,51.571,24.000,1.244,1.000
1521553824.94,25.233,51.556,24.000,1.233,1.000
1521553825.35,25.212,51.549,24.000,1.212,1.000
1521553825.75,25.223,51.541,24.000,1.223,1.000
1521553826.16,25.223,51.541,24.000,1.223,1.000
1521553826.57,25.244,51.526,24.000,1.244,1.000
1521553826.97,25.233,51.503,24.000,1.233,1.000
1521553827.39,25.233,51.503,24.000,1.233,1.000
1521553827.79,25.233,51.487,24.000,1.233,1.000
1521553828.20,25.212,51.487,24.000,1.212,1.000
1521553828.61,25.223,51.487,24.000,1.223,1.000
1521553829.02,25.223,51.472,24.000,1.223,1.000
1521553829.42,25.233,51.472,24.000,1.233,1.000
1521553829.83,25.212,51.472,24.000,1.212,1.000
1521553830.24,25.212,51.472,24.000,1.212,1.000
1521553830.65,25.233,51.449,24.000,1.233,1.000
1521553831.06,25.233,51.457,24.000,1.233,1.000
1521553831.46,25.201,51.442,24.000,1.201,1.000
1521553831.87,25.233,51.449,24.000,1.233,1.000
1521553832.28,25.212,51.442,24.000,1.212,1.000
1521553832.69,25.223,51.434,24.000,1.223,1.000
1521553833.09,25.212,51.426,24.000,1.212,1.000
1521553833.51,25.212,51.426,24.000,1.212,1.000
1521553833.91,25.212,51.396,24.000,1.212,1.000
1521553834.32,25.212,51.404,24.000,1.212,1.000
1521553834.73,25.223,51.381,24.000,1.223,1.000
1521553835.13,25.212,51.396,24.000,1.212,1.000
1521553835.55,25.212,51.396,24.000,1.212,1.000
1521553835.95,25.212,51.381,24.000,1.212,1.000
1521553836.36,25.212,51.365,24.000,1.212,1.000
1521553836.77,25.212,51.365,24.000,1.212,1.000
1521553837.17,25.223,51.365,24.000,1.223,1.000
1521553837.58,25.201,51.365,24.000,1.201,1.000
1521553837.99,25.212,51.350,24.000,1.212,1.000
1521553838.40,25.201,51.335,24.000,1.201,1.000
1521553838.81,25.212,51.335,24.000,1.212,1.000
1521553839.21,25.190,51.327,24.000,1.190,1.000
1521553839.62,25.190,51.312,24.000,1.190,1.000
1521553840.03,25.201,51.304,24.000,1.201,1.000
1521553840.44,25.190,51.289,24.000,1.190,1.000
1521553840.85,25.190,51.289,24.000,1.190,1.000
1521553841.26,25.190,51.289,24.000,1.190,1.000
1521553841.66,25.180,51.274,24.000,1.180,1.000
1521553842.07,25.201,51.281,24.000,1.201,1.000
1521553842.48,25.180,51.259,24.000,1.180,1.000
1521553842.89,25.190,51.274,24.000,1.190,1.000
1521553843.30,25.201,51.266,24.000,1.201,1.000
1521553843.70,25.180,51.266,24.000,1.180,1.000
1521553844.11,25.190,51.259,24.000,1.190,1.000
1521553844.52,25.169,51.259,24.000,1.169,1.000
1521553844.92,25.190,51.251,24.000,1.190,1.000
1521553845.34,25.190,51.243,24.000,1.190,1.000
1521553845.74,25.190,51.236,24.000,1.190,1.000
1521553846.15,25.180,51.251,24.000,1.180,1.000
1521553846.56,25.190,51.220,24.000,1.190,1.000
1521553846.96,25.190,51.213,24.000,1.190,1.000
1521553847.38,25.190,51.220,24.000,1.190,1.000
1521553847.78,25.169,51.220,24.000,1.169,1.000
1521553848.19,25.169,51.220,24.000,1.169,1.000
1521553848.60,25.169,51.228,24.000,1.169,1.000
1521553849.01,25.169,51.213,24.000,1.169,1.000
1521553849.41,25.169,51.198,24.000,1.169,1.000
1521553849.82,25.190,51.182,24.000,1.190,1.000
1521553850.23,25.180,51.198,24.000,1.180,1.000
1521553850.64,25.180,51.198,24.000,1.180,1.000
1521553851.05,25.169,51.182,24.000,1.169,1.000
1521553851.45,25.148,51.175,24.000,1.148,1.000
1521553851.86,25.190,51.190,24.000,1.190,1.000
1521553852.27,25.190,51.182,24.000,1.190,1.000
1521553852.68,25.148,51.198,24.000,1.148,1.000
1521553853.09,25.158,51.190,24.000,1.158,1.000
1521553853.49,25.158,51.175,24.000,1.158,1.000
1521553853.90,25.180,51.167,24.000,1.180,1.000
1521553854.31,25.169,51.159,24.000,1.169,1.000
1521553854.72,25.148,51.167,24.000,1.148,1.000
1521553855.13,25.169,51.152,24.000,1.169,1.000
1521553855.53,25.158,51.159,24.000,1.158,1.000
1521553855.94,25.158,51.167,24.000,1.158,1.000
1521553856.35,25.148,51.152,24.000,1.148,1.000
1521553856.76,25.158,51.152,24.000,1.158,1.000
1521553857.16,25.148,51.129,24.000,1.148,1.000
1521553857.57,25.180,51.137,24.000,1.180,1.000
1521553857.98,25.158,51.159,24.000,1.158,1.000
1521553858.39,25.148,51.144,24.000,1.148,1.000
1521553858.80,25.158,51.144,24.000,1.158,1.000
1521553859.20,25.169,51.137,24.000,1.169,1.000
1521553859.61,25.180,51.129,24.000,1.180,1.000
1521553860.02,25.148,51.121,24.000,1.148,1.000
1521553860.43,25.158,51.137,24.000,1.158,1.000
1521553860.84,25.169,51.137,24.000,1.169,1.000
1521553861.24,25.137,51.129,24.000,1.137,1.000
1521553861.65,25.126,51.114,24.000,1.126,1.000
1521553862.06,25.148,51.114,24.000,1.148,1.000
1521553862.47,25.137,51.121,24.000,1.137,1.000
1521553862.88,25.126,51.121,24.000,1.126,1.000
1521553863.28,25.126,51.121,24.000,1.126,1.000
1521553863.69,25.126,51.129,24.000,1.126,1.000
1521553864.10,25.158,51.121,24.000,1.158,1.000
1521553864.51,25.126,51.121,24.000,1.126,1.000
1521553864.92,25.137,51.137,24.000,1.137,1.000
1521553865.32,25.115,51.121,24.000,1.115,1.000
1521553865.73,25.137,51.121,24.000,1.137,1.000
1521553866.14,25.115,51.114,24.000,1.115,1.000
1521553866.55,25.148,51.121,24.000,1.148,1.000
1521553866.96,25.126,51.121,24.000,1.126,1.000
1521553867.36,25.115,51.129,24.000,1.115,1.000
1521553867.77,25.126,51.106,24.000,1.126,1.000
1521553868.18,25.126,51.121,24.000,1.126,1.000
1521553868.59,25.126,51.129,24.000,1.126,1.000
1521553868.99,25.137,51.121,24.000,1.137,1.000
1521553869.40,25.115,51.106,24.000,1.115,1.000
1521553869.81,25.115,51.106,24.000,1.115,1.000
1521553870.22,25.115,51.098,24.000,1.115,1.000
1521553870.63,25.126,51.114,24.000,1.126,1.000
1521553871.03,25.115,51.114,24.000,1.115,1.000
1521553871.44,25.115,51.106,24.000,1.115,1.000
1521553871.85,25.115,51.114,24.000,1.115,1.000
1521553872.26,25.105,51.098,24.000,1.105,1.000
1521553872.67,25.105,51.106,24.000,1.105,1.000
1521553873.07,25.115,51.098,24.000,1.115,1.000
1521553873.48,25.105,51.098,24.000,1.105,1.000
1521553873.89,25.094,51.114,24.000,1.094,1.000
1521553874.30,25.094,51.106,24.000,1.094,1.000
1521553874.71,25.115,51.106,24.000,1.115,1.000
1521553875.11,25.105,51.106,24.000,1.105,1.000
1521553875.52,25.105,51.098,24.000,1.105,1.000
1521553875.93,25.094,51.098,24.000,1.094,1.000
1521553876.34,25.094,51.083,24.000,1.094,1.000
1521553876.75,25.094,51.098,24.000,1.094,1.000
1521553877.15,25.083,51.098,24.000,1.083,1.000
1521553877.56,25.105,51.106,24.000,1.105,1.000
1521553877.97,25.083,51.098,24.000,1.083,1.000
1521553878.38,25.083,51.091,24.000,1.083,1.000
1521553878.79,25.105,51.098,24.000,1.105,1.000
1521553879.19,25.105,51.091,24.000,1.105,1.000
1521553879.60,25.105,51.091,24.000,1.105,1.000
1521553880.01,25.062,51.106,24.000,1.062,1.000
1521553880.42,25.105,51.098,24.000,1.105,1.000
1521553880.82,25.094,51.106,24.000,1.094,1.000
1521553881.23,25.094,51.121,24.000,1.094,1.000
1521553881.64,25.083,51.091,24.000,1.083,1.000
1521553882.05,25.083,51.114,24.000,1.083,1.000
1521553882.46,25.094,51.091,24.000,1.094,1.000
1521553882.86,25.083,51.098,24.000,1.083,1.000
1521553883.27,25.094,51.091,24.000,1.094,1.000
1521553883.68,25.083,51.106,24.000,1.083,1.000
1521553884.09,25.094,51.106,24.000,1.094,1.000
1521553884.50,25.073,51.129,24.000,1.073,1.000
1521553884.90,25.083,51.114,24.000,1.083,1.000
1521553885.31,25.094,51.114,24.000,1.094,1.000
1521553885.72,25.083,51.114,24.000,1.083,1.000
1521553886.13,25.083,51.121,24.000,1.083,1.000
1521553886.54,25.073,51.106,24.000,1.073,1.000
1521553886.94,25.073,51.098,24.000,1.073,1.000
1521553887.35,25.062,51.106,24.000,1.062,1.000
1521553887.76,25.094,51.098,24.000,1.094,1.000
1521553888.17,25.073,51.098,24.000,1.073,1.000
1521553888.57,25.051,51.114,24.000,1.051,1.000
1521553888.98,25.062,51.098,24.000,1.062,1.000
1521553889.39,25.073,51.098,24.000,1.073,1.000
1521553889.80,25.062,51.114,24.000,1.062,1.000
1521553890.21,25.062,51.106,24.000,1.062,1.000
1521553890.62,25.062,51.098,24.000,1.062,1.000
1521553891.02,25.051,51.114,24.000,1.051,1.000
1521553891.43,25.062,51.114,24.000,1.062,1.000
1521553891.84,25.073,51.121,24.000,1.073,1.000
1521553892.25,25.062,51.114,24.000,1.062,1.000
1521553892.65,25.051,51.121,24.000,1.051,1.000
1521553893.06,25.051,51.114,24.000,1.051,1.000
1521553893.47,25.073,51.121,24.000,1.073,1.000
1521553893.88,25.040,51.106,24.000,1.040,1.000
1521553894.29,25.062,51.121,24.000,1.062,1.000
1521553894.69,25.040,51.114,24.000,1.040,1.000
1521553895.10,25.073,51.098,24.000,1.073,1.000
1521553895.51,25.062,51.114,24.000,1.062,1.000
1521553895.92,25.051,51.114,24.000,1.051,1.000
1521553896.33,25.051,51.114,24.000,1.051,1.000
1521553896.73,25.062,51.114,24.000,1.062,1.000
1521553897.14,25.051,51.114,24.000,1.051,1.000
1521553897.55,25.051,51.098,24.000,1.051,1.000
1521553897.96,25.040,51.106,24.000,1.040,1.000
1521553898.37,25.062,51.106,24.000,1.062,1.000
1521553898.77,25.051,51.106,24.000,1.051,1.000
1521553899.18,25.062,51.091,24.000,1.062,1.000
1521553899.59,25.051,51.098,24.000,1.051,1.000
1521553900.00,25.051,51.098,24.000,1.051,1.000
1521553900.40,25.040,51.083,24.000,1.040,1.000
1521553900.81,25.051,51.083,24.000,1.051,1.000
1521553901.22,25.040,51.083,24.000,1.040,1.000
1521553901.63,25.040,51.098,24.000,1.040,1.000
1521553902.04,25.051,51.098,24.000,1.051,1.000
1521553902.44,25.040,51.083,24.000,1.040,1.000
1521553902.85,25.030,51.091,24.000,1.030,1.000
1521553903.26,25.030,51.076,24.000,1.030,1.000
1521553903.67,25.030,51.091,24.000,1.030,1.000
1521553904.08,25.019,51.076,24.000,1.019,1.000
1521553904.48,25.030,51.068,24.000,1.030,1.000
1521553904.89,25.030,51.098,24.000,1.030,1.000
1521553905.30,25.030,51.076,24.000,1.030,1.000
1521553905.71,25.030,51.083,24.000,1.030,1.000
1521553906.12,25.030,51.091,24.000,1.030,1.000
1521553906.52,25.008,51.076,24.000,1.008,1.000
1521553906.93,25.019,51.076,24.000,1.019,1.000
1521553907.34,25.008,51.060,24.000,1.008,1.000
1521553907.75,25.019,51.076,24.000,1.019,1.000
1521553908.15,25.019,51.076,24.000,1.019,1.000
1521553908.56,25.019,51.091,24.000,1.019,1.000
1521553908.97,25.008,51.083,24.000,1.008,1.000
1521553909.38,25.008,51.076,24.000,1.008,1.000
1521553909.79,24.997,51.106,24.000,0.997,1.000
1521553910.20,25.008,51.076,24.000,1.008,1.000
1521553910.60,24.987,51.083,24.000,0.987,1.000
1521553911.01,25.008,51.076,24.000,1.008,1.000
1521553911.42,24.997,51.091,24.000,0.997,1.000
1521553911.83,25.008,51.091,24.000,1.008,1.000
1521553912.23,24.997,51.098,24.000,0.997,1.000
1521553912.64,24.976,51.091,24.000,0.976,1.000
1521553913.05,25.008,51.106,24.000,1.008,1.000
1521553913.46,24.987,51.091,24.000,0.987,1.000
1521553913.87,25.008,51.098,24.000,1.008,1.000
1521553914.27,24.987,51.106,24.000,0.987,1.000
1521553914.68,24.987,51.098,24.000,0.987,1.000
1521553915.09,24.987,51.091,24.000,0.987,1.000
1521553915.50,25.008,51.106,24.000,1.008,1.000
1521553915.91,24.987,51.106,24.000,0.987,1.000
1521553916.31,24.997,51.106,24.000,0.997,1.000
1521553916.72,24.987,51.091,24.000,0.987,1.000
1521553917.13,24.987,51.114,24.000,0.987,1.000
1521553917.54,25.008,51.091,24.000,1.008,1.000
1521553917.95,24.997,51.091,24.000,0.997,1.000
1521553918.35,24.987,51.114,24.000,0.987,1.000
1521553918.76,25.008,51.106,24.000,1.008,1.000
1521553919.17,24.987,51.121,24.000,0.987,1.000
1521553919.58,24.997,51.121,24.000,0.997,1.000
1521553919.98,24.987,51.114,24.000,0.987,1.000
1521553920.39,24.987,51.106,24.000,0.987,1.000
1521553920.80,24.987,51.121,24.000,0.987,1.000
1521553921.21,24.997,51.129,24.000,0.997,1.000
1521553921.62,24.987,51.121,24.000,0.987,1.000
1521553922.02,24.987,51.121,24.000,0.987,1.000
1521553922.43,24.997,51.129,24.000,0.997,1.000
1521553922.84,24.976,51.106,24.000,0.976,1.000
1521553923.25,24.997,51.137,24.000,0.997,1.000
1521553923.66,24.987,51.129,24.000,0.987,1.000
1521553924.06,24.976,51.137,24.000,0.976,1.000
1521553924.47,24.997,51.129,24.000,0.997,1.000
1521553924.88,24.987,51.129,24.000,0.987,1.000
1521553925.29,24.987,51.121,24.000,0.987,1.000
1521553925.70,24.987,51.129,24.000,0.987,1.000
1521553926.10,25.008,51.144,24.000,1.008,1.000
1521553926.51,24.987,51.129,24.000,0.987,1.000
1521553926.92,24.987,51.137,24.000,0.987,1.000
1521553927.33,25.008,51.137,24.000,1.008,1.000
1521553927.73,24.997,51.137,24.000,0.997,1.000
1521553928.14,24.976,51.144,24.000,0.976,1.000
1521553928.55,25.008,51.137,24.000,1.008,1.000
1521553928.96,24.997,51.121,24.000,0.997,1.000
1521553929.37,24.987,51.129,24.000,0.987,1.000
1521553929.78,24.987,51.121,24.000,0.987,1.000
1521553930.18,24.987,51.114,24.000,0.987,1.000
1521553930.59,25.008,51.121,24.000,1.008,1.000
1521553931.00,24.997,51.121,24.000,0.997,1.000
1521553931.41,24.976,51.121,24.000,0.976,1.000
1521553931.81,25.008,51.106,24.000,1.008,1.000
1521553932.22,24.987,51.129,24.000,0.987,1.000
1521553932.63,24.997,51.114,24.000,0.997,1.000
1521553933.04,24.965,51.121,24.000,0.965,1.000
1521553933.45,24.976,51.114,24.000,0.976,1.000
1521553933.85,24.976,51.106,24.000,0.976,1.000
1521553934.26,24.965,51.121,24.000,0.965,1.000
1521553934.67,24.987,51.121,24.000,0.987,1.000
1521553935.08,24.976,51.106,24.000,0.976,1.000
1521553935.49,24.976,51.106,24.000,0.976,1.000
1521553935.89,24.955,51.114,24.000,0.955,1.000
1521553936.30,24.976,51.121,24.000,0.976,1.000
1521553936.71,24.955,51.114,24.000,0.955,1.000
1521553937.12,24.965,51.106,24.000,0.965,1.000
1521553937.53,24.976,51.114,24.000,0.976,1.000
1521553937.93,24.965,51.098,24.000,0.965,1.000
1521553938.34,24.955,51.106,24.000,0.955,1.000
1521553938.75,24.976,51.106,24.000,0.976,1.000
1521553939.16,24.955,51.106,24.000,0.955,1.000
1521553939.56,24.955,51.098,24.000,0.955,1.000
1521553939.97,24.965,51.114,24.000,0.965,1.000
1521553940.38,24.955,51.091,24.000,0.955,1.000
1521553940.79,24.955,51.098,24.000,0.955,1.000
1521553941.20,24.955,51.098,24.000,0.955,1.000
1521553941.60,24.976,51.114,24.000,0.976,1.000
1521553942.01,24.965,51.091,24.000,0.965,1.000
1521553942.42,24.976,51.106,24.000,0.976,1.000
1521553942.83,24.965,51.098,24.000,0.965,1.000
1521553943.24,24.955,51.098,24.000,0.955,1.000
1521553943.64,24.965,51.083,24.000,0.965,1.000
1521553944.05,24.955,51.098,24.000,0.955,1.000
1521553944.46,24.965,51.114,24.000,0.965,1.000
1521553944.87,24.976,51.106,24.000,0.976,1.000
1521553945.28,24.955,51.106,24.000,0.955,1.000
1521553945.68,24.965,51.091,24.000,0.965,1.000
1521553946.09,24.955,51.098,24.000,0.955,1.000
1521553946.50,24.955,51.083,24.000,0.955,1.000
1521553946.91,24.955,51.083,24.000,0.955,1.000
1521553947.31,24.944,51.091,24.000,0.944,1.000
1521553947.72,24.944,51.083,24.000,0.944,1.000
1521553948.13,24.933,51.083,24.000,0.933,1.000
1521553948.54,24.955,51.068,24.000,0.955,1.000
1521553948.95,24.944,51.091,24.000,0.944,1.000
1521553949.36,24.965,51.076,24.000,0.965,1.000
1521553949.76,24.955,51.091,24.000,0.955,1.000
1521553950.17,24.955,51.083,24.000,0.955,1.000
1521553950.58,24.933,51.076,24.000,0.933,1.000
1521553950.99,24.955,51.083,24.000,0.955,1.000
1521553951.39,24.955,51.076,24.000,0.955,1.000
1521553951.80,24.965,51.091,24.000,0.965,1.000
1521553952.21,24.955,51.083,24.000,0.955,1.000
1521553952.62,24.955,51.068,24.000,0.955,1.000
1521553953.03,24.955,51.091,24.000,0.955,1.000
1521553953.43,24.955,51.076,24.000,0.955,1.000
1521553953.84,24.955,51.076,24.000,0.955,1.000
1521553954.25,24.944,51.068,24.000,0.944,1.000
1521553954.66,24.955,51.076,24.000,0.955,1.000
1521553955.07,24.955,51.060,24.000,0.955,1.000
1521553955.47,24.944,51.060,24.000,0.944,1.000
1521553955.88,24.955,51.076,24.000,0.955,1.000
1521553956.29,24.944,51.068,24.000,0.944,1.000
1521553956.70,24.955,51.060,24.000,0.955,1.000
1521553957.11,24.922,51.060,24.000,0.922,1.000
1521553957.51,24.955,51.060,24.000,0.955,1.000
1521553957.92,24.944,51.053,24.000,0.944,1.000
1521553958.33,24.933,51.045,24.000,0.933,1.000
1521553958.74,24.944,51.060,24.000,0.944,1.000
1521553959.14,24.933,51.053,24.000,0.933,1.000
1521553959.55,24.922,51.076,24.000,0.922,1.000
1521553959.96,24.933,51.060,24.000,0.933,1.000
1521553960.37,24.944,51.037,24.000,0.944,1.000
1521553960.78,24.955,51.076,24.000,0.955,1.000
1521553961.18,24.933,51.037,24.000,0.933,1.000
1521553961.59,24.955,51.060,24.000,0.955,1.000
1521553962.00,24.944,51.053,24.000,0.944,1.000
1521553962.41,24.922,51.022,24.000,0.922,1.000
1521553962.82,24.922,51.045,24.000,0.922,1.000
1521553963.22,24.944,51.037,24.000,0.944,1.000
1521553963.63,24.933,51.053,24.000,0.933,1.000
1521553964.04,24.944,51.045,24.000,0.944,1.000
1521553964.45,24.922,51.053,24.000,0.922,1.000
1521553964.86,24.933,51.037,24.000,0.933,1.000
1521553965.26,24.922,51.045,24.000,0.922,1.000
1521553965.67,24.933,51.045,24.000,0.933,1.000
1521553966.08,24.912,51.030,24.000,0.912,1.000
1521553966.49,24.922,51.045,24.000,0.922,1.000
1521553966.89,24.922,51.053,24.000,0.922,1.000
1521553967.30,24.933,51.053,24.000,0.933,1.000
1521553967.71,24.912,51.060,24.000,0.912,1.000
1521553968.12,24.933,51.037,24.000,0.933,1.000
1521553968.53,24.922,51.045,24.000,0.922,1.000
1521553968.94,24.912,51.045,24.000,0.912,1.000
1521553969.34,24.922,51.060,24.000,0.922,1.000
1521553969.75,24.912,51.030,24.000,0.912,1.000
1521553970.16,24.922,51.037,24.000,0.922,1.000
