timestamp,AD584-P12
1500430750.624,10002513.0
1500430753.970,10002512.0
1500430757.315,10002517.0
1500430760.661,10002518.0
1500430764.006,10002514.0
1500430767.351,10002513.0
1500430770.697,10002511.0
1500430774.042,10002511.0
1500430777.388,10002511.0
1500430780.733,10002509.0
1500430784.079,10002512.0
1500430787.424,10002510.0
1500430790.769,10002513.0
1500430794.115,10002514.0
1500430797.460,10002512.0
1500430800.806,10002514.0
1500430804.151,10002513.0
1500430807.497,10002513.0
1500430810.842,10002504.0
1500430814.187,10002508.0
1500430817.533,10002511.0
1500430820.878,10002510.0
1500430824.224,10002515.0
1500430827.569,10002515.0
1500430830.915,10002514.0
1500430834.260,10002516.0
1500430837.605,10002514.0
1500430840.951,10002516.0
1500430844.296,10002510.0
1500430847.642,10002506.0
1500430850.987,10002505.0
1500430854.332,10002507.0
1500430857.678,10002508.0
1500430861.023,10002506.0
1500430864.369,10002509.0
1500430867.714,10002508.0
1500430871.060,10002514.0
1500430874.405,10002513.0
1500430877.751,10002512.0
1500430881.096,10002507.0
1500430884.441,10002506.0
1500430887.787,10002512.0
1500430891.132,10002513.0
1500430894.478,10002514.0
1500430897.823,10002514.0
1500430901.169,10002518.0
1500430904.514,10002514.0
1500430907.859,10002514.0
1500430911.205,10002514.0
1500430914.550,10002512.0
1500430917.895,10002513.0
1500430921.241,10002516.0
1500430924.587,10002513.0
1500430927.932,10002512.0
1500430931.277,10002512.0
1500430934.623,10002509.0
1500430937.968,10002507.0
1500430941.314,10002511.0
1500430944.659,10002510.0
1500430948.004,10002513.0
1500430951.350,10002511.0
1500430954.695,10002514.0
1500430958.041,10002511.0
1500430961.386,10002510.0
1500430964.731,10002510.0
1500430968.077,10002509.0
1500430971.423,10002509.0
1500430974.768,10002510.0
1500430978.113,10002512.0
1500430981.458,10002506.0
1500430984.813,10002506.0
1500430988.150,10002508.0
1500430991.495,10002511.0
1500430994.841,10002510.0
1500430998.186,10002503.0
1500431001.531,10002505.0
1500431004.877,10002507.0
1500431008.222,10002509.0
1500431011.568,10002510.0
1500431014.913,10002508.0
1500431018.258,10002508.0
1500431021.604,10002506.0
1500431024.949,10002504.0
1500431028.295,10002510.0
1500431031.640,10002509.0
1500431034.986,10002511.0
1500431038.331,10002505.0
1500431041.677,10002509.0
1500431045.022,10002509.0
1500431048.367,10002510.0
1500431051.712,10002509.0
1500431055.058,10002510.0
1500431058.404,10002510.0
1500431061.749,10002511.0
1500431065.094,10002512.0
1500431068.440,10002511.0
1500431071.785,10002507.0
1500431075.131,10002515.0
1500431078.476,10002511.0
1500431081.822,10002512.0
1500431085.167,10002509.0
1500431088.512,10002511.0
1500431091.858,10002510.0
1500431095.203,10002512.0
1500431098.549,10002512.0
1500431101.894,10002512.0
1500431105.240,10002510.0
1500431108.585,10002511.0
1500431111.930,10002510.0
1500431115.276,10002510.0
1500431118.621,10002508.0
1500431121.966,10002509.0
1500431125.312,10002509.0
1500431128.658,10002509.0
1500431132.003,10002508.0
1500431135.348,10002510.0
1500431138.694,10002510.0
1500431142.039,10002505.0
1500431145.385,10002505.0
1500431148.730,10002506.0
1500431152.075,10002506.0
1500431155.421,10002506.0
1500431158.766,10002508.0
1500431162.112,10002509.0
1500431165.457,10002508.0
1500431168.803,10002508.0
1500431172.148,10002506.0
1500431175.494,10002506.0
1500431178.839,10002507.0
1500431182.184,10002508.0
1500431185.530,10002507.0
1500431188.875,10002507.0
1500431192.221,10002508.0
1500431195.566,10002506.0
1500431198.911,10002509.0
1500431202.257,10002505.0
1500431205.602,10002507.0
1500431208.948,10002509.0
1500431212.293,10002509.0
1500431215.638,10002508.0
1500431218.984,10002506.0
1500431222.329,10002506.0
1500431225.675,10002502.0
1500431229.020,10002501.0
1500431232.366,10002503.0
1500431235.711,10002503.0
1500431239.057,10002504.0
1500431242.402,10002505.0
1500431245.747,10002502.0
1500431249.093,10002503.0
1500431252.438,10002506.0
1500431255.784,10002506.0
1500431259.129,10002504.0
1500431262.475,10002506.0
1500431265.820,10002503.0
1500431269.165,10002505.0
1500431272.511,10002503.0
1500431275.856,10002501.0
1500431279.202,10002501.0
1500431282.547,10002503.0
1500431285.892,10002503.0
1500431289.238,10002506.0
1500431292.583,10002506.0
1500431295.929,10002505.0
1500431299.274,10002503.0
1500431302.620,10002505.0
1500431305.965,10002507.0
1500431309.310,10002506.0
1500431312.656,10002506.0
1500431316.001,10002508.0
1500431319.346,10002504.0
1500431322.692,10002504.0
1500431326.038,10002504.0
1500431329.383,10002505.0
1500431332.728,10002503.0
1500431336.074,10002503.0
1500431339.419,10002502.0
1500431342.764,10002503.0
1500431346.110,10002503.0
1500431349.455,10002503.0
1500431352.801,10002508.0
1500431356.146,10002507.0
1500431359.492,10002505.0
1500431362.837,10002506.0
1500431366.182,10002502.0
1500431369.528,10002502.0
1500431372.909,10002503.0
1500431376.219,10002505.0
1500431379.564,10002504.0
1500431382.910,10002506.0
1500431386.255,10002506.0
1500431389.600,10002506.0
1500431392.946,10002520.0
1500431396.291,10002521.0
1500431399.637,10002522.0
1500431402.982,10002520.0
1500431406.328,10002522.0
1500431409.673,10002520.0
1500431413.018,10002516.0
1500431416.364,10002517.0
1500431419.710,10002521.0
1500431423.055,10002519.0
1500431426.400,10002517.0
1500431429.746,10002518.0
1500431433.091,10002512.0
1500431436.436,10002509.0
1500431439.782,10002509.0
1500431443.127,10002509.0
1500431446.473,10002507.0
1500431449.818,10002517.0
1500431453.164,10002516.0
1500431456.509,10002509.0
1500431459.854,10002507.0
1500431463.200,10002510.0
1500431466.545,10002511.0
1500431469.891,10002513.0
1500431473.236,10002506.0
1500431476.582,10002510.0
1500431479.927,10002511.0
1500431483.272,10002509.0
1500431486.618,10002506.0
1500431489.963,10002505.0
1500431493.309,10002506.0
1500431496.693,10002505.0
1500431500.000,10002508.0
1500431503.345,10002503.0
1500431506.691,10002505.0
1500431510.036,10002501.0
1500431513.381,10002504.0
1500431516.726,10002510.0
1500431520.072,10002509.0
1500431523.418,10002512.0
1500431526.763,10002510.0
1500431530.108,10002511.0
1500431533.454,10002508.0
1500431536.799,10002510.0
1500431540.144,10002511.0
1500431543.490,10002510.0
1500431546.836,10002506.0
1500431550.181,10002502.0
1500431553.526,10002506.0
1500431556.872,10002505.0
1500431560.217,10002504.0
1500431563.563,10002505.0
1500431566.908,10002501.0
1500431570.254,10002504.0
1500431573.599,10002505.0
1500431576.944,10002506.0
1500431580.290,10002507.0
1500431583.635,10002506.0
1500431586.980,10002505.0
1500431590.326,10002504.0
1500431593.671,10002506.0
1500431597.017,10002508.0
1500431600.362,10002506.0
1500431603.708,10002506.0
1500431607.053,10002501.0
1500431610.398,10002505.0
1500431613.744,10002506.0
1500431617.090,10002505.0
1500431620.435,10002506.0
1500431623.780,10002505.0
1500431627.126,10002506.0
1500431630.471,10002506.0
1500431633.816,10002509.0
1500431637.162,10002508.0
1500431640.507,10002506.0
1500431643.853,10002505.0
1500431647.198,10002500.0
1500431650.544,10002502.0
1500431653.889,10002504.0
1500431657.234,10002504.0
1500431660.580,10002501.0
1500431663.925,10002509.0
1500431667.271,10002509.0
1500431670.616,10002505.0
1500431673.962,10002508.0
1500431677.307,10002506.0
1500431680.652,10002504.0
1500431683.998,10002504.0
1500431687.343,10002504.0
1500431690.689,10002508.0
1500431694.034,10002506.0
1500431697.380,10002508.0
1500431700.725,10002507.0
1500431704.070,10002506.0
1500431707.416,10002506.0
1500431710.761,10002508.0
1500431714.107,10002506.0
1500431717.452,10002506.0
1500431720.798,10002507.0
1500431724.143,10002504.0
1500431727.488,10002504.0
1500431730.834,10002506.0
1500431734.179,10002506.0
1500431737.525,10002506.0
1500431740.870,10002503.0
1500431744.216,10002501.0
1500431747.561,10002504.0
1500431750.906,10002505.0
1500431754.252,10002503.0
1500431757.597,10002503.0
1500431760.943,10002504.0
1500431764.288,10002503.0
1500431767.634,10002500.0
1500431770.979,10002504.0
1500431774.324,10002502.0
1500431777.670,10002503.0
1500431781.015,10002505.0
1500431784.361,10002506.0
1500431787.706,10002506.0
1500431791.052,10002505.0
1500431794.397,10002507.0
1500431797.742,10002505.0
1500431801.088,10002502.0
1500431804.433,10002506.0
1500431807.779,10002505.0
1500431811.124,10002501.0
1500431814.470,10002504.0
1500431817.815,10002509.0
1500431821.160,10002510.0
1500431824.506,10002508.0
1500431827.851,10002507.0
1500431831.197,10002506.0
1500431834.542,10002507.0
1500431837.887,10002508.0
1500431841.233,10002502.0
1500431844.578,10002502.0
1500431847.924,10002502.0
1500431851.269,10002504.0
1500431854.614,10002506.0
1500431857.960,10002508.0
1500431861.305,10002504.0
1500431864.651,10002504.0
1500431867.996,10002509.0
1500431871.342,10002507.0
1500431874.687,10002507.0
1500431878.033,10002507.0
1500431881.378,10002508.0
1500431884.723,10002503.0
1500431888.069,10002504.0
1500431891.414,10002505.0
1500431894.760,10002500.0
1500431898.105,10002502.0
1500431901.451,10002505.0
1500431904.796,10002501.0
1500431908.141,10002501.0
1500431911.487,10002504.0
1500431914.832,10002506.0
1500431918.177,10002502.0
1500431921.523,10002499.0
1500431924.868,10002504.0
1500431928.214,10002506.0
1500431931.559,10002503.0
1500431934.905,10002502.0
1500431938.250,10002507.0
1500431941.596,10002504.0
1500431944.941,10002503.0
1500431948.286,10002505.0
1500431951.632,10002505.0
1500431954.977,10002506.0
1500431958.323,10002503.0
1500431961.668,10002503.0
1500431965.014,10002503.0
1500431968.359,10002502.0
1500431971.704,10002501.0
1500431975.050,10002503.0
1500431978.395,10002502.0
1500431981.741,10002503.0
1500431985.086,10002503.0
1500431988.432,10002502.0
1500431991.777,10002505.0
1500431995.122,10002504.0
1500431998.468,10002504.0
1500432001.814,10002506.0
1500432005.159,10002503.0
1500432008.504,10002501.0
1500432011.850,10002502.0
1500432015.195,10002504.0
1500432018.540,10002501.0
1500432021.886,10002498.0
1500432025.231,10002498.0
1500432028.577,10002500.0
1500432031.922,10002502.0
1500432035.267,10002501.0
1500432038.613,10002501.0
1500432041.958,10002500.0
1500432045.304,10002501.0
1500432048.649,10002502.0
1500432051.994,10002504.0
1500432055.340,10002501.0
1500432058.685,10002501.0
1500432062.031,10002500.0
1500432065.376,10002503.0
1500432068.722,10002502.0
1500432072.067,10002502.0
1500432075.413,10002502.0
1500432078.758,10002500.0
1500432082.103,10002499.0
1500432085.449,10002500.0
1500432088.794,10002499.0
1500432092.140,10002500.0
1500432095.485,10002498.0
1500432098.830,10002501.0
1500432102.176,10002500.0
1500432105.522,10002504.0
1500432108.867,10002501.0
1500432112.212,10002503.0
1500432115.558,10002504.0
1500432118.903,10002506.0
1500432122.249,10002506.0
1500432125.594,10002504.0
1500432128.939,10002504.0
1500432132.285,10002504.0
1500432135.630,10002504.0
1500432138.976,10002504.0
1500432142.321,10002504.0
1500432145.666,10002503.0
1500432149.012,10002504.0
1500432152.358,10002504.0
1500432155.703,10002502.0
1500432159.048,10002505.0
1500432162.394,10002502.0
1500432165.739,10002500.0
1500432169.085,10002501.0
1500432172.430,10002499.0
1500432175.775,10002501.0
1500432179.121,10002502.0
1500432182.466,10002502.0
1500432185.812,10002502.0
1500432189.157,10002501.0
1500432192.503,10002500.0
1500432195.848,10002500.0
1500432199.193,10002503.0
1500432202.539,10002497.0
1500432205.884,10002499.0
1500432209.230,10002501.0
1500432212.575,10002498.0
1500432215.921,10002496.0
1500432219.266,10002497.0
1500432222.611,10002499.0
1500432225.957,10002498.0
1500432229.302,10002502.0
1500432232.648,10002501.0
1500432235.993,10002501.0
1500432239.339,10002502.0
1500432242.684,10002505.0
1500432246.029,10002504.0
1500432249.375,10002503.0
1500432252.720,10002501.0
1500432256.066,10002501.0
1500432259.411,10002502.0
1500432262.757,10002504.0
1500432266.102,10002503.0
1500432269.447,10002503.0
1500432272.793,10002500.0
1500432276.138,10002501.0
1500432279.484,10002503.0
1500432282.829,10002503.0
1500432286.174,10002502.0
1500432289.520,10002504.0
1500432292.865,10002504.0
1500432296.211,10002505.0
1500432299.556,10002502.0
1500432302.902,10002499.0
1500432306.247,10002502.0
1500432309.593,10002502.0
1500432312.938,10002501.0
1500432316.283,10002502.0
1500432319.629,10002504.0
1500432322.974,10002503.0
1500432326.320,10002501.0
1500432329.665,10002502.0
1500432333.011,10002502.0
1500432336.356,10002504.0
1500432339.701,10002503.0
1500432343.047,10002504.0
1500432346.392,10002502.0
1500432349.738,10002504.0
1500432353.083,10002505.0
1500432356.428,10002501.0
1500432359.774,10002502.0
1500432363.119,10002502.0
1500432366.465,10002502.0
1500432369.810,10002501.0
1500432373.156,10002502.0
1500432376.501,10002500.0
1500432379.847,10002502.0
1500432383.192,10002503.0
1500432386.537,10002502.0
1500432389.883,10002503.0
1500432393.228,10002502.0
1500432396.574,10002504.0
1500432399.919,10002505.0
1500432403.265,10002504.0
1500432406.610,10002505.0
1500432409.955,10002504.0
1500432413.301,10002504.0
1500432416.646,10002500.0
1500432419.992,10002506.0
1500432423.337,10002504.0
1500432426.683,10002503.0
1500432430.028,10002502.0
1500432433.373,10002503.0
1500432436.719,10002505.0
1500432440.064,10002506.0
1500432443.410,10002502.0
1500432446.755,10002503.0
1500432450.101,10002502.0
1500432453.446,10002504.0
1500432456.792,10002502.0
1500432460.137,10002502.0
1500432463.482,10002499.0
1500432466.828,10002499.0
1500432470.173,10002500.0
1500432473.519,10002499.0
1500432476.864,10002503.0
1500432480.209,10002506.0
1500432483.555,10002504.0
1500432486.900,10002504.0
1500432490.246,10002504.0
1500432493.591,10002504.0
1500432496.936,10002501.0
1500432500.282,10002503.0
1500432503.627,10002504.0
1500432506.973,10002505.0
1500432510.318,10002507.0
1500432513.664,10002507.0
1500432517.009,10002504.0
1500432520.355,10002501.0
1500432523.700,10002501.0
1500432527.045,10002505.0
1500432530.391,10002500.0
1500432533.736,10002502.0
1500432537.082,10002501.0
1500432540.427,10002503.0
1500432543.773,10002503.0
1500432547.118,10002506.0
1500432550.463,10002507.0
1500432553.809,10002503.0
1500432557.154,10002505.0
1500432560.500,10002505.0
1500432563.845,10002507.0
1500432567.190,10002501.0
1500432570.536,10002498.0
1500432573.941,10002498.0
1500432577.227,10002501.0
1500432580.572,10002504.0
1500432583.918,10002505.0
1500432587.263,10002504.0
1500432590.608,10002504.0
1500432593.954,10002500.0
1500432597.299,10002501.0
1500432600.645,10002504.0
1500432603.990,10002506.0
1500432607.336,10002505.0
1500432610.681,10002505.0
1500432614.027,10002500.0
1500432617.372,10002503.0
1500432620.717,10002506.0
1500432624.063,10002501.0
1500432627.408,10002498.0
1500432630.754,10002499.0
1500432634.099,10002500.0
1500432637.445,10002498.0
1500432640.790,10002499.0
1500432644.135,10002501.0
1500432647.481,10002501.0
1500432650.826,10002504.0
1500432654.171,10002506.0
1500432657.517,10002505.0
1500432660.862,10002501.0
1500432664.208,10002500.0
1500432667.553,10002499.0
1500432670.899,10002499.0
1500432674.244,10002500.0
1500432677.590,10002499.0
1500432680.935,10002501.0
1500432684.281,10002499.0
1500432687.626,10002499.0
1500432690.971,10002496.0
1500432694.317,10002499.0
1500432697.662,10002501.0
1500432701.008,10002498.0
1500432704.353,10002500.0
1500432707.699,10002501.0
1500432711.044,10002500.0
1500432714.389,10002500.0
1500432717.735,10002499.0
1500432721.080,10002498.0
1500432724.426,10002501.0
1500432727.771,10002501.0
1500432731.116,10002500.0
1500432734.462,10002501.0
1500432737.807,10002500.0
1500432741.153,10002500.0
1500432744.498,10002500.0
1500432747.844,10002500.0
1500432751.189,10002498.0
1500432754.535,10002501.0
1500432757.880,10002500.0
1500432761.225,10002500.0
1500432764.571,10002505.0
1500432767.916,10002501.0
1500432771.262,10002501.0
1500432774.608,10002501.0
1500432777.952,10002498.0
1500432781.298,10002497.0
1500432784.643,10002497.0
1500432787.989,10002500.0
1500432791.334,10002500.0
1500432794.680,10002505.0
1500432798.025,10002501.0
1500432801.370,10002504.0
1500432804.716,10002504.0
1500432808.061,10002501.0
1500432811.407,10002504.0
1500432814.752,10002504.0
1500432818.098,10002503.0
1500432821.443,10002503.0
1500432824.788,10002505.0
1500432828.134,10002502.0
1500432831.479,10002502.0
1500432834.825,10002505.0
1500432838.170,10002502.0
1500432841.516,10002503.0
1500432844.861,10002500.0
1500432848.207,10002500.0
1500432851.552,10002501.0
1500432854.897,10002504.0
1500432858.243,10002501.0
1500432861.588,10002502.0
1500432864.934,10002503.0
1500432868.279,10002505.0
1500432871.625,10002505.0
1500432874.970,10002504.0
1500432878.315,10002503.0
1500432881.661,10002504.0
1500432885.006,10002503.0
1500432888.352,10002505.0
1500432891.697,10002503.0
1500432895.042,10002502.0
1500432898.388,10002501.0
1500432901.733,10002504.0
1500432905.079,10002505.0
1500432908.424,10002505.0
1500432911.770,10002502.0
1500432915.115,10002503.0
1500432918.461,10002501.0
1500432921.806,10002505.0
1500432925.151,10002504.0
1500432928.497,10002505.0
1500432931.842,10002501.0
1500432935.188,10002504.0
1500432938.533,10002505.0
1500432941.878,10002504.0
1500432945.224,10002505.0
1500432948.569,10002502.0
1500432951.915,10002505.0
1500432955.260,10002506.0
1500432958.605,10002508.0
1500432961.951,10002505.0
1500432965.296,10002506.0
1500432968.642,10002503.0
1500432971.987,10002509.0
1500432975.333,10002509.0
1500432978.678,10002506.0
1500432982.023,10002506.0
1500432985.369,10002507.0
1500432988.714,10002504.0
1500432992.060,10002504.0
1500432995.405,10002504.0
1500432998.751,10002500.0
1500433002.096,10002502.0
1500433005.442,10002504.0
1500433008.787,10002505.0
1500433012.133,10002502.0
1500433015.478,10002504.0
1500433018.823,10002502.0
1500433022.169,10002501.0
1500433025.514,10002502.0
1500433028.860,10002504.0
1500433032.205,10002502.0
1500433035.550,10002506.0
1500433038.896,10002500.0
1500433042.241,10002505.0
1500433045.587,10002505.0
1500433048.932,10002504.0
1500433052.278,10002507.0
1500433055.623,10002504.0
1500433058.968,10002505.0
1500433062.314,10002509.0
1500433065.659,10002508.0
1500433069.005,10002505.0
1500433072.350,10002505.0
1500433075.695,10002504.0
1500433079.041,10002506.0
1500433082.387,10002507.0
1500433085.732,10002508.0
1500433089.077,10002504.0
1500433092.423,10002502.0
1500433095.768,10002504.0
1500433099.114,10002504.0
1500433102.459,10002501.0
1500433105.804,10002503.0
1500433109.150,10002500.0
1500433112.495,10002501.0
1500433115.841,10002500.0
1500433119.186,10002502.0
1500433122.532,10002504.0
1500433125.877,10002504.0
1500433129.222,10002506.0
1500433132.568,10002507.0
1500433135.913,10002502.0
1500433139.259,10002502.0
1500433142.604,10002504.0
1500433145.950,10002509.0
1500433149.295,10002510.0
1500433152.641,10002505.0
1500433155.986,10002506.0
1500433159.331,10002504.0
1500433162.677,10002504.0
1500433166.022,10002502.0
1500433169.368,10002503.0
1500433172.713,10002505.0
1500433176.058,10002502.0
1500433179.404,10002506.0
1500433182.749,10002506.0
1500433186.095,10002508.0
1500433189.440,10002506.0
1500433192.785,10002506.0
1500433196.131,10002506.0
1500433199.476,10002506.0
1500433202.822,10002502.0
1500433206.167,10002500.0
1500433209.513,10002500.0
1500433212.858,10002502.0
1500433216.204,10002501.0
1500433219.549,10002500.0
1500433222.895,10002504.0
1500433226.240,10002502.0
1500433229.585,10002503.0
1500433232.931,10002502.0
1500433236.276,10002502.0
1500433239.622,10002500.0
1500433242.967,10002499.0
1500433246.312,10002504.0
1500433249.658,10002500.0
1500433253.003,10002501.0
1500433256.349,10002502.0
1500433259.694,10002502.0
1500433263.040,10002500.0
1500433266.385,10002499.0
1500433269.730,10002496.0
1500433273.076,10002502.0
1500433276.421,10002499.0
1500433279.767,10002500.0
1500433283.112,10002500.0
1500433286.458,10002500.0
1500433289.803,10002499.0
1500433293.149,10002502.0
1500433296.494,10002503.0
1500433299.839,10002505.0
1500433303.185,10002501.0
1500433306.530,10002498.0
1500433309.876,10002501.0
1500433313.221,10002502.0
1500433316.567,10002498.0
1500433319.912,10002498.0
1500433323.257,10002499.0
1500433326.603,10002499.0
1500433329.948,10002498.0
1500433333.294,10002500.0
1500433336.639,10002497.0
1500433339.984,10002494.0
1500433343.330,10002494.0
1500433346.675,10002496.0
1500433350.021,10002496.0
1500433353.366,10002495.0
1500433356.712,10002494.0
1500433360.057,10002494.0
1500433363.402,10002496.0
1500433366.748,10002497.0
1500433370.094,10002497.0
1500433373.439,10002500.0
1500433376.784,10002498.0
1500433380.130,10002497.0
1500433383.475,10002499.0
1500433386.820,10002499.0
1500433390.166,10002499.0
1500433393.511,10002499.0
1500433396.857,10002500.0
1500433400.202,10002501.0
1500433403.547,10002501.0
1500433406.893,10002501.0
1500433410.238,10002499.0
1500433413.584,10002499.0
1500433416.929,10002497.0
1500433420.275,10002495.0
1500433423.620,10002496.0
1500433426.966,10002498.0
1500433430.311,10002498.0
1500433433.656,10002500.0
1500433437.002,10002499.0
1500433440.347,10002497.0
1500433443.693,10002496.0
1500433447.038,10002495.0
1500433450.384,10002496.0
1500433453.729,10002496.0
1500433457.074,10002497.0
1500433460.420,10002497.0
1500433463.765,10002496.0
1500433467.111,10002497.0
1500433470.456,10002497.0
1500433473.802,10002500.0
1500433477.147,10002495.0
1500433480.492,10002496.0
1500433483.838,10002496.0
1500433487.183,10002497.0
1500433490.529,10002497.0
1500433493.874,10002497.0
1500433497.220,10002495.0
1500433500.565,10002495.0
1500433503.910,10002495.0
1500433507.256,10002496.0
1500433510.601,10002497.0
1500433513.947,10002495.0
1500433517.292,10002495.0
1500433520.637,10002496.0
1500433523.983,10002498.0
1500433527.328,10002499.0
1500433530.674,10002499.0
1500433534.019,10002498.0
1500433537.365,10002493.0
1500433540.710,10002497.0
1500433544.055,10002497.0
1500433547.401,10002496.0
1500433550.746,10002499.0
1500433554.092,10002496.0
1500433557.437,10002497.0
1500433560.783,10002499.0
1500433564.128,10002496.0
1500433567.474,10002499.0
1500433570.819,10002498.0
1500433574.164,10002497.0
1500433577.510,10002494.0
1500433580.855,10002496.0
1500433584.201,10002497.0
1500433587.546,10002497.0
1500433590.892,10002497.0
1500433594.237,10002497.0
1500433597.583,10002498.0
1500433600.928,10002496.0
1500433604.273,10002494.0
1500433607.619,10002493.0
1500433610.964,10002490.0
1500433614.309,10002496.0
1500433617.655,10002497.0
1500433621.000,10002499.0
1500433624.346,10002498.0
1500433627.691,10002493.0
1500433631.037,10002493.0
1500433634.382,10002495.0
1500433637.728,10002493.0
1500433641.073,10002496.0
1500433644.419,10002499.0
1500433647.764,10002493.0
1500433651.109,10002494.0
1500433654.455,10002494.0
1500433657.800,10002494.0
1500433661.146,10002495.0
1500433664.491,10002496.0
1500433667.837,10002497.0
1500433671.182,10002492.0
1500433674.527,10002494.0
1500433677.873,10002496.0
1500433681.218,10002490.0
1500433684.564,10002495.0
1500433687.909,10002498.0
1500433691.254,10002502.0
1500433694.600,10002500.0
1500433697.945,10002501.0
1500433701.291,10002500.0
1500433704.636,10002498.0
1500433707.982,10002498.0
1500433711.328,10002501.0
1500433714.673,10002503.0
1500433718.018,10002500.0
1500433721.363,10002500.0
1500433724.709,10002503.0
1500433728.054,10002500.0
1500433731.400,10002497.0
1500433734.745,10002496.0
1500433738.091,10002497.0
1500433741.436,10002495.0
1500433744.781,10002497.0
1500433748.127,10002496.0
1500433751.472,10002498.0
1500433754.818,10002494.0
1500433758.163,10002494.0
1500433761.508,10002497.0
1500433764.854,10002496.0
1500433768.199,10002497.0
1500433771.545,10002499.0
1500433774.890,10002501.0
1500433778.236,10002496.0
1500433781.581,10002497.0
1500433784.927,10002494.0
1500433788.272,10002495.0
1500433791.617,10002493.0
1500433794.963,10002493.0
1500433798.308,10002496.0
1500433801.654,10002494.0
1500433804.999,10002494.0
1500433808.344,10002496.0
1500433811.690,10002497.0
1500433815.035,10002496.0
1500433818.381,10002497.0
1500433821.726,10002497.0
1500433825.071,10002498.0
1500433828.417,10002498.0
1500433831.762,10002498.0
1500433835.108,10002497.0
1500433838.453,10002499.0
1500433841.799,10002504.0
1500433845.144,10002504.0
1500433848.490,10002505.0
1500433851.835,10002506.0
1500433855.181,10002506.0
1500433858.526,10002504.0
1500433861.871,10002505.0
1500433865.217,10002502.0
1500433868.562,10002504.0
1500433871.908,10002507.0
1500433875.253,10002506.0
1500433878.599,10002503.0
1500433881.944,10002502.0
1500433885.289,10002501.0
1500433888.635,10002501.0
1500433891.980,10002502.0
1500433895.326,10002507.0
1500433898.671,10002506.0
1500433902.017,10002502.0
1500433905.362,10002502.0
1500433908.707,10002506.0
1500433912.053,10002504.0
1500433915.398,10002505.0
1500433918.744,10002506.0
1500433922.089,10002507.0
1500433925.435,10002504.0
1500433928.780,10002504.0
1500433932.126,10002512.0
1500433935.471,10002510.0
1500433938.816,10002501.0
1500433942.162,10002506.0
1500433945.507,10002506.0
1500433948.853,10002507.0
1500433952.198,10002505.0
1500433955.543,10002505.0
1500433958.889,10002506.0
1500433962.234,10002503.0
1500433965.580,10002506.0
1500433968.925,10002508.0
1500433972.270,10002506.0
1500433975.616,10002506.0
1500433978.961,10002494.0
1500433982.307,10002500.0
1500433985.652,10002499.0
1500433988.998,10002499.0
1500433992.343,10002498.0
1500433995.689,10002498.0
1500433999.034,10002500.0
1500434002.379,10002498.0
1500434005.725,10002504.0
1500434009.070,10002506.0
1500434012.416,10002502.0
1500434015.761,10002502.0
1500434019.107,10002509.0
1500434022.452,10002513.0
1500434025.797,10002563.0
1500434029.143,10002563.0
1500434032.488,10002564.0
1500434035.834,10002560.0
1500434039.179,10002559.0
1500434042.525,10002562.0
1500434045.870,10002561.0
1500434049.215,10002556.0
1500434052.561,10002560.0
1500434055.906,10002560.0
1500434059.252,10002558.0
1500434062.597,10002561.0
1500434065.943,10002557.0
1500434069.288,10002549.0
1500434072.633,10002486.0
1500434075.979,10002496.0
1500434079.324,10002500.0
1500434082.670,10002502.0
1500434086.015,10002503.0
1500434089.361,10002502.0
1500434092.706,10002501.0
1500434096.052,10002502.0
1500434099.397,10002502.0
1500434102.742,10002497.0
1500434106.088,10002499.0
1500434109.433,10002498.0
1500434112.779,10002499.0
1500434116.124,10002503.0
1500434119.470,10002505.0
1500434122.815,10002503.0
1500434126.160,10002502.0
1500434129.506,10002500.0
1500434132.909,10002500.0
1500434136.197,10002501.0
1500434139.542,10002503.0
1500434142.887,10002501.0
1500434146.233,10002501.0
1500434149.578,10002502.0
1500434152.924,10002501.0
1500434156.269,10002498.0
1500434159.615,10002498.0
1500434162.960,10002501.0
1500434166.306,10002501.0
1500434169.651,10002503.0
1500434172.996,10002505.0
1500434176.342,10002506.0
1500434179.687,10002509.0
1500434183.033,10002511.0
1500434186.378,10002510.0
1500434189.723,10002509.0
1500434193.069,10002509.0
1500434196.414,10002509.0
1500434199.760,10002512.0
1500434203.105,10002513.0
1500434206.451,10002509.0
1500434209.796,10002514.0
1500434213.142,10002510.0
1500434216.487,10002514.0
1500434219.832,10002511.0
1500434223.178,10002511.0
1500434226.523,10002511.0
1500434229.869,10002513.0
1500434233.214,10002514.0
1500434236.560,10002514.0
1500434239.905,10002511.0
1500434243.251,10002511.0
1500434246.596,10002513.0
1500434249.941,10002515.0
1500434253.287,10002514.0
1500434256.632,10002510.0
1500434259.978,10002508.0
1500434263.323,10002508.0
1500434266.669,10002510.0
1500434270.014,10002506.0
1500434273.359,10002507.0
1500434276.705,10002510.0
1500434280.050,10002509.0
1500434283.396,10002510.0
1500434286.741,10002507.0
1500434290.086,10002509.0
1500434293.432,10002510.0
1500434296.777,10002509.0
1500434300.123,10002509.0
1500434303.468,10002506.0
1500434306.814,10002506.0
1500434310.159,10002507.0
1500434313.505,10002505.0
1500434316.850,10002508.0
1500434320.195,10002507.0
1500434323.541,10002510.0
1500434326.886,10002511.0
1500434330.232,10002509.0
1500434333.577,10002508.0
1500434336.923,10002509.0
1500434340.268,10002511.0
1500434343.613,10002513.0
1500434346.959,10002513.0
