timestamp,v,temp_c
1528962696.05,43449.6108,21.576
1528962701.21,43449.8104,21.575
1528962706.38,43450.0573,21.57
1528962711.54,43450.0087,21.573
1528962716.7,43449.1346,21.576
1528962721.86,43448.7217,21.582
1528962727.03,43448.452,21.579
1528962732.19,43448.4776,21.581
1528962737.35,43448.5084,21.581
1528962742.51,43448.4259,21.581
1528962747.68,43451.3754,21.584
1528962752.84,43446.5383,21.584
1528962758.0,43446.7496,21.581
1528962763.16,43446.6698,21.584
1528962768.33,43445.574,21.585
1528962773.49,43443.8484,21.585
1528962778.65,43443.6491,21.584
1528962783.81,43444.312,21.581
1528962788.97,43445.0505,21.581
1528962794.14,43444.7814,21.584
1528962799.3,43444.5541,21.588
1528962804.46,43444.6502,21.585
1528962809.62,43444.7576,21.584
1528962814.79,43444.8635,21.585
1528962819.95,43443.4532,21.587
1528962825.11,43444.0676,21.595
1528962830.27,43444.0425,21.591
1528962835.44,43443.2578,21.584
1528962840.6,43443.93,21.582
1528962845.76,43442.8494,21.599
1528962850.92,43443.0789,21.588
1528962856.09,43444.2265,21.593
1528962861.25,43447.3548,21.598
1528962866.41,43446.6727,21.59
1528962871.57,43445.7857,21.588
1528962876.73,43444.5486,21.593
1528962881.9,43444.7523,21.587
1528962887.06,43444.4725,21.585
1528962892.22,43444.6018,21.587
1528962897.38,43444.8472,21.591
1528962902.55,43443.0767,21.595
1528962907.71,43443.8335,21.59
1528962912.93,43444.461,21.595
1528962918.09,43443.0035,21.596
1528962923.25,43442.6202,21.59
1528962928.41,43442.9716,21.599
1528962933.58,43442.7165,21.596
1528962938.74,43443.01,21.588
1528962943.9,43443.6226,21.604
1528962949.06,43443.9926,21.595
1528962954.23,43442.8414,21.604
1528962959.39,43443.5144,21.596
1528962964.55,43443.5292,21.599
1528962969.71,43443.2784,21.61
1528962974.88,43443.1836,21.604
1528962980.04,43443.1092,21.599
1528962985.2,43443.2231,21.598
1528962990.36,43442.8365,21.599
1528962995.52,43443.0605,21.595
1528963000.69,43443.2272,21.602
1528963005.85,43443.3614,21.601
1528963011.01,43443.417,21.596
1528963016.17,43443.4591,21.599
1528963021.34,43443.4245,21.593
1528963026.5,43443.3326,21.61
1528963031.66,43443.3328,21.602
1528963036.82,43443.1495,21.596
1528963041.98,43443.2532,21.595
1528963047.15,43443.3972,21.587
1528963052.31,43443.1659,21.584
1528963057.47,43443.1732,21.587
1528963062.63,43443.5487,21.582
1528963067.79,43443.4678,21.581
1528963072.96,43443.4861,21.582
1528963078.12,43443.4592,21.582
1528963083.28,43443.6742,21.587
1528963088.45,43443.8979,21.587
1528963093.61,43443.6811,21.573
1528963098.77,43443.8047,21.59
1528963103.93,43443.8141,21.587
1528963109.09,43443.7859,21.59
1528963114.26,43443.6529,21.588
1528963119.42,43443.7289,21.582
1528963124.58,43443.772,21.587
1528963129.74,43443.5662,21.588
1528963134.91,43443.8807,21.591
1528963140.07,43443.9143,21.59
1528963145.23,43444.0666,21.584
1528963150.39,43444.1485,21.581
1528963155.56,43443.891,21.585
1528963160.72,43444.1932,21.578
1528963165.88,43444.0862,21.579
1528963171.05,43443.7695,21.584
1528963176.21,43443.996,21.584
1528963181.37,43443.8357,21.588
1528963186.53,43443.9261,21.588
1528963191.7,43443.7033,21.579
1528963196.86,43443.852,21.581
1528963202.02,43444.0043,21.575
1528963207.18,43444.0272,21.579
1528963212.35,43444.0155,21.573
1528963217.51,43444.1327,21.575
1528963222.67,43444.1862,21.581
1528963227.83,43443.942,21.575
1528963233.0,43444.1686,21.576
1528963238.16,43443.7902,21.579
1528963243.32,43444.2918,21.572
1528963248.48,43444.1611,21.567
1528963253.65,43444.1336,21.573
1528963258.81,43444.2337,21.575
1528963263.97,43444.1608,21.572
1528963269.13,43444.2437,21.564
1528963274.3,43444.4418,21.572
1528963279.46,43444.0032,21.564
1528963284.62,43444.264,21.559
1528963289.78,43444.2941,21.559
1528963294.94,43444.6221,21.561
1528963300.11,43444.7239,21.562
1528963305.27,43444.8142,21.558
1528963310.43,43445.2532,21.556
1528963315.6,43445.0322,21.562
1528963320.76,43445.3999,21.561
1528963325.92,43445.1111,21.558
1528963331.08,43445.0453,21.562
1528963336.25,43444.7887,21.564
1528963341.41,43444.8939,21.564
1528963346.57,43444.8339,21.572
1528963351.73,43444.818,21.564
1528963356.9,43444.903,21.567
1528963362.06,43444.9012,21.57
1528963367.22,43444.7197,21.562
1528963372.38,43444.5834,21.562
1528963377.55,43444.4668,21.568
1528963382.71,43444.6271,21.562
1528963387.87,43444.7027,21.565
1528963393.03,43444.5921,21.568
1528963398.2,43444.7828,21.565
1528963403.36,43444.9485,21.565
1528963408.52,43445.2544,21.561
1528963413.69,43445.0926,21.568
1528963418.85,43445.3116,21.567
1528963424.01,43445.2172,21.564
1528963429.17,43444.9662,21.57
