timestamp,resistance,oven_c,ambient_c
1530927225.53,11335.7441,22.163653,22.05
1530927226.09,11335.9498,22.163246,22.05
1530927226.65,11336.0928,22.162964,22.05
1530927227.21,11336.0087,22.163130,22.05
1530927227.8,11335.921,22.163303,22.043
1530927228.36,11335.8746,22.163395,22.043
1530927228.92,11335.7787,22.163585,22.043
1530927229.48,11335.772,22.163598,22.043
1530927230.04,11335.6806,22.163779,22.043
1530927230.6,11335.6312,22.163876,22.043
1530927231.16,11335.5531,22.164031,22.04
1530927231.72,11335.5231,22.164090,22.04
1530927232.28,11335.6168,22.163905,22.04
1530927232.84,11335.3514,22.164429,22.04
1530927233.4,11335.3668,22.164399,22.04
1530927233.96,11335.299,22.164533,22.037
1530927234.52,11335.2275,22.164674,22.037
1530927235.08,11335.1895,22.164749,22.037
1530927235.64,11335.4645,22.164206,22.037
1530927236.2,11335.1688,22.164790,22.037
1530927236.76,11334.3439,22.166421,22.037
1530927237.32,11331.2215,22.172595,22.037
1530927237.88,11324.9935,22.184916,22.037
1530927238.44,11315.3995,22.203910,22.037
1530927239.0,11303.0644,22.228359,22.037
1530927239.56,11288.3294,22.257605,22.037
1530927240.12,11271.9747,22.290117,22.03
1530927240.67,11254.4861,22.324944,22.03
1530927241.23,11236.2688,22.361287,22.03
1530927241.79,11217.5777,22.398647,22.03
1530927242.35,11198.8202,22.436212,22.03
1530927242.91,11180.2574,22.473458,22.03
1530927243.47,11161.8066,22.510550,22.028
1530927244.03,11143.8975,22.546621,22.028
1530927244.59,11126.476,22.581774,22.028
1530927245.15,11109.3457,22.616401,22.028
1530927245.71,11092.9408,22.649619,22.028
1530927246.27,11077.0513,22.681848,22.038
1530927246.83,11061.7531,22.712928,22.038
1530927247.39,11047.058,22.742829,22.038
1530927247.95,11032.8517,22.771779,22.038
1530927248.51,11019.3207,22.799393,22.038
1530927249.07,11006.2409,22.826124,22.038
1530927249.63,10993.4516,22.852296,22.038
1530927250.19,10981.3443,22.877105,22.038
1530927250.75,10969.7022,22.900990,22.038
1530927251.31,10958.3439,22.924321,22.038
1530927251.87,10947.3926,22.946843,22.038
1530927252.43,10936.7708,22.968712,22.041
1530927252.99,10926.59,22.989696,22.041
1530927253.55,10916.724,23.010052,22.041
1530927254.11,10907.1543,23.029818,22.041
