resistance,ppm,temp_c
19970.118,-0.31,24.993
19970.118,-0.31,24.989
19970.118,-0.31,24.986
19970.118,-0.31,24.996
19970.118,-0.31,25.018
19970.118,-0.31,25.01
19970.118,-0.31,24.995
19970.118,-0.31,25.005
19970.118,-0.31,25.003
19970.118,-0.31,25.008
19970.118,-0.31,25.011
19970.118,-0.31,24.993
19970.095,-1.46,25.003
19970.095,-1.46,25.012
19970.095,-1.46,24.98
19970.095,-1.46,24.995
19970.095,-1.46,24.989
19970.095,-1.46,24.982
19970.095,-1.46,24.993
19970.095,-1.46,25.011
19970.095,-1.46,24.997
19970.095,-1.46,24.993
19970.095,-1.46,25.012
19970.095,-1.46,24.999
19970.095,-1.46,24.988
19970.095,-1.46,24.992
19970.086,-1.91,24.992
19970.086,-1.91,24.999
19970.086,-1.91,25.016
19970.086,-1.91,25.023
19970.086,-1.91,25.005
19970.086,-1.91,25.01
19970.086,-1.91,24.999
19970.086,-1.91,25.0
19970.086,-1.91,25.025
19970.086,-1.91,24.997
19970.086,-1.91,25.0
19970.086,-1.91,25.007
19970.086,-1.91,24.995
19970.102,-1.11,25.01
19970.102,-1.11,24.989
19970.102,-1.11,24.989
19970.102,-1.11,24.985
19970.102,-1.11,24.997
19970.102,-1.11,24.984
19970.102,-1.11,24.982
19970.102,-1.11,24.99
19970.102,-1.11,24.995
19970.102,-1.11,24.993
19970.102,-1.11,25.004
19970.102,-1.11,25.004
19970.102,-1.11,25.001
19970.102,-1.11,24.989
19970.081,-2.16,25.001
19970.081,-2.16,24.99
19970.081,-2.16,25.001
19970.081,-2.16,25.012
19970.081,-2.16,25.005
19970.081,-2.16,25.003
19970.081,-2.16,24.999
19970.081,-2.16,25.005
19970.081,-2.16,24.996
19970.081,-2.16,24.996
19970.081,-2.16,24.997
19970.081,-2.16,24.999
19970.081,-2.16,25.003
19970.104,-1.01,24.997
19970.104,-1.01,24.989
19970.104,-1.01,25.007
19970.104,-1.01,24.99
19970.104,-1.01,24.984
19970.104,-1.01,25.003
19970.104,-1.01,24.996
19970.104,-1.01,24.99
19970.104,-1.01,24.99
19970.104,-1.01,25.004
19970.104,-1.01,24.993
19970.104,-1.01,25.012
19970.104,-1.01,25.004
19970.1,-1.21,24.997
19970.1,-1.21,25.004
19970.1,-1.21,25.007
19970.1,-1.21,25.014
19970.1,-1.21,25.011
19970.1,-1.21,24.993
19970.1,-1.21,25.015
19970.1,-1.21,25.005
19970.1,-1.21,25.018
19970.1,-1.21,24.997
19970.1,-1.21,24.993
19970.1,-1.21,24.999
19970.1,-1.21,24.999
19970.1,-1.21,25.005
19970.112,-0.61,24.99
19970.112,-0.61,24.982
19970.112,-0.61,25.008
19970.112,-0.61,24.996
19970.112,-0.61,25.003
19970.112,-0.61,25.003
19970.112,-0.61,25.0
19970.112,-0.61,24.981
19970.112,-0.61,24.981
19970.112,-0.61,24.992
19970.112,-0.61,25.016
19970.112,-0.61,24.996
19970.112,-0.61,24.999
19970.122,-0.11,25.004
19970.122,-0.11,25.018
19970.122,-0.11,24.996
19970.122,-0.11,25.007
19970.122,-0.11,25.001
19970.122,-0.11,24.999
19970.122,-0.11,25.003
19970.122,-0.11,25.011
19970.122,-0.11,24.993
19970.122,-0.11,25.001
19970.122,-0.11,25.007
19970.122,-0.11,24.988
19970.122,-0.11,25.005
19970.122,-0.11,25.003
19970.126,0.09,25.011
19970.126,0.09,25.003
19970.126,0.09,25.012
19970.126,0.09,24.997
19970.126,0.09,25.005
19970.126,0.09,24.982
19970.126,0.09,24.995
19970.126,0.09,24.989
19970.126,0.09,24.982
19970.126,0.09,25.01
19970.126,0.09,25.003
19970.126,0.09,25.012
19970.126,0.09,24.996
19970.121,-0.16,25.008
19970.121,-0.16,24.993
19970.121,-0.16,25.0
19970.121,-0.16,25.004
19970.121,-0.16,25.008
19970.121,-0.16,24.996
19970.121,-0.16,25.014
19970.121,-0.16,25.019
19970.121,-0.16,24.989
19970.121,-0.16,25.005
19970.121,-0.16,24.995
19970.121,-0.16,25.004
19970.121,-0.16,25.0
19970.123,-0.06,25.001
19970.123,-0.06,24.999
19970.123,-0.06,25.01
19970.123,-0.06,25.005
19970.123,-0.06,24.992
19970.123,-0.06,25.007
19970.123,-0.06,25.008
19970.123,-0.06,25.003
19970.123,-0.06,24.989
19970.123,-0.06,24.996
19970.123,-0.06,24.989
19970.123,-0.06,24.992
19970.123,-0.06,24.99
19970.123,-0.06,25.001
19970.126,0.09,24.999
19970.126,0.09,25.005
19970.126,0.09,25.003
19970.126,0.09,24.993
19970.126,0.09,25.0
19970.126,0.09,25.007
19970.126,0.09,25.015
19970.126,0.09,25.005
19970.126,0.09,25.014
19970.126,0.09,25.01
19970.126,0.09,24.995
19970.126,0.09,24.997
19970.126,0.09,24.989
19970.116,-0.41,24.982
19970.116,-0.41,24.996
19970.116,-0.41,25.001
19970.116,-0.41,25.003
19970.116,-0.41,25.012
19970.116,-0.41,24.99
19970.116,-0.41,24.988
19970.116,-0.41,25.007
19970.116,-0.41,25.011
19970.116,-0.41,25.004
19970.116,-0.41,25.016
19970.116,-0.41,24.997
19970.116,-0.41,24.997
19970.116,-0.41,24.974
19970.128,0.19,24.999
19970.128,0.19,25.001
19970.128,0.19,24.985
19970.128,0.19,24.999
19970.128,0.19,24.999
19970.128,0.19,25.005
19970.128,0.19,25.005
19970.128,0.19,25.0
19970.128,0.19,25.004
19970.128,0.19,25.005
19970.128,0.19,25.012
19970.128,0.19,24.992
19970.128,0.19,25.001
19970.109,-0.76,24.992
19970.109,-0.76,25.003
19970.109,-0.76,25.005
19970.109,-0.76,25.0
19970.109,-0.76,25.019
19970.109,-0.76,25.008
19970.109,-0.76,24.982
19970.109,-0.76,24.999
19970.109,-0.76,24.999
19970.109,-0.76,25.005
19970.109,-0.76,25.018
19970.109,-0.76,25.007
19970.109,-0.76,25.001
19970.141,0.84,25.0
19970.141,0.84,24.997
19970.141,0.84,24.989
19970.141,0.84,24.99
19970.141,0.84,24.995
19970.141,0.84,24.98
19970.141,0.84,24.999
19970.141,0.84,24.989
19970.141,0.84,25.001
19970.141,0.84,24.995
19970.141,0.84,25.015
19970.141,0.84,24.999
19970.141,0.84,25.004
19970.141,0.84,24.997
19970.123,-0.06,25.018
19970.123,-0.06,25.022
19970.123,-0.06,24.997
19970.123,-0.06,24.997
19970.123,-0.06,25.004
19970.123,-0.06,24.999
19970.123,-0.06,24.993
19970.123,-0.06,24.99
19970.123,-0.06,24.997
19970.123,-0.06,25.004
19970.123,-0.06,24.985
19970.123,-0.06,24.995
19970.123,-0.06,24.99
19970.113,-0.56,25.008
19970.113,-0.56,24.988
19970.113,-0.56,25.001
19970.113,-0.56,25.001
19970.113,-0.56,24.997
19970.113,-0.56,24.999
19970.113,-0.56,24.989
19970.113,-0.56,24.989
19970.113,-0.56,24.995
19970.113,-0.56,24.996
19970.113,-0.56,25.004
19970.113,-0.56,24.997
19970.113,-0.56,25.01
19970.113,-0.56,24.999
19970.127,0.14,25.014
19970.127,0.14,25.012
19970.127,0.14,25.001
19970.127,0.14,25.007
19970.127,0.14,24.995
19970.127,0.14,24.992
19970.127,0.14,24.999
19970.127,0.14,25.007
19970.127,0.14,25.008
19970.127,0.14,24.993
19970.127,0.14,24.999
19970.127,0.14,25.0
19970.127,0.14,24.989
19970.11,-0.71,24.995
19970.11,-0.71,24.996
19970.11,-0.71,24.999
19970.11,-0.71,24.995
19970.11,-0.71,24.988
19970.11,-0.71,24.985
19970.11,-0.71,25.014
19970.11,-0.71,24.997
19970.11,-0.71,25.005
19970.11,-0.71,25.008
19970.11,-0.71,25.007
19970.11,-0.71,25.005
19970.11,-0.71,25.008
19970.129,0.24,25.008
19970.129,0.24,25.005
19970.129,0.24,25.005
19970.129,0.24,25.005
19970.129,0.24,25.003
19970.129,0.24,25.008
19970.129,0.24,24.993
19970.129,0.24,24.986
19970.129,0.24,24.984
19970.129,0.24,24.996
19970.129,0.24,24.989
19970.129,0.24,25.004
19970.129,0.24,24.99
19970.129,0.24,24.996
19970.114,-0.51,25.007
19970.114,-0.51,24.995
19970.114,-0.51,25.004
19970.114,-0.51,25.005
19970.114,-0.51,25.007
19970.114,-0.51,25.01
19970.114,-0.51,25.001
19970.114,-0.51,25.005
19970.114,-0.51,24.997
19970.114,-0.51,25.012
19970.114,-0.51,24.995
19970.114,-0.51,25.019
19970.114,-0.51,25.008
19970.146,1.09,25.008
19970.146,1.09,24.99
19970.146,1.09,25.001
19970.146,1.09,24.993
19970.146,1.09,24.988
19970.146,1.09,24.99
19970.146,1.09,25.005
19970.146,1.09,25.003
19970.146,1.09,25.01
19970.146,1.09,24.986
19970.146,1.09,25.003
19970.146,1.09,25.001
19970.146,1.09,25.014
19970.159,1.74,24.996
19970.159,1.74,25.012
19970.159,1.74,24.992
19970.159,1.74,24.996
19970.159,1.74,24.99
19970.159,1.74,25.001
19970.159,1.74,24.985
19970.159,1.74,25.0
19970.159,1.74,25.003
19970.159,1.74,24.993
19970.159,1.74,25.001
19970.159,1.74,25.008
19970.159,1.74,25.011
19970.159,1.74,25.01
19970.151,1.34,25.001
19970.151,1.34,25.004
19970.151,1.34,24.997
19970.151,1.34,25.011
19970.151,1.34,25.004
19970.151,1.34,25.0
19970.151,1.34,25.0
19970.151,1.34,25.001
19970.151,1.34,24.99
19970.151,1.34,25.0
19970.151,1.34,25.003
19970.151,1.34,24.989
19970.151,1.34,24.997
19970.161,1.84,24.984
19970.161,1.84,25.001
19970.161,1.84,25.001
19970.161,1.84,24.997
19970.161,1.84,25.004
19970.161,1.84,25.005
19970.161,1.84,25.01
19970.161,1.84,25.007
19970.161,1.84,25.003
19970.161,1.84,24.993
19970.161,1.84,25.001
19970.161,1.84,24.984
19970.161,1.84,24.982
19970.161,1.84,24.995
19970.143,0.94,24.995
19970.143,0.94,25.0
19970.143,0.94,24.99
19970.143,0.94,25.007
19970.143,0.94,25.005
19970.143,0.94,25.004
19970.143,0.94,25.007
19970.143,0.94,25.019
19970.143,0.94,25.016
19970.143,0.94,25.021
19970.143,0.94,25.003
19970.143,0.94,24.992
19970.143,0.94,24.996
19970.138,0.69,25.0
19970.138,0.69,24.989
19970.138,0.69,25.015
19970.138,0.69,24.995
19970.138,0.69,24.977
19970.138,0.69,24.992
19970.138,0.69,24.989
19970.138,0.69,24.996
19970.138,0.69,25.001
19970.138,0.69,25.001
19970.138,0.69,24.995
19970.138,0.69,24.992
19970.138,0.69,24.995
19970.128,0.19,25.007
19970.128,0.19,25.001
19970.128,0.19,25.018
19970.128,0.19,25.021
19970.128,0.19,24.996
19970.128,0.19,24.989
19970.128,0.19,25.008
19970.128,0.19,24.992
19970.128,0.19,24.995
19970.128,0.19,25.007
19970.128,0.19,25.011
19970.128,0.19,24.999
19970.128,0.19,25.01
19970.128,0.19,25.003
19970.128,0.19,24.999
19970.128,0.19,24.997
19970.128,0.19,24.993
19970.128,0.19,25.001
19970.128,0.19,24.995
19970.128,0.19,24.996
19970.128,0.19,25.001
19970.128,0.19,25.008
19970.128,0.19,25.001
19970.128,0.19,25.004
19970.128,0.19,25.001
19970.128,0.19,24.996
19970.128,0.19,25.008
19970.123,-0.06,25.0
19970.123,-0.06,25.023
19970.123,-0.06,24.993
19970.123,-0.06,25.01
19970.123,-0.06,25.001
19970.123,-0.06,24.993
19970.123,-0.06,24.99
19970.123,-0.06,25.0
19970.123,-0.06,24.988
19970.123,-0.06,25.001
19970.123,-0.06,24.981
19970.123,-0.06,24.999
19970.123,-0.06,25.005
19970.123,-0.06,24.996
19970.136,0.59,24.997
19970.136,0.59,25.003
19970.136,0.59,24.981
19970.136,0.59,24.993
19970.136,0.59,25.008
19970.136,0.59,25.005
19970.136,0.59,25.0
19970.136,0.59,24.993
19970.136,0.59,24.989
19970.136,0.59,24.996
19970.136,0.59,25.01
19970.136,0.59,25.003
19970.136,0.59,24.993
19970.131,0.34,25.014
19970.131,0.34,24.996
19970.131,0.34,25.004
19970.131,0.34,25.005
19970.131,0.34,25.008
19970.131,0.34,24.996
19970.131,0.34,25.007
19970.131,0.34,24.999
19970.131,0.34,25.001
19970.131,0.34,24.999
19970.131,0.34,25.007
19970.131,0.34,24.992
19970.131,0.34,24.99
19970.118,-0.31,24.997
19970.118,-0.31,24.989
19970.118,-0.31,25.005
19970.118,-0.31,24.995
19970.118,-0.31,24.992
19970.118,-0.31,25.007
19970.118,-0.31,24.984
19970.118,-0.31,24.996
19970.118,-0.31,25.005
19970.118,-0.31,25.004
19970.118,-0.31,25.005
19970.118,-0.31,24.996
19970.118,-0.31,25.007
19970.118,-0.31,25.007
19970.151,1.34,25.004
19970.151,1.34,24.999
19970.151,1.34,24.993
19970.151,1.34,24.999
19970.151,1.34,24.99
19970.151,1.34,24.989
19970.151,1.34,24.997
19970.151,1.34,25.001
19970.151,1.34,25.005
19970.151,1.34,25.007
19970.151,1.34,24.995
19970.151,1.34,25.015
19970.151,1.34,25.004
19970.143,0.94,25.0
19970.143,0.94,24.997
19970.143,0.94,24.997
19970.143,0.94,24.996
19970.143,0.94,25.0
19970.143,0.94,24.999
19970.143,0.94,25.008
19970.143,0.94,25.007
19970.143,0.94,25.001
19970.143,0.94,25.003
19970.143,0.94,25.018
19970.143,0.94,24.996
19970.143,0.94,25.001
19970.143,0.94,24.995
19970.156,1.59,25.008
19970.156,1.59,25.01
19970.156,1.59,25.001
19970.156,1.59,25.021
19970.156,1.59,24.988
19970.156,1.59,25.007
19970.156,1.59,25.0
19970.156,1.59,24.995
19970.156,1.59,24.999
19970.156,1.59,24.982
19970.156,1.59,24.993
19970.156,1.59,24.996
19970.156,1.59,25.007
19970.161,1.84,24.996
19970.161,1.84,25.008
19970.161,1.84,24.99
19970.161,1.84,24.997
19970.161,1.84,24.996
19970.161,1.84,25.004
19970.161,1.84,24.992
19970.161,1.84,25.004
19970.161,1.84,25.005
19970.161,1.84,25.003
19970.161,1.84,24.992
19970.161,1.84,25.007
19970.161,1.84,25.001
19970.187,3.14,25.015
19970.187,3.14,24.989
19970.187,3.14,25.001
19970.187,3.14,25.0
19970.187,3.14,24.985
19970.187,3.14,24.995
19970.187,3.14,24.996
19970.187,3.14,24.997
19970.187,3.14,24.995
19970.187,3.14,24.995
19970.187,3.14,25.011
19970.187,3.14,25.019
19970.187,3.14,25.016
19970.187,3.14,25.001
19970.166,2.09,24.997
19970.166,2.09,25.007
19970.166,2.09,25.007
19970.166,2.09,25.001
19970.166,2.09,24.986
19970.166,2.09,25.004
19970.166,2.09,24.997
19970.166,2.09,24.98
19970.166,2.09,24.995
19970.166,2.09,24.996
19970.166,2.09,25.001
19970.166,2.09,24.985
19970.166,2.09,25.012
19970.154,1.49,24.992
19970.154,1.49,24.99
19970.154,1.49,24.984
19970.154,1.49,25.015
19970.154,1.49,24.996
19970.154,1.49,25.003
19970.154,1.49,24.996
19970.154,1.49,25.008
19970.154,1.49,24.992
19970.154,1.49,25.008
19970.154,1.49,25.001
19970.154,1.49,24.992
19970.154,1.49,24.986
19970.141,0.84,24.997
19970.141,0.84,24.993
19970.141,0.84,25.007
19970.141,0.84,25.011
19970.141,0.84,25.001
19970.141,0.84,25.0
19970.141,0.84,25.011
19970.141,0.84,24.997
19970.141,0.84,24.993
19970.141,0.84,25.003
19970.141,0.84,24.999
19970.141,0.84,25.008
19970.141,0.84,24.989
19970.141,0.84,25.001
19970.131,0.34,24.995
19970.131,0.34,25.001
19970.131,0.34,24.993
19970.131,0.34,25.001
19970.131,0.34,25.01
19970.131,0.34,25.004
19970.131,0.34,25.004
19970.131,0.34,25.01
19970.131,0.34,25.004
19970.131,0.34,25.018
19970.131,0.34,25.018
19970.131,0.34,25.005
19970.131,0.34,25.01
19970.138,0.69,25.008
19970.138,0.69,24.996
19970.138,0.69,24.99
19970.138,0.69,24.989
19970.138,0.69,24.984
19970.138,0.69,24.999
19970.138,0.69,24.984
19970.138,0.69,25.004
19970.138,0.69,24.993
19970.138,0.69,25.0
19970.138,0.69,24.993
19970.138,0.69,24.997
19970.138,0.69,24.977
19970.138,0.69,25.003
19970.119,-0.26,24.989
19970.119,-0.26,24.996
19970.119,-0.26,25.005
19970.119,-0.26,25.004
19970.119,-0.26,25.012
19970.119,-0.26,25.005
19970.119,-0.26,25.003
19970.119,-0.26,25.008
19970.119,-0.26,24.988
19970.119,-0.26,25.008
19970.119,-0.26,24.985
19970.119,-0.26,25.004
19970.119,-0.26,24.996
19970.147,1.14,25.012
19970.147,1.14,24.999
19970.147,1.14,24.985
19970.147,1.14,25.003
19970.147,1.14,25.005
19970.147,1.14,24.992
19970.147,1.14,24.993
19970.147,1.14,25.011
19970.147,1.14,25.003
19970.147,1.14,24.992
19970.147,1.14,25.005
19970.147,1.14,24.999
19970.147,1.14,25.011
19970.108,-0.81,25.01
19970.108,-0.81,25.005
19970.108,-0.81,25.001
19970.108,-0.81,24.996
19970.108,-0.81,25.008
19970.108,-0.81,24.989
19970.108,-0.81,24.996
19970.108,-0.81,24.997
19970.108,-0.81,24.992
19970.108,-0.81,25.001
19970.108,-0.81,24.996
19970.108,-0.81,25.004
19970.108,-0.81,25.005
19970.108,-0.81,25.004
19970.132,0.39,24.993
19970.132,0.39,25.007
19970.132,0.39,25.001
19970.132,0.39,24.993
19970.132,0.39,24.99
19970.132,0.39,25.004
19970.132,0.39,24.993
19970.132,0.39,25.019
19970.132,0.39,25.011
19970.132,0.39,25.007
19970.132,0.39,25.004
19970.132,0.39,25.001
19970.132,0.39,25.004
19970.141,0.84,24.989
19970.141,0.84,24.988
19970.141,0.84,25.005
19970.141,0.84,24.988
19970.141,0.84,24.995
19970.141,0.84,24.98
19970.141,0.84,24.995
19970.141,0.84,24.99
19970.141,0.84,24.996
19970.141,0.84,24.982
19970.141,0.84,25.01
19970.141,0.84,25.005
19970.141,0.84,24.999
19970.141,0.84,25.0
19970.14,0.79,25.021
19970.14,0.79,25.001
19970.14,0.79,25.011
19970.14,0.79,24.981
19970.14,0.79,25.005
19970.14,0.79,25.007
19970.14,0.79,25.001
19970.14,0.79,24.995
19970.14,0.79,25.005
19970.14,0.79,24.981
19970.14,0.79,25.004
19970.14,0.79,25.008
19970.14,0.79,24.992
19970.176,2.59,25.001
19970.176,2.59,25.003
19970.176,2.59,25.001
19970.176,2.59,24.992
19970.176,2.59,24.974
19970.176,2.59,25.004
19970.176,2.59,24.992
19970.176,2.59,24.988
19970.176,2.59,25.016
19970.176,2.59,24.995
19970.176,2.59,25.018
19970.176,2.59,25.008
19970.176,2.59,25.001
19970.165,2.04,25.003
19970.165,2.04,25.004
19970.165,2.04,24.999
19970.165,2.04,24.999
19970.165,2.04,25.005
19970.165,2.04,25.011
19970.165,2.04,25.003
19970.165,2.04,24.999
19970.165,2.04,25.005
19970.165,2.04,25.011
19970.165,2.04,25.0
19970.165,2.04,24.985
19970.165,2.04,24.992
19970.165,2.04,25.0
19970.182,2.89,24.996
19970.182,2.89,24.99
19970.182,2.89,25.01
19970.182,2.89,24.985
19970.182,2.89,25.01
19970.182,2.89,24.973
19970.182,2.89,25.007
19970.182,2.89,24.995
19970.182,2.89,24.995
19970.182,2.89,25.003
19970.182,2.89,24.988
19970.182,2.89,25.011
19970.182,2.89,25.011
19970.152,1.39,25.011
19970.152,1.39,25.021
19970.152,1.39,25.001
19970.152,1.39,25.011
19970.152,1.39,25.015
19970.152,1.39,24.999
19970.152,1.39,25.007
19970.152,1.39,24.999
19970.152,1.39,24.974
19970.152,1.39,25.015
19970.152,1.39,24.999
19970.152,1.39,24.989
19970.152,1.39,24.992
19970.152,1.39,25.014
19970.147,1.14,25.014
19970.147,1.14,24.997
19970.147,1.14,25.001
19970.147,1.14,25.001
19970.147,1.14,24.993
19970.147,1.14,25.003
19970.147,1.14,25.015
19970.147,1.14,24.996
19970.147,1.14,24.99
19970.147,1.14,25.007
19970.147,1.14,24.997
19970.147,1.14,25.004
19970.147,1.14,25.0
19970.138,0.69,25.005
19970.138,0.69,25.003
19970.138,0.69,24.981
19970.138,0.69,25.001
19970.138,0.69,25.008
19970.138,0.69,24.993
19970.138,0.69,24.993
19970.138,0.69,24.992
19970.138,0.69,24.995
19970.138,0.69,24.988
19970.138,0.69,24.997
19970.138,0.69,24.978
19970.138,0.69,24.993
19970.15,1.29,25.007
19970.15,1.29,25.005
19970.15,1.29,24.999
19970.15,1.29,25.011
19970.15,1.29,25.004
19970.15,1.29,25.001
19970.15,1.29,25.0
19970.15,1.29,25.011
19970.15,1.29,25.0
19970.15,1.29,24.996
19970.15,1.29,24.99
19970.15,1.29,24.99
19970.15,1.29,25.015
19970.15,1.29,25.0
19970.14,0.79,25.0
19970.14,0.79,25.001
19970.14,0.79,25.001
19970.14,0.79,25.004
19970.14,0.79,24.993
19970.14,0.79,25.005
19970.14,0.79,24.992
19970.14,0.79,25.01
19970.14,0.79,24.996
19970.14,0.79,25.001
19970.14,0.79,25.012
19970.14,0.79,25.008
19970.14,0.79,25.018
19970.147,1.14,24.999
19970.147,1.14,25.012
19970.147,1.14,25.001
19970.147,1.14,25.0
19970.147,1.14,24.995
19970.147,1.14,25.007
19970.147,1.14,24.999
19970.147,1.14,24.982
19970.147,1.14,24.992
19970.147,1.14,24.996
19970.147,1.14,24.992
19970.147,1.14,24.986
19970.147,1.14,24.99
19970.16,1.79,24.99
19970.16,1.79,24.99
19970.16,1.79,24.996
19970.16,1.79,24.999
19970.16,1.79,25.011
19970.16,1.79,25.015
19970.16,1.79,25.0
19970.16,1.79,25.003
19970.16,1.79,25.003
19970.16,1.79,25.003
19970.16,1.79,24.99
19970.16,1.79,25.015
19970.16,1.79,25.004
19970.16,1.79,25.0
19970.17,2.29,24.993
19970.17,2.29,24.99
19970.17,2.29,24.996
19970.17,2.29,25.005
19970.17,2.29,25.007
19970.17,2.29,25.0
19970.17,2.29,24.988
19970.17,2.29,25.008
19970.17,2.29,25.004
19970.17,2.29,25.003
19970.17,2.29,24.999
19970.17,2.29,25.004
19970.17,2.29,25.007
19970.166,2.09,25.004
19970.166,2.09,24.995
19970.166,2.09,25.01
19970.166,2.09,25.001
19970.166,2.09,25.004
19970.166,2.09,24.997
19970.166,2.09,24.993
19970.166,2.09,24.996
19970.166,2.09,24.982
19970.166,2.09,24.997
19970.166,2.09,24.99
19970.166,2.09,24.986
19970.166,2.09,25.018
19970.166,2.09,24.984
19970.169,2.24,24.999
19970.169,2.24,25.004
19970.169,2.24,24.982
19970.169,2.24,25.0
19970.169,2.24,25.008
19970.169,2.24,25.011
19970.169,2.24,25.0
19970.169,2.24,25.003
19970.169,2.24,24.995
19970.169,2.24,25.007
19970.169,2.24,24.999
19970.169,2.24,25.015
19970.169,2.24,24.997
19970.141,0.84,24.988
19970.141,0.84,25.003
19970.141,0.84,25.019
19970.141,0.84,25.004
19970.141,0.84,24.999
19970.141,0.84,24.999
19970.141,0.84,24.993
19970.141,0.84,24.997
19970.141,0.84,25.0
19970.141,0.84,25.004
19970.141,0.84,25.008
19970.141,0.84,25.01
19970.141,0.84,25.0
19970.131,0.34,24.997
19970.131,0.34,24.993
19970.131,0.34,25.01
19970.131,0.34,25.0
19970.131,0.34,24.988
19970.131,0.34,24.978
19970.131,0.34,24.988
19970.131,0.34,25.003
19970.131,0.34,24.989
19970.131,0.34,25.012
19970.131,0.34,25.0
19970.131,0.34,24.985
19970.131,0.34,25.007
19970.131,0.34,24.995
19970.141,0.84,25.001
19970.141,0.84,24.997
19970.141,0.84,25.007
19970.141,0.84,25.007
19970.141,0.84,25.01
19970.141,0.84,24.993
19970.141,0.84,24.999
19970.141,0.84,24.992
19970.141,0.84,25.012
19970.141,0.84,24.993
19970.141,0.84,25.001
19970.141,0.84,25.004
19970.141,0.84,25.007
19970.118,-0.31,24.988
19970.118,-0.31,25.0
19970.118,-0.31,24.997
19970.118,-0.31,24.992
19970.118,-0.31,24.996
19970.118,-0.31,24.999
19970.118,-0.31,25.0
19970.118,-0.31,25.015
19970.118,-0.31,25.004
19970.118,-0.31,25.007
19970.118,-0.31,24.99
19970.118,-0.31,25.003
