timestamp,inside_c,inside_rh,outside_c,outside_rh,set_c,err_c,duty_cycle
1522129017.52,25.051,65.732,21.469,79.510,25.000,0.051,0.525
1522129018.34,25.040,65.716,21.469,79.510,25.000,0.040,0.520
1522129019.17,25.030,65.732,21.469,79.510,25.000,0.030,0.513
1522129019.99,25.062,65.716,21.469,79.510,25.000,0.062,0.505
1522129020.77,25.019,65.701,21.469,79.510,25.000,0.019,0.543
1522129021.62,25.062,65.724,21.469,79.510,25.000,0.062,0.503
1522129022.40,25.040,65.716,21.469,79.510,25.000,0.040,0.551
1522129023.23,25.040,65.716,21.469,79.510,25.000,0.040,0.533
1522129024.04,25.040,65.716,21.469,79.510,25.000,0.040,0.537
1522129024.86,25.040,65.716,21.469,79.510,25.000,0.040,0.541
1522129025.67,25.040,65.701,21.469,79.510,25.000,0.040,0.545
1522129026.48,25.040,65.701,21.469,79.510,25.000,0.040,0.549
1522129027.29,25.040,65.716,21.469,79.510,25.000,0.040,0.553
1522129028.10,25.030,65.716,21.469,79.510,25.000,0.030,0.557
1522129028.93,25.040,65.686,21.469,79.510,25.000,0.040,0.549
1522129029.73,25.008,65.678,21.469,79.510,25.000,0.008,0.563
1522129030.57,25.051,65.716,21.469,79.510,25.000,0.051,0.533
1522129031.35,25.040,65.693,21.469,79.510,25.000,0.040,0.580
1522129032.17,25.030,65.701,21.469,79.510,25.000,0.030,0.573
1522129032.99,25.040,65.693,21.469,79.510,25.000,0.040,0.565
1522129033.79,25.040,65.709,21.469,79.510,25.000,0.040,0.580
1522129034.61,25.040,65.709,21.469,79.510,25.000,0.040,0.584
1522129035.42,25.040,65.693,21.469,79.510,25.000,0.040,0.587
1522129036.24,25.008,65.693,21.469,79.510,25.000,0.008,0.591
1522129037.07,25.019,65.678,21.469,79.510,25.000,0.019,0.561
1522129037.88,25.040,65.701,21.469,79.510,25.000,0.040,0.573
1522129038.68,25.030,65.678,21.469,79.510,25.000,0.030,0.598
1522129039.50,25.030,65.701,21.469,79.510,25.000,0.030,0.590
1522129040.31,25.019,65.678,21.469,79.510,25.000,0.019,0.593
1522129041.13,24.997,65.663,21.469,79.510,25.000,-0.003,0.584
1522129041.97,25.030,65.701,21.469,79.510,25.000,0.030,0.563
1522129042.76,25.040,65.701,21.469,79.510,25.000,0.040,0.597
1522129043.56,25.019,65.671,21.469,79.510,25.000,0.019,0.612
1522129044.39,25.019,65.671,21.469,79.510,25.000,0.019,0.593
1522129045.21,25.019,65.671,21.469,79.510,25.000,0.019,0.594
1522129046.02,25.019,65.663,21.469,79.510,25.000,0.019,0.596
1522129046.84,25.019,65.671,21.469,79.510,25.000,0.019,0.598
1522129047.65,25.030,65.678,21.469,79.510,25.000,0.030,0.600
1522129048.45,25.008,65.671,21.469,79.510,25.000,0.008,0.613
1522129049.29,25.030,65.671,21.469,79.510,25.000,0.030,0.593
1522129050.08,25.030,65.671,21.469,79.510,25.000,0.030,0.617
1522129050.90,25.019,65.678,21.469,79.510,25.000,0.019,0.620
1522129051.72,25.008,65.671,21.469,79.510,25.000,0.008,0.611
1522129052.54,25.008,65.693,21.469,79.510,25.000,0.008,0.601
1522129053.36,25.030,65.671,21.469,79.510,25.000,0.030,0.602
1522129054.16,25.040,65.678,21.469,79.510,25.000,0.040,0.626
1522129054.96,25.030,65.678,21.469,79.510,25.000,0.030,0.640
1522129055.78,25.040,65.693,21.469,79.510,25.000,0.040,0.633
1522129056.59,25.030,65.693,21.469,79.510,25.000,0.030,0.647
1522129057.41,25.040,65.671,21.469,79.510,25.000,0.040,0.639
1522129058.21,25.030,65.678,21.469,79.510,25.000,0.030,0.654
1522129059.03,25.019,65.655,21.469,79.510,25.000,0.019,0.646
1522129059.85,25.030,65.678,21.469,79.510,25.000,0.030,0.637
1522129060.66,25.008,65.671,21.469,79.510,25.000,0.008,0.651
1522129061.49,25.040,65.663,21.469,79.510,25.000,0.040,0.630
1522129062.28,25.019,65.671,21.469,79.510,25.000,0.019,0.666
1522129063.11,25.008,65.671,21.469,79.510,25.000,0.008,0.647
1522129063.93,25.008,65.671,21.469,79.510,25.000,0.008,0.637
1522129064.75,25.008,65.655,21.469,79.510,25.000,0.008,0.638
1522129065.56,25.008,65.671,21.469,79.510,25.000,0.008,0.638
1522129066.38,25.019,65.655,21.469,79.510,25.000,0.019,0.639
1522129067.19,25.019,65.655,21.469,79.510,25.000,0.019,0.652
1522129068.00,25.008,65.655,21.469,79.510,25.000,0.008,0.653
1522129068.83,25.019,65.663,21.469,79.510,25.000,0.019,0.644
1522129069.63,25.030,65.663,21.469,79.510,25.000,0.030,0.656
1522129070.44,25.008,65.663,21.469,79.510,25.000,0.008,0.669
1522129071.27,25.030,65.671,21.469,79.510,25.000,0.030,0.649
1522129072.07,25.008,65.655,21.469,79.510,25.000,0.008,0.673
1522129072.90,25.019,65.671,21.469,79.510,25.000,0.019,0.653
1522129073.70,25.008,65.671,21.469,79.510,25.000,0.008,0.665
1522129074.53,25.030,65.671,21.469,79.510,25.000,0.030,0.655
1522129075.32,25.019,65.655,21.469,79.510,25.000,0.019,0.679
1522129076.15,24.987,65.663,21.469,79.510,25.000,-0.013,0.670
1522129076.99,25.008,65.671,21.469,79.510,25.000,0.008,0.638
1522129077.79,25.019,65.678,21.469,79.510,25.000,0.019,0.659
1522129078.60,24.997,65.686,21.469,79.510,25.000,-0.003,0.672
1522129079.43,25.019,65.671,21.469,79.510,25.000,0.019,0.650
1522129080.22,25.019,65.678,21.469,79.510,25.000,0.019,0.673
1522129081.04,25.019,65.678,21.469,79.510,25.000,0.019,0.675
1522129081.85,25.008,65.686,21.469,79.510,25.000,0.008,0.677
1522129082.68,25.030,65.678,21.469,79.510,25.000,0.030,0.667
1522129083.47,25.008,65.678,21.469,79.510,25.000,0.008,0.691
1522129084.31,25.008,65.663,21.469,79.510,25.000,0.008,0.671
1522129085.12,25.008,65.671,21.469,79.510,25.000,0.008,0.672
1522129085.94,25.008,65.671,21.469,79.510,25.000,0.008,0.672
1522129086.75,25.008,65.671,21.469,79.510,25.000,0.008,0.673
1522129087.57,24.997,65.655,21.469,79.510,25.000,-0.003,0.674
1522129088.39,25.008,65.678,21.469,79.510,25.000,0.008,0.663
1522129089.20,25.008,65.655,21.469,79.510,25.000,0.008,0.674
1522129090.01,25.008,65.655,21.469,79.510,25.000,0.008,0.675
1522129090.83,25.030,65.655,21.469,79.510,25.000,0.030,0.676
1522129091.62,25.008,65.655,21.469,79.510,25.000,0.008,0.700
1522129092.46,25.019,65.655,21.469,79.510,25.000,0.019,0.680
1522129093.26,25.030,65.648,21.469,79.510,25.000,0.030,0.692
1522129094.07,25.019,65.648,21.469,79.510,25.000,0.019,0.705
1522129094.89,24.997,65.655,21.469,79.510,25.000,-0.003,0.697
1522129095.72,25.030,65.671,21.469,79.510,25.000,0.030,0.675
1522129096.51,25.008,65.671,21.469,79.510,25.000,0.008,0.710
1522129097.35,25.008,65.671,21.469,79.510,25.000,0.008,0.690
1522129098.16,25.040,65.686,21.469,79.510,25.000,0.040,0.690
1522129098.95,25.030,65.678,21.469,79.510,25.000,0.030,0.726
1522129099.77,25.030,65.678,21.469,79.510,25.000,0.030,0.718
1522129100.58,25.030,65.663,21.469,79.510,25.000,0.030,0.721
1522129101.40,25.008,65.640,21.469,79.510,25.000,0.008,0.724
1522129102.23,24.997,65.655,21.469,79.510,25.000,-0.003,0.703
1522129103.05,25.008,65.648,21.469,79.510,25.000,0.008,0.693
1522129103.86,25.040,65.648,21.469,79.510,25.000,0.040,0.704
1522129104.64,25.008,65.648,21.469,79.510,25.000,0.008,0.739
1522129105.48,25.030,65.640,21.469,79.510,25.000,0.030,0.709
1522129106.28,25.008,65.640,21.469,79.510,25.000,0.008,0.733
1522129107.12,25.008,65.655,21.469,79.510,25.000,0.008,0.712
1522129107.93,25.030,65.655,21.469,79.510,25.000,0.030,0.713
1522129108.72,25.051,65.655,21.469,79.510,25.000,0.051,0.737
1522129109.52,25.040,65.640,21.469,79.510,25.000,0.040,0.763
1522129110.34,25.051,65.655,21.469,79.510,25.000,0.051,0.756
1522129111.15,25.030,65.648,21.469,79.510,25.000,0.030,0.772
1522129111.98,25.019,65.640,21.469,79.510,25.000,0.019,0.753
1522129112.80,25.019,65.655,21.469,79.510,25.000,0.019,0.745
1522129113.62,25.040,65.640,21.469,79.510,25.000,0.040,0.747
1522129114.41,25.008,65.648,21.469,79.510,25.000,0.008,0.771
1522129115.25,25.019,65.655,21.469,79.510,25.000,0.019,0.741
1522129116.06,25.030,65.655,21.469,79.510,25.000,0.030,0.753
1522129116.86,25.008,65.640,21.469,79.510,25.000,0.008,0.766
1522129117.69,25.019,65.655,21.469,79.510,25.000,0.019,0.746
1522129118.50,25.019,65.655,21.469,79.510,25.000,0.019,0.759
1522129119.31,25.008,65.655,21.469,79.510,25.000,0.008,0.760
1522129120.14,25.008,65.678,21.469,79.510,25.000,0.008,0.751
1522129120.95,25.019,65.671,21.469,79.510,25.000,0.019,0.751
1522129121.76,25.030,65.686,21.469,79.510,25.000,0.030,0.764
1522129122.56,25.008,65.671,21.469,79.510,25.000,0.008,0.777
1522129123.40,25.019,65.686,21.469,79.510,25.000,0.019,0.757
1522129124.20,25.008,65.671,21.469,79.510,25.000,0.008,0.769
1522129125.02,25.019,65.686,21.469,79.510,25.000,0.019,0.759
1522129125.83,25.008,65.671,21.469,79.510,25.000,0.008,0.772
1522129126.65,25.019,65.678,21.469,79.510,25.000,0.019,0.762
1522129127.46,25.030,65.693,21.469,79.510,25.000,0.030,0.774
1522129128.26,25.008,65.678,21.469,79.510,25.000,0.008,0.788
1522129129.10,25.008,65.678,21.469,79.510,25.000,0.008,0.767
1522129129.91,24.997,65.678,21.469,79.510,25.000,-0.003,0.768
1522129130.74,25.008,65.671,21.469,79.510,25.000,0.008,0.757
1522129131.54,25.008,65.701,21.469,79.510,25.000,0.008,0.769
1522129132.36,25.019,65.678,21.469,79.510,25.000,0.019,0.770
1522129133.17,25.008,65.678,21.469,79.510,25.000,0.008,0.782
1522129133.99,24.997,65.686,21.469,79.510,25.000,-0.003,0.772
1522129134.81,25.008,65.686,21.469,79.510,25.000,0.008,0.761
1522129135.62,25.008,65.716,21.469,79.510,25.000,0.008,0.773
1522129136.44,25.008,65.678,21.469,79.510,25.000,0.008,0.773
1522129137.25,25.030,65.678,21.469,79.510,25.000,0.030,0.774
1522129138.05,25.030,65.693,21.469,79.510,25.000,0.030,0.798
1522129138.86,25.019,65.686,21.469,79.510,25.000,0.019,0.801
1522129139.69,25.030,65.678,21.469,79.510,25.000,0.030,0.792
1522129140.49,25.008,65.686,21.469,79.510,25.000,0.008,0.806
1522129141.32,25.019,65.686,21.469,79.510,25.000,0.019,0.785
1522129142.13,25.008,65.693,21.469,79.510,25.000,0.008,0.798
1522129142.95,25.030,65.701,21.469,79.510,25.000,0.030,0.788
1522129143.75,24.976,65.693,21.469,79.510,25.000,-0.024,0.812
1522129144.61,24.997,65.709,21.469,79.510,25.000,-0.003,0.757
1522129145.41,25.008,65.709,21.469,79.510,25.000,0.008,0.778
1522129146.21,25.008,65.686,21.469,79.510,25.000,0.008,0.789
1522129147.03,25.019,65.671,21.469,79.510,25.000,0.019,0.790
1522129147.84,25.019,65.693,21.469,79.510,25.000,0.019,0.802
1522129148.65,25.030,65.671,21.469,79.510,25.000,0.030,0.804
1522129149.45,25.008,65.693,21.469,79.510,25.000,0.008,0.817
1522129150.29,24.987,65.686,21.469,79.510,25.000,-0.013,0.797
1522129151.12,25.008,65.693,21.469,79.510,25.000,0.008,0.775
1522129151.92,25.008,65.686,21.469,79.510,25.000,0.008,0.797
1522129152.73,25.008,65.693,21.469,79.510,25.000,0.008,0.797
1522129153.55,25.019,65.701,21.469,79.510,25.000,0.019,0.798
1522129154.35,25.008,65.709,21.469,79.510,25.000,0.008,0.810
1522129155.18,24.997,65.693,21.469,79.510,25.000,-0.003,0.801
1522129156.00,25.008,65.693,21.469,79.510,25.000,0.008,0.790
1522129156.81,25.008,65.686,21.469,79.510,25.000,0.008,0.801
1522129157.62,25.008,65.716,21.469,79.510,25.000,0.008,0.802
1522129158.44,25.008,65.693,21.469,79.510,25.000,0.008,0.803
1522129159.26,25.008,65.686,21.469,79.510,25.000,0.008,0.804
1522129160.07,25.008,65.693,21.469,79.510,25.000,0.008,0.804
1522129160.89,25.008,65.693,21.469,79.510,25.000,0.008,0.805
1522129161.70,25.008,65.693,21.469,79.510,25.000,0.008,0.806
1522129162.51,25.008,65.686,21.469,79.510,25.000,0.008,0.807
1522129163.33,25.019,65.671,21.469,79.510,25.000,0.019,0.808
1522129164.14,25.019,65.671,21.469,79.510,25.000,0.019,0.820
1522129164.95,25.019,65.686,21.469,79.510,25.000,0.019,0.822
1522129165.77,25.008,65.686,21.469,79.510,25.000,0.008,0.823
1522129166.59,25.008,65.671,21.469,79.510,25.000,0.008,0.814
1522129167.40,25.019,65.663,21.469,79.510,25.000,0.019,0.815
1522129168.21,24.997,65.655,21.469,79.510,25.000,-0.003,0.827
1522129169.04,25.008,65.663,21.469,79.510,25.000,0.008,0.806
1522129169.85,25.030,65.671,21.469,79.510,25.000,0.030,0.817
1522129170.65,24.997,65.678,21.469,79.510,25.000,-0.003,0.841
1522129171.49,25.008,65.671,21.469,79.510,25.000,0.008,0.809
1522129172.30,25.019,65.671,21.469,79.510,25.000,0.019,0.820
1522129173.10,24.997,65.671,21.469,79.510,25.000,-0.003,0.833
1522129173.93,24.997,65.686,21.469,79.510,25.000,-0.003,0.811
1522129174.75,25.019,65.671,21.469,79.510,25.000,0.019,0.811
1522129175.55,24.997,65.671,21.469,79.510,25.000,-0.003,0.834
1522129176.38,25.019,65.655,21.469,79.510,25.000,0.019,0.813
1522129177.18,25.008,65.671,21.469,79.510,25.000,0.008,0.835
1522129178.00,25.008,65.671,21.469,79.510,25.000,0.008,0.826
1522129178.82,25.040,65.671,21.469,79.510,25.000,0.040,0.827
1522129179.60,25.019,65.655,21.469,79.510,25.000,0.019,0.862
1522129180.43,25.030,65.671,21.469,79.510,25.000,0.030,0.843
1522129181.24,25.019,65.655,21.469,79.510,25.000,0.019,0.856
1522129182.07,25.008,65.678,21.469,79.510,25.000,0.008,0.847
1522129182.89,25.008,65.655,21.469,79.510,25.000,0.008,0.838
1522129183.70,24.987,65.663,21.469,79.510,25.000,-0.013,0.838
1522129184.54,25.008,65.671,21.469,79.510,25.000,0.008,0.816
1522129185.33,25.030,65.671,21.469,79.510,25.000,0.030,0.838
1522129186.13,24.997,65.640,21.469,79.510,25.000,-0.003,0.862
1522129186.97,25.008,65.655,21.469,79.510,25.000,0.008,0.830
1522129187.78,25.008,65.655,21.469,79.510,25.000,0.008,0.841
1522129188.60,25.019,65.655,21.469,79.510,25.000,0.019,0.842
1522129189.40,24.997,65.663,21.469,79.510,25.000,-0.003,0.854
1522129190.23,25.019,65.655,21.469,79.510,25.000,0.019,0.833
1522129191.03,24.997,65.663,21.469,79.510,25.000,-0.003,0.856
1522129191.86,25.019,65.640,21.469,79.510,25.000,0.019,0.835
1522129192.66,25.019,65.640,21.469,79.510,25.000,0.019,0.858
1522129193.48,24.997,65.648,21.469,79.510,25.000,-0.003,0.859
1522129194.31,24.997,65.671,21.469,79.510,25.000,-0.003,0.838
1522129195.12,24.987,65.648,21.469,79.510,25.000,-0.013,0.838
1522129195.95,24.997,65.648,21.469,79.510,25.000,-0.003,0.826
1522129196.76,25.008,65.671,21.469,79.510,25.000,0.008,0.836
1522129197.57,25.008,65.655,21.469,79.510,25.000,0.008,0.848
1522129198.38,24.987,65.655,21.469,79.510,25.000,-0.013,0.848
1522129199.21,24.987,65.648,21.469,79.510,25.000,-0.013,0.826
1522129200.03,24.987,65.640,21.469,79.510,25.000,-0.013,0.825
1522129200.85,24.997,65.655,21.469,79.510,25.000,-0.003,0.824
1522129201.65,24.987,65.655,21.469,79.510,25.000,-0.013,0.834
1522129202.48,24.987,65.640,21.469,79.510,25.000,-0.013,0.822
1522129203.30,24.997,65.648,21.469,79.510,25.000,-0.003,0.821
1522129204.11,24.997,65.640,21.469,79.510,25.000,-0.003,0.831
1522129204.92,24.997,65.632,21.469,79.510,25.000,-0.003,0.831
1522129205.74,24.997,65.632,21.469,79.510,25.000,-0.003,0.831
1522129206.55,24.997,65.655,21.469,79.510,25.000,-0.003,0.830
1522129207.37,24.987,65.625,21.469,79.510,25.000,-0.013,0.830
1522129208.20,24.976,65.648,21.469,79.510,25.000,-0.024,0.818
1522129209.02,24.976,65.632,21.469,79.510,25.000,-0.024,0.805
1522129209.84,24.997,65.648,21.469,79.510,25.000,-0.003,0.803
1522129210.64,24.987,65.617,21.469,79.510,25.000,-0.013,0.824
1522129211.46,25.008,65.625,21.469,79.510,25.000,0.008,0.812
1522129212.26,24.997,65.632,21.469,79.510,25.000,-0.003,0.834
1522129213.09,25.008,65.632,21.469,79.510,25.000,0.008,0.823
1522129213.89,25.019,65.632,21.469,79.510,25.000,0.019,0.834
1522129214.70,25.008,65.625,21.469,79.510,25.000,0.008,0.847
1522129215.52,25.008,65.625,21.469,79.510,25.000,0.008,0.837
1522129216.34,25.008,65.632,21.469,79.510,25.000,0.008,0.838
1522129217.15,25.019,65.617,21.469,79.510,25.000,0.019,0.839
1522129217.96,25.019,65.632,21.469,79.510,25.000,0.019,0.851
1522129218.77,25.030,65.640,21.469,79.510,25.000,0.030,0.853
1522129219.58,25.030,65.617,21.469,79.510,25.000,0.030,0.866
1522129220.39,25.008,65.632,21.469,79.510,25.000,0.008,0.869
1522129221.22,25.019,65.609,21.469,79.510,25.000,0.019,0.849
1522129222.03,25.019,65.602,21.469,79.510,25.000,0.019,0.861
1522129222.84,25.019,65.617,21.469,79.510,25.000,0.019,0.863
1522129223.66,25.030,65.625,21.469,79.510,25.000,0.030,0.865
1522129224.46,25.008,65.625,21.469,79.510,25.000,0.008,0.878
1522129225.30,25.019,65.602,21.469,79.510,25.000,0.019,0.858
1522129226.10,25.019,65.632,21.469,79.510,25.000,0.019,0.870
1522129226.92,24.997,65.602,21.469,79.510,25.000,-0.003,0.872
1522129227.75,24.997,65.602,21.469,79.510,25.000,-0.003,0.851
1522129228.57,25.008,65.625,21.469,79.510,25.000,0.008,0.850
1522129229.37,25.030,65.594,21.469,79.510,25.000,0.030,0.862
1522129230.17,25.008,65.602,21.469,79.510,25.000,0.008,0.886
1522129231.00,25.008,65.625,21.469,79.510,25.000,0.008,0.865
1522129231.82,24.997,65.602,21.469,79.510,25.000,-0.003,0.866
1522129232.64,25.008,65.602,21.469,79.510,25.000,0.008,0.855
1522129233.45,24.997,65.609,21.469,79.510,25.000,-0.003,0.867
1522129234.27,24.997,65.625,21.469,79.510,25.000,-0.003,0.856
1522129235.09,25.008,65.617,21.469,79.510,25.000,0.008,0.856
1522129235.90,24.997,65.617,21.469,79.510,25.000,-0.003,0.867
1522129236.72,25.008,65.587,21.469,79.510,25.000,0.008,0.856
1522129237.53,24.997,65.579,21.469,79.510,25.000,-0.003,0.867
1522129238.35,25.019,65.602,21.469,79.510,25.000,0.019,0.857
1522129239.15,25.008,65.594,21.469,79.510,25.000,0.008,0.880
1522129239.97,24.987,65.587,21.469,79.510,25.000,-0.013,0.870
1522129240.81,25.008,65.594,21.469,79.510,25.000,0.008,0.848
1522129241.61,25.019,65.579,21.469,79.510,25.000,0.019,0.869
1522129242.41,24.987,65.579,21.469,79.510,25.000,-0.013,0.882
1522129243.25,24.997,65.579,21.469,79.510,25.000,-0.003,0.849
1522129244.06,25.008,65.571,21.469,79.510,25.000,0.008,0.859
1522129244.87,25.030,65.579,21.469,79.510,25.000,0.030,0.870
1522129245.66,25.019,65.571,21.469,79.510,25.000,0.019,0.894
1522129246.48,25.008,65.579,21.469,79.510,25.000,0.008,0.886
1522129247.31,25.019,65.579,21.469,79.510,25.000,0.019,0.876
1522129248.12,25.019,65.579,21.469,79.510,25.000,0.019,0.888
1522129248.93,25.008,65.579,21.469,79.510,25.000,0.008,0.890
1522129249.75,25.008,65.556,21.469,79.510,25.000,0.008,0.880
1522129250.57,25.040,65.579,21.469,79.510,25.000,0.040,0.881
1522129251.36,25.040,65.564,21.469,79.510,25.000,0.040,0.916
1522129252.17,25.008,65.571,21.469,79.510,25.000,0.008,0.920
1522129253.01,25.008,65.571,21.469,79.510,25.000,0.008,0.890
1522129253.82,25.008,65.571,21.469,79.510,25.000,0.008,0.890
1522129254.64,25.019,65.564,21.469,79.510,25.000,0.019,0.891
1522129255.44,25.030,65.571,21.469,79.510,25.000,0.030,0.903
1522129256.25,24.987,65.571,21.469,79.510,25.000,-0.013,0.917
1522129257.10,25.008,65.541,21.469,79.510,25.000,0.008,0.873
1522129257.90,25.008,65.571,21.469,79.510,25.000,0.008,0.895
1522129258.72,24.976,65.564,21.469,79.510,25.000,-0.024,0.896
1522129259.56,25.008,65.541,21.469,79.510,25.000,0.008,0.862
1522129260.35,25.019,65.571,21.469,79.510,25.000,0.019,0.895
1522129261.15,25.008,65.548,21.469,79.510,25.000,0.008,0.907
1522129261.98,25.008,65.556,21.469,79.510,25.000,0.008,0.897
1522129262.79,25.030,65.556,21.469,79.510,25.000,0.030,0.898
1522129263.59,25.019,65.541,21.469,79.510,25.000,0.019,0.922
1522129264.41,25.019,65.548,21.469,79.510,25.000,0.019,0.913
1522129265.23,24.997,65.556,21.469,79.510,25.000,-0.003,0.915
1522129266.06,25.008,65.541,21.469,79.510,25.000,0.008,0.894
1522129266.87,24.997,65.556,21.469,79.510,25.000,-0.003,0.905
1522129267.69,24.997,65.564,21.469,79.510,25.000,-0.003,0.894
1522129268.51,24.997,65.548,21.469,79.510,25.000,-0.003,0.894
