timestamp,lm399-cotton-rounds
1514604681.812,6885960.4
1514604685.163,6885962.0
1514604688.516,6885960.2
1514604691.868,6885962.2
1514604695.220,6885961.5
1514604698.573,6885963.5
1514604701.924,6885962.7
1514604705.277,6885962.5
1514604708.629,6885964.0
1514604711.981,6885962.0
1514604715.333,6885962.7
1514604718.685,6885963.5
1514604722.037,6885962.7
1514604725.389,6885963.2
1514604728.742,6885964.0
1514604732.093,6885963.5
1514604735.445,6885963.5
1514604738.798,6885963.2
1514604742.149,6885962.5
1514604745.502,6885962.5
1514604748.854,6885963.2
1514604752.207,6885961.5
1514604755.558,6885962.2
1514604758.911,6885961.5
1514604762.263,6885962.0
1514604765.614,6885961.7
1514604768.967,6885961.5
1514604772.319,6885961.2
1514604775.671,6885962.0
1514604779.024,6885960.7
1514604782.375,6885960.4
1514604785.728,6885960.4
1514604789.079,6885960.2
1514604792.432,6885960.7
1514604795.784,6885962.0
1514604799.136,6885963.0
1514604802.488,6885962.0
1514604805.840,6885964.0
1514604809.193,6885962.7
1514604812.544,6885962.5
1514604815.897,6885962.7
1514604819.249,6885963.0
1514604822.601,6885963.0
1514604825.953,6885963.2
1514604829.306,6885962.5
1514604832.657,6885961.7
1514604836.010,6885963.2
1514604839.361,6885962.7
1514604842.714,6885963.5
1514604846.065,6885962.2
1514604849.418,6885962.5
1514604852.770,6885965.3
1514604856.123,6885963.7
1514604859.474,6885962.0
1514604862.826,6885964.7
1514604866.179,6885963.0
1514604869.530,6885963.5
1514604872.883,6885963.2
1514604876.234,6885963.5
1514604879.587,6885962.7
1514604882.939,6885963.5
1514604886.292,6885962.2
1514604889.643,6885962.7
1514604892.996,6885963.5
1514604896.348,6885962.5
1514604899.699,6885963.0
1514604903.052,6885963.0
1514604906.404,6885962.5
1514604909.757,6885962.5
1514604913.108,6885962.2
1514604916.460,6885963.2
1514604919.813,6885963.5
1514604923.164,6885962.7
1514604926.517,6885960.7
1514604929.869,6885962.2
1514604933.221,6885962.5
1514604936.573,6885964.2
1514604939.926,6885962.2
1514604943.277,6885962.2
1514604946.630,6885962.2
1514604949.981,6885962.5
1514604953.334,6885963.7
1514604956.686,6885963.5
1514604960.038,6885962.5
1514604963.390,6885962.0
1514604966.742,6885963.0
1514604970.094,6885963.2
1514604973.447,6885962.5
1514604976.798,6885962.7
1514604980.151,6885962.0
1514604983.502,6885963.7
1514604986.855,6885962.7
1514604990.208,6885963.2
1514604993.559,6885963.0
1514604996.912,6885962.5
1514605000.263,6885964.0
1514605003.616,6885963.0
1514605006.968,6885962.2
1514605010.320,6885962.0
1514605013.671,6885963.0
1514605017.024,6885963.2
1514605020.376,6885961.5
1514605023.728,6885963.0
1514605027.080,6885962.5
1514605030.432,6885963.5
1514605033.785,6885964.7
1514605037.136,6885962.2
1514605040.489,6885964.5
1514605043.841,6885964.2
1514605047.193,6885963.7
1514605050.545,6885962.5
1514605053.898,6885963.5
1514605057.250,6885962.2
1514605060.601,6885963.5
1514605063.954,6885962.7
1514605067.306,6885963.2
1514605070.658,6885963.0
1514605074.010,6885963.2
1514605077.363,6885964.7
1514605080.714,6885963.0
1514605084.066,6885962.2
1514605087.419,6885963.2
1514605090.770,6885963.0
1514605094.123,6885961.7
1514605097.475,6885963.0
1514605100.827,6885962.5
1514605104.179,6885961.7
1514605107.532,6885965.0
1514605110.883,6885963.5
1514605114.236,6885963.2
1514605117.588,6885962.5
1514605120.940,6885962.7
1514605124.292,6885962.2
1514605127.644,6885961.7
1514605130.996,6885962.2
1514605134.348,6885962.2
1514605137.701,6885961.5
1514605141.052,6885962.5
1514605144.405,6885962.5
1514605147.756,6885962.0
1514605151.109,6885963.2
1514605154.461,6885963.2
1514605157.813,6885963.5
1514605161.165,6885962.5
1514605164.518,6885962.5
1514605167.869,6885962.5
1514605171.222,6885962.5
1514605174.574,6885962.7
1514605177.926,6885962.2
1514605181.278,6885962.2
1514605184.631,6885962.7
1514605187.982,6885961.5
1514605191.334,6885961.7
1514605194.687,6885963.0
1514605198.039,6885962.2
1514605201.391,6885960.9
1514605204.743,6885961.7
1514605208.095,6885962.2
1514605211.447,6885964.0
1514605214.799,6885963.5
1514605218.151,6885962.7
1514605221.503,6885962.7
1514605224.856,6885963.7
1514605228.208,6885963.0
1514605231.560,6885964.0
1514605234.912,6885962.7
1514605238.264,6885963.0
1514605241.617,6885962.2
1514605244.968,6885963.2
1514605248.320,6885962.5
1514605251.673,6885962.0
1514605255.024,6885962.0
1514605258.377,6885960.9
1514605261.729,6885962.5
1514605265.081,6885963.2
1514605268.433,6885962.7
1514605271.786,6885962.7
1514605275.137,6885961.2
1514605278.490,6885962.2
1514605281.842,6885963.2
1514605285.193,6885962.7
1514605288.546,6885961.7
1514605291.898,6885962.0
1514605295.250,6885963.0
1514605298.602,6885963.0
1514605301.955,6885962.0
1514605305.307,6885963.7
1514605308.659,6885961.5
1514605312.011,6885962.5
1514605315.363,6885962.7
1514605318.715,6885962.2
1514605322.067,6885963.2
1514605325.420,6885962.5
1514605328.771,6885962.0
1514605332.124,6885962.2
1514605335.476,6885962.7
1514605338.828,6885962.5
1514605342.180,6885962.2
1514605345.532,6885962.7
1514605348.884,6885962.0
1514605352.236,6885962.7
1514605355.589,6885960.9
1514605358.940,6885962.2
1514605362.293,6885963.2
1514605365.645,6885964.2
1514605368.997,6885963.5
1514605372.349,6885963.2
1514605375.701,6885961.7
1514605379.053,6885963.0
1514605382.406,6885963.9
1514605385.757,6885962.2
1514605389.110,6885962.5
1514605392.461,6885960.9
1514605395.814,6885962.0
1514605399.166,6885961.5
1514605402.518,6885963.7
1514605405.870,6885962.7
1514605409.223,6885960.9
1514605412.574,6885963.2
1514605415.927,6885963.2
1514605419.278,6885963.0
1514605422.631,6885963.5
1514605425.983,6885962.5
1514605429.335,6885963.0
1514605432.688,6885962.5
1514605436.039,6885963.0
1514605439.392,6885964.2
1514605442.744,6885966.8
1514605446.096,6885964.7
1514605449.448,6885966.5
1514605452.800,6885965.3
1514605456.152,6885965.3
1514605459.504,6885965.3
1514605462.857,6885965.5
1514605466.208,6885964.5
1514605469.561,6885965.5
1514605472.913,6885965.5
1514605476.265,6885963.5
1514605479.618,6885964.2
1514605482.969,6885965.4
1514605486.322,6885964.0
1514605489.673,6885961.7
1514605493.026,6885963.2
1514605496.377,6885963.2
1514605499.730,6885962.7
1514605503.081,6885963.5
1514605506.434,6885963.0
1514605509.786,6885962.7
1514605513.138,6885962.7
1514605516.490,6885962.5
1514605519.843,6885962.7
1514605523.194,6885964.0
1514605526.547,6885963.0
1514605529.898,6885963.2
1514605533.251,6885962.0
1514605536.603,6885963.0
1514605539.955,6885963.5
1514605543.307,6885963.2
1514605546.659,6885963.5
1514605550.012,6885962.7
1514605553.363,6885962.2
1514605556.716,6885963.5
1514605560.068,6885962.2
1514605563.420,6885962.7
1514605566.773,6885963.5
1514605570.124,6885962.2
1514605573.477,6885963.5
1514605576.828,6885962.2
1514605580.181,6885962.5
1514605583.532,6885960.9
1514605586.885,6885961.7
1514605590.237,6885964.2
1514605593.589,6885961.7
1514605596.941,6885962.2
1514605600.294,6885960.7
1514605603.645,6885961.2
1514605606.998,6885962.0
1514605610.350,6885963.2
1514605613.702,6885962.7
1514605617.054,6885962.7
1514605620.406,6885962.0
1514605623.758,6885961.2
1514605627.110,6885962.2
1514605630.463,6885961.2
1514605633.815,6885962.7
1514605637.167,6885961.5
1514605640.519,6885961.5
1514605643.871,6885960.9
1514605647.223,6885960.2
1514605650.576,6885960.7
1514605653.927,6885961.7
1514605657.280,6885962.0
1514605660.632,6885960.7
1514605663.984,6885961.7
1514605667.336,6885961.5
1514605670.688,6885960.9
1514605674.040,6885961.5
1514605677.392,6885960.7
1514605680.744,6885961.7
1514605684.097,6885960.2
1514605687.448,6885961.2
1514605690.801,6885960.4
1514605694.152,6885960.7
1514605697.505,6885960.2
1514605700.857,6885960.4
1514605704.209,6885961.5
1514605707.561,6885960.9
1514605710.914,6885961.5
1514605714.265,6885961.7
1514605717.618,6885962.5
1514605720.970,6885960.4
1514605724.322,6885962.2
1514605727.674,6885959.9
1514605731.027,6885961.7
1514605734.378,6885960.9
1514605737.730,6885961.5
1514605741.083,6885960.7
1514605744.434,6885960.2
1514605747.787,6885960.4
1514605751.139,6885965.0
1514605754.491,6885966.5
1514605757.843,6885966.0
1514605761.196,6885965.3
1514605764.547,6885965.5
1514605767.900,6885965.5
1514605771.252,6885965.0
1514605774.604,6885965.8
1514605777.956,6885965.8
1514605781.308,6885966.5
1514605784.660,6885967.0
1514605788.012,6885965.3
1514605791.365,6885965.3
1514605794.716,6885964.2
1514605798.069,6885965.3
1514605801.421,6885963.2
1514605804.773,6885962.5
1514605808.125,6885963.0
1514605811.477,6885961.5
1514605814.830,6885963.0
1514605818.181,6885963.2
1514605821.534,6885962.7
1514605824.885,6885962.2
1514605828.238,6885963.2
1514605831.590,6885964.2
1514605834.942,6885963.2
1514605838.294,6885965.8
1514605841.647,6885965.5
1514605844.998,6885965.8
1514605848.351,6885966.0
1514605851.703,6885963.7
1514605855.055,6885963.0
1514605858.407,6885963.5
1514605861.759,6885962.0
1514605865.112,6885960.4
1514605868.463,6885962.5
1514605871.815,6885962.5
1514605875.168,6885962.5
1514605878.520,6885962.0
1514605881.872,6885962.2
1514605885.224,6885962.5
1514605888.576,6885962.5
1514605891.928,6885962.2
1514605895.281,6885961.5
1514605898.632,6885961.7
1514605901.985,6885963.2
1514605905.336,6885962.5
1514605908.689,6885962.0
1514605912.040,6885962.7
1514605915.393,6885963.0
1514605918.746,6885961.7
1514605922.097,6885962.2
1514605925.450,6885961.7
1514605928.801,6885961.7
1514605932.154,6885962.7
1514605935.506,6885962.2
1514605938.858,6885962.7
1514605942.210,6885962.2
1514605945.563,6885963.2
1514605948.914,6885962.7
1514605952.267,6885963.0
1514605955.618,6885962.0
1514605958.971,6885962.2
1514605962.323,6885962.7
1514605965.675,6885962.5
1514605969.027,6885963.2
