timestamp,ltz1000-p17
1514596896.201,7071497.6
1514596899.552,7071496.9
1514596902.905,7071496.4
1514596906.257,7071497.4
1514596909.609,7071497.1
1514596912.961,7071498.4
1514596916.313,7071496.6
1514596919.665,7071497.6
1514596923.017,7071498.7
1514596926.370,7071495.9
1514596929.721,7071496.6
1514596933.073,7071497.4
1514596936.426,7071498.2
1514596939.778,7071498.2
1514596943.130,7071497.6
1514596946.482,7071496.9
1514596949.834,7071495.6
1514596953.186,7071496.1
1514596956.538,7071496.1
1514596959.890,7071495.6
1514596963.243,7071495.6
1514596966.594,7071494.9
1514596969.947,7071495.9
1514596973.299,7071494.9
1514596976.651,7071495.4
1514596980.004,7071495.4
1514596983.355,7071495.1
1514596986.708,7071494.1
1514596990.059,7071495.6
1514596993.411,7071495.4
1514596996.764,7071495.6
1514597000.116,7071495.6
1514597003.468,7071494.9
1514597006.820,7071494.6
1514597010.172,7071495.1
1514597013.524,7071495.9
1514597016.876,7071495.9
1514597020.228,7071494.6
1514597023.580,7071496.9
1514597026.933,7071496.1
1514597030.284,7071495.9
1514597033.636,7071495.6
1514597036.989,7071495.6
1514597040.341,7071495.9
1514597043.693,7071496.4
1514597047.045,7071495.6
1514597050.397,7071496.4
1514597053.749,7071495.6
1514597057.102,7071494.9
1514597060.453,7071495.4
1514597063.806,7071497.1
1514597067.157,7071494.9
1514597070.510,7071495.9
1514597073.862,7071495.6
1514597077.214,7071495.1
1514597080.566,7071495.1
1514597083.919,7071496.6
1514597087.270,7071496.9
1514597090.623,7071495.1
1514597093.974,7071496.1
1514597097.327,7071497.1
1514597100.679,7071496.6
1514597104.031,7071495.6
1514597107.384,7071496.1
1514597110.735,7071497.1
1514597114.088,7071497.4
1514597117.439,7071495.9
1514597120.792,7071495.4
1514597124.144,7071496.1
1514597127.496,7071496.1
1514597130.848,7071496.9
1514597134.200,7071496.6
1514597137.552,7071496.4
1514597140.904,7071496.4
1514597144.256,7071496.4
1514597147.609,7071497.1
1514597150.960,7071496.1
1514597154.312,7071497.4
1514597157.665,7071496.6
1514597161.016,7071497.4
1514597164.369,7071496.6
1514597167.721,7071496.6
1514597171.073,7071496.9
1514597174.426,7071496.9
1514597177.777,7071496.1
1514597181.130,7071496.4
1514597184.481,7071496.1
1514597187.834,7071496.9
1514597191.186,7071495.9
1514597194.538,7071495.9
1514597197.890,7071495.9
1514597201.242,7071496.6
1514597204.594,7071496.4
1514597207.946,7071496.9
1514597211.298,7071495.4
1514597214.651,7071496.6
1514597218.002,7071495.9
1514597221.355,7071496.6
1514597224.707,7071496.9
1514597228.059,7071498.2
1514597231.411,7071497.6
1514597234.763,7071496.9
1514597238.115,7071496.9
1514597241.467,7071498.2
1514597244.820,7071498.2
1514597248.171,7071497.4
1514597251.524,7071498.7
1514597254.876,7071499.7
1514597258.228,7071497.4
1514597261.580,7071498.2
1514597264.932,7071498.9
1514597268.284,7071496.6
1514597271.637,7071497.9
1514597274.988,7071497.6
1514597278.341,7071497.9
1514597281.693,7071498.7
1514597285.045,7071496.9
1514597288.397,7071497.6
1514597291.749,7071497.1
1514597295.101,7071497.4
1514597298.453,7071496.1
1514597301.806,7071498.7
1514597305.157,7071497.4
1514597308.510,7071497.6
1514597311.862,7071497.4
1514597315.214,7071496.9
1514597318.566,7071496.4
1514597321.918,7071496.6
1514597325.270,7071496.1
1514597328.622,7071496.1
1514597331.974,7071495.9
1514597335.326,7071496.1
1514597338.678,7071496.6
1514597342.031,7071496.1
1514597345.382,7071496.4
1514597348.735,7071497.4
1514597352.086,7071497.6
1514597355.439,7071495.9
1514597358.792,7071496.6
1514597362.143,7071495.1
1514597365.496,7071496.4
1514597368.847,7071496.6
1514597372.200,7071497.4
1514597375.551,7071498.4
1514597378.904,7071498.4
1514597382.256,7071498.9
1514597385.608,7071497.1
1514597388.960,7071497.6
1514597392.312,7071497.4
1514597395.665,7071498.4
1514597399.016,7071498.4
1514597402.369,7071498.2
1514597405.721,7071497.1
1514597409.073,7071497.4
1514597412.425,7071498.7
1514597415.777,7071496.4
1514597419.130,7071498.7
1514597422.481,7071498.2
1514597425.834,7071497.9
1514597429.185,7071498.2
1514597432.538,7071498.7
1514597435.889,7071497.4
1514597439.242,7071498.4
1514597442.594,7071497.6
1514597445.946,7071498.2
1514597449.298,7071497.9
1514597452.650,7071497.1
1514597456.002,7071497.9
1514597459.355,7071497.6
1514597462.707,7071497.6
1514597466.059,7071497.9
1514597469.410,7071498.7
1514597472.763,7071497.6
1514597476.115,7071497.5
1514597479.467,7071498.9
1514597482.819,7071496.4
1514597486.172,7071497.1
1514597489.523,7071497.4
1514597492.876,7071497.6
1514597496.228,7071497.9
1514597499.579,7071497.6
1514597502.932,7071497.4
1514597506.284,7071497.4
1514597509.636,7071496.1
1514597512.988,7071498.2
1514597516.340,7071496.9
1514597519.692,7071497.9
1514597523.044,7071497.6
1514597526.397,7071497.9
1514597529.749,7071497.9
1514597533.101,7071497.9
1514597536.453,7071498.2
1514597539.805,7071497.4
1514597543.157,7071496.4
1514597546.510,7071497.6
1514597549.861,7071497.6
1514597553.214,7071496.9
1514597556.566,7071497.1
1514597559.918,7071498.4
1514597563.270,7071497.9
1514597566.621,7071497.9
1514597569.974,7071498.4
1514597573.326,7071496.1
1514597576.678,7071496.4
1514597580.031,7071496.9
1514597583.382,7071496.6
1514597586.735,7071496.1
1514597590.086,7071497.4
1514597593.439,7071498.4
1514597596.791,7071496.6
1514597600.142,7071497.6
1514597603.495,7071496.6
1514597606.847,7071497.1
1514597610.199,7071496.9
1514597613.551,7071496.9
1514597616.904,7071497.6
1514597620.256,7071497.6
1514597623.608,7071497.4
1514597626.959,7071497.1
1514597630.312,7071496.9
1514597633.665,7071496.6
1514597637.016,7071497.4
1514597640.369,7071497.6
1514597643.720,7071498.2
1514597647.072,7071497.1
1514597650.425,7071497.4
1514597653.776,7071496.9
1514597657.129,7071496.9
1514597660.481,7071497.4
1514597663.833,7071496.6
1514597667.185,7071497.9
1514597670.537,7071497.1
1514597673.890,7071495.9
1514597677.241,7071497.1
1514597680.594,7071498.9
1514597683.946,7071496.4
1514597687.297,7071496.1
1514597690.650,7071497.9
1514597694.002,7071497.6
1514597697.354,7071495.4
1514597700.706,7071496.1
1514597704.059,7071496.6
1514597707.410,7071495.9
1514597710.763,7071497.6
1514597714.114,7071497.4
1514597717.467,7071496.1
1514597720.819,7071496.9
1514597724.171,7071498.4
1514597727.523,7071495.9
1514597730.875,7071497.1
1514597734.227,7071498.4
1514597737.580,7071496.6
1514597740.931,7071496.9
1514597744.283,7071497.4
1514597747.636,7071497.6
1514597750.988,7071497.4
1514597754.340,7071497.6
1514597757.692,7071497.1
1514597761.044,7071497.6
1514597764.396,7071497.6
1514597767.749,7071498.4
1514597771.100,7071496.1
1514597774.453,7071497.4
1514597777.804,7071497.6
1514597781.157,7071497.6
1514597784.509,7071497.9
1514597787.861,7071498.7
1514597791.213,7071497.9
1514597794.566,7071498.4
1514597797.917,7071496.9
1514597801.270,7071498.2
1514597804.621,7071497.4
1514597807.974,7071497.4
1514597811.325,7071498.2
1514597814.678,7071497.4
1514597818.030,7071498.4
1514597821.382,7071497.9
1514597824.735,7071497.1
1514597828.086,7071497.6
1514597831.439,7071496.9
1514597834.790,7071498.9
1514597838.143,7071497.4
1514597841.494,7071496.9
1514597844.847,7071497.9
1514597848.199,7071497.3
1514597851.551,7071498.4
1514597854.903,7071496.1
1514597858.255,7071497.6
1514597861.608,7071497.9
1514597864.959,7071499.2
1514597868.312,7071497.1
1514597871.664,7071497.6
1514597875.016,7071498.9
1514597878.368,7071498.4
1514597881.720,7071498.7
1514597885.072,7071497.1
1514597888.425,7071497.6
1514597891.776,7071497.9
1514597895.129,7071497.4
1514597898.481,7071496.9
1514597901.832,7071496.9
1514597905.184,7071497.1
1514597908.537,7071499.2
1514597911.889,7071497.4
1514597915.241,7071497.1
1514597918.593,7071498.9
1514597921.946,7071497.1
1514597925.297,7071498.7
1514597928.650,7071497.6
1514597932.001,7071497.4
1514597935.353,7071498.7
1514597938.706,7071497.9
1514597942.057,7071497.6
1514597945.410,7071497.9
1514597948.762,7071496.9
1514597952.114,7071496.4
1514597955.467,7071496.9
1514597958.818,7071497.4
1514597962.171,7071497.6
1514597965.523,7071496.1
1514597968.875,7071496.4
1514597972.227,7071497.6
1514597975.579,7071497.1
1514597978.931,7071497.1
1514597982.283,7071498.4
1514597985.635,7071497.4
1514597988.988,7071495.9
1514597992.339,7071495.9
1514597995.691,7071495.9
1514597999.044,7071494.9
1514598002.396,7071495.6
1514598005.748,7071495.1
1514598009.100,7071496.9
1514598012.452,7071496.9
1514598015.805,7071496.1
1514598019.156,7071495.9
1514598022.509,7071496.4
1514598025.860,7071495.6
1514598029.213,7071497.1
1514598032.564,7071496.1
1514598035.917,7071497.9
1514598039.269,7071497.4
1514598042.621,7071497.4
1514598045.973,7071496.4
1514598049.325,7071496.4
1514598052.678,7071496.9
1514598056.029,7071497.1
1514598059.382,7071497.9
1514598062.734,7071497.6
1514598066.086,7071496.6
1514598069.438,7071496.1
1514598072.790,7071498.4
1514598076.142,7071497.1
1514598079.524,7071496.1
1514598082.846,7071496.9
1514598086.198,7071497.1
1514598089.551,7071497.4
1514598092.903,7071497.9
1514598096.308,7071497.1
1514598099.607,7071497.1
1514598102.959,7071497.1
1514598106.312,7071496.9
1514598109.663,7071497.1
1514598113.016,7071497.1
1514598116.367,7071496.9
1514598119.720,7071497.0
1514598123.071,7071496.6
1514598126.424,7071496.1
1514598129.776,7071496.9
1514598133.128,7071496.9
1514598136.480,7071497.6
1514598139.832,7071497.9
1514598143.185,7071497.6
1514598146.536,7071497.1
1514598149.889,7071497.6
1514598153.241,7071496.1
1514598156.593,7071497.6
1514598159.945,7071496.9
1514598163.297,7071497.4
1514598166.649,7071497.1
1514598170.002,7071497.9
1514598173.353,7071498.2
1514598176.706,7071497.1
1514598180.057,7071496.9
1514598183.410,7071497.1
1514598186.762,7071497.1
1514598190.114,7071498.9
1514598193.465,7071498.2
1514598196.818,7071498.4
1514598200.170,7071497.6
1514598203.522,7071497.6
1514598206.874,7071497.1
1514598210.226,7071497.1
1514598213.578,7071496.6
1514598216.931,7071497.6
1514598220.282,7071497.1
1514598223.635,7071497.1
1514598226.987,7071497.6
1514598230.339,7071496.6
1514598233.691,7071497.1
1514598237.043,7071497.4
1514598240.396,7071496.1
1514598243.748,7071495.6
1514598247.100,7071496.1
1514598250.451,7071496.9
1514598253.804,7071497.9
1514598257.156,7071496.4
1514598260.508,7071497.6
1514598263.860,7071498.2
1514598267.212,7071496.6
1514598270.565,7071497.4
1514598273.916,7071497.4
1514598277.269,7071497.6
1514598280.620,7071496.9
1514598283.973,7071497.4
1514598287.325,7071498.4
1514598290.677,7071497.4
1514598294.029,7071496.9
1514598297.381,7071497.1
1514598300.733,7071498.2
1514598304.086,7071497.1
1514598307.438,7071497.4
1514598310.790,7071498.2
1514598314.142,7071497.4
1514598317.494,7071498.4
1514598320.846,7071497.1
1514598324.198,7071497.9
1514598327.551,7071497.1
1514598330.902,7071497.6
1514598334.255,7071498.4
1514598337.606,7071497.4
1514598340.959,7071496.9
1514598344.310,7071498.2
1514598347.663,7071497.6
1514598351.015,7071497.6
1514598354.367,7071498.4
1514598357.719,7071498.7
1514598361.072,7071497.1
1514598364.423,7071496.1
1514598367.776,7071498.2
1514598371.128,7071497.1
1514598374.479,7071496.6
1514598377.832,7071496.4
1514598381.184,7071497.4
1514598384.536,7071497.6
1514598387.888,7071496.6
1514598391.240,7071496.9
1514598394.593,7071497.9
1514598397.944,7071496.4
1514598401.297,7071497.9
1514598404.649,7071497.6
1514598408.001,7071497.1
1514598411.353,7071495.9
1514598414.705,7071495.6
1514598418.057,7071496.1
1514598421.409,7071496.4
1514598424.761,7071495.6
1514598428.114,7071496.4
1514598431.465,7071496.1
1514598434.818,7071496.5
1514598438.170,7071496.1
1514598441.522,7071495.4
1514598444.874,7071496.6
1514598448.226,7071495.6
1514598451.578,7071496.1
1514598454.930,7071495.4
1514598458.282,7071496.6
1514598461.634,7071496.9
1514598464.987,7071496.6
1514598468.339,7071494.4
1514598471.690,7071495.9
1514598475.043,7071497.1
1514598478.395,7071494.9
1514598481.747,7071496.1
1514598485.099,7071496.1
1514598488.451,7071497.1
1514598491.803,7071495.9
1514598495.156,7071495.4
1514598498.507,7071496.1
1514598501.860,7071496.6
1514598505.212,7071496.1
1514598508.564,7071496.6
1514598511.916,7071495.6
1514598515.268,7071497.4
1514598518.621,7071496.4
1514598521.972,7071495.6
1514598525.325,7071496.4
1514598528.676,7071496.4
1514598532.029,7071495.9
1514598535.381,7071495.6
1514598538.733,7071495.6
1514598542.085,7071496.1
1514598545.437,7071496.1
1514598548.789,7071496.1
1514598552.142,7071495.9
1514598555.493,7071495.6
1514598558.847,7071495.6
1514598562.197,7071494.9
1514598565.550,7071495.4
1514598568.902,7071495.4
1514598572.254,7071495.9
1514598575.606,7071496.1
1514598578.959,7071496.4
1514598582.310,7071495.4
1514598585.663,7071495.9
1514598589.014,7071495.6
1514598592.367,7071495.4
1514598595.718,7071496.4
1514598599.071,7071496.9
1514598602.423,7071496.1
1514598605.775,7071496.1
1514598609.127,7071497.4
1514598612.480,7071496.9
1514598615.831,7071497.4
1514598619.457,7071497.4
1514598622.535,7071495.9
1514598625.888,7071495.4
1514598629.240,7071494.9
1514598632.592,7071496.1
1514598635.944,7071497.1
1514598639.296,7071496.1
1514598642.648,7071497.4
1514598646.001,7071497.1
1514598649.352,7071498.2
1514598652.705,7071497.6
1514598656.057,7071498.2
1514598659.409,7071497.4
1514598662.761,7071497.9
1514598666.113,7071498.4
1514598669.465,7071497.6
1514598672.817,7071498.4
1514598676.169,7071497.9
1514598679.522,7071497.4
1514598682.874,7071497.4
1514598686.225,7071498.2
1514598689.578,7071497.1
1514598692.930,7071497.4
1514598696.282,7071498.4
1514598699.634,7071498.2
1514598702.986,7071495.9
1514598706.339,7071496.4
1514598709.690,7071497.6
1514598713.042,7071496.1
1514598716.394,7071497.6
1514598719.747,7071497.4
1514598723.098,7071498.2
1514598726.451,7071497.9
1514598729.806,7071497.6
1514598733.155,7071496.9
1514598736.507,7071497.9
1514598739.860,7071496.6
1514598743.211,7071498.2
1514598746.564,7071496.1
1514598749.915,7071496.6
1514598753.268,7071497.4
1514598756.620,7071497.6
1514598759.972,7071497.1
1514598763.324,7071497.6
1514598766.676,7071496.9
1514598770.029,7071496.6
1514598773.380,7071497.1
1514598776.732,7071497.1
1514598780.085,7071497.4
1514598783.436,7071498.4
1514598786.789,7071497.4
1514598790.141,7071497.6
1514598793.493,7071497.4
1514598796.845,7071497.6
1514598800.198,7071496.9
1514598803.549,7071497.4
1514598806.902,7071498.2
1514598810.254,7071496.9
1514598813.606,7071497.6
1514598816.958,7071496.6
1514598820.310,7071497.1
1514598823.662,7071497.6
1514598827.014,7071497.1
1514598830.366,7071497.4
1514598833.719,7071497.6
1514598837.070,7071497.1
1514598840.423,7071496.9
1514598843.774,7071497.1
1514598847.127,7071497.6
1514598850.479,7071497.4
1514598853.831,7071496.9
1514598857.183,7071497.1
1514598860.535,7071496.6
1514598863.887,7071496.1
1514598867.240,7071498.2
1514598870.591,7071496.6
1514598873.944,7071497.4
1514598877.295,7071498.2
1514598880.648,7071497.4
1514598884.000,7071497.9
1514598887.352,7071497.1
1514598890.705,7071495.9
1514598894.056,7071497.4
1514598897.409,7071495.1
1514598900.760,7071497.1
1514598904.113,7071496.4
1514598907.465,7071498.2
1514598910.817,7071496.4
1514598914.169,7071497.6
1514598917.521,7071496.9
1514598920.873,7071497.4
1514598924.226,7071497.4
1514598927.577,7071496.1
1514598930.930,7071497.4
1514598934.282,7071496.9
1514598937.634,7071498.4
1514598940.986,7071496.6
1514598944.339,7071496.4
1514598947.690,7071497.4
1514598951.042,7071498.4
1514598954.394,7071499.4
1514598957.747,7071499.2
1514598961.098,7071498.7
1514598964.451,7071498.7
1514598967.803,7071497.9
1514598971.155,7071498.4
1514598974.507,7071498.7
1514598977.860,7071498.9
1514598981.211,7071498.2
1514598984.564,7071498.2
1514598987.915,7071497.6
1514598991.267,7071498.4
1514598994.620,7071498.9
1514598997.971,7071499.4
1514599001.324,7071497.6
1514599004.676,7071498.7
1514599008.028,7071498.4
1514599011.380,7071498.7
1514599014.732,7071498.9
1514599018.084,7071498.2
1514599021.437,7071497.6
1514599024.788,7071499.2
1514599028.141,7071497.9
1514599031.493,7071497.9
1514599034.845,7071498.2
1514599038.197,7071498.4
1514599041.549,7071499.9
1514599044.901,7071499.7
1514599048.253,7071498.9
1514599051.606,7071497.4
1514599055.276,7071499.9
1514599058.310,7071498.4
1514599061.661,7071498.4
1514599065.014,7071497.9
1514599068.366,7071497.9
1514599071.718,7071498.7
1514599075.070,7071497.4
1514599078.423,7071498.4
1514599081.774,7071498.7
1514599085.127,7071498.7
1514599088.478,7071498.7
1514599091.831,7071498.9
1514599095.183,7071498.9
1514599098.535,7071498.7
1514599101.887,7071497.6
1514599105.240,7071497.9
1514599108.591,7071499.4
1514599111.944,7071498.9
1514599115.295,7071498.7
1514599118.648,7071498.7
1514599122.000,7071497.6
1514599125.352,7071498.9
1514599128.704,7071498.4
1514599132.056,7071499.2
1514599135.408,7071499.9
1514599138.761,7071498.2
1514599142.112,7071498.4
1514599145.465,7071499.2
1514599148.816,7071498.7
1514599152.169,7071498.7
1514599155.520,7071498.7
1514599158.873,7071499.4
1514599162.224,7071500.2
1514599165.578,7071497.9
1514599168.929,7071499.2
1514599172.282,7071499.9
1514599175.633,7071497.6
1514599178.986,7071497.9
1514599182.338,7071497.6
1514599185.690,7071499.4
1514599189.041,7071498.7
1514599192.394,7071498.9
1514599195.746,7071498.2
1514599199.098,7071498.7
1514599202.450,7071498.4
1514599205.802,7071497.9
1514599209.154,7071499.4
1514599212.506,7071498.7
1514599215.859,7071499.2
1514599219.210,7071499.4
1514599222.563,7071499.4
1514599225.915,7071497.6
1514599229.267,7071497.9
1514599232.619,7071498.9
1514599235.971,7071499.2
1514599239.324,7071499.7
1514599242.675,7071499.9
1514599246.028,7071498.4
1514599249.380,7071499.7
1514599252.732,7071498.4
1514599256.084,7071498.2
1514599259.436,7071498.4
1514599262.789,7071498.9
1514599266.140,7071498.4
1514599269.493,7071497.9
1514599272.844,7071498.9
1514599276.197,7071498.9
1514599279.549,7071498.9
1514599282.901,7071497.6
1514599286.253,7071498.9
1514599289.605,7071498.2
1514599292.957,7071498.2
1514599296.309,7071497.9
1514599299.661,7071498.9
1514599303.014,7071498.9
1514599306.365,7071498.2
1514599309.718,7071499.4
1514599313.070,7071498.7
1514599316.422,7071499.2
1514599319.774,7071499.2
1514599323.127,7071498.9
1514599326.478,7071499.7
1514599329.831,7071499.2
1514599333.182,7071499.7
1514599336.534,7071498.2
1514599339.887,7071497.9
1514599343.239,7071498.4
1514599346.591,7071497.9
1514599349.943,7071497.6
1514599353.295,7071497.9
1514599356.647,7071499.4
1514599359.999,7071499.2
1514599363.351,7071498.7
1514599366.704,7071497.6
1514599370.055,7071498.9
1514599373.408,7071498.4
1514599376.760,7071499.2
1514599380.112,7071499.2
1514599383.464,7071498.7
1514599386.816,7071498.2
1514599390.168,7071497.9
1514599393.520,7071497.9
1514599396.872,7071498.7
1514599400.225,7071498.4
1514599403.576,7071497.9
1514599406.929,7071498.4
1514599410.281,7071498.4
1514599413.633,7071498.7
1514599416.986,7071498.7
1514599420.337,7071497.4
1514599423.690,7071498.7
1514599427.041,7071497.1
1514599430.394,7071498.2
1514599433.745,7071496.9
1514599437.098,7071497.6
1514599440.450,7071497.9
1514599443.802,7071498.2
1514599447.158,7071498.7
1514599450.506,7071498.7
1514599453.859,7071496.9
1514599457.210,7071497.9
1514599460.563,7071497.9
1514599463.914,7071496.4
1514599467.267,7071498.2
1514599470.619,7071497.6
1514599473.971,7071498.4
1514599477.323,7071497.6
1514599480.675,7071497.9
1514599484.027,7071497.6
1514599487.379,7071498.9
1514599490.732,7071497.9
1514599494.083,7071498.2
1514599497.436,7071497.9
1514599500.788,7071498.4
1514599504.140,7071498.9
1514599507.492,7071498.9
1514599510.844,7071497.4
1514599514.197,7071498.4
1514599517.548,7071498.2
1514599520.901,7071499.4
1514599524.252,7071497.6
1514599527.605,7071497.9
1514599530.957,7071497.6
1514599534.309,7071497.4
1514599537.661,7071497.4
1514599541.013,7071497.9
1514599544.366,7071497.6
1514599547.717,7071497.4
1514599551.070,7071498.2
1514599554.421,7071497.1
1514599557.774,7071498.2
1514599561.125,7071499.4
1514599564.478,7071497.4
1514599567.830,7071498.9
1514599571.182,7071497.4
1514599574.535,7071497.4
1514599577.886,7071497.6
1514599581.238,7071498.9
1514599584.591,7071499.2
1514599587.943,7071499.2
1514599591.295,7071497.9
1514599594.647,7071498.5
1514599597.999,7071497.6
1514599601.352,7071498.2
1514599604.703,7071498.7
1514599608.055,7071498.2
1514599611.408,7071498.4
1514599614.759,7071497.6
1514599618.112,7071499.4
1514599621.464,7071498.4
1514599624.816,7071499.2
1514599628.168,7071499.4
1514599631.520,7071498.2
1514599634.872,7071498.9
1514599638.225,7071497.4
1514599641.576,7071498.9
1514599644.929,7071497.9
1514599648.281,7071498.2
1514599651.633,7071497.9
1514599654.985,7071498.2
1514599658.337,7071498.9
1514599661.689,7071498.7
1514599665.041,7071498.7
1514599668.393,7071498.2
1514599671.745,7071497.1
1514599675.098,7071498.7
1514599678.449,7071498.2
1514599681.802,7071497.6
1514599685.153,7071497.9
1514599688.506,7071498.2
1514599691.858,7071498.4
1514599695.210,7071498.9
1514599698.562,7071498.9
1514599701.915,7071498.9
1514599705.266,7071496.9
1514599708.619,7071498.2
1514599711.970,7071497.6
1514599715.323,7071497.4
1514599718.675,7071496.6
1514599722.027,7071497.6
1514599725.379,7071497.6
1514599728.731,7071497.4
1514599732.083,7071497.4
1514599735.436,7071498.4
1514599738.787,7071497.6
1514599742.140,7071498.2
1514599745.492,7071498.2
1514599748.844,7071497.1
1514599752.196,7071496.6
1514599755.548,7071496.6
1514599758.900,7071496.6
1514599762.253,7071496.9
1514599765.604,7071496.1
1514599768.957,7071495.9
1514599772.308,7071495.6
1514599775.661,7071495.9
1514599779.013,7071497.1
1514599782.365,7071496.4
1514599785.717,7071496.4
1514599789.069,7071496.4
1514599792.421,7071495.6
1514599795.774,7071495.6
1514599799.125,7071497.1
1514599802.478,7071496.4
1514599805.830,7071496.6
1514599809.182,7071496.4
1514599812.534,7071497.6
1514599815.886,7071497.4
1514599819.238,7071496.1
1514599822.590,7071496.4
1514599825.943,7071496.9
1514599829.294,7071496.9
1514599832.646,7071496.6
1514599835.999,7071495.4
1514599839.350,7071495.9
1514599842.703,7071496.4
1514599846.055,7071496.6
1514599849.407,7071496.9
