timestamp,humidity
1500351741.015,67.1125
1500351742.015,67.1049
1500351743.014,67.1125
1500351744.018,67.1125
1500351745.017,67.1049
1500351746.017,67.0972
1500351747.016,67.1049
1500351748.016,67.0972
1500351749.015,67.0896
1500351750.014,67.0515
1500351751.018,67.0667
1500351752.017,67.0515
1500351753.017,67.0667
1500351754.016,67.0667
1500351755.016,67.0515
1500351756.019,67.0515
1500351757.019,67.0286
1500351758.018,67.0362
1500351759.018,67.0438
1500351760.017,67.0362
1500351761.017,67.0286
1500351762.016,67.0209
1500351763.020,67.0286
1500351764.019,66.9980
1500351765.019,66.9980
1500351766.018,67.0057
1500351767.018,66.9904
1500351768.021,66.9904
1500351769.020,66.9752
1500351770.020,66.9828
1500351771.019,66.9904
1500351772.019,66.9446
1500351773.019,66.9752
1500351774.022,66.9752
1500351775.021,66.9523
1500351776.021,66.9370
1500351777.020,66.9446
1500351778.020,66.9599
1500351779.019,66.9294
1500351780.019,66.9218
1500351781.022,66.9065
1500351782.022,66.9218
1500351783.021,66.9218
1500351784.021,66.8912
1500351785.020,66.8912
1500351786.024,66.8836
1500351787.023,66.8836
1500351788.023,66.8760
1500351789.022,66.8607
1500351790.022,66.8378
1500351791.025,66.8378
1500351792.025,66.8531
1500351793.024,66.8378
1500351794.024,66.8226
1500351795.023,66.8073
1500351796.023,66.8149
1500351797.022,66.7997
1500351798.021,66.8073
1500351799.025,66.8073
1500351800.025,66.8226
1500351801.024,66.7997
1500351802.023,66.7844
1500351803.023,66.8149
1500351804.026,66.7921
1500351805.026,66.8073
1500351806.025,66.7844
1500351807.025,66.8073
1500351808.024,66.7997
1500351809.027,66.8073
1500351810.027,66.7997
1500351811.027,66.8149
1500351812.026,66.7921
1500351813.025,66.7997
1500351814.025,66.7997
1500351815.025,66.7921
1500351816.028,66.7844
1500351817.027,66.7921
1500351818.027,66.8149
1500351819.027,66.7997
1500351820.026,66.8149
1500351821.025,66.8149
1500351822.029,66.8073
1500351823.028,66.8073
1500351824.028,66.8073
1500351825.027,66.8226
1500351826.027,66.8226
1500351827.026,66.8378
1500351828.030,66.8226
1500351829.029,66.8226
1500351830.029,66.8378
1500351831.028,66.8378
1500351832.028,66.8226
1500351833.027,66.8226
1500351834.031,66.8149
1500351835.030,66.8149
1500351836.030,66.8226
1500351837.029,66.8149
1500351838.029,66.7921
1500351839.032,66.7997
1500351840.032,66.8226
1500351841.031,66.7768
1500351842.031,66.7921
1500351843.030,66.7844
1500351844.029,66.7692
1500351845.029,66.7615
