time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,amps,pid_i
59,29.3411,84.81398,43.9115,23.8927,75.00695,53.5322,29.367906,1.7808,0.46706
60,29.3625,84.85259,43.9115,23.9142,75.04557,53.5245,29.366565,1.7908,0.47972
61,29.3411,84.81398,43.9115,23.9249,75.06486,53.5245,29.365226,1.8026,0.49240
62,29.3518,84.83328,43.9039,23.9035,75.02626,53.5322,29.364555,1.8087,0.50510
63,29.3733,84.87188,43.9039,23.9035,75.02626,53.5245,29.364557,1.8105,0.51781
64,29.3518,84.83328,43.9115,23.9035,75.02626,53.5245,29.362545,1.8367,0.53054
65,29.3733,84.87188,43.9039,23.9142,75.04557,53.5245,29.361871,1.8460,0.54330
66,29.3625,84.85259,43.9115,23.9249,75.06486,53.5474,29.361202,1.8569,0.55607
67,29.3625,84.85259,43.9039,23.9035,75.02626,53.5551,29.361873,1.8550,0.56884
68,29.3733,84.87188,43.8962,23.9142,75.04557,53.5398,29.361204,1.8714,0.58160
69,29.3518,84.83328,43.8886,23.9142,75.04557,53.5398,29.359863,1.8940,0.59439
70,29.3625,84.85259,43.8962,23.9035,75.02626,53.5398,29.359193,1.9000,0.59439
71,29.3518,84.83328,43.8962,23.9142,75.04557,53.5245,29.358522,1.9000,0.59439
72,29.3625,84.85259,43.9039,23.8927,75.00695,53.5245,29.357852,1.9000,0.59439
73,29.3518,84.83328,43.8886,23.8820,74.98764,53.5474,29.357852,1.9000,0.59439
74,29.3518,84.83328,43.8962,23.9142,75.04557,53.5245,29.357852,1.8993,0.60724
75,29.3518,84.83328,43.8886,23.9142,75.04557,53.5245,29.358526,1.9000,0.60724
76,29.3518,84.83328,43.8886,23.8927,75.00695,53.5245,29.357854,1.9000,0.60724
77,29.3733,84.87188,43.9039,23.9035,75.02626,53.5322,29.359863,1.8871,0.62006
78,29.3625,84.85259,43.8962,23.9035,75.02626,53.5398,29.360532,1.8974,0.63286
79,29.3625,84.85259,43.8962,23.8820,74.98764,53.5322,29.359863,1.9000,0.63286
80,29.3518,84.83328,43.8962,23.8927,75.00695,53.5169,29.359863,1.9000,0.63286
81,29.3518,84.83328,43.8962,23.9142,75.04557,53.5398,29.358522,1.9000,0.63286
82,29.3733,84.87188,43.8962,23.9035,75.02626,53.5551,29.359189,1.9000,0.63286
83,29.3518,84.83328,43.8886,23.8820,74.98764,53.5398,29.358522,1.9000,0.63286
84,29.3733,84.87188,43.8962,23.9142,75.04557,53.5245,29.358520,1.9000,0.63286
85,29.3733,84.87188,43.9039,23.8820,74.98764,53.5245,29.359863,1.9000,0.63286
86,29.3625,84.85259,43.8962,23.8927,75.00695,53.5398,29.359859,1.9000,0.63286
87,29.3733,84.87188,43.9191,23.8927,75.00695,53.5398,29.361202,1.9000,0.63286
88,29.3625,84.85259,43.8962,23.9035,75.02626,53.5398,29.361202,1.9000,0.63286
89,29.3733,84.87188,43.9039,23.8927,75.00695,53.5245,29.362545,1.9000,0.63286
90,29.3733,84.87188,43.9039,23.9035,75.02626,53.5398,29.363883,1.8948,0.64559
91,29.3625,84.85259,43.9191,23.9035,75.02626,53.5245,29.364555,1.9000,0.64559
92,29.3411,84.81398,43.8962,23.8820,74.98764,53.5322,29.363885,1.9000,0.64559
93,29.3733,84.87188,43.9039,23.8927,75.00695,53.5398,29.363883,1.9000,0.64559
94,29.3625,84.85259,43.9039,23.9035,75.02626,53.5169,29.363883,1.9000,0.64559
95,29.3733,84.87188,43.9191,23.8820,74.98764,53.5245,29.364555,1.9000,0.64559
96,29.3840,84.89119,43.9039,23.8927,75.00695,53.5245,29.366565,1.9000,0.64559
97,29.3840,84.89119,43.9191,23.8820,74.98764,53.5093,29.368574,1.8896,0.65824
98,29.3733,84.87188,43.9268,23.8713,74.96834,53.5093,29.368576,1.9000,0.65824
99,29.3947,84.91050,43.9344,23.8820,74.98764,53.5093,29.371255,1.8920,0.67084
100,29.3733,84.87188,43.9420,23.8820,74.98764,53.5245,29.371255,1.9000,0.67084
101,29.3733,84.87188,43.9344,23.8820,74.98764,53.5322,29.371257,1.9000,0.67084
102,29.3947,84.91050,43.9496,23.8713,74.96834,53.5322,29.373268,1.9000,0.67084
103,29.3947,84.91050,43.9573,23.8927,75.00695,53.5245,29.374608,1.9000,0.67084
104,29.3733,84.87188,43.9496,23.8713,74.96834,53.5245,29.375278,1.9000,0.67084
105,29.3840,84.89119,43.9344,23.8820,74.98764,53.5322,29.375949,1.9000,0.67084
106,29.3947,84.91050,43.9649,23.8820,74.98764,53.5245,29.377290,1.9000,0.67084
107,29.3947,84.91050,43.9573,23.8820,74.98764,53.5245,29.379301,1.8905,0.68328
108,29.4054,84.92981,43.9573,23.8713,74.96834,53.5093,29.383321,1.8727,0.69565
109,29.4054,84.92981,43.9649,23.8820,74.98764,53.5169,29.385334,1.8830,0.70796
110,29.4054,84.92981,43.9725,23.8927,75.00695,53.5245,29.388015,1.8857,0.72023
111,29.4054,84.92981,43.9725,23.8713,74.96834,53.5169,29.390026,1.8966,0.73245
112,29.4269,84.96841,43.9496,23.8927,75.00695,53.5245,29.392707,1.8997,0.74462
113,29.3840,84.89119,43.9725,23.8820,74.98764,53.5245,29.392705,1.9000,0.74462
114,29.4054,84.92981,43.9802,23.8820,74.98764,53.5093,29.394718,1.9000,0.74462
115,29.4162,84.94911,43.9802,23.8713,74.96834,53.5093,29.396060,1.9000,0.74462
116,29.3947,84.91050,43.9878,23.8713,74.96834,53.5169,29.397401,1.9000,0.74462
117,29.4162,84.94911,44.0031,23.8820,74.98764,53.5169,29.400083,1.9000,0.74462
118,29.4269,84.96841,43.9878,23.8713,74.96834,53.5245,29.402093,1.9000,0.74462
119,29.4162,84.94911,44.0031,23.8927,75.00695,53.5093,29.403436,1.9000,0.74462
