time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,amps,pid_i
1,30.00,85.992,40.89,23.41,74.138,52.94,25.3122,0.100,0.000
2,30.00,85.992,40.88,23.42,74.158,52.94,25.6244,0.100,0.000
3,30.01,86.011,40.88,23.41,74.138,52.92,25.9373,0.100,0.000
4,30.02,86.030,40.89,23.40,74.119,52.92,26.2508,0.100,0.000
5,30.01,86.011,40.89,23.43,74.177,52.92,26.5637,0.100,0.000
6,30.01,86.011,40.89,23.42,74.158,52.90,26.8766,0.100,0.000
7,30.00,85.992,40.89,23.42,74.158,52.91,27.1888,0.100,0.000
8,30.02,86.030,40.89,23.40,74.119,52.91,27.5024,0.100,0.000
9,30.01,86.011,40.89,23.41,74.138,52.91,27.8152,0.100,0.000
10,30.00,85.992,40.89,23.41,74.138,52.90,28.1274,0.100,0.000
11,30.03,86.050,40.90,23.42,74.158,52.92,28.4417,0.100,0.000
12,30.03,86.050,40.88,23.41,74.138,52.91,28.7559,0.100,0.000
13,30.02,86.030,40.90,23.40,74.119,52.91,29.0694,0.100,0.000
14,30.04,86.069,40.89,23.40,74.119,52.92,29.3843,0.100,0.000
15,30.01,86.011,40.90,23.40,74.119,52.90,29.6972,0.100,0.000
16,30.01,86.011,40.88,23.40,74.119,52.91,30.0101,0.100,0.000
17,30.03,86.050,40.90,23.42,74.158,52.91,30.0121,0.100,0.000
18,30.02,86.030,40.89,23.43,74.177,52.91,30.0134,0.100,0.000
19,30.00,85.992,40.88,23.42,74.158,52.92,30.0128,0.100,0.000
20,29.98,85.972,40.88,23.42,74.158,52.93,30.0107,0.100,0.000
21,30.02,86.030,40.88,23.41,74.138,52.90,30.0114,0.100,0.000
22,29.98,85.972,40.91,23.41,74.138,52.90,30.0101,0.100,0.000
23,30.00,85.992,40.89,23.41,74.138,52.90,30.0101,0.100,0.000
24,30.00,85.992,40.88,23.41,74.138,52.89,30.0087,0.100,0.000
25,30.01,86.011,40.88,23.38,74.080,52.89,30.0087,0.100,0.000
26,30.00,85.992,40.89,23.39,74.100,52.89,30.0087,0.100,0.000
27,29.98,85.972,40.88,23.37,74.061,52.89,30.0060,0.100,0.000
28,30.00,85.992,40.88,23.39,74.100,52.89,30.0040,0.100,0.000
29,29.96,85.934,40.88,23.38,74.080,52.90,30.0007,0.100,0.000
30,29.97,85.953,40.88,23.40,74.119,52.88,29.9967,0.100,0.000
31,29.96,85.934,40.88,23.39,74.100,52.91,29.9940,0.100,0.000
32,29.95,85.914,40.86,23.40,74.119,52.89,29.9906,0.100,0.000
33,29.96,85.934,40.88,23.38,74.080,52.91,29.9866,0.101,0.000
34,29.97,85.953,40.87,23.39,74.100,52.91,29.9839,0.104,0.001
35,29.94,85.895,40.87,23.40,74.119,52.91,29.9806,0.115,0.001
36,29.94,85.895,40.86,23.40,74.119,52.90,29.9779,0.118,0.001
37,29.95,85.914,40.88,23.40,74.119,52.90,29.9739,0.136,0.002
38,29.95,85.914,40.87,23.39,74.100,52.89,29.9719,0.130,0.002
39,29.94,85.895,40.84,23.40,74.119,52.90,29.9685,0.141,0.003
40,29.97,85.953,40.87,23.40,74.119,52.89,29.9672,0.131,0.004
41,29.93,85.876,40.88,23.39,74.100,52.89,29.9625,0.159,0.004
42,29.95,85.914,40.87,23.38,74.080,52.89,29.9598,0.161,0.005
43,29.92,85.856,40.87,23.38,74.080,52.90,29.9558,0.178,0.006
44,29.94,85.895,40.85,23.38,74.080,52.89,29.9524,0.186,0.007
45,29.93,85.876,40.84,23.38,74.080,52.88,29.9504,0.180,0.008
46,29.94,85.895,40.87,23.39,74.100,52.89,29.9484,0.177,0.009
47,29.92,85.856,40.86,23.39,74.100,52.88,29.9457,0.184,0.010
48,29.91,85.837,40.86,23.40,74.119,52.90,29.9430,0.191,0.011
49,29.94,85.895,40.84,23.40,74.119,52.90,29.9417,0.184,0.012
50,29.92,85.856,40.84,23.40,74.119,52.90,29.9384,0.201,0.013
51,29.91,85.837,40.84,23.41,74.138,52.90,29.9363,0.202,0.015
52,29.91,85.837,40.84,23.39,74.100,52.89,29.9343,0.204,0.016
53,29.90,85.818,40.85,23.40,74.119,52.90,29.9310,0.221,0.017
54,29.91,85.837,40.86,23.39,74.100,52.90,29.9283,0.228,0.019
55,29.87,85.760,40.84,23.40,74.119,52.90,29.9236,0.256,0.020
56,29.90,85.818,40.81,23.39,74.100,52.88,29.9189,0.278,0.022
57,29.88,85.779,40.84,23.38,74.080,52.89,29.9156,0.283,0.023
58,29.89,85.799,40.85,23.40,74.119,52.90,29.9115,0.296,0.025
59,29.87,85.760,40.82,23.38,74.080,52.91,29.9082,0.301,0.027
60,29.87,85.760,40.83,23.38,74.080,52.88,29.9035,0.321,0.029
61,29.87,85.760,40.82,23.40,74.119,52.90,29.8995,0.332,0.031
62,29.86,85.741,40.81,23.39,74.100,52.88,29.8941,0.356,0.033
63,29.87,85.760,40.82,23.40,74.119,52.91,29.8908,0.356,0.035
64,29.86,85.741,40.81,23.39,74.100,52.89,29.8874,0.358,0.037
65,29.86,85.741,40.81,23.39,74.100,52.89,29.8820,0.384,0.039
66,29.83,85.702,40.81,23.41,74.138,52.91,29.8767,0.406,0.042
67,29.83,85.702,40.81,23.40,74.119,52.91,29.8720,0.418,0.044
68,29.85,85.721,40.81,23.40,74.119,52.91,29.8680,0.423,0.047
69,29.85,85.721,40.81,23.41,74.138,52.88,29.8646,0.423,0.050
70,29.83,85.702,40.81,23.41,74.138,52.90,29.8599,0.440,0.052
71,29.83,85.702,40.80,23.40,74.119,52.89,29.8579,0.428,0.055
72,29.85,85.721,40.80,23.41,74.138,52.90,29.8546,0.436,0.058
73,29.85,85.721,40.80,23.42,74.158,52.91,29.8526,0.431,0.061
74,29.81,85.663,40.81,23.41,74.138,52.91,29.8479,0.457,0.064
75,29.82,85.683,40.80,23.41,74.138,52.90,29.8452,0.458,0.067
76,29.80,85.644,40.80,23.41,74.138,52.88,29.8412,0.476,0.070
77,29.80,85.644,40.78,23.40,74.119,52.88,29.8371,0.491,0.073
78,29.81,85.663,40.80,23.41,74.138,52.88,29.8344,0.492,0.077
79,29.81,85.663,40.81,23.41,74.138,52.86,29.8311,0.502,0.080
80,29.82,85.683,40.79,23.41,74.138,52.90,29.8291,0.498,0.083
81,29.80,85.644,40.78,23.41,74.138,52.88,29.8257,0.512,0.087
82,29.79,85.625,40.78,23.41,74.138,52.89,29.8231,0.518,0.090
83,29.79,85.625,40.78,23.41,74.138,52.87,29.8204,0.524,0.094
84,29.79,85.625,40.78,23.42,74.158,52.88,29.8170,0.539,0.098
85,29.78,85.605,40.79,23.41,74.138,52.88,29.8130,0.559,0.101
86,29.79,85.625,40.78,23.39,74.100,52.86,29.8103,0.563,0.105
87,29.78,85.605,40.78,23.38,74.080,52.89,29.8070,0.575,0.109
88,29.77,85.586,40.80,23.38,74.080,52.88,29.8023,0.601,0.113
89,29.76,85.567,40.78,23.39,74.100,52.88,29.7969,0.629,0.117
90,29.77,85.586,40.78,23.39,74.100,52.86,29.7942,0.626,0.121
91,29.76,85.567,40.77,23.40,74.119,52.87,29.7902,0.640,0.125
92,29.76,85.567,40.77,23.42,74.158,52.87,29.7875,0.640,0.129
93,29.75,85.548,40.77,23.40,74.119,52.88,29.7842,0.651,0.134
94,29.76,85.567,40.78,23.41,74.138,52.87,29.7808,0.661,0.138
95,29.76,85.567,40.78,23.39,74.100,52.86,29.7775,0.672,0.142
96,29.75,85.548,40.80,23.38,74.080,52.86,29.7728,0.697,0.147
97,29.75,85.548,40.78,23.39,74.100,52.88,29.7694,0.704,0.151
98,29.73,85.509,40.78,23.38,74.080,52.86,29.7654,0.720,0.156
99,29.75,85.548,40.78,23.38,74.080,52.87,29.7627,0.721,0.161
100,29.74,85.528,40.78,23.37,74.061,52.88,29.7594,0.732,0.166
101,29.74,85.528,40.78,23.39,74.100,52.86,29.7567,0.736,0.170
102,29.73,85.509,40.79,23.39,74.100,52.86,29.7527,0.756,0.175
103,29.73,85.509,40.78,23.41,74.138,52.87,29.7493,0.767,0.180
104,29.74,85.528,40.78,23.41,74.138,52.88,29.7473,0.764,0.185
105,29.71,85.470,40.80,23.40,74.119,52.88,29.7440,0.780,0.190
106,29.71,85.470,40.77,23.38,74.080,52.88,29.7399,0.801,0.196
107,29.73,85.509,40.78,23.39,74.100,52.86,29.7379,0.798,0.201
108,29.71,85.470,40.79,23.38,74.080,52.85,29.7346,0.814,0.206
109,29.71,85.470,40.78,23.38,74.080,52.84,29.7319,0.821,0.211
110,29.71,85.470,40.78,23.37,74.061,52.86,29.7285,0.837,0.217
111,29.70,85.451,40.78,23.36,74.042,52.86,29.7245,0.858,0.222
112,29.72,85.490,40.78,23.39,74.100,52.86,29.7225,0.856,0.228
113,29.68,85.432,40.78,23.36,74.042,52.85,29.7185,0.879,0.233
114,29.68,85.432,40.80,23.37,74.061,52.87,29.7158,0.885,0.239
115,29.70,85.451,40.79,23.36,74.042,52.88,29.7124,0.899,0.245
116,29.71,85.470,40.80,23.38,74.080,52.86,29.7104,0.899,0.251
117,29.68,85.432,40.78,23.36,74.042,52.88,29.7071,0.917,0.256
118,29.68,85.432,40.78,23.37,74.061,52.85,29.7044,0.925,0.262
119,29.71,85.470,40.78,23.37,74.061,52.85,29.7031,0.921,0.268
120,29.66,85.393,40.78,23.37,74.061,52.88,29.6984,0.956,0.274
121,29.67,85.412,40.79,23.38,74.080,52.87,29.6964,0.957,0.280
122,29.68,85.432,40.80,23.36,74.042,52.86,29.6950,0.954,0.286
123,29.67,85.412,40.80,23.35,74.022,52.86,29.6917,0.975,0.292
124,29.66,85.393,40.78,23.38,74.080,52.88,29.6890,0.987,0.299
125,29.70,85.451,40.80,23.36,74.042,52.88,29.6883,0.978,0.305
126,29.67,85.412,40.78,23.36,74.042,52.88,29.6863,0.988,0.311
127,29.65,85.374,40.79,23.36,74.042,52.88,29.6836,1.006,0.317
128,29.68,85.432,40.79,23.37,74.061,52.86,29.6816,1.014,0.324
129,29.66,85.393,40.78,23.36,74.042,52.86,29.6803,1.017,0.330
130,29.67,85.412,40.80,23.34,74.003,52.87,29.6796,1.014,0.337
131,29.67,85.412,40.81,23.36,74.042,52.86,29.6783,1.022,0.343
132,29.67,85.412,40.81,23.36,74.042,52.88,29.6763,1.038,0.349
133,29.67,85.412,40.81,23.36,74.042,52.86,29.6756,1.037,0.356
134,29.67,85.412,40.80,23.35,74.022,52.85,29.6749,1.040,0.362
135,29.67,85.412,40.80,23.34,74.003,52.86,29.6729,1.058,0.369
136,29.65,85.374,40.79,23.35,74.022,52.86,29.6722,1.060,0.375
137,29.66,85.393,40.81,23.35,74.022,52.87,29.6716,1.064,0.382
138,29.65,85.374,40.83,23.35,74.022,52.88,29.6696,1.083,0.389
139,29.65,85.374,40.80,23.34,74.003,52.86,29.6682,1.092,0.395
140,29.67,85.412,40.81,23.34,74.003,52.88,29.6689,1.081,0.402
141,29.67,85.412,40.81,23.35,74.022,52.88,29.6675,1.096,0.409
142,29.66,85.393,40.79,23.35,74.022,52.87,29.6669,1.102,0.415
143,29.66,85.393,40.81,23.35,74.022,52.88,29.6675,1.095,0.422
144,29.65,85.374,40.81,23.32,73.984,52.87,29.6655,1.120,0.428
145,29.64,85.355,40.82,23.34,74.003,52.89,29.6642,1.133,0.435
146,29.67,85.412,40.81,23.32,73.984,52.88,29.6642,1.131,0.442
147,29.63,85.335,40.81,23.32,73.984,52.87,29.6615,1.159,0.449
148,29.67,85.412,40.81,23.34,74.003,52.88,29.6615,1.155,0.455
149,29.64,85.355,40.82,23.32,73.984,52.86,29.6595,1.175,0.462
150,29.67,85.412,40.83,23.31,73.964,52.88,29.6595,1.171,0.469
151,29.65,85.374,40.82,23.30,73.945,52.88,29.6582,1.185,0.476
152,29.65,85.374,40.82,23.31,73.964,52.87,29.6582,1.183,0.483
153,29.65,85.374,40.83,23.32,73.984,52.88,29.6575,1.191,0.490
154,29.65,85.374,40.83,23.31,73.964,52.88,29.6575,1.193,0.496
155,29.65,85.374,40.83,23.32,73.984,52.87,29.6575,1.196,0.503
156,29.64,85.355,40.83,23.32,73.984,52.88,29.6555,1.221,0.510
157,29.65,85.374,40.83,23.31,73.964,52.90,29.6541,1.234,0.517
158,29.65,85.374,40.84,23.34,74.003,52.90,29.6535,1.240,0.524
159,29.65,85.374,40.83,23.32,73.984,52.88,29.6528,1.246,0.531
160,29.65,85.374,40.84,23.32,73.984,52.91,29.6528,1.246,0.538
161,29.63,85.335,40.84,23.34,74.003,52.88,29.6521,1.255,0.545
162,29.67,85.412,40.84,23.34,74.003,52.89,29.6521,1.257,0.552
163,29.65,85.374,40.84,23.34,74.003,52.89,29.6535,1.247,0.559
164,29.66,85.393,40.85,23.32,73.984,52.88,29.6528,1.263,0.566
165,29.65,85.374,40.84,23.32,73.984,52.90,29.6535,1.262,0.573
166,29.65,85.374,40.84,23.32,73.984,52.90,29.6521,1.284,0.579
167,29.67,85.412,40.87,23.32,73.984,52.91,29.6535,1.274,0.586
168,29.65,85.374,40.84,23.34,74.003,52.90,29.6535,1.283,0.593
169,29.67,85.412,40.86,23.35,74.022,52.92,29.6548,1.277,0.600
170,29.66,85.393,40.85,23.32,73.984,52.90,29.6555,1.282,0.607
171,29.66,85.393,40.87,23.35,74.022,52.91,29.6561,1.286,0.614
172,29.67,85.412,40.87,23.35,74.022,52.91,29.6582,1.278,0.621
173,29.64,85.355,40.87,23.34,74.003,52.91,29.6575,1.300,0.628
174,29.67,85.412,40.85,23.35,74.022,52.91,29.6588,1.297,0.635
175,29.65,85.374,40.87,23.32,73.984,52.92,29.6588,1.311,0.641
176,29.65,85.374,40.88,23.32,73.984,52.91,29.6588,1.322,0.648
177,29.66,85.393,40.87,23.34,74.003,52.91,29.6608,1.311,0.655
178,29.65,85.374,40.88,23.35,74.022,52.91,29.6595,1.339,0.662
179,29.66,85.393,40.87,23.34,74.003,52.91,29.6602,1.340,0.669
180,29.64,85.355,40.86,23.31,73.964,52.91,29.6588,1.364,0.675
181,29.68,85.432,40.89,23.36,74.042,52.93,29.6608,1.348,0.682
182,29.65,85.374,40.89,23.36,74.042,52.92,29.6608,1.359,0.689
183,29.68,85.432,40.88,23.35,74.022,52.91,29.6615,1.361,0.696
184,29.66,85.393,40.87,23.34,74.003,52.91,29.6622,1.365,0.703
185,29.68,85.432,40.89,23.34,74.003,52.91,29.6628,1.369,0.709
186,29.67,85.412,40.88,23.34,74.003,52.91,29.6635,1.374,0.716
187,29.67,85.412,40.89,23.35,74.022,52.91,29.6642,1.379,0.723
188,29.66,85.393,40.89,23.35,74.022,52.92,29.6635,1.398,0.729
189,29.68,85.432,40.89,23.35,74.022,52.91,29.6662,1.378,0.736
190,29.68,85.432,40.89,23.34,74.003,52.91,29.6669,1.386,0.743
191,29.71,85.470,40.91,23.37,74.061,52.91,29.6702,1.366,0.750
192,29.70,85.451,40.91,23.34,74.003,52.92,29.6729,1.359,0.756
193,29.70,85.451,40.90,23.36,74.042,52.93,29.6749,1.362,0.763
194,29.68,85.432,40.91,23.32,73.984,52.92,29.6769,1.365,0.769
195,29.71,85.470,40.91,23.37,74.061,52.91,29.6796,1.360,0.776
196,29.68,85.432,40.89,23.37,74.061,52.92,29.6823,1.358,0.782
197,29.70,85.451,40.92,23.36,74.042,52.91,29.6830,1.377,0.788
198,29.72,85.490,40.91,23.36,74.042,52.91,29.6870,1.357,0.795
199,29.68,85.432,40.91,23.35,74.022,52.91,29.6870,1.384,0.801
200,29.71,85.470,40.91,23.34,74.003,52.91,29.6897,1.377,0.807
201,29.70,85.451,40.93,23.36,74.042,52.91,29.6903,1.393,0.813
202,29.71,85.470,40.92,23.36,74.042,52.90,29.6923,1.392,0.819
203,29.70,85.451,40.91,23.34,74.003,52.90,29.6937,1.398,0.826
204,29.71,85.470,40.92,23.36,74.042,52.91,29.6964,1.390,0.832
205,29.70,85.451,40.93,23.31,73.964,52.89,29.6970,1.405,0.838
206,29.70,85.451,40.94,23.32,73.984,52.88,29.6977,1.417,0.844
207,29.71,85.470,40.93,23.35,74.022,52.91,29.6977,1.434,0.850
208,29.71,85.470,40.94,23.34,74.003,52.88,29.6984,1.440,0.856
209,29.72,85.490,40.94,23.32,73.984,52.88,29.6997,1.438,0.862
210,29.73,85.509,40.94,23.32,73.984,52.87,29.7024,1.425,0.868
211,29.71,85.470,40.94,23.30,73.945,52.88,29.7024,1.443,0.874
212,29.73,85.509,40.93,23.31,73.964,52.91,29.7051,1.430,0.880
213,29.74,85.528,40.95,23.29,73.926,52.88,29.7078,1.421,0.886
214,29.73,85.509,40.94,23.32,73.984,52.90,29.7084,1.437,0.891
215,29.74,85.528,40.95,23.30,73.945,52.90,29.7118,1.420,0.897
216,29.74,85.528,40.94,23.31,73.964,52.90,29.7138,1.423,0.903
217,29.73,85.509,40.95,23.31,73.964,52.89,29.7158,1.425,0.909
218,29.75,85.548,40.95,23.29,73.926,52.88,29.7185,1.421,0.914
219,29.74,85.528,40.96,23.30,73.945,52.88,29.7212,1.417,0.920
220,29.77,85.586,40.95,23.28,73.907,52.90,29.7252,1.401,0.925
221,29.74,85.528,40.95,23.31,73.964,52.87,29.7279,1.404,0.931
222,29.75,85.548,40.95,23.29,73.926,52.88,29.7312,1.398,0.936
223,29.76,85.567,40.96,23.29,73.926,52.90,29.7346,1.394,0.942
224,29.74,85.528,40.95,23.28,73.907,52.89,29.7366,1.405,0.947
225,29.75,85.548,40.94,23.29,73.926,52.90,29.7386,1.412,0.952
226,29.75,85.548,40.97,23.31,73.964,52.91,29.7399,1.425,0.957
227,29.76,85.567,40.97,23.31,73.964,52.88,29.7433,1.413,0.963
228,29.75,85.548,40.97,23.30,73.945,52.90,29.7446,1.425,0.968
229,29.76,85.567,40.97,23.29,73.926,52.88,29.7460,1.434,0.973
230,29.77,85.586,40.96,23.29,73.926,52.91,29.7486,1.427,0.978
231,29.78,85.605,40.97,23.30,73.945,52.89,29.7513,1.422,0.983
232,29.77,85.586,40.95,23.29,73.926,52.90,29.7533,1.426,0.988
233,29.77,85.586,40.97,23.28,73.907,52.90,29.7560,1.421,0.993
234,29.77,85.586,40.97,23.28,73.907,52.90,29.7574,1.432,0.998
235,29.77,85.586,40.97,23.29,73.926,52.91,29.7594,1.433,1.002
236,29.77,85.586,40.97,23.30,73.945,52.90,29.7594,1.455,1.007
237,29.79,85.625,40.97,23.30,73.945,52.88,29.7627,1.436,1.012
238,29.79,85.625,41.00,23.28,73.907,52.91,29.7654,1.430,1.017
239,29.80,85.644,40.97,23.31,73.964,52.89,29.7681,1.426,1.021
240,29.79,85.625,41.00,23.29,73.926,52.91,29.7714,1.415,1.026
241,29.80,85.644,40.97,23.28,73.907,52.91,29.7748,1.408,1.031
242,29.80,85.644,40.98,23.27,73.887,52.89,29.7781,1.402,1.035
243,29.80,85.644,40.97,23.29,73.926,52.90,29.7808,1.404,1.039
244,29.80,85.644,40.98,23.27,73.887,52.90,29.7842,1.399,1.044
245,29.79,85.625,40.97,23.25,73.849,52.91,29.7862,1.408,1.048
246,29.82,85.683,40.98,23.27,73.887,52.91,29.7895,1.400,1.052
247,29.81,85.663,40.97,23.27,73.887,52.91,29.7916,1.408,1.057
248,29.80,85.644,40.97,23.28,73.907,52.91,29.7936,1.413,1.061
249,29.82,85.683,40.98,23.28,73.907,52.91,29.7969,1.403,1.065
250,29.82,85.683,40.98,23.28,73.907,52.92,29.8003,1.395,1.069
251,29.83,85.702,40.98,23.26,73.868,52.91,29.8043,1.382,1.073
252,29.86,85.741,40.98,23.28,73.907,52.92,29.8096,1.358,1.077
253,29.85,85.721,40.97,23.27,73.887,52.90,29.8130,1.360,1.080
254,29.81,85.663,40.98,23.28,73.907,52.91,29.8143,1.381,1.084
255,29.81,85.663,40.98,23.26,73.868,52.92,29.8150,1.403,1.088
256,29.81,85.663,40.98,23.27,73.887,52.93,29.8164,1.411,1.091
257,29.85,85.721,40.98,23.30,73.945,52.94,29.8190,1.403,1.095
258,29.83,85.702,40.99,23.30,73.945,52.94,29.8210,1.404,1.099
259,29.85,85.721,40.98,23.30,73.945,52.93,29.8237,1.397,1.102
260,29.85,85.721,40.98,23.28,73.907,52.92,29.8264,1.392,1.106
261,29.85,85.721,40.99,23.28,73.907,52.93,29.8298,1.381,1.109
262,29.87,85.760,40.97,23.28,73.907,52.91,29.8324,1.380,1.113
263,29.87,85.760,40.97,23.30,73.945,52.92,29.8358,1.371,1.116
264,29.85,85.721,40.98,23.28,73.907,52.93,29.8385,1.371,1.119
265,29.88,85.779,40.98,23.28,73.907,52.93,29.8418,1.363,1.122
266,29.87,85.760,40.99,23.29,73.926,52.93,29.8445,1.364,1.126
267,29.87,85.760,40.99,23.27,73.887,52.92,29.8465,1.370,1.129
268,29.87,85.760,40.99,23.28,73.907,52.93,29.8472,1.388,1.132
269,29.87,85.760,40.99,23.28,73.907,52.93,29.8485,1.394,1.135
270,29.87,85.760,41.00,23.28,73.907,52.93,29.8519,1.377,1.138
271,29.87,85.760,40.97,23.29,73.926,52.93,29.8552,1.364,1.141
272,29.88,85.779,40.97,23.29,73.926,52.93,29.8593,1.347,1.143
273,29.88,85.779,40.99,23.27,73.887,52.93,29.8613,1.355,1.146
274,29.87,85.760,40.97,23.28,73.907,52.91,29.8633,1.360,1.149
275,29.88,85.779,40.98,23.28,73.907,52.91,29.8653,1.363,1.152
276,29.87,85.760,40.99,23.26,73.868,52.91,29.8666,1.371,1.154
277,29.89,85.799,40.97,23.27,73.887,52.91,29.8693,1.363,1.157
278,29.87,85.760,40.97,23.26,73.868,52.91,29.8693,1.384,1.160
279,29.88,85.779,40.99,23.28,73.907,52.91,29.8700,1.392,1.162
280,29.90,85.818,40.97,23.28,73.907,52.92,29.8733,1.370,1.165
281,29.91,85.837,40.95,23.27,73.887,52.91,29.8753,1.368,1.167
282,29.89,85.799,40.96,23.28,73.907,52.92,29.8767,1.373,1.170
283,29.90,85.818,40.96,23.29,73.926,52.93,29.8787,1.369,1.172
284,29.87,85.760,40.97,23.28,73.907,52.93,29.8787,1.387,1.175
285,29.90,85.818,40.97,23.28,73.907,52.91,29.8807,1.379,1.177
286,29.89,85.799,40.97,23.27,73.887,52.91,29.8820,1.380,1.180
287,29.92,85.856,40.95,23.27,73.887,52.93,29.8854,1.359,1.182
288,29.91,85.837,40.97,23.28,73.907,52.93,29.8874,1.358,1.184
289,29.92,85.856,40.97,23.27,73.887,52.92,29.8901,1.350,1.186
290,29.91,85.837,40.97,23.27,73.887,52.94,29.8928,1.343,1.189
291,29.93,85.876,40.97,23.27,73.887,52.93,29.8961,1.330,1.191
292,29.91,85.837,40.97,23.27,73.887,52.94,29.8988,1.327,1.193
293,29.91,85.837,40.97,23.28,73.907,52.93,29.9001,1.338,1.195
294,29.93,85.876,40.97,23.30,73.945,52.93,29.9042,1.317,1.197
295,29.94,85.895,40.96,23.29,73.926,52.94,29.9082,1.301,1.199
296,29.94,85.895,40.97,23.30,73.945,52.93,29.9109,1.302,1.200
297,29.94,85.895,40.95,23.28,73.907,52.95,29.9129,1.309,1.202
298,29.93,85.876,40.95,23.31,73.964,52.94,29.9156,1.305,1.204
299,29.92,85.856,40.95,23.29,73.926,52.93,29.9169,1.316,1.205
300,29.95,85.914,40.96,23.31,73.964,52.94,29.9223,1.280,1.207
301,29.92,85.856,40.96,23.29,73.926,52.94,29.9236,1.296,1.209
302,29.95,85.914,40.97,23.29,73.926,52.94,29.9276,1.277,1.210
303,29.92,85.856,40.96,23.28,73.907,52.94,29.9276,1.305,1.212
304,29.94,85.895,40.95,23.28,73.907,52.94,29.9296,1.303,1.213
305,29.95,85.914,40.94,23.28,73.907,52.94,29.9316,1.300,1.214
306,29.95,85.914,40.96,23.28,73.907,52.95,29.9343,1.291,1.216
307,29.95,85.914,40.96,23.28,73.907,52.94,29.9357,1.297,1.217
308,29.94,85.895,40.94,23.29,73.926,52.93,29.9377,1.294,1.218
309,29.95,85.914,40.94,23.30,73.945,52.94,29.9404,1.284,1.220
310,29.93,85.876,40.93,23.29,73.926,52.94,29.9404,1.303,1.221
311,29.95,85.914,40.94,23.32,73.984,52.94,29.9410,1.310,1.222
312,29.97,85.953,40.93,23.32,73.984,52.92,29.9430,1.300,1.223
313,30.00,85.992,40.94,23.32,73.984,52.94,29.9464,1.279,1.224
314,29.97,85.953,40.94,23.35,74.022,52.94,29.9491,1.270,1.225
315,29.98,85.972,40.94,23.32,73.984,52.93,29.9531,1.248,1.226
316,29.98,85.972,40.95,23.32,73.984,52.94,29.9551,1.252,1.227
317,29.97,85.953,40.94,23.34,74.003,52.95,29.9585,1.240,1.228
318,29.98,85.972,40.94,23.34,74.003,52.93,29.9605,1.244,1.229
319,29.97,85.953,40.93,23.36,74.042,52.94,29.9638,1.231,1.230
320,29.98,85.972,40.94,23.36,74.042,52.92,29.9665,1.228,1.230
321,30.00,85.992,40.94,23.35,74.022,52.94,29.9692,1.224,1.231
322,29.98,85.972,40.94,23.36,74.042,52.94,29.9712,1.227,1.231
323,30.02,86.030,40.94,23.35,74.022,52.93,29.9752,1.206,1.232
324,30.00,85.992,40.94,23.36,74.042,52.92,29.9786,1.197,1.232
325,30.01,86.011,40.94,23.36,74.042,52.94,29.9819,1.189,1.233
326,30.01,86.011,40.94,23.36,74.042,52.93,29.9866,1.168,1.233
327,30.02,86.030,40.93,23.34,74.003,52.92,29.9906,1.157,1.233
328,30.00,85.992,40.93,23.36,74.042,52.93,29.9920,1.175,1.234
329,30.02,86.030,40.92,23.36,74.042,52.92,29.9933,1.186,1.234
330,30.03,86.050,40.92,23.35,74.022,52.91,29.9967,1.172,1.234
331,30.03,86.050,40.94,23.34,74.003,52.90,29.9994,1.167,1.234
332,30.02,86.030,40.93,23.34,74.003,52.91,30.0014,1.169,1.234
333,30.04,86.069,40.92,23.34,74.003,52.89,30.0054,1.148,1.234
334,30.02,86.030,40.93,23.35,74.022,52.91,30.0074,1.152,1.234
335,30.06,86.107,40.92,23.35,74.022,52.89,30.0128,1.119,1.233
336,30.03,86.050,40.94,23.32,73.984,52.90,30.0154,1.121,1.233
337,30.06,86.107,40.92,23.32,73.984,52.88,30.0195,1.106,1.233
338,30.03,86.050,40.92,23.32,73.984,52.88,30.0221,1.107,1.232
339,30.03,86.050,40.93,23.34,74.003,52.89,30.0228,1.127,1.232
340,30.03,86.050,40.91,23.32,73.984,52.88,30.0248,1.125,1.231
341,30.03,86.050,40.92,23.32,73.984,52.88,30.0262,1.130,1.231
342,30.05,86.088,40.94,23.31,73.964,52.87,30.0288,1.118,1.230
343,30.04,86.069,40.90,23.32,73.984,52.87,30.0302,1.122,1.230
344,30.03,86.050,40.91,23.31,73.964,52.87,30.0322,1.116,1.229
345,30.06,86.107,40.91,23.29,73.926,52.87,30.0349,1.104,1.229
346,30.05,86.088,40.91,23.30,73.945,52.87,30.0362,1.108,1.228
347,30.05,86.088,40.91,23.29,73.926,52.87,30.0376,1.109,1.227
348,30.07,86.127,40.90,23.28,73.907,52.87,30.0409,1.088,1.226
349,30.06,86.107,40.91,23.30,73.945,52.88,30.0422,1.092,1.225
350,30.08,86.146,40.90,23.30,73.945,52.87,30.0463,1.066,1.225
351,30.08,86.146,40.90,23.28,73.907,52.88,30.0476,1.073,1.224
352,30.09,86.165,40.90,23.31,73.964,52.87,30.0516,1.049,1.223
353,30.08,86.146,40.88,23.29,73.926,52.86,30.0530,1.058,1.222
354,30.07,86.127,40.90,23.28,73.907,52.88,30.0557,1.048,1.221
355,30.08,86.146,40.88,23.31,73.964,52.87,30.0590,1.033,1.219
356,30.09,86.165,40.88,23.28,73.907,52.88,30.0630,1.013,1.218
357,30.09,86.165,40.88,23.26,73.868,52.86,30.0671,0.996,1.217
