time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,amps,pwm,pid_i
1794,29.9202,85.85646,42.5840,24.2038,75.56679,55.5768,29.922931,1.9000,191,0.00000
1795,29.9310,85.87576,42.5840,24.2145,75.58611,55.5692,29.924270,1.9000,191,0.00000
1796,29.9417,85.89507,42.5840,24.2359,75.62471,55.5616,29.928295,1.9000,191,0.00000
1797,29.9202,85.85646,42.5840,24.2252,75.60541,55.5768,29.926956,1.9000,191,0.00000
1798,29.9417,85.89507,42.5764,24.2145,75.58611,55.5616,29.926956,1.9000,191,0.00000
1799,29.9310,85.87576,42.5840,24.2145,75.58611,55.5540,29.928298,1.9000,191,0.00000
1800,29.9310,85.87576,42.5916,24.2145,75.58611,55.5616,29.929637,1.9000,191,0.00000
1801,29.9631,85.93367,42.6069,24.2145,75.58611,55.5540,29.934997,1.9000,191,0.00000
1802,29.9524,85.91436,42.6069,24.2038,75.56679,55.5692,29.939022,1.9000,191,0.00000
1803,29.9524,85.91436,42.6298,24.2038,75.56679,55.5463,29.941703,1.8655,188,0.00000
1804,29.9631,85.93367,42.6145,24.2145,75.58611,55.5616,29.944381,1.7798,179,0.00000
1805,29.9631,85.93367,42.6298,24.2038,75.56679,55.5616,29.949745,1.6082,162,0.00000
1806,29.9846,85.97229,42.6450,24.2252,75.60541,55.5616,29.955104,1.4366,144,0.00000
1807,29.9953,85.99159,42.6374,24.2145,75.58611,55.5616,29.963150,1.1792,118,0.00000
1808,29.9846,85.97229,42.6526,24.2145,75.58611,55.5311,29.969854,0.9647,96,0.00000
1809,29.9846,85.97229,42.6450,24.2252,75.60541,55.5540,29.972536,0.8788,87,0.00000
1810,29.9846,85.97229,42.6526,24.2252,75.60541,55.5616,29.976558,0.7501,74,0.00000
1811,29.9846,85.97229,42.6679,24.2359,75.62471,55.5463,29.980581,0.6214,61,0.00000
1812,29.9953,85.99159,42.6679,24.2359,75.62471,55.5616,29.984603,0.4927,48,0.00000
1813,29.9739,85.95298,42.6526,24.2252,75.60541,55.5540,29.985940,0.4499,44,0.00000
1814,29.9739,85.95298,42.6832,24.2359,75.62471,55.5463,29.984603,0.4927,48,0.00000
1815,29.9846,85.97229,42.6832,24.2574,75.66333,55.5540,29.983263,0.5356,53,0.00000
1816,29.9953,85.99159,42.6679,24.2252,75.60541,55.5616,29.984601,0.4927,48,0.00000
1817,29.9846,85.97229,42.6984,24.2359,75.62471,55.5768,29.984603,0.4927,48,0.00000
1818,29.9846,85.97229,42.6908,24.2359,75.62471,55.5692,29.984601,0.4927,48,0.00000
1819,30.0168,86.03020,42.7289,24.2467,75.64402,55.5463,29.988624,0.3640,35,0.00000
1820,29.9953,85.99159,42.6984,24.2359,75.62471,55.5768,29.988622,0.3641,35,0.00000
1821,30.0275,86.04951,42.7061,24.2467,75.64402,55.5692,29.995328,0.1495,14,0.00000
1822,30.0275,86.04951,42.7289,24.2359,75.62471,55.5616,30.002031,0.1000,9,0.00000
1823,30.0060,86.01089,42.7366,24.2467,75.64402,55.5616,30.004711,0.1000,9,0.00000
1824,30.0275,86.04951,42.7595,24.2574,75.66333,55.5768,30.008735,0.1000,9,0.00000
1825,30.0168,86.03020,42.7442,24.2467,75.64402,55.5768,30.012758,0.1000,9,0.00000
1826,30.0275,86.04951,42.7442,24.2359,75.62471,55.5692,30.018119,0.1000,9,0.00000
1827,30.0382,86.06882,42.7747,24.2467,75.64402,55.5616,30.020797,0.1000,9,0.00000
1828,30.0275,86.04951,42.7671,24.2467,75.64402,55.5692,30.024818,0.1000,9,0.00000
1829,30.0382,86.06882,42.7671,24.2359,75.62471,55.5616,30.026161,0.1000,9,0.00000
1830,30.0382,86.06882,42.7747,24.2359,75.62471,55.5540,30.027503,0.1000,9,0.00000
1831,30.0275,86.04951,42.7823,24.2467,75.64402,55.5616,30.030185,0.1000,9,0.00000
1832,30.0489,86.08811,42.7823,24.2574,75.66333,55.5616,30.032867,0.1000,9,0.00000
1833,30.0597,86.10742,42.7823,24.2467,75.64402,55.5540,30.038227,0.1000,9,0.00000
1834,30.0704,86.12673,42.7900,24.2359,75.62471,55.5616,30.043590,0.1000,9,0.00000
1835,30.0489,86.08811,42.7823,24.1930,75.54749,55.5311,30.044933,0.1000,9,0.00000
1836,30.0704,86.12673,42.7823,24.2038,75.56679,55.5463,30.050296,0.1000,9,0.00000
1837,30.0489,86.08811,42.7900,24.2252,75.60541,55.5311,30.051635,0.1000,9,0.00000
1838,30.0489,86.08811,42.8052,24.2038,75.56679,55.5387,30.052974,0.1000,9,0.00000
1839,30.0597,86.10742,42.7976,24.2038,75.56679,55.5463,30.056995,0.1000,9,0.00000
1840,30.0597,86.10742,42.8052,24.2038,75.56679,55.5387,30.058336,0.1000,9,0.00000
1841,30.0489,86.08811,42.8052,24.2145,75.58611,55.5387,30.056995,0.1000,9,0.00000
1842,30.0704,86.12673,42.7976,24.2145,75.58611,55.5311,30.056995,0.1000,9,0.00000
1843,30.0489,86.08811,42.7976,24.1930,75.54749,55.5463,30.056995,0.1000,9,0.00000
1844,30.0489,86.08811,42.7976,24.2145,75.58611,55.5311,30.054313,0.1000,9,0.00000
1845,30.0704,86.12673,42.8052,24.2252,75.60541,55.5463,30.056995,0.1000,9,0.00000
1846,30.0918,86.16533,42.7976,24.2359,75.62471,55.5311,30.062358,0.1000,9,0.00000
1847,30.0704,86.12673,42.8129,24.2145,75.58611,55.5387,30.063699,0.1000,9,0.00000
1848,30.0704,86.12673,42.7976,24.2145,75.58611,55.5311,30.065040,0.1000,9,0.00000
1849,30.0597,86.10742,42.8205,24.2359,75.62471,55.5387,30.066379,0.1000,9,0.00000
1850,30.0489,86.08811,42.7900,24.2359,75.62471,55.5463,30.063697,0.1000,9,0.00000
1851,30.0811,86.14604,42.7900,24.2252,75.60541,55.5540,30.067722,0.1000,9,0.00000
1852,30.0811,86.14604,42.7976,24.2145,75.58611,55.5463,30.071743,0.1000,9,0.00000
1853,30.0489,86.08811,42.7900,24.2359,75.62471,55.5540,30.069061,0.1000,9,0.00000
1854,30.0597,86.10742,42.7671,24.2359,75.62471,55.5463,30.065040,0.1000,9,0.00000
1855,30.0597,86.10742,42.7823,24.2359,75.62471,55.5692,30.063699,0.1000,9,0.00000
1856,30.0489,86.08811,42.7671,24.2359,75.62471,55.5540,30.061017,0.1000,9,0.00000
1857,30.0489,86.08811,42.7976,24.2359,75.62471,55.5540,30.059677,0.1000,9,0.00000
1858,30.0382,86.06882,42.7900,24.2359,75.62471,55.5616,30.058338,0.1000,9,0.00000
1859,30.0597,86.10742,42.7823,24.2359,75.62471,55.5616,30.055656,0.1000,9,0.00000
1860,30.0489,86.08811,42.7823,24.2252,75.60541,55.5616,30.051631,0.1000,9,0.00000
1861,30.0704,86.12673,42.7671,24.2359,75.62471,55.5845,30.054313,0.1000,9,0.00000
1862,30.0597,86.10742,42.7595,24.2252,75.60541,55.5845,30.054315,0.1000,9,0.00000
1863,30.0489,86.08811,42.7671,24.2252,75.60541,55.5768,30.052974,0.1000,9,0.00000
1864,30.0597,86.10742,42.7518,24.2359,75.62471,55.5768,30.054313,0.1000,9,0.00000
1865,30.0489,86.08811,42.7518,24.2359,75.62471,55.5616,30.054313,0.1000,9,0.00000
1866,30.0489,86.08811,42.7518,24.2145,75.58611,55.5845,30.055654,0.1000,9,0.00000
1867,30.0382,86.06882,42.7442,24.2359,75.62471,55.5845,30.052972,0.1000,9,0.00000
1868,30.0704,86.12673,42.7366,24.2252,75.60541,55.5768,30.055654,0.1000,9,0.00000
1869,30.0704,86.12673,42.7518,24.2252,75.60541,55.5845,30.055656,0.1000,9,0.00000
1870,30.0489,86.08811,42.7442,24.2359,75.62471,55.5768,30.054315,0.1000,9,0.00000
1871,30.0489,86.08811,42.7366,24.2359,75.62471,55.5845,30.054315,0.1000,9,0.00000
1872,30.0489,86.08811,42.7366,24.2145,75.58611,55.5768,30.052974,0.1000,9,0.00000
1873,30.0489,86.08811,42.7442,24.2359,75.62471,55.5616,30.052974,0.1000,9,0.00000
1874,30.0382,86.06882,42.7366,24.2359,75.62471,55.5845,30.051635,0.1000,9,0.00000
1875,30.0275,86.04951,42.7289,24.2252,75.60541,55.5921,30.050292,0.1000,9,0.00000
1876,30.0382,86.06882,42.7137,24.2252,75.60541,55.5768,30.046272,0.1000,9,0.00000
1877,30.0168,86.03020,42.7213,24.2252,75.60541,55.5692,30.039567,0.1000,9,0.00000
1878,30.0275,86.04951,42.6984,24.2252,75.60541,55.5921,30.036888,0.1000,9,0.00000
1879,30.0382,86.06882,42.6984,24.2038,75.56679,55.5921,30.035549,0.1000,9,0.00000
1880,30.0382,86.06882,42.7061,24.2145,75.58611,55.5768,30.034206,0.1000,9,0.00000
1881,30.0382,86.06882,42.7061,24.2359,75.62471,55.5997,30.032867,0.1000,9,0.00000
1882,30.0168,86.03020,42.6832,24.2252,75.60541,55.6074,30.030185,0.1000,9,0.00000
1883,30.0382,86.06882,42.7061,24.2145,75.58611,55.5768,30.031528,0.1000,9,0.00000
1884,30.0275,86.04951,42.6908,24.2359,75.62471,55.5845,30.030185,0.1000,9,0.00000
1885,30.0168,86.03020,42.6526,24.2252,75.60541,55.5768,30.030185,0.1000,9,0.00000
1886,30.0275,86.04951,42.6679,24.2145,75.58611,55.5768,30.030189,0.1000,9,0.00000
1887,30.0060,86.01089,42.6679,24.2359,75.62471,55.5692,30.026165,0.1000,9,0.00000
1888,30.0168,86.03020,42.6526,24.2145,75.58611,55.5768,30.023483,0.1000,9,0.00000
1889,30.0275,86.04951,42.6526,24.2252,75.60541,55.5768,30.022140,0.1000,9,0.00000
1890,30.0275,86.04951,42.6526,24.2038,75.56679,55.5768,30.023483,0.1000,9,0.00000
1891,30.0275,86.04951,42.6450,24.2145,75.58611,55.5768,30.022140,0.1000,9,0.00000
1892,30.0060,86.01089,42.6298,24.2359,75.62471,55.5692,30.019458,0.1000,9,0.00000
1893,29.9953,85.99159,42.6374,24.2145,75.58611,55.5768,30.016777,0.1000,9,0.00000
1894,29.9953,85.99159,42.6221,24.2145,75.58611,55.5768,30.012752,0.1000,9,0.00000
1895,29.9953,85.99159,42.6450,24.2145,75.58611,55.5692,30.011413,0.1000,9,0.00000
1896,30.0168,86.03020,42.6374,24.2359,75.62471,55.5616,30.011409,0.1000,9,0.00000
1897,29.9953,85.99159,42.6069,24.2252,75.60541,55.5845,30.007389,0.1000,9,0.00000
1898,29.9846,85.97229,42.6221,24.2359,75.62471,55.5768,30.002025,0.1000,9,0.00000
1899,29.9846,85.97229,42.6145,24.2252,75.60541,55.5692,29.996665,0.1067,10,0.00000
1900,29.9846,85.97229,42.6298,24.2359,75.62471,55.5692,29.993988,0.1924,18,0.00000
1901,29.9846,85.97229,42.5916,24.2359,75.62471,55.5768,29.992649,0.2352,22,0.00000
1902,29.9953,85.99159,42.5916,24.2252,75.60541,55.5768,29.992649,0.2352,22,0.00000
1903,29.9846,85.97229,42.5992,24.2252,75.60541,55.5692,29.991306,0.2782,27,0.00000
1904,29.9846,85.97229,42.5992,24.2038,75.56679,55.5768,29.987285,0.4069,39,0.00000
1905,29.9846,85.97229,42.5840,24.2145,75.58611,55.5768,29.985944,0.4498,44,0.00000
1906,29.9739,85.95298,42.5840,24.2252,75.60541,55.5768,29.984601,0.4927,48,0.00000
1907,29.9739,85.95298,42.5992,24.2252,75.60541,55.5768,29.983261,0.5356,53,0.00000
1908,29.9846,85.97229,42.5992,24.2145,75.58611,55.5768,29.983263,0.5356,53,0.00000
1909,29.9846,85.97229,42.5840,24.2145,75.58611,55.5692,29.983261,0.5356,53,0.00000
1910,29.9739,85.95298,42.5840,24.2252,75.60541,55.5845,29.980581,0.6214,61,0.00000
1911,29.9631,85.93367,42.5764,24.2359,75.62471,55.5921,29.977899,0.7072,70,0.00000
1912,29.9846,85.97229,42.5840,24.2038,75.56679,55.5768,29.977899,0.7072,70,0.00000
1913,29.9846,85.97229,42.5611,24.2038,75.56679,55.5768,29.977899,0.7072,70,0.00000
1914,29.9631,85.93367,42.5611,24.2252,75.60541,55.5997,29.976558,0.7501,74,0.00000
1915,29.9739,85.95298,42.5764,24.2252,75.60541,55.5768,29.976558,0.7501,74,0.00000
1916,29.9524,85.91436,42.5535,24.2038,75.56679,55.5768,29.972536,0.8788,87,0.00000
1917,29.9417,85.89507,42.5382,24.2145,75.58611,55.5845,29.967174,1.0504,105,0.00000
1918,29.9524,85.91436,42.5458,24.2252,75.60541,55.5921,29.964490,1.1363,113,0.00000
1919,29.9524,85.91436,42.5458,24.2145,75.58611,55.5921,29.963151,1.1791,118,0.00000
1920,29.9524,85.91436,42.5382,24.2038,75.56679,55.5921,29.959129,1.3079,131,0.00000
1921,29.9524,85.91436,42.5458,24.2145,75.58611,55.5921,29.955106,1.4366,144,0.00000
1922,29.9310,85.87576,42.5306,24.2252,75.60541,55.5921,29.951084,1.5653,157,0.00000
1923,29.9524,85.91436,42.5535,24.2038,75.56679,55.5921,29.948402,1.6511,166,0.00000
1924,29.9417,85.89507,42.5306,24.1930,75.54749,55.5768,29.947063,1.6940,170,0.00000
1925,29.9631,85.93367,42.5306,24.2252,75.60541,55.5845,29.949743,1.6082,162,0.00000
1926,29.9739,85.95298,42.5382,24.1930,75.54749,55.5921,29.952425,1.5224,153,0.00000
1927,29.9310,85.87576,42.5306,24.2145,75.58611,55.5921,29.949745,1.6082,162,0.00000
1928,29.9202,85.85646,42.5306,24.2252,75.60541,55.5845,29.945720,1.7369,175,0.00000
1929,29.9524,85.91436,42.5382,24.2145,75.58611,55.5997,29.945720,1.7369,175,0.00000
1930,29.9417,85.89507,42.5306,24.2038,75.56679,55.5845,29.947063,1.6940,170,0.00000
1931,29.9524,85.91436,42.5382,24.2038,75.56679,55.5921,29.947063,1.6940,170,0.00000
1932,29.9524,85.91436,42.5382,24.2145,75.58611,55.6074,29.948404,1.6511,166,0.00000
1933,29.9310,85.87576,42.5153,24.2145,75.58611,55.6150,29.944381,1.7798,179,0.00000
1934,29.9202,85.85646,42.5306,24.2038,75.56679,55.5921,29.937679,1.9000,191,0.00000
1935,29.9202,85.85646,42.5382,24.2145,75.58611,55.6150,29.936340,1.9000,191,0.00000
1936,29.9524,85.91436,42.5382,24.2145,75.58611,55.6302,29.940361,1.9000,191,0.00000
1937,29.9202,85.85646,42.5306,24.2145,75.58611,55.6150,29.936336,1.9000,191,0.00000
1938,29.9202,85.85646,42.5229,24.2038,75.56679,55.6074,29.933654,1.9000,191,0.00000
1939,29.9202,85.85646,42.5382,24.2252,75.60541,55.6150,29.929634,1.9000,191,0.00000
1940,29.9202,85.85646,42.5458,24.2252,75.60541,55.6226,29.925613,1.9000,191,0.00000
1941,29.9202,85.85646,42.5229,24.2252,75.60541,55.6074,29.924274,1.9000,191,0.00000
1942,29.9202,85.85646,42.5306,24.2145,75.58611,55.6074,29.924274,1.9000,191,0.00000
1943,29.9202,85.85646,42.5229,24.2252,75.60541,55.6074,29.924274,1.9000,191,0.00000
1944,29.9202,85.85646,42.5382,24.2359,75.62471,55.5921,29.920253,1.9000,191,0.00000
1945,29.9310,85.87576,42.5458,24.2145,75.58611,55.5997,29.921592,1.9000,191,0.00000
1946,29.9095,85.83715,42.5458,24.2252,75.60541,55.6074,29.920253,1.9000,191,0.00000
1947,29.9202,85.85646,42.5535,24.2145,75.58611,55.6074,29.920253,1.9000,191,0.00000
1948,29.9202,85.85646,42.5306,24.2359,75.62471,55.6074,29.920253,1.9000,191,0.00000
1949,29.9310,85.87576,42.5382,24.2252,75.60541,55.6150,29.921592,1.9000,191,0.00000
1950,29.9417,85.89507,42.5535,24.2359,75.62471,55.6074,29.924274,1.9000,191,0.00000
1951,29.9202,85.85646,42.5458,24.2252,75.60541,55.5997,29.924270,1.9000,191,0.00000
1952,29.9417,85.89507,42.5458,24.2252,75.60541,55.6226,29.926952,1.9000,191,0.00000
1953,29.9631,85.93367,42.5611,24.2359,75.62471,55.6150,29.930976,1.9000,191,0.00000
1954,29.9310,85.87576,42.5611,24.2252,75.60541,55.6226,29.933658,1.9000,191,0.00000
1955,29.9524,85.91436,42.5535,24.2359,75.62471,55.6074,29.937679,1.9000,191,0.00000
1956,29.9739,85.95298,42.5687,24.2359,75.62471,55.6379,29.944381,1.7798,179,0.00000
1957,29.9631,85.93367,42.5764,24.2467,75.64402,55.5997,29.948406,1.6510,166,0.00000
1958,29.9524,85.91436,42.5611,24.2467,75.64402,55.6074,29.949745,1.6082,162,0.00000
1959,29.9524,85.91436,42.5764,24.2467,75.64402,55.6226,29.953765,1.4795,148,0.00000
1960,29.9631,85.93367,42.5764,24.2574,75.66333,55.6074,29.956445,1.3937,140,0.00000
1961,29.9739,85.95298,42.5764,24.2467,75.64402,55.6074,29.957786,1.3508,135,0.00000
1962,29.9739,85.95298,42.5916,24.2467,75.64402,55.6150,29.963150,1.1792,118,0.00000
1963,29.9631,85.93367,42.5916,24.2681,75.68264,55.5921,29.964490,1.1363,113,0.00000
1964,29.9739,85.95298,42.6069,24.2574,75.66333,55.5997,29.964490,1.1363,113,0.00000
1965,29.9739,85.95298,42.6145,24.2574,75.66333,55.6226,29.965831,1.0934,109,0.00000
1966,29.9631,85.93367,42.6069,24.2574,75.66333,55.6226,29.967172,1.0505,105,0.00000
1967,29.9953,85.99159,42.6145,24.2467,75.64402,55.6074,29.972536,0.8788,87,0.00000
1968,29.9631,85.93367,42.6221,24.2681,75.68264,55.6074,29.972536,0.8788,87,0.00000
1969,29.9953,85.99159,42.6298,24.2574,75.66333,55.5997,29.975215,0.7931,79,0.00000
1970,29.9953,85.99159,42.6221,24.2681,75.68264,55.5921,29.977895,0.7073,70,0.00000
1971,29.9953,85.99159,42.6298,24.2574,75.66333,55.5997,29.981918,0.5786,57,0.00000
1972,29.9846,85.97229,42.6526,24.2681,75.68264,55.5997,29.983259,0.5357,53,0.00000
1973,30.0060,86.01089,42.6526,24.2359,75.62471,55.5616,29.987279,0.4070,39,0.00000
1974,29.9846,85.97229,42.6603,24.2574,75.66333,55.5845,29.989963,0.3212,31,0.00000
1975,30.0168,86.03020,42.6679,24.2359,75.62471,55.5692,29.992647,0.2353,22,0.00000
1976,30.0168,86.03020,42.6526,24.2467,75.64402,55.5768,29.999351,0.1000,9,0.00000
1977,30.0275,86.04951,42.6603,24.2574,75.66333,55.5616,30.003372,0.1000,9,0.00000
1978,30.0168,86.03020,42.6755,24.2574,75.66333,55.5463,30.006050,0.1000,9,0.00000
1979,30.0489,86.08811,42.6832,24.1930,75.54749,55.5463,30.012754,0.1000,9,0.00000
1980,30.0168,86.03020,42.6755,24.2359,75.62471,55.5616,30.016777,0.1000,9,0.00000
1981,30.0489,86.08811,42.7137,24.2467,75.64402,55.5463,30.022142,0.1000,9,0.00000
1982,30.0275,86.04951,42.6832,24.2574,75.66333,55.5616,30.027503,0.1000,9,0.00000
1983,30.0489,86.08811,42.6755,24.2359,75.62471,55.5463,30.031524,0.1000,9,0.00000
1984,30.0489,86.08811,42.7061,24.2681,75.68264,55.5463,30.035545,0.1000,9,0.00000
1985,30.0382,86.06882,42.6908,24.2574,75.66333,55.5387,30.036888,0.1000,9,0.00000
1986,30.0489,86.08811,42.6984,24.2574,75.66333,55.5616,30.040908,0.1000,9,0.00000
1987,30.0597,86.10742,42.7137,24.2788,75.70192,55.5616,30.042247,0.1000,9,0.00000
1988,30.0597,86.10742,42.7289,24.2574,75.66333,55.5616,30.047611,0.1000,9,0.00000
1989,30.0704,86.12673,42.7137,24.2467,75.64402,55.5616,30.050292,0.1000,9,0.00000
1990,30.0597,86.10742,42.7137,24.2359,75.62471,55.5540,30.054313,0.1000,9,0.00000
1991,30.0597,86.10742,42.7137,24.2252,75.60541,55.5692,30.055656,0.1000,9,0.00000
1992,30.0597,86.10742,42.7137,24.2467,75.64402,55.5768,30.056995,0.1000,9,0.00000
1993,30.0597,86.10742,42.7289,24.2467,75.64402,55.5845,30.059677,0.1000,9,0.00000
1994,30.0489,86.08811,42.7061,24.2467,75.64402,55.5692,30.059677,0.1000,9,0.00000
1995,30.0597,86.10742,42.7366,24.2467,75.64402,55.5921,30.059677,0.1000,9,0.00000
1996,30.0704,86.12673,42.7137,24.2359,75.62471,55.5692,30.061017,0.1000,9,0.00000
1997,30.0489,86.08811,42.7137,24.2574,75.66333,55.5768,30.058336,0.1000,9,0.00000
1998,30.0489,86.08811,42.7137,24.2467,75.64402,55.5921,30.056995,0.1000,9,0.00000
1999,30.0704,86.12673,42.7289,24.2681,75.68264,55.5845,30.058336,0.1000,9,0.00000
2000,30.0704,86.12673,42.7137,24.2681,75.68264,55.5768,30.059677,0.1000,9,0.00000
2001,30.0597,86.10742,42.7289,24.2681,75.68264,55.5768,30.059677,0.1000,9,0.00000
2002,30.0382,86.06882,42.7289,24.2574,75.66333,55.5768,30.058336,0.1000,9,0.00000
2003,30.0597,86.10742,42.7137,24.2359,75.62471,55.5692,30.058338,0.1000,9,0.00000
2004,30.0597,86.10742,42.7061,24.2359,75.62471,55.5616,30.056995,0.1000,9,0.00000
2005,30.0597,86.10742,42.7137,24.2467,75.64402,55.5692,30.058338,0.1000,9,0.00000
2006,30.0704,86.12673,42.7289,24.2252,75.60541,55.5616,30.061017,0.1000,9,0.00000
2007,30.0597,86.10742,42.7289,24.2252,75.60541,55.5616,30.059679,0.1000,9,0.00000
2008,30.0275,86.04951,42.7061,24.2252,75.60541,55.5463,30.054315,0.1000,9,0.00000
2009,30.0489,86.08811,42.7366,24.1930,75.54749,55.5540,30.052974,0.1000,9,0.00000
2010,30.0489,86.08811,42.7061,24.2038,75.56679,55.5616,30.054315,0.1000,9,0.00000
2011,30.0597,86.10742,42.7137,24.2145,75.58611,55.5616,30.054313,0.1000,9,0.00000
2012,30.0489,86.08811,42.6984,24.2252,75.60541,55.5616,30.052974,0.1000,9,0.00000
2013,30.0597,86.10742,42.7061,24.2252,75.60541,55.5616,30.052972,0.1000,9,0.00000
2014,30.0704,86.12673,42.7289,24.1930,75.54749,55.5768,30.052972,0.1000,9,0.00000
2015,30.0489,86.08811,42.7137,24.2038,75.56679,55.5692,30.051631,0.1000,9,0.00000
2016,30.0382,86.06882,42.6984,24.1930,75.54749,55.5768,30.052972,0.1000,9,0.00000
2017,30.0489,86.08811,42.7061,24.2145,75.58611,55.5768,30.052972,0.1000,9,0.00000
2018,30.0597,86.10742,42.6984,24.1930,75.54749,55.5845,30.054313,0.1000,9,0.00000
2019,30.0489,86.08811,42.6832,24.2252,75.60541,55.5768,30.052972,0.1000,9,0.00000
2020,30.0489,86.08811,42.6755,24.2359,75.62471,55.5768,30.052972,0.1000,9,0.00000
2021,30.0597,86.10742,42.6908,24.2145,75.58611,55.5692,30.052974,0.1000,9,0.00000
2022,30.0382,86.06882,42.6832,24.2145,75.58611,55.5768,30.048954,0.1000,9,0.00000
2023,30.0275,86.04951,42.6832,24.2359,75.62471,55.5845,30.046272,0.1000,9,0.00000
2024,30.0489,86.08811,42.6832,24.2359,75.62471,55.5768,30.047611,0.1000,9,0.00000
2025,30.0168,86.03020,42.6679,24.2252,75.60541,55.5921,30.043588,0.1000,9,0.00000
2026,30.0382,86.06882,42.6755,24.1930,75.54749,55.5997,30.040908,0.1000,9,0.00000
2027,30.0489,86.08811,42.6755,24.1930,75.54749,55.5997,30.040910,0.1000,9,0.00000
2028,30.0275,86.04951,42.6603,24.2252,75.60541,55.5768,30.038228,0.1000,9,0.00000
2029,30.0382,86.06882,42.6679,24.2252,75.60541,55.5768,30.035549,0.1000,9,0.00000
2030,30.0168,86.03020,42.6679,24.2145,75.58611,55.5921,30.032863,0.1000,9,0.00000
2031,30.0382,86.06882,42.6832,24.2252,75.60541,55.6074,30.034206,0.1000,9,0.00000
2032,30.0060,86.01089,42.6679,24.2252,75.60541,55.5921,30.028846,0.1000,9,0.00000
2033,30.0275,86.04951,42.6526,24.2252,75.60541,55.6074,30.030185,0.1000,9,0.00000
2034,30.0275,86.04951,42.6603,24.2252,75.60541,55.6226,30.028842,0.1000,9,0.00000
2035,30.0168,86.03020,42.6450,24.2467,75.64402,55.6074,30.024822,0.1000,9,0.00000
2036,30.0060,86.01089,42.6526,24.2467,75.64402,55.6074,30.022144,0.1000,9,0.00000
2037,30.0168,86.03020,42.6679,24.2467,75.64402,55.6150,30.019458,0.1000,9,0.00000
2038,30.0275,86.04951,42.6374,24.2359,75.62471,55.6150,30.020797,0.1000,9,0.00000
2039,29.9953,85.99159,42.6450,24.2359,75.62471,55.6150,30.015434,0.1000,9,0.00000
2040,30.0168,86.03020,42.6145,24.2359,75.62471,55.6150,30.016777,0.1000,9,0.00000
2041,29.9953,85.99159,42.6450,24.2359,75.62471,55.5997,30.012752,0.1000,9,0.00000
2042,29.9953,85.99159,42.6298,24.2574,75.66333,55.6226,30.008731,0.1000,9,0.00000
2043,30.0168,86.03020,42.6221,24.2574,75.66333,55.6150,30.008731,0.1000,9,0.00000
2044,29.9739,85.95298,42.6298,24.2788,75.70192,55.6302,30.004711,0.1000,9,0.00000
2045,29.9953,85.99159,42.6298,24.2574,75.66333,55.6150,30.002029,0.1000,9,0.00000
2046,29.9953,85.99159,42.6145,24.2681,75.68264,55.6074,29.998008,0.1000,9,0.00000
2047,29.9953,85.99159,42.6069,24.2788,75.70192,55.6302,29.998008,0.1000,9,0.00000
2048,29.9953,85.99159,42.6145,24.2574,75.66333,55.6379,29.995326,0.1495,14,0.00000
2049,29.9953,85.99159,42.5916,24.2788,75.70192,55.6302,29.995326,0.1495,14,0.00000
2050,29.9953,85.99159,42.6069,24.2788,75.70192,55.6226,29.995326,0.1495,14,0.00000
2051,29.9953,85.99159,42.5764,24.2788,75.70192,55.6226,29.992645,0.2354,22,0.00000
2052,29.9739,85.95298,42.5840,24.2681,75.68264,55.6226,29.992645,0.2354,22,0.00000
2053,29.9739,85.95298,42.5764,24.2788,75.70192,55.6302,29.989963,0.3212,31,0.00000
2054,29.9739,85.95298,42.5916,24.2896,75.72124,55.6226,29.987281,0.4070,39,0.00000
2055,29.9739,85.95298,42.5764,24.2896,75.72124,55.6379,29.984603,0.4927,48,0.00000
2056,29.9739,85.95298,42.5687,24.2788,75.70192,55.6455,29.981922,0.5785,57,0.00000
2057,29.9739,85.95298,42.5764,24.2681,75.68264,55.6226,29.979240,0.6643,65,0.00000
2058,29.9846,85.97229,42.5764,24.2788,75.70192,55.6150,29.977897,0.7073,70,0.00000
2059,29.9524,85.91436,42.5611,24.2896,75.72124,55.6226,29.972536,0.8788,87,0.00000
2060,29.9739,85.95298,42.5535,24.2681,75.68264,55.6150,29.972536,0.8788,87,0.00000
2061,29.9524,85.91436,42.5687,24.2788,75.70192,55.6226,29.969854,0.9647,96,0.00000
2062,29.9631,85.93367,42.5535,24.2788,75.70192,55.6302,29.968513,1.0076,101,0.00000
2063,29.9524,85.91436,42.5535,24.2681,75.68264,55.6226,29.965831,1.0934,109,0.00000
2064,29.9524,85.91436,42.5458,24.2788,75.70192,55.6150,29.963150,1.1792,118,0.00000
2065,29.9524,85.91436,42.5382,24.2681,75.68264,55.6074,29.960468,1.2650,127,0.00000
2066,29.9310,85.87576,42.5458,24.2788,75.70192,55.6150,29.953765,1.4795,148,0.00000
2067,29.9524,85.91436,42.5535,24.2788,75.70192,55.6150,29.953763,1.4796,148,0.00000
2068,29.9310,85.87576,42.5458,24.2788,75.70192,55.6226,29.948402,1.6511,166,0.00000
2069,29.9524,85.91436,42.5535,24.2896,75.72124,55.6074,29.948402,1.6511,166,0.00000
2070,29.9524,85.91436,42.5382,24.2788,75.70192,55.6150,29.947061,1.6940,170,0.00000
2071,29.9524,85.91436,42.5382,24.2467,75.64402,55.6074,29.947059,1.6941,170,0.00000
