time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,amps,pwm,pid_i
281,28.9657,84.13830,43.3469,24.4612,76.03012,54.7681,28.969745,0.1000,9,0.00000
282,28.9657,84.13830,43.3393,24.4612,76.03012,54.7681,28.969741,0.1000,9,0.00000
283,28.9657,84.13830,43.3317,24.4612,76.03012,54.7834,28.969741,0.1000,9,0.00000
284,28.9764,84.15760,43.3240,24.4934,76.08804,54.7758,28.971082,0.1000,9,0.00000
285,28.9657,84.13830,43.3317,24.4719,76.04943,54.7986,28.968402,0.1000,9,0.00000
286,28.9657,84.13830,43.3317,24.4826,76.06874,54.7986,28.968402,0.1000,9,0.00000
287,28.9443,84.09969,43.3317,24.4934,76.08804,54.7910,28.965721,0.1000,9,0.00000
288,28.9764,84.15760,43.3240,24.5148,76.12664,54.8063,28.965721,0.1000,9,0.00000
289,28.9764,84.15760,43.3240,24.5148,76.12664,54.8063,28.967060,0.1000,9,0.00000
290,28.9657,84.13830,43.3393,24.5148,76.12664,54.8063,28.967060,0.1000,9,0.00000
291,28.9657,84.13830,43.3240,24.5041,76.10733,54.8292,28.967060,0.1000,9,0.00000
292,28.9657,84.13830,43.3317,24.5255,76.14595,54.8215,28.965721,0.1000,9,0.00000
293,28.9657,84.13830,43.3317,24.5148,76.12664,54.8292,28.965721,0.1000,9,0.00000
294,28.9443,84.09969,43.3164,24.5148,76.12664,54.8139,28.963039,0.1000,9,0.00000
295,28.9443,84.09969,43.3240,24.5255,76.14595,54.8292,28.963039,0.1000,9,0.00000
296,28.9764,84.15760,43.3317,24.5255,76.14595,54.8215,28.963039,0.1000,9,0.00000
297,28.9550,84.11899,43.3240,24.5041,76.10733,54.8139,28.960357,0.1000,9,0.00000
298,28.9550,84.11899,43.3240,24.5255,76.14595,54.8215,28.959018,0.1000,9,0.00000
299,28.9550,84.11899,43.3317,24.5148,76.12664,54.8139,28.957675,0.1000,9,0.00000
300,28.9550,84.11899,43.3164,24.5363,76.16526,54.8139,28.956336,0.1000,9,0.00000
301,28.9550,84.11899,43.3164,24.5255,76.14595,54.8215,28.954994,0.1000,9,0.00000
302,28.9657,84.13830,43.3240,24.5148,76.12664,54.8063,28.957675,0.1000,9,0.00000
303,28.9443,84.09969,43.3164,24.5255,76.14595,54.8368,28.957672,0.1000,9,0.00000
304,28.9550,84.11899,43.3164,24.5148,76.12664,54.8139,28.954990,0.1000,9,0.00000
305,28.9550,84.11899,43.3317,24.5041,76.10733,54.8139,28.954990,0.1000,9,0.00000
306,28.9657,84.13830,43.3240,24.5041,76.10733,54.8139,28.956333,0.1000,9,0.00000
307,28.9657,84.13830,43.3088,24.4826,76.06874,54.8139,28.957675,0.1000,9,0.00000
308,28.9443,84.09969,43.3317,24.4826,76.06874,54.7986,28.956336,0.1000,9,0.00000
309,28.9657,84.13830,43.3164,24.4934,76.08804,54.7986,28.957675,0.1000,9,0.00000
310,28.9550,84.11899,43.3011,24.5041,76.10733,54.8063,28.956333,0.1000,9,0.00000
311,28.9550,84.11899,43.3240,24.4934,76.08804,54.8139,28.957675,0.1000,9,0.00000
312,28.9550,84.11899,43.3164,24.5041,76.10733,54.8063,28.957675,0.1000,9,0.00000
313,28.9550,84.11899,43.3317,24.4826,76.06874,54.8063,28.957679,0.1000,9,0.00000
314,28.9657,84.13830,43.3164,24.5041,76.10733,54.8139,28.957679,0.1000,9,0.00000
315,28.9443,84.09969,43.3317,24.5041,76.10733,54.8139,28.954994,0.1000,9,0.00000
316,28.9550,84.11899,43.3164,24.5041,76.10733,54.8063,28.956333,0.1000,9,0.00000
317,28.9550,84.11899,43.3317,24.5255,76.14595,54.8063,28.954990,0.1000,9,0.00000
318,28.9443,84.09969,43.3164,24.5148,76.12664,54.8292,28.953651,0.1000,9,0.00000
319,28.9443,84.09969,43.3164,24.5148,76.12664,54.8139,28.952312,0.1000,9,0.00000
320,28.9550,84.11899,43.3317,24.5470,76.18456,54.8292,28.952312,0.1000,9,0.00000
321,28.9764,84.15760,43.3164,24.5255,76.14595,54.8139,28.954994,0.1000,9,0.00000
322,28.9550,84.11899,43.3240,24.5255,76.14595,54.8139,28.953651,0.1000,9,0.00000
323,28.9335,84.08037,43.3240,24.5255,76.14595,54.7986,28.952308,0.1000,9,0.00000
324,28.9443,84.09969,43.3088,24.5470,76.18456,54.8215,28.950969,0.1000,9,0.00000
325,28.9657,84.13830,43.3164,24.5470,76.18456,54.8063,28.952312,0.1000,9,0.00000
326,28.9443,84.09969,43.3240,24.5470,76.18456,54.8063,28.952312,0.1000,9,0.00000
327,28.9657,84.13830,43.3317,24.5684,76.22317,54.7986,28.954990,0.1000,9,0.00000
328,28.9764,84.15760,43.3164,24.5470,76.18456,54.7986,28.957672,0.1000,9,0.00000
329,28.9764,84.15760,43.3393,24.5684,76.22317,54.7834,28.957672,0.1000,9,0.00000
330,28.9657,84.13830,43.3164,24.5792,76.24248,54.7758,28.959014,0.1000,9,0.00000
331,28.9443,84.09969,43.3317,24.5684,76.22317,54.7681,28.960357,0.1000,9,0.00000
332,28.9657,84.13830,43.3317,24.5684,76.22317,54.7529,28.963039,0.1000,9,0.00000
333,28.9550,84.11899,43.3164,24.5684,76.22317,54.7681,28.961696,0.1000,9,0.00000
334,28.9657,84.13830,43.3317,24.5899,76.26177,54.7452,28.964378,0.1000,9,0.00000
335,28.9550,84.11899,43.3240,24.5792,76.24248,54.7452,28.963039,0.1000,9,0.00000
336,28.9764,84.15760,43.3164,24.5792,76.24248,54.7376,28.963039,0.1000,9,0.00000
337,28.9657,84.13830,43.3164,24.5577,76.20387,54.7224,28.961700,0.1000,9,0.00000
338,28.9443,84.09969,43.3088,24.5899,76.26177,54.7300,28.959018,0.1000,9,0.00000
339,28.9550,84.11899,43.3164,24.5684,76.22317,54.7224,28.960357,0.1000,9,0.00000
340,28.9764,84.15760,43.3240,24.5792,76.24248,54.7376,28.961696,0.1000,9,0.00000
341,28.9443,84.09969,43.3240,24.5684,76.22317,54.7224,28.960357,0.1000,9,0.00000
342,28.9443,84.09969,43.3164,24.5684,76.22317,54.7147,28.957672,0.1000,9,0.00000
343,28.9657,84.13830,43.3317,24.5684,76.22317,54.6918,28.959014,0.1000,9,0.00000
344,28.9443,84.09969,43.3469,24.5577,76.20387,54.6995,28.954994,0.1000,9,0.00000
345,28.9550,84.11899,43.3317,24.5684,76.22317,54.6995,28.953651,0.1000,9,0.00000
346,28.9228,84.06107,43.3240,24.5470,76.18456,54.6918,28.950969,0.1000,9,0.00000
347,28.9550,84.11899,43.3469,24.5577,76.20387,54.6689,28.950973,0.1000,9,0.00000
348,28.9335,84.08037,43.3469,24.5899,76.26177,54.6918,28.945610,0.1000,9,0.00000
349,28.9443,84.09969,43.3469,24.5577,76.20387,54.6689,28.945610,0.1000,9,0.00000
350,28.9443,84.09969,43.3317,24.5470,76.18456,54.6766,28.945610,0.1000,9,0.00000
351,28.9443,84.09969,43.3317,24.5577,76.20387,54.6766,28.942928,0.1000,9,0.00000
352,28.9657,84.13830,43.3240,24.5577,76.20387,54.6689,28.945606,0.1000,9,0.00000
353,28.9443,84.09969,43.3469,24.5577,76.20387,54.6766,28.944267,0.1000,9,0.00000
354,28.9335,84.08037,43.3622,24.5792,76.24248,54.6613,28.945606,0.1000,9,0.00000
355,28.9443,84.09969,43.3546,24.5792,76.24248,54.6613,28.944267,0.1000,9,0.00000
356,28.9443,84.09969,43.3317,24.5899,76.26177,54.6613,28.945610,0.1000,9,0.00000
357,28.9443,84.09969,43.3469,24.5899,76.26177,54.6766,28.945610,0.1000,9,0.00000
358,28.9121,84.04177,43.3393,24.6113,76.30039,54.6613,28.941589,0.1000,9,0.00000
359,28.9443,84.09969,43.3393,24.6006,76.28108,54.6308,28.941589,0.1000,9,0.00000
360,28.9443,84.09969,43.3622,24.6113,76.30039,54.6613,28.938903,0.1000,9,0.00000
361,28.9550,84.11899,43.3469,24.6221,76.31970,54.6384,28.940246,0.1000,9,0.00000
362,28.9335,84.08037,43.3546,24.6221,76.31970,54.6384,28.940246,0.1000,9,0.00000
363,28.9228,84.06107,43.3622,24.6221,76.31970,54.6308,28.937564,0.1000,9,0.00000
364,28.9443,84.09969,43.3622,24.6328,76.33900,54.6384,28.937564,0.1000,9,0.00000
365,28.9335,84.08037,43.3469,24.6328,76.33900,54.6155,28.936223,0.1000,9,0.00000
366,28.9550,84.11899,43.3546,24.6113,76.30039,54.6079,28.941585,0.1000,9,0.00000
367,28.9443,84.09969,43.3698,24.6542,76.37761,54.6079,28.941585,0.1000,9,0.00000
368,28.9335,84.08037,43.3546,24.6435,76.35830,54.5927,28.940242,0.1000,9,0.00000
369,28.9443,84.09969,43.3622,24.6435,76.35830,54.5698,28.938903,0.1000,9,0.00000
370,28.9335,84.08037,43.3622,24.6542,76.37761,54.5774,28.938903,0.1000,9,0.00000
371,28.9335,84.08037,43.3622,24.6650,76.39692,54.5698,28.940242,0.1000,9,0.00000
372,28.9335,84.08037,43.3546,24.6542,76.37761,54.5621,28.938903,0.1000,9,0.00000
373,28.9443,84.09969,43.3469,24.6864,76.43553,54.5469,28.940242,0.1000,9,0.00000
374,28.9335,84.08037,43.3698,24.6650,76.39692,54.5392,28.937564,0.1000,9,0.00000
375,28.9335,84.08037,43.3622,24.6650,76.39692,54.5469,28.936222,0.1000,9,0.00000
376,28.9335,84.08037,43.3698,24.6864,76.43553,54.5316,28.936222,0.1000,9,0.00000
377,28.9335,84.08037,43.3622,24.6864,76.43553,54.5240,28.934879,0.1000,9,0.00000
378,28.9228,84.06107,43.3622,24.6757,76.41623,54.5011,28.933540,0.1000,9,0.00000
379,28.9443,84.09969,43.3622,24.6650,76.39692,54.4935,28.934879,0.1000,9,0.00000
380,28.9228,84.06107,43.3546,24.6542,76.37761,54.4935,28.933540,0.1000,9,0.00000
381,28.9443,84.09969,43.3698,24.6650,76.39692,54.4706,28.933536,0.1000,9,0.00000
382,28.9335,84.08037,43.3698,24.6650,76.39692,54.4782,28.933536,0.1000,9,0.00000
383,28.9228,84.06107,43.3393,24.6864,76.43553,54.4706,28.932197,0.1000,9,0.00000
384,28.9443,84.09969,43.3774,24.6864,76.43553,54.4630,28.933540,0.1000,9,0.00000
385,28.9443,84.09969,43.3546,24.6757,76.41623,54.4477,28.934883,0.1000,9,0.00000
386,28.9335,84.08037,43.3698,24.6971,76.45484,54.4553,28.936225,0.1000,9,0.00000
387,28.9335,84.08037,43.3698,24.6864,76.43553,54.4477,28.934883,0.1000,9,0.00000
388,28.9335,84.08037,43.3622,24.6864,76.43553,54.4324,28.936222,0.1000,9,0.00000
389,28.9335,84.08037,43.3698,24.6757,76.41623,54.4248,28.934883,0.1000,9,0.00000
390,28.9228,84.06107,43.3622,24.6864,76.43553,54.4248,28.933544,0.1000,9,0.00000
391,28.9335,84.08037,43.3774,24.6864,76.43553,54.4248,28.934883,0.1000,9,0.00000
392,28.9121,84.04177,43.3622,24.6971,76.45484,54.4248,28.930858,0.1000,9,0.00000
393,28.9443,84.09969,43.3698,24.6864,76.43553,54.4248,28.930858,0.1000,9,0.00000
394,28.9443,84.09969,43.3851,24.7079,76.47414,54.4172,28.932197,0.1000,9,0.00000
395,28.9014,84.02246,43.3774,24.6757,76.41623,54.3867,28.928176,0.1000,9,0.00000
396,28.9335,84.08037,43.3851,24.6864,76.43553,54.4019,28.928176,0.1000,9,0.00000
397,28.9014,84.02246,43.3698,24.6650,76.39692,54.3943,28.924160,0.1000,9,0.00000
398,28.9121,84.04177,43.3927,24.6757,76.41623,54.3790,28.922817,0.1000,9,0.00000
399,28.9335,84.08037,43.3851,24.6971,76.45484,54.3943,28.922819,0.1000,9,0.00000
400,28.9443,84.09969,43.3622,24.6971,76.45484,54.3867,28.926841,0.1000,9,0.00000
401,28.9228,84.06107,43.3774,24.6864,76.43553,54.3790,28.924156,0.1000,9,0.00000
402,28.9228,84.06107,43.3851,24.7079,76.47414,54.3867,28.921474,0.1000,9,0.00000
403,28.9228,84.06107,43.3622,24.7186,76.49345,54.3638,28.924156,0.1000,9,0.00000
404,28.9121,84.04177,43.3774,24.7079,76.47414,54.3867,28.921476,0.1000,9,0.00000
405,28.9335,84.08037,43.3851,24.6971,76.45484,54.3714,28.925497,0.1000,9,0.00000
406,28.9121,84.04177,43.3774,24.7079,76.47414,54.3561,28.925498,0.1000,9,0.00000
407,28.9228,84.06107,43.3698,24.7079,76.47414,54.3638,28.924160,0.1000,9,0.00000
408,28.9335,84.08037,43.3774,24.7079,76.47414,54.3638,28.922817,0.1000,9,0.00000
409,28.9335,84.08037,43.3927,24.6971,76.45484,54.3638,28.924156,0.1000,9,0.00000
410,28.9228,84.06107,43.3774,24.7079,76.47414,54.3485,28.924156,0.1000,9,0.00000
411,28.9335,84.08037,43.3927,24.7079,76.47414,54.3485,28.925497,0.1000,9,0.00000
412,28.9443,84.09969,43.3851,24.7186,76.49345,54.3333,28.929519,0.1000,9,0.00000
413,28.9335,84.08037,43.3851,24.7293,76.51274,54.3409,28.929517,0.1000,9,0.00000
414,28.9550,84.11899,43.3927,24.7079,76.47414,54.3180,28.934879,0.1000,9,0.00000
415,28.9121,84.04177,43.3774,24.7293,76.51274,54.3333,28.933540,0.1000,9,0.00000
416,28.9550,84.11899,43.3698,24.7293,76.51274,54.3333,28.936222,0.1000,9,0.00000
417,28.9228,84.06107,43.3774,24.7186,76.49345,54.3256,28.934883,0.1000,9,0.00000
418,28.9335,84.08037,43.3851,24.7293,76.51274,54.3104,28.936222,0.1000,9,0.00000
419,28.9228,84.06107,43.3698,24.7508,76.55136,54.3027,28.934883,0.1000,9,0.00000
420,28.9335,84.08037,43.3851,24.7508,76.55136,54.2951,28.933540,0.1000,9,0.00000
421,28.9335,84.08037,43.3698,24.7400,76.53205,54.2951,28.933540,0.1000,9,0.00000
422,28.9443,84.09969,43.3698,24.7508,76.55136,54.2798,28.932199,0.1000,9,0.00000
423,28.9228,84.06107,43.3774,24.7400,76.53205,54.2646,28.933540,0.1000,9,0.00000
424,28.9335,84.08037,43.3927,24.7508,76.55136,54.2646,28.930858,0.1000,9,0.00000
425,28.9121,84.04177,43.3774,24.7508,76.55136,54.2646,28.929519,0.1000,9,0.00000
426,28.9014,84.02246,43.3698,24.7186,76.49345,54.2570,28.925495,0.1000,9,0.00000
427,28.9228,84.06107,43.3698,24.7293,76.51274,54.2341,28.925495,0.1000,9,0.00000
428,28.9228,84.06107,43.3774,24.7293,76.51274,54.2417,28.924156,0.1000,9,0.00000
429,28.9228,84.06107,43.3774,24.7079,76.47414,54.2341,28.922817,0.1000,9,0.00000
430,28.9228,84.06107,43.3851,24.7400,76.53205,54.2264,28.920135,0.1000,9,0.00000
431,28.9228,84.06107,43.3927,24.7400,76.53205,54.2188,28.920135,0.1000,9,0.00000
432,28.9014,84.02246,43.3927,24.7186,76.49345,54.2264,28.916112,0.1000,9,0.00000
433,28.9121,84.04177,43.3851,24.7293,76.51274,54.2493,28.916114,0.1000,9,0.00000
434,28.9014,84.02246,43.3927,24.7400,76.53205,54.2188,28.916114,0.1000,9,0.00000
435,28.9014,84.02246,43.3851,24.7508,76.55136,54.2188,28.913433,0.1000,9,0.00000
436,28.9121,84.04177,43.3774,24.7186,76.49345,54.2112,28.912094,0.1000,9,0.00000
437,28.9121,84.04177,43.3851,24.7508,76.55136,54.2036,28.910751,0.1000,9,0.00000
438,28.9228,84.06107,43.3774,24.7293,76.51274,54.2112,28.910751,0.1000,9,0.00000
439,28.9121,84.04177,43.3774,24.7186,76.49345,54.2188,28.909410,0.1000,9,0.00000
440,28.9121,84.04177,43.3927,24.7400,76.53205,54.2036,28.910753,0.1000,9,0.00000
441,28.9014,84.02246,43.3851,24.7293,76.51274,54.2112,28.909410,0.1000,9,0.00000
442,28.9121,84.04177,43.4080,24.7293,76.51274,54.2112,28.910751,0.1000,9,0.00000
443,28.8906,84.00315,43.4003,24.7186,76.49345,54.2112,28.909412,0.1000,9,0.00000
444,28.9014,84.02246,43.4003,24.7293,76.51274,54.2036,28.908071,0.1000,9,0.00000
445,28.9228,84.06107,43.4003,24.7508,76.55136,54.2036,28.909412,0.1000,9,0.00000
446,28.9014,84.02246,43.3851,24.7293,76.51274,54.2036,28.906730,0.1000,9,0.00000
447,28.9443,84.09969,43.4003,24.7400,76.53205,54.2036,28.910751,0.1000,9,0.00000
448,28.9014,84.02246,43.4003,24.7293,76.51274,54.2112,28.909410,0.1000,9,0.00000
449,28.9014,84.02246,43.4080,24.7400,76.53205,54.2036,28.909410,0.1000,9,0.00000
450,28.9014,84.02246,43.4156,24.7186,76.49345,54.2036,28.908071,0.1000,9,0.00000
451,28.9014,84.02246,43.4156,24.7400,76.53205,54.1959,28.909412,0.1000,9,0.00000
452,28.9014,84.02246,43.4003,24.7400,76.53205,54.2188,28.909412,0.1000,9,0.00000
453,28.9228,84.06107,43.4003,24.7400,76.53205,54.2036,28.909412,0.1000,9,0.00000
454,28.9228,84.06107,43.4080,24.7508,76.55136,54.2112,28.912090,0.1000,9,0.00000
455,28.9121,84.04177,43.4003,24.7508,76.55136,54.2036,28.908069,0.1000,9,0.00000
456,28.9228,84.06107,43.4003,24.7400,76.53205,54.2036,28.910751,0.1000,9,0.00000
457,28.9121,84.04177,43.4003,24.7508,76.55136,54.2188,28.912090,0.1000,9,0.00000
458,28.9228,84.06107,43.4232,24.7615,76.57067,54.2341,28.914772,0.1000,9,0.00000
459,28.9228,84.06107,43.4003,24.7615,76.57067,54.2188,28.917453,0.1000,9,0.00000
460,28.9228,84.06107,43.4003,24.7829,76.60927,54.2341,28.920135,0.1000,9,0.00000
461,28.9228,84.06107,43.4156,24.7508,76.55136,54.2112,28.920131,0.1000,9,0.00000
462,28.8906,84.00315,43.4156,24.7508,76.55136,54.1959,28.916112,0.1000,9,0.00000
463,28.9443,84.09969,43.4232,24.7400,76.53205,54.1883,28.920131,0.1000,9,0.00000
464,28.9014,84.02246,43.4156,24.7400,76.53205,54.1883,28.917455,0.1000,9,0.00000
465,28.9121,84.04177,43.4232,24.7508,76.55136,54.1959,28.917453,0.1000,9,0.00000
466,28.9014,84.02246,43.4156,24.7400,76.53205,54.1730,28.914775,0.1000,9,0.00000
467,28.9335,84.08037,43.4232,24.7400,76.53205,54.1807,28.916114,0.1000,9,0.00000
468,28.9014,84.02246,43.4156,24.7615,76.57067,54.1883,28.913433,0.1000,9,0.00000
469,28.9228,84.06107,43.4080,24.7293,76.51274,54.1654,28.913431,0.1000,9,0.00000
470,28.8906,84.00315,43.4003,24.7400,76.53205,54.1578,28.913433,0.1000,9,0.00000
471,28.9121,84.04177,43.4156,24.7400,76.53205,54.1349,28.909410,0.1000,9,0.00000
472,28.9121,84.04177,43.4156,24.7293,76.51274,54.1425,28.910749,0.1000,9,0.00000
473,28.9121,84.04177,43.4003,24.7400,76.53205,54.1425,28.910751,0.1000,9,0.00000
474,28.9121,84.04177,43.4080,24.7400,76.53205,54.1425,28.912090,0.1000,9,0.00000
475,28.9121,84.04177,43.4003,24.7400,76.53205,54.1425,28.909412,0.1000,9,0.00000
476,28.9121,84.04177,43.4156,24.7400,76.53205,54.1425,28.910751,0.1000,9,0.00000
477,28.9014,84.02246,43.4003,24.7293,76.51274,54.1349,28.908071,0.1000,9,0.00000
478,28.9014,84.02246,43.4156,24.7400,76.53205,54.1273,28.909412,0.1000,9,0.00000
479,28.8906,84.00315,43.4080,24.7508,76.55136,54.1273,28.906730,0.1000,9,0.00000
480,28.8906,84.00315,43.4080,24.7508,76.55136,54.1273,28.904048,0.1000,9,0.00000
481,28.9121,84.04177,43.4080,24.7079,76.47414,54.1273,28.904048,0.1000,9,0.00000
482,28.9228,84.06107,43.4156,24.7293,76.51274,54.1425,28.905387,0.1000,9,0.00000
483,28.9121,84.04177,43.4080,24.7186,76.49345,54.1273,28.905389,0.1000,9,0.00000
484,28.9014,84.02246,43.4232,24.7508,76.55136,54.1273,28.904047,0.1000,9,0.00000
485,28.9121,84.04177,43.4156,24.7400,76.53205,54.1425,28.905387,0.1000,9,0.00000
486,28.9121,84.04177,43.4156,24.7293,76.51274,54.1501,28.906728,0.1000,9,0.00000
487,28.9121,84.04177,43.4232,24.7400,76.53205,54.1425,28.909412,0.1000,9,0.00000
488,28.9014,84.02246,43.4156,24.7293,76.51274,54.1425,28.910753,0.1000,9,0.00000
489,28.9014,84.02246,43.4080,24.7508,76.55136,54.1349,28.909412,0.1000,9,0.00000
490,28.9121,84.04177,43.4156,24.7400,76.53205,54.1425,28.908071,0.1000,9,0.00000
491,28.9228,84.06107,43.4308,24.7400,76.53205,54.1501,28.909412,0.1000,9,0.00000
492,28.8906,84.00315,43.4156,24.7615,76.57067,54.1425,28.908071,0.1000,9,0.00000
493,28.9014,84.02246,43.4156,24.7508,76.55136,54.1501,28.906730,0.1000,9,0.00000
494,28.8906,84.00315,43.4156,24.7722,76.58997,54.1501,28.904047,0.1000,9,0.00000
495,28.9014,84.02246,43.4156,24.7508,76.55136,54.1425,28.902708,0.1000,9,0.00000
496,28.9014,84.02246,43.4156,24.7615,76.57067,54.1578,28.902708,0.1000,9,0.00000
497,28.8906,84.00315,43.4308,24.7615,76.57067,54.1501,28.901365,0.1000,9,0.00000
498,28.8906,84.00315,43.4232,24.7615,76.57067,54.1578,28.898685,0.1000,9,0.00000
499,28.8906,84.00315,43.4232,24.7615,76.57067,54.1578,28.894662,0.1000,9,0.00000
500,28.9121,84.04177,43.4308,24.7508,76.55136,54.1425,28.897344,0.1000,9,0.00000
501,28.9014,84.02246,43.4308,24.7615,76.57067,54.1425,28.897344,0.1000,9,0.00000
502,28.9014,84.02246,43.4156,24.7508,76.55136,54.1425,28.898685,0.1000,9,0.00000
503,28.9014,84.02246,43.4308,24.7722,76.58997,54.1425,28.898685,0.1000,9,0.00000
504,28.9228,84.06107,43.4385,24.7722,76.58997,54.1349,28.901365,0.1000,9,0.00000
505,28.9014,84.02246,43.4308,24.7829,76.60927,54.1425,28.902708,0.1000,9,0.00000
506,28.9228,84.06107,43.4156,24.7829,76.60927,54.1349,28.906728,0.1000,9,0.00000
507,28.9228,84.06107,43.4156,24.7722,76.58997,54.1273,28.910749,0.1000,9,0.00000
508,28.9228,84.06107,43.4156,24.7937,76.62858,54.1349,28.912090,0.1000,9,0.00000
509,28.9121,84.04177,43.4232,24.7722,76.58997,54.1196,28.913433,0.1000,9,0.00000
510,28.9121,84.04177,43.4308,24.7722,76.58997,54.1044,28.914772,0.1000,9,0.00000
511,28.9121,84.04177,43.4308,24.7722,76.58997,54.1120,28.916114,0.1000,9,0.00000
512,28.9121,84.04177,43.4232,24.7508,76.55136,54.0967,28.914775,0.1000,9,0.00000
513,28.8799,83.98384,43.4308,24.7400,76.53205,54.0815,28.912094,0.1000,9,0.00000
514,28.9228,84.06107,43.4308,24.7508,76.55136,54.0815,28.912090,0.1000,9,0.00000
515,28.9228,84.06107,43.4308,24.7508,76.55136,54.0662,28.912090,0.1000,9,0.00000
516,28.9121,84.04177,43.4308,24.7508,76.55136,54.0662,28.910751,0.1000,9,0.00000
517,28.9121,84.04177,43.4156,24.7508,76.55136,54.0739,28.910751,0.1000,9,0.00000
518,28.9335,84.08037,43.4385,24.7508,76.55136,54.0739,28.913433,0.1000,9,0.00000
519,28.9228,84.06107,43.4003,24.7508,76.55136,54.0586,28.914773,0.1000,9,0.00000
520,28.9121,84.04177,43.4232,24.7615,76.57067,54.0662,28.914772,0.1000,9,0.00000
521,28.9121,84.04177,43.4308,24.7615,76.57067,54.0739,28.918796,0.1000,9,0.00000
522,28.9443,84.09969,43.4385,24.7508,76.55136,54.0662,28.921478,0.1000,9,0.00000
523,28.9228,84.06107,43.4156,24.7508,76.55136,54.0357,28.921474,0.1000,9,0.00000
524,28.9121,84.04177,43.4156,24.7508,76.55136,54.0433,28.921476,0.1000,9,0.00000
525,28.9228,84.06107,43.4156,24.7615,76.57067,54.0510,28.922813,0.1000,9,0.00000
526,28.8906,84.00315,43.4308,24.7615,76.57067,54.0510,28.917453,0.1000,9,0.00000
527,28.9121,84.04177,43.4308,24.7615,76.57067,54.0510,28.916114,0.1000,9,0.00000
528,28.9121,84.04177,43.4156,24.7508,76.55136,54.0433,28.916116,0.1000,9,0.00000
529,28.9335,84.08037,43.4308,24.7400,76.53205,54.0204,28.918796,0.1000,9,0.00000
530,28.9014,84.02246,43.4232,24.7508,76.55136,54.0128,28.913433,0.1000,9,0.00000
531,28.9121,84.04177,43.4156,24.7722,76.58997,54.0510,28.912092,0.1000,9,0.00000
532,28.8906,84.00315,43.4080,24.7508,76.55136,54.0357,28.909412,0.1000,9,0.00000
533,28.9014,84.02246,43.4232,24.7508,76.55136,54.0204,28.906728,0.1000,9,0.00000
534,28.8906,84.00315,43.4156,24.7722,76.58997,54.0433,28.906730,0.1000,9,0.00000
535,28.9121,84.04177,43.4232,24.7508,76.55136,54.0128,28.906728,0.1000,9,0.00000
536,28.9014,84.02246,43.4156,24.7722,76.58997,54.0281,28.905387,0.1000,9,0.00000
537,28.8906,84.00315,43.4232,24.7508,76.55136,54.0204,28.900026,0.1000,9,0.00000
538,28.8906,84.00315,43.4156,24.7508,76.55136,54.0204,28.898685,0.1000,9,0.00000
539,28.9121,84.04177,43.4156,24.7400,76.53205,54.0128,28.898685,0.1000,9,0.00000
540,28.9228,84.06107,43.4003,24.7400,76.53205,54.0128,28.902706,0.1000,9,0.00000
541,28.8906,84.00315,43.4156,24.7400,76.53205,54.0357,28.901367,0.1000,9,0.00000
542,28.8906,84.00315,43.4003,24.7293,76.51274,54.0281,28.901367,0.1000,9,0.00000
543,28.9121,84.04177,43.4156,24.7615,76.57067,54.0433,28.901367,0.1000,9,0.00000
544,28.8906,84.00315,43.3927,24.7508,76.55136,54.0204,28.900026,0.1000,9,0.00000
545,28.9121,84.04177,43.4156,24.7508,76.55136,54.0357,28.902706,0.1000,9,0.00000
546,28.9014,84.02246,43.4232,24.7400,76.53205,54.0510,28.904047,0.1000,9,0.00000
547,28.9014,84.02246,43.4080,24.7186,76.49345,54.0281,28.902706,0.1000,9,0.00000
548,28.8906,84.00315,43.4156,24.7400,76.53205,54.0510,28.898685,0.1000,9,0.00000
549,28.8906,84.00315,43.4003,24.7615,76.57067,54.0433,28.898685,0.1000,9,0.00000
550,28.9121,84.04177,43.4308,24.7400,76.53205,54.0510,28.901367,0.1000,9,0.00000
551,28.9014,84.02246,43.4080,24.7400,76.53205,54.0357,28.900026,0.1000,9,0.00000
552,28.9014,84.02246,43.4156,24.7508,76.55136,54.0433,28.901367,0.1000,9,0.00000
553,28.9121,84.04177,43.4156,24.7400,76.53205,54.0510,28.901367,0.1000,9,0.00000
554,28.9014,84.02246,43.4156,24.7508,76.55136,54.0510,28.901367,0.1000,9,0.00000
555,28.9014,84.02246,43.4156,24.7186,76.49345,54.0510,28.901367,0.1000,9,0.00000
556,28.8906,84.00315,43.4156,24.7293,76.51274,54.0586,28.901367,0.1000,9,0.00000
557,28.9121,84.04177,43.4003,24.7508,76.55136,54.0510,28.904048,0.1000,9,0.00000
558,28.9014,84.02246,43.4080,24.7508,76.55136,54.0586,28.902708,0.1000,9,0.00000
559,28.8906,84.00315,43.4232,24.7508,76.55136,54.0662,28.901367,0.1000,9,0.00000
560,28.8906,84.00315,43.4156,24.7508,76.55136,54.0510,28.900026,0.1000,9,0.00000
561,28.9121,84.04177,43.4308,24.7293,76.51274,54.0662,28.900026,0.1000,9,0.00000
562,28.8906,84.00315,43.4308,24.7400,76.53205,54.0662,28.898685,0.1000,9,0.00000
563,28.8799,83.98384,43.4156,24.7400,76.53205,54.0662,28.896003,0.1000,9,0.00000
564,28.8906,84.00315,43.4080,24.7508,76.55136,54.0662,28.896003,0.1000,9,0.00000
