time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,amps,pwm,pid_i
40,29.9095,85.83715,42.8052,24.6435,76.35830,54.8749,29.900140,1.9000,191,0.00000
41,29.8881,85.79854,42.8052,24.6542,76.37761,54.8597,29.898801,1.9000,191,0.00000
42,29.9095,85.83715,42.7976,24.6542,76.37761,54.8673,29.901481,1.9000,191,0.00000
43,29.9095,85.83715,42.7976,24.6542,76.37761,54.8902,29.902820,1.9000,191,0.00000
44,29.9310,85.87576,42.8052,24.6542,76.37761,54.8673,29.906841,1.9000,191,0.00000
45,29.9095,85.83715,42.8358,24.6328,76.33900,54.8597,29.906845,1.9000,191,0.00000
46,29.9202,85.85646,42.8205,24.6328,76.33900,54.8673,29.908185,1.9000,191,0.00000
47,29.9202,85.85646,42.8129,24.6435,76.35830,54.8749,29.912204,1.9000,191,0.00000
48,29.9095,85.83715,42.8281,24.6435,76.35830,54.8673,29.912202,1.9000,191,0.00000
49,29.9310,85.87576,42.8205,24.6221,76.31970,54.8826,29.917564,1.9000,191,0.00000
50,29.9202,85.85646,42.8358,24.6328,76.33900,54.8597,29.918907,1.9000,191,0.00000
51,29.9095,85.83715,42.8358,24.6328,76.33900,54.8597,29.918907,1.9000,191,0.00000
52,29.9310,85.87576,42.8434,24.6221,76.31970,54.8597,29.918910,1.9000,191,0.00000
53,29.9310,85.87576,42.8358,24.6221,76.31970,54.8444,29.921592,1.9000,191,0.00000
54,29.9524,85.91436,42.8586,24.6221,76.31970,54.8673,29.925613,1.9000,191,0.00000
55,29.9631,85.93367,42.8663,24.6328,76.33900,54.8597,29.930973,1.9000,191,0.00000
56,29.9310,85.87576,42.8586,24.6221,76.31970,54.8521,29.933654,1.9000,191,0.00000
57,29.9524,85.91436,42.8739,24.6328,76.33900,54.8597,29.936336,1.9000,191,0.00000
58,29.9739,85.95298,42.8663,24.6113,76.30039,54.8597,29.943038,1.9000,191,0.00000
59,29.9631,85.93367,42.8739,24.6435,76.35830,54.8444,29.949741,1.9000,191,0.00000
60,29.9739,85.95298,42.8739,24.6328,76.33900,54.8673,29.955108,1.9000,191,0.00000
61,29.9953,85.99159,42.8663,24.6328,76.33900,54.8444,29.963148,1.9000,191,0.00000
62,29.9739,85.95298,42.8892,24.6221,76.31970,54.8597,29.965829,1.9000,191,0.00000
63,29.9953,85.99159,42.8815,24.6328,76.33900,54.8597,29.969852,1.9000,191,0.00000
64,29.9953,85.99159,42.8968,24.6328,76.33900,54.8521,29.977895,1.4147,142,0.00000
65,30.0060,86.01089,42.8968,24.6328,76.33900,54.8368,29.984600,0.9856,98,0.00000
66,30.0168,86.03020,42.9044,24.6435,76.35830,54.8597,29.989961,0.6425,63,0.00000
67,30.0275,86.04951,42.9044,24.6221,76.31970,54.8444,29.998008,0.1274,11,0.00000
68,29.9953,85.99159,42.9197,24.6328,76.33900,54.8521,30.000690,0.1000,9,0.00000
69,30.0168,86.03020,42.9197,24.6221,76.31970,54.8597,30.003372,0.1000,9,0.00000
70,30.0275,86.04951,42.9426,24.6221,76.31970,54.8597,30.010074,0.1000,9,0.00000
71,30.0168,86.03020,42.9502,24.6221,76.31970,54.8444,30.012756,0.1000,9,0.00000
72,30.0382,86.06882,42.9655,24.6006,76.28108,54.8368,30.018115,0.1000,9,0.00000
73,30.0382,86.06882,42.9578,24.6221,76.31970,54.8444,30.022140,0.1000,9,0.00000
74,30.0489,86.08811,42.9578,24.6435,76.35830,54.8521,30.026161,0.1000,9,0.00000
75,30.0489,86.08811,42.9502,24.6435,76.35830,54.8444,30.028842,0.1000,9,0.00000
76,30.0704,86.12673,42.9655,24.6542,76.37761,54.8444,30.038227,0.1000,9,0.00000
77,30.0597,86.10742,42.9655,24.6435,76.35830,54.8597,30.043590,0.1000,9,0.00000
78,30.0704,86.12673,42.9807,24.6542,76.37761,54.8673,30.048954,0.1000,9,0.00000
79,30.0704,86.12673,42.9883,24.6542,76.37761,54.8673,30.055656,0.1000,9,0.00000
80,30.0918,86.16533,42.9960,24.6757,76.41623,54.8597,30.062358,0.1000,9,0.00000
81,30.0811,86.14604,42.9883,24.6542,76.37761,54.8521,30.067722,0.1000,9,0.00000
82,30.0918,86.16533,42.9960,24.6542,76.37761,54.8597,30.073083,0.1000,9,0.00000
83,30.0811,86.14604,43.0036,24.6542,76.37761,54.8749,30.077106,0.1000,9,0.00000
84,30.0918,86.16533,43.0112,24.6542,76.37761,54.8597,30.079786,0.1000,9,0.00000
85,30.1026,86.18464,43.0112,24.6542,76.37761,54.8597,30.085151,0.1000,9,0.00000
86,30.1240,86.22325,43.0112,24.6435,76.35830,54.8826,30.091854,0.1000,9,0.00000
87,30.1240,86.22325,43.0189,24.6435,76.35830,54.8597,30.098556,0.1000,9,0.00000
88,30.1133,86.20395,43.0341,24.6435,76.35830,54.8597,30.101236,0.1000,9,0.00000
89,30.1240,86.22325,43.0112,24.6542,76.37761,54.8597,30.106601,0.1000,9,0.00000
90,30.1347,86.24256,43.0341,24.6542,76.37761,54.8597,30.111963,0.1000,9,0.00000
91,30.1240,86.22325,43.0036,24.6650,76.39692,54.8826,30.117324,0.1000,9,0.00000
92,30.1455,86.26186,43.0341,24.6542,76.37761,54.8749,30.124027,0.1000,9,0.00000
93,30.1669,86.30048,43.0189,24.6435,76.35830,54.8673,30.132072,0.1000,9,0.00000
94,30.1347,86.24256,43.0112,24.6435,76.35830,54.8673,30.133411,0.1000,9,0.00000
95,30.1562,86.28117,43.0265,24.6542,76.37761,54.8749,30.137435,0.1000,9,0.00000
96,30.1347,86.24256,43.0189,24.6542,76.37761,54.8826,30.140117,0.1000,9,0.00000
97,30.1669,86.30048,43.0341,24.6650,76.39692,54.8673,30.145479,0.1000,9,0.00000
98,30.1669,86.30048,43.0036,24.6757,76.41623,54.8826,30.149501,0.1000,9,0.00000
99,30.1884,86.33908,43.0112,24.6757,76.41623,54.8826,30.157545,0.1000,9,0.00000
100,30.1777,86.31977,43.0189,24.6542,76.37761,54.8902,30.161565,0.1000,9,0.00000
101,30.1884,86.33908,43.0036,24.6542,76.37761,54.8902,30.164247,0.1000,9,0.00000
102,30.1669,86.30048,43.0189,24.6757,76.41623,54.8902,30.168270,0.1000,9,0.00000
103,30.1777,86.31977,42.9960,24.6542,76.37761,54.8978,30.170949,0.1000,9,0.00000
104,30.1777,86.31977,42.9883,24.6542,76.37761,54.8749,30.176311,0.1000,9,0.00000
105,30.1884,86.33908,42.9731,24.6328,76.33900,54.8902,30.178993,0.1000,9,0.00000
106,30.1884,86.33908,42.9883,24.6328,76.33900,54.8826,30.181674,0.1000,9,0.00000
107,30.1884,86.33908,42.9731,24.6113,76.30039,54.8749,30.181674,0.1000,9,0.00000
108,30.2098,86.37770,42.9807,24.6006,76.28108,54.8521,30.185695,0.1000,9,0.00000
109,30.2098,86.37770,42.9807,24.5899,76.26177,54.8597,30.188377,0.1000,9,0.00000
110,30.1991,86.35839,42.9578,24.5899,76.26177,54.8444,30.192398,0.1000,9,0.00000
111,30.2098,86.37770,42.9578,24.6006,76.28108,54.8521,30.196422,0.1000,9,0.00000
112,30.1991,86.35839,42.9502,24.5899,76.26177,54.8673,30.199108,0.1000,9,0.00000
113,30.2098,86.37770,42.9655,24.5792,76.24248,54.8521,30.201789,0.1000,9,0.00000
114,30.2098,86.37770,42.9349,24.6006,76.28108,54.8673,30.204471,0.1000,9,0.00000
115,30.2098,86.37770,42.9349,24.6006,76.28108,54.8521,30.207149,0.1000,9,0.00000
116,30.1884,86.33908,42.9120,24.6006,76.28108,54.8826,30.204467,0.1000,9,0.00000
117,30.2206,86.39699,42.9349,24.5899,76.26177,54.8673,30.205806,0.1000,9,0.00000
118,30.2420,86.43561,42.9349,24.5899,76.26177,54.8673,30.211170,0.1000,9,0.00000
119,30.2098,86.37770,42.9120,24.6113,76.30039,54.8902,30.211170,0.1000,9,0.00000
120,30.2206,86.39699,42.9044,24.6113,76.30039,54.8826,30.213851,0.1000,9,0.00000
121,30.2206,86.39699,42.9044,24.6113,76.30039,54.8749,30.215194,0.1000,9,0.00000
122,30.2098,86.37770,42.9044,24.5899,76.26177,54.8826,30.215190,0.1000,9,0.00000
123,30.2098,86.37770,42.8968,24.6113,76.30039,54.8978,30.215190,0.1000,9,0.00000
124,30.1991,86.35839,42.8968,24.6221,76.31970,54.8749,30.216533,0.1000,9,0.00000
125,30.2206,86.39699,42.9044,24.6221,76.31970,54.8902,30.216533,0.1000,9,0.00000
126,30.1777,86.31977,42.8739,24.5899,76.26177,54.8978,30.208488,0.1000,9,0.00000
127,30.2098,86.37770,42.8739,24.6006,76.28108,54.9207,30.208488,0.1000,9,0.00000
128,30.2206,86.39699,42.8739,24.6006,76.28108,54.8978,30.208488,0.1000,9,0.00000
129,30.2098,86.37770,42.8663,24.5899,76.26177,54.8978,30.207149,0.1000,9,0.00000
130,30.1884,86.33908,42.8586,24.6006,76.28108,54.9131,30.204467,0.1000,9,0.00000
131,30.1991,86.35839,42.8510,24.6113,76.30039,54.9283,30.203125,0.1000,9,0.00000
132,30.1777,86.31977,42.8586,24.6006,76.28108,54.9207,30.200443,0.1000,9,0.00000
133,30.2098,86.37770,42.8510,24.6221,76.31970,54.9360,30.199104,0.1000,9,0.00000
134,30.2206,86.39699,42.8358,24.6221,76.31970,54.9283,30.204467,0.1000,9,0.00000
135,30.2098,86.37770,42.8358,24.6221,76.31970,54.9283,30.204467,0.1000,9,0.00000
136,30.2098,86.37770,42.8281,24.6113,76.30039,54.9360,30.203128,0.1000,9,0.00000
137,30.1991,86.35839,42.8281,24.6113,76.30039,54.9360,30.201786,0.1000,9,0.00000
138,30.1991,86.35839,42.8281,24.6221,76.31970,54.9360,30.203125,0.1000,9,0.00000
139,30.1991,86.35839,42.8281,24.6221,76.31970,54.9512,30.203125,0.1000,9,0.00000
140,30.2098,86.37770,42.8052,24.6221,76.31970,54.9512,30.207149,0.1000,9,0.00000
141,30.1884,86.33908,42.7900,24.6328,76.33900,54.9360,30.204467,0.1000,9,0.00000
142,30.1884,86.33908,42.7900,24.6328,76.33900,54.9360,30.200447,0.1000,9,0.00000
143,30.1884,86.33908,42.7747,24.6328,76.33900,54.9436,30.197761,0.1000,9,0.00000
144,30.1884,86.33908,42.7823,24.6328,76.33900,54.9207,30.195079,0.1000,9,0.00000
145,30.1884,86.33908,42.7518,24.6328,76.33900,54.9360,30.193740,0.1000,9,0.00000
146,30.2206,86.39699,42.7595,24.6435,76.35830,54.9360,30.196422,0.1000,9,0.00000
147,30.1991,86.35839,42.7595,24.6435,76.35830,54.9360,30.196422,0.1000,9,0.00000
148,30.1884,86.33908,42.7442,24.6435,76.35830,54.9283,30.193740,0.1000,9,0.00000
149,30.1991,86.35839,42.7595,24.6435,76.35830,54.9131,30.195083,0.1000,9,0.00000
150,30.1884,86.33908,42.7442,24.6542,76.37761,54.9207,30.195083,0.1000,9,0.00000
151,30.1884,86.33908,42.7213,24.6435,76.35830,54.9283,30.195083,0.1000,9,0.00000
152,30.1777,86.31977,42.7137,24.6542,76.37761,54.9207,30.193740,0.1000,9,0.00000
153,30.1884,86.33908,42.7213,24.6542,76.37761,54.9131,30.193740,0.1000,9,0.00000
154,30.1884,86.33908,42.6908,24.6650,76.39692,54.8826,30.189716,0.1000,9,0.00000
155,30.1884,86.33908,42.7061,24.6542,76.37761,54.9055,30.188377,0.1000,9,0.00000
156,30.1884,86.33908,42.6755,24.6650,76.39692,54.9055,30.188377,0.1000,9,0.00000
157,30.1777,86.31977,42.6832,24.6650,76.39692,54.9055,30.185695,0.1000,9,0.00000
158,30.1884,86.33908,42.6832,24.6542,76.37761,54.9055,30.185695,0.1000,9,0.00000
159,30.1777,86.31977,42.6679,24.6864,76.43553,54.8749,30.184356,0.1000,9,0.00000
160,30.1884,86.33908,42.6603,24.6757,76.41623,54.8902,30.185699,0.1000,9,0.00000
161,30.1884,86.33908,42.6450,24.6650,76.39692,54.8978,30.185699,0.1000,9,0.00000
162,30.1777,86.31977,42.6603,24.6757,76.41623,54.8902,30.184356,0.1000,9,0.00000
163,30.1991,86.35839,42.6679,24.6864,76.43553,54.8902,30.185695,0.1000,9,0.00000
164,30.1777,86.31977,42.6298,24.6971,76.45484,54.8902,30.184352,0.1000,9,0.00000
165,30.1884,86.33908,42.6298,24.6864,76.43553,54.8749,30.185695,0.1000,9,0.00000
166,30.1777,86.31977,42.6298,24.6864,76.43553,54.8597,30.184356,0.1000,9,0.00000
167,30.1562,86.28117,42.6221,24.6757,76.41623,54.8597,30.181674,0.1000,9,0.00000
168,30.1562,86.28117,42.6069,24.6542,76.37761,54.8444,30.177650,0.1000,9,0.00000
169,30.1777,86.31977,42.6145,24.6542,76.37761,54.8292,30.176307,0.1000,9,0.00000
170,30.1991,86.35839,42.6069,24.6328,76.33900,54.8444,30.178993,0.1000,9,0.00000
171,30.1777,86.31977,42.6069,24.6650,76.39692,54.8063,30.176311,0.1000,9,0.00000
172,30.1562,86.28117,42.6069,24.6435,76.35830,54.8292,30.173633,0.1000,9,0.00000
173,30.1562,86.28117,42.5992,24.6435,76.35830,54.8063,30.169609,0.1000,9,0.00000
174,30.1562,86.28117,42.5840,24.6328,76.33900,54.7986,30.166927,0.1000,9,0.00000
175,30.1884,86.33908,42.5840,24.6328,76.33900,54.8063,30.170949,0.1000,9,0.00000
176,30.1455,86.26186,42.5840,24.6221,76.31970,54.7834,30.169605,0.1000,9,0.00000
177,30.1777,86.31977,42.5764,24.6435,76.35830,54.7910,30.169609,0.1000,9,0.00000
178,30.1562,86.28117,42.5764,24.6328,76.33900,54.7986,30.164245,0.1000,9,0.00000
179,30.1669,86.30048,42.5840,24.6542,76.37761,54.7834,30.162906,0.1000,9,0.00000
180,30.1669,86.30048,42.5611,24.6650,76.39692,54.7910,30.164249,0.1000,9,0.00000
181,30.1777,86.31977,42.5611,24.6650,76.39692,54.7758,30.166929,0.1000,9,0.00000
182,30.1562,86.28117,42.5535,24.6328,76.33900,54.7758,30.166927,0.1000,9,0.00000
183,30.1562,86.28117,42.5611,24.6435,76.35830,54.7758,30.162906,0.1000,9,0.00000
184,30.1240,86.22325,42.5611,24.6435,76.35830,54.7605,30.160224,0.1000,9,0.00000
185,30.1562,86.28117,42.5382,24.6650,76.39692,54.7834,30.157545,0.1000,9,0.00000
186,30.1562,86.28117,42.5382,24.6435,76.35830,54.7910,30.157543,0.1000,9,0.00000
187,30.1455,86.26186,42.5382,24.6757,76.41623,54.7605,30.154865,0.1000,9,0.00000
188,30.1455,86.26186,42.5382,24.6757,76.41623,54.7758,30.152179,0.1000,9,0.00000
189,30.1347,86.24256,42.5382,24.6542,76.37761,54.7605,30.146820,0.1000,9,0.00000
190,30.1455,86.26186,42.5458,24.6435,76.35830,54.7605,30.145479,0.1000,9,0.00000
191,30.1347,86.24256,42.5229,24.6542,76.37761,54.7681,30.142795,0.1000,9,0.00000
192,30.1347,86.24256,42.5382,24.6328,76.33900,54.7605,30.144136,0.1000,9,0.00000
193,30.1240,86.22325,42.5229,24.6328,76.33900,54.7758,30.140115,0.1000,9,0.00000
194,30.1240,86.22325,42.5153,24.6542,76.37761,54.7605,30.136093,0.1000,9,0.00000
195,30.1240,86.22325,42.5001,24.6328,76.33900,54.7605,30.133413,0.1000,9,0.00000
196,30.0918,86.16533,42.5001,24.6542,76.37761,54.7605,30.126708,0.1000,9,0.00000
197,30.1347,86.24256,42.4924,24.6435,76.35830,54.7605,30.126708,0.1000,9,0.00000
198,30.1133,86.20395,42.5077,24.6542,76.37761,54.7605,30.122688,0.1000,9,0.00000
199,30.1240,86.22325,42.5077,24.6542,76.37761,54.7605,30.121347,0.1000,9,0.00000
200,30.1133,86.20395,42.4848,24.6542,76.37761,54.7605,30.118663,0.1000,9,0.00000
201,30.0918,86.16533,42.4772,24.6542,76.37761,54.7605,30.114643,0.1000,9,0.00000
202,30.1133,86.20395,42.4924,24.6542,76.37761,54.7605,30.113300,0.1000,9,0.00000
203,30.1133,86.20395,42.4772,24.6542,76.37761,54.7605,30.111961,0.1000,9,0.00000
204,30.1133,86.20395,42.4772,24.6542,76.37761,54.7605,30.114645,0.1000,9,0.00000
205,30.0918,86.16533,42.4772,24.6542,76.37761,54.7605,30.109283,0.1000,9,0.00000
206,30.0811,86.14604,42.4848,24.6650,76.39692,54.7452,30.105258,0.1000,9,0.00000
207,30.0918,86.16533,42.4695,24.6542,76.37761,54.7529,30.101238,0.1000,9,0.00000
208,30.0918,86.16533,42.4772,24.6542,76.37761,54.7605,30.098556,0.1000,9,0.00000
209,30.0918,86.16533,42.4772,24.6435,76.35830,54.7452,30.098556,0.1000,9,0.00000
210,30.0811,86.14604,42.4848,24.6650,76.39692,54.7376,30.094535,0.1000,9,0.00000
211,30.0918,86.16533,42.4772,24.6542,76.37761,54.7452,30.091854,0.1000,9,0.00000
212,30.0704,86.12673,42.4619,24.6435,76.35830,54.7605,30.086490,0.1000,9,0.00000
213,30.0811,86.14604,42.4619,24.6435,76.35830,54.7681,30.085149,0.1000,9,0.00000
214,30.0811,86.14604,42.4695,24.6542,76.37761,54.7605,30.085151,0.1000,9,0.00000
215,30.0811,86.14604,42.4543,24.6542,76.37761,54.7605,30.083808,0.1000,9,0.00000
216,30.0811,86.14604,42.4848,24.6650,76.39692,54.7529,30.082469,0.1000,9,0.00000
217,30.0704,86.12673,42.4543,24.6542,76.37761,54.7605,30.079790,0.1000,9,0.00000
218,30.0704,86.12673,42.4619,24.6542,76.37761,54.7681,30.078449,0.1000,9,0.00000
219,30.0704,86.12673,42.4467,24.6650,76.39692,54.7758,30.075767,0.1000,9,0.00000
220,30.0704,86.12673,42.4543,24.6650,76.39692,54.7605,30.075767,0.1000,9,0.00000
221,30.0597,86.10742,42.4619,24.6542,76.37761,54.7529,30.073085,0.1000,9,0.00000
222,30.0597,86.10742,42.4467,24.6757,76.41623,54.7681,30.070404,0.1000,9,0.00000
223,30.0489,86.08811,42.4619,24.6435,76.35830,54.7529,30.066381,0.1000,9,0.00000
224,30.0489,86.08811,42.4619,24.6971,76.45484,54.7529,30.062358,0.1000,9,0.00000
225,30.0382,86.06882,42.4543,24.6864,76.43553,54.7605,30.058338,0.1000,9,0.00000
226,30.0489,86.08811,42.4695,24.6864,76.43553,54.7758,30.055654,0.1000,9,0.00000
227,30.0382,86.06882,42.4619,24.6971,76.45484,54.7681,30.051633,0.1000,9,0.00000
228,30.0489,86.08811,42.4390,24.6650,76.39692,54.7605,30.048952,0.1000,9,0.00000
229,30.0275,86.04951,42.4390,24.6864,76.43553,54.7376,30.044931,0.1000,9,0.00000
230,30.0489,86.08811,42.4619,24.6971,76.45484,54.7529,30.043590,0.1000,9,0.00000
231,30.0275,86.04951,42.4619,24.6971,76.45484,54.7376,30.040908,0.1000,9,0.00000
232,30.0275,86.04951,42.4467,24.6971,76.45484,54.7376,30.038230,0.1000,9,0.00000
233,30.0489,86.08811,42.4619,24.6864,76.43553,54.7300,30.039569,0.1000,9,0.00000
234,30.0489,86.08811,42.4467,24.6757,76.41623,54.7300,30.039569,0.1000,9,0.00000
235,30.0382,86.06882,42.4467,24.6971,76.45484,54.7376,30.039566,0.1000,9,0.00000
236,30.0382,86.06882,42.4543,24.6864,76.43553,54.7147,30.038227,0.1000,9,0.00000
237,30.0382,86.06882,42.4543,24.6971,76.45484,54.7376,30.039566,0.1000,9,0.00000
238,30.0275,86.04951,42.4390,24.6971,76.45484,54.7376,30.036888,0.1000,9,0.00000
239,30.0168,86.03020,42.4467,24.7079,76.47414,54.7224,30.035545,0.1000,9,0.00000
240,30.0168,86.03020,42.4238,24.6971,76.45484,54.7071,30.034206,0.1000,9,0.00000
241,29.9953,85.99159,42.4314,24.6757,76.41623,54.7147,30.027503,0.1000,9,0.00000
242,30.0168,86.03020,42.4390,24.6864,76.43553,54.6995,30.023483,0.1000,9,0.00000
243,29.9953,85.99159,42.4238,24.6971,76.45484,54.7071,30.018119,0.1000,9,0.00000
244,30.0060,86.01089,42.4467,24.7079,76.47414,54.6995,30.014095,0.1000,9,0.00000
245,30.0168,86.03020,42.4390,24.7079,76.47414,54.6995,30.011413,0.1000,9,0.00000
246,30.0060,86.01089,42.4314,24.7079,76.47414,54.6918,30.008735,0.1000,9,0.00000
247,29.9953,85.99159,42.4314,24.6864,76.43553,54.6689,30.006053,0.1000,9,0.00000
248,29.9846,85.97229,42.4238,24.6864,76.43553,54.6766,30.002029,0.1000,9,0.00000
249,29.9953,85.99159,42.4543,24.6864,76.43553,54.6842,30.002029,0.1000,9,0.00000
250,29.9739,85.95298,42.4314,24.6757,76.41623,54.6842,29.996665,0.2134,20,0.00000
251,29.9739,85.95298,42.4238,24.6757,76.41623,54.6766,29.993984,0.3850,37,0.00000
252,29.9846,85.97229,42.4390,24.6757,76.41623,54.6689,29.991306,0.5564,55,0.00000
253,29.9631,85.93367,42.4314,24.6542,76.37761,54.6766,29.984600,0.9856,98,0.00000
254,29.9846,85.97229,42.4467,24.6757,76.41623,54.6613,29.981918,1.1572,116,0.00000
255,29.9739,85.95298,42.4238,24.6650,76.39692,54.6689,29.979238,1.3287,133,0.00000
256,29.9739,85.95298,42.4390,24.6650,76.39692,54.6613,29.977897,1.4146,142,0.00000
257,29.9739,85.95298,42.4467,24.6542,76.37761,54.6689,29.975217,1.5861,159,0.00000
258,29.9417,85.89507,42.4390,24.6757,76.41623,54.6689,29.971195,1.8435,186,0.00000
259,29.9524,85.91436,42.4314,24.6650,76.39692,54.6689,29.968515,1.9000,191,0.00000
260,29.9417,85.89507,42.4314,24.6757,76.41623,54.6689,29.963151,1.9000,191,0.00000
261,29.9524,85.91436,42.4543,24.6757,76.41623,54.6766,29.961811,1.9000,191,0.00000
262,29.9524,85.91436,42.4467,24.6757,76.41623,54.6689,29.957788,1.9000,191,0.00000
263,29.9202,85.85646,42.4238,24.6864,76.43553,54.6689,29.951084,1.9000,191,0.00000
264,29.9310,85.87576,42.4238,24.6650,76.39692,54.6613,29.945724,1.9000,191,0.00000
265,29.9417,85.89507,42.4467,24.6864,76.43553,54.6613,29.941703,1.9000,191,0.00000
266,29.9417,85.89507,42.4390,24.6864,76.43553,54.6689,29.941699,1.9000,191,0.00000
267,29.9417,85.89507,42.4467,24.6864,76.43553,54.6842,29.940361,1.9000,191,0.00000
268,29.9310,85.87576,42.4619,24.6864,76.43553,54.6689,29.939022,1.9000,191,0.00000
269,29.9095,85.83715,42.4619,24.6864,76.43553,54.6689,29.933658,1.9000,191,0.00000
270,29.9524,85.91436,42.4695,24.6757,76.41623,54.6689,29.933658,1.9000,191,0.00000
271,29.9417,85.89507,42.4467,24.6757,76.41623,54.6613,29.936340,1.9000,191,0.00000
272,29.9095,85.83715,42.4390,24.6971,76.45484,54.6766,29.933658,1.9000,191,0.00000
273,29.9310,85.87576,42.4619,24.6757,76.41623,54.6766,29.932319,1.9000,191,0.00000
274,29.9310,85.87576,42.4619,24.6864,76.43553,54.6689,29.930976,1.9000,191,0.00000
275,29.9202,85.85646,42.4467,24.6650,76.39692,54.6842,29.928291,1.9000,191,0.00000
276,29.8881,85.79854,42.4695,24.6864,76.43553,54.6842,29.922931,1.9000,191,0.00000
277,29.8988,85.81785,42.4695,24.6864,76.43553,54.6842,29.921592,1.9000,191,0.00000
278,29.9095,85.83715,42.4772,24.7079,76.47414,54.6766,29.916229,1.9000,191,0.00000
279,29.9095,85.83715,42.4543,24.6864,76.43553,54.6842,29.912204,1.9000,191,0.00000
280,29.9095,85.83715,42.4695,24.6757,76.41623,54.6995,29.912204,1.9000,191,0.00000
281,29.9202,85.85646,42.4772,24.6864,76.43553,54.6995,29.910865,1.9000,191,0.00000
282,29.8988,85.81785,42.4772,24.6650,76.39692,54.6766,29.906845,1.9000,191,0.00000
