time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,amps,pid_i
1002,30.05,86.088,41.68,23.32,73.984,52.77,30.0329,1.191,1.271
1003,30.04,86.069,41.68,23.29,73.926,52.75,30.0335,1.188,1.270
1004,30.04,86.069,41.70,23.28,73.907,52.75,30.0335,1.193,1.270
1005,30.03,86.050,41.68,23.29,73.926,52.78,30.0329,1.202,1.269
1006,30.05,86.088,41.68,23.30,73.945,52.75,30.0342,1.188,1.268
1007,30.03,86.050,41.68,23.29,73.926,52.77,30.0342,1.191,1.268
1008,30.03,86.050,41.67,23.31,73.964,52.75,30.0349,1.186,1.267
1009,30.04,86.069,41.67,23.30,73.945,52.75,30.0349,1.189,1.266
1010,30.05,86.088,41.68,23.30,73.945,52.76,30.0362,1.177,1.266
1011,30.01,86.011,41.67,23.30,73.945,52.76,30.0349,1.196,1.265
1012,30.03,86.050,41.68,23.28,73.907,52.76,30.0342,1.202,1.264
1013,30.03,86.050,41.68,23.31,73.964,52.77,30.0349,1.192,1.264
1014,30.03,86.050,41.66,23.31,73.964,52.75,30.0342,1.199,1.263
1015,30.04,86.069,41.66,23.28,73.907,52.77,30.0349,1.190,1.262
1016,30.03,86.050,41.67,23.29,73.926,52.76,30.0335,1.204,1.262
1017,30.03,86.050,41.65,23.29,73.926,52.77,30.0329,1.207,1.261
1018,30.04,86.069,41.68,23.29,73.926,52.75,30.0322,1.209,1.260
1019,30.04,86.069,41.66,23.29,73.926,52.75,30.0322,1.204,1.260
1020,30.04,86.069,41.65,23.29,73.926,52.77,30.0322,1.201,1.259
1021,30.03,86.050,41.66,23.28,73.907,52.77,30.0322,1.198,1.258
1022,30.03,86.050,41.65,23.29,73.926,52.75,30.0309,1.210,1.258
1023,30.03,86.050,41.67,23.30,73.945,52.77,30.0309,1.205,1.257
1024,30.05,86.088,41.65,23.30,73.945,52.75,30.0322,1.187,1.256
1025,30.04,86.069,41.65,23.29,73.926,52.78,30.0322,1.188,1.256
1026,30.04,86.069,41.67,23.30,73.945,52.78,30.0315,1.195,1.255
1027,30.03,86.050,41.67,23.29,73.926,52.77,30.0329,1.180,1.254
1028,30.03,86.050,41.64,23.30,73.945,52.79,30.0329,1.182,1.254
1029,30.04,86.069,41.65,23.29,73.926,52.77,30.0335,1.176,1.253
1030,30.03,86.050,41.65,23.30,73.945,52.78,30.0335,1.179,1.252
1031,30.03,86.050,41.65,23.28,73.907,52.78,30.0329,1.187,1.252
1032,30.01,86.011,41.64,23.30,73.945,52.77,30.0315,1.200,1.251
1033,30.03,86.050,41.63,23.32,73.984,52.77,30.0315,1.196,1.251
1034,30.05,86.088,41.65,23.30,73.945,52.77,30.0322,1.185,1.250
1035,30.05,86.088,41.65,23.31,73.964,52.77,30.0329,1.178,1.249
1036,30.03,86.050,41.63,23.31,73.964,52.77,30.0322,1.186,1.249
1037,30.04,86.069,41.65,23.30,73.945,52.77,30.0329,1.178,1.248
1038,30.03,86.050,41.65,23.30,73.945,52.76,30.0329,1.179,1.247
1039,30.05,86.088,41.65,23.28,73.907,52.78,30.0342,1.165,1.247
1040,30.04,86.069,41.62,23.30,73.945,52.78,30.0335,1.176,1.246
1041,30.03,86.050,41.64,23.30,73.945,52.77,30.0329,1.183,1.245
1042,30.02,86.030,41.62,23.29,73.926,52.78,30.0315,1.195,1.245
1043,30.03,86.050,41.62,23.31,73.964,52.78,30.0315,1.190,1.244
1044,30.03,86.050,41.61,23.31,73.964,52.76,30.0315,1.186,1.243
1045,30.02,86.030,41.62,23.30,73.945,52.77,30.0302,1.198,1.243
1046,30.02,86.030,41.62,23.29,73.926,52.77,30.0295,1.199,1.242
1047,30.01,86.011,41.62,23.30,73.945,52.76,30.0282,1.207,1.242
1048,30.02,86.030,41.62,23.29,73.926,52.76,30.0288,1.192,1.241
1049,30.01,86.011,41.62,23.30,73.945,52.76,30.0275,1.202,1.240
1050,30.02,86.030,41.62,23.30,73.945,52.78,30.0255,1.217,1.240
1051,30.02,86.030,41.61,23.29,73.926,52.77,30.0235,1.228,1.239
1052,30.03,86.050,41.61,23.29,73.926,52.77,30.0235,1.216,1.239
1053,30.02,86.030,41.62,23.28,73.907,52.79,30.0221,1.221,1.238
1054,30.01,86.011,41.60,23.30,73.945,52.78,30.0208,1.226,1.238
1055,30.01,86.011,41.62,23.30,73.945,52.78,30.0181,1.243,1.238
1056,30.01,86.011,41.62,23.30,73.945,52.78,30.0161,1.250,1.237
1057,30.00,85.992,41.62,23.29,73.926,52.78,30.0141,1.255,1.237
1058,30.02,86.030,41.61,23.29,73.926,52.77,30.0141,1.240,1.237
1059,30.01,86.011,41.61,23.28,73.907,52.77,30.0128,1.243,1.236
1060,30.01,86.011,41.58,23.27,73.887,52.78,30.0114,1.246,1.236
1061,30.02,86.030,41.61,23.27,73.887,52.78,30.0114,1.235,1.236
1062,30.00,85.992,41.62,23.27,73.887,52.78,30.0101,1.241,1.236
1063,30.01,86.011,41.58,23.28,73.907,52.78,30.0101,1.233,1.236
1064,30.01,86.011,41.60,23.28,73.907,52.78,30.0094,1.234,1.235
1065,30.01,86.011,41.60,23.29,73.926,52.78,30.0094,1.228,1.235
1066,30.02,86.030,41.60,23.28,73.907,52.81,30.0094,1.224,1.235
1067,30.02,86.030,41.62,23.29,73.926,52.79,30.0094,1.221,1.235
1068,29.98,85.972,41.61,23.32,73.984,52.78,30.0067,1.247,1.235
1069,29.98,85.972,41.60,23.32,73.984,52.78,30.0047,1.259,1.235
1070,30.00,85.992,41.60,23.32,73.984,52.78,30.0040,1.255,1.234
1071,29.98,85.972,41.61,23.29,73.926,52.78,30.0027,1.259,1.234
1072,29.98,85.972,41.61,23.29,73.926,52.78,30.0014,1.263,1.234
1073,29.97,85.953,41.61,23.31,73.964,52.80,30.0000,1.266,1.234
1074,30.00,85.992,41.62,23.30,73.945,52.80,29.9987,1.269,1.234
1075,30.01,86.011,41.61,23.32,73.984,52.80,29.9987,1.259,1.234
1076,30.00,85.992,41.60,23.32,73.984,52.77,29.9980,1.258,1.234
1077,30.00,85.992,41.59,23.31,73.964,52.78,29.9967,1.266,1.234
1078,30.01,86.011,41.61,23.29,73.926,52.78,29.9973,1.251,1.235
1079,30.01,86.011,41.59,23.31,73.964,52.80,29.9973,1.247,1.235
1080,30.01,86.011,41.60,23.30,73.945,52.80,29.9973,1.245,1.235
1081,30.00,85.992,41.60,23.28,73.907,52.78,29.9967,1.250,1.235
1082,30.00,85.992,41.60,23.31,73.964,52.79,29.9953,1.261,1.235
1083,30.00,85.992,41.62,23.29,73.926,52.78,29.9940,1.269,1.235
1084,30.00,85.992,41.61,23.28,73.907,52.78,29.9947,1.255,1.235
1085,29.98,85.972,41.60,23.28,73.907,52.79,29.9947,1.252,1.235
1086,29.98,85.972,41.58,23.28,73.907,52.78,29.9940,1.257,1.235
1087,29.98,85.972,41.61,23.28,73.907,52.77,29.9940,1.254,1.235
1088,30.00,85.992,41.61,23.28,73.907,52.78,29.9947,1.245,1.235
1089,29.98,85.972,41.61,23.26,73.868,52.77,29.9953,1.238,1.236
1090,30.00,85.992,41.58,23.26,73.868,52.78,29.9953,1.241,1.236
1091,30.00,85.992,41.60,23.24,73.829,52.78,29.9947,1.249,1.236
1092,29.98,85.972,41.60,23.27,73.887,52.78,29.9940,1.255,1.236
1093,30.00,85.992,41.60,23.26,73.868,52.77,29.9940,1.253,1.236
1094,30.00,85.992,41.60,23.26,73.868,52.75,29.9933,1.258,1.236
1095,29.97,85.953,41.60,23.26,73.868,52.80,29.9913,1.276,1.236
1096,29.97,85.953,41.58,23.28,73.907,52.78,29.9893,1.290,1.236
1097,29.97,85.953,41.58,23.28,73.907,52.79,29.9880,1.293,1.237
1098,29.97,85.953,41.59,23.28,73.907,52.78,29.9866,1.296,1.237
1099,29.98,85.972,41.60,23.27,73.887,52.78,29.9859,1.293,1.237
1100,29.96,85.934,41.59,23.28,73.907,52.80,29.9839,1.305,1.238
1101,29.95,85.914,41.61,23.28,73.907,52.80,29.9819,1.314,1.238
1102,29.96,85.934,41.57,23.27,73.887,52.79,29.9806,1.315,1.238
1103,29.95,85.914,41.62,23.28,73.907,52.79,29.9786,1.324,1.239
1104,29.95,85.914,41.59,23.28,73.907,52.80,29.9759,1.338,1.239
1105,29.96,85.934,41.59,23.28,73.907,52.80,29.9745,1.335,1.240
1106,29.97,85.953,41.61,23.28,73.907,52.80,29.9732,1.335,1.240
1107,29.96,85.934,41.58,23.25,73.849,52.80,29.9712,1.342,1.241
1108,29.94,85.895,41.58,23.27,73.887,52.80,29.9685,1.356,1.241
1109,29.97,85.953,41.60,23.28,73.907,52.78,29.9672,1.353,1.242
1110,29.95,85.914,41.60,23.27,73.887,52.80,29.9645,1.366,1.243
1111,29.96,85.934,41.62,23.27,73.887,52.82,29.9638,1.356,1.243
1112,29.95,85.914,41.60,23.28,73.907,52.80,29.9625,1.357,1.244
1113,29.96,85.934,41.61,23.28,73.907,52.80,29.9618,1.352,1.245
1114,29.95,85.914,41.62,23.27,73.887,52.80,29.9605,1.357,1.246
1115,29.96,85.934,41.62,23.28,73.907,52.79,29.9591,1.361,1.246
1116,29.98,85.972,41.62,23.27,73.887,52.81,29.9605,1.337,1.247
1117,29.96,85.934,41.61,23.27,73.887,52.79,29.9611,1.327,1.248
1118,29.96,85.934,41.60,23.27,73.887,52.79,29.9611,1.327,1.249
1119,29.94,85.895,41.60,23.26,73.868,52.80,29.9605,1.335,1.250
1120,29.94,85.895,41.61,23.28,73.907,52.80,29.9598,1.340,1.250
1121,29.95,85.914,41.60,23.27,73.887,52.80,29.9591,1.345,1.251
1122,29.96,85.934,41.61,23.28,73.907,52.78,29.9585,1.349,1.252
1123,29.93,85.876,41.61,23.27,73.887,52.79,29.9564,1.366,1.253
1124,29.93,85.876,41.62,23.26,73.868,52.78,29.9558,1.365,1.254
1125,29.95,85.914,41.62,23.27,73.887,52.80,29.9544,1.372,1.255
1126,29.95,85.914,41.62,23.27,73.887,52.80,29.9544,1.364,1.256
1127,29.94,85.895,41.62,23.29,73.926,52.82,29.9531,1.373,1.256
1128,29.95,85.914,41.62,23.27,73.887,52.80,29.9531,1.366,1.257
1129,29.95,85.914,41.62,23.28,73.907,52.79,29.9524,1.369,1.258
1130,29.95,85.914,41.62,23.27,73.887,52.82,29.9524,1.365,1.259
1131,29.95,85.914,41.62,23.27,73.887,52.81,29.9518,1.369,1.260
1132,29.97,85.953,41.63,23.28,73.907,52.80,29.9511,1.373,1.261
1133,29.96,85.934,41.62,23.28,73.907,52.80,29.9511,1.369,1.262
1134,29.96,85.934,41.64,23.26,73.868,52.81,29.9511,1.367,1.263
1135,29.96,85.934,41.64,23.29,73.926,52.80,29.9524,1.352,1.264
1136,29.96,85.934,41.62,23.28,73.907,52.79,29.9538,1.342,1.265
1137,29.97,85.953,41.62,23.28,73.907,52.80,29.9551,1.334,1.266
1138,29.97,85.953,41.64,23.28,73.907,52.80,29.9558,1.335,1.267
1139,29.95,85.914,41.62,23.29,73.926,52.78,29.9571,1.329,1.268
1140,29.96,85.934,41.64,23.28,73.907,52.80,29.9591,1.317,1.269
1141,29.95,85.914,41.64,23.30,73.945,52.78,29.9591,1.329,1.269
1142,29.96,85.934,41.65,23.28,73.907,52.79,29.9598,1.330,1.270
1143,29.95,85.914,41.65,23.28,73.907,52.81,29.9605,1.331,1.271
1144,29.97,85.953,41.62,23.27,73.887,52.80,29.9618,1.324,1.272
1145,29.97,85.953,41.64,23.27,73.887,52.78,29.9631,1.319,1.273
1146,29.94,85.895,41.64,23.28,73.907,52.78,29.9625,1.336,1.273
1147,29.95,85.914,41.63,23.27,73.887,52.79,29.9625,1.341,1.274
1148,29.95,85.914,41.64,23.26,73.868,52.78,29.9611,1.358,1.275
1149,29.95,85.914,41.65,23.28,73.907,52.78,29.9605,1.364,1.276
1150,29.95,85.914,41.64,23.28,73.907,52.80,29.9598,1.369,1.276
1151,29.95,85.914,41.65,23.26,73.868,52.78,29.9591,1.372,1.277
1152,29.95,85.914,41.64,23.28,73.907,52.79,29.9585,1.376,1.278
1153,29.95,85.914,41.64,23.28,73.907,52.79,29.9571,1.385,1.279
1154,29.95,85.914,41.65,23.28,73.907,52.78,29.9558,1.393,1.280
1155,29.93,85.876,41.63,23.28,73.907,52.80,29.9544,1.400,1.281
1156,29.95,85.914,41.64,23.31,73.964,52.78,29.9538,1.398,1.282
1157,29.95,85.914,41.63,23.29,73.926,52.79,29.9538,1.391,1.282
1158,29.95,85.914,41.63,23.28,73.907,52.77,29.9531,1.394,1.283
1159,29.94,85.895,41.63,23.27,73.887,52.77,29.9524,1.396,1.284
1160,29.95,85.914,41.64,23.28,73.907,52.78,29.9511,1.405,1.285
1161,29.95,85.914,41.65,23.28,73.907,52.78,29.9497,1.413,1.286
1162,29.96,85.934,41.64,23.27,73.887,52.77,29.9511,1.391,1.287
1163,29.94,85.895,41.63,23.28,73.907,52.78,29.9504,1.397,1.288
1164,29.94,85.895,41.63,23.28,73.907,52.77,29.9497,1.402,1.289
1165,29.97,85.953,41.65,23.29,73.926,52.78,29.9511,1.385,1.290
1166,29.95,85.914,41.64,23.29,73.926,52.80,29.9511,1.387,1.291
1167,29.97,85.953,41.65,23.28,73.907,52.78,29.9524,1.375,1.292
1168,29.96,85.934,41.64,23.28,73.907,52.77,29.9531,1.373,1.293
1169,29.95,85.914,41.65,23.28,73.907,52.78,29.9531,1.379,1.294
1170,29.97,85.953,41.65,23.31,73.964,52.78,29.9544,1.369,1.295
1171,29.97,85.953,41.65,23.28,73.907,52.76,29.9571,1.348,1.296
1172,29.96,85.934,41.66,23.28,73.907,52.78,29.9578,1.353,1.297
1173,29.96,85.934,41.65,23.28,73.907,52.76,29.9585,1.356,1.298
1174,29.97,85.953,41.65,23.28,73.907,52.77,29.9598,1.351,1.298
1175,29.97,85.953,41.67,23.29,73.926,52.78,29.9618,1.341,1.299
1176,30.01,86.011,41.66,23.30,73.945,52.78,29.9652,1.318,1.300
1177,29.97,85.953,41.67,23.27,73.887,52.80,29.9665,1.322,1.301
1178,29.98,85.972,41.65,23.30,73.945,52.75,29.9678,1.324,1.301
1179,29.98,85.972,41.65,23.31,73.964,52.78,29.9705,1.311,1.302
1180,29.97,85.953,41.66,23.30,73.945,52.78,29.9725,1.307,1.302
1181,29.98,85.972,41.66,23.31,73.964,52.78,29.9732,1.318,1.303
1182,30.00,85.992,41.67,23.31,73.964,52.77,29.9759,1.303,1.303
1183,30.02,86.030,41.66,23.34,74.003,52.78,29.9786,1.292,1.304
1184,30.00,85.992,41.65,23.31,73.964,52.75,29.9806,1.290,1.304
1185,30.01,86.011,41.65,23.32,73.984,52.78,29.9839,1.274,1.305
1186,30.00,85.992,41.65,23.35,74.022,52.78,29.9853,1.281,1.305
1187,30.00,85.992,41.65,23.34,74.003,52.78,29.9866,1.285,1.305
1188,30.00,85.992,41.66,23.34,74.003,52.76,29.9886,1.280,1.306
1189,30.00,85.992,41.65,23.37,74.061,52.78,29.9906,1.276,1.306
1190,30.01,86.011,41.66,23.34,74.003,52.77,29.9926,1.271,1.306
1191,30.01,86.011,41.64,23.34,74.003,52.78,29.9947,1.267,1.306
1192,30.00,85.992,41.65,23.34,74.003,52.78,29.9940,1.291,1.306
1193,30.01,86.011,41.66,23.34,74.003,52.76,29.9960,1.279,1.306
1194,30.00,85.992,41.65,23.36,74.042,52.78,29.9967,1.284,1.306
1195,30.03,86.050,41.65,23.35,74.022,52.78,29.9993,1.266,1.306
1196,30.00,85.992,41.65,23.35,74.022,52.78,30.0007,1.266,1.306
1197,30.03,86.050,41.66,23.36,74.042,52.78,30.0034,1.251,1.306
1198,30.02,86.030,41.64,23.36,74.042,52.78,30.0047,1.253,1.306
1199,30.01,86.011,41.64,23.37,74.061,52.78,30.0040,1.275,1.306
1200,30.03,86.050,41.65,23.36,74.042,52.77,30.0060,1.262,1.306
1201,30.03,86.050,41.62,23.36,74.042,52.78,30.0074,1.258,1.306
1202,30.00,85.992,41.65,23.36,74.042,52.76,30.0074,1.269,1.306
1203,30.02,86.030,41.65,23.36,74.042,52.75,30.0087,1.262,1.306
1204,30.03,86.050,41.64,23.34,74.003,52.75,30.0107,1.250,1.305
1205,30.01,86.011,41.64,23.36,74.042,52.78,30.0114,1.254,1.305
1206,30.04,86.069,41.63,23.36,74.042,52.75,30.0134,1.243,1.305
1207,30.05,86.088,41.65,23.35,74.022,52.78,30.0161,1.226,1.305
1208,30.02,86.030,41.65,23.37,74.061,52.76,30.0174,1.228,1.304
1209,30.05,86.088,41.64,23.37,74.061,52.75,30.0201,1.213,1.304
1210,30.03,86.050,41.65,23.35,74.022,52.75,30.0221,1.209,1.304
1211,30.04,86.069,41.65,23.36,74.042,52.73,30.0228,1.218,1.303
1212,30.04,86.069,41.65,23.36,74.042,52.75,30.0255,1.203,1.303
1213,30.05,86.088,41.64,23.36,74.042,52.75,30.0268,1.205,1.302
1214,30.05,86.088,41.65,23.36,74.042,52.75,30.0288,1.198,1.302
1215,30.04,86.069,41.65,23.38,74.080,52.75,30.0309,1.192,1.301
1216,30.04,86.069,41.63,23.38,74.080,52.75,30.0315,1.200,1.300
1217,30.05,86.088,41.65,23.37,74.061,52.75,30.0329,1.198,1.300
1218,30.03,86.050,41.65,23.38,74.080,52.72,30.0349,1.189,1.299
1219,30.05,86.088,41.63,23.37,74.061,52.72,30.0369,1.181,1.298
1220,30.06,86.107,41.65,23.36,74.042,52.73,30.0389,1.174,1.297
1221,30.06,86.107,41.63,23.38,74.080,52.72,30.0423,1.154,1.297
1222,30.04,86.069,41.62,23.38,74.080,52.72,30.0423,1.172,1.296
1223,30.07,86.127,41.63,23.38,74.080,52.72,30.0436,1.171,1.295
1224,30.07,86.127,41.63,23.37,74.061,52.72,30.0469,1.147,1.294
1225,30.05,86.088,41.64,23.38,74.080,52.73,30.0469,1.164,1.293
1226,30.05,86.088,41.62,23.36,74.042,52.74,30.0483,1.161,1.292
1227,30.05,86.088,41.63,23.37,74.061,52.72,30.0490,1.165,1.291
1228,30.07,86.127,41.62,23.37,74.061,52.72,30.0510,1.152,1.290
1229,30.05,86.088,41.62,23.38,74.080,52.71,30.0510,1.163,1.289
1230,30.05,86.088,41.62,23.36,74.042,52.71,30.0510,1.170,1.288
1231,30.05,86.088,41.62,23.36,74.042,52.73,30.0516,1.168,1.287
1232,30.05,86.088,41.63,23.36,74.042,52.71,30.0523,1.165,1.286
1233,30.06,86.107,41.62,23.36,74.042,52.70,30.0530,1.163,1.285
1234,30.06,86.107,41.62,23.35,74.022,52.70,30.0550,1.146,1.284
1235,30.05,86.088,41.59,23.36,74.042,52.70,30.0550,1.154,1.283
1236,30.05,86.088,41.59,23.37,74.061,52.69,30.0543,1.166,1.282
1237,30.07,86.127,41.61,23.36,74.042,52.71,30.0550,1.161,1.281
1238,30.08,86.146,41.62,23.34,74.003,52.69,30.0577,1.135,1.280
1239,30.05,86.088,41.62,23.34,74.003,52.71,30.0563,1.158,1.278
1240,30.06,86.107,41.60,23.36,74.042,52.70,30.0557,1.166,1.277
1241,30.08,86.146,41.60,23.35,74.022,52.70,30.0577,1.144,1.276
1242,30.07,86.127,41.60,23.35,74.022,52.69,30.0590,1.135,1.275
1243,30.09,86.165,41.60,23.35,74.022,52.70,30.0617,1.113,1.274
1244,30.07,86.127,41.60,23.37,74.061,52.70,30.0617,1.124,1.273
1245,30.07,86.127,41.59,23.34,74.003,52.72,30.0630,1.118,1.271
1246,30.09,86.165,41.59,23.32,73.984,52.69,30.0657,1.098,1.270
1247,30.07,86.127,41.60,23.36,74.042,52.69,30.0671,1.096,1.269
1248,30.06,86.107,41.59,23.35,74.022,52.69,30.0677,1.101,1.267
1249,30.08,86.146,41.58,23.36,74.042,52.69,30.0691,1.096,1.266
1250,30.07,86.127,41.59,23.36,74.042,52.70,30.0697,1.098,1.265
1251,30.06,86.107,41.58,23.36,74.042,52.70,30.0704,1.099,1.263
1252,30.08,86.146,41.58,23.35,74.022,52.69,30.0724,1.084,1.262
1253,30.07,86.127,41.58,23.34,74.003,52.69,30.0724,1.094,1.260
1254,30.06,86.107,41.58,23.36,74.042,52.69,30.0711,1.113,1.259
1255,30.06,86.107,41.56,23.34,74.003,52.69,30.0717,1.106,1.257
1256,30.05,86.088,41.57,23.36,74.042,52.69,30.0711,1.114,1.256
1257,30.06,86.107,41.57,23.36,74.042,52.70,30.0697,1.127,1.255
1258,30.07,86.127,41.56,23.38,74.080,52.71,30.0697,1.121,1.253
1259,30.05,86.088,41.56,23.36,74.042,52.71,30.0671,1.145,1.252
1260,30.06,86.107,41.55,23.38,74.080,52.69,30.0664,1.142,1.251
1261,30.05,86.088,41.58,23.38,74.080,52.70,30.0650,1.146,1.249
1262,30.05,86.088,41.57,23.37,74.061,52.70,30.0624,1.164,1.248
1263,30.04,86.069,41.55,23.38,74.080,52.69,30.0604,1.170,1.247
1264,30.06,86.107,41.57,23.38,74.080,52.70,30.0604,1.154,1.246
1265,30.04,86.069,41.55,23.38,74.080,52.68,30.0577,1.171,1.244
1266,30.06,86.107,41.55,23.36,74.042,52.69,30.0570,1.163,1.243
1267,30.04,86.069,41.55,23.37,74.061,52.68,30.0557,1.164,1.242
1268,30.04,86.069,41.55,23.38,74.080,52.69,30.0530,1.180,1.241
1269,30.05,86.088,41.56,23.39,74.100,52.72,30.0516,1.178,1.240
1270,30.05,86.088,41.56,23.38,74.080,52.67,30.0510,1.170,1.239
1271,30.05,86.088,41.53,23.37,74.061,52.68,30.0503,1.165,1.238
1272,30.04,86.069,41.54,23.38,74.080,52.68,30.0496,1.162,1.237
1273,30.05,86.088,41.55,23.37,74.061,52.68,30.0490,1.160,1.236
1274,30.04,86.069,41.56,23.40,74.119,52.69,30.0469,1.172,1.235
1275,30.03,86.050,41.53,23.38,74.080,52.68,30.0456,1.175,1.234
1276,30.05,86.088,41.54,23.37,74.061,52.66,30.0449,1.170,1.233
1277,30.03,86.050,41.55,23.37,74.061,52.68,30.0436,1.174,1.232
1278,30.04,86.069,41.55,23.38,74.080,52.67,30.0429,1.170,1.231
1279,30.03,86.050,41.54,23.37,74.061,52.68,30.0423,1.168,1.230
1280,30.03,86.050,41.56,23.36,74.042,52.69,30.0402,1.181,1.230
1281,30.04,86.069,41.56,23.39,74.100,52.67,30.0402,1.169,1.229
1282,30.03,86.050,41.55,23.38,74.080,52.67,30.0382,1.182,1.228
1283,30.05,86.088,41.56,23.38,74.080,52.69,30.0389,1.164,1.227
1284,30.04,86.069,41.56,23.39,74.100,52.66,30.0389,1.159,1.227
1285,30.04,86.069,41.56,23.38,74.080,52.68,30.0382,1.162,1.226
1286,30.03,86.050,41.56,23.39,74.100,52.64,30.0369,1.171,1.225
1287,30.03,86.050,41.55,23.38,74.080,52.67,30.0355,1.177,1.224
1288,30.04,86.069,41.56,23.38,74.080,52.67,30.0355,1.169,1.224
1289,30.03,86.050,41.55,23.37,74.061,52.65,30.0342,1.176,1.223
1290,30.03,86.050,41.55,23.37,74.061,52.66,30.0335,1.175,1.222
1291,30.04,86.069,41.55,23.39,74.100,52.67,30.0342,1.161,1.222
1292,30.04,86.069,41.56,23.36,74.042,52.67,30.0335,1.165,1.221
1293,30.02,86.030,41.55,23.38,74.080,52.67,30.0329,1.167,1.220
1294,30.03,86.050,41.55,23.36,74.042,52.67,30.0322,1.169,1.220
1295,30.01,86.011,41.54,23.38,74.080,52.67,30.0309,1.178,1.219
1296,30.05,86.088,41.55,23.36,74.042,52.65,30.0322,1.156,1.218
1297,30.04,86.069,41.56,23.38,74.080,52.65,30.0322,1.155,1.218
1298,30.04,86.069,41.56,23.38,74.080,52.66,30.0329,1.147,1.217
1299,30.03,86.050,41.55,23.35,74.022,52.66,30.0315,1.161,1.216
1300,30.04,86.069,41.56,23.37,74.061,52.65,30.0315,1.158,1.216
1301,30.03,86.050,41.55,23.39,74.100,52.65,30.0309,1.163,1.215
1302,30.03,86.050,41.55,23.35,74.022,52.65,30.0309,1.159,1.214
1303,30.05,86.088,41.56,23.36,74.042,52.65,30.0322,1.142,1.214
1304,30.04,86.069,41.55,23.36,74.042,52.67,30.0322,1.144,1.213
1305,30.03,86.050,41.55,23.36,74.042,52.67,30.0322,1.145,1.213
1306,30.04,86.069,41.55,23.37,74.061,52.66,30.0329,1.138,1.212
1307,30.04,86.069,41.55,23.37,74.061,52.67,30.0329,1.140,1.211
1308,30.06,86.107,41.56,23.37,74.061,52.66,30.0342,1.128,1.211
1309,30.07,86.127,41.56,23.37,74.061,52.67,30.0376,1.097,1.210
1310,30.06,86.107,41.55,23.37,74.061,52.65,30.0396,1.088,1.209
1311,30.05,86.088,41.56,23.37,74.061,52.68,30.0423,1.073,1.208
1312,30.06,86.107,41.55,23.37,74.061,52.66,30.0429,1.082,1.207
1313,30.06,86.107,41.55,23.38,74.080,52.66,30.0443,1.081,1.207
1314,30.06,86.107,41.56,23.39,74.100,52.64,30.0456,1.078,1.206
1315,30.06,86.107,41.55,23.39,74.100,52.67,30.0476,1.069,1.205
1316,30.06,86.107,41.54,23.37,74.061,52.65,30.0490,1.067,1.204
1317,30.06,86.107,41.55,23.38,74.080,52.65,30.0510,1.058,1.203
1318,30.04,86.069,41.55,23.38,74.080,52.67,30.0516,1.065,1.202
1319,30.05,86.088,41.55,23.38,74.080,52.67,30.0516,1.075,1.201
1320,30.07,86.127,41.54,23.37,74.061,52.65,30.0536,1.061,1.200
1321,30.06,86.107,41.54,23.39,74.100,52.65,30.0557,1.049,1.199
1322,30.06,86.107,41.53,23.39,74.100,52.66,30.0570,1.047,1.197
1323,30.05,86.088,41.53,23.39,74.100,52.66,30.0577,1.051,1.196
1324,30.04,86.069,41.54,23.41,74.138,52.65,30.0563,1.074,1.195
1325,30.06,86.107,41.54,23.40,74.119,52.65,30.0557,1.082,1.194
1326,30.07,86.127,41.54,23.38,74.080,52.66,30.0563,1.074,1.193
1327,30.07,86.127,41.55,23.38,74.080,52.65,30.0577,1.061,1.192
1328,30.06,86.107,41.52,23.38,74.080,52.65,30.0577,1.065,1.191
1329,30.06,86.107,41.53,23.40,74.119,52.65,30.0577,1.067,1.189
1330,30.05,86.088,41.52,23.40,74.119,52.67,30.0570,1.075,1.188
1331,30.05,86.088,41.53,23.41,74.138,52.64,30.0563,1.081,1.187
1332,30.07,86.127,41.52,23.40,74.119,52.65,30.0570,1.071,1.186
1333,30.06,86.107,41.52,23.40,74.119,52.64,30.0570,1.070,1.185
1334,30.06,86.107,41.52,23.40,74.119,52.65,30.0583,1.055,1.184
1335,30.05,86.088,41.51,23.40,74.119,52.64,30.0583,1.058,1.183
1336,30.07,86.127,41.52,23.40,74.119,52.63,30.0583,1.059,1.181
1337,30.07,86.127,41.52,23.40,74.119,52.62,30.0590,1.053,1.180
1338,30.07,86.127,41.50,23.39,74.100,52.64,30.0597,1.048,1.179
1339,30.06,86.107,41.51,23.40,74.119,52.64,30.0604,1.044,1.178
1340,30.06,86.107,41.51,23.40,74.119,52.62,30.0617,1.033,1.177
1341,30.05,86.088,41.50,23.39,74.100,52.62,30.0610,1.046,1.175
1342,30.05,86.088,41.49,23.40,74.119,52.62,30.0597,1.061,1.174
1343,30.07,86.127,41.50,23.42,74.158,52.62,30.0597,1.058,1.173
1344,30.06,86.107,41.50,23.41,74.138,52.62,30.0597,1.055,1.172
1345,30.06,86.107,41.49,23.41,74.138,52.64,30.0597,1.053,1.171
1346,30.05,86.088,41.47,23.40,74.119,52.61,30.0597,1.051,1.169
1347,30.06,86.107,41.49,23.41,74.138,52.62,30.0603,1.043,1.168
1348,30.05,86.088,41.49,23.41,74.138,52.62,30.0590,1.057,1.167
1349,30.05,86.088,41.49,23.40,74.119,52.62,30.0583,1.060,1.166
