time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,amps,pid_i
430,29.78,85.61,45.37,24.04,75.28,56.43,1.75,0.00
431,29.80,85.64,45.37,24.01,75.22,56.42,1.58,0.00
432,29.79,85.62,45.38,24.01,75.22,56.41,1.67,0.00
433,29.81,85.66,45.38,24.00,75.20,56.42,1.50,0.00
434,29.79,85.62,45.38,24.00,75.20,56.41,1.67,0.00
435,29.80,85.64,45.39,24.01,75.22,56.40,1.58,0.00
436,29.82,85.68,45.39,24.04,75.28,56.42,1.41,0.00
437,29.80,85.64,45.40,24.01,75.22,56.42,1.58,0.00
438,29.80,85.64,45.39,24.02,75.24,56.40,1.58,0.00
439,29.82,85.68,45.41,24.02,75.24,56.42,1.41,0.00
440,29.80,85.64,45.41,24.03,75.26,56.41,1.58,0.00
441,29.80,85.64,45.41,24.03,75.26,56.42,1.58,0.00
442,29.82,85.68,45.41,24.04,75.28,56.41,1.41,0.00
443,29.81,85.66,45.41,24.03,75.26,56.40,1.50,0.00
444,29.80,85.64,45.41,24.04,75.28,56.41,1.58,0.00
445,29.82,85.68,45.42,24.03,75.26,56.40,1.41,0.00
446,29.81,85.66,45.41,24.03,75.26,56.39,1.50,0.00
447,29.86,85.74,45.43,24.03,75.26,56.39,1.15,0.00
448,29.83,85.70,45.44,24.03,75.26,56.40,1.32,0.00
449,29.83,85.70,45.44,24.03,75.26,56.40,1.32,0.00
450,29.86,85.74,45.43,24.05,75.30,56.39,1.15,0.00
451,29.83,85.70,45.46,24.01,75.22,56.37,1.32,0.00
452,29.86,85.74,45.43,24.02,75.24,56.39,1.15,0.00
453,29.86,85.74,45.45,24.03,75.26,56.39,1.15,0.00
454,29.87,85.76,45.47,24.02,75.24,56.36,1.07,0.00
455,29.86,85.74,45.45,24.02,75.24,56.36,1.15,0.00
456,29.87,85.76,45.44,24.01,75.22,56.37,1.07,0.00
457,29.86,85.74,45.45,24.03,75.26,56.37,1.15,0.00
458,29.87,85.76,45.47,24.02,75.24,56.37,1.07,0.00
459,29.87,85.76,45.46,24.01,75.22,56.35,1.07,0.00
460,29.88,85.78,45.45,24.01,75.22,56.36,0.98,0.00
461,29.89,85.80,45.45,24.02,75.24,56.36,0.90,0.00
462,29.88,85.78,45.45,24.02,75.24,56.36,0.98,0.00
463,29.88,85.78,45.47,24.01,75.22,56.37,0.98,0.00
464,29.89,85.80,45.46,24.01,75.22,56.34,0.90,0.00
465,29.88,85.78,45.45,24.01,75.22,56.34,0.98,0.00
466,29.88,85.78,45.45,24.01,75.22,56.34,0.98,0.00
467,29.91,85.84,45.48,24.01,75.22,56.33,0.72,0.00
468,29.89,85.80,45.48,24.03,75.26,56.35,0.90,0.00
469,29.90,85.82,45.47,24.01,75.22,56.35,0.81,0.00
470,29.89,85.80,45.47,24.04,75.28,56.33,0.90,0.00
471,29.90,85.82,45.47,24.01,75.22,56.36,0.81,0.00
472,29.90,85.82,45.47,24.02,75.24,56.36,0.81,0.00
473,29.92,85.86,45.45,24.01,75.22,56.36,0.64,0.00
474,29.89,85.80,45.47,24.01,75.22,56.34,0.90,0.00
475,29.92,85.86,45.45,24.01,75.22,56.36,0.64,0.00
476,29.92,85.86,45.47,24.02,75.24,56.34,0.64,0.00
477,29.92,85.86,45.45,24.02,75.24,56.32,0.64,0.00
478,29.91,85.84,45.47,24.02,75.24,56.33,0.72,0.00
479,29.91,85.84,45.44,24.04,75.28,56.32,0.72,0.00
480,29.90,85.82,45.46,24.06,75.32,56.33,0.81,0.00
481,29.92,85.86,45.45,24.06,75.32,56.34,0.64,0.00
482,29.91,85.84,45.45,24.02,75.24,56.32,0.72,0.00
483,29.90,85.82,45.45,24.05,75.30,56.32,0.81,0.00
484,29.90,85.82,45.45,24.03,75.26,56.32,0.81,0.00
485,29.91,85.84,45.45,24.02,75.24,56.32,0.72,0.00
486,29.90,85.82,45.45,24.06,75.32,56.31,0.81,0.00
487,29.90,85.82,45.45,24.04,75.28,56.31,0.81,0.00
488,29.91,85.84,45.43,24.04,75.28,56.29,0.72,0.00
489,29.91,85.84,45.45,24.05,75.30,56.31,0.72,0.00
490,29.92,85.86,45.45,24.03,75.26,56.29,0.64,0.00
491,29.92,85.86,45.43,24.04,75.28,56.27,0.64,0.00
492,29.92,85.86,45.45,24.03,75.26,56.28,0.64,0.00
493,29.92,85.86,45.43,24.02,75.24,56.27,0.64,0.00
494,29.91,85.84,45.42,24.02,75.24,56.29,0.72,0.00
495,29.91,85.84,45.43,24.00,75.20,56.26,0.72,0.00
496,29.91,85.84,45.44,24.02,75.24,56.26,0.72,0.00
497,29.89,85.80,45.44,24.01,75.22,56.29,0.90,0.00
498,29.91,85.84,45.42,24.00,75.20,56.26,0.72,0.00
499,29.92,85.86,45.43,24.01,75.22,56.26,0.64,0.00
500,29.89,85.80,45.41,24.02,75.24,56.26,0.90,0.00
501,29.91,85.84,45.43,24.02,75.24,56.25,0.72,0.00
502,29.91,85.84,45.43,24.02,75.24,56.27,0.72,0.00
503,29.92,85.86,45.42,24.01,75.22,56.26,0.64,0.00
504,29.91,85.84,45.41,24.03,75.26,56.25,0.72,0.00
505,29.92,85.86,45.43,24.02,75.24,56.26,0.64,0.00
506,29.91,85.84,45.41,24.02,75.24,56.26,0.72,0.00
507,29.91,85.84,45.41,24.04,75.28,56.23,0.72,0.00
508,29.92,85.86,45.41,24.04,75.28,56.24,0.64,0.00
509,29.90,85.82,45.41,24.03,75.26,56.24,0.81,0.00
510,29.93,85.88,45.41,24.02,75.24,56.26,0.55,0.00
511,29.91,85.84,45.39,24.02,75.24,56.24,0.72,0.00
512,29.92,85.86,45.41,24.04,75.28,56.23,0.64,0.00
513,29.92,85.86,45.38,24.01,75.22,56.23,0.64,0.00
514,29.91,85.84,45.38,24.01,75.22,56.25,0.72,0.00
515,29.91,85.84,45.39,24.03,75.26,56.23,0.72,0.00
516,29.91,85.84,45.38,24.02,75.24,56.24,0.72,0.00
517,29.90,85.82,45.36,24.01,75.22,56.22,0.81,0.00
518,29.92,85.86,45.37,24.00,75.20,56.21,0.64,0.00
519,29.91,85.84,45.37,24.02,75.24,56.23,0.72,0.00
520,29.91,85.84,45.35,24.03,75.26,56.23,0.72,0.00
521,29.92,85.86,45.35,24.02,75.24,56.22,0.64,0.00
522,29.90,85.82,45.35,24.02,75.24,56.23,0.81,0.00
523,29.90,85.82,45.36,24.02,75.24,56.20,0.81,0.00
524,29.91,85.84,45.35,24.02,75.24,56.19,0.72,0.00
525,29.89,85.80,45.36,24.00,75.20,56.19,0.90,0.00
526,29.90,85.82,45.34,24.02,75.24,56.20,0.81,0.00
527,29.90,85.82,45.35,24.03,75.26,56.19,0.81,0.00
528,29.89,85.80,45.33,24.02,75.24,56.20,0.90,0.00
529,29.90,85.82,45.33,24.04,75.28,56.18,0.81,0.00
530,29.89,85.80,45.34,24.02,75.24,56.19,0.90,0.00
531,29.89,85.80,45.33,24.03,75.26,56.19,0.90,0.00
532,29.90,85.82,45.32,24.03,75.26,56.18,0.81,0.00
533,29.90,85.82,45.33,24.03,75.26,56.17,0.81,0.00
534,29.90,85.82,45.32,24.05,75.30,56.19,0.81,0.00
535,29.88,85.78,45.32,24.01,75.22,56.18,0.98,0.00
536,29.86,85.74,45.31,24.02,75.24,56.16,1.15,0.00
537,29.87,85.76,45.32,24.02,75.24,56.16,1.07,0.00
538,29.89,85.80,45.32,24.01,75.22,56.17,0.90,0.00
539,29.87,85.76,45.32,24.02,75.24,56.16,1.07,0.00
540,29.87,85.76,45.30,24.03,75.26,56.18,1.07,0.00
541,29.86,85.74,45.29,24.01,75.22,56.16,1.15,0.00
542,29.87,85.76,45.32,24.02,75.24,56.16,1.07,0.00
543,29.87,85.76,45.30,24.02,75.24,56.15,1.07,0.00
544,29.86,85.74,45.29,24.03,75.26,56.16,1.15,0.00
545,29.87,85.76,45.29,24.04,75.28,56.16,1.07,0.00
546,29.86,85.74,45.29,24.03,75.26,56.14,1.15,0.00
547,29.85,85.72,45.29,24.03,75.26,56.14,1.24,0.00
548,29.86,85.74,45.28,24.01,75.22,56.16,1.15,0.00
549,29.83,85.70,45.28,24.03,75.26,56.13,1.32,0.00
550,29.86,85.74,45.29,24.04,75.28,56.15,1.15,0.00
551,29.86,85.74,45.28,24.02,75.24,56.14,1.15,0.00
552,29.83,85.70,45.28,24.04,75.28,56.13,1.32,0.00
553,29.82,85.68,45.29,24.02,75.24,56.12,1.41,0.00
554,29.83,85.70,45.29,24.02,75.24,56.13,1.32,0.00
555,29.85,85.72,45.27,24.04,75.28,56.11,1.24,0.00
556,29.82,85.68,45.28,24.02,75.24,56.13,1.41,0.00
557,29.85,85.72,45.28,24.04,75.28,56.14,1.24,0.00
558,29.83,85.70,45.27,24.03,75.26,56.12,1.32,0.00
559,29.83,85.70,45.28,24.03,75.26,56.12,1.32,0.00
560,29.83,85.70,45.28,24.04,75.28,56.12,1.32,0.00
561,29.82,85.68,45.28,24.02,75.24,56.13,1.41,0.00
562,29.83,85.70,45.28,24.04,75.28,56.10,1.32,0.00
563,29.80,85.64,45.27,24.03,75.26,56.10,1.58,0.00
564,29.81,85.66,45.25,24.04,75.28,56.10,1.50,0.00
565,29.82,85.68,45.28,24.04,75.28,56.09,1.41,0.00
566,29.82,85.68,45.28,24.03,75.26,56.10,1.41,0.00
567,29.82,85.68,45.27,24.04,75.28,56.10,1.41,0.00
568,29.81,85.66,45.25,24.03,75.26,56.10,1.50,0.00
569,29.82,85.68,45.26,24.03,75.26,56.10,1.41,0.00
570,29.82,85.68,45.25,24.03,75.26,56.10,1.41,0.00
571,29.80,85.64,45.24,24.02,75.24,56.08,1.58,0.00
572,29.81,85.66,45.24,24.03,75.26,56.08,1.50,0.00
573,29.81,85.66,45.25,24.04,75.28,56.07,1.50,0.00
574,29.81,85.66,45.26,24.05,75.30,56.08,1.50,0.00
575,29.78,85.61,45.25,24.02,75.24,56.07,1.75,0.00
576,29.80,85.64,45.27,24.02,75.24,56.07,1.58,0.00
577,29.79,85.62,45.27,24.04,75.28,56.07,1.67,0.00
578,29.80,85.64,45.25,24.01,75.22,56.05,1.58,0.00
579,29.80,85.64,45.26,24.02,75.24,56.05,1.58,0.00
580,29.80,85.64,45.25,24.01,75.22,56.06,1.58,0.00
581,29.80,85.64,45.25,23.99,75.18,56.05,1.58,0.00
582,29.81,85.66,45.27,24.00,75.20,56.04,1.50,0.00
583,29.79,85.62,45.25,23.99,75.18,56.03,1.67,0.00
584,29.80,85.64,45.27,24.01,75.22,56.06,1.58,0.00
585,29.80,85.64,45.27,24.01,75.22,56.05,1.58,0.00
586,29.81,85.66,45.25,24.02,75.24,56.06,1.50,0.00
587,29.81,85.66,45.27,24.02,75.24,56.05,1.50,0.00
588,29.80,85.64,45.27,24.00,75.20,56.02,1.58,0.00
589,29.81,85.66,45.26,24.01,75.22,56.03,1.50,0.00
590,29.79,85.62,45.25,24.02,75.24,56.03,1.67,0.00
591,29.81,85.66,45.27,24.02,75.24,56.05,1.50,0.00
592,29.78,85.61,45.27,24.01,75.22,56.03,1.75,0.00
593,29.78,85.61,45.27,24.02,75.24,56.05,1.75,0.00
594,29.80,85.64,45.27,24.01,75.22,56.03,1.58,0.00
595,29.79,85.62,45.28,24.02,75.24,56.05,1.67,0.00
596,29.80,85.64,45.28,24.00,75.20,56.01,1.58,0.00
597,29.80,85.64,45.25,24.01,75.22,56.03,1.58,0.00
598,29.79,85.62,45.28,24.01,75.22,56.04,1.67,0.00
599,29.78,85.61,45.28,24.02,75.24,56.04,1.75,0.00
600,29.80,85.64,45.28,24.01,75.22,56.02,1.58,0.00
601,29.79,85.62,45.27,24.02,75.24,56.03,1.67,0.00
602,29.81,85.66,45.29,24.01,75.22,56.03,1.50,0.00
603,29.79,85.62,45.28,24.01,75.22,56.02,1.67,0.00
604,29.82,85.68,45.29,24.01,75.22,56.03,1.41,0.00
605,29.83,85.70,45.29,24.01,75.22,56.05,1.32,0.00
606,29.80,85.64,45.29,24.01,75.22,56.02,1.58,0.00
607,29.80,85.64,45.29,23.99,75.18,56.03,1.58,0.00
608,29.82,85.68,45.30,23.99,75.18,56.02,1.41,0.00
609,29.80,85.64,45.28,24.00,75.20,56.04,1.58,0.00
610,29.82,85.68,45.30,23.99,75.18,56.02,1.41,0.00
611,29.81,85.66,45.28,24.00,75.20,56.00,1.50,0.00
612,29.81,85.66,45.30,24.01,75.22,56.03,1.50,0.00
613,29.82,85.68,45.30,24.01,75.22,56.00,1.41,0.00
614,29.83,85.70,45.31,24.01,75.22,56.03,1.32,0.00
615,29.82,85.68,45.32,24.02,75.24,56.03,1.41,0.00
616,29.85,85.72,45.31,24.01,75.22,56.03,1.24,0.00
617,29.85,85.72,45.31,24.00,75.20,56.03,1.24,0.00
618,29.83,85.70,45.32,24.01,75.22,56.03,1.32,0.00
619,29.82,85.68,45.32,24.02,75.24,56.05,1.41,0.00
620,29.86,85.74,45.28,24.01,75.22,56.05,1.15,0.00
621,29.83,85.70,45.32,24.00,75.20,56.04,1.32,0.00
622,29.83,85.70,45.32,24.02,75.24,56.03,1.32,0.00
623,29.85,85.72,45.32,24.01,75.22,56.04,1.24,0.00
624,29.86,85.74,45.32,23.99,75.18,56.02,1.15,0.00
625,29.86,85.74,45.32,24.01,75.22,56.03,1.15,0.00
626,29.85,85.72,45.31,24.01,75.22,56.03,1.24,0.00
627,29.88,85.78,45.33,24.00,75.20,56.04,0.98,0.00
628,29.86,85.74,45.32,24.01,75.22,56.03,1.15,0.00
629,29.87,85.76,45.33,24.01,75.22,56.03,1.07,0.00
630,29.88,85.78,45.33,24.02,75.24,56.03,0.98,0.00
631,29.87,85.76,45.33,24.01,75.22,56.04,1.07,0.00
632,29.87,85.76,45.34,24.01,75.22,56.03,1.07,0.00
633,29.87,85.76,45.34,24.01,75.22,56.06,1.07,0.00
634,29.90,85.82,45.33,24.01,75.22,56.06,0.81,0.00
635,29.90,85.82,45.35,24.01,75.22,56.04,0.81,0.00
636,29.90,85.82,45.32,24.00,75.20,56.04,0.81,0.00
637,29.91,85.84,45.32,24.01,75.22,56.03,0.72,0.00
638,29.90,85.82,45.33,24.00,75.20,56.04,0.81,0.00
639,29.89,85.80,45.32,24.00,75.20,56.03,0.90,0.00
640,29.89,85.80,45.32,24.01,75.22,56.04,0.90,0.00
641,29.91,85.84,45.33,23.99,75.18,56.02,0.72,0.00
642,29.92,85.86,45.32,24.00,75.20,56.04,0.64,0.00
643,29.91,85.84,45.32,24.00,75.20,56.03,0.72,0.00
644,29.91,85.84,45.31,23.99,75.18,56.03,0.72,0.00
645,29.93,85.88,45.32,24.01,75.22,56.04,0.55,0.00
646,29.91,85.84,45.32,24.00,75.20,56.04,0.72,0.00
647,29.92,85.86,45.31,23.99,75.18,56.06,0.64,0.00
648,29.90,85.82,45.30,24.00,75.20,56.03,0.81,0.00
649,29.93,85.88,45.32,24.00,75.20,56.03,0.55,0.00
650,29.92,85.86,45.31,23.99,75.18,56.04,0.64,0.00
651,29.92,85.86,45.30,23.99,75.18,56.06,0.64,0.00
652,29.91,85.84,45.30,23.97,75.14,56.04,0.72,0.00
653,29.91,85.84,45.28,23.98,75.16,56.05,0.72,0.00
654,29.93,85.88,45.28,23.98,75.16,56.06,0.55,0.00
655,29.92,85.86,45.29,23.98,75.16,56.04,0.64,0.00
656,29.92,85.86,45.28,23.98,75.16,56.07,0.64,0.00
657,29.92,85.86,45.28,23.98,75.16,56.06,0.64,0.00
658,29.92,85.86,45.28,23.98,75.16,56.07,0.64,0.00
659,29.92,85.86,45.29,23.96,75.12,56.06,0.64,0.00
660,29.92,85.86,45.28,23.98,75.16,56.07,0.64,0.00
661,29.92,85.86,45.29,23.97,75.14,56.04,0.64,0.00
662,29.93,85.88,45.27,23.98,75.16,56.08,0.55,0.00
663,29.93,85.88,45.28,23.97,75.14,56.05,0.55,0.00
664,29.93,85.88,45.27,23.98,75.16,56.07,0.55,0.00
665,29.92,85.86,45.26,23.97,75.14,56.07,0.64,0.00
666,29.93,85.88,45.26,23.98,75.16,56.05,0.55,0.00
667,29.92,85.86,45.28,23.98,75.16,56.06,0.64,0.00
668,29.92,85.86,45.27,23.98,75.16,56.08,0.64,0.00
669,29.93,85.88,45.26,23.97,75.14,56.07,0.55,0.00
670,29.91,85.84,45.27,23.97,75.14,56.08,0.72,0.00
671,29.91,85.84,45.25,23.96,75.12,56.09,0.72,0.00
672,29.91,85.84,45.26,23.98,75.16,56.09,0.72,0.00
673,29.94,85.90,45.25,23.98,75.16,56.10,0.47,0.00
674,29.91,85.84,45.27,23.97,75.14,56.10,0.72,0.00
675,29.91,85.84,45.25,23.98,75.16,56.09,0.72,0.00
676,29.91,85.84,45.25,23.99,75.18,56.07,0.72,0.00
677,29.91,85.84,45.23,23.99,75.18,56.08,0.72,0.00
678,29.91,85.84,45.23,23.99,75.18,56.08,0.72,0.00
679,29.92,85.86,45.24,24.00,75.20,56.10,0.64,0.00
680,29.92,85.86,45.22,23.98,75.16,56.08,0.64,0.00
681,29.91,85.84,45.23,24.01,75.22,56.07,0.72,0.00
682,29.92,85.86,45.23,24.00,75.20,56.09,0.64,0.00
683,29.92,85.86,45.23,23.99,75.18,56.10,0.64,0.00
684,29.91,85.84,45.22,23.99,75.18,56.10,0.72,0.00
685,29.89,85.80,45.22,23.98,75.16,56.09,0.90,0.00
686,29.89,85.80,45.22,23.99,75.18,56.10,0.90,0.00
687,29.92,85.86,45.21,23.98,75.16,56.09,0.64,0.00
688,29.89,85.80,45.22,23.98,75.16,56.08,0.90,0.00
689,29.90,85.82,45.22,23.98,75.16,56.11,0.81,0.00
690,29.91,85.84,45.22,24.00,75.20,56.09,0.72,0.00
691,29.90,85.82,45.20,24.02,75.24,56.11,0.81,0.00
692,29.89,85.80,45.21,24.01,75.22,56.10,0.90,0.00
693,29.89,85.80,45.21,24.00,75.20,56.09,0.90,0.00
694,29.89,85.80,45.19,24.02,75.24,56.10,0.90,0.00
695,29.88,85.78,45.19,24.01,75.22,56.11,0.98,0.00
696,29.89,85.80,45.20,24.02,75.24,56.10,0.90,0.00
697,29.87,85.76,45.18,24.00,75.20,56.09,1.07,0.00
698,29.88,85.78,45.19,24.03,75.26,56.11,0.98,0.00
699,29.86,85.74,45.19,24.01,75.22,56.11,1.15,0.00
700,29.87,85.76,45.19,24.00,75.20,56.11,1.07,0.00
701,29.88,85.78,45.20,24.01,75.22,56.11,0.98,0.00
702,29.89,85.80,45.17,24.01,75.22,56.07,0.90,0.00
703,29.88,85.78,45.16,23.99,75.18,56.09,0.98,0.00
704,29.89,85.80,45.17,24.01,75.22,56.09,0.90,0.00
705,29.88,85.78,45.18,23.99,75.18,56.09,0.98,0.00
706,29.89,85.80,45.18,23.98,75.16,56.09,0.90,0.00
707,29.88,85.78,45.15,24.00,75.20,56.09,0.98,0.00
708,29.88,85.78,45.18,23.99,75.18,56.10,0.98,0.00
709,29.87,85.76,45.16,23.98,75.16,56.09,1.07,0.00
710,29.86,85.74,45.16,23.98,75.16,56.09,1.15,0.00
711,29.87,85.76,45.15,23.99,75.18,56.07,1.07,0.00
712,29.87,85.76,45.16,23.99,75.18,56.08,1.07,0.00
713,29.85,85.72,45.16,23.99,75.18,56.09,1.24,0.00
714,29.83,85.70,45.14,23.99,75.18,56.09,1.32,0.00
715,29.85,85.72,45.15,23.99,75.18,56.08,1.24,0.00
716,29.83,85.70,45.14,23.99,75.18,56.09,1.32,0.00
717,29.83,85.70,45.15,24.01,75.22,56.10,1.32,0.00
718,29.86,85.74,45.14,24.00,75.20,56.07,1.15,0.00
719,29.82,85.68,45.15,23.99,75.18,56.08,1.41,0.00
720,29.86,85.74,45.15,24.01,75.22,56.10,1.15,0.00
721,29.85,85.72,45.15,23.99,75.18,56.09,1.24,0.00
722,29.85,85.72,45.12,23.99,75.18,56.10,1.24,0.00
723,29.85,85.72,45.16,23.99,75.18,56.10,1.24,0.00
724,29.85,85.72,45.14,23.98,75.16,56.09,1.24,0.00
725,29.83,85.70,45.15,23.98,75.16,56.09,1.32,0.00
726,29.86,85.74,45.15,23.99,75.18,56.10,1.15,0.00
727,29.83,85.70,45.14,23.98,75.16,56.07,1.32,0.00
728,29.85,85.72,45.13,23.99,75.18,56.09,1.24,0.00
729,29.85,85.72,45.14,23.98,75.16,56.07,1.24,0.00
730,29.83,85.70,45.16,23.98,75.16,56.07,1.32,0.00
731,29.80,85.64,45.14,23.98,75.16,56.06,1.58,0.00
732,29.83,85.70,45.14,23.96,75.12,56.06,1.32,0.00
733,29.83,85.70,45.14,23.96,75.12,56.07,1.32,0.00
734,29.85,85.72,45.12,23.96,75.12,56.08,1.24,0.00
735,29.85,85.72,45.12,23.96,75.12,56.07,1.24,0.00
736,29.83,85.70,45.14,23.98,75.16,56.09,1.32,0.00
737,29.82,85.68,45.15,23.97,75.14,56.07,1.41,0.00
738,29.81,85.66,45.13,23.97,75.14,56.07,1.50,0.00
739,29.82,85.68,45.13,23.99,75.18,56.08,1.41,0.00
740,29.80,85.64,45.14,23.97,75.14,56.08,1.58,0.00
741,29.83,85.70,45.15,23.98,75.16,56.09,1.32,0.00
742,29.80,85.64,45.14,23.99,75.18,56.09,1.58,0.00
743,29.82,85.68,45.16,23.98,75.16,56.08,1.41,0.00
744,29.83,85.70,45.16,23.99,75.18,56.07,1.32,0.00
745,29.82,85.68,45.14,24.00,75.20,56.09,1.41,0.00
746,29.81,85.66,45.14,23.98,75.16,56.07,1.50,0.00
747,29.80,85.64,45.13,23.97,75.14,56.07,1.58,0.00
748,29.82,85.68,45.16,23.96,75.12,56.07,1.41,0.00
749,29.82,85.68,45.16,23.96,75.12,56.07,1.41,0.00
750,29.82,85.68,45.15,23.96,75.12,56.10,1.41,0.00
751,29.83,85.70,45.14,23.98,75.16,56.08,1.32,0.00
752,29.82,85.68,45.16,23.97,75.14,56.09,1.41,0.00
753,29.81,85.66,45.14,23.98,75.16,56.09,1.50,0.00
754,29.82,85.68,45.16,23.96,75.12,56.09,1.41,0.00
755,29.83,85.70,45.16,23.96,75.12,56.09,1.32,0.00
756,29.83,85.70,45.16,23.97,75.14,56.07,1.32,0.00
757,29.83,85.70,45.15,23.96,75.12,56.07,1.32,0.00
758,29.81,85.66,45.16,23.96,75.12,56.10,1.50,0.00
759,29.83,85.70,45.16,23.96,75.12,56.09,1.32,0.00
760,29.82,85.68,45.16,23.95,75.10,56.09,1.41,0.00
761,29.83,85.70,45.14,23.96,75.12,56.10,1.32,0.00
762,29.82,85.68,45.16,23.94,75.08,56.08,1.41,0.00
763,29.83,85.70,45.16,23.96,75.12,56.09,1.32,0.00
764,29.82,85.68,45.16,23.92,75.06,56.09,1.41,0.00
765,29.85,85.72,45.16,23.96,75.12,56.08,1.24,0.00
766,29.81,85.66,45.16,23.95,75.10,56.09,1.50,0.00
767,29.82,85.68,45.18,23.92,75.06,56.08,1.41,0.00
768,29.85,85.72,45.16,23.94,75.08,56.09,1.24,0.00
769,29.85,85.72,45.19,23.94,75.08,56.10,1.24,0.00
770,29.83,85.70,45.18,23.92,75.06,56.09,1.32,0.00
771,29.85,85.72,45.17,23.92,75.06,56.10,1.24,0.00
772,29.86,85.74,45.17,23.92,75.06,56.10,1.15,0.00
773,29.82,85.68,45.18,23.91,75.05,56.10,1.41,0.00
774,29.85,85.72,45.18,23.92,75.06,56.10,1.24,0.00
775,29.85,85.72,45.18,23.92,75.06,56.09,1.24,0.00
776,29.86,85.74,45.18,23.91,75.05,56.10,1.15,0.00
777,29.86,85.74,45.19,23.92,75.06,56.10,1.15,0.00
778,29.86,85.74,45.18,23.95,75.10,56.12,1.15,0.00
779,29.86,85.74,45.19,23.94,75.08,56.13,1.15,0.00
780,29.87,85.76,45.20,23.92,75.06,56.13,1.07,0.00
781,29.86,85.74,45.19,23.92,75.06,56.10,1.15,0.00
782,29.87,85.76,45.19,23.94,75.08,56.16,1.07,0.00
783,29.87,85.76,45.19,23.92,75.06,56.13,1.07,0.00
784,29.87,85.76,45.20,23.94,75.08,56.13,1.07,0.00
785,29.86,85.74,45.19,23.92,75.06,56.12,1.15,0.00
786,29.87,85.76,45.19,23.92,75.06,56.12,1.07,0.00
787,29.86,85.74,45.18,23.92,75.06,56.11,1.15,0.00
788,29.87,85.76,45.18,23.94,75.08,56.12,1.07,0.00
789,29.86,85.74,45.17,23.91,75.05,56.13,1.15,0.00
790,29.86,85.74,45.19,23.92,75.06,56.11,1.15,0.00
791,29.86,85.74,45.19,23.92,75.06,56.13,1.15,0.00
792,29.88,85.78,45.17,23.92,75.06,56.11,0.98,0.00
793,29.88,85.78,45.19,23.94,75.08,56.14,0.98,0.00
794,29.89,85.80,45.20,23.92,75.06,56.13,0.90,0.00
795,29.87,85.76,45.19,23.92,75.06,56.13,1.07,0.00
796,29.88,85.78,45.17,23.94,75.08,56.16,0.98,0.00
797,29.88,85.78,45.19,23.94,75.08,56.14,0.98,0.00
798,29.88,85.78,45.18,23.96,75.12,56.13,0.98,0.00
799,29.88,85.78,45.20,23.92,75.06,56.13,0.98,0.00
800,29.89,85.80,45.17,23.92,75.06,56.12,0.90,0.00
801,29.90,85.82,45.19,23.92,75.06,56.10,0.81,0.00
802,29.91,85.84,45.19,23.92,75.06,56.13,0.72,0.00
803,29.93,85.88,45.19,23.92,75.06,56.12,0.55,0.00
804,29.90,85.82,45.18,23.92,75.06,56.12,0.81,0.00
805,29.91,85.84,45.19,23.92,75.06,56.13,0.72,0.00
806,29.90,85.82,45.17,23.92,75.06,56.11,0.81,0.00
807,29.88,85.78,45.19,23.92,75.06,56.13,0.98,0.00
808,29.88,85.78,45.19,23.92,75.06,56.11,0.98,0.00
809,29.91,85.84,45.16,23.91,75.05,56.11,0.72,0.00
810,29.91,85.84,45.17,23.91,75.05,56.11,0.72,0.00
811,29.89,85.80,45.17,23.92,75.06,56.11,0.90,0.00
812,29.90,85.82,45.17,23.92,75.06,56.11,0.81,0.00
813,29.91,85.84,45.19,23.94,75.08,56.13,0.72,0.00
814,29.92,85.86,45.16,23.92,75.06,56.13,0.64,0.00
815,29.92,85.86,45.16,23.92,75.06,56.13,0.64,0.00
816,29.89,85.80,45.17,23.92,75.06,56.11,0.90,0.00
817,29.91,85.84,45.16,23.91,75.05,56.12,0.72,0.00
818,29.91,85.84,45.16,23.89,75.01,56.12,0.72,0.00
819,29.90,85.82,45.18,23.89,75.01,56.12,0.81,0.00
820,29.91,85.84,45.17,23.90,75.03,56.10,0.72,0.00
821,29.91,85.84,45.16,23.92,75.06,56.10,0.72,0.00
822,29.90,85.82,45.17,23.89,75.01,56.13,0.81,0.00
823,29.91,85.84,45.15,23.88,74.99,56.10,0.72,0.00
824,29.91,85.84,45.16,23.89,75.01,56.12,0.72,0.00
825,29.92,85.86,45.16,23.89,75.01,56.11,0.64,0.00
826,29.92,85.86,45.15,23.89,75.01,56.12,0.64,0.00
827,29.92,85.86,45.15,23.91,75.05,56.12,0.64,0.00
828,29.88,85.78,45.16,23.89,75.01,56.12,0.98,0.00
829,29.90,85.82,45.15,23.89,75.01,56.12,0.81,0.00
830,29.91,85.84,45.15,23.88,74.99,56.14,0.72,0.00
831,29.91,85.84,45.16,23.88,74.99,56.15,0.72,0.00
832,29.90,85.82,45.16,23.89,75.01,56.13,0.81,0.00
833,29.92,85.86,45.15,23.89,75.01,56.12,0.64,0.00
834,29.91,85.84,45.15,23.88,74.99,56.13,0.72,0.00
835,29.91,85.84,45.15,23.86,74.95,56.13,0.72,0.00
836,29.91,85.84,45.13,23.86,74.95,56.12,0.72,0.00
837,29.92,85.86,45.15,23.89,75.01,56.12,0.64,0.00
838,29.92,85.86,45.13,23.86,74.95,56.12,0.64,0.00
839,29.91,85.84,45.12,23.85,74.93,56.13,0.72,0.00
