time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,ext_temp_c+4,amps,pwm,pid_i,pid_d,target_c
46,28.9121,84.04177,43.5377,24.6757,76.41623,53.9289,28.898685,28.6757,0.010,0,0.0000,-57.7974
47,28.8906,84.00315,43.5300,24.6650,76.39692,53.9289,28.897344,28.6650,0.010,0,0.0000,-57.7947
48,28.8906,84.00315,43.5377,24.6435,76.35830,53.9213,28.897344,28.6435,0.010,0,0.0000,-57.7947
49,28.9121,84.04177,43.5377,24.6757,76.41623,53.9365,28.898685,28.6757,0.010,0,0.0000,-57.7974
50,28.9014,84.02246,43.5377,24.6435,76.35830,53.9365,28.898685,28.6435,0.010,0,0.0000,-57.7974
51,28.8906,84.00315,43.5300,24.6650,76.39692,53.9442,28.897344,28.6650,0.010,0,0.0000,-57.7947
52,28.9121,84.04177,43.5377,24.6757,76.41623,53.9136,28.900026,28.6757,0.010,0,0.0000,-57.8001
53,28.9121,84.04177,43.5453,24.6650,76.39692,53.9213,28.902708,28.6650,0.010,0,0.0000,-57.8054
54,28.9121,84.04177,43.5529,24.6542,76.37761,53.9289,28.902708,28.6542,0.010,0,0.0000,-57.8054
55,28.9228,84.06107,43.5377,24.6650,76.39692,53.9213,28.906730,28.6650,0.010,0,0.0000,-57.8135
56,28.8906,84.00315,43.5529,24.6542,76.37761,53.9518,28.906730,28.6542,0.010,0,0.0000,-57.8135
57,28.9335,84.08037,43.5529,24.6542,76.37761,53.9442,28.909410,28.6542,0.010,0,0.0000,-57.8188
58,28.9014,84.02246,43.5529,24.6328,76.33900,53.9365,28.909410,28.6328,0.010,0,0.0000,-57.8188
59,28.9228,84.06107,43.5529,24.6328,76.33900,53.9442,28.913431,28.6328,0.010,0,0.0000,-57.8269
60,28.9121,84.04177,43.5453,24.6542,76.37761,53.9442,28.913433,28.6542,0.010,0,0.0000,-57.8269
61,28.9228,84.06107,43.5453,24.6435,76.35830,53.9213,28.914770,28.6435,0.010,0,0.0000,-57.8295
62,28.9443,84.09969,43.5605,24.6328,76.33900,53.9442,28.918792,28.6328,0.010,0,0.0000,-57.8376
63,28.9443,84.09969,43.5605,24.6328,76.33900,53.9365,28.921476,28.6328,0.010,0,0.0000,-57.8430
64,28.9443,84.09969,43.5453,24.6435,76.35830,53.9594,28.928176,28.6435,0.010,0,0.0000,-57.8564
65,28.9550,84.11899,43.5453,24.6650,76.39692,53.9442,28.930858,28.6650,0.010,0,0.0000,-57.8617
66,28.9443,84.09969,43.5605,24.6542,76.37761,53.9518,28.936222,28.6542,0.010,0,0.0000,-57.8724
67,28.9335,84.08037,43.5453,24.6542,76.37761,53.9594,28.937566,28.6542,0.010,0,0.0000,-57.8751
68,28.9335,84.08037,43.5529,24.6542,76.37761,53.9594,28.940246,28.6542,0.010,0,0.0000,-57.8805
69,28.9443,84.09969,43.5453,24.6435,76.35830,53.9518,28.942928,28.6435,0.010,0,0.0000,-57.8859
70,28.9335,84.08037,43.5605,24.6435,76.35830,53.9518,28.941585,28.6435,0.010,0,0.0000,-57.8832
71,28.9443,84.09969,43.5377,24.6435,76.35830,53.9594,28.941585,28.6435,0.010,0,0.0000,-57.8832
72,28.9443,84.09969,43.5529,24.6542,76.37761,53.9594,28.941585,28.6542,0.010,0,0.0000,-57.8832
73,28.9443,84.09969,43.5453,24.6542,76.37761,53.9594,28.940242,28.6542,0.010,0,0.0000,-57.8805
74,28.9443,84.09969,43.5300,24.6542,76.37761,53.9442,28.940242,28.6542,0.010,0,0.0000,-57.8805
75,28.9335,84.08037,43.5377,24.6328,76.33900,53.9365,28.940242,28.6328,0.010,0,0.0000,-57.8805
76,28.9443,84.09969,43.5377,24.6542,76.37761,53.9594,28.941585,28.6542,0.010,0,0.0000,-57.8832
77,28.9443,84.09969,43.5300,24.6542,76.37761,53.9670,28.941585,28.6542,0.010,0,0.0000,-57.8832
78,28.9335,84.08037,43.5300,24.6650,76.39692,53.9594,28.941589,28.6650,0.010,0,0.0000,-57.8832
79,28.9228,84.06107,43.5224,24.6435,76.35830,53.9518,28.938907,28.6435,0.010,0,0.0000,-57.8778
80,28.9443,84.09969,43.5224,24.6650,76.39692,53.9670,28.938903,28.6650,0.010,0,0.0000,-57.8778
81,28.9550,84.11899,43.5148,24.6542,76.37761,53.9518,28.940246,28.6542,0.010,0,0.0000,-57.8805
82,28.9550,84.11899,43.5300,24.6757,76.41623,53.9518,28.941585,28.6757,0.010,0,0.0000,-57.8832
83,28.9443,84.09969,43.5148,24.6542,76.37761,53.9594,28.942928,28.6542,0.010,0,0.0000,-57.8859
84,28.9335,84.08037,43.5453,24.6650,76.39692,53.9518,28.941585,28.6650,0.010,0,0.0000,-57.8832
85,28.9443,84.09969,43.5300,24.6757,76.41623,53.9518,28.941585,28.6757,0.010,0,0.0000,-57.8832
86,28.9335,84.08037,43.5300,24.6435,76.35830,53.9594,28.941585,28.6435,0.010,0,0.0000,-57.8832
87,28.9335,84.08037,43.5148,24.6650,76.39692,53.9594,28.942924,28.6650,0.010,0,0.0000,-57.8858
88,28.9550,84.11899,43.5300,24.6542,76.37761,53.9594,28.944267,28.6542,0.010,0,0.0000,-57.8885
89,28.9443,84.09969,43.5224,24.6542,76.37761,53.9594,28.942924,28.6542,0.010,0,0.0000,-57.8858
90,28.9443,84.09969,43.5224,24.6542,76.37761,53.9518,28.941585,28.6542,0.010,0,0.0000,-57.8832
91,28.9550,84.11899,43.5224,24.6542,76.37761,53.9594,28.942924,28.6542,0.010,0,0.0000,-57.8858
92,28.9550,84.11899,43.5148,24.6650,76.39692,53.9594,28.945606,28.6650,0.010,0,0.0000,-57.8912
93,28.9443,84.09969,43.5148,24.6542,76.37761,53.9518,28.945606,28.6542,0.010,0,0.0000,-57.8912
94,28.9335,84.08037,43.5224,24.6542,76.37761,53.9518,28.945606,28.6542,0.010,0,0.0000,-57.8912
95,28.9443,84.09969,43.5071,24.6435,76.35830,53.9594,28.946949,28.6435,0.010,0,0.0000,-57.8939
96,28.9443,84.09969,43.5071,24.6542,76.37761,53.9442,28.945610,28.6542,0.010,0,0.0000,-57.8912
97,28.9443,84.09969,43.5148,24.6542,76.37761,53.9594,28.945606,28.6542,0.010,0,0.0000,-57.8912
98,28.9443,84.09969,43.5148,24.6757,76.41623,53.9670,28.945606,28.6757,0.010,0,0.0000,-57.8912
99,28.9657,84.13830,43.5071,24.6757,76.41623,53.9594,28.946949,28.6757,0.010,0,0.0000,-57.8939
100,28.9335,84.08037,43.5071,24.6542,76.37761,53.9670,28.944267,28.6542,0.010,0,0.0000,-57.8885
101,28.9228,84.06107,43.4843,24.6542,76.37761,53.9594,28.941585,28.6542,0.010,0,0.0000,-57.8832
102,28.9443,84.09969,43.5148,24.6650,76.39692,53.9747,28.942928,28.6650,0.010,0,0.0000,-57.8859
103,28.9443,84.09969,43.5071,24.6650,76.39692,53.9670,28.942928,28.6650,0.010,0,0.0000,-57.8859
104,28.9443,84.09969,43.4919,24.6757,76.41623,53.9747,28.942928,28.6757,0.010,0,0.0000,-57.8859
105,28.9443,84.09969,43.4995,24.6542,76.37761,53.9823,28.942928,28.6542,0.010,0,0.0000,-57.8859
106,28.9443,84.09969,43.4995,24.6650,76.39692,53.9747,28.942928,28.6650,0.010,0,0.0000,-57.8859
107,28.9443,84.09969,43.5071,24.6650,76.39692,53.9670,28.940246,28.6650,0.010,0,0.0000,-57.8805
108,28.9550,84.11899,43.4919,24.6864,76.43553,53.9747,28.942928,28.6864,0.010,0,0.0000,-57.8859
109,28.9443,84.09969,43.4919,24.6864,76.43553,53.9899,28.945610,28.6864,0.010,0,0.0000,-57.8912
110,28.9335,84.08037,43.4919,24.6971,76.45484,53.9899,28.944271,28.6971,0.010,0,0.0000,-57.8885
111,28.9657,84.13830,43.4690,24.6864,76.43553,53.9823,28.946952,28.6864,0.010,0,0.0000,-57.8939
112,28.9335,84.08037,43.4766,24.7079,76.47414,53.9823,28.945610,28.7079,0.010,0,0.0000,-57.8912
113,28.9228,84.06107,43.4843,24.6971,76.45484,53.9976,28.942928,28.6971,0.010,0,0.0000,-57.8859
114,28.9335,84.08037,43.4843,24.6864,76.43553,53.9899,28.941585,28.6864,0.010,0,0.0000,-57.8832
115,28.9550,84.11899,43.4766,24.6971,76.45484,53.9976,28.942924,28.6971,0.010,0,0.0000,-57.8858
116,28.9228,84.06107,43.4919,24.7079,76.47414,53.9823,28.938903,28.7079,0.010,0,0.0000,-57.8778
117,28.9228,84.06107,43.4843,24.6864,76.43553,53.9747,28.936222,28.6864,0.010,0,0.0000,-57.8724
