time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,ext_temp_c+4,amps,pwm,pid_i,pid_d,target_c
6487,31.9151,89.44722,39.6924,24.5577,76.20387,52.6243,31.897693,28.5577,1.621,163,0.0000,-0.0164,32.0000
6488,31.9366,89.48583,39.6924,24.5577,76.20387,52.6243,31.903057,28.5577,1.531,154,0.0000,-0.0199,32.0000
6489,31.9151,89.44722,39.6772,24.5684,76.22317,52.6243,31.905735,28.5684,1.491,150,0.0000,-0.0177,32.0000
6490,31.9044,89.42791,39.6848,24.5684,76.22317,52.6166,31.907077,28.5684,1.473,148,0.0000,-0.0140,32.0000
6491,31.9151,89.44722,39.6848,24.5577,76.20387,52.6243,31.908416,28.5577,1.454,146,0.0000,-0.0116,32.0000
6492,31.9258,89.46652,39.6924,24.5684,76.22317,52.6319,31.912437,28.5684,1.387,139,0.0000,-0.0144,32.0000
6493,31.9258,89.46652,39.6924,24.5792,76.24248,52.6472,31.917800,28.5792,1.297,130,0.0000,-0.0186,32.0000
6494,31.9258,89.46652,39.6924,24.5792,76.24248,52.6395,31.920482,28.5792,1.255,126,0.0000,-0.0168,32.0000
6495,31.9366,89.48583,39.6848,24.5899,76.26177,52.6548,31.923162,28.5899,1.214,121,0.0000,-0.0157,32.0000
6496,31.9366,89.48583,39.6924,24.5684,76.22317,52.6472,31.923164,28.5684,1.219,122,0.0000,-0.0105,32.0000
6497,31.9580,89.52444,39.6924,24.5684,76.22317,52.6395,31.928524,28.5684,1.128,113,0.0000,-0.0159,32.0000
6498,31.9258,89.46652,39.6924,24.5577,76.20387,52.6319,31.931205,28.5577,1.086,108,0.0000,-0.0151,32.0000
6499,31.9580,89.52444,39.6848,24.5470,76.18456,52.6472,31.936569,28.5470,0.996,99,0.0000,-0.0190,32.0000
6500,31.9580,89.52444,39.6924,24.5470,76.18456,52.6472,31.940591,28.5470,0.931,93,0.0000,-0.0194,32.0000
6501,31.9580,89.52444,39.6772,24.5363,76.16526,52.6624,31.944614,28.5363,0.867,86,0.0000,-0.0196,32.0000
6502,31.9366,89.48583,39.6924,24.5577,76.20387,52.6624,31.945955,28.5577,0.849,84,0.0000,-0.0153,32.0000
6503,31.9580,89.52444,39.6848,24.5577,76.20387,52.6624,31.948637,28.5577,0.807,80,0.0000,-0.0147,32.0000
6504,31.9580,89.52444,39.6848,24.5470,76.18456,52.6624,31.951318,28.5470,0.765,76,0.0000,-0.0143,32.0000
6505,31.9473,89.50514,39.6924,24.5577,76.20387,52.6624,31.949977,28.5577,0.793,79,0.0000,-0.0073,32.0000
6506,31.9473,89.50514,39.7153,24.5577,76.20387,52.6700,31.952659,28.5577,0.748,74,0.0000,-0.0093,32.0000
6507,31.9366,89.48583,39.6848,24.5577,76.20387,52.6548,31.949977,28.5577,0.799,79,0.0000,-0.0017,32.0000
6508,31.9473,89.50514,39.6924,24.5684,76.22317,52.6624,31.948637,28.5684,0.823,82,0.0000,0.0011,32.0000
6509,31.9687,89.54374,39.7001,24.5684,76.22317,52.6853,31.949975,28.5684,0.799,79,0.0000,-0.0015,32.0000
6510,31.9687,89.54374,39.6924,24.5577,76.20387,52.6777,31.953998,28.5577,0.728,72,0.0000,-0.0077,32.0000
6511,31.9902,89.58235,39.7077,24.5577,76.20387,52.6624,31.958021,28.5577,0.660,65,0.0000,-0.0118,32.0000
6512,31.9580,89.52444,39.6924,24.5577,76.20387,52.6700,31.958021,28.5577,0.664,65,0.0000,-0.0079,32.0000
6513,31.9687,89.54374,39.6696,24.5684,76.22317,52.6929,31.960700,28.5684,0.619,61,0.0000,-0.0097,32.0000
6514,31.9687,89.54374,39.6924,24.5684,76.22317,52.6929,31.963380,28.5684,0.575,57,0.0000,-0.0110,32.0000
6515,31.9580,89.52444,39.6924,24.5577,76.20387,52.6853,31.966064,28.5577,0.531,52,0.0000,-0.0118,32.0000
6516,31.9902,89.58235,39.6924,24.5577,76.20387,52.6853,31.971427,28.5577,0.440,43,0.0000,-0.0168,32.0000
6517,31.9902,89.58235,39.6848,24.5792,76.24248,52.6853,31.974109,28.5792,0.399,39,0.0000,-0.0157,32.0000
6518,31.9795,89.56304,39.6924,24.5792,76.24248,52.6777,31.975448,28.5792,0.380,37,0.0000,-0.0127,32.0000
6519,32.0116,89.62096,39.7001,24.5470,76.18456,52.6624,31.978132,28.5470,0.337,32,0.0000,-0.0129,32.0000
6520,32.0009,89.60166,39.6848,24.5684,76.22317,52.7006,31.983493,28.5684,0.247,23,0.0000,-0.0176,32.0000
6521,31.9902,89.58235,39.7001,24.5684,76.22317,52.6624,31.986171,28.5684,0.205,19,0.0000,-0.0162,32.0000
6522,32.0009,89.60166,39.6772,24.5577,76.20387,52.6777,31.990198,28.5577,0.139,13,0.0000,-0.0175,32.0000
6523,32.0224,89.64027,39.6924,24.5577,76.20387,52.6777,31.998241,28.5577,0.010,0,0.0000,-0.0251,32.0000
6524,32.0331,89.65957,39.6848,24.5470,76.18456,52.6624,32.003604,28.5470,0.010,0,0.0000,-0.0256,32.0000
6525,32.0116,89.62096,39.6696,24.5255,76.14595,52.6777,32.006282,28.5255,0.010,0,0.0000,-0.0216,32.0000
6526,32.0009,89.60166,39.6848,24.5470,76.18456,52.6624,32.008964,28.5470,0.010,0,0.0000,-0.0188,32.0000
6527,32.0224,89.64027,39.6696,24.5363,76.16526,52.6777,32.010303,28.5363,0.010,0,0.0000,-0.0148,32.0000
6528,32.0331,89.65957,39.6848,24.5470,76.18456,52.6777,32.014328,28.5470,0.010,0,0.0000,-0.0166,32.0000
6529,32.0224,89.64027,39.6848,24.5684,76.22317,52.6929,32.018348,28.5684,0.010,0,0.0000,-0.0177,32.0000
6530,32.0116,89.62096,39.6619,24.5577,76.20387,52.6777,32.019687,28.5577,0.010,0,0.0000,-0.0141,32.0000
6531,32.0116,89.62096,39.6619,24.5577,76.20387,52.6700,32.018348,28.5577,0.010,0,0.0000,-0.0071,32.0000
6532,32.0009,89.60166,39.6314,24.5684,76.22317,52.6777,32.014328,28.5684,0.010,0,0.0000,0.0019,32.0000
6533,32.0009,89.60166,39.6238,24.5470,76.18456,52.6929,32.012985,28.5470,0.010,0,0.0000,0.0035,32.0000
6534,32.0009,89.60166,39.6467,24.5577,76.20387,52.6929,32.012985,28.5577,0.010,0,0.0000,0.0024,32.0000
6535,32.0116,89.62096,39.6467,24.5899,76.26177,52.6853,32.011642,28.5899,0.010,0,0.0000,0.0038,32.0000
6536,32.0009,89.60166,39.6238,24.5577,76.20387,52.7006,32.007621,28.5577,0.010,0,0.0000,0.0092,32.0000
6537,32.0116,89.62096,39.6161,24.5577,76.20387,52.6853,32.006282,28.5577,0.010,0,0.0000,0.0084,32.0000
6538,32.0009,89.60166,39.6085,24.5792,76.24248,52.6700,32.004943,28.5792,0.010,0,0.0000,0.0078,32.0000
6539,32.0009,89.60166,39.6161,24.5792,76.24248,52.6777,32.003601,28.5792,0.010,0,0.0000,0.0075,32.0000
6540,31.9795,89.56304,39.6161,24.5470,76.18456,52.6777,32.000919,28.5470,0.010,0,0.0000,0.0094,32.0000
6541,32.0009,89.60166,39.5933,24.5577,76.20387,52.6929,32.000923,28.5577,0.010,0,0.0000,0.0063,32.0000
6542,31.9902,89.58235,39.6009,24.5577,76.20387,52.6929,31.999582,28.5577,0.013,1,0.0000,0.0064,32.0000
6543,32.0009,89.60166,39.5780,24.5470,76.18456,52.6777,31.998241,28.5470,0.035,3,0.0000,0.0065,32.0000
6544,31.9795,89.56304,39.5856,24.5577,76.20387,52.6777,31.995557,28.5577,0.080,7,0.0000,0.0088,32.0000
6545,31.9580,89.52444,39.5704,24.5470,76.18456,52.6624,31.988853,28.5470,0.195,18,0.0000,0.0171,32.0000
6546,31.9902,89.58235,39.5780,24.5577,76.20387,52.6700,31.987514,28.5577,0.213,20,0.0000,0.0136,32.0000
6547,31.9902,89.58235,39.5704,24.5577,76.20387,52.6700,31.986171,28.5577,0.233,21,0.0000,0.0113,32.0000
6548,31.9795,89.56304,39.5627,24.5684,76.22317,52.6472,31.986175,28.5684,0.229,21,0.0000,0.0075,32.0000
6549,31.9366,89.48583,39.5627,24.5684,76.22317,52.6777,31.978130,28.5684,0.368,36,0.0000,0.0184,32.0000
6550,31.9580,89.52444,39.5399,24.5470,76.18456,52.6624,31.974109,28.5470,0.433,42,0.0000,0.0190,32.0000
6551,31.9580,89.52444,39.5475,24.5684,76.22317,52.6929,31.968746,28.5684,0.522,51,0.0000,0.0216,32.0000
6552,31.9687,89.54374,39.5627,24.5577,76.20387,52.6700,31.967405,28.5577,0.538,53,0.0000,0.0166,32.0000
6553,31.9580,89.52444,39.5399,24.5684,76.22317,52.6929,31.967407,28.5684,0.533,52,0.0000,0.0111,32.0000
6554,31.9580,89.52444,39.5399,24.5684,76.22317,52.6624,31.963386,28.5684,0.600,59,0.0000,0.0141,32.0000
6555,31.9687,89.54374,39.5475,24.5684,76.22317,52.6853,31.960700,28.5684,0.643,63,0.0000,0.0139,32.0000
6556,31.9580,89.52444,39.5475,24.5684,76.22317,52.6624,31.958021,28.5684,0.685,67,0.0000,0.0137,32.0000
6557,31.9473,89.50514,39.5399,24.5684,76.22317,52.6624,31.959362,28.5684,0.657,65,0.0000,0.0069,32.0000
6558,31.9473,89.50514,39.5170,24.5470,76.18456,52.6624,31.958021,28.5470,0.679,67,0.0000,0.0068,32.0000
6559,31.9473,89.50514,39.5170,24.5684,76.22317,52.6395,31.956680,28.5684,0.700,69,0.0000,0.0068,32.0000
6560,31.9473,89.50514,39.5246,24.5470,76.18456,52.6472,31.953998,28.5470,0.745,73,0.0000,0.0090,32.0000
6561,31.9151,89.44722,39.5017,24.5363,76.16526,52.6472,31.948637,28.5363,0.837,83,0.0000,0.0149,32.0000
6562,31.9258,89.46652,39.5322,24.5470,76.18456,52.6395,31.944614,28.5470,0.903,90,0.0000,0.0167,32.0000
6563,31.9473,89.50514,39.4941,24.5255,76.14595,52.6395,31.941934,28.5255,0.945,94,0.0000,0.0156,32.0000
6564,31.9044,89.42791,39.5017,24.5255,76.14595,52.6319,31.935230,28.5255,1.058,106,0.0000,0.0216,32.0000
6565,31.9258,89.46652,39.5017,24.5148,76.12664,52.6319,31.932548,28.5148,1.098,110,0.0000,0.0188,32.0000
6566,31.9151,89.44722,39.4941,24.5470,76.18456,52.6395,31.928527,28.5470,1.163,116,0.0000,0.0193,32.0000
6567,31.9151,89.44722,39.4941,24.5363,76.16526,52.6243,31.924507,28.5363,1.227,123,0.0000,0.0195,32.0000
6568,31.8829,89.38930,39.4712,24.5255,76.14595,52.6243,31.916461,28.5255,1.363,137,0.0000,0.0264,32.0000
6569,31.9044,89.42791,39.4636,24.5255,76.14595,52.6395,31.915119,28.5255,1.378,138,0.0000,0.0199,32.0000
6570,31.9044,89.42791,39.4712,24.5470,76.18456,52.6319,31.912437,28.5470,1.419,142,0.0000,0.0177,32.0000
6571,31.8829,89.38930,39.4712,24.5255,76.14595,52.6319,31.904396,28.5255,1.555,156,0.0000,0.0252,32.0000
6572,31.8937,89.40861,39.4788,24.5255,76.14595,52.6319,31.903057,28.5255,1.570,158,0.0000,0.0190,32.0000
6573,31.8829,89.38930,39.4559,24.5363,76.16526,52.6243,31.897693,28.5363,1.659,167,0.0000,0.0216,32.0000
6574,31.8829,89.38930,39.4559,24.5255,76.14595,52.6472,31.893669,28.5255,1.722,173,0.0000,0.0211,32.0000
6575,31.8829,89.38930,39.4483,24.5363,76.16526,52.6472,31.889644,28.5363,1.786,180,0.0000,0.0208,32.0000
6576,31.8829,89.38930,39.4330,24.5148,76.12664,52.6243,31.889644,28.5148,1.780,179,0.0000,0.0139,32.0000
6577,31.8400,89.31208,39.4330,24.5255,76.14595,52.6472,31.881599,28.5255,1.917,193,0.0000,0.0227,32.0000
6578,31.8508,89.33139,39.4483,24.5148,76.12664,52.6395,31.874897,28.5148,1.950,196,0.0000,0.0263,32.0000
6579,31.8615,89.35070,39.4559,24.5041,76.10733,52.6319,31.872219,28.5041,1.950,196,0.0000,0.0220,32.0000
6580,31.8615,89.35070,39.4407,24.5041,76.10733,52.6472,31.868194,28.5041,1.950,196,0.0000,0.0214,32.0000
6581,31.8615,89.35070,39.4330,24.5041,76.10733,52.6395,31.865512,28.5041,1.950,196,0.0000,0.0187,32.0000
6582,31.8508,89.33139,39.4483,24.4719,76.04943,52.6243,31.861492,28.4719,1.950,196,0.0000,0.0192,32.0000
6583,31.8508,89.33139,39.4330,24.4826,76.06874,52.6243,31.857471,28.4826,1.950,196,0.0000,0.0195,32.0000
6584,31.8400,89.31208,39.4483,24.4934,76.08804,52.6548,31.852109,28.4934,1.950,196,0.0000,0.0219,32.0000
6585,31.8186,89.27348,39.4407,24.4826,76.06874,52.6319,31.849430,28.4826,1.950,196,0.0000,0.0191,32.0000
6586,31.8615,89.35070,39.4330,24.4826,76.06874,52.6395,31.850770,28.4826,1.950,196,0.0000,0.0105,32.0000
6587,31.8400,89.31208,39.4407,24.4612,76.03012,52.6548,31.848087,28.4612,1.950,196,0.0000,0.0115,32.0000
6588,31.8400,89.31208,39.4407,24.4612,76.03012,52.6700,31.845407,28.4612,1.950,196,0.0000,0.0121,32.0000
6589,31.8186,89.27348,39.4330,24.4826,76.06874,52.6472,31.840044,28.4826,1.950,196,0.0000,0.0170,32.0000
6590,31.8186,89.27348,39.4330,24.4826,76.06874,52.6548,31.836023,28.4826,1.950,196,0.0000,0.0180,32.0000
6591,31.8186,89.27348,39.4330,24.4934,76.08804,52.6548,31.831998,28.4934,1.950,196,0.0000,0.0187,32.0000
6592,31.8293,89.29277,39.4178,24.4934,76.08804,52.6472,31.830661,28.4934,1.950,196,0.0000,0.0147,32.0000
6593,31.8400,89.31208,39.4407,24.5041,76.10733,52.6700,31.833341,28.5041,1.950,196,0.0000,0.0053,32.0000
6594,31.8186,89.27348,39.4407,24.5041,76.10733,52.6777,31.827980,28.5041,1.950,196,0.0000,0.0125,32.0000
6595,31.8079,89.25417,39.4330,24.5041,76.10733,52.6777,31.823957,28.5041,1.950,196,0.0000,0.0150,32.0000
6596,31.8186,89.27348,39.4330,24.4934,76.08804,52.6548,31.821277,28.4934,1.950,196,0.0000,0.0145,32.0000
6597,31.7971,89.23486,39.4178,24.5148,76.12664,52.6700,31.818595,28.5148,1.950,196,0.0000,0.0141,32.0000
6598,31.7971,89.23486,39.4254,24.5148,76.12664,52.6853,31.815910,28.5148,1.950,196,0.0000,0.0139,32.0000
6599,31.7864,89.21555,39.4407,24.5363,76.16526,52.6929,31.811891,28.5363,1.950,196,0.0000,0.0160,32.0000
6600,31.7864,89.21555,39.4407,24.5470,76.18456,52.6853,31.806528,28.5470,1.950,196,0.0000,0.0196,32.0000
6601,31.8186,89.27348,39.4407,24.5255,76.14595,52.6777,31.803848,28.5255,1.950,196,0.0000,0.0175,32.0000
6602,31.7864,89.21555,39.4407,24.5363,76.16526,52.6929,31.799823,28.5363,1.950,196,0.0000,0.0184,32.0000
6603,31.8079,89.25417,39.4254,24.5470,76.18456,52.6777,31.799827,28.5470,1.950,196,0.0000,0.0123,32.0000
6604,31.7971,89.23486,39.4254,24.5470,76.18456,52.6929,31.797142,28.5470,1.950,196,0.0000,0.0126,32.0000
6605,31.7971,89.23486,39.4483,24.5363,76.16526,52.6777,31.797142,28.5363,1.950,196,0.0000,0.0084,32.0000
6606,31.7971,89.23486,39.4483,24.5470,76.18456,52.7082,31.797142,28.5470,1.950,196,0.0000,0.0056,32.0000
6607,31.8079,89.25417,39.4712,24.5577,76.20387,52.6853,31.799823,28.5577,1.950,196,0.0000,-0.0007,32.0000
6608,31.7757,89.19625,39.4636,24.5577,76.20387,52.6929,31.798484,28.5577,1.950,196,0.0000,0.0017,32.0000
6609,31.7971,89.23486,39.4559,24.5577,76.20387,52.7082,31.795799,28.5577,1.950,196,0.0000,0.0056,32.0000
6610,31.7757,89.19625,39.4636,24.5470,76.18456,52.6929,31.794464,28.5470,1.950,196,0.0000,0.0060,32.0000
6611,31.7650,89.17694,39.4407,24.5470,76.18456,52.6777,31.789100,28.5470,1.950,196,0.0000,0.0129,32.0000
6612,31.8079,89.25417,39.4559,24.5255,76.14595,52.6624,31.790443,28.5255,1.950,196,0.0000,0.0064,32.0000
6613,31.7971,89.23486,39.4636,24.5255,76.14595,52.6700,31.790439,28.5255,1.950,196,0.0000,0.0043,32.0000
6614,31.8079,89.25417,39.4788,24.5470,76.18456,52.6624,31.791782,28.5470,1.950,196,0.0000,0.0006,32.0000
6615,31.7971,89.23486,39.4788,24.5255,76.14595,52.6700,31.790439,28.5255,1.950,196,0.0000,0.0026,32.0000
6616,31.7864,89.21555,39.4864,24.5041,76.10733,52.6548,31.791778,28.5041,1.950,196,0.0000,-0.0005,32.0000
6617,31.8186,89.27348,39.4941,24.5041,76.10733,52.6395,31.794462,28.5041,1.950,196,0.0000,-0.0048,32.0000
6618,31.8293,89.29277,39.4941,24.5148,76.12664,52.6548,31.801164,28.5148,1.950,196,0.0000,-0.0144,32.0000
6619,31.8186,89.27348,39.4941,24.5255,76.14595,52.6624,31.807868,28.5255,1.950,196,0.0000,-0.0207,32.0000
6620,31.8400,89.31208,39.5093,24.5041,76.10733,52.6472,31.811889,28.5041,1.950,196,0.0000,-0.0205,32.0000
6621,31.8400,89.31208,39.5246,24.5148,76.12664,52.6395,31.817253,28.5148,1.950,196,0.0000,-0.0226,32.0000
6622,31.8186,89.27348,39.5246,24.4934,76.08804,52.6548,31.818592,28.4934,1.950,196,0.0000,-0.0173,32.0000
6623,31.8293,89.29277,39.5093,24.5255,76.14595,52.6624,31.822612,28.5255,1.950,196,0.0000,-0.0182,32.0000
6624,31.8400,89.31208,39.5246,24.5255,76.14595,52.6548,31.829319,28.5255,1.950,196,0.0000,-0.0233,32.0000
6625,31.8293,89.29277,39.5170,24.5255,76.14595,52.6472,31.830657,28.5255,1.950,196,0.0000,-0.0178,32.0000
6626,31.8293,89.29277,39.5093,24.5255,76.14595,52.6700,31.830657,28.5255,1.950,196,0.0000,-0.0119,32.0000
6627,31.8400,89.31208,39.5322,24.5148,76.12664,52.6548,31.833339,28.5148,1.950,196,0.0000,-0.0124,32.0000
6628,31.8508,89.33139,39.5322,24.5255,76.14595,52.6624,31.834680,28.5255,1.950,196,0.0000,-0.0105,32.0000
6629,31.8400,89.31208,39.5322,24.5363,76.16526,52.6472,31.834678,28.5363,1.950,196,0.0000,-0.0070,32.0000
6630,31.8615,89.35070,39.5322,24.5255,76.14595,52.6700,31.840042,28.5255,1.950,196,0.0000,-0.0136,32.0000
6631,31.8615,89.35070,39.5246,24.5470,76.18456,52.6624,31.844064,28.5470,1.950,196,0.0000,-0.0158,32.0000
6632,31.8615,89.35070,39.5322,24.5470,76.18456,52.6777,31.846746,28.5470,1.950,196,0.0000,-0.0150,32.0000
6633,31.8722,89.36999,39.5246,24.5363,76.16526,52.6624,31.852109,28.5363,1.950,196,0.0000,-0.0189,32.0000
6634,31.8829,89.38930,39.5475,24.5470,76.18456,52.6777,31.858812,28.5470,1.950,196,0.0000,-0.0238,32.0000
6635,31.8615,89.35070,39.5475,24.5577,76.20387,52.6624,31.861494,28.5577,1.950,196,0.0000,-0.0203,32.0000
6636,31.8615,89.35070,39.5475,24.5577,76.20387,52.6700,31.862834,28.5577,1.950,196,0.0000,-0.0158,32.0000
6637,31.8722,89.36999,39.5399,24.5577,76.20387,52.6624,31.866857,28.5577,1.950,196,0.0000,-0.0172,32.0000
6638,31.8722,89.36999,39.5322,24.5792,76.24248,52.6777,31.868198,28.5792,1.950,196,0.0000,-0.0137,32.0000
6639,31.8829,89.38930,39.5475,24.5899,76.26177,52.6853,31.870878,28.5899,1.950,196,0.0000,-0.0136,32.0000
6640,31.9044,89.42791,39.5551,24.5899,76.26177,52.6929,31.876239,28.5899,1.950,196,0.0000,-0.0180,32.0000
6641,31.8937,89.40861,39.5475,24.5899,76.26177,52.6700,31.878921,28.5899,1.921,193,0.0000,-0.0165,32.0000
6642,31.9044,89.42791,39.5551,24.5899,76.26177,52.6853,31.881603,28.5899,1.879,189,0.0000,-0.0155,32.0000
6643,31.9044,89.42791,39.5551,24.5899,76.26177,52.6777,31.886968,28.5899,1.789,180,0.0000,-0.0192,32.0000
6644,31.9151,89.44722,39.5551,24.5684,76.22317,52.6700,31.893669,28.5684,1.677,169,0.0000,-0.0240,32.0000
6645,31.8937,89.40861,39.5475,24.5792,76.24248,52.6777,31.896350,28.5792,1.638,165,0.0000,-0.0205,32.0000
6646,31.9044,89.42791,39.5551,24.5684,76.22317,52.6777,31.900371,28.5684,1.574,158,0.0000,-0.0203,32.0000
6647,31.9044,89.42791,39.5704,24.5792,76.24248,52.6624,31.903053,28.5792,1.533,154,0.0000,-0.0180,32.0000
6648,31.9044,89.42791,39.5551,24.5899,76.26177,52.6777,31.903053,28.5899,1.539,155,0.0000,-0.0120,32.0000
6649,31.9044,89.42791,39.5551,24.6006,76.28108,52.6777,31.904396,28.6006,1.519,153,0.0000,-0.0103,32.0000
6650,31.9151,89.44722,39.5551,24.5792,76.24248,52.6777,31.905738,28.5792,1.499,151,0.0000,-0.0091,32.0000
6651,31.9258,89.46652,39.5704,24.5899,76.26177,52.6624,31.908420,28.5899,1.455,146,0.0000,-0.0105,32.0000
6652,31.9473,89.50514,39.5627,24.6006,76.28108,52.6624,31.912437,28.6006,1.387,139,0.0000,-0.0137,32.0000
6653,31.9044,89.42791,39.5704,24.5899,76.26177,52.6472,31.913776,28.5899,1.368,137,0.0000,-0.0114,32.0000
6654,31.9258,89.46652,39.5627,24.5899,76.26177,52.6624,31.916458,28.5899,1.325,133,0.0000,-0.0120,32.0000
6655,31.9258,89.46652,39.5704,24.6006,76.28108,52.6777,31.919139,28.6006,1.281,128,0.0000,-0.0125,32.0000
6656,31.9366,89.48583,39.5704,24.5792,76.24248,52.6624,31.923164,28.5792,1.214,121,0.0000,-0.0150,32.0000
6657,31.9795,89.56304,39.5704,24.5792,76.24248,52.6624,31.932548,28.5792,1.054,105,0.0000,-0.0257,32.0000
6658,31.9580,89.52444,39.5627,24.5899,76.26177,52.6548,31.937908,28.5899,0.967,96,0.0000,-0.0260,32.0000
6659,31.9473,89.50514,39.5780,24.5792,76.24248,52.6472,31.940589,28.5792,0.929,92,0.0000,-0.0218,32.0000
6660,31.9473,89.50514,39.5780,24.6006,76.28108,52.6472,31.940589,28.6006,0.936,93,0.0000,-0.0146,32.0000
6661,31.9580,89.52444,39.5780,24.5899,76.26177,52.6319,31.947294,28.5899,0.822,82,0.0000,-0.0209,32.0000
6662,31.9580,89.52444,39.5704,24.5899,76.26177,52.6319,31.951318,28.5899,0.758,75,0.0000,-0.0206,32.0000
6663,31.9687,89.54374,39.5856,24.5899,76.26177,52.6472,31.956682,28.5899,0.670,66,0.0000,-0.0227,32.0000
6664,31.9795,89.56304,39.5627,24.5899,76.26177,52.6472,31.962043,28.5899,0.583,57,0.0000,-0.0241,32.0000
6665,31.9795,89.56304,39.5704,24.5899,76.26177,52.6472,31.962041,28.5899,0.591,58,0.0000,-0.0160,32.0000
6666,31.9580,89.52444,39.5551,24.6006,76.28108,52.6319,31.962041,28.6006,0.597,59,0.0000,-0.0107,32.0000
6667,32.0009,89.60166,39.5704,24.5899,76.26177,52.6319,31.968746,28.5899,0.482,47,0.0000,-0.0183,32.0000
6668,31.9902,89.58235,39.5704,24.5792,76.24248,52.6243,31.974109,28.5792,0.393,38,0.0000,-0.0211,32.0000
6669,31.9902,89.58235,39.5933,24.5899,76.26177,52.6243,31.978132,28.5899,0.329,32,0.0000,-0.0208,32.0000
6670,31.9795,89.56304,39.5704,24.5899,76.26177,52.6166,31.980812,28.5899,0.289,28,0.0000,-0.0183,32.0000
6671,31.9795,89.56304,39.5780,24.6006,76.28108,52.6319,31.982151,28.6006,0.271,26,0.0000,-0.0145,32.0000
6672,31.9795,89.56304,39.5856,24.5899,76.26177,52.6166,31.982151,28.5899,0.276,27,0.0000,-0.0096,32.0000
6673,31.9795,89.56304,39.5856,24.5792,76.24248,52.6090,31.982152,28.5792,0.279,27,0.0000,-0.0064,32.0000
6674,31.9795,89.56304,39.5704,24.5899,76.26177,52.6166,31.984832,28.5899,0.234,21,0.0000,-0.0088,32.0000
6675,32.0009,89.60166,39.5704,24.5792,76.24248,52.6166,31.984832,28.5792,0.237,22,0.0000,-0.0058,32.0000
6676,32.0009,89.60166,39.5704,24.5792,76.24248,52.6166,31.986171,28.5792,0.215,20,0.0000,-0.0061,32.0000
6677,31.9902,89.58235,39.5627,24.5792,76.24248,52.6014,31.986171,28.5792,0.217,20,0.0000,-0.0041,32.0000
6678,31.9902,89.58235,39.5551,24.5792,76.24248,52.6014,31.987510,28.5792,0.195,18,0.0000,-0.0050,32.0000
6679,32.0009,89.60166,39.5551,24.5899,76.26177,52.6014,31.990192,28.5899,0.149,14,0.0000,-0.0078,32.0000
6680,32.0009,89.60166,39.5551,24.5899,76.26177,52.5937,31.992874,28.5899,0.104,9,0.0000,-0.0097,32.0000
6681,32.0009,89.60166,39.5551,24.5684,76.22317,52.5937,31.995555,28.5684,0.060,5,0.0000,-0.0109,32.0000
6682,32.0009,89.60166,39.5627,24.5899,76.26177,52.5861,31.998241,28.5899,0.016,1,0.0000,-0.0117,32.0000
6683,32.0009,89.60166,39.5627,24.5899,76.26177,52.5861,31.998241,28.5899,0.020,1,0.0000,-0.0078,32.0000
6684,32.0009,89.60166,39.5627,24.5899,76.26177,52.5937,31.998241,28.5899,0.023,2,0.0000,-0.0052,32.0000
6685,32.0116,89.62096,39.5475,24.5792,76.24248,52.5709,32.000919,28.5792,0.010,0,0.0000,-0.0079,32.0000
6686,31.9902,89.58235,39.5399,24.5792,76.24248,52.5709,32.000919,28.5792,0.010,0,0.0000,-0.0053,32.0000
6687,32.0009,89.60166,39.5399,24.5792,76.24248,52.5785,32.000919,28.5792,0.010,0,0.0000,-0.0035,32.0000
6688,31.9902,89.58235,39.5322,24.5899,76.26177,52.5709,31.999580,28.5899,0.010,0,0.0000,-0.0001,32.0000
6689,32.0009,89.60166,39.5322,24.5899,76.26177,52.5861,31.999580,28.5899,0.010,0,0.0000,-0.0001,32.0000
6690,31.9795,89.56304,39.5246,24.5899,76.26177,52.5709,31.996898,28.5899,0.054,5,0.0000,0.0044,32.0000
6691,31.9795,89.56304,39.5246,24.5899,76.26177,52.5709,31.994220,28.5899,0.100,9,0.0000,0.0074,32.0000
6692,31.9795,89.56304,39.5170,24.5899,76.26177,52.5785,31.991537,28.5899,0.145,13,0.0000,0.0094,32.0000
6693,31.9687,89.54374,39.5017,24.5899,76.26177,52.5861,31.986175,28.5899,0.236,22,0.0000,0.0152,32.0000
6694,31.9902,89.58235,39.5246,24.6113,76.30039,52.5709,31.986171,28.6113,0.231,21,0.0000,0.0101,32.0000
6695,31.9902,89.58235,39.5093,24.6328,76.33900,52.5785,31.984832,28.6328,0.252,23,0.0000,0.0090,32.0000
6696,31.9795,89.56304,39.5093,24.6006,76.28108,52.5785,31.983489,28.6006,0.272,26,0.0000,0.0082,32.0000
6697,31.9580,89.52444,39.4941,24.6006,76.28108,52.5937,31.978126,28.6006,0.364,35,0.0000,0.0144,32.0000
6698,31.9795,89.56304,39.5017,24.6113,76.30039,52.5937,31.978126,28.6113,0.360,35,0.0000,0.0096,32.0000
6699,31.9687,89.54374,39.4864,24.5899,76.26177,52.5861,31.976787,28.5899,0.380,37,0.0000,0.0086,32.0000
6700,31.9473,89.50514,39.4788,24.6221,76.31970,52.5861,31.972770,28.6221,0.448,43,0.0000,0.0125,32.0000
6701,31.9580,89.52444,39.4941,24.6006,76.28108,52.5632,31.971427,28.6006,0.468,45,0.0000,0.0105,32.0000
