time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,amps,pwm,pid_i
81,25.8662,78.55910,47.1387,22.4127,72.34283,56.7441,25.780363,1.9000,191,0.00000
82,25.8876,78.59770,47.1158,22.4020,72.32352,56.7441,25.805833,1.9000,191,0.00000
83,25.9091,78.63632,47.0777,22.4127,72.34283,56.7441,25.824604,1.9000,191,0.00000
84,25.9305,78.67492,47.0167,22.3912,72.30422,56.7213,25.846055,1.9000,191,0.00000
85,25.9520,78.71354,46.9938,22.4020,72.32352,56.7441,25.868846,1.9000,191,0.00000
86,25.9734,78.75215,46.9480,22.3698,72.26561,56.7213,25.892974,1.9000,191,0.00000
87,26.0056,78.81007,46.9099,22.3698,72.26561,56.7365,25.918445,1.9000,191,0.00000
88,26.0378,78.86798,46.8793,22.3912,72.30422,56.7670,25.945261,1.9000,191,0.00000
89,26.0592,78.90660,46.8412,22.3698,72.26561,56.7518,25.969390,1.9000,191,0.00000
90,26.0914,78.96451,46.7954,22.3805,72.28491,56.7518,25.994865,1.9000,191,0.00000
91,26.1021,78.98381,46.7725,22.3698,72.26561,56.7747,26.018997,1.9000,191,0.00000
92,26.1128,79.00312,46.7267,22.3805,72.28491,56.7518,26.041790,1.9000,191,0.00000
93,26.1450,79.06104,46.7039,22.3912,72.30422,56.7670,26.065921,1.9000,191,0.00000
94,26.1557,79.08033,46.6657,22.3698,72.26561,56.7747,26.088710,1.9000,191,0.00000
95,26.2201,79.19617,46.6276,22.3591,72.24630,56.7823,26.115524,1.9000,191,0.00000
96,26.2201,79.19617,46.5970,22.3483,72.22701,56.7747,26.138315,1.9000,191,0.00000
97,26.2523,79.25408,46.5589,22.3483,72.22701,56.7823,26.162445,1.9000,191,0.00000
98,26.2737,79.29270,46.4979,22.3483,72.22701,56.7823,26.185237,1.9000,191,0.00000
99,26.3059,79.35061,46.4673,22.3483,72.22701,56.8128,26.210706,1.9000,191,0.00000
100,26.3166,79.36992,46.4521,22.3269,72.18839,56.8128,26.236179,1.9000,191,0.00000
101,26.3488,79.42783,46.4139,22.3376,72.20770,56.8128,26.261650,1.9000,191,0.00000
102,26.3595,79.44714,46.3834,22.3376,72.20770,56.8281,26.287124,1.9000,191,0.00000
103,26.4024,79.52436,46.3376,22.3376,72.20770,56.8357,26.309913,1.9000,191,0.00000
104,26.4239,79.56296,46.2995,22.3162,72.16909,56.8281,26.335388,1.9000,191,0.00000
105,26.4668,79.64019,46.2537,22.3162,72.16909,56.8510,26.362201,1.9000,191,0.00000
106,26.4775,79.65949,46.2461,22.3054,72.14978,56.8586,26.387670,1.9000,191,0.00000
107,26.4989,79.69811,46.2003,22.2947,72.13048,56.8738,26.411804,1.9000,191,0.00000
108,26.5204,79.73671,46.1622,22.2947,72.13048,56.8738,26.437274,1.9000,191,0.00000
109,26.5418,79.77532,46.1393,22.2840,72.11117,56.8662,26.461406,1.9000,191,0.00000
110,26.5740,79.83324,46.1011,22.2625,72.07257,56.9044,26.488218,1.9000,191,0.00000
111,26.5955,79.87186,46.0630,22.2733,72.09186,56.9044,26.512351,1.9000,191,0.00000
112,26.6169,79.91046,46.0020,22.2733,72.09186,56.8967,26.536483,1.9000,191,0.00000
113,26.6491,79.96837,45.9867,22.2411,72.03395,56.9349,26.559272,1.9000,191,0.00000
114,26.6705,80.00699,45.9485,22.2733,72.09186,56.9425,26.583402,1.9000,191,0.00000
115,26.6920,80.04559,45.9180,22.2840,72.11117,56.9425,26.607536,1.9000,191,0.00000
116,26.7027,80.06490,45.8723,22.2733,72.09186,56.9425,26.630325,1.9000,191,0.00000
117,26.7134,80.08421,45.8112,22.2625,72.07257,56.9654,26.651775,1.9000,191,0.00000
118,26.7349,80.12281,45.7883,22.3054,72.14978,56.9730,26.671888,1.9000,191,0.00000
119,26.7671,80.18074,45.7502,22.2840,72.11117,56.9807,26.693336,1.9000,191,0.00000
120,26.7778,80.20003,45.7197,22.3162,72.16909,56.9959,26.713443,1.9000,191,0.00000
121,26.7992,80.23865,45.6891,22.2947,72.13048,56.9959,26.732213,1.9000,191,0.00000
122,26.8314,80.29656,45.6739,22.2947,72.13048,56.9959,26.752323,1.9000,191,0.00000
123,26.8314,80.29656,45.6281,22.3054,72.14978,57.0188,26.769752,1.9000,191,0.00000
124,26.8743,80.37378,45.5976,22.3162,72.16909,57.0341,26.791202,1.9000,191,0.00000
125,26.8850,80.39308,45.5594,22.3162,72.16909,57.0264,26.812654,1.9000,191,0.00000
126,26.8958,80.41240,45.5213,22.2733,72.09186,57.0188,26.832765,1.9000,191,0.00000
127,26.9387,80.48962,45.4908,22.2947,72.13048,57.0341,26.854213,1.9000,191,0.00000
128,26.9279,80.47031,45.4526,22.3054,72.14978,57.0493,26.872982,1.9000,191,0.00000
129,26.9708,80.54753,45.4145,22.3162,72.16909,57.0493,26.894432,1.9000,191,0.00000
130,26.9923,80.58615,45.3763,22.3162,72.16909,57.0493,26.914543,1.9000,191,0.00000
131,26.9816,80.56684,45.3458,22.3269,72.18839,57.0722,26.933311,1.9000,191,0.00000
132,27.0137,80.62475,45.3229,22.2840,72.11117,57.0722,26.950736,1.9000,191,0.00000
133,27.0566,80.70197,45.2772,22.3162,72.16909,57.0493,26.972190,1.9000,191,0.00000
134,27.0352,80.66336,45.2619,22.3054,72.14978,57.0493,26.989618,1.9000,191,0.00000
135,27.0888,80.75990,45.2314,22.2840,72.11117,57.0493,27.008388,1.9000,191,0.00000
136,27.0888,80.75990,45.2085,22.2947,72.13048,57.0569,27.028499,1.9000,191,0.00000
137,27.1210,80.81781,45.1932,22.3054,72.14978,57.0417,27.047267,1.9000,191,0.00000
138,27.1210,80.81781,45.1322,22.3054,72.14978,57.0569,27.063354,1.9000,191,0.00000
139,27.1532,80.87572,45.1017,22.3162,72.16909,57.0569,27.084806,1.9000,191,0.00000
140,27.1532,80.87572,45.0864,22.3054,72.14978,57.0493,27.102233,1.9000,191,0.00000
141,27.1746,80.91433,45.0559,22.2947,72.13048,57.0875,27.116983,1.9000,191,0.00000
142,27.2175,80.99156,45.0254,22.2840,72.11117,57.0646,27.139774,1.9000,191,0.00000
143,27.2175,80.99156,44.9949,22.2840,72.11117,57.0722,27.155860,1.9000,191,0.00000
144,27.2282,81.01085,44.9644,22.2733,72.09186,57.0646,27.173286,1.9000,191,0.00000
145,27.2282,81.01085,44.9338,22.2947,72.13048,57.0646,27.186691,1.9000,191,0.00000
146,27.2819,81.10738,44.8957,22.2733,72.09186,57.0798,27.206798,1.9000,191,0.00000
147,27.3033,81.14600,44.8881,22.2840,72.11117,57.0646,27.225570,1.9000,191,0.00000
148,27.3140,81.16529,44.8652,22.2840,72.11117,57.0646,27.245677,1.9000,191,0.00000
149,27.3248,81.18460,44.8347,22.2840,72.11117,57.0646,27.264446,1.9000,191,0.00000
150,27.3355,81.20391,44.8270,22.2840,72.11117,57.0798,27.279193,1.9000,191,0.00000
151,27.3677,81.26182,44.7660,22.2947,72.13048,57.0875,27.297962,1.9000,191,0.00000
152,27.3891,81.30043,44.7584,22.2947,72.13048,57.0722,27.318073,1.9000,191,0.00000
153,27.3891,81.30043,44.7202,22.3054,72.14978,57.0951,27.338184,1.9000,191,0.00000
154,27.4106,81.33904,44.7050,22.3054,72.14978,57.0951,27.354272,1.9000,191,0.00000
155,27.4428,81.39696,44.6821,22.3054,72.14978,57.1180,27.371700,1.9000,191,0.00000
156,27.4535,81.41626,44.6439,22.2733,72.09186,57.0798,27.389125,1.9000,191,0.00000
157,27.4749,81.45487,44.6287,22.3054,72.14978,57.0951,27.407897,1.9000,191,0.00000
158,27.4642,81.43556,44.6058,22.3054,72.14978,57.0951,27.423984,1.9000,191,0.00000
159,27.4642,81.43556,44.5829,22.3054,72.14978,57.0951,27.436050,1.9000,191,0.00000
160,27.5071,81.51279,44.5600,22.3162,72.16909,57.1027,27.450798,1.9000,191,0.00000
161,27.5393,81.57070,44.5371,22.3269,72.18839,57.1180,27.469566,1.9000,191,0.00000
162,27.5500,81.59001,44.5066,22.3269,72.18839,57.1104,27.486991,1.9000,191,0.00000
163,27.5607,81.60932,44.4761,22.3269,72.18839,57.1180,27.501739,1.9000,191,0.00000
164,27.5607,81.60932,44.4608,22.3162,72.16909,57.1180,27.515146,1.9000,191,0.00000
165,27.6036,81.68654,44.4379,22.3376,72.20770,57.1409,27.531234,1.9000,191,0.00000
166,27.6144,81.70584,44.4303,22.3162,72.16909,57.0951,27.550003,1.9000,191,0.00000
167,27.6465,81.76376,44.4150,22.3269,72.18839,57.1180,27.572795,1.9000,191,0.00000
168,27.6787,81.82167,44.3693,22.3269,72.18839,57.1104,27.594244,1.9000,191,0.00000
169,27.6787,81.82167,44.3693,22.3376,72.20770,57.1027,27.611673,1.9000,191,0.00000
170,27.7109,81.87960,44.3311,22.3269,72.18839,57.1180,27.631782,1.9000,191,0.00000
171,27.7323,81.91820,44.3235,22.3269,72.18839,57.1027,27.653232,1.9000,191,0.00000
172,27.7323,81.91820,44.2701,22.3162,72.16909,57.1027,27.674686,1.9000,191,0.00000
173,27.7323,81.91820,44.2472,22.3054,72.14978,57.0951,27.690773,1.9000,191,0.00000
174,27.7538,81.95681,44.2319,22.3162,72.16909,57.0951,27.708200,1.9000,191,0.00000
175,27.7645,81.97611,44.2014,22.2947,72.13048,57.1104,27.722946,1.9000,191,0.00000
176,27.7860,82.01473,44.1709,22.3054,72.14978,57.0798,27.736354,1.9000,191,0.00000
177,27.7967,82.03404,44.1633,22.3162,72.16909,57.1180,27.751098,1.9000,191,0.00000
178,27.8074,82.05333,44.1251,22.3054,72.14978,57.1027,27.763164,1.9000,191,0.00000
179,27.8181,82.07263,44.1099,22.3162,72.16909,57.1104,27.773891,1.9000,191,0.00000
180,27.8503,82.13055,44.0870,22.3162,72.16909,57.1104,27.788635,1.9000,191,0.00000
181,27.8718,82.16917,44.0717,22.3054,72.14978,57.0951,27.806064,1.9000,191,0.00000
182,27.8718,82.16917,44.0412,22.3054,72.14978,57.0951,27.820812,1.9000,191,0.00000
183,27.8718,82.16917,44.0107,22.3162,72.16909,57.1027,27.834217,1.9000,191,0.00000
184,27.8932,82.20778,44.0107,22.2840,72.11117,57.0875,27.847625,1.9000,191,0.00000
185,27.9039,82.22708,43.9725,22.2733,72.09186,57.1027,27.861032,1.9000,191,0.00000
186,27.9361,82.28501,43.9496,22.2840,72.11117,57.0722,27.877122,1.9000,191,0.00000
187,27.9468,82.30430,43.9420,22.2947,72.13048,57.1027,27.893211,1.9000,191,0.00000
188,27.9468,82.30430,43.9191,22.3162,72.16909,57.1027,27.905277,1.9000,191,0.00000
189,27.9683,82.34291,43.8962,22.2840,72.11117,57.0951,27.917343,1.9000,191,0.00000
190,27.9683,82.34291,43.8810,22.2625,72.07257,57.1180,27.929405,1.9000,191,0.00000
191,27.9897,82.38152,43.8657,22.2840,72.11117,57.1027,27.944152,1.9000,191,0.00000
192,28.0005,82.40083,43.8581,22.2733,72.09186,57.0646,27.957559,1.9000,191,0.00000
193,28.0005,82.40083,43.8352,22.2411,72.03395,57.0951,27.969625,1.9000,191,0.00000
194,28.0219,82.43944,43.8199,22.2411,72.03395,57.0951,27.980350,1.9000,191,0.00000
195,28.0326,82.45874,43.7894,22.2518,72.05326,57.0951,27.991077,1.9000,191,0.00000
196,28.0755,82.53596,43.7894,22.2518,72.05326,57.0951,28.007160,1.9000,191,0.00000
197,28.0648,82.51667,43.7589,22.2196,71.99533,57.0951,28.019226,1.9000,191,0.00000
198,28.0434,82.47805,43.7513,22.2304,72.01464,57.1332,28.028612,1.9000,191,0.00000
199,28.0648,82.51667,43.7284,22.2411,72.03395,57.1180,28.037996,1.9000,191,0.00000
200,28.1077,82.59388,43.7131,22.2411,72.03395,57.1332,28.051403,1.9000,191,0.00000
201,28.1292,82.63249,43.6979,22.2518,72.05326,57.1332,28.067489,1.9000,191,0.00000
202,28.1292,82.63249,43.6979,22.2304,72.01464,57.1104,28.080894,1.9000,191,0.00000
203,28.1399,82.65180,43.6674,22.2304,72.01464,57.1104,28.094303,1.9000,191,0.00000
204,28.1292,82.63249,43.6368,22.2411,72.03395,57.1332,28.101009,1.9000,191,0.00000
205,28.1721,82.70970,43.6292,22.2518,72.05326,57.1409,28.114414,1.9000,191,0.00000
206,28.1721,82.70970,43.6216,22.2518,72.05326,57.1561,28.130496,1.9000,191,0.00000
207,28.1935,82.74832,43.5987,22.2411,72.03395,57.1485,28.146585,1.9000,191,0.00000
208,28.2257,82.80623,43.5758,22.2625,72.07257,57.1485,28.161331,1.9000,191,0.00000
209,28.2150,82.78693,43.5682,22.2625,72.07257,57.1485,28.172058,1.9000,191,0.00000
210,28.2364,82.82555,43.5224,22.2625,72.07257,57.1714,28.185466,1.9000,191,0.00000
211,28.2471,82.84485,43.5224,22.2733,72.09186,57.1638,28.198871,1.9000,191,0.00000
212,28.2686,82.88346,43.5148,22.2733,72.09186,57.1714,28.216300,1.9000,191,0.00000
213,28.2579,82.86415,43.4766,22.2733,72.09186,57.1638,28.227024,1.9000,191,0.00000
214,28.2793,82.90277,43.4690,22.2840,72.11117,57.1638,28.240432,1.9000,191,0.00000
215,28.3008,82.94136,43.4461,22.2733,72.09186,57.1714,28.253837,1.9000,191,0.00000
216,28.2900,82.92208,43.4156,22.2733,72.09186,57.1714,28.261882,1.9000,191,0.00000
217,28.2900,82.92208,43.4232,22.2733,72.09186,57.1638,28.271266,1.9000,191,0.00000
218,28.3222,82.97998,43.3851,22.2625,72.07257,57.1638,28.281993,1.9000,191,0.00000
219,28.3329,82.99929,43.3927,22.2625,72.07257,57.1638,28.292716,1.9000,191,0.00000
220,28.3544,83.03790,43.3774,22.2840,72.11117,57.1638,28.303443,1.9000,191,0.00000
221,28.3437,83.01859,43.3546,22.2840,72.11117,57.1714,28.314168,1.9000,191,0.00000
222,28.3544,83.03790,43.3393,22.2947,72.13048,57.1638,28.323551,1.9000,191,0.00000
223,28.3651,83.05721,43.3164,22.2947,72.13048,57.1409,28.331596,1.9000,191,0.00000
224,28.3973,83.11511,43.3088,22.3162,72.16909,57.1638,28.345001,1.9000,191,0.00000
225,28.3758,83.07651,43.2783,22.3162,72.16909,57.1485,28.355724,1.9000,191,0.00000
226,28.4080,83.13442,43.2859,22.3162,72.16909,57.1561,28.366451,1.9000,191,0.00000
227,28.4295,83.17304,43.2706,22.2947,72.13048,57.1561,28.378517,1.9000,191,0.00000
228,28.4402,83.19234,43.2630,22.2947,72.13048,57.1638,28.389242,1.9000,191,0.00000
229,28.4616,83.23095,43.2477,22.3162,72.16909,57.1485,28.403989,1.9000,191,0.00000
230,28.4938,83.28887,43.2477,22.2947,72.13048,57.1561,28.421421,1.9000,191,0.00000
231,28.4938,83.28887,43.2096,22.2840,72.11117,57.1561,28.437507,1.9000,191,0.00000
232,28.5045,83.30818,43.1943,22.3162,72.16909,57.1561,28.450914,1.9000,191,0.00000
233,28.5260,83.34678,43.1943,22.3162,72.16909,57.1409,28.469684,1.9000,191,0.00000
234,28.5474,83.38539,43.1867,22.3054,72.14978,57.1332,28.487110,1.9000,191,0.00000
235,28.5474,83.38539,43.1638,22.3162,72.16909,57.1332,28.501857,1.9000,191,0.00000
236,28.5367,83.36608,43.1486,22.3054,72.14978,57.1409,28.513919,1.9000,191,0.00000
237,28.5582,83.40470,43.1257,22.3376,72.20770,57.1332,28.525985,1.9000,191,0.00000
238,28.5582,83.40470,43.0952,22.3269,72.18839,57.1256,28.534030,1.9000,191,0.00000
239,28.5689,83.42400,43.1028,22.3269,72.18839,57.1332,28.543418,1.9000,191,0.00000
240,28.6011,83.48192,43.0875,22.3269,72.18839,57.1332,28.555482,1.9000,191,0.00000
241,28.6011,83.48192,43.0646,22.3162,72.16909,57.1180,28.564868,1.9000,191,0.00000
242,28.5903,83.46261,43.0494,22.3162,72.16909,57.1180,28.570230,1.9000,191,0.00000
243,28.6225,83.52053,43.0494,22.3162,72.16909,57.1104,28.579614,1.9000,191,0.00000
244,28.6225,83.52053,43.0494,22.3162,72.16909,57.1180,28.590339,1.9000,191,0.00000
245,28.6225,83.52053,43.0417,22.3054,72.14978,57.0875,28.598381,1.9000,191,0.00000
246,28.6654,83.59774,43.0036,22.3162,72.16909,57.0798,28.611789,1.9000,191,0.00000
247,28.6440,83.55915,42.9883,22.3162,72.16909,57.1027,28.621173,1.9000,191,0.00000
248,28.6654,83.59774,42.9883,22.3054,72.14978,57.0951,28.629219,1.9000,191,0.00000
249,28.6869,83.63636,42.9655,22.3054,72.14978,57.0798,28.639942,1.9000,191,0.00000
250,28.6869,83.63636,42.9426,22.3269,72.18839,57.0875,28.652008,1.9000,191,0.00000
251,28.6976,83.65567,42.9426,22.3269,72.18839,57.0722,28.661392,1.9000,191,0.00000
252,28.7190,83.69428,42.9349,22.3269,72.18839,57.0798,28.673460,1.9000,191,0.00000
253,28.7405,83.73289,42.8968,22.3162,72.16909,57.0875,28.688205,1.9000,191,0.00000
254,28.7405,83.73289,42.8739,22.3269,72.18839,57.0646,28.697591,1.9000,191,0.00000
255,28.7405,83.73289,42.8739,22.3162,72.16909,57.0722,28.709655,1.9000,191,0.00000
256,28.7619,83.77149,42.8663,22.3054,72.14978,57.0722,28.721721,1.9000,191,0.00000
257,28.7727,83.79080,42.8434,22.2947,72.13048,57.0493,28.732448,1.9000,191,0.00000
258,28.7834,83.81011,42.8434,22.3054,72.14978,57.0646,28.744514,1.9000,191,0.00000
259,28.7941,83.82941,42.8205,22.3269,72.18839,57.0722,28.756578,1.9000,191,0.00000
260,28.7941,83.82941,42.8129,22.3269,72.18839,57.0646,28.765962,1.9000,191,0.00000
261,28.8156,83.86802,42.8052,22.3162,72.16909,57.0646,28.775348,1.9000,191,0.00000
262,28.8263,83.88733,42.7747,22.3269,72.18839,57.0569,28.786073,1.9000,191,0.00000
263,28.8370,83.90663,42.7747,22.3162,72.16909,57.0569,28.798137,1.9000,191,0.00000
264,28.8585,83.94524,42.7823,22.3162,72.16909,57.0569,28.810203,1.9000,191,0.00000
265,28.8477,83.92594,42.7595,22.3054,72.14978,57.0646,28.819587,1.9000,191,0.00000
266,28.8799,83.98384,42.7518,22.3162,72.16909,57.0646,28.831651,1.9000,191,0.00000
267,28.8906,84.00315,42.7595,22.3269,72.18839,57.0722,28.843719,1.9000,191,0.00000
268,28.8692,83.96456,42.7289,22.3483,72.22701,57.0722,28.853101,1.9000,191,0.00000
269,28.8906,84.00315,42.7289,22.3376,72.20770,57.0417,28.862487,1.9000,191,0.00000
270,28.8906,84.00315,42.7137,22.3269,72.18839,57.0646,28.870529,1.9000,191,0.00000
271,28.9121,84.04177,42.6984,22.3376,72.20770,57.0646,28.879917,1.9000,191,0.00000
272,28.9228,84.06107,42.6908,22.3269,72.18839,57.0722,28.887958,1.9000,191,0.00000
273,28.9335,84.08037,42.6679,22.3483,72.22701,57.0493,28.898683,1.9000,191,0.00000
274,28.9443,84.09969,42.6526,22.3376,72.20770,57.0569,28.906728,1.9000,191,0.00000
275,28.9550,84.11899,42.6526,22.3483,72.22701,57.0722,28.914772,1.9000,191,0.00000
276,28.9657,84.13830,42.6298,22.3269,72.18839,57.0569,28.926839,1.9000,191,0.00000
277,28.9764,84.15760,42.6298,22.3483,72.22701,57.0569,28.937564,1.9000,191,0.00000
278,28.9764,84.15760,42.6298,22.3376,72.20770,57.0493,28.948289,1.9000,191,0.00000
279,28.9872,84.17691,42.5916,22.3483,72.22701,57.0646,28.957672,1.9000,191,0.00000
280,28.9872,84.17691,42.5916,22.3483,72.22701,57.0569,28.965717,1.9000,191,0.00000
281,29.0086,84.21552,42.5764,22.3376,72.20770,57.0569,28.975101,1.9000,191,0.00000
282,29.0086,84.21552,42.5382,22.3483,72.22701,57.0569,28.983146,1.9000,191,0.00000
