time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,amps,pid_i
102,27.35,81.22,47.63,23.47,74.25,56.82,2.00,0.00
103,27.37,81.26,47.61,23.51,74.31,56.86,2.00,0.00
104,27.37,81.26,47.60,23.51,74.31,56.84,2.00,0.00
105,27.37,81.26,47.58,23.51,74.31,56.84,2.00,0.00
106,27.41,81.34,47.57,23.50,74.29,56.84,2.00,0.00
107,27.43,81.38,47.54,23.52,74.33,56.83,2.00,0.00
108,27.44,81.40,47.53,23.52,74.33,56.82,2.00,0.00
109,27.45,81.42,47.52,23.52,74.33,56.84,2.00,0.00
110,27.46,81.44,47.49,23.53,74.35,56.83,2.00,0.00
111,27.49,81.47,47.49,23.50,74.29,56.81,2.00,0.00
112,27.51,81.51,47.47,23.53,74.35,56.82,2.00,0.00
113,27.51,81.51,47.45,23.54,74.37,56.82,2.00,0.00
114,27.54,81.57,47.42,23.55,74.39,56.82,2.00,0.00
115,27.54,81.57,47.42,23.56,74.41,56.81,2.00,0.00
116,27.58,81.65,47.42,23.56,74.41,56.82,2.00,0.00
117,27.59,81.67,47.38,23.55,74.39,56.81,2.00,0.00
118,27.61,81.71,47.38,23.58,74.45,56.80,2.00,0.00
119,27.63,81.73,47.36,23.57,74.43,56.78,2.00,0.00
120,27.63,81.73,47.35,23.57,74.43,56.80,2.00,0.00
121,27.67,81.80,47.34,23.57,74.43,56.80,2.00,0.00
122,27.70,81.86,47.31,23.57,74.43,56.77,2.00,0.00
123,27.68,81.82,47.29,23.58,74.45,56.77,2.00,0.00
124,27.70,81.86,47.28,23.57,74.43,56.77,2.00,0.00
125,27.71,81.88,47.28,23.56,74.41,56.77,2.00,0.00
126,27.72,81.90,47.25,23.57,74.43,56.76,2.00,0.00
127,27.74,81.94,47.22,23.60,74.49,56.77,2.00,0.00
128,27.76,81.98,47.22,23.58,74.45,56.76,2.00,0.00
129,27.79,82.01,47.19,23.58,74.45,56.73,2.00,0.00
130,27.82,82.07,47.18,23.59,74.47,56.74,2.00,0.00
131,27.83,82.09,47.16,23.59,74.47,56.75,2.00,0.00
132,27.83,82.09,47.15,23.60,74.49,56.74,2.00,0.00
133,27.85,82.13,47.13,23.57,74.43,56.71,2.00,0.00
134,27.86,82.15,47.12,23.56,74.41,56.71,2.00,0.00
135,27.87,82.17,47.09,23.56,74.41,56.70,2.00,0.00
136,27.87,82.17,47.09,23.55,74.39,56.71,2.00,0.00
137,27.91,82.25,47.08,23.57,74.43,56.70,2.00,0.00
138,27.91,82.25,47.05,23.56,74.41,56.70,2.00,0.00
139,27.93,82.27,47.02,23.55,74.39,56.68,2.00,0.00
140,27.95,82.30,47.02,23.55,74.39,56.68,2.00,0.00
141,27.96,82.32,47.01,23.55,74.39,56.68,2.00,0.00
142,28.00,82.40,46.99,23.56,74.41,56.70,2.00,0.00
143,28.01,82.42,46.99,23.55,74.39,56.68,2.00,0.00
144,28.01,82.42,46.95,23.55,74.39,56.67,2.00,0.00
145,28.04,82.48,46.94,23.55,74.39,56.67,2.00,0.00
146,28.06,82.52,46.93,23.55,74.39,56.68,2.00,0.00
147,28.08,82.54,46.92,23.55,74.39,56.68,2.00,0.00
148,28.09,82.56,46.89,23.56,74.41,56.66,2.00,0.00
149,28.12,82.61,46.88,23.53,74.35,56.67,2.00,0.00
150,28.13,82.63,46.87,23.55,74.39,56.66,2.00,0.00
151,28.14,82.65,46.86,23.54,74.37,56.64,2.00,0.00
152,28.16,82.69,46.82,23.54,74.37,56.68,2.00,0.00
153,28.17,82.71,46.82,23.55,74.39,56.67,2.00,0.00
154,28.20,82.77,46.79,23.55,74.39,56.66,2.00,0.00
155,28.21,82.79,46.78,23.55,74.39,56.64,2.00,0.00
156,28.24,82.83,46.76,23.55,74.39,56.66,2.00,0.00
157,28.27,82.88,46.74,23.55,74.39,56.65,2.00,0.00
158,28.28,82.90,46.73,23.55,74.39,56.67,2.00,0.00
159,28.30,82.94,46.73,23.53,74.35,56.66,2.00,0.00
160,28.30,82.94,46.70,23.53,74.35,56.66,2.00,0.00
161,28.29,82.92,46.67,23.53,74.35,56.66,2.00,0.00
162,28.32,82.98,46.66,23.54,74.37,56.67,2.00,0.00
163,28.31,82.96,46.64,23.54,74.37,56.66,2.00,0.00
164,28.33,83.00,46.64,23.55,74.39,56.66,2.00,0.00
165,28.37,83.06,46.59,23.53,74.35,56.66,2.00,0.00
166,28.37,83.06,46.58,23.53,74.35,56.67,2.00,0.00
167,28.39,83.10,46.56,23.54,74.37,56.66,2.00,0.00
168,28.40,83.12,46.54,23.55,74.39,56.66,2.00,0.00
169,28.39,83.10,46.53,23.51,74.31,56.65,2.00,0.00
170,28.42,83.15,46.53,23.51,74.31,56.66,2.00,0.00
171,28.43,83.17,46.49,23.51,74.31,56.68,2.00,0.00
172,28.45,83.21,46.47,23.53,74.35,56.66,2.00,0.00
173,28.46,83.23,46.47,23.52,74.33,56.67,2.00,0.00
174,28.46,83.23,46.44,23.53,74.35,56.70,2.00,0.00
175,28.48,83.27,46.44,23.54,74.37,56.69,2.00,0.00
176,28.50,83.31,46.42,23.53,74.35,56.68,2.00,0.00
177,28.50,83.31,46.41,23.52,74.33,56.68,2.00,0.00
178,28.53,83.35,46.38,23.54,74.37,56.68,2.00,0.00
179,28.55,83.39,46.37,23.55,74.39,56.70,2.00,0.00
180,28.56,83.40,46.33,23.54,74.37,56.71,2.00,0.00
181,28.56,83.40,46.34,23.54,74.37,56.69,2.00,0.00
182,28.58,83.44,46.31,23.52,74.33,56.68,2.00,0.00
183,28.59,83.46,46.31,23.55,74.39,56.70,2.00,0.00
184,28.61,83.50,46.31,23.52,74.33,56.69,2.00,0.00
185,28.61,83.50,46.25,23.57,74.43,56.71,2.00,0.00
186,28.63,83.54,46.26,23.56,74.41,56.69,2.00,0.00
187,28.63,83.54,46.22,23.55,74.39,56.71,2.00,0.00
188,28.67,83.60,46.21,23.55,74.39,56.69,2.00,0.00
189,28.65,83.58,46.21,23.56,74.41,56.70,2.00,0.00
190,28.71,83.67,46.21,23.55,74.39,56.70,2.00,0.00
191,28.72,83.69,46.21,23.53,74.35,56.73,2.00,0.00
192,28.74,83.73,46.18,23.55,74.39,56.71,2.00,0.00
193,28.74,83.73,46.16,23.53,74.35,56.70,2.00,0.00
194,28.75,83.75,46.14,23.52,74.33,56.69,2.00,0.00
195,28.75,83.75,46.11,23.52,74.33,56.72,2.00,0.00
196,28.79,83.83,46.11,23.51,74.31,56.70,2.00,0.00
197,28.79,83.83,46.10,23.52,74.33,56.71,2.00,0.00
198,28.80,83.85,46.08,23.52,74.33,56.70,2.00,0.00
199,28.84,83.91,46.06,23.52,74.33,56.70,2.00,0.00
200,28.84,83.91,46.05,23.53,74.35,56.70,2.00,0.00
201,28.85,83.93,46.04,23.53,74.35,56.70,2.00,0.00
202,28.86,83.95,46.04,23.54,74.37,56.71,2.00,0.00
203,28.87,83.96,45.99,23.53,74.35,56.70,2.00,0.00
204,28.89,84.00,45.98,23.53,74.35,56.70,2.00,0.00
205,28.89,84.00,45.94,23.53,74.35,56.70,2.00,0.00
206,28.92,84.06,45.96,23.54,74.37,56.71,2.00,0.00
207,28.93,84.08,45.93,23.54,74.37,56.73,2.00,0.00
208,28.94,84.10,45.93,23.55,74.39,56.71,2.00,0.00
209,28.95,84.12,45.91,23.54,74.37,56.71,2.00,0.00
210,28.98,84.16,45.90,23.54,74.37,56.72,2.00,0.00
211,28.99,84.18,45.87,23.52,74.33,56.70,2.00,0.00
212,28.99,84.18,45.86,23.53,74.35,56.71,2.00,0.00
213,29.00,84.20,45.85,23.52,74.33,56.71,2.00,0.00
214,29.01,84.22,45.82,23.53,74.35,56.72,2.00,0.00
215,29.01,84.22,45.80,23.53,74.35,56.71,2.00,0.00
216,29.02,84.23,45.79,23.52,74.33,56.73,2.00,0.00
217,29.04,84.27,45.77,23.54,74.37,56.72,2.00,0.00
218,29.04,84.27,45.75,23.53,74.35,56.73,2.00,0.00
219,29.05,84.29,45.74,23.53,74.35,56.74,2.00,0.00
220,29.05,84.29,45.73,23.55,74.39,56.71,2.00,0.00
221,29.06,84.31,45.73,23.54,74.37,56.71,2.00,0.00
222,29.08,84.35,45.70,23.54,74.37,56.74,2.00,0.00
223,29.09,84.37,45.71,23.55,74.39,56.71,2.00,0.00
224,29.12,84.41,45.70,23.53,74.35,56.71,2.00,0.00
225,29.14,84.45,45.67,23.55,74.39,56.73,2.00,0.00
226,29.12,84.41,45.65,23.55,74.39,56.71,2.00,0.00
227,29.15,84.47,45.66,23.54,74.37,56.72,2.00,0.00
228,29.15,84.47,45.64,23.54,74.37,56.72,2.00,0.00
229,29.15,84.47,45.62,23.55,74.39,56.73,2.00,0.00
230,29.17,84.51,45.61,23.54,74.37,56.72,2.00,0.00
231,29.17,84.51,45.58,23.57,74.43,56.71,2.00,0.00
232,29.20,84.56,45.59,23.55,74.39,56.74,2.00,0.00
233,29.20,84.56,45.56,23.55,74.39,56.71,2.00,0.00
234,29.22,84.60,45.56,23.57,74.43,56.72,2.00,0.00
235,29.21,84.58,45.54,23.55,74.39,56.73,2.00,0.00
236,29.24,84.64,45.54,23.56,74.41,56.71,2.00,0.00
237,29.23,84.62,45.51,23.54,74.37,56.72,2.00,0.00
238,29.29,84.72,45.51,23.54,74.37,56.72,2.00,0.00
239,29.27,84.68,45.51,23.55,74.39,56.72,2.00,0.00
240,29.27,84.68,45.51,23.56,74.41,56.72,2.00,0.00
241,29.30,84.74,45.50,23.53,74.35,56.71,2.00,0.00
242,29.31,84.76,45.45,23.55,74.39,56.70,2.00,0.00
243,29.34,84.81,45.47,23.54,74.37,56.70,2.00,0.00
244,29.34,84.81,45.44,23.55,74.39,56.71,2.00,0.00
245,29.36,84.85,45.45,23.55,74.39,56.71,2.00,0.00
246,29.35,84.83,45.44,23.55,74.39,56.71,2.00,0.00
247,29.35,84.83,45.40,23.57,74.43,56.70,2.00,0.00
248,29.36,84.85,45.40,23.55,74.39,56.72,2.00,0.00
249,29.38,84.89,45.39,23.55,74.39,56.71,2.00,0.00
250,29.38,84.89,45.38,23.55,74.39,56.73,2.00,0.00
251,29.41,84.93,45.36,23.55,74.39,56.71,2.00,0.00
252,29.43,84.97,45.35,23.55,74.39,56.70,2.00,0.00
253,29.43,84.97,45.34,23.56,74.41,56.71,2.00,0.00
254,29.44,84.99,45.32,23.55,74.39,56.70,2.00,0.00
255,29.43,84.97,45.31,23.54,74.37,56.72,2.00,0.00
256,29.46,85.03,45.30,23.55,74.39,56.71,2.00,0.00
257,29.47,85.05,45.29,23.54,74.37,56.71,2.00,0.00
258,29.48,85.06,45.28,23.55,74.39,56.70,2.00,0.00
259,29.50,85.10,45.28,23.54,74.37,56.73,1.99,0.00
260,29.50,85.10,45.25,23.55,74.39,56.72,1.99,0.00
261,29.52,85.14,45.22,23.52,74.33,56.71,1.91,0.00
262,29.52,85.14,45.22,23.54,74.37,56.71,1.91,0.00
263,29.52,85.14,45.22,23.52,74.33,56.71,1.91,0.00
264,29.52,85.14,45.19,23.52,74.33,56.71,1.91,0.00
265,29.53,85.16,45.19,23.52,74.33,56.72,1.86,0.00
266,29.54,85.18,45.19,23.51,74.31,56.71,1.82,0.00
267,29.57,85.22,45.18,23.52,74.33,56.71,1.73,0.00
268,29.59,85.26,45.15,23.53,74.35,56.72,1.65,0.00
269,29.57,85.22,45.16,23.51,74.31,56.71,1.73,0.00
270,29.58,85.24,45.15,23.52,74.33,56.72,1.69,0.00
271,29.61,85.30,45.13,23.53,74.35,56.71,1.56,0.00
272,29.61,85.30,45.13,23.51,74.31,56.72,1.56,0.00
273,29.60,85.28,45.11,23.52,74.33,56.71,1.61,0.00
274,29.62,85.32,45.09,23.51,74.31,56.72,1.52,0.00
275,29.63,85.34,45.09,23.51,74.31,56.74,1.48,0.00
276,29.63,85.34,45.08,23.52,74.33,56.73,1.48,0.00
277,29.65,85.37,45.07,23.53,74.35,56.72,1.39,0.00
278,29.65,85.37,45.06,23.53,74.35,56.74,1.39,0.00
279,29.64,85.35,45.04,23.51,74.31,56.74,1.43,0.00
280,29.68,85.43,45.03,23.51,74.31,56.74,1.26,0.00
281,29.68,85.43,45.03,23.50,74.29,56.73,1.26,0.00
282,29.68,85.43,45.02,23.50,74.29,56.74,1.26,0.00
283,29.70,85.45,44.98,23.51,74.31,56.74,1.22,0.00
284,29.68,85.43,44.97,23.53,74.35,56.75,1.26,0.00
285,29.71,85.47,44.96,23.53,74.35,56.75,1.18,0.00
286,29.73,85.51,44.97,23.53,74.35,56.76,1.09,0.00
287,29.72,85.49,44.96,23.51,74.31,56.76,1.13,0.00
288,29.75,85.55,44.95,23.51,74.31,56.77,1.01,0.00
289,29.74,85.53,44.94,23.51,74.31,56.77,1.05,0.00
290,29.75,85.55,44.93,23.50,74.29,56.74,1.01,0.00
291,29.77,85.59,44.91,23.47,74.25,56.76,0.92,0.00
292,29.77,85.59,44.91,23.49,74.27,56.75,0.92,0.00
293,29.76,85.57,44.90,23.47,74.25,56.74,0.96,0.00
294,29.77,85.59,44.88,23.49,74.27,56.75,0.92,0.00
295,29.77,85.59,44.88,23.47,74.25,56.75,0.92,0.00
296,29.77,85.59,44.86,23.49,74.27,56.75,0.92,0.00
297,29.77,85.59,44.85,23.49,74.27,56.77,0.92,0.00
298,29.78,85.61,44.85,23.47,74.25,56.75,0.88,0.00
299,29.79,85.62,44.84,23.47,74.25,56.76,0.83,0.00
300,29.80,85.64,44.83,23.47,74.25,56.77,0.79,0.00
301,29.81,85.66,44.81,23.47,74.25,56.76,0.75,0.00
302,29.81,85.66,44.82,23.47,74.25,56.77,0.75,0.00
303,29.80,85.64,44.80,23.49,74.27,56.77,0.79,0.00
304,29.81,85.66,44.78,23.47,74.25,56.76,0.75,0.00
305,29.81,85.66,44.77,23.46,74.23,56.77,0.75,0.00
306,29.82,85.68,44.77,23.46,74.23,56.77,0.71,0.00
307,29.86,85.74,44.77,23.47,74.25,56.77,0.58,0.00
308,29.85,85.72,44.75,23.47,74.25,56.79,0.62,0.00
309,29.85,85.72,44.76,23.45,74.22,56.81,0.62,0.00
310,29.87,85.76,44.74,23.46,74.23,56.81,0.53,0.00
311,29.85,85.72,44.73,23.47,74.25,56.80,0.62,0.00
312,29.87,85.76,44.73,23.46,74.23,56.81,0.53,0.00
313,29.89,85.80,44.70,23.47,74.25,56.81,0.45,0.00
314,29.87,85.76,44.70,23.46,74.23,56.81,0.53,0.00
315,29.89,85.80,44.69,23.47,74.25,56.84,0.45,0.00
316,29.87,85.76,44.69,23.45,74.22,56.81,0.53,0.00
317,29.88,85.78,44.67,23.47,74.25,56.82,0.49,0.00
318,29.89,85.80,44.67,23.47,74.25,56.82,0.45,0.00
319,29.87,85.76,44.64,23.46,74.23,56.84,0.53,0.00
320,29.89,85.80,44.64,23.46,74.23,56.83,0.45,0.00
321,29.89,85.80,44.62,23.46,74.23,56.84,0.45,0.00
322,29.89,85.80,44.63,23.45,74.22,56.83,0.45,0.00
323,29.87,85.76,44.62,23.44,74.20,56.84,0.53,0.00
324,29.87,85.76,44.61,23.45,74.22,56.84,0.53,0.00
325,29.89,85.80,44.59,23.45,74.22,56.85,0.45,0.00
326,29.87,85.76,44.58,23.44,74.20,56.84,0.53,0.00
327,29.88,85.78,44.59,23.45,74.22,56.84,0.49,0.00
328,29.89,85.80,44.57,23.43,74.18,56.85,0.45,0.00
329,29.87,85.76,44.58,23.46,74.23,56.85,0.53,0.00
330,29.89,85.80,44.54,23.46,74.23,56.87,0.45,0.00
331,29.87,85.76,44.54,23.45,74.22,56.87,0.53,0.00
332,29.87,85.76,44.54,23.45,74.22,56.85,0.53,0.00
333,29.86,85.74,44.53,23.46,74.23,56.85,0.58,0.00
334,29.86,85.74,44.53,23.46,74.23,56.87,0.58,0.00
335,29.87,85.76,44.51,23.44,74.20,56.88,0.53,0.00
336,29.87,85.76,44.52,23.46,74.23,56.87,0.53,0.00
337,29.86,85.74,44.50,23.46,74.23,56.87,0.58,0.00
338,29.86,85.74,44.48,23.43,74.18,56.89,0.58,0.00
339,29.87,85.76,44.49,23.46,74.23,56.88,0.53,0.00
340,29.87,85.76,44.48,23.45,74.22,56.88,0.53,0.00
341,29.87,85.76,44.48,23.45,74.22,56.87,0.53,0.00
342,29.87,85.76,44.45,23.46,74.23,56.87,0.53,0.00
343,29.87,85.76,44.47,23.45,74.22,56.89,0.53,0.00
344,29.87,85.76,44.45,23.45,74.22,56.87,0.53,0.00
345,29.86,85.74,44.45,23.45,74.22,56.87,0.58,0.00
346,29.87,85.76,44.44,23.46,74.23,56.87,0.53,0.00
347,29.87,85.76,44.44,23.45,74.22,56.87,0.53,0.00
348,29.85,85.72,44.43,23.46,74.23,56.88,0.62,0.00
349,29.82,85.68,44.43,23.44,74.20,56.90,0.71,0.00
350,29.86,85.74,44.42,23.43,74.18,56.89,0.58,0.00
351,29.85,85.72,44.41,23.43,74.18,56.90,0.62,0.00
352,29.85,85.72,44.39,23.46,74.23,56.90,0.62,0.00
353,29.86,85.74,44.41,23.45,74.22,56.89,0.58,0.00
354,29.82,85.68,44.41,23.44,74.20,56.90,0.71,0.00
355,29.83,85.70,44.38,23.44,74.20,56.90,0.66,0.00
356,29.85,85.72,44.38,23.45,74.22,56.89,0.62,0.00
357,29.83,85.70,44.38,23.45,74.22,56.90,0.66,0.00
358,29.83,85.70,44.38,23.44,74.20,56.88,0.66,0.00
359,29.82,85.68,44.36,23.45,74.22,56.90,0.71,0.00
360,29.82,85.68,44.35,23.45,74.22,56.90,0.71,0.00
361,29.82,85.68,44.35,23.43,74.18,56.90,0.71,0.00
362,29.81,85.66,44.34,23.44,74.20,56.90,0.75,0.00
363,29.80,85.64,44.35,23.44,74.20,56.91,0.79,0.00
364,29.81,85.66,44.33,23.42,74.16,56.89,0.75,0.00
365,29.83,85.70,44.32,23.44,74.20,56.90,0.66,0.00
366,29.80,85.64,44.32,23.44,74.20,56.90,0.79,0.00
367,29.80,85.64,44.32,23.45,74.22,56.90,0.79,0.00
368,29.80,85.64,44.32,23.43,74.18,56.91,0.79,0.00
369,29.78,85.61,44.31,23.43,74.18,56.91,0.88,0.00
370,29.79,85.62,44.32,23.45,74.22,56.90,0.83,0.00
371,29.79,85.62,44.30,23.45,74.22,56.90,0.83,0.00
372,29.80,85.64,44.32,23.46,74.23,56.90,0.79,0.00
373,29.80,85.64,44.31,23.45,74.22,56.92,0.79,0.00
374,29.77,85.59,44.29,23.45,74.22,56.90,0.92,0.00
375,29.79,85.62,44.29,23.45,74.22,56.92,0.83,0.00
376,29.77,85.59,44.31,23.47,74.25,56.93,0.92,0.00
377,29.77,85.59,44.29,23.47,74.25,56.93,0.92,0.00
378,29.77,85.59,44.28,23.47,74.25,56.92,0.92,0.00
379,29.77,85.59,44.28,23.47,74.25,56.92,0.92,0.00
380,29.78,85.61,44.29,23.46,74.23,56.91,0.88,0.00
381,29.77,85.59,44.29,23.45,74.22,56.92,0.92,0.00
382,29.76,85.57,44.28,23.49,74.27,56.89,0.96,0.00
383,29.75,85.55,44.28,23.45,74.22,56.92,1.01,0.00
384,29.76,85.57,44.28,23.45,74.22,56.91,0.96,0.00
385,29.76,85.57,44.28,23.46,74.23,56.92,0.96,0.00
386,29.75,85.55,44.27,23.47,74.25,56.90,1.01,0.00
387,29.75,85.55,44.26,23.46,74.23,56.90,1.01,0.00
388,29.74,85.53,44.27,23.45,74.22,56.90,1.05,0.00
389,29.75,85.55,44.26,23.45,74.22,56.90,1.01,0.00
390,29.75,85.55,44.28,23.45,74.22,56.91,1.01,0.00
391,29.75,85.55,44.27,23.44,74.20,56.91,1.01,0.00
392,29.76,85.57,44.29,23.45,74.22,56.90,0.96,0.00
393,29.75,85.55,44.27,23.46,74.23,56.90,1.01,0.00
394,29.75,85.55,44.27,23.44,74.20,56.90,1.01,0.00
395,29.71,85.47,44.26,23.45,74.22,56.91,1.18,0.00
396,29.73,85.51,44.27,23.46,74.23,56.91,1.09,0.00
397,29.73,85.51,44.26,23.43,74.18,56.90,1.09,0.00
398,29.72,85.49,44.28,23.46,74.23,56.92,1.13,0.00
399,29.73,85.51,44.29,23.45,74.22,56.90,1.09,0.00
400,29.72,85.49,44.27,23.44,74.20,56.91,1.13,0.00
401,29.73,85.51,44.28,23.43,74.18,56.93,1.09,0.00
402,29.71,85.47,44.27,23.43,74.18,56.92,1.18,0.00
403,29.71,85.47,44.29,23.44,74.20,56.92,1.18,0.00
404,29.71,85.47,44.26,23.45,74.22,56.92,1.18,0.00
405,29.71,85.47,44.28,23.44,74.20,56.92,1.18,0.00
406,29.71,85.47,44.28,23.45,74.22,56.92,1.18,0.00
407,29.70,85.45,44.27,23.47,74.25,56.93,1.22,0.00
408,29.70,85.45,44.26,23.46,74.23,56.92,1.22,0.00
