time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,amps,pid_i
98,27.93,82.27,45.29,23.98,75.16,53.68,2.00,0.00
99,27.94,82.29,45.26,23.98,75.16,53.68,2.00,0.00
100,27.96,82.32,45.25,23.98,75.16,53.69,2.00,0.00
101,28.00,82.40,45.24,23.98,75.16,53.70,2.00,0.00
102,28.00,82.40,45.24,23.99,75.18,53.70,2.00,0.00
103,28.03,82.46,45.21,23.98,75.16,53.70,2.00,0.00
104,28.04,82.48,45.20,24.00,75.20,53.68,2.00,0.00
105,28.05,82.50,45.17,23.98,75.16,53.70,2.00,0.00
106,28.09,82.56,45.15,23.98,75.16,53.72,2.00,0.00
107,28.09,82.56,45.12,23.98,75.16,53.72,2.00,0.00
108,28.11,82.59,45.11,23.97,75.14,53.72,2.00,0.00
109,28.12,82.61,45.10,23.98,75.16,53.73,2.00,0.00
110,28.17,82.71,45.06,23.99,75.18,53.73,2.00,0.00
111,28.17,82.71,45.06,23.97,75.14,53.71,2.00,0.00
112,28.21,82.79,45.02,23.98,75.16,53.72,2.00,0.00
113,28.21,82.79,44.99,23.98,75.16,53.73,2.00,0.00
114,28.27,82.88,45.00,23.98,75.16,53.73,2.00,0.00
115,28.27,82.88,44.96,23.98,75.16,53.72,2.00,0.00
116,28.29,82.92,44.96,23.95,75.10,53.72,2.00,0.00
117,28.30,82.94,44.93,23.97,75.14,53.72,2.00,0.00
118,28.30,82.94,44.91,23.96,75.12,53.73,2.00,0.00
119,28.34,83.02,44.89,23.96,75.12,53.72,2.00,0.00
120,28.35,83.04,44.87,23.96,75.12,53.73,2.00,0.00
121,28.39,83.10,44.85,23.97,75.14,53.75,2.00,0.00
122,28.40,83.12,44.82,23.96,75.12,53.74,2.00,0.00
123,28.43,83.17,44.81,23.99,75.18,53.73,2.00,0.00
124,28.47,83.25,44.78,23.97,75.14,53.73,2.00,0.00
125,28.45,83.21,44.74,23.98,75.16,53.74,2.00,0.00
126,28.48,83.27,44.73,23.98,75.16,53.76,2.00,0.00
127,28.53,83.35,44.71,23.98,75.16,53.75,2.00,0.00
128,28.54,83.37,44.68,23.99,75.18,53.75,2.00,0.00
129,28.54,83.37,44.67,23.99,75.18,53.75,2.00,0.00
130,28.55,83.39,44.63,23.98,75.16,53.76,2.00,0.00
131,28.58,83.44,44.63,24.01,75.22,53.77,2.00,0.00
132,28.61,83.50,44.61,24.00,75.20,53.76,2.00,0.00
133,28.63,83.54,44.59,23.99,75.18,53.76,2.00,0.00
134,28.67,83.60,44.57,23.99,75.18,53.76,2.00,0.00
135,28.68,83.62,44.54,24.01,75.22,53.77,2.00,0.00
136,28.69,83.64,44.51,24.00,75.20,53.75,2.00,0.00
137,28.69,83.64,44.50,23.99,75.18,53.75,2.00,0.00
138,28.70,83.66,44.47,24.00,75.20,53.77,2.00,0.00
139,28.72,83.69,44.45,24.00,75.20,53.76,2.00,0.00
140,28.72,83.69,44.42,24.00,75.20,53.75,2.00,0.00
141,28.72,83.69,44.40,24.00,75.20,53.75,2.00,0.00
142,28.76,83.77,44.38,23.99,75.18,53.74,2.00,0.00
143,28.78,83.81,44.35,24.01,75.22,53.75,2.00,0.00
144,28.77,83.79,44.33,23.99,75.18,53.75,2.00,0.00
145,28.80,83.85,44.30,24.00,75.20,53.75,2.00,0.00
146,28.77,83.79,44.29,23.99,75.18,53.76,2.00,0.00
147,28.83,83.89,44.27,23.96,75.12,53.74,2.00,0.00
148,28.85,83.93,44.27,23.98,75.16,53.75,2.00,0.00
149,28.86,83.95,44.24,23.97,75.14,53.74,2.00,0.00
150,28.87,83.96,44.23,23.97,75.14,53.75,2.00,0.00
151,28.90,84.02,44.21,23.98,75.16,53.74,2.00,0.00
152,28.88,83.98,44.19,23.98,75.16,53.75,2.00,0.00
153,28.90,84.02,44.17,23.99,75.18,53.76,2.00,0.00
154,28.92,84.06,44.14,24.00,75.20,53.76,2.00,0.00
155,28.92,84.06,44.13,23.99,75.18,53.75,2.00,0.00
156,28.94,84.10,44.13,23.98,75.16,53.76,2.00,0.00
157,28.97,84.14,44.10,24.00,75.20,53.76,2.00,0.00
158,29.01,84.22,44.08,24.00,75.20,53.75,2.00,0.00
159,29.02,84.23,44.08,24.01,75.22,53.76,1.98,0.02
160,29.04,84.27,44.06,24.00,75.20,53.77,1.96,0.04
161,29.06,84.31,44.04,24.01,75.22,53.77,1.93,0.06
162,29.06,84.31,44.01,24.01,75.22,53.77,1.95,0.08
163,29.09,84.37,43.99,24.00,75.20,53.76,1.91,0.10
164,29.09,84.37,43.98,24.01,75.22,53.76,1.92,0.11
165,29.13,84.43,43.97,23.99,75.18,53.77,1.88,0.13
166,29.13,84.43,43.95,24.00,75.20,53.76,1.90,0.15
167,29.15,84.47,43.93,24.00,75.20,53.75,1.87,0.17
168,29.16,84.49,43.91,24.00,75.20,53.78,1.87,0.18
169,29.18,84.52,43.90,24.00,75.20,53.75,1.84,0.20
170,29.20,84.56,43.87,23.98,75.16,53.75,1.81,0.22
171,29.21,84.58,43.86,23.98,75.16,53.75,1.81,0.23
172,29.23,84.62,43.84,23.99,75.18,53.75,1.78,0.25
173,29.22,84.60,43.80,23.98,75.16,53.75,1.82,0.26
174,29.27,84.68,43.80,23.99,75.18,53.75,1.75,0.28
175,29.24,84.64,43.79,23.99,75.18,53.76,1.80,0.29
176,29.28,84.70,43.78,23.99,75.18,53.76,1.75,0.31
177,29.28,84.70,43.76,23.98,75.16,53.75,1.77,0.32
178,29.29,84.72,43.76,23.99,75.18,53.75,1.76,0.34
179,29.33,84.79,43.72,24.00,75.20,53.75,1.69,0.35
180,29.31,84.76,43.71,23.99,75.18,53.74,1.75,0.36
181,29.33,84.79,43.69,24.00,75.20,53.75,1.72,0.38
182,29.32,84.78,43.68,23.98,75.16,53.76,1.75,0.39
183,29.36,84.85,43.65,23.98,75.16,53.77,1.68,0.40
184,29.38,84.89,43.63,23.97,75.14,53.75,1.65,0.42
185,29.38,84.89,43.62,23.96,75.12,53.75,1.66,0.43
186,29.39,84.91,43.61,23.97,75.14,53.73,1.65,0.44
187,29.41,84.93,43.61,23.98,75.16,53.76,1.64,0.45
188,29.43,84.97,43.58,23.98,75.16,53.76,1.61,0.46
189,29.41,84.93,43.55,23.98,75.16,53.77,1.67,0.48
190,29.43,84.97,43.52,23.97,75.14,53.75,1.63,0.49
191,29.44,84.99,43.51,23.98,75.16,53.77,1.62,0.50
192,29.45,85.01,43.51,23.96,75.12,53.76,1.61,0.51
193,29.47,85.05,43.50,23.98,75.16,53.75,1.58,0.52
194,29.47,85.05,43.48,23.97,75.14,53.77,1.59,0.53
195,29.48,85.06,43.47,23.96,75.12,53.75,1.58,0.54
196,29.48,85.06,43.45,23.98,75.16,53.78,1.59,0.55
197,29.49,85.08,43.43,23.96,75.12,53.76,1.58,0.56
198,29.49,85.08,43.42,23.97,75.14,53.78,1.59,0.57
199,29.50,85.10,43.41,23.97,75.14,53.78,1.58,0.58
200,29.52,85.14,43.41,23.97,75.14,53.77,1.55,0.59
201,29.53,85.16,43.40,23.98,75.16,53.76,1.53,0.60
202,29.52,85.14,43.37,23.99,75.18,53.75,1.56,0.61
203,29.53,85.16,43.36,23.97,75.14,53.76,1.55,0.62
204,29.53,85.16,43.35,23.98,75.16,53.76,1.56,0.63
205,29.56,85.20,43.35,23.97,75.14,53.78,1.53,0.64
206,29.56,85.20,43.33,23.98,75.16,53.78,1.54,0.65
207,29.58,85.24,43.31,23.99,75.18,53.78,1.50,0.66
208,29.58,85.24,43.29,23.98,75.16,53.77,1.51,0.67
209,29.58,85.24,43.29,23.96,75.12,53.79,1.52,0.67
210,29.60,85.28,43.26,23.97,75.14,53.78,1.49,0.68
211,29.60,85.28,43.26,23.98,75.16,53.76,1.49,0.69
212,29.61,85.30,43.26,23.98,75.16,53.76,1.48,0.70
213,29.60,85.28,43.22,23.96,75.12,53.78,1.51,0.71
214,29.60,85.28,43.24,23.98,75.16,53.75,1.52,0.71
215,29.61,85.30,43.22,23.96,75.12,53.75,1.50,0.72
216,29.63,85.34,43.21,23.97,75.14,53.75,1.47,0.73
217,29.66,85.39,43.21,23.96,75.12,53.75,1.41,0.74
218,29.65,85.37,43.21,23.95,75.10,53.76,1.44,0.74
219,29.65,85.37,43.19,23.98,75.16,53.75,1.45,0.75
220,29.68,85.43,43.17,23.97,75.14,53.75,1.39,0.76
221,29.70,85.45,43.18,23.96,75.12,53.76,1.37,0.76
222,29.68,85.43,43.16,23.97,75.14,53.75,1.40,0.77
223,29.68,85.43,43.14,23.99,75.18,53.76,1.41,0.78
224,29.71,85.47,43.14,23.98,75.16,53.77,1.37,0.78
225,29.71,85.47,43.14,23.98,75.16,53.77,1.38,0.79
226,29.71,85.47,43.13,23.98,75.16,53.76,1.38,0.79
227,29.71,85.47,43.13,23.97,75.14,53.75,1.39,0.80
228,29.73,85.51,43.12,23.97,75.14,53.73,1.35,0.81
229,29.73,85.51,43.09,23.97,75.14,53.74,1.36,0.81
230,29.74,85.53,43.08,23.96,75.12,53.75,1.34,0.82
231,29.74,85.53,43.07,23.96,75.12,53.74,1.35,0.82
232,29.74,85.53,43.06,23.96,75.12,53.73,1.35,0.83
233,29.76,85.57,43.06,23.95,75.10,53.75,1.31,0.83
234,29.75,85.55,43.04,23.96,75.12,53.75,1.34,0.84
235,29.75,85.55,43.03,23.92,75.06,53.75,1.34,0.84
236,29.75,85.55,43.00,23.95,75.10,53.75,1.35,0.85
237,29.77,85.59,43.00,23.96,75.12,53.75,1.31,0.85
238,29.79,85.62,42.99,23.95,75.10,53.74,1.27,0.86
239,29.80,85.64,42.97,23.94,75.08,53.75,1.26,0.86
240,29.77,85.59,42.95,23.92,75.06,53.75,1.32,0.86
241,29.78,85.61,42.94,23.94,75.08,53.75,1.31,0.87
242,29.80,85.64,42.93,23.92,75.06,53.74,1.27,0.87
243,29.82,85.68,42.94,23.92,75.06,53.74,1.23,0.88
244,29.81,85.66,42.93,23.94,75.08,53.75,1.25,0.88
245,29.82,85.68,42.92,23.94,75.08,53.75,1.24,0.88
246,29.82,85.68,42.90,23.94,75.08,53.73,1.24,0.89
247,29.82,85.68,42.91,23.94,75.08,53.75,1.24,0.89
248,29.83,85.70,42.89,23.92,75.06,53.75,1.23,0.89
249,29.86,85.74,42.90,23.94,75.08,53.76,1.19,0.90
250,29.86,85.74,42.90,23.94,75.08,53.76,1.19,0.90
251,29.83,85.70,42.87,23.92,75.06,53.75,1.23,0.90
252,29.82,85.68,42.87,23.94,75.08,53.78,1.26,0.91
253,29.87,85.76,42.87,23.94,75.08,53.77,1.18,0.91
254,29.87,85.76,42.85,23.92,75.06,53.77,1.18,0.91
255,29.87,85.76,42.87,23.92,75.06,53.75,1.18,0.92
256,29.88,85.78,42.85,23.92,75.06,53.77,1.16,0.92
257,29.87,85.76,42.85,23.90,75.03,53.77,1.19,0.92
258,29.90,85.82,42.84,23.91,75.05,53.77,1.13,0.92
259,29.90,85.82,42.84,23.89,75.01,53.77,1.13,0.92
260,29.89,85.80,42.85,23.91,75.05,53.77,1.15,0.93
261,29.89,85.80,42.83,23.92,75.06,53.75,1.15,0.93
262,29.91,85.84,42.81,23.92,75.06,53.75,1.11,0.93
263,29.91,85.84,42.81,23.91,75.05,53.78,1.11,0.93
264,29.94,85.90,42.80,23.92,75.06,53.79,1.05,0.93
265,29.91,85.84,42.81,23.91,75.05,53.78,1.12,0.94
266,29.91,85.84,42.78,23.92,75.06,53.78,1.12,0.94
267,29.92,85.86,42.78,23.95,75.10,53.79,1.10,0.94
268,29.93,85.88,42.76,23.92,75.06,53.78,1.08,0.94
269,29.93,85.88,42.78,23.95,75.10,53.81,1.08,0.94
270,29.94,85.90,42.74,23.94,75.08,53.80,1.06,0.94
271,29.94,85.90,42.75,23.94,75.08,53.81,1.06,0.94
272,29.94,85.90,42.73,23.96,75.12,53.81,1.06,0.95
273,29.95,85.91,42.73,23.96,75.12,53.80,1.04,0.95
274,29.96,85.93,42.72,23.96,75.12,53.81,1.02,0.95
275,29.94,85.90,42.71,23.94,75.08,53.79,1.07,0.95
276,29.95,85.91,42.70,23.96,75.12,53.81,1.05,0.95
277,29.94,85.90,42.70,23.94,75.08,53.81,1.07,0.95
278,29.96,85.93,42.68,23.96,75.12,53.81,1.03,0.95
279,29.96,85.93,42.68,23.96,75.12,53.80,1.03,0.95
280,29.95,85.91,42.65,23.96,75.12,53.80,1.05,0.95
281,29.94,85.90,42.67,23.97,75.14,53.81,1.07,0.95
282,29.95,85.91,42.65,23.96,75.12,53.81,1.05,0.96
283,29.97,85.95,42.65,23.95,75.10,53.82,1.01,0.96
284,29.97,85.95,42.65,23.95,75.10,53.79,1.01,0.96
285,29.97,85.95,42.62,23.96,75.12,53.81,1.01,0.96
286,29.97,85.95,42.63,23.95,75.10,53.81,1.01,0.96
287,29.95,85.91,42.62,23.95,75.10,53.79,1.05,0.96
288,30.00,85.99,42.61,23.92,75.06,53.81,0.97,0.96
289,29.96,85.93,42.58,23.92,75.06,53.79,1.03,0.96
290,29.96,85.93,42.59,23.94,75.08,53.78,1.03,0.96
291,29.96,85.93,42.60,23.94,75.08,53.81,1.03,0.96
292,29.96,85.93,42.58,23.92,75.06,53.80,1.04,0.96
293,29.95,85.91,42.59,23.95,75.10,53.79,1.06,0.96
294,29.97,85.95,42.59,23.92,75.06,53.78,1.02,0.96
295,29.97,85.95,42.57,23.92,75.06,53.78,1.02,0.96
296,29.96,85.93,42.57,23.91,75.05,53.78,1.04,0.96
297,29.97,85.95,42.55,23.91,75.05,53.79,1.02,0.97
298,29.98,85.97,42.56,23.92,75.06,53.78,1.00,0.97
299,29.97,85.95,42.56,23.95,75.10,53.79,1.02,0.97
300,30.00,85.99,42.55,23.95,75.10,53.81,0.98,0.97
301,29.97,85.95,42.55,23.92,75.06,53.79,1.02,0.97
302,29.98,85.97,42.56,23.94,75.08,53.79,1.00,0.97
303,29.98,85.97,42.55,23.96,75.12,53.81,1.00,0.97
304,29.96,85.93,42.54,23.96,75.12,53.80,1.04,0.97
305,29.98,85.97,42.53,23.96,75.12,53.79,1.00,0.97
306,29.98,85.97,42.53,23.95,75.10,53.81,1.00,0.97
307,29.97,85.95,42.53,23.92,75.06,53.79,1.02,0.97
308,29.96,85.93,42.54,23.94,75.08,53.81,1.04,0.97
309,30.00,85.99,42.52,23.94,75.08,53.81,0.98,0.97
310,29.97,85.95,42.52,23.95,75.10,53.81,1.02,0.97
311,29.98,85.97,42.51,23.96,75.12,53.80,1.00,0.97
312,30.00,85.99,42.52,23.94,75.08,53.81,0.98,0.97
313,29.97,85.95,42.51,23.95,75.10,53.79,1.02,0.97
314,30.00,85.99,42.51,23.94,75.08,53.78,0.98,0.97
315,29.97,85.95,42.50,23.95,75.10,53.78,1.02,0.97
316,29.97,85.95,42.50,23.94,75.08,53.79,1.02,0.97
317,29.98,85.97,42.50,23.95,75.10,53.78,1.00,0.97
318,29.98,85.97,42.50,23.95,75.10,53.78,1.00,0.97
319,30.00,85.99,42.48,23.96,75.12,53.78,0.98,0.97
320,29.97,85.95,42.49,23.95,75.10,53.79,1.03,0.97
321,29.98,85.97,42.50,23.95,75.10,53.79,1.00,0.97
322,29.97,85.95,42.50,23.92,75.06,53.81,1.03,0.97
323,30.00,85.99,42.48,23.95,75.10,53.78,0.98,0.97
324,30.01,86.01,42.48,23.94,75.08,53.80,0.96,0.97
325,30.00,85.99,42.46,23.94,75.08,53.80,0.98,0.97
326,30.00,85.99,42.48,23.94,75.08,53.79,0.98,0.97
327,29.97,85.95,42.47,23.94,75.08,53.79,1.03,0.98
328,30.00,85.99,42.45,23.92,75.06,53.78,0.98,0.98
329,30.00,85.99,42.47,23.92,75.06,53.78,0.99,0.98
330,30.00,85.99,42.45,23.94,75.08,53.80,0.99,0.98
331,29.97,85.95,42.46,23.94,75.08,53.80,1.03,0.98
332,29.97,85.95,42.45,23.92,75.06,53.79,1.03,0.98
333,30.00,85.99,42.47,23.94,75.08,53.78,0.99,0.98
334,29.98,85.97,42.45,23.94,75.08,53.78,1.01,0.98
335,29.98,85.97,42.47,23.91,75.05,53.81,1.01,0.98
336,29.97,85.95,42.45,23.92,75.06,53.78,1.03,0.98
337,29.98,85.97,42.45,23.92,75.06,53.81,1.01,0.98
338,29.98,85.97,42.45,23.92,75.06,53.81,1.01,0.98
339,29.97,85.95,42.45,23.92,75.06,53.81,1.03,0.98
340,29.97,85.95,42.45,23.96,75.12,53.81,1.03,0.98
341,29.97,85.95,42.45,23.94,75.08,53.81,1.03,0.98
342,29.97,85.95,42.46,23.94,75.08,53.81,1.03,0.98
343,29.97,85.95,42.46,23.92,75.06,53.81,1.03,0.98
344,29.98,85.97,42.45,23.92,75.06,53.81,1.01,0.98
345,29.97,85.95,42.44,23.94,75.08,53.81,1.03,0.98
346,29.97,85.95,42.44,23.92,75.06,53.81,1.03,0.98
347,29.96,85.93,42.45,23.91,75.05,53.81,1.06,0.98
348,29.96,85.93,42.44,23.92,75.06,53.80,1.06,0.98
349,29.96,85.93,42.42,23.94,75.08,53.82,1.06,0.98
350,29.97,85.95,42.44,23.89,75.01,53.81,1.04,0.99
351,29.95,85.91,42.43,23.92,75.06,53.80,1.08,0.99
352,29.95,85.91,42.43,23.91,75.05,53.81,1.08,0.99
353,29.96,85.93,42.43,23.91,75.05,53.79,1.06,0.99
354,29.95,85.91,42.42,23.92,75.06,53.81,1.08,0.99
355,29.96,85.93,42.42,23.90,75.03,53.81,1.06,0.99
356,29.96,85.93,42.42,23.92,75.06,53.81,1.06,0.99
357,29.95,85.91,42.41,23.91,75.05,53.84,1.09,0.99
358,29.96,85.93,42.41,23.92,75.06,53.83,1.07,0.99
359,29.95,85.91,42.40,23.92,75.06,53.83,1.09,0.99
360,29.95,85.91,42.43,23.91,75.05,53.81,1.09,0.99
361,29.95,85.91,42.42,23.90,75.03,53.84,1.09,0.99
362,29.95,85.91,42.43,23.90,75.03,53.84,1.09,1.00
363,29.96,85.93,42.41,23.91,75.05,53.82,1.07,1.00
364,29.95,85.91,42.43,23.92,75.06,53.84,1.09,1.00
365,29.97,85.95,42.42,23.89,75.01,53.83,1.05,1.00
366,29.95,85.91,42.42,23.89,75.01,53.84,1.09,1.00
367,29.95,85.91,42.42,23.91,75.05,53.84,1.09,1.00
368,29.96,85.93,42.42,23.92,75.06,53.84,1.07,1.00
369,29.95,85.91,42.42,23.92,75.06,53.86,1.10,1.00
370,29.96,85.93,42.40,23.92,75.06,53.85,1.08,1.00
371,29.95,85.91,42.42,23.94,75.08,53.87,1.10,1.00
372,29.93,85.88,42.41,23.92,75.06,53.88,1.14,1.00
373,29.96,85.93,42.42,23.92,75.06,53.85,1.08,1.01
374,29.97,85.95,42.42,23.92,75.06,53.87,1.06,1.01
375,29.94,85.90,42.39,23.94,75.08,53.88,1.12,1.01
376,29.93,85.88,42.39,23.96,75.12,53.88,1.15,1.01
377,29.95,85.91,42.42,23.95,75.10,53.88,1.10,1.01
378,29.95,85.91,42.43,23.94,75.08,53.88,1.11,1.01
379,29.95,85.91,42.42,23.94,75.08,53.87,1.11,1.01
380,29.94,85.90,42.42,23.92,75.06,53.86,1.13,1.01
381,29.94,85.90,42.41,23.95,75.10,53.88,1.13,1.01
382,29.95,85.91,42.42,23.92,75.06,53.86,1.11,1.01
383,29.95,85.91,42.41,23.94,75.08,53.88,1.11,1.02
384,29.93,85.88,42.41,23.95,75.10,53.89,1.15,1.02
385,29.94,85.90,42.42,23.94,75.08,53.88,1.13,1.02
386,29.94,85.90,42.43,23.94,75.08,53.89,1.14,1.02
387,29.95,85.91,42.42,23.92,75.06,53.85,1.12,1.02
388,29.95,85.91,42.42,23.92,75.06,53.88,1.12,1.02
389,29.94,85.90,42.42,23.94,75.08,53.90,1.14,1.02
390,29.94,85.90,42.41,23.94,75.08,53.88,1.14,1.02
391,29.95,85.91,42.43,23.96,75.12,53.88,1.12,1.02
392,29.95,85.91,42.43,23.96,75.12,53.88,1.12,1.03
393,29.94,85.90,42.44,23.95,75.10,53.88,1.14,1.03
394,29.95,85.91,42.43,23.94,75.08,53.88,1.12,1.03
395,29.94,85.90,42.42,23.94,75.08,53.88,1.14,1.03
396,29.92,85.86,42.43,23.92,75.06,53.87,1.19,1.03
397,29.94,85.90,42.42,23.92,75.06,53.88,1.15,1.03
398,29.94,85.90,42.42,23.95,75.10,53.88,1.15,1.03
399,29.94,85.90,42.42,23.92,75.06,53.88,1.15,1.03
400,29.93,85.88,42.42,23.94,75.08,53.88,1.17,1.03
401,29.94,85.90,42.42,23.96,75.12,53.88,1.15,1.04
402,29.92,85.86,42.42,23.95,75.10,53.90,1.20,1.04
403,29.95,85.91,42.43,23.94,75.08,53.89,1.13,1.04
404,29.94,85.90,42.42,23.96,75.12,53.88,1.16,1.04
405,29.94,85.90,42.44,23.96,75.12,53.87,1.16,1.04
406,29.94,85.90,42.42,23.96,75.12,53.87,1.16,1.04
407,29.92,85.86,42.44,23.96,75.12,53.88,1.20,1.04
408,29.93,85.88,42.42,23.92,75.06,53.88,1.18,1.04
