time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,amps,pid_i
574,30.23,86.42,43.44,23.96,75.12,52.94,2.00,4.89
575,30.22,86.40,43.40,23.96,75.12,52.94,2.00,4.89
576,30.23,86.42,43.40,23.96,75.12,52.93,2.00,4.89
577,30.24,86.44,43.40,23.95,75.10,52.94,2.00,4.89
578,30.25,86.45,43.40,23.94,75.08,52.93,1.54,4.89
579,30.24,86.44,43.41,23.96,75.12,52.93,2.00,4.89
580,30.24,86.44,43.38,23.95,75.10,52.91,2.00,4.89
581,30.26,86.47,43.39,23.96,75.12,52.92,1.37,4.88
582,30.24,86.44,43.39,23.96,75.12,52.93,2.00,4.88
583,30.26,86.47,43.35,23.95,75.10,52.93,2.00,4.88
584,30.28,86.51,43.39,23.94,75.08,52.91,0.10,4.88
585,30.28,86.51,43.37,23.96,75.12,52.91,1.48,4.88
586,30.30,86.53,43.39,23.96,75.12,52.92,1.01,4.87
587,30.30,86.53,43.39,23.97,75.14,52.91,2.00,4.87
588,30.31,86.55,43.40,23.99,75.18,52.91,1.44,4.87
589,30.30,86.53,43.37,23.97,75.14,52.90,2.00,4.87
590,30.31,86.55,43.38,23.99,75.18,52.91,2.00,4.87
591,30.28,86.51,43.35,23.98,75.16,52.90,2.00,4.87
592,30.28,86.51,43.35,23.99,75.18,52.92,2.00,4.87
593,30.27,86.49,43.35,24.00,75.20,52.91,2.00,4.87
594,30.31,86.55,43.35,24.00,75.20,52.91,1.53,4.86
595,30.32,86.57,43.35,23.99,75.18,52.89,1.03,4.86
596,30.31,86.55,43.35,23.98,75.16,52.90,2.00,4.86
597,30.30,86.53,43.34,24.00,75.20,52.91,2.00,4.86
598,30.30,86.53,43.33,23.99,75.18,52.90,2.00,4.86
599,30.32,86.57,43.35,24.00,75.20,52.88,1.89,4.85
600,30.33,86.59,43.33,24.00,75.20,52.89,1.25,4.84
601,30.32,86.57,43.31,23.98,75.16,52.89,2.00,4.84
602,30.32,86.57,43.32,23.98,75.16,52.88,2.00,4.84
603,30.34,86.61,43.31,24.00,75.20,52.88,1.16,4.84
604,30.34,86.61,43.32,24.00,75.20,52.88,2.00,4.84
605,30.34,86.61,43.30,23.97,75.14,52.88,2.00,4.84
606,30.34,86.61,43.32,24.00,75.20,52.89,2.00,4.84
607,30.34,86.61,43.30,23.99,75.18,52.87,2.00,4.84
608,30.35,86.63,43.29,23.99,75.18,52.87,2.00,4.84
609,30.34,86.61,43.29,24.01,75.22,52.88,2.00,4.84
610,30.36,86.65,43.30,24.01,75.22,52.88,1.53,4.83
611,30.34,86.61,43.29,24.01,75.22,52.89,2.00,4.83
612,30.36,86.65,43.29,24.01,75.22,52.88,2.00,4.83
613,30.35,86.63,43.27,24.01,75.22,52.86,2.00,4.83
614,30.36,86.65,43.29,24.02,75.24,52.88,2.00,4.83
615,30.34,86.61,43.29,24.01,75.22,52.87,2.00,4.83
616,30.37,86.67,43.27,24.02,75.24,52.88,1.21,4.82
617,30.38,86.69,43.29,24.01,75.22,52.87,0.76,4.82
618,30.39,86.71,43.27,24.00,75.20,52.88,0.46,4.81
619,30.40,86.73,43.28,24.00,75.20,52.85,0.24,4.80
620,30.40,86.73,43.28,23.98,75.16,52.85,1.54,4.80
621,30.41,86.74,43.28,23.99,75.18,52.85,0.96,4.79
622,30.39,86.71,43.29,24.00,75.20,52.86,2.00,4.79
623,30.40,86.73,43.26,24.01,75.22,52.85,2.00,4.79
624,30.41,86.74,43.27,24.01,75.22,52.86,2.00,4.79
625,30.40,86.73,43.26,24.01,75.22,52.85,2.00,4.79
626,30.41,86.74,43.26,24.01,75.22,52.85,2.00,4.79
627,30.41,86.74,43.26,24.01,75.22,52.85,2.00,4.79
628,30.41,86.74,43.26,23.98,75.16,52.86,2.00,4.79
629,30.41,86.74,43.26,24.01,75.22,52.84,2.00,4.79
630,30.39,86.71,43.25,24.00,75.20,52.83,2.00,4.79
631,30.41,86.74,43.25,24.00,75.20,52.83,2.00,4.79
632,30.40,86.73,43.22,24.01,75.22,52.84,2.00,4.79
633,30.42,86.76,43.25,24.00,75.20,52.81,1.69,4.78
634,30.41,86.74,43.25,23.98,75.16,52.82,2.00,4.78
635,30.41,86.74,43.25,23.99,75.18,52.82,2.00,4.78
636,30.42,86.76,43.21,23.97,75.14,52.80,2.00,4.78
637,30.40,86.73,43.22,23.98,75.16,52.81,2.00,4.78
638,30.44,86.78,43.24,23.98,75.16,52.81,1.02,4.77
639,30.42,86.76,43.23,23.98,75.16,52.82,2.00,4.77
640,30.39,86.71,43.22,23.99,75.18,52.82,2.00,4.77
641,30.40,86.73,43.22,23.98,75.16,52.81,2.00,4.77
642,30.41,86.74,43.22,23.97,75.14,52.81,2.00,4.77
643,30.41,86.74,43.21,23.98,75.16,52.80,2.00,4.77
644,30.45,86.80,43.22,23.98,75.16,52.80,0.10,4.77
645,30.45,86.80,43.21,23.97,75.14,52.79,1.00,4.76
646,30.42,86.76,43.21,23.97,75.14,52.81,2.00,4.76
647,30.44,86.78,43.22,23.97,75.14,52.82,2.00,4.76
648,30.44,86.78,43.21,23.97,75.14,52.82,2.00,4.76
649,30.45,86.80,43.21,23.96,75.12,52.81,2.00,4.76
650,30.44,86.78,43.22,23.97,75.14,52.81,2.00,4.76
651,30.41,86.74,43.21,23.98,75.16,52.82,2.00,4.76
652,30.45,86.80,43.22,23.97,75.14,52.82,1.75,4.76
653,30.46,86.82,43.22,23.98,75.16,52.82,1.06,4.75
654,30.45,86.80,43.22,23.97,75.14,52.83,2.00,4.75
655,30.45,86.80,43.22,23.97,75.14,52.82,2.00,4.75
656,30.45,86.80,43.22,23.97,75.14,52.83,2.00,4.75
657,30.46,86.82,43.22,23.96,75.12,52.82,2.00,4.75
658,30.46,86.82,43.22,23.97,75.14,52.83,2.00,4.75
659,30.46,86.82,43.22,23.97,75.14,52.84,2.00,4.75
660,30.47,86.84,43.22,23.97,75.14,52.82,2.00,4.75
661,30.46,86.82,43.22,23.98,75.16,52.82,2.00,4.75
662,30.46,86.82,43.21,23.98,75.16,52.85,2.00,4.75
663,30.46,86.82,43.21,23.96,75.12,52.82,2.00,4.75
664,30.46,86.82,43.19,23.99,75.18,52.82,2.00,4.75
665,30.46,86.82,43.22,23.97,75.14,52.82,2.00,4.75
666,30.47,86.84,43.22,23.98,75.16,52.82,2.00,4.75
667,30.46,86.82,43.19,23.97,75.14,52.82,2.00,4.75
668,30.46,86.82,43.19,23.98,75.16,52.82,2.00,4.75
669,30.46,86.82,43.20,23.97,75.14,52.82,2.00,4.75
670,30.48,86.86,43.22,23.98,75.16,52.83,1.26,4.74
671,30.48,86.86,43.20,23.98,75.16,52.84,2.00,4.74
672,30.48,86.86,43.22,23.97,75.14,52.83,2.00,4.74
673,30.49,86.88,43.21,23.96,75.12,52.81,1.71,4.73
674,30.49,86.88,43.19,23.98,75.16,52.80,2.00,4.73
675,30.49,86.88,43.21,23.98,75.16,52.82,2.00,4.73
676,30.50,86.90,43.19,23.95,75.10,52.82,1.83,4.72
677,30.50,86.90,43.21,23.97,75.14,52.82,2.00,4.72
678,30.49,86.88,43.20,23.96,75.12,52.82,2.00,4.72
679,30.50,86.90,43.20,23.96,75.12,52.82,2.00,4.72
680,30.52,86.94,43.20,23.96,75.12,52.84,0.28,4.71
681,30.50,86.90,43.21,23.96,75.12,52.82,2.00,4.71
682,30.51,86.92,43.19,23.96,75.12,52.81,2.00,4.71
683,30.52,86.94,43.20,23.97,75.14,52.82,1.69,4.70
684,30.55,87.00,43.19,23.97,75.14,52.82,0.10,4.70
685,30.54,86.98,43.19,23.97,75.14,52.81,1.42,4.69
686,30.54,86.98,43.19,23.96,75.12,52.82,2.00,4.69
687,30.55,87.00,43.19,23.95,75.10,52.82,1.30,4.68
688,30.54,86.98,43.19,23.96,75.12,52.82,2.00,4.68
689,30.54,86.98,43.20,23.97,75.14,52.82,2.00,4.68
690,30.55,87.00,43.19,23.96,75.12,52.80,2.00,4.68
691,30.55,87.00,43.17,23.96,75.12,52.81,2.00,4.68
692,30.54,86.98,43.20,23.95,75.10,52.82,2.00,4.68
693,30.55,87.00,43.19,23.95,75.10,52.82,2.00,4.68
694,30.57,87.03,43.18,23.95,75.10,52.82,0.27,4.67
695,30.55,87.00,43.19,23.92,75.06,52.84,2.00,4.67
696,30.56,87.01,43.17,23.96,75.12,52.82,2.00,4.67
697,30.54,86.98,43.16,23.95,75.10,52.84,2.00,4.67
698,30.60,87.07,43.16,23.95,75.10,52.82,0.10,4.67
699,30.57,87.03,43.15,23.95,75.10,52.81,2.00,4.67
700,30.56,87.01,43.17,23.96,75.12,52.83,2.00,4.67
701,30.59,87.05,43.13,23.96,75.12,52.82,1.39,4.66
702,30.59,87.05,43.16,23.94,75.08,52.82,2.00,4.66
703,30.57,87.03,43.13,23.92,75.06,52.80,2.00,4.66
704,30.61,87.09,43.15,23.96,75.12,52.81,0.10,4.66
705,30.60,87.07,43.16,23.95,75.10,52.81,2.00,4.66
706,30.61,87.09,43.14,23.95,75.10,52.82,1.41,4.65
707,30.60,87.07,43.13,23.91,75.05,52.82,2.00,4.65
708,30.59,87.05,43.14,23.94,75.08,52.82,2.00,4.65
709,30.60,87.07,43.14,23.92,75.06,52.81,2.00,4.65
710,30.60,87.07,43.13,23.91,75.05,52.80,2.00,4.65
711,30.60,87.07,43.10,23.94,75.08,52.81,2.00,4.65
712,30.62,87.11,43.12,23.94,75.08,52.82,0.63,4.63
713,30.61,87.09,43.13,23.92,75.06,52.79,2.00,4.63
714,30.62,87.11,43.11,23.92,75.06,52.81,1.82,4.62
715,30.61,87.09,43.10,23.95,75.10,52.80,2.00,4.62
716,30.64,87.15,43.13,23.92,75.06,52.80,0.10,4.62
717,30.62,87.11,43.08,23.91,75.05,52.82,2.00,4.62
718,30.65,87.17,43.11,23.94,75.08,52.79,0.10,4.62
719,30.63,87.13,43.09,23.90,75.03,52.81,2.00,4.62
720,30.63,87.13,43.09,23.92,75.06,52.79,2.00,4.62
721,30.63,87.13,43.09,23.91,75.05,52.82,2.00,4.62
722,30.65,87.17,43.06,23.92,75.06,52.82,0.72,4.61
723,30.64,87.15,43.07,23.90,75.03,52.82,2.00,4.61
724,30.65,87.17,43.06,23.90,75.03,52.82,1.82,4.60
725,30.65,87.17,43.08,23.91,75.05,52.82,2.00,4.60
726,30.66,87.19,43.06,23.90,75.03,52.82,1.32,4.59
727,30.69,87.25,43.03,23.91,75.05,52.82,0.10,4.59
728,30.66,87.19,43.04,23.91,75.05,52.82,2.00,4.59
729,30.68,87.23,43.06,23.90,75.03,52.83,0.92,4.57
730,30.66,87.19,43.03,23.90,75.03,52.83,2.00,4.57
731,30.69,87.25,43.03,23.90,75.03,52.83,0.10,4.57
732,30.68,87.23,43.03,23.91,75.05,52.83,2.00,4.57
733,30.66,87.19,43.05,23.92,75.06,52.82,2.00,4.57
734,30.68,87.23,43.02,23.90,75.03,52.85,2.00,4.57
735,30.67,87.21,43.00,23.92,75.06,52.84,2.00,4.57
736,30.67,87.21,43.00,23.91,75.05,52.83,2.00,4.57
737,30.65,87.17,43.02,23.90,75.03,52.83,2.00,4.57
738,30.66,87.19,43.00,23.92,75.06,52.85,2.00,4.57
739,30.67,87.21,42.99,23.91,75.05,52.85,2.00,4.57
740,30.69,87.25,43.00,23.90,75.03,52.84,0.10,4.57
741,30.69,87.25,42.99,23.90,75.03,52.83,1.10,4.56
742,30.68,87.23,43.00,23.88,74.99,52.85,2.00,4.56
743,30.69,87.25,42.98,23.90,75.03,52.85,1.92,4.55
744,30.68,87.23,42.97,23.90,75.03,52.85,2.00,4.55
745,30.69,87.25,42.98,23.90,75.03,52.85,2.00,4.55
746,30.66,87.19,42.97,23.90,75.03,52.84,2.00,4.55
747,30.67,87.21,42.98,23.90,75.03,52.85,2.00,4.55
748,30.68,87.23,42.97,23.90,75.03,52.86,2.00,4.55
749,30.69,87.25,42.97,23.89,75.01,52.84,1.45,4.53
750,30.71,87.29,42.97,23.89,75.01,52.84,0.10,4.53
751,30.68,87.23,42.97,23.89,75.01,52.86,2.00,4.53
752,30.69,87.25,42.96,23.89,75.01,52.87,2.00,4.53
753,30.69,87.25,42.95,23.89,75.01,52.88,2.00,4.53
754,30.69,87.25,42.96,23.86,74.95,52.88,2.00,4.53
755,30.67,87.21,42.94,23.88,74.99,52.86,2.00,4.53
756,30.69,87.25,42.94,23.88,74.99,52.87,2.00,4.53
757,30.69,87.25,42.95,23.90,75.03,52.88,2.00,4.53
758,30.67,87.21,42.95,23.89,75.01,52.88,2.00,4.53
759,30.69,87.25,42.95,23.88,74.99,52.86,2.00,4.53
760,30.68,87.23,42.93,23.90,75.03,52.88,2.00,4.53
761,30.68,87.23,42.95,23.89,75.01,52.88,2.00,4.53
762,30.70,87.27,42.95,23.89,75.01,52.89,0.80,4.52
763,30.69,87.25,42.93,23.88,74.99,52.89,2.00,4.52
764,30.70,87.27,42.95,23.91,75.05,52.88,1.75,4.51
765,30.70,87.27,42.92,23.90,75.03,52.89,2.00,4.51
766,30.70,87.27,42.93,23.90,75.03,52.90,2.00,4.51
767,30.71,87.29,42.95,23.90,75.03,52.89,1.44,4.49
768,30.71,87.29,42.93,23.91,75.05,52.88,2.00,4.49
769,30.70,87.27,42.93,23.90,75.03,52.89,2.00,4.49
770,30.70,87.27,42.95,23.90,75.03,52.88,2.00,4.49
771,30.72,87.30,42.93,23.90,75.03,52.90,0.72,4.48
772,30.74,87.32,42.94,23.91,75.05,52.89,0.12,4.47
773,30.74,87.32,42.94,23.89,75.01,52.89,1.17,4.45
774,30.72,87.30,42.93,23.89,75.01,52.88,2.00,4.45
775,30.74,87.32,42.93,23.88,74.99,52.88,1.85,4.44
776,30.74,87.32,42.93,23.89,75.01,52.87,2.00,4.44
777,30.74,87.32,42.93,23.88,74.99,52.88,2.00,4.44
778,30.75,87.34,42.93,23.89,75.01,52.88,1.38,4.42
779,30.76,87.36,42.93,23.89,75.01,52.88,0.54,4.41
780,30.75,87.34,42.92,23.91,75.05,52.87,2.00,4.41
781,30.76,87.36,42.93,23.89,75.01,52.88,1.53,4.40
782,30.75,87.34,42.93,23.89,75.01,52.88,2.00,4.40
783,30.72,87.30,42.92,23.88,74.99,52.87,2.00,4.40
784,30.75,87.34,42.89,23.90,75.03,52.86,2.00,4.40
785,30.70,87.27,42.91,23.90,75.03,52.89,2.00,4.40
786,30.74,87.32,42.90,23.91,75.05,52.87,2.00,4.40
787,30.74,87.32,42.91,23.90,75.03,52.86,2.00,4.40
788,30.75,87.34,42.90,23.90,75.03,52.88,1.39,4.38
789,30.74,87.32,42.90,23.91,75.05,52.88,2.00,4.38
790,30.71,87.29,42.91,23.90,75.03,52.88,2.00,4.38
791,30.75,87.34,42.91,23.90,75.03,52.88,0.89,4.37
792,30.74,87.32,42.90,23.89,75.01,52.88,2.00,4.37
793,30.74,87.32,42.90,23.91,75.05,52.88,2.00,4.37
794,30.71,87.29,42.90,23.90,75.03,52.88,2.00,4.37
795,30.74,87.32,42.90,23.92,75.06,52.87,2.00,4.37
796,30.72,87.30,42.89,23.90,75.03,52.87,2.00,4.37
797,30.74,87.32,42.89,23.90,75.03,52.86,2.00,4.37
798,30.72,87.30,42.90,23.92,75.06,52.88,2.00,4.37
799,30.76,87.36,42.89,23.92,75.06,52.86,0.10,4.37
800,30.76,87.36,42.90,23.92,75.06,52.86,0.65,4.35
801,30.75,87.34,42.90,23.90,75.03,52.88,2.00,4.35
802,30.76,87.36,42.90,23.90,75.03,52.85,1.54,4.34
803,30.76,87.36,42.91,23.90,75.03,52.88,2.00,4.34
804,30.76,87.36,42.89,23.89,75.01,52.86,2.00,4.34
805,30.74,87.32,42.89,23.88,74.99,52.85,2.00,4.34
806,30.76,87.36,42.89,23.91,75.05,52.85,1.85,4.33
807,30.76,87.36,42.88,23.90,75.03,52.83,2.00,4.33
808,30.76,87.36,42.90,23.90,75.03,52.85,2.00,4.33
809,30.76,87.36,42.89,23.89,75.01,52.85,2.00,4.33
810,30.78,87.40,42.90,23.90,75.03,52.85,0.10,4.33
811,30.75,87.34,42.89,23.88,74.99,52.84,2.00,4.33
812,30.76,87.36,42.89,23.88,74.99,52.85,2.00,4.33
813,30.78,87.40,42.87,23.88,74.99,52.85,0.24,4.31
814,30.76,87.36,42.87,23.90,75.03,52.85,2.00,4.31
815,30.78,87.40,42.89,23.90,75.03,52.85,0.84,4.30
816,30.77,87.38,42.87,23.90,75.03,52.85,2.00,4.30
817,30.78,87.40,42.89,23.90,75.03,52.85,1.58,4.28
818,30.77,87.38,42.86,23.89,75.01,52.84,2.00,4.28
819,30.78,87.40,42.87,23.89,75.01,52.84,1.90,4.27
820,30.78,87.40,42.87,23.91,75.05,52.85,2.00,4.27
821,30.76,87.36,42.88,23.91,75.05,52.86,2.00,4.27
822,30.77,87.38,42.87,23.91,75.05,52.85,2.00,4.27
823,30.77,87.38,42.87,23.90,75.03,52.85,2.00,4.27
824,30.74,87.32,42.87,23.89,75.01,52.84,2.00,4.27
825,30.76,87.36,42.85,23.89,75.01,52.82,2.00,4.27
826,30.76,87.36,42.87,23.89,75.01,52.83,2.00,4.27
827,30.75,87.34,42.86,23.90,75.03,52.83,2.00,4.27
828,30.78,87.40,42.87,23.88,74.99,52.82,0.10,4.27
829,30.76,87.36,42.85,23.89,75.01,52.84,2.00,4.27
830,30.75,87.34,42.86,23.92,75.06,52.85,2.00,4.27
831,30.76,87.36,42.84,23.90,75.03,52.83,2.00,4.27
832,30.76,87.36,42.85,23.92,75.06,52.83,2.00,4.27
833,30.76,87.36,42.87,23.90,75.03,52.84,2.00,4.27
834,30.75,87.34,42.87,23.91,75.05,52.82,2.00,4.27
835,30.75,87.34,42.84,23.90,75.03,52.83,2.00,4.27
836,30.76,87.36,42.87,23.90,75.03,52.83,2.00,4.27
837,30.76,87.36,42.87,23.89,75.01,52.83,2.00,4.27
838,30.78,87.40,42.85,23.87,74.97,52.82,0.10,4.27
839,30.76,87.36,42.87,23.89,75.01,52.83,2.00,4.27
840,30.79,87.42,42.87,23.88,74.99,52.82,0.10,4.27
841,30.78,87.40,42.87,23.87,74.97,52.82,1.89,4.25
842,30.77,87.38,42.84,23.88,74.99,52.83,2.00,4.25
843,30.78,87.40,42.87,23.87,74.97,52.83,2.00,4.25
844,30.78,87.40,42.86,23.87,74.97,52.83,2.00,4.25
845,30.78,87.40,42.85,23.89,75.01,52.83,2.00,4.25
846,30.77,87.38,42.85,23.88,74.99,52.83,2.00,4.25
847,30.80,87.44,42.85,23.87,74.97,52.82,0.10,4.25
848,30.78,87.40,42.86,23.88,74.99,52.82,2.00,4.25
849,30.77,87.38,42.85,23.85,74.93,52.82,2.00,4.25
850,30.78,87.40,42.84,23.86,74.95,52.82,2.00,4.25
851,30.79,87.42,42.85,23.86,74.95,52.82,1.38,4.24
852,30.78,87.40,42.84,23.85,74.93,52.83,2.00,4.24
853,30.79,87.42,42.85,23.86,74.95,52.83,1.77,4.22
854,30.81,87.46,42.87,23.87,74.97,52.82,0.10,4.22
855,30.80,87.44,42.86,23.86,74.95,52.82,1.92,4.21
856,30.79,87.42,42.85,23.84,74.91,52.83,2.00,4.21
857,30.82,87.48,42.86,23.85,74.93,52.82,0.10,4.21
858,30.80,87.44,42.86,23.86,74.95,52.83,2.00,4.21
859,30.80,87.44,42.84,23.86,74.95,52.83,2.00,4.21
860,30.81,87.46,42.85,23.84,74.91,52.83,1.61,4.19
861,30.80,87.44,42.87,23.85,74.93,52.85,2.00,4.19
862,30.82,87.48,42.84,23.86,74.95,52.85,0.39,4.18
863,30.80,87.44,42.82,23.88,74.99,52.83,2.00,4.18
864,30.82,87.48,42.84,23.86,74.95,52.84,0.79,4.16
865,30.83,87.50,42.81,23.87,74.97,52.85,0.10,4.16
866,30.80,87.44,42.84,23.88,74.99,52.84,2.00,4.16
867,30.82,87.48,42.84,23.86,74.95,52.86,1.59,4.15
868,30.81,87.46,42.83,23.87,74.97,52.85,2.00,4.15
869,30.82,87.48,42.83,23.86,74.95,52.86,1.79,4.13
870,30.81,87.46,42.83,23.86,74.95,52.85,2.00,4.13
871,30.79,87.42,42.81,23.86,74.95,52.85,2.00,4.13
872,30.80,87.44,42.81,23.89,75.01,52.85,2.00,4.13
873,30.80,87.44,42.81,23.86,74.95,52.86,2.00,4.13
874,30.79,87.42,42.81,23.86,74.95,52.85,2.00,4.13
875,30.80,87.44,42.80,23.86,74.95,52.85,2.00,4.13
876,30.82,87.48,42.81,23.86,74.95,52.83,0.10,4.13
877,30.80,87.44,42.81,23.86,74.95,52.85,2.00,4.13
878,30.81,87.46,42.80,23.88,74.99,52.85,1.95,4.11
879,30.79,87.42,42.79,23.86,74.95,52.87,2.00,4.11
880,30.78,87.40,42.77,23.86,74.95,52.85,2.00,4.11
881,30.81,87.46,42.78,23.88,74.99,52.85,0.48,4.10
882,30.81,87.46,42.80,23.85,74.93,52.85,1.24,4.08
883,30.81,87.46,42.80,23.86,74.95,52.85,1.74,4.07
884,30.83,87.50,42.80,23.85,74.93,52.85,0.10,4.07
885,30.81,87.46,42.77,23.86,74.95,52.86,2.00,4.07
886,30.82,87.48,42.81,23.86,74.95,52.86,1.64,4.05
887,30.82,87.48,42.77,23.87,74.97,52.85,1.99,4.04
888,30.81,87.46,42.78,23.86,74.95,52.86,2.00,4.04
889,30.82,87.48,42.79,23.86,74.95,52.86,1.91,4.02
890,30.82,87.48,42.77,23.88,74.99,52.86,2.00,4.02
891,30.82,87.48,42.77,23.87,74.97,52.86,2.00,4.02
892,30.83,87.50,42.77,23.88,74.99,52.85,1.01,4.01
893,30.82,87.48,42.77,23.86,74.95,52.85,2.00,4.01
894,30.83,87.50,42.75,23.87,74.97,52.87,1.44,3.99
895,30.83,87.50,42.74,23.87,74.97,52.86,1.83,3.97
896,30.82,87.48,42.77,23.88,74.99,52.85,2.00,3.97
897,30.82,87.48,42.77,23.87,74.97,52.88,2.00,3.97
898,30.82,87.48,42.77,23.88,74.99,52.88,2.00,3.97
899,30.82,87.48,42.76,23.87,74.97,52.87,2.00,3.97
900,30.82,87.48,42.74,23.89,75.01,52.87,2.00,3.97
901,30.82,87.48,42.76,23.89,75.01,52.88,2.00,3.97
902,30.81,87.46,42.75,23.89,75.01,52.85,2.00,3.97
903,30.81,87.46,42.73,23.87,74.97,52.87,2.00,3.97
904,30.82,87.48,42.77,23.88,74.99,52.88,1.89,3.96
905,30.83,87.50,42.74,23.88,74.99,52.86,0.68,3.94
906,30.83,87.50,42.75,23.88,74.99,52.87,1.31,3.93
907,30.83,87.50,42.76,23.89,75.01,52.88,1.72,3.91
908,30.84,87.52,42.77,23.88,74.99,52.88,0.54,3.90
909,30.83,87.50,42.76,23.88,74.99,52.86,2.00,3.90
910,30.83,87.50,42.75,23.89,75.01,52.85,2.00,3.90
911,30.82,87.48,42.76,23.87,74.97,52.85,2.00,3.90
912,30.84,87.52,42.76,23.89,75.01,52.85,0.65,3.88
913,30.82,87.48,42.75,23.89,75.01,52.87,2.00,3.88
914,30.84,87.52,42.72,23.89,75.01,52.88,0.73,3.86
915,30.82,87.48,42.74,23.87,74.97,52.85,2.00,3.86
916,30.84,87.52,42.77,23.89,75.01,52.88,0.75,3.85
917,30.84,87.52,42.74,23.89,75.01,52.85,1.32,3.83
918,30.85,87.54,42.73,23.89,75.01,52.85,0.24,3.82
919,30.85,87.54,42.73,23.89,75.01,52.86,0.96,3.80
920,30.86,87.56,42.75,23.88,74.99,52.88,0.10,3.80
921,30.85,87.54,42.73,23.88,74.99,52.86,2.00,3.80
922,30.85,87.54,42.73,23.88,74.99,52.85,2.00,3.80
923,30.86,87.56,42.73,23.88,74.99,52.83,0.89,3.78
924,30.85,87.54,42.72,23.91,75.05,52.85,2.00,3.78
925,30.86,87.56,42.74,23.88,74.99,52.86,1.24,3.77
926,30.84,87.52,42.74,23.88,74.99,52.85,2.00,3.77
927,30.85,87.54,42.73,23.89,75.01,52.85,2.00,3.77
928,30.86,87.56,42.74,23.89,75.01,52.85,0.92,3.75
929,30.87,87.57,42.74,23.90,75.03,52.85,0.10,3.75
930,30.90,87.61,42.72,23.90,75.03,52.85,0.10,3.75
931,30.87,87.57,42.76,23.89,75.01,52.86,2.00,3.75
932,30.87,87.57,42.73,23.92,75.06,52.86,2.00,3.75
933,30.86,87.56,42.71,23.91,75.05,52.85,2.00,3.75
934,30.87,87.57,42.72,23.91,75.05,52.86,1.82,3.73
935,30.87,87.57,42.71,23.94,75.08,52.87,1.98,3.72
936,30.86,87.56,42.71,23.91,75.05,52.85,2.00,3.72
937,30.87,87.57,42.70,23.92,75.06,52.84,1.67,3.70
938,30.86,87.56,42.70,23.90,75.03,52.84,2.00,3.70
939,30.86,87.56,42.69,23.92,75.06,52.84,2.00,3.70
940,30.86,87.56,42.69,23.92,75.06,52.82,2.00,3.70
941,30.87,87.57,42.70,23.95,75.10,52.85,1.15,3.69
942,30.85,87.54,42.68,23.97,75.14,52.84,2.00,3.69
943,30.85,87.54,42.66,23.95,75.10,52.84,2.00,3.69
944,30.86,87.56,42.67,23.94,75.08,52.84,1.79,3.67
945,30.89,87.59,42.68,23.94,75.08,52.83,0.10,3.67
946,30.85,87.54,42.68,23.94,75.08,52.83,2.00,3.67
947,30.85,87.54,42.67,23.95,75.10,52.84,2.00,3.67
948,30.84,87.52,42.67,23.95,75.10,52.82,2.00,3.67
949,30.84,87.52,42.68,23.96,75.12,52.81,2.00,3.67
950,30.87,87.57,42.67,23.95,75.10,52.82,0.10,3.67
951,30.85,87.54,42.67,23.97,75.14,52.80,2.00,3.67
952,30.89,87.59,42.67,23.97,75.14,52.83,0.10,3.67
953,30.85,87.54,42.65,23.97,75.14,52.82,2.00,3.67
954,30.87,87.57,42.66,23.96,75.12,52.79,0.56,3.65
955,30.85,87.54,42.65,23.96,75.12,52.78,2.00,3.65
956,30.86,87.56,42.67,23.96,75.12,52.79,1.98,3.64
957,30.85,87.54,42.65,23.95,75.10,52.78,2.00,3.64
958,30.86,87.56,42.66,23.98,75.16,52.78,1.64,3.62
959,30.85,87.54,42.67,23.96,75.12,52.78,2.00,3.62
960,30.85,87.54,42.67,23.98,75.16,52.76,2.00,3.62
961,30.82,87.48,42.65,23.96,75.12,52.75,2.00,3.62
962,30.85,87.54,42.67,23.96,75.12,52.76,1.11,3.60
963,30.84,87.52,42.65,23.98,75.16,52.75,2.00,3.60
964,30.85,87.54,42.67,23.98,75.16,52.76,1.25,3.59
965,30.85,87.54,42.66,23.97,75.14,52.75,1.56,3.57
966,30.84,87.52,42.66,23.96,75.12,52.75,2.00,3.57
967,30.85,87.54,42.65,23.97,75.14,52.74,1.42,3.56
968,30.82,87.48,42.66,23.98,75.16,52.74,2.00,3.56
969,30.85,87.54,42.67,23.96,75.12,52.73,0.40,3.54
970,30.86,87.56,42.66,23.96,75.12,52.73,0.10,3.54
971,30.84,87.52,42.65,23.97,75.14,52.72,2.00,3.54
972,30.86,87.56,42.67,23.96,75.12,52.72,0.10,3.54
973,30.85,87.54,42.66,23.96,75.12,52.72,2.00,3.54
974,30.86,87.56,42.66,23.97,75.14,52.72,0.72,3.52
975,30.84,87.52,42.67,23.96,75.12,52.72,2.00,3.52
976,30.85,87.54,42.67,23.96,75.12,52.72,1.99,3.51
977,30.85,87.54,42.66,23.95,75.10,52.69,2.00,3.51
978,30.86,87.56,42.65,23.96,75.12,52.70,0.61,3.49
979,30.85,87.54,42.65,23.94,75.08,52.71,2.00,3.49
980,30.86,87.56,42.67,23.96,75.12,52.70,0.95,3.47
981,30.90,87.61,42.66,23.96,75.12,52.70,0.10,3.47
982,30.86,87.56,42.66,23.96,75.12,52.70,2.00,3.47
983,30.89,87.59,42.66,23.96,75.12,52.70,0.10,3.47
