time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,amps,pid_i
892,29.60,85.28,43.55,23.62,74.52,56.90,0.80,0.00
893,29.62,85.32,43.58,23.65,74.56,56.90,0.76,0.00
894,29.61,85.30,43.56,23.65,74.56,56.90,0.78,0.00
895,29.61,85.30,43.58,23.65,74.56,56.91,0.78,0.00
896,29.60,85.28,43.56,23.66,74.58,56.90,0.80,0.00
897,29.61,85.30,43.59,23.67,74.60,56.89,0.78,0.00
898,29.61,85.30,43.58,23.66,74.58,56.88,0.78,0.00
899,29.61,85.30,43.58,23.69,74.64,56.89,0.78,0.00
900,29.61,85.30,43.60,23.67,74.60,56.87,0.78,0.00
901,29.61,85.30,43.57,23.67,74.60,56.88,0.78,0.00
902,29.61,85.30,43.59,23.68,74.62,56.89,0.78,0.00
903,29.60,85.28,43.59,23.68,74.62,56.86,0.80,0.00
904,29.60,85.28,43.58,23.69,74.64,56.85,0.80,0.00
905,29.61,85.30,43.59,23.70,74.66,56.85,0.78,0.00
906,29.59,85.26,43.59,23.70,74.66,56.84,0.82,0.00
907,29.63,85.34,43.61,23.70,74.66,56.84,0.74,0.00
908,29.61,85.30,43.61,23.70,74.66,56.84,0.78,0.00
909,29.61,85.30,43.61,23.71,74.68,56.83,0.78,0.00
910,29.62,85.32,43.63,23.72,74.70,56.83,0.76,0.00
911,29.60,85.28,43.61,23.70,74.66,56.82,0.80,0.00
912,29.63,85.34,43.62,23.71,74.68,56.82,0.74,0.00
913,29.61,85.30,43.61,23.72,74.70,56.82,0.78,0.00
914,29.63,85.34,43.62,23.73,74.72,56.82,0.74,0.00
915,29.63,85.34,43.64,23.73,74.72,56.83,0.74,0.00
916,29.61,85.30,43.62,23.74,74.74,56.81,0.78,0.00
917,29.62,85.32,43.64,23.75,74.76,56.82,0.76,0.00
918,29.61,85.30,43.64,23.73,74.72,56.80,0.78,0.00
919,29.62,85.32,43.62,23.74,74.74,56.83,0.76,0.00
920,29.61,85.30,43.64,23.75,74.76,56.84,0.78,0.00
921,29.63,85.34,43.62,23.75,74.76,56.82,0.74,0.00
922,29.62,85.32,43.63,23.77,74.79,56.85,0.76,0.00
923,29.63,85.34,43.64,23.77,74.79,56.84,0.74,0.00
924,29.62,85.32,43.64,23.77,74.79,56.85,0.76,0.00
925,29.65,85.37,43.65,23.76,74.78,56.86,0.70,0.00
926,29.63,85.34,43.65,23.76,74.78,56.87,0.74,0.00
927,29.64,85.35,43.65,23.76,74.78,56.88,0.72,0.00
928,29.64,85.35,43.66,23.75,74.76,56.87,0.72,0.00
929,29.64,85.35,43.64,23.76,74.78,56.88,0.72,0.00
930,29.63,85.34,43.67,23.73,74.72,56.89,0.74,0.00
931,29.63,85.34,43.65,23.75,74.76,56.87,0.74,0.00
932,29.63,85.34,43.66,23.75,74.76,56.89,0.74,0.00
933,29.63,85.34,43.67,23.74,74.74,56.90,0.74,0.00
934,29.64,85.35,43.65,23.74,74.74,56.91,0.72,0.00
935,29.63,85.34,43.67,23.75,74.76,56.91,0.74,0.00
936,29.64,85.35,43.65,23.74,74.74,56.90,0.72,0.00
937,29.63,85.34,43.67,23.74,74.74,56.92,0.74,0.00
938,29.64,85.35,43.67,23.74,74.74,56.92,0.72,0.00
939,29.64,85.35,43.68,23.74,74.74,56.91,0.72,0.00
940,29.66,85.39,43.67,23.75,74.76,56.93,0.67,0.00
941,29.63,85.34,43.67,23.76,74.78,56.93,0.74,0.00
942,29.63,85.34,43.67,23.77,74.79,56.93,0.74,0.00
943,29.63,85.34,43.66,23.75,74.76,56.92,0.74,0.00
944,29.62,85.32,43.67,23.75,74.76,56.93,0.76,0.00
945,29.63,85.34,43.68,23.76,74.78,56.93,0.74,0.00
946,29.63,85.34,43.67,23.75,74.76,56.91,0.74,0.00
947,29.63,85.34,43.68,23.76,74.78,56.92,0.74,0.00
948,29.62,85.32,43.67,23.76,74.78,56.93,0.76,0.00
949,29.65,85.37,43.67,23.75,74.76,56.93,0.70,0.00
950,29.65,85.37,43.68,23.74,74.74,56.91,0.70,0.00
951,29.64,85.35,43.67,23.74,74.74,56.92,0.72,0.00
952,29.63,85.34,43.68,23.74,74.74,56.93,0.74,0.00
953,29.63,85.34,43.67,23.73,74.72,56.91,0.74,0.00
954,29.63,85.34,43.68,23.73,74.72,56.91,0.74,0.00
955,29.64,85.35,43.69,23.71,74.68,56.90,0.72,0.00
956,29.63,85.34,43.70,23.73,74.72,56.92,0.74,0.00
957,29.63,85.34,43.67,23.71,74.68,56.91,0.74,0.00
958,29.64,85.35,43.68,23.70,74.66,56.90,0.72,0.00
959,29.65,85.37,43.69,23.72,74.70,56.91,0.70,0.00
960,29.64,85.35,43.71,23.74,74.74,56.90,0.72,0.00
961,29.65,85.37,43.69,23.73,74.72,56.90,0.70,0.00
962,29.62,85.32,43.68,23.71,74.68,56.90,0.76,0.00
963,29.63,85.34,43.67,23.73,74.72,56.91,0.74,0.00
964,29.62,85.32,43.67,23.71,74.68,56.90,0.76,0.00
965,29.63,85.34,43.68,23.70,74.66,56.89,0.74,0.00
966,29.63,85.34,43.69,23.71,74.68,56.90,0.74,0.00
967,29.62,85.32,43.70,23.69,74.64,56.91,0.76,0.00
968,29.65,85.37,43.68,23.71,74.68,56.91,0.70,0.00
969,29.66,85.39,43.68,23.71,74.68,56.90,0.67,0.00
970,29.64,85.35,43.68,23.73,74.72,56.91,0.72,0.00
971,29.65,85.37,43.71,23.72,74.70,56.90,0.70,0.00
972,29.64,85.35,43.68,23.70,74.66,56.90,0.72,0.00
973,29.63,85.34,43.68,23.73,74.72,56.89,0.74,0.00
974,29.64,85.35,43.68,23.70,74.66,56.90,0.72,0.00
975,29.63,85.34,43.68,23.71,74.68,56.90,0.74,0.00
976,29.65,85.37,43.69,23.68,74.62,56.90,0.70,0.00
977,29.66,85.39,43.69,23.70,74.66,56.90,0.67,0.00
978,29.63,85.34,43.69,23.70,74.66,56.89,0.74,0.00
979,29.67,85.41,43.68,23.70,74.66,56.90,0.65,0.00
980,29.63,85.34,43.67,23.71,74.68,56.90,0.74,0.00
981,29.65,85.37,43.68,23.70,74.66,56.90,0.70,0.00
982,29.65,85.37,43.68,23.70,74.66,56.89,0.70,0.00
983,29.65,85.37,43.68,23.71,74.68,56.89,0.70,0.00
984,29.65,85.37,43.68,23.70,74.66,56.88,0.70,0.00
985,29.65,85.37,43.67,23.67,74.60,56.87,0.70,0.00
986,29.66,85.39,43.68,23.68,74.62,56.87,0.67,0.00
987,29.65,85.37,43.67,23.66,74.58,56.87,0.70,0.00
988,29.66,85.39,43.67,23.68,74.62,56.86,0.67,0.00
989,29.65,85.37,43.65,23.66,74.58,56.85,0.70,0.00
990,29.67,85.41,43.68,23.67,74.60,56.85,0.65,0.00
991,29.67,85.41,43.69,23.66,74.58,56.84,0.65,0.00
992,29.65,85.37,43.68,23.65,74.56,56.84,0.70,0.00
993,29.66,85.39,43.67,23.66,74.58,56.84,0.67,0.00
994,29.64,85.35,43.68,23.65,74.56,56.84,0.72,0.00
995,29.65,85.37,43.67,23.65,74.56,56.82,0.70,0.00
996,29.64,85.35,43.67,23.64,74.54,56.84,0.72,0.00
997,29.65,85.37,43.67,23.62,74.52,56.81,0.70,0.00
998,29.65,85.37,43.65,23.64,74.54,56.81,0.70,0.00
999,29.63,85.34,43.67,23.62,74.52,56.83,0.74,0.00
1000,29.65,85.37,43.67,23.62,74.52,56.82,0.70,0.00
1001,29.66,85.39,43.67,23.64,74.54,56.82,0.67,0.00
1002,29.67,85.41,43.68,23.64,74.54,56.82,0.65,0.00
1003,29.66,85.39,43.67,23.62,74.52,56.80,0.67,0.00
1004,29.66,85.39,43.67,23.61,74.51,56.82,0.67,0.00
1005,29.67,85.41,43.67,23.60,74.49,56.81,0.65,0.00
1006,29.65,85.37,43.67,23.62,74.52,56.83,0.70,0.00
1007,29.66,85.39,43.65,23.61,74.51,56.83,0.67,0.00
1008,29.64,85.35,43.67,23.60,74.49,56.81,0.72,0.00
1009,29.65,85.37,43.67,23.62,74.52,56.81,0.70,0.00
1010,29.65,85.37,43.64,23.60,74.49,56.83,0.70,0.00
1011,29.66,85.39,43.65,23.60,74.49,56.82,0.67,0.00
1012,29.64,85.35,43.65,23.58,74.45,56.80,0.72,0.00
1013,29.65,85.37,43.64,23.59,74.47,56.80,0.70,0.00
1014,29.66,85.39,43.66,23.58,74.45,56.80,0.67,0.00
1015,29.65,85.37,43.66,23.58,74.45,56.81,0.70,0.00
1016,29.65,85.37,43.65,23.58,74.45,56.80,0.70,0.00
1017,29.65,85.37,43.64,23.58,74.45,56.81,0.70,0.00
1018,29.66,85.39,43.65,23.57,74.43,56.79,0.67,0.00
1019,29.66,85.39,43.64,23.58,74.45,56.81,0.67,0.00
1020,29.66,85.39,43.64,23.57,74.43,56.80,0.67,0.00
1021,29.65,85.37,43.66,23.55,74.39,56.80,0.70,0.00
1022,29.66,85.39,43.65,23.57,74.43,56.81,0.67,0.00
1023,29.66,85.39,43.64,23.58,74.45,56.81,0.67,0.00
1024,29.65,85.37,43.64,23.57,74.43,56.80,0.70,0.00
1025,29.65,85.37,43.64,23.55,74.39,56.81,0.70,0.00
1026,29.64,85.35,43.64,23.55,74.39,56.80,0.72,0.00
1027,29.67,85.41,43.62,23.55,74.39,56.81,0.65,0.00
1028,29.68,85.43,43.62,23.56,74.41,56.80,0.63,0.00
1029,29.67,85.41,43.64,23.56,74.41,56.82,0.65,0.00
1030,29.67,85.41,43.64,23.57,74.43,56.80,0.65,0.00
1031,29.66,85.39,43.61,23.54,74.37,56.81,0.67,0.00
1032,29.67,85.41,43.64,23.57,74.43,56.83,0.65,0.00
1033,29.67,85.41,43.61,23.55,74.39,56.81,0.65,0.00
1034,29.68,85.43,43.60,23.55,74.39,56.81,0.63,0.00
1035,29.65,85.37,43.62,23.55,74.39,56.81,0.70,0.00
1036,29.67,85.41,43.61,23.55,74.39,56.80,0.65,0.00
1037,29.68,85.43,43.61,23.55,74.39,56.81,0.63,0.00
1038,29.66,85.39,43.62,23.56,74.41,56.80,0.67,0.00
1039,29.67,85.41,43.61,23.55,74.39,56.80,0.65,0.00
1040,29.66,85.39,43.60,23.55,74.39,56.78,0.67,0.00
1041,29.66,85.39,43.61,23.54,74.37,56.80,0.67,0.00
1042,29.67,85.41,43.61,23.55,74.39,56.80,0.65,0.00
1043,29.68,85.43,43.60,23.54,74.37,56.78,0.63,0.00
1044,29.66,85.39,43.59,23.55,74.39,56.80,0.67,0.00
1045,29.70,85.45,43.59,23.55,74.39,56.79,0.61,0.00
1046,29.65,85.37,43.60,23.54,74.37,56.80,0.70,0.00
1047,29.67,85.41,43.60,23.53,74.35,56.80,0.65,0.00
1048,29.66,85.39,43.58,23.54,74.37,56.81,0.67,0.00
1049,29.67,85.41,43.58,23.53,74.35,56.80,0.65,0.00
1050,29.65,85.37,43.58,23.54,74.37,56.78,0.70,0.00
1051,29.65,85.37,43.57,23.53,74.35,56.79,0.70,0.00
1052,29.66,85.39,43.60,23.53,74.35,56.78,0.67,0.00
1053,29.68,85.43,43.58,23.51,74.31,56.79,0.63,0.00
1054,29.65,85.37,43.58,23.51,74.31,56.78,0.70,0.00
1055,29.66,85.39,43.58,23.51,74.31,56.77,0.67,0.00
1056,29.64,85.35,43.57,23.53,74.35,56.77,0.72,0.00
1057,29.65,85.37,43.58,23.51,74.31,56.77,0.70,0.00
1058,29.66,85.39,43.58,23.52,74.33,56.77,0.67,0.00
1059,29.66,85.39,43.57,23.53,74.35,56.76,0.67,0.00
1060,29.67,85.41,43.58,23.50,74.29,56.75,0.65,0.00
1061,29.67,85.41,43.58,23.51,74.31,56.77,0.65,0.00
1062,29.67,85.41,43.57,23.49,74.27,56.75,0.65,0.00
1063,29.67,85.41,43.57,23.50,74.29,56.74,0.65,0.00
1064,29.65,85.37,43.57,23.50,74.29,56.75,0.70,0.00
1065,29.67,85.41,43.56,23.51,74.31,56.74,0.65,0.00
1066,29.65,85.37,43.57,23.49,74.27,56.74,0.70,0.00
1067,29.66,85.39,43.56,23.50,74.29,56.74,0.67,0.00
1068,29.66,85.39,43.57,23.49,74.27,56.74,0.67,0.00
1069,29.66,85.39,43.57,23.49,74.27,56.75,0.67,0.00
1070,29.65,85.37,43.58,23.47,74.25,56.74,0.70,0.00
1071,29.65,85.37,43.55,23.46,74.23,56.74,0.70,0.00
1072,29.66,85.39,43.57,23.47,74.25,56.73,0.67,0.00
1073,29.65,85.37,43.55,23.45,74.22,56.72,0.70,0.00
1074,29.64,85.35,43.55,23.46,74.23,56.72,0.72,0.00
1075,29.65,85.37,43.57,23.46,74.23,56.73,0.70,0.00
1076,29.64,85.35,43.55,23.46,74.23,56.73,0.72,0.00
1077,29.65,85.37,43.55,23.45,74.22,56.73,0.70,0.00
1078,29.64,85.35,43.56,23.47,74.25,56.73,0.72,0.00
1079,29.66,85.39,43.55,23.47,74.25,56.74,0.67,0.00
1080,29.65,85.37,43.56,23.46,74.23,56.73,0.70,0.00
1081,29.65,85.37,43.55,23.46,74.23,56.72,0.70,0.00
1082,29.66,85.39,43.55,23.45,74.22,56.72,0.67,0.00
1083,29.65,85.37,43.55,23.44,74.20,56.71,0.70,0.00
1084,29.65,85.37,43.55,23.46,74.23,56.75,0.70,0.00
1085,29.60,85.28,43.52,23.46,74.23,56.74,0.80,0.00
1086,29.53,85.16,43.51,23.44,74.20,56.72,0.93,0.00
1087,29.47,85.05,43.49,23.43,74.18,56.75,1.06,0.00
1088,29.43,84.97,43.48,23.44,74.20,56.74,1.15,0.00
1089,29.35,84.83,43.48,23.45,74.22,56.75,1.30,0.00
1090,29.27,84.68,43.48,23.43,74.18,56.75,1.47,0.00
1091,29.16,84.49,43.47,23.44,74.20,56.75,1.68,0.00
1092,29.08,84.35,43.45,23.45,74.22,56.77,1.83,0.00
1093,28.99,84.18,43.43,23.44,74.20,56.76,2.00,0.00
1094,28.91,84.04,43.45,23.46,74.23,56.77,2.00,0.00
1095,28.85,83.93,43.46,23.44,74.20,56.77,2.00,0.00
1096,28.76,83.77,43.48,23.46,74.23,56.75,2.00,0.00
