time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,amps,pid_i
990,30.22,86.40,44.20,23.85,74.93,55.46,0.10,0.95
991,30.24,86.44,44.20,23.85,74.93,55.46,0.10,0.95
992,30.24,86.44,44.19,23.86,74.95,55.47,0.10,0.95
993,30.25,86.45,44.18,23.85,74.93,55.48,0.10,0.95
994,30.25,86.45,44.19,23.85,74.93,55.46,0.10,0.95
995,30.25,86.45,44.15,23.85,74.93,55.47,0.10,0.95
996,30.25,86.45,44.18,23.87,74.97,55.47,0.10,0.95
997,30.23,86.42,44.16,23.85,74.93,55.45,0.10,0.95
998,30.24,86.44,44.15,23.84,74.91,55.46,0.10,0.95
999,30.23,86.42,44.13,23.84,74.91,55.46,0.10,0.95
1000,30.24,86.44,44.13,23.83,74.89,55.46,0.10,0.95
1001,30.22,86.40,44.12,23.86,74.95,55.44,0.10,0.95
1002,30.24,86.44,44.10,23.83,74.89,55.45,0.10,0.95
1003,30.22,86.40,44.11,23.84,74.91,55.45,0.10,0.95
1004,30.22,86.40,44.09,23.84,74.91,55.45,0.10,0.95
1005,30.22,86.40,44.06,23.84,74.91,55.43,0.10,0.95
1006,30.19,86.34,44.05,23.84,74.91,55.45,0.18,0.93
1007,30.20,86.36,44.07,23.85,74.93,55.47,0.12,0.91
1008,30.19,86.34,44.06,23.84,74.91,55.45,0.14,0.89
1009,30.19,86.34,44.06,23.86,74.95,55.45,0.12,0.87
1010,30.18,86.32,44.03,23.88,74.99,55.46,0.15,0.86
1011,30.18,86.32,44.03,23.88,74.99,55.45,0.13,0.84
1012,30.18,86.32,44.03,23.86,74.95,55.45,0.11,0.82
1013,30.18,86.32,44.03,23.88,74.99,55.46,0.10,0.82
1014,30.17,86.30,44.02,23.86,74.95,55.44,0.14,0.80
1015,30.18,86.32,44.02,23.87,74.97,55.45,0.10,0.80
1016,30.15,86.26,44.01,23.88,74.99,55.45,0.21,0.79
1017,30.17,86.30,44.03,23.88,74.99,55.45,0.10,0.77
1018,30.16,86.28,44.00,23.89,75.01,55.44,0.13,0.76
1019,30.16,86.28,44.01,23.89,75.01,55.45,0.12,0.74
1020,30.15,86.26,44.00,23.89,75.01,55.45,0.14,0.72
1021,30.16,86.28,44.02,23.89,75.01,55.44,0.10,0.72
1022,30.15,86.26,43.98,23.91,75.05,55.44,0.13,0.71
1023,30.12,86.22,43.98,23.91,75.05,55.45,0.20,0.70
1024,30.13,86.24,43.99,23.89,75.01,55.43,0.14,0.68
1025,30.12,86.22,43.99,23.88,74.99,55.44,0.17,0.67
1026,30.12,86.22,43.96,23.90,75.03,55.42,0.16,0.66
1027,30.11,86.20,43.95,23.92,75.06,55.42,0.19,0.65
1028,30.12,86.22,43.96,23.89,75.01,55.42,0.14,0.63
1029,30.10,86.18,43.95,23.92,75.06,55.42,0.21,0.62
1030,30.09,86.17,43.94,23.91,75.05,55.42,0.25,0.61
1031,30.12,86.22,43.96,23.92,75.06,55.43,0.11,0.60
1032,30.10,86.18,43.93,23.90,75.03,55.41,0.18,0.59
1033,30.10,86.18,43.96,23.90,75.03,55.41,0.17,0.58
1034,30.08,86.15,43.93,23.90,75.03,55.39,0.25,0.57
1035,30.07,86.13,43.92,23.90,75.03,55.41,0.28,0.56
1036,30.09,86.17,43.93,23.90,75.03,55.39,0.19,0.56
1037,30.07,86.13,43.93,23.90,75.03,55.39,0.27,0.55
1038,30.06,86.11,43.93,23.88,74.99,55.38,0.30,0.54
1039,30.07,86.13,43.93,23.88,74.99,55.37,0.25,0.53
1040,30.08,86.15,43.92,23.88,74.99,55.38,0.20,0.53
1041,30.06,86.11,43.93,23.89,75.01,55.38,0.28,0.52
1042,30.07,86.13,43.91,23.87,74.97,55.38,0.23,0.51
1043,30.05,86.09,43.94,23.89,75.01,55.37,0.31,0.51
1044,30.06,86.11,43.91,23.90,75.03,55.38,0.26,0.50
1045,30.05,86.09,43.92,23.89,75.01,55.38,0.30,0.50
1046,30.05,86.09,43.90,23.90,75.03,55.38,0.30,0.49
1047,30.05,86.09,43.90,23.89,75.01,55.36,0.29,0.49
1048,30.03,86.05,43.91,23.88,74.99,55.36,0.37,0.48
1049,30.02,86.03,43.91,23.89,75.01,55.37,0.41,0.48
1050,30.02,86.03,43.90,23.87,74.97,55.36,0.41,0.48
1051,30.03,86.05,43.89,23.88,74.99,55.36,0.37,0.48
1052,30.02,86.03,43.90,23.89,75.01,55.38,0.41,0.47
1053,30.01,86.01,43.89,23.87,74.97,55.36,0.45,0.47
1054,30.02,86.03,43.88,23.85,74.93,55.36,0.41,0.47
1055,29.98,85.97,43.89,23.86,74.95,55.38,0.53,0.47
1056,29.98,85.97,43.89,23.85,74.93,55.36,0.54,0.47
1057,29.98,85.97,43.87,23.87,74.97,55.36,0.54,0.48
1058,29.97,85.95,43.88,23.86,74.95,55.36,0.58,0.48
1059,30.00,85.99,43.87,23.88,74.99,55.36,0.50,0.48
1060,30.00,85.99,43.86,23.86,74.95,55.36,0.50,0.48
1061,29.96,85.93,43.86,23.87,74.97,55.35,0.63,0.48
1062,29.95,85.91,43.87,23.86,74.95,55.36,0.68,0.49
1063,29.95,85.91,43.87,23.86,74.95,55.36,0.68,0.49
1064,29.95,85.91,43.88,23.86,74.95,55.35,0.69,0.50
1065,29.94,85.90,43.85,23.86,74.95,55.36,0.73,0.50
1066,29.94,85.90,43.86,23.87,74.97,55.34,0.74,0.51
1067,29.94,85.90,43.87,23.87,74.97,55.34,0.75,0.51
1068,29.94,85.90,43.87,23.86,74.95,55.35,0.75,0.52
1069,29.92,85.86,43.85,23.86,74.95,55.34,0.84,0.53
1070,29.93,85.88,43.87,23.87,74.97,55.34,0.81,0.53
1071,29.92,85.86,43.87,23.86,74.95,55.35,0.86,0.54
1072,29.91,85.84,43.87,23.85,74.93,55.34,0.91,0.55
1073,29.92,85.86,43.85,23.88,74.99,55.36,0.88,0.56
1074,29.91,85.84,43.85,23.87,74.97,55.34,0.93,0.57
1075,29.91,85.84,43.85,23.87,74.97,55.34,0.94,0.57
1076,29.91,85.84,43.85,23.85,74.93,55.34,0.95,0.58
1077,29.89,85.80,43.87,23.87,74.97,55.34,1.04,0.59
1078,29.90,85.82,43.87,23.85,74.93,55.34,1.01,0.60
1079,29.88,85.78,43.87,23.86,74.95,55.34,1.11,0.62
1080,29.90,85.82,43.85,23.87,74.97,55.35,1.03,0.63
1081,29.87,85.76,43.89,23.87,74.97,55.36,1.17,0.64
1082,29.88,85.78,43.87,23.85,74.93,55.36,1.14,0.65
1083,29.88,85.78,43.87,23.86,74.95,55.33,1.15,0.66
1084,29.88,85.78,43.86,23.86,74.95,55.34,1.17,0.68
1085,29.86,85.74,43.84,23.83,74.89,55.32,1.27,0.69
1086,29.86,85.74,43.86,23.86,74.95,55.36,1.28,0.70
1087,29.87,85.76,43.85,23.86,74.95,55.35,1.25,0.72
1088,29.87,85.76,43.87,23.84,74.91,55.33,1.26,0.73
1089,29.85,85.72,43.84,23.84,74.91,55.33,1.36,0.75
1090,29.86,85.74,43.86,23.86,74.95,55.36,1.34,0.76
1091,29.82,85.68,43.86,23.85,74.93,55.34,1.48,0.78
1092,29.85,85.72,43.86,23.84,74.91,55.33,1.41,0.79
1093,29.85,85.72,43.86,23.83,74.89,55.36,1.43,0.81
1094,29.82,85.68,43.86,23.86,74.95,55.33,1.53,0.82
1095,29.82,85.68,43.86,23.85,74.93,55.34,1.55,0.84
1096,29.82,85.68,43.86,23.86,74.95,55.34,1.57,0.86
1097,29.82,85.68,43.84,23.85,74.93,55.35,1.58,0.88
1098,29.81,85.66,43.86,23.84,74.91,55.34,1.64,0.90
1099,29.81,85.66,43.87,23.84,74.91,55.33,1.66,0.91
1100,29.80,85.64,43.85,23.83,74.89,55.35,1.72,0.93
1101,29.80,85.64,43.86,23.81,74.85,55.35,1.74,0.95
1102,29.80,85.64,43.84,23.83,74.89,55.35,1.76,0.97
1103,29.79,85.62,43.85,23.83,74.89,55.33,1.83,0.99
1104,29.80,85.64,43.87,23.82,74.87,55.34,1.80,1.01
1105,29.78,85.61,43.87,23.83,74.89,55.35,1.91,1.03
1106,29.78,85.61,43.87,23.83,74.89,55.35,1.93,1.06
1107,29.80,85.64,43.87,23.84,74.91,55.36,1.87,1.08
1108,29.79,85.62,43.87,23.85,74.93,55.36,1.93,1.10
1109,29.79,85.62,43.88,23.83,74.89,55.35,1.95,1.12
1110,29.77,85.59,43.87,23.85,74.93,55.36,2.00,1.12
1111,29.78,85.61,43.87,23.84,74.91,55.35,2.00,1.12
1112,29.77,85.59,43.89,23.82,74.87,55.33,2.00,1.12
1113,29.78,85.61,43.89,23.83,74.89,55.34,2.00,1.12
1114,29.77,85.59,43.88,23.83,74.89,55.35,2.00,1.12
1115,29.78,85.61,43.90,23.82,74.87,55.36,2.00,1.12
1116,29.77,85.59,43.89,23.84,74.91,55.33,2.00,1.12
1117,29.76,85.57,43.90,23.83,74.89,55.35,2.00,1.12
1118,29.77,85.59,43.91,23.83,74.89,55.36,2.00,1.12
1119,29.78,85.61,43.91,23.83,74.89,55.36,2.00,1.12
1120,29.77,85.59,43.92,23.82,74.87,55.35,2.00,1.12
1121,29.75,85.55,43.90,23.84,74.91,55.35,2.00,1.12
1122,29.78,85.61,43.94,23.83,74.89,55.33,2.00,1.12
1123,29.76,85.57,43.93,23.84,74.91,55.35,2.00,1.12
1124,29.75,85.55,43.95,23.83,74.89,55.35,2.00,1.12
1125,29.76,85.57,43.93,23.83,74.89,55.35,2.00,1.12
1126,29.77,85.59,43.95,23.82,74.87,55.36,2.00,1.12
1127,29.77,85.59,43.94,23.82,74.87,55.35,2.00,1.12
1128,29.77,85.59,43.96,23.83,74.89,55.34,2.00,1.12
1129,29.77,85.59,43.95,23.82,74.87,55.34,2.00,1.12
1130,29.75,85.55,43.97,23.81,74.85,55.35,2.00,1.12
1131,29.77,85.59,43.98,23.81,74.85,55.35,2.00,1.12
1132,29.79,85.62,44.00,23.82,74.87,55.33,1.97,1.14
1133,29.77,85.59,43.99,23.82,74.87,55.33,2.00,1.14
1134,29.77,85.59,44.00,23.83,74.89,55.35,2.00,1.14
1135,29.77,85.59,44.00,23.84,74.91,55.35,2.00,1.14
1136,29.75,85.55,44.01,23.83,74.89,55.35,2.00,1.14
1137,29.77,85.59,44.00,23.81,74.85,55.35,2.00,1.14
1138,29.78,85.61,44.03,23.83,74.89,55.34,2.00,1.14
1139,29.78,85.61,44.04,23.83,74.89,55.35,2.00,1.14
1140,29.77,85.59,44.04,23.82,74.87,55.32,2.00,1.14
1141,29.79,85.62,44.05,23.83,74.89,55.33,2.00,1.16
1142,29.79,85.62,44.06,23.82,74.87,55.32,2.00,1.16
1143,29.80,85.64,44.06,23.82,74.87,55.33,1.97,1.18
1144,29.78,85.61,44.08,23.81,74.85,55.33,2.00,1.18
1145,29.79,85.62,44.06,23.85,74.93,55.33,2.00,1.18
1146,29.82,85.68,44.08,23.83,74.89,55.32,1.91,1.20
1147,29.80,85.64,44.08,23.84,74.91,55.33,2.00,1.20
1148,29.82,85.68,44.12,23.86,74.95,55.34,1.93,1.22
1149,29.82,85.68,44.10,23.83,74.89,55.33,1.94,1.24
1150,29.80,85.64,44.11,23.84,74.91,55.33,2.00,1.24
1151,29.82,85.68,44.12,23.83,74.89,55.32,1.96,1.26
1152,29.83,85.70,44.13,23.84,74.91,55.33,1.94,1.27
1153,29.82,85.68,44.14,23.83,74.89,55.32,2.00,1.29
1154,29.82,85.68,44.14,23.84,74.91,55.33,2.00,1.29
1155,29.85,85.72,44.15,23.84,74.91,55.31,1.93,1.31
1156,29.87,85.76,44.14,23.85,74.93,55.32,1.86,1.32
1157,29.87,85.76,44.16,23.85,74.93,55.32,1.87,1.34
1158,29.87,85.76,44.17,23.85,74.93,55.31,1.88,1.35
1159,29.88,85.78,44.18,23.85,74.93,55.33,1.85,1.36
1160,29.86,85.74,44.17,23.85,74.93,55.33,1.95,1.38
1161,29.88,85.78,44.19,23.87,74.97,55.32,1.88,1.39
1162,29.88,85.78,44.17,23.86,74.95,55.30,1.89,1.40
1163,29.90,85.82,44.18,23.87,74.97,55.31,1.82,1.41
1164,29.92,85.86,44.19,23.88,74.99,55.27,1.74,1.42
1165,29.90,85.82,44.19,23.86,74.95,55.29,1.83,1.43
1166,29.91,85.84,44.18,23.88,74.99,55.30,1.80,1.44
1167,29.92,85.86,44.18,23.85,74.93,55.29,1.77,1.45
1168,29.91,85.84,44.22,23.86,74.95,55.29,1.82,1.46
1169,29.91,85.84,44.21,23.86,74.95,55.29,1.83,1.47
1170,29.92,85.86,44.21,23.86,74.95,55.29,1.79,1.47
1171,29.93,85.88,44.21,23.85,74.93,55.28,1.76,1.48
1172,29.94,85.90,44.22,23.85,74.93,55.28,1.72,1.49
1173,29.93,85.88,44.22,23.86,74.95,55.27,1.77,1.49
1174,29.96,85.93,44.23,23.87,74.97,55.28,1.65,1.50
1175,29.97,85.95,44.22,23.86,74.95,55.28,1.61,1.50
1176,29.97,85.95,44.22,23.85,74.93,55.26,1.61,1.51
1177,29.97,85.95,44.22,23.85,74.93,55.26,1.61,1.51
1178,30.00,85.99,44.23,23.84,74.91,55.26,1.53,1.51
1179,30.00,85.99,44.23,23.86,74.95,55.26,1.53,1.51
1180,30.00,85.99,44.24,23.84,74.91,55.26,1.53,1.51
1181,30.03,86.05,44.25,23.83,74.89,55.26,1.40,1.51
1182,30.03,86.05,44.24,23.83,74.89,55.24,1.40,1.51
1183,30.03,86.05,44.24,23.85,74.93,55.23,1.39,1.50
1184,30.05,86.09,44.24,23.83,74.89,55.25,1.30,1.50
1185,30.06,86.11,44.25,23.83,74.89,55.23,1.26,1.49
1186,30.04,86.07,44.23,23.84,74.91,55.25,1.34,1.49
1187,30.04,86.07,44.25,23.86,74.95,55.25,1.33,1.49
1188,30.07,86.13,44.24,23.86,74.95,55.26,1.20,1.48
1189,30.06,86.11,44.23,23.85,74.93,55.25,1.24,1.47
1190,30.07,86.13,44.24,23.84,74.91,55.23,1.19,1.47
1191,30.09,86.17,44.24,23.86,74.95,55.23,1.09,1.46
1192,30.09,86.17,44.22,23.83,74.89,55.23,1.08,1.45
1193,30.09,86.17,44.22,23.86,74.95,55.23,1.07,1.44
1194,30.09,86.17,44.22,23.84,74.91,55.23,1.06,1.43
1195,30.11,86.20,44.21,23.83,74.89,55.23,0.97,1.42
1196,30.11,86.20,44.22,23.84,74.91,55.23,0.96,1.41
1197,30.13,86.24,44.21,23.83,74.89,55.23,0.86,1.40
1198,30.15,86.26,44.21,23.86,74.95,55.23,0.80,1.38
1199,30.12,86.22,44.21,23.85,74.93,55.24,0.87,1.37
1200,30.16,86.28,44.21,23.86,74.95,55.22,0.73,1.36
1201,30.13,86.24,44.21,23.86,74.95,55.23,0.80,1.34
1202,30.16,86.28,44.19,23.86,74.95,55.21,0.70,1.33
1203,30.18,86.32,44.19,23.84,74.91,55.22,0.60,1.31
1204,30.15,86.26,44.19,23.83,74.89,55.23,0.71,1.29
1205,30.18,86.32,44.16,23.86,74.95,55.22,0.57,1.28
1206,30.18,86.32,44.17,23.86,74.95,55.22,0.55,1.26
1207,30.18,86.32,44.16,23.83,74.89,55.21,0.53,1.24
1208,30.19,86.34,44.17,23.85,74.93,55.22,0.47,1.22
1209,30.19,86.34,44.16,23.85,74.93,55.23,0.45,1.21
1210,30.19,86.34,44.16,23.84,74.91,55.24,0.43,1.19
1211,30.19,86.34,44.15,23.85,74.93,55.23,0.41,1.17
1212,30.20,86.36,44.15,23.85,74.93,55.24,0.35,1.15
1213,30.20,86.36,44.13,23.86,74.95,55.24,0.33,1.13
1214,30.21,86.38,44.14,23.84,74.91,55.23,0.27,1.11
1215,30.19,86.34,44.12,23.84,74.91,55.24,0.33,1.09
1216,30.18,86.32,44.13,23.84,74.91,55.22,0.36,1.07
1217,30.20,86.36,44.11,23.83,74.89,55.23,0.25,1.05
1218,30.20,86.36,44.09,23.83,74.89,55.22,0.23,1.03
1219,30.21,86.38,44.11,23.86,74.95,55.23,0.17,1.01
1220,30.20,86.36,44.09,23.86,74.95,55.23,0.19,0.99
1221,30.20,86.36,44.10,23.86,74.95,55.25,0.17,0.97
1222,30.21,86.38,44.09,23.85,74.93,55.23,0.11,0.95
1223,30.20,86.36,44.07,23.83,74.89,55.26,0.13,0.93
1224,30.22,86.40,44.09,23.84,74.91,55.24,0.10,0.93
1225,30.21,86.38,44.07,23.85,74.93,55.26,0.10,0.93
1226,30.22,86.40,44.08,23.86,74.95,55.23,0.10,0.93
1227,30.23,86.42,44.06,23.83,74.89,55.24,0.10,0.93
1228,30.22,86.40,44.07,23.84,74.91,55.26,0.10,0.93
1229,30.21,86.38,44.06,23.85,74.93,55.23,0.10,0.93
1230,30.21,86.38,44.04,23.85,74.93,55.25,0.10,0.93
1231,30.22,86.40,44.04,23.86,74.95,55.26,0.10,0.93
1232,30.23,86.42,44.01,23.88,74.99,55.26,0.10,0.93
1233,30.23,86.42,44.03,23.86,74.95,55.25,0.10,0.93
1234,30.24,86.44,44.01,23.86,74.95,55.26,0.10,0.93
1235,30.24,86.44,44.03,23.83,74.89,55.24,0.10,0.93
1236,30.23,86.42,44.00,23.86,74.95,55.25,0.10,0.93
1237,30.24,86.44,43.99,23.85,74.93,55.26,0.10,0.93
1238,30.22,86.40,44.00,23.85,74.93,55.25,0.10,0.93
1239,30.22,86.40,44.00,23.86,74.95,55.26,0.10,0.93
1240,30.22,86.40,43.99,23.85,74.93,55.26,0.10,0.93
1241,30.22,86.40,43.99,23.85,74.93,55.26,0.10,0.93
1242,30.21,86.38,43.97,23.85,74.93,55.26,0.10,0.93
1243,30.21,86.38,43.96,23.86,74.95,55.26,0.10,0.93
1244,30.23,86.42,43.95,23.86,74.95,55.26,0.10,0.93
1245,30.22,86.40,43.95,23.86,74.95,55.26,0.10,0.93
1246,30.20,86.36,43.92,23.86,74.95,55.26,0.11,0.91
1247,30.22,86.40,43.94,23.87,74.97,55.27,0.10,0.91
1248,30.20,86.36,43.93,23.88,74.99,55.28,0.10,0.91
1249,30.19,86.34,43.91,23.86,74.95,55.29,0.14,0.89
1250,30.18,86.32,43.91,23.84,74.91,55.27,0.16,0.87
1251,30.19,86.34,43.90,23.88,74.99,55.28,0.10,0.87
1252,30.19,86.34,43.90,23.86,74.95,55.26,0.10,0.87
1253,30.19,86.34,43.89,23.88,74.99,55.29,0.10,0.87
1254,30.19,86.34,43.88,23.87,74.97,55.28,0.10,0.87
1255,30.18,86.32,43.88,23.86,74.95,55.28,0.14,0.85
1256,30.18,86.32,43.89,23.86,74.95,55.29,0.12,0.83
1257,30.18,86.32,43.88,23.89,75.01,55.28,0.11,0.82
1258,30.19,86.34,43.87,23.90,75.03,55.26,0.10,0.82
1259,30.18,86.32,43.87,23.88,74.99,55.29,0.10,0.82
1260,30.15,86.26,43.86,23.88,74.99,55.29,0.22,0.80
1261,30.17,86.30,43.84,23.89,75.01,55.28,0.12,0.79
1262,30.15,86.26,43.85,23.90,75.03,55.28,0.19,0.77
1263,30.16,86.28,43.83,23.90,75.03,55.28,0.13,0.75
1264,30.15,86.26,43.84,23.89,75.01,55.30,0.16,0.74
1265,30.15,86.26,43.83,23.89,75.01,55.30,0.14,0.72
1266,30.12,86.22,43.81,23.88,74.99,55.29,0.22,0.71
1267,30.15,86.26,43.81,23.89,75.01,55.29,0.12,0.70
1268,30.12,86.22,43.81,23.88,74.99,55.29,0.19,0.68
1269,30.13,86.24,43.81,23.89,75.01,55.29,0.13,0.67
1270,30.10,86.18,43.80,23.89,75.01,55.31,0.25,0.66
1271,30.13,86.24,43.80,23.91,75.05,55.29,0.11,0.65
1272,30.12,86.22,43.79,23.89,75.01,55.28,0.14,0.63
1273,30.10,86.18,43.80,23.89,75.01,55.30,0.21,0.62
1274,30.10,86.18,43.78,23.92,75.06,55.28,0.20,0.61
1275,30.10,86.18,43.78,23.90,75.03,55.29,0.19,0.60
1276,30.12,86.22,43.78,23.89,75.01,55.29,0.10,0.60
1277,30.09,86.17,43.77,23.87,74.97,55.28,0.22,0.59
1278,30.11,86.20,43.77,23.86,74.95,55.29,0.13,0.58
1279,30.09,86.17,43.76,23.88,74.99,55.29,0.20,0.57
1280,30.09,86.17,43.75,23.87,74.97,55.28,0.20,0.56
1281,30.07,86.13,43.76,23.87,74.97,55.29,0.27,0.55
1282,30.06,86.11,43.74,23.88,74.99,55.27,0.31,0.55
1283,30.08,86.15,43.75,23.86,74.95,55.28,0.22,0.54
1284,30.10,86.18,43.75,23.86,74.95,55.28,0.12,0.53
1285,30.09,86.17,43.76,23.86,74.95,55.29,0.15,0.52
1286,30.05,86.09,43.74,23.85,74.93,55.28,0.32,0.51
1287,30.08,86.15,43.74,23.85,74.93,55.26,0.18,0.51
1288,30.07,86.13,43.74,23.85,74.93,55.28,0.22,0.50
1289,30.06,86.11,43.74,23.84,74.91,55.29,0.26,0.49
1290,30.07,86.13,43.72,23.84,74.91,55.28,0.21,0.49
1291,30.04,86.07,43.73,23.86,74.95,55.29,0.33,0.48
1292,30.03,86.05,43.72,23.86,74.95,55.29,0.37,0.48
1293,30.05,86.09,43.74,23.86,74.95,55.29,0.28,0.48
1294,30.03,86.05,43.72,23.86,74.95,55.32,0.36,0.47
1295,30.03,86.05,43.71,23.86,74.95,55.29,0.36,0.47
1296,30.03,86.05,43.72,23.86,74.95,55.30,0.36,0.47
1297,30.03,86.05,43.71,23.85,74.93,55.29,0.35,0.46
1298,30.02,86.03,43.71,23.84,74.91,55.29,0.39,0.46
1299,30.03,86.05,43.70,23.85,74.93,55.29,0.35,0.46
1300,30.00,85.99,43.70,23.85,74.93,55.30,0.48,0.46
1301,30.00,85.99,43.69,23.85,74.93,55.31,0.48,0.46
1302,29.97,85.95,43.70,23.85,74.93,55.29,0.56,0.46
1303,29.95,85.91,43.68,23.85,74.93,55.29,0.65,0.46
1304,29.96,85.93,43.69,23.84,74.91,55.29,0.61,0.47
1305,29.97,85.95,43.71,23.83,74.89,55.31,0.58,0.47
1306,29.96,85.93,43.69,23.83,74.89,55.31,0.62,0.47
1307,29.95,85.91,43.70,23.83,74.89,55.29,0.67,0.48
1308,29.95,85.91,43.69,23.83,74.89,55.31,0.67,0.48
1309,29.94,85.90,43.68,23.83,74.89,55.32,0.72,0.49
1310,29.95,85.91,43.68,23.83,74.89,55.29,0.68,0.49
1311,29.93,85.88,43.67,23.83,74.89,55.30,0.78,0.50
1312,29.93,85.88,43.67,23.83,74.89,55.31,0.78,0.51
1313,29.94,85.90,43.68,23.83,74.89,55.31,0.75,0.51
1314,29.93,85.88,43.68,23.83,74.89,55.31,0.79,0.52
1315,29.91,85.84,43.67,23.82,74.87,55.31,0.89,0.53
1316,29.92,85.86,43.67,23.84,74.91,55.32,0.85,0.54
1317,29.90,85.82,43.67,23.85,74.93,55.32,0.95,0.54
1318,29.91,85.84,43.67,23.83,74.89,55.32,0.92,0.55
1319,29.89,85.80,43.67,23.84,74.91,55.31,1.01,0.56
1320,29.89,85.80,43.66,23.84,74.91,55.31,1.02,0.58
1321,29.90,85.82,43.64,23.81,74.85,55.33,0.99,0.59
1322,29.89,85.80,43.65,23.83,74.89,55.32,1.04,0.60
1323,29.85,85.72,43.65,23.84,74.91,55.31,1.23,0.61
1324,29.87,85.76,43.65,23.82,74.87,55.33,1.16,0.62
1325,29.89,85.80,43.66,23.84,74.91,55.33,1.08,0.64
1326,29.86,85.74,43.65,23.83,74.89,55.33,1.23,0.65
1327,29.86,85.74,43.65,23.83,74.89,55.32,1.24,0.66
1328,29.86,85.74,43.67,23.81,74.85,55.33,1.25,0.68
1329,29.85,85.72,43.65,23.83,74.89,55.33,1.31,0.69
1330,29.85,85.72,43.65,23.83,74.89,55.33,1.33,0.71
1331,29.82,85.68,43.67,23.82,74.87,55.33,1.43,0.73
1332,29.82,85.68,43.67,23.81,74.85,55.33,1.45,0.74
1333,29.82,85.68,43.67,23.82,74.87,55.32,1.47,0.76
1334,29.82,85.68,43.67,23.82,74.87,55.34,1.48,0.78
1335,29.81,85.66,43.67,23.83,74.89,55.33,1.54,0.80
1336,29.81,85.66,43.68,23.82,74.87,55.33,1.56,0.81
1337,29.80,85.64,43.68,23.82,74.87,55.35,1.63,0.83
1338,29.81,85.66,43.68,23.81,74.85,55.34,1.60,0.85
1339,29.81,85.66,43.68,23.83,74.89,55.33,1.62,0.87
1340,29.82,85.68,43.68,23.81,74.85,55.36,1.60,0.89
1341,29.80,85.64,43.68,23.82,74.87,55.33,1.70,0.91
1342,29.81,85.66,43.68,23.80,74.83,55.33,1.68,0.93
1343,29.80,85.64,43.68,23.79,74.81,55.33,1.74,0.95
1344,29.81,85.66,43.70,23.79,74.81,55.37,1.71,0.97
1345,29.80,85.64,43.68,23.80,74.83,55.33,1.78,0.99
1346,29.82,85.68,43.71,23.81,74.85,55.36,1.71,1.00
1347,29.79,85.62,43.70,23.79,74.81,55.34,1.86,1.02
1348,29.78,85.61,43.71,23.80,74.83,55.33,1.92,1.05
1349,29.81,85.66,43.68,23.79,74.81,55.34,1.81,1.07
1350,29.81,85.66,43.70,23.82,74.87,55.36,1.83,1.08
1351,29.80,85.64,43.71,23.77,74.79,55.35,1.89,1.10
1352,29.80,85.64,43.71,23.80,74.83,55.35,1.91,1.12
1353,29.79,85.62,43.72,23.77,74.79,55.36,1.98,1.14
1354,29.80,85.64,43.72,23.76,74.78,55.37,1.95,1.16
1355,29.79,85.62,43.71,23.76,74.78,55.36,2.00,1.16
1356,29.78,85.61,43.72,23.79,74.81,55.34,2.00,1.16
1357,29.77,85.59,43.72,23.76,74.78,55.35,2.00,1.16
1358,29.78,85.61,43.72,23.75,74.76,55.35,2.00,1.16
1359,29.78,85.61,43.71,23.74,74.74,55.35,2.00,1.16
1360,29.77,85.59,43.71,23.76,74.78,55.35,2.00,1.16
1361,29.79,85.62,43.74,23.75,74.76,55.35,2.00,1.16
1362,29.81,85.66,43.75,23.76,74.78,55.35,1.93,1.18
1363,29.80,85.64,43.74,23.75,74.76,55.36,1.99,1.20
1364,29.80,85.64,43.75,23.76,74.78,55.38,2.00,1.20
1365,29.79,85.62,43.77,23.76,74.78,55.37,2.00,1.20
1366,29.78,85.61,43.76,23.76,74.78,55.37,2.00,1.20
1367,29.80,85.64,43.75,23.76,74.78,55.39,2.00,1.20
1368,29.78,85.61,43.77,23.76,74.78,55.39,2.00,1.20
1369,29.79,85.62,43.78,23.76,74.78,55.39,2.00,1.20
1370,29.78,85.61,43.77,23.75,74.76,55.39,2.00,1.20
1371,29.79,85.62,43.77,23.77,74.79,55.39,2.00,1.20
1372,29.78,85.61,43.80,23.76,74.78,55.40,2.00,1.20
1373,29.81,85.66,43.80,23.77,74.79,55.38,1.97,1.22
1374,29.80,85.64,43.80,23.79,74.81,55.40,2.00,1.22
1375,29.78,85.61,43.81,23.77,74.79,55.39,2.00,1.22
1376,29.81,85.66,43.80,23.79,74.81,55.40,1.99,1.24
1377,29.82,85.68,43.84,23.76,74.78,55.41,1.97,1.26
1378,29.82,85.68,43.82,23.79,74.81,55.41,1.98,1.28
1379,29.80,85.64,43.84,23.79,74.81,55.41,2.00,1.28
1380,29.82,85.68,43.86,23.79,74.81,55.40,2.00,1.28
1381,29.81,85.66,43.84,23.79,74.81,55.41,2.00,1.28
1382,29.82,85.68,43.87,23.79,74.81,55.42,2.00,1.28
1383,29.83,85.70,43.84,23.80,74.83,55.42,1.96,1.30
1384,29.83,85.70,43.85,23.80,74.83,55.40,1.98,1.31
1385,29.85,85.72,43.86,23.79,74.81,55.43,1.95,1.33
1386,29.86,85.74,43.86,23.79,74.81,55.42,1.92,1.34
1387,29.86,85.74,43.87,23.80,74.83,55.42,1.93,1.36
