timestamp,temp_c
1512947802.255,21.9600
1512947803.255,21.9707
1512947804.254,21.9707
1512947805.254,21.9600
1512947806.253,21.9600
1512947807.253,21.9707
1512947808.252,21.9707
1512947809.252,21.9707
1512947810.255,21.9707
1512947811.255,21.9814
1512947812.254,21.9600
1512947813.254,21.9707
1512947814.253,21.9707
1512947815.253,21.9493
1512947816.252,21.9600
1512947817.252,21.9600
1512947818.252,21.9493
1512947819.251,21.9600
1512947820.251,21.9493
1512947821.250,21.9600
1512947822.254,21.9814
1512947823.249,21.9600
1512947824.252,21.9707
1512947825.252,21.9600
1512947826.252,21.9921
1512947827.251,21.9493
1512947828.251,21.9921
1512947829.250,21.9921
1512947830.250,21.9600
1512947831.249,21.9707
1512947832.249,21.9600
1512947833.248,21.9600
1512947834.248,21.9600
1512947835.251,21.9600
1512947836.251,21.9600
1512947837.250,21.9814
1512947838.250,21.9493
1512947839.249,21.9707
1512947840.249,21.9600
1512947841.248,21.9600
1512947842.248,21.9600
1512947843.247,21.9600
1512947844.247,21.9707
1512947845.246,21.9600
1512947846.246,21.9493
1512947847.249,21.9600
1512947848.249,21.9600
1512947849.248,21.9600
1512947850.248,21.9707
1512947851.247,21.9707
1512947852.247,21.9493
1512947853.246,21.9600
1512947854.246,21.9600
1512947855.246,21.9600
1512947856.245,21.9707
1512947857.245,21.9600
1512947858.244,21.9707
1512947859.248,21.9707
1512947860.247,21.9600
1512947861.247,21.9386
1512947862.246,21.9493
1512947863.246,21.9600
1512947864.245,21.9493
1512947865.245,21.9600
1512947866.244,21.9600
1512947867.244,21.9493
1512947868.243,21.9600
1512947869.243,21.9814
1512947870.242,21.9600
1512947871.242,21.9493
1512947872.245,21.9921
1512947873.245,21.9814
1512947874.244,21.9600
1512947875.244,21.9707
1512947876.243,21.9600
1512947877.243,21.9600
1512947878.242,21.9600
1512947879.242,21.9814
1512947880.241,21.9921
1512947881.241,21.9921
1512947882.240,21.9921
1512947883.240,21.9814
1512947884.243,21.9921
1512947885.243,21.9921
1512947886.243,22.0135
1512947887.242,22.0028
1512947888.242,22.0028
1512947889.241,22.0028
1512947890.240,21.9921
1512947891.240,21.9814
1512947892.240,22.0028
1512947893.239,22.0135
1512947894.239,21.9921
1512947895.242,21.9921
1512947896.238,22.0135
1512947897.241,22.0242
1512947898.241,22.0028
1512947899.240,21.9921
1512947900.240,21.9921
1512947901.239,21.9921
1512947902.239,22.0028
1512947903.238,22.0028
1512947904.238,22.0135
1512947905.237,22.0028
1512947906.237,21.9921
1512947907.240,21.9814
1512947908.240,21.9814
1512947909.239,22.0028
1512947910.239,21.9921
1512947911.238,22.0028
1512947912.238,21.9814
1512947913.237,21.9707
1512947914.237,21.9707
1512947915.236,21.9814
1512947916.236,21.9814
1512947917.235,21.9921
1512947918.235,21.9921
1512947919.234,22.0028
1512947920.238,22.0028
1512947921.233,21.9921
1512947922.237,22.0028
1512947923.237,21.9921
1512947924.236,22.0028
1512947925.235,22.0028
1512947926.235,22.0028
1512947927.234,22.0135
1512947928.234,22.0028
1512947929.234,21.9921
1512947930.233,21.9921
1512947931.232,22.0028
1512947932.236,22.0135
1512947933.236,21.9921
1512947934.235,21.9814
1512947935.235,22.0028
1512947936.234,22.0028
1512947937.234,21.9921
1512947938.233,21.9814
1512947939.233,22.0135
1512947940.232,21.9921
1512947941.232,22.0135
1512947942.231,21.9921
1512947943.231,22.0028
1512947944.230,22.0028
1512947945.234,21.9921
1512947946.233,22.0028
1512947947.233,22.0028
1512947948.232,22.0028
1512947949.232,22.0349
