timestamp,ltz1000-3-to-4
1514701053.137,17514.4
1514701056.489,17514.6
1514701059.842,17514.8
1514701063.193,17515.3
1514701066.546,17515.1
1514701069.898,17515.0
1514701073.249,17514.9
1514701076.602,17515.2
1514701079.953,17515.0
1514701083.306,17515.3
1514701086.658,17515.4
1514701090.011,17515.5
1514701093.362,17515.4
1514701096.715,17515.4
1514701100.067,17515.5
1514701103.419,17515.4
1514701106.771,17515.2
1514701110.123,17515.6
1514701113.476,17516.0
1514701116.828,17516.3
1514701120.180,17516.2
1514701123.532,17515.9
1514701126.884,17515.9
1514701130.236,17516.3
1514701133.588,17516.4
1514701136.940,17516.5
1514701140.293,17516.2
1514701143.645,17516.2
1514701146.997,17516.3
1514701150.349,17516.8
1514701153.702,17516.9
1514701157.054,17516.8
1514701160.405,17517.4
1514701163.758,17517.4
1514701167.109,17517.6
1514701170.462,17517.7
1514701173.814,17517.7
1514701177.166,17517.9
1514701180.519,17517.6
1514701183.871,17517.7
1514701187.223,17517.8
1514701190.575,17517.7
1514701193.927,17517.8
1514701197.279,17518.1
1514701200.631,17518.0
1514701203.984,17518.1
1514701207.336,17518.1
1514701210.688,17518.3
1514701214.041,17518.3
1514701217.392,17518.0
1514701220.744,17518.3
1514701224.097,17518.0
1514701227.449,17518.1
1514701230.800,17518.3
1514701234.153,17518.2
1514701237.505,17518.3
1514701240.858,17518.3
1514701244.210,17518.0
1514701247.561,17517.4
