timestamp,inside_c,inside_rh,outside_c,outside_rh,set_c,err_c,duty_cycle
1522201812.13,25.039,64.832,21.951,79.381,25.000,0.039,29.76
1522201814.17,25.044,64.850,21.941,79.419,25.000,0.044,30.70
1522201816.21,25.042,64.864,21.951,79.403,25.000,0.042,34.44
1522201818.25,25.037,64.870,21.941,79.381,25.000,0.037,32.57
1522201820.29,25.031,64.891,21.930,79.411,25.000,0.031,28.83
1522201822.33,25.040,64.897,21.951,79.419,25.000,0.040,24.16
1522201824.37,25.038,64.912,21.973,79.388,25.000,0.038,31.63
1522201826.41,25.039,64.924,21.951,79.365,25.000,0.039,29.76
1522201828.45,25.037,64.930,21.941,79.312,25.000,0.037,30.70
1522201830.49,25.028,64.926,21.951,79.274,25.000,0.028,28.83
1522201832.53,25.033,64.927,21.951,79.236,25.000,0.033,22.29
1522201834.57,25.038,64.909,21.951,79.175,25.000,0.038,26.02
1522201836.61,25.040,64.918,21.962,79.129,25.000,0.040,29.76
1522201838.65,25.042,64.917,21.973,79.144,25.000,0.042,31.63
1522201840.69,25.033,64.917,21.962,79.121,25.000,0.033,32.57
1522201842.73,25.051,64.920,21.962,79.114,25.000,0.051,26.02
1522201844.77,25.042,64.920,21.973,79.098,25.000,0.042,40.04
1522201846.81,25.042,64.916,21.973,79.091,25.000,0.042,32.57
1522201848.85,25.040,64.921,21.994,79.060,25.000,0.040,32.57
1522201850.89,25.038,64.928,21.984,79.007,25.000,0.038,31.63
1522201852.93,25.047,64.927,21.984,78.991,25.000,0.047,29.76
1522201854.96,25.047,64.933,21.984,78.969,25.000,0.047,37.24
1522201857.00,25.043,64.937,22.005,78.961,25.000,0.043,37.24
1522201859.04,25.052,64.945,22.005,78.930,25.000,0.052,33.50
1522201861.08,25.052,64.947,22.027,78.915,25.000,0.052,40.98
1522201863.12,25.044,64.950,22.005,78.885,25.000,0.044,40.98
1522201865.16,25.042,64.951,22.016,78.923,25.000,0.042,34.44
1522201867.20,25.047,64.947,22.048,78.900,25.000,0.047,32.57
1522201869.24,25.044,64.955,22.016,78.900,25.000,0.044,37.24
1522201871.28,25.049,64.949,22.027,78.915,25.000,0.049,34.44
1522201873.32,25.050,64.957,22.048,78.923,25.000,0.050,38.17
1522201875.36,25.036,64.961,22.027,78.892,25.000,0.036,39.11
1522201877.40,25.044,64.972,22.037,78.900,25.000,0.044,27.89
1522201879.44,25.038,64.967,22.059,78.923,25.000,0.038,34.44
1522201881.48,25.042,64.972,22.048,78.961,25.000,0.042,29.76
1522201883.52,25.038,64.966,22.080,78.961,25.000,0.038,32.57
1522201885.56,25.037,64.970,22.069,78.969,25.000,0.037,29.76
1522201887.60,25.038,64.965,22.048,78.923,25.000,0.038,28.83
1522201889.64,25.038,64.961,22.059,78.854,25.000,0.038,29.76
1522201891.68,25.045,64.964,22.080,78.831,25.000,0.045,29.76
1522201893.72,25.049,64.957,22.080,78.801,25.000,0.049,35.37
1522201895.76,25.045,64.947,22.069,78.747,25.000,0.045,38.17
1522201897.80,25.043,64.942,22.069,78.717,25.000,0.043,35.37
1522201899.84,25.046,64.945,22.069,78.656,25.000,0.046,33.50
1522201901.87,25.046,64.949,22.069,78.618,25.000,0.046,36.31
1522201903.91,25.052,64.958,22.048,78.595,25.000,0.052,36.30
1522201905.95,25.052,64.947,22.069,78.572,25.000,0.052,40.98
1522201907.99,25.052,64.958,22.069,78.564,25.000,0.052,40.98
1522201910.03,25.049,64.953,22.091,78.564,25.000,0.049,40.98
1522201912.07,25.050,64.964,22.091,78.549,25.000,0.050,38.17
1522201914.11,25.050,64.970,22.091,78.534,25.000,0.050,39.11
1522201916.15,25.052,64.969,22.080,78.511,25.000,0.052,39.11
1522201918.19,25.044,64.966,22.080,78.511,25.000,0.044,40.98
1522201920.23,25.058,64.968,22.102,78.488,25.000,0.058,34.44
1522201922.27,25.058,64.968,22.102,78.488,25.000,0.058,45.65
1522201924.31,25.055,64.970,22.112,78.427,25.000,0.055,45.65
1522201926.35,25.062,64.979,22.102,78.412,25.000,0.062,42.85
1522201928.39,25.063,64.975,22.091,78.396,25.000,0.063,48.46
1522201930.43,25.061,64.970,22.112,78.358,25.000,0.061,49.39
1522201932.47,25.069,64.975,22.102,78.335,25.000,0.069,47.52
1522201934.51,25.068,64.983,22.112,78.312,25.000,0.068,54.06
1522201936.55,25.076,64.975,22.091,78.290,25.000,0.076,53.13
1522201938.59,25.065,64.977,22.080,78.259,25.000,0.065,59.67
1522201940.63,25.067,64.983,22.134,78.206,25.000,0.067,51.26
1522201942.67,25.068,64.967,22.112,78.190,25.000,0.068,52.20
1522201944.71,25.070,64.966,22.112,78.167,25.000,0.070,53.13
1522201946.75,25.077,64.968,22.112,78.137,25.000,0.077,55.00
1522201948.79,25.077,64.966,22.102,78.122,25.000,0.077,60.61
1522201950.83,25.073,64.961,22.112,78.084,25.000,0.073,60.61
1522201952.87,25.090,64.957,22.112,78.061,25.000,0.090,56.87
1522201954.91,25.086,64.951,22.123,78.084,25.000,0.086,70.89
1522201956.95,25.086,64.947,22.112,78.076,25.000,0.086,67.15
1522201958.99,25.089,64.943,22.112,78.061,25.000,0.089,67.15
1522201961.03,25.092,64.939,22.112,78.068,25.000,0.092,69.96
1522201963.07,25.095,64.936,22.123,78.068,25.000,0.095,71.82
1522201965.11,25.089,64.929,22.112,78.061,25.000,0.089,74.62
1522201967.15,25.088,64.921,22.134,78.053,25.000,0.088,69.95
1522201969.19,25.082,64.914,22.145,78.084,25.000,0.082,69.02
1522201971.23,25.093,64.916,22.145,78.053,25.000,0.093,64.34
1522201973.27,25.095,64.904,22.145,78.045,25.000,0.095,72.76
1522201975.30,25.098,64.901,22.134,78.045,25.000,0.098,74.63
1522201977.34,25.095,64.898,22.112,78.030,25.000,0.095,76.49
1522201979.38,25.095,64.884,22.166,78.045,25.000,0.095,74.62
1522201981.42,25.105,64.886,22.155,78.030,25.000,0.105,74.62
1522201983.46,25.118,64.882,22.155,78.023,25.000,0.118,82.11
1522201985.50,25.114,64.864,22.145,77.984,25.000,0.114,92.38
1522201987.54,25.119,64.863,22.155,77.977,25.000,0.119,89.58
1522201989.58,25.131,64.857,22.155,77.946,25.000,0.131,93.32
1522201991.62,25.132,64.849,22.155,77.939,25.000,0.132,100.00
1522201993.66,25.137,64.831,22.166,77.908,25.000,0.137,100.00
1522201995.70,25.138,64.812,22.177,77.870,25.000,0.138,100.00
1522201997.74,25.144,64.798,22.177,77.862,25.000,0.144,100.00
1522201999.78,25.149,64.787,22.177,77.885,25.000,0.149,100.00
1522202001.82,25.148,64.776,22.187,77.916,25.000,0.148,100.00
1522202003.86,25.151,64.763,22.187,77.923,25.000,0.151,100.00
1522202005.90,25.150,64.755,22.187,77.946,25.000,0.150,100.00
1522202007.94,25.157,64.745,22.187,77.939,25.000,0.157,100.00
1522202009.98,25.158,64.732,22.209,77.878,25.000,0.158,100.00
1522202012.02,25.164,64.720,22.220,77.809,25.000,0.164,100.00
1522202014.06,25.163,64.712,22.209,77.794,25.000,0.163,100.00
1522202016.10,25.162,64.691,22.209,77.740,25.000,0.162,100.00
1522202018.14,25.162,64.687,22.209,77.733,25.000,0.162,100.00
1522202020.18,25.162,64.674,22.209,77.717,25.000,0.162,100.00
1522202022.22,25.151,64.674,22.198,77.687,25.000,0.151,100.00
1522202024.26,25.157,64.664,22.209,77.672,25.000,0.157,100.00
1522202026.30,25.159,64.647,22.198,77.633,25.000,0.159,100.00
1522202028.34,25.162,64.656,22.187,77.572,25.000,0.162,100.00
1522202030.37,25.171,64.646,22.198,77.557,25.000,0.171,100.00
1522202032.41,25.169,64.645,22.209,77.534,25.000,0.169,100.00
1522202034.45,25.174,64.632,22.198,77.557,25.000,0.174,100.00
1522202036.49,25.174,64.637,22.187,77.542,25.000,0.174,100.00
1522202038.53,25.180,64.630,22.198,77.534,25.000,0.180,100.00
1522202040.57,25.187,64.619,22.220,77.504,25.000,0.187,100.00
1522202042.61,25.181,64.623,22.220,77.534,25.000,0.181,100.00
1522202044.65,25.175,64.613,22.220,77.557,25.000,0.175,100.00
1522202046.69,25.180,64.612,22.241,77.595,25.000,0.180,100.00
1522202048.73,25.183,64.611,22.230,77.603,25.000,0.183,100.00
1522202050.77,25.189,64.608,22.241,77.611,25.000,0.189,100.00
1522202052.81,25.188,64.606,22.230,77.588,25.000,0.188,100.00
1522202054.85,25.200,64.601,22.241,77.542,25.000,0.200,100.00
1522202056.89,25.201,64.591,22.230,77.534,25.000,0.201,100.00
1522202058.93,25.201,64.589,22.230,77.511,25.000,0.201,100.00
1522202060.97,25.193,64.569,22.230,77.466,25.000,0.193,100.00
1522202063.01,25.199,64.569,22.241,77.466,25.000,0.199,100.00
1522202065.05,25.196,64.557,22.241,77.443,25.000,0.196,100.00
1522202067.09,25.200,64.544,22.252,77.488,25.000,0.200,100.00
1522202069.13,25.211,64.543,22.263,77.496,25.000,0.211,100.00
1522202071.17,25.211,64.538,22.241,77.511,25.000,0.211,100.00
1522202073.21,25.211,64.519,22.273,77.488,25.000,0.211,100.00
1522202075.25,25.213,64.515,22.273,77.488,25.000,0.213,100.00
1522202077.29,25.217,64.494,22.263,77.488,25.000,0.217,100.00
1522202079.33,25.226,64.487,22.284,77.488,25.000,0.226,100.00
1522202081.36,25.229,64.475,22.284,77.466,25.000,0.229,100.00
1522202083.40,25.226,64.468,22.273,77.427,25.000,0.226,100.00
1522202085.44,25.227,64.463,22.273,77.405,25.000,0.227,100.00
1522202087.48,25.233,64.456,22.284,77.328,25.000,0.233,100.00
1522202089.52,25.225,64.456,22.316,77.351,25.000,0.225,100.00
1522202091.56,25.229,64.453,22.273,77.366,25.000,0.229,100.00
1522202093.60,25.223,64.442,22.295,77.344,25.000,0.223,100.00
1522202095.64,25.225,64.435,22.273,77.305,25.000,0.225,100.00
1522202097.68,25.225,64.431,22.273,77.282,25.000,0.225,100.00
1522202099.72,25.230,64.423,22.273,77.260,25.000,0.230,100.00
1522202101.76,25.224,64.420,22.263,77.221,25.000,0.224,100.00
1522202103.80,25.238,64.413,22.273,77.191,25.000,0.238,100.00
1522202105.84,25.233,64.407,22.273,77.168,25.000,0.233,100.00
1522202107.88,25.232,64.401,22.273,77.138,25.000,0.232,100.00
1522202109.92,25.230,64.402,22.263,77.130,25.000,0.230,100.00
1522202111.96,25.233,64.396,22.273,77.122,25.000,0.233,100.00
1522202114.00,25.241,64.381,22.284,77.107,25.000,0.241,100.00
1522202116.04,25.233,64.373,22.295,77.115,25.000,0.233,100.00
1522202118.08,25.241,64.368,22.284,77.107,25.000,0.241,100.00
1522202120.12,25.242,64.360,22.273,77.107,25.000,0.242,100.00
1522202122.16,25.236,64.355,22.305,77.092,25.000,0.236,100.00
1522202124.20,25.236,64.347,22.295,77.138,25.000,0.236,100.00
1522202126.24,25.248,64.334,22.305,77.168,25.000,0.248,100.00
1522202128.28,25.250,64.324,22.305,77.206,25.000,0.250,100.00
1522202130.32,25.243,64.325,22.305,77.191,25.000,0.243,100.00
1522202132.36,25.248,64.316,22.305,77.183,25.000,0.248,100.00
1522202134.40,25.251,64.318,22.295,77.145,25.000,0.251,100.00
1522202136.44,25.251,64.315,22.295,77.107,25.000,0.251,100.00
1522202138.48,25.243,64.316,22.316,77.061,25.000,0.243,100.00
1522202140.52,25.245,64.320,22.316,77.000,25.000,0.245,100.00
1522202142.56,25.248,64.311,22.316,76.977,25.000,0.248,100.00
1522202144.59,25.249,64.311,22.316,76.947,25.000,0.249,100.00
1522202146.63,25.256,64.310,22.305,76.954,25.000,0.256,100.00
1522202148.68,25.255,64.307,22.327,76.939,25.000,0.255,100.00
1522202150.72,25.255,64.312,22.327,76.932,25.000,0.255,100.00
1522202152.75,25.255,64.298,22.327,76.947,25.000,0.255,100.00
1522202154.79,25.251,64.308,22.327,76.947,25.000,0.251,100.00
1522202156.83,25.256,64.300,22.316,76.947,25.000,0.256,100.00
1522202158.87,25.250,64.301,22.305,76.939,25.000,0.250,100.00
1522202160.91,25.261,64.299,22.316,76.932,25.000,0.261,100.00
1522202162.95,25.262,64.296,22.348,76.924,25.000,0.262,100.00
1522202164.99,25.272,64.298,22.338,76.909,25.000,0.272,100.00
1522202167.03,25.267,64.294,22.327,76.901,25.000,0.267,100.00
1522202169.07,25.262,64.292,22.338,76.886,25.000,0.262,100.00
1522202171.11,25.268,64.287,22.327,76.848,25.000,0.268,100.00
1522202173.15,25.277,64.286,22.295,76.817,25.000,0.277,100.00
1522202175.19,25.276,64.275,22.316,76.787,25.000,0.276,100.00
1522202177.23,25.268,64.271,22.295,76.779,25.000,0.268,100.00
1522202179.27,25.263,64.261,22.305,76.787,25.000,0.263,100.00
1522202181.31,25.261,64.261,22.284,76.756,25.000,0.261,100.00
1522202183.35,25.260,64.263,22.327,76.817,25.000,0.260,100.00
1522202185.39,25.267,64.262,22.327,76.848,25.000,0.267,100.00
1522202187.43,25.277,64.260,22.327,76.840,25.000,0.277,100.00
1522202189.47,25.275,64.252,22.316,76.840,25.000,0.275,100.00
1522202191.51,25.275,64.251,22.305,76.817,25.000,0.275,100.00
1522202193.55,25.280,64.248,22.327,76.794,25.000,0.280,100.00
1522202195.59,25.277,64.246,22.338,76.787,25.000,0.277,100.00
1522202197.63,25.277,64.244,22.338,76.825,25.000,0.277,100.00
1522202199.67,25.277,64.237,22.316,76.840,25.000,0.277,100.00
1522202201.71,25.277,64.235,22.295,76.817,25.000,0.277,100.00
1522202203.74,25.280,64.238,22.327,76.817,25.000,0.280,100.00
1522202205.78,25.283,64.233,22.316,76.779,25.000,0.283,100.00
1522202207.82,25.282,64.224,22.327,76.764,25.000,0.282,100.00
1522202209.86,25.286,64.217,22.305,76.779,25.000,0.286,100.00
1522202211.90,25.289,64.221,22.316,76.771,25.000,0.289,100.00
1522202213.94,25.292,64.216,22.295,76.764,25.000,0.292,100.00
1522202215.98,25.294,64.206,22.305,76.764,25.000,0.294,100.00
1522202218.02,25.298,64.199,22.316,76.779,25.000,0.298,100.00
1522202220.06,25.295,64.192,22.327,76.794,25.000,0.295,100.00
1522202222.10,25.285,64.183,22.327,76.825,25.000,0.285,100.00
1522202224.14,25.283,64.183,22.327,76.802,25.000,0.283,100.00
1522202226.18,25.287,64.180,22.327,76.809,25.000,0.287,100.00
1522202228.22,25.283,64.176,22.338,76.794,25.000,0.283,100.00
1522202230.26,25.280,64.166,22.327,76.802,25.000,0.280,100.00
1522202232.30,25.287,64.173,22.316,76.771,25.000,0.287,100.00
1522202234.34,25.288,64.173,22.327,76.756,25.000,0.288,100.00
1522202236.38,25.282,64.161,22.338,76.726,25.000,0.282,100.00
1522202238.42,25.287,64.157,22.338,76.710,25.000,0.287,100.00
1522202240.46,25.289,64.160,22.327,76.664,25.000,0.289,100.00
1522202242.50,25.277,64.149,22.359,76.664,25.000,0.277,100.00
1522202244.54,25.270,64.146,22.327,76.664,25.000,0.270,100.00
1522202246.58,25.270,64.146,22.348,76.634,25.000,0.270,100.00
1522202248.62,25.266,64.146,22.316,76.642,25.000,0.266,100.00
1522202250.66,25.263,64.157,22.316,76.619,25.000,0.263,100.00
1522202252.69,25.279,64.161,22.327,76.626,25.000,0.279,100.00
1522202254.73,25.268,64.162,22.327,76.642,25.000,0.268,100.00
1522202256.77,25.269,64.166,22.348,76.649,25.000,0.269,100.00
1522202258.81,25.276,64.169,22.327,76.642,25.000,0.276,100.00
1522202260.85,25.281,64.161,22.327,76.642,25.000,0.281,100.00
1522202262.89,25.286,64.170,22.327,76.634,25.000,0.286,100.00
1522202264.93,25.288,64.163,22.338,76.626,25.000,0.288,100.00
1522202266.97,25.281,64.153,22.338,76.619,25.000,0.281,100.00
1522202269.01,25.289,64.154,22.316,76.619,25.000,0.289,100.00
1522202271.05,25.289,64.153,22.348,76.649,25.000,0.289,100.00
1522202273.09,25.287,64.154,22.338,76.649,25.000,0.287,100.00
1522202275.13,25.282,64.144,22.327,76.626,25.000,0.282,100.00
1522202277.17,25.274,64.146,22.327,76.611,25.000,0.274,100.00
1522202279.21,25.282,64.146,22.327,76.611,25.000,0.282,100.00
1522202281.25,25.287,64.147,22.305,76.588,25.000,0.287,100.00
1522202283.29,25.285,64.146,22.327,76.588,25.000,0.285,100.00
1522202285.33,25.289,64.148,22.338,76.565,25.000,0.289,100.00
1522202287.37,25.286,64.146,22.338,76.573,25.000,0.286,100.00
1522202289.41,25.292,64.142,22.327,76.581,25.000,0.292,100.00
1522202291.45,25.292,64.137,22.338,76.588,25.000,0.292,100.00
1522202293.49,25.282,64.134,22.327,76.573,25.000,0.282,100.00
1522202295.53,25.281,64.145,22.338,76.565,25.000,0.281,100.00
1522202297.57,25.289,64.134,22.338,76.550,25.000,0.289,100.00
1522202299.61,25.285,64.140,22.338,76.520,25.000,0.285,100.00
1522202301.65,25.292,64.149,22.348,76.527,25.000,0.292,100.00
1522202303.68,25.289,64.143,22.327,76.504,25.000,0.289,100.00
1522202305.72,25.288,64.140,22.338,76.497,25.000,0.288,100.00
1522202307.76,25.293,64.141,22.338,76.489,25.000,0.293,100.00
1522202309.80,25.282,64.139,22.338,76.489,25.000,0.282,100.00
1522202311.84,25.291,64.139,22.348,76.512,25.000,0.291,100.00
1522202313.88,25.288,64.132,22.348,76.512,25.000,0.288,100.00
1522202315.93,25.286,64.130,22.348,76.535,25.000,0.286,100.00
1522202317.96,25.291,64.130,22.348,76.550,25.000,0.291,100.00
1522202320.00,25.289,64.125,22.338,76.527,25.000,0.289,100.00
1522202322.04,25.295,64.125,22.348,76.527,25.000,0.295,100.00
1522202324.08,25.302,64.125,22.338,76.504,25.000,0.302,100.00
1522202326.12,25.298,64.119,22.348,76.466,25.000,0.298,100.00
1522202328.16,25.304,64.112,22.338,76.451,25.000,0.304,100.00
1522202330.20,25.304,64.113,22.327,76.428,25.000,0.304,100.00
1522202332.24,25.313,64.107,22.327,76.397,25.000,0.313,100.00
1522202334.28,25.311,64.101,22.327,76.382,25.000,0.311,100.00
1522202336.32,25.301,64.092,22.348,76.375,25.000,0.301,100.00
1522202338.36,25.303,64.093,22.348,76.352,25.000,0.303,100.00
1522202340.40,25.305,64.087,22.338,76.367,25.000,0.305,100.00
1522202342.44,25.307,64.074,22.338,76.390,25.000,0.307,100.00
1522202344.48,25.305,64.074,22.348,76.382,25.000,0.305,100.00
1522202346.52,25.311,64.080,22.359,76.375,25.000,0.311,100.00
1522202348.56,25.305,64.075,22.370,76.405,25.000,0.305,100.00
1522202350.60,25.306,64.068,22.359,76.420,25.000,0.306,100.00
1522202352.64,25.302,64.078,22.370,76.451,25.000,0.302,100.00
1522202354.68,25.303,64.067,22.391,76.413,25.000,0.303,100.00
1522202356.72,25.307,64.063,22.370,76.390,25.000,0.307,100.00
1522202358.76,25.311,64.054,22.370,76.382,25.000,0.311,100.00
1522202360.80,25.319,64.054,22.370,76.367,25.000,0.319,100.00
1522202362.84,25.313,64.050,22.370,76.336,25.000,0.313,100.00
1522202364.88,25.306,64.042,22.359,76.344,25.000,0.306,100.00
1522202366.92,25.317,64.044,22.359,76.352,25.000,0.317,100.00
1522202368.96,25.319,64.037,22.381,76.344,25.000,0.319,100.00
1522202371.00,25.324,64.040,22.370,76.367,25.000,0.324,100.00
1522202373.04,25.313,64.029,22.370,76.397,25.000,0.313,100.00
1522202375.08,25.322,64.026,22.391,76.413,25.000,0.322,100.00
1522202377.11,25.322,64.024,22.423,76.451,25.000,0.322,100.00
1522202379.15,25.320,64.013,22.423,76.436,25.000,0.320,100.00
1522202381.19,25.320,64.006,22.423,76.397,25.000,0.320,100.00
1522202383.23,25.318,64.004,22.402,76.390,25.000,0.318,100.00
1522202385.27,25.316,63.997,22.413,76.352,25.000,0.316,100.00
1522202387.31,25.304,63.995,22.423,76.352,25.000,0.304,100.00
1522202389.35,25.310,63.996,22.434,76.367,25.000,0.310,100.00
1522202391.39,25.318,63.994,22.413,76.359,25.000,0.318,100.00
1522202393.43,25.318,63.998,22.445,76.359,25.000,0.318,100.00
1522202395.47,25.311,63.997,22.445,76.321,25.000,0.311,100.00
1522202397.51,25.317,63.986,22.434,76.283,25.000,0.317,100.00
1522202399.55,25.313,63.987,22.445,76.260,25.000,0.313,100.00
1522202401.59,25.307,63.985,22.434,76.222,25.000,0.307,100.00
1522202403.63,25.318,63.988,22.413,76.184,25.000,0.318,100.00
1522202405.67,25.316,63.982,22.402,76.153,25.000,0.316,100.00
1522202407.71,25.325,63.972,22.402,76.108,25.000,0.325,100.00
1522202409.75,25.330,63.967,22.402,76.100,25.000,0.330,100.00
1522202411.79,25.323,63.961,22.381,76.085,25.000,0.323,100.00
1522202413.83,25.313,63.961,22.359,76.077,25.000,0.313,100.00
1522202415.87,25.317,63.956,22.348,76.039,25.000,0.317,100.00
1522202417.91,25.308,63.953,22.359,76.008,25.000,0.308,100.00
1522202419.95,25.306,63.950,22.327,75.985,25.000,0.306,100.00
1522202421.99,25.314,63.940,22.327,75.947,25.000,0.314,100.00
1522202424.03,25.306,63.944,22.316,75.947,25.000,0.306,100.00
1522202426.06,25.317,63.934,22.316,75.978,25.000,0.317,100.00
1522202428.11,25.316,63.935,22.327,75.947,25.000,0.316,100.00
1522202430.14,25.312,63.928,22.316,75.963,25.000,0.312,100.00
1522202432.18,25.313,63.923,22.295,75.909,25.000,0.313,100.00
1522202434.22,25.306,63.912,22.295,75.902,25.000,0.306,100.00
1522202436.26,25.301,63.906,22.273,75.886,25.000,0.301,100.00
1522202438.30,25.294,63.893,22.305,75.886,25.000,0.294,100.00
1522202440.34,25.293,63.887,22.273,75.856,25.000,0.293,100.00
1522202442.38,25.294,63.873,22.273,75.833,25.000,0.294,100.00
1522202444.42,25.301,63.866,22.263,75.779,25.000,0.301,100.00
1522202446.46,25.294,63.856,22.230,75.696,25.000,0.294,100.00
1522202448.50,25.294,63.851,22.209,75.619,25.000,0.294,100.00
1522202450.54,25.281,63.824,22.187,75.573,25.000,0.281,100.00
1522202452.58,25.287,63.810,22.145,75.528,25.000,0.287,100.00
1522202454.62,25.279,63.784,22.145,75.467,25.000,0.279,100.00
1522202456.66,25.286,63.768,22.112,75.429,25.000,0.286,100.00
1522202458.70,25.286,63.753,22.069,75.375,25.000,0.286,100.00
1522202460.74,25.286,63.726,22.059,75.413,25.000,0.286,100.00
1522202462.78,25.274,63.710,22.069,75.421,25.000,0.274,100.00
1522202464.82,25.277,63.685,22.059,75.413,25.000,0.277,100.00
1522202466.86,25.274,63.667,22.048,75.444,25.000,0.274,100.00
1522202468.90,25.269,63.642,22.027,75.429,25.000,0.269,100.00
1522202470.94,25.267,63.626,21.994,75.436,25.000,0.267,100.00
1522202472.98,25.268,63.606,21.984,75.451,25.000,0.268,100.00
1522202475.02,25.254,63.589,21.973,75.429,25.000,0.254,100.00
1522202477.05,25.246,63.567,21.962,75.467,25.000,0.246,100.00
1522202479.09,25.251,63.555,21.951,75.482,25.000,0.251,100.00
1522202481.13,25.244,63.541,21.930,75.490,25.000,0.244,100.00
1522202483.17,25.260,63.535,21.919,75.505,25.000,0.260,100.00
1522202485.21,25.249,63.520,21.887,75.482,25.000,0.249,100.00
1522202487.25,25.251,63.504,21.866,75.467,25.000,0.251,100.00
1522202489.29,25.252,63.491,21.855,75.482,25.000,0.252,100.00
1522202491.33,25.246,63.469,21.823,75.467,25.000,0.246,100.00
