timestamp,ltz1000-3
1514673727.658,7171987.4
1514673731.009,7171988.2
1514673734.361,7171987.7
1514673737.714,7171986.7
1514673741.066,7171988.1
1514673744.418,7171988.0
1514673747.770,7171986.7
1514673751.122,7171986.7
1514673754.474,7171988.0
1514673757.826,7171986.9
1514673761.178,7171986.7
1514673764.531,7171986.9
1514673767.883,7171986.9
1514673771.235,7171986.4
1514673774.587,7171986.9
1514673777.939,7171986.8
1514673781.291,7171986.9
1514673784.643,7171987.2
1514673787.995,7171987.7
1514673791.348,7171988.0
1514673794.699,7171986.4
1514673798.051,7171985.7
1514673801.404,7171986.3
1514673804.755,7171988.0
1514673808.108,7171986.4
1514673811.460,7171986.2
1514673814.812,7171987.2
1514673818.164,7171986.7
1514673821.517,7171986.7
1514673824.868,7171987.4
1514673828.221,7171985.9
1514673831.573,7171987.4
1514673834.924,7171985.9
1514673838.277,7171986.9
1514673841.629,7171986.4
1514673844.981,7171986.4
1514673848.333,7171985.9
1514673851.685,7171986.2
1514673855.037,7171986.7
1514673858.390,7171986.4
1514673861.741,7171986.2
1514673865.094,7171988.0
1514673868.445,7171985.7
1514673871.798,7171987.2
1514673875.149,7171988.0
1514673878.502,7171986.9
1514673881.854,7171986.2
1514673885.206,7171987.2
1514673888.558,7171986.9
1514673891.911,7171986.4
1514673895.262,7171986.4
1514673898.615,7171987.4
1514673901.967,7171987.4
1514673905.319,7171986.4
1514673908.671,7171986.9
1514673912.023,7171986.7
1514673915.375,7171985.9
1514673918.727,7171984.9
1514673922.079,7171986.7
1514673925.432,7171987.2
1514673928.783,7171985.9
1514673932.136,7171987.2
1514673935.488,7171985.2
1514673938.840,7171986.9
1514673942.192,7171987.2
1514673945.544,7171986.4
1514673948.896,7171985.9
1514673952.248,7171986.7
1514673955.601,7171986.4
1514673958.952,7171985.9
1514673962.305,7171985.9
1514673965.656,7171986.9
1514673969.009,7171986.7
1514673972.360,7171987.2
1514673975.713,7171987.2
1514673979.065,7171986.9
1514673982.417,7171985.7
1514673985.769,7171986.4
1514673989.121,7171985.9
1514673992.473,7171985.7
1514673995.825,7171987.2
1514673999.178,7171986.9
1514674002.529,7171987.2
1514674005.882,7171986.9
1514674009.234,7171985.7
1514674012.586,7171987.2
1514674015.938,7171985.2
1514674019.291,7171985.4
1514674022.642,7171985.4
1514674025.995,7171984.4
1514674029.347,7171986.9
1514674032.699,7171986.7
1514674036.051,7171986.2
1514674039.402,7171985.4
1514674042.755,7171984.4
1514674046.107,7171985.7
1514674049.459,7171985.2
1514674052.811,7171986.2
1514674056.163,7171985.9
1514674059.515,7171986.4
1514674062.868,7171986.9
1514674066.219,7171986.7
1514674069.572,7171985.9
1514674072.924,7171986.9
1514674076.276,7171987.2
1514674079.628,7171986.4
1514674082.981,7171987.7
1514674086.332,7171987.2
1514674089.685,7171988.0
1514674093.037,7171987.2
1514674096.388,7171986.4
1514674099.741,7171987.2
1514674103.092,7171987.7
1514674106.445,7171987.4
1514674109.797,7171987.4
1514674113.150,7171986.7
1514674116.501,7171987.4
1514674119.853,7171988.0
1514674123.206,7171987.4
1514674126.557,7171986.7
1514674129.910,7171986.2
1514674133.262,7171986.7
1514674136.614,7171986.4
1514674139.966,7171986.2
1514674143.318,7171986.4
1514674146.670,7171987.2
1514674150.022,7171987.4
1514674153.374,7171986.7
1514674156.727,7171987.2
1514674160.079,7171987.2
1514674163.431,7171987.2
1514674166.782,7171987.7
1514674170.135,7171986.7
1514674173.487,7171986.2
1514674176.839,7171986.4
1514674180.191,7171985.7
1514674183.544,7171987.4
1514674186.895,7171988.7
1514674190.248,7171987.2
1514674193.599,7171986.2
1514674196.952,7171986.7
1514674200.304,7171986.2
1514674203.656,7171987.7
1514674207.008,7171987.2
1514674210.360,7171987.4
1514674213.713,7171986.7
1514674217.064,7171988.2
1514674220.417,7171987.7
1514674223.769,7171987.7
1514674227.120,7171988.7
1514674230.473,7171988.7
1514674233.825,7171987.2
1514674237.177,7171987.2
1514674240.529,7171987.4
1514674243.881,7171988.5
1514674247.233,7171986.7
1514674250.586,7171987.7
1514674253.937,7171986.7
1514674257.290,7171987.2
1514674260.642,7171986.2
1514674263.994,7171985.4
1514674267.346,7171987.4
1514674270.698,7171986.4
1514674274.050,7171986.4
1514674277.402,7171986.7
1514674280.754,7171985.9
1514674284.107,7171986.2
1514674287.458,7171986.2
1514674290.811,7171985.9
1514674294.162,7171985.9
1514674297.515,7171986.4
1514674300.867,7171985.7
1514674304.219,7171987.2
1514674307.571,7171986.9
1514674310.923,7171985.9
1514674314.275,7171986.7
1514674317.627,7171986.2
1514674320.979,7171985.7
1514674324.332,7171985.7
1514674327.683,7171986.2
1514674331.036,7171986.4
1514674334.388,7171986.2
1514674337.740,7171986.7
1514674341.092,7171986.9
1514674344.445,7171985.7
1514674347.796,7171987.2
1514674351.148,7171987.7
1514674354.501,7171985.9
1514674357.853,7171986.4
1514674361.205,7171986.4
1514674364.557,7171987.7
1514674367.909,7171986.7
1514674371.261,7171986.2
1514674374.613,7171986.4
1514674377.965,7171988.0
1514674381.317,7171986.7
1514674384.670,7171987.4
1514674388.022,7171987.4
1514674391.374,7171987.4
1514674394.726,7171988.0
1514674398.077,7171986.7
1514674401.430,7171986.4
1514674404.782,7171987.4
1514674408.134,7171985.9
1514674411.486,7171986.7
1514674414.839,7171986.2
1514674418.190,7171986.4
1514674421.542,7171986.9
1514674424.895,7171986.7
1514674428.247,7171985.9
1514674431.599,7171987.4
1514674434.951,7171986.7
1514674438.303,7171987.4
1514674441.655,7171987.4
1514674445.007,7171987.4
1514674448.359,7171986.4
1514674451.712,7171987.4
1514674455.064,7171987.2
1514674458.415,7171987.4
1514674461.768,7171989.2
1514674465.120,7171990.0
1514674468.472,7171988.5
1514674471.825,7171987.7
1514674475.176,7171988.7
1514674478.528,7171988.5
1514674481.881,7171988.2
1514674485.232,7171989.7
1514674488.585,7171989.6
1514674491.937,7171989.7
1514674495.289,7171989.5
1514674498.641,7171987.4
1514674501.993,7171986.9
1514674505.345,7171987.4
1514674508.698,7171986.9
1514674512.049,7171987.2
1514674515.401,7171988.3
1514674518.754,7171988.5
1514674522.105,7171989.2
1514674525.458,7171989.0
1514674528.810,7171988.0
1514674532.162,7171989.0
1514674535.514,7171988.5
1514674538.866,7171989.0
1514674542.218,7171989.0
1514674545.571,7171987.7
1514674548.922,7171989.0
1514674552.275,7171989.2
1514674555.627,7171988.7
1514674558.979,7171988.7
1514674562.330,7171989.5
1514674565.683,7171988.5
1514674569.035,7171989.2
1514674572.387,7171988.5
1514674575.739,7171988.2
1514674579.092,7171988.5
1514674582.443,7171989.5
1514674585.796,7171988.0
1514674589.148,7171987.7
1514674592.499,7171988.7
1514674595.852,7171990.0
1514674599.204,7171990.2
1514674602.556,7171989.2
1514674605.908,7171989.2
1514674609.261,7171988.7
1514674612.612,7171988.7
1514674615.964,7171990.0
1514674619.317,7171990.0
1514674622.668,7171988.7
1514674626.021,7171990.0
1514674629.373,7171989.5
1514674632.725,7171988.5
1514674636.077,7171988.2
1514674639.429,7171989.0
1514674642.781,7171988.5
1514674646.133,7171989.5
1514674649.486,7171990.0
1514674652.837,7171989.7
1514674656.190,7171989.7
1514674659.542,7171990.2
1514674662.893,7171990.0
1514674666.246,7171990.5
1514674669.598,7171989.5
1514674672.950,7171988.7
1514674676.302,7171990.7
1514674679.655,7171988.0
1514674683.006,7171989.2
1514674686.358,7171990.0
1514674689.711,7171989.0
1514674693.063,7171988.7
1514674696.415,7171988.5
1514674699.767,7171988.0
1514674703.119,7171989.2
1514674706.471,7171989.7
1514674709.823,7171989.7
1514674713.176,7171990.0
1514674716.528,7171988.7
1514674719.879,7171989.5
1514674723.232,7171988.2
1514674726.584,7171988.5
1514674729.936,7171989.5
1514674733.288,7171988.2
1514674736.640,7171988.2
1514674739.992,7171988.5
1514674743.344,7171989.5
1514674746.697,7171988.7
1514674750.048,7171989.2
1514674753.401,7171988.5
1514674756.752,7171987.7
1514674760.105,7171987.4
1514674763.457,7171989.7
1514674766.809,7171988.0
1514674770.161,7171988.8
1514674773.514,7171989.7
1514674776.865,7171989.2
1514674780.218,7171989.2
1514674783.569,7171990.0
1514674786.922,7171988.5
1514674790.273,7171989.5
1514674793.626,7171989.7
1514674796.978,7171989.2
1514674800.330,7171989.2
1514674803.682,7171989.0
1514674807.034,7171988.2
1514674810.386,7171989.7
1514674813.738,7171989.2
1514674817.091,7171989.7
1514674820.443,7171990.2
1514674823.795,7171988.7
1514674827.146,7171991.3
1514674830.499,7171989.7
1514674833.851,7171991.0
1514674837.203,7171990.7
1514674840.555,7171990.2
1514674843.907,7171990.0
1514674847.259,7171990.5
1514674850.611,7171990.5
1514674853.964,7171990.0
1514674857.315,7171988.5
1514674860.668,7171989.5
1514674864.019,7171989.2
1514674867.372,7171989.2
1514674870.724,7171988.0
1514674874.076,7171988.5
1514674877.428,7171988.5
1514674880.781,7171988.7
1514674884.132,7171988.7
1514674887.484,7171989.0
1514674890.837,7171988.7
1514674894.188,7171989.0
1514674897.541,7171988.5
1514674900.893,7171989.5
1514674904.245,7171988.5
1514674907.597,7171988.0
1514674910.949,7171988.5
1514674914.301,7171988.2
1514674917.654,7171989.0
1514674921.005,7171988.7
1514674924.357,7171988.2
1514674927.710,7171989.0
1514674931.061,7171987.2
1514674934.414,7171988.0
1514674937.766,7171989.0
1514674941.118,7171988.7
1514674944.470,7171989.0
1514674947.823,7171989.2
1514674951.174,7171990.0
1514674954.526,7171990.2
1514674957.879,7171991.0
1514674961.230,7171989.2
1514674964.583,7171989.5
1514674967.934,7171990.7
1514674971.287,7171990.2
1514674974.639,7171989.7
1514674977.991,7171988.2
1514674981.343,7171989.0
1514674984.695,7171988.2
1514674988.047,7171989.0
1514674991.400,7171989.0
1514674994.752,7171988.7
1514674998.103,7171990.2
1514675001.456,7171989.7
1514675004.807,7171990.5
1514675008.160,7171989.7
1514675011.512,7171989.0
1514675014.864,7171988.2
1514675018.216,7171989.7
1514675021.568,7171989.5
1514675024.920,7171988.7
1514675028.273,7171990.0
1514675031.624,7171991.0
1514675034.977,7171990.2
1514675038.329,7171989.2
1514675041.681,7171989.7
1514675045.033,7171989.0
1514675048.385,7171989.7
1514675051.737,7171989.5
1514675055.089,7171989.2
1514675058.442,7171988.7
1514675061.793,7171989.2
1514675065.146,7171989.2
1514675068.498,7171989.7
1514675071.850,7171989.7
1514675075.202,7171990.0
1514675078.554,7171989.7
1514675081.906,7171988.7
1514675085.258,7171990.7
1514675088.610,7171988.5
1514675091.963,7171990.0
1514675095.314,7171989.0
1514675098.666,7171989.0
1514675102.019,7171989.0
1514675105.371,7171989.5
1514675108.723,7171989.5
1514675112.074,7171990.2
1514675115.427,7171989.5
1514675118.779,7171988.5
1514675122.132,7171988.7
1514675125.483,7171989.2
1514675128.835,7171987.7
1514675132.187,7171988.5
1514675135.540,7171988.2
1514675138.891,7171986.7
1514675142.244,7171988.5
1514675145.596,7171988.0
1514675148.948,7171988.2
1514675152.300,7171987.4
1514675155.652,7171987.4
1514675159.004,7171988.7
1514675162.356,7171987.4
1514675165.709,7171987.2
1514675169.060,7171987.4
1514675172.413,7171988.7
1514675175.765,7171988.0
1514675179.117,7171988.2
1514675182.469,7171987.4
1514675185.822,7171988.7
1514675189.173,7171988.2
1514675192.525,7171988.7
1514675195.878,7171988.0
1514675199.229,7171988.0
1514675202.581,7171989.0
1514675205.934,7171988.7
1514675209.286,7171988.7
1514675212.638,7171989.0
1514675215.991,7171990.2
1514675219.342,7171989.5
1514675222.694,7171988.7
1514675226.047,7171989.5
1514675229.398,7171990.0
1514675232.751,7171989.5
1514675236.102,7171988.5
1514675239.455,7171989.0
1514675242.807,7171990.0
1514675246.159,7171989.2
1514675249.511,7171989.7
1514675252.864,7171988.7
1514675256.215,7171989.7
1514675259.567,7171988.3
1514675262.920,7171988.7
1514675266.271,7171990.0
1514675269.624,7171989.2
1514675272.976,7171988.5
1514675276.327,7171989.0
1514675279.680,7171989.5
1514675283.032,7171989.0
1514675286.384,7171989.2
1514675289.736,7171989.5
1514675293.089,7171989.7
1514675296.440,7171989.5
1514675299.793,7171988.0
1514675303.145,7171987.7
1514675306.497,7171989.2
1514675309.849,7171989.2
1514675313.200,7171989.0
1514675316.553,7171989.7
1514675319.905,7171988.7
1514675323.257,7171989.7
1514675326.610,7171989.2
1514675329.961,7171989.2
1514675333.314,7171990.7
1514675336.665,7171988.7
1514675340.018,7171988.7
1514675343.370,7171987.7
1514675346.722,7171987.4
1514675350.074,7171988.0
1514675353.426,7171986.4
1514675356.778,7171987.2
1514675360.131,7171987.2
1514675363.482,7171987.2
1514675366.835,7171987.2
1514675370.187,7171987.2
1514675373.539,7171987.2
1514675376.890,7171987.4
1514675380.243,7171987.4
1514675383.595,7171987.2
1514675386.948,7171987.2
1514675390.299,7171986.9
1514675393.651,7171986.7
1514675397.004,7171987.2
1514675400.356,7171985.9
1514675403.707,7171987.4
1514675407.060,7171986.4
1514675410.412,7171987.2
1514675413.764,7171986.2
1514675417.116,7171986.9
1514675420.469,7171986.2
1514675423.820,7171987.4
1514675427.173,7171985.7
1514675430.525,7171986.9
1514675433.876,7171988.2
1514675437.229,7171986.9
1514675440.581,7171988.5
1514675443.933,7171987.4
1514675447.285,7171986.9
1514675450.637,7171987.2
1514675453.989,7171985.9
1514675457.342,7171987.7
1514675460.693,7171989.2
1514675464.045,7171986.2
1514675467.398,7171987.4
1514675470.749,7171989.5
1514675474.102,7171988.5
1514675477.453,7171989.0
1514675480.806,7171988.5
1514675484.158,7171989.5
1514675487.510,7171989.2
1514675490.862,7171990.2
1514675494.214,7171988.5
1514675497.567,7171988.5
1514675500.918,7171989.5
1514675504.271,7171988.7
1514675507.623,7171989.0
1514675510.975,7171989.0
1514675514.327,7171990.7
1514675517.679,7171990.7
1514675521.031,7171991.0
1514675524.383,7171990.7
1514675527.735,7171990.5
1514675531.087,7171992.0
1514675534.439,7171989.7
1514675537.792,7171991.0
1514675541.144,7171992.0
1514675544.496,7171990.7
1514675547.848,7171990.5
1514675551.200,7171991.3
1514675554.552,7171991.5
1514675557.904,7171992.8
1514675561.257,7171991.0
1514675564.608,7171993.3
1514675567.960,7171991.8
1514675571.313,7171991.0
1514675574.665,7171992.5
1514675578.016,7171991.3
1514675581.369,7171991.0
1514675584.721,7171992.3
1514675588.073,7171991.0
1514675591.425,7171991.0
1514675594.777,7171991.6
1514675598.129,7171991.8
1514675601.481,7171991.3
1514675604.833,7171991.3
1514675608.186,7171991.8
1514675611.537,7171991.3
1514675614.890,7171991.8
1514675618.242,7171991.3
1514675621.593,7171991.3
1514675624.946,7171992.0
1514675628.298,7171992.8
1514675631.650,7171991.0
1514675635.002,7171992.5
1514675638.354,7171990.5
1514675641.706,7171991.3
1514675645.058,7171990.0
1514675648.411,7171992.3
1514675651.762,7171991.5
1514675655.115,7171991.8
1514675658.467,7171990.2
1514675661.819,7171991.0
1514675665.171,7171990.5
1514675668.523,7171990.7
1514675671.875,7171990.2
1514675675.227,7171990.7
1514675678.580,7171991.0
1514675681.931,7171992.0
1514675685.284,7171991.0
1514675688.635,7171992.0
1514675691.987,7171991.5
1514675695.340,7171992.0
1514675698.692,7171991.5
1514675702.044,7171991.3
1514675705.396,7171992.0
1514675708.748,7171991.5
1514675712.100,7171991.3
1514675715.452,7171990.5
1514675718.805,7171990.7
1514675722.156,7171991.0
1514675725.508,7171990.7
1514675728.861,7171990.5
1514675732.213,7171991.8
1514675735.564,7171991.3
1514675738.917,7171991.3
1514675742.269,7171993.0
1514675745.621,7171990.5
1514675748.973,7171990.0
1514675752.325,7171990.7
1514675755.678,7171990.2
1514675759.029,7171989.0
1514675762.382,7171989.5
1514675765.733,7171990.7
1514675769.086,7171990.5
1514675772.438,7171989.7
1514675775.790,7171989.7
1514675779.142,7171990.7
1514675782.494,7171988.6
1514675785.846,7171990.0
1514675789.198,7171989.7
1514675792.550,7171990.7
1514675795.903,7171990.0
1514675799.255,7171989.0
1514675802.606,7171991.3
1514675805.959,7171991.3
1514675809.311,7171989.7
1514675812.663,7171989.7
1514675816.015,7171990.0
1514675819.367,7171990.2
1514675822.719,7171989.5
1514675826.071,7171990.2
1514675829.424,7171990.5
1514675832.775,7171990.2
1514675836.128,7171990.0
1514675839.480,7171990.2
1514675842.831,7171989.5
1514675846.184,7171990.0
1514675849.536,7171989.0
1514675852.888,7171989.7
1514675856.240,7171990.5
1514675859.592,7171989.5
1514675862.945,7171989.5
1514675866.296,7171990.0
1514675869.648,7171990.7
1514675873.001,7171989.0
1514675876.353,7171990.2
1514675879.704,7171990.0
1514675883.057,7171989.7
1514675886.409,7171991.0
1514675889.761,7171990.0
1514675893.113,7171989.7
1514675896.465,7171988.7
1514675899.817,7171991.3
1514675903.170,7171988.0
1514675906.522,7171991.8
1514675909.873,7171989.7
1514675913.226,7171989.0
1514675916.578,7171989.7
1514675919.930,7171989.2
1514675923.282,7171990.2
1514675926.634,7171988.2
1514675929.986,7171991.0
1514675933.338,7171989.2
1514675936.691,7171990.0
1514675940.042,7171989.0
1514675943.395,7171988.5
1514675946.747,7171990.7
1514675950.098,7171989.2
1514675953.451,7171989.2
1514675956.803,7171990.0
1514675960.155,7171988.5
1514675963.507,7171990.0
1514675966.860,7171988.7
1514675970.211,7171990.0
1514675973.564,7171989.7
1514675976.916,7171990.2
1514675980.267,7171990.2
1514675983.620,7171990.5
1514675986.972,7171990.7
1514675990.324,7171990.5
1514675993.676,7171991.3
1514675997.028,7171991.3
1514676000.380,7171991.8
1514676003.732,7171991.3
1514676007.084,7171991.5
1514676010.436,7171991.8
1514676013.789,7171992.0
1514676017.141,7171992.3
1514676020.492,7171991.8
1514676023.844,7171991.5
1514676027.197,7171991.8
1514676030.549,7171992.8
1514676033.901,7171992.5
1514676037.253,7171993.0
1514676040.605,7171992.3
1514676043.957,7171991.8
1514676047.309,7171992.5
1514676050.662,7171992.3
1514676054.013,7171991.3
1514676057.366,7171991.8
1514676060.718,7171993.0
1514676064.070,7171991.5
1514676067.422,7171991.3
1514676070.774,7171992.0
1514676074.126,7171993.8
1514676077.478,7171992.3
1514676080.830,7171993.0
1514676084.182,7171992.0
1514676087.535,7171992.5
1514676090.886,7171993.8
1514676094.238,7171991.5
1514676097.591,7171993.5
1514676100.942,7171993.3
1514676104.295,7171992.8
1514676107.647,7171992.3
1514676110.998,7171992.5
1514676114.351,7171991.5
1514676117.703,7171991.8
1514676121.055,7171991.8
1514676124.407,7171993.0
1514676127.760,7171992.3
1514676131.111,7171992.0
1514676134.463,7171990.7
1514676137.816,7171991.5
1514676141.168,7171991.5
1514676144.520,7171990.2
1514676147.872,7171991.0
1514676151.225,7171991.3
1514676154.576,7171990.2
1514676157.928,7171990.7
1514676161.281,7171990.2
1514676164.632,7171990.2
1514676167.984,7171992.3
1514676171.337,7171992.5
1514676174.689,7171991.5
1514676178.041,7171993.0
1514676181.392,7171992.0
1514676184.745,7171991.5
1514676188.097,7171992.0
1514676191.449,7171991.5
1514676194.801,7171992.0
1514676198.153,7171992.0
1514676201.505,7171992.5
1514676204.858,7171991.3
1514676208.210,7171990.7
1514676211.561,7171991.3
1514676214.914,7171992.0
1514676218.266,7171990.2
1514676221.617,7171989.5
