26.000, 26.036, 5.27
26.000, 26.042, 4.21
26.000, 26.036, 5.90
26.000, 26.031, 5.97
26.000, 26.030, 5.82
26.000, 26.031, 5.45
26.000, 26.033, 5.31
26.000, 26.031, 5.63
26.000, 26.036, 4.80
26.000, 26.040, 4.44
26.000, 26.031, 6.12
26.000, 26.034, 4.94
26.000, 26.029, 6.05
26.000, 26.022, 6.70
26.000, 26.031, 4.50
26.000, 26.031, 5.29
26.000, 26.034, 4.81
26.000, 26.023, 6.84
26.000, 26.016, 7.02
26.000, 26.029, 4.37
26.000, 26.029, 5.40
26.000, 26.022, 6.52
26.000, 26.030, 4.54
26.000, 26.030, 5.22
26.000, 26.022, 6.56
26.000, 26.034, 3.79
26.000, 26.036, 4.59
26.000, 26.029, 5.82
26.000, 26.040, 3.38
26.000, 26.022, 7.25
26.000, 26.025, 5.25
26.000, 26.026, 5.24
26.000, 26.023, 5.79
26.000, 26.027, 4.85
26.000, 26.023, 5.86
26.000, 26.026, 5.03
26.000, 26.031, 4.33
26.000, 26.027, 5.46
26.000, 26.025, 5.54
26.000, 26.026, 5.06
26.000, 26.012, 7.43
26.000, 26.025, 4.20
26.000, 26.019, 6.14
26.000, 26.036, 2.93
26.000, 26.020, 6.81
26.000, 26.016, 6.18
26.000, 26.023, 4.68
26.000, 26.022, 5.47
26.000, 26.038, 2.60
26.000, 26.031, 5.12
26.000, 26.030, 4.73
26.000, 26.030, 4.59
26.000, 26.029, 4.79
26.000, 26.033, 3.97
26.000, 26.027, 5.20
26.000, 26.029, 4.48
26.000, 26.020, 5.94
26.000, 26.040, 2.03
26.000, 26.015, 7.74
26.000, 26.023, 4.25
26.000, 26.009, 7.21
26.000, 26.007, 6.49
26.000, 26.018, 4.42
26.000, 26.019, 5.12
26.000, 26.022, 4.76
26.000, 26.014, 6.35
26.000, 26.019, 4.72
26.000, 26.015, 5.86
26.000, 26.018, 5.04
26.000, 26.027, 3.66
26.000, 26.030, 4.00
26.000, 26.025, 5.12
26.000, 26.023, 4.86
26.000, 26.030, 3.58
26.000, 26.023, 5.28
26.000, 26.030, 3.54
26.000, 26.023, 5.24
26.000, 26.018, 5.54
26.000, 26.012, 5.97
26.000, 26.014, 5.26
26.000, 26.011, 5.83
26.000, 26.011, 5.58
26.000, 26.015, 4.89
26.000, 26.011, 5.91
26.000, 26.020, 3.96
26.000, 26.018, 5.21
26.000, 26.018, 4.97
26.000, 26.020, 4.49
26.000, 26.012, 6.08
26.000, 26.027, 2.86
26.000, 26.016, 5.95
26.000, 26.023, 3.86
26.000, 26.015, 5.79
26.000, 26.027, 3.02
26.000, 26.023, 4.74
26.000, 26.022, 4.60
26.000, 26.026, 3.78
26.000, 26.011, 6.61
26.000, 26.016, 4.40
