1525637592.41,21.489149
1525637593.41,21.472105
1525637594.41,21.455132
1525637595.41,21.439785
1525637596.41,21.427139
1525637597.41,21.415783
1525637598.42,21.405054
1525637599.42,21.393606
1525637600.42,21.380949
1525637601.42,21.369354
1525637602.42,21.354612
1525637603.42,21.343050
1525637604.42,21.329287
1525637605.42,21.317924
1525637606.42,21.303204
1525637607.42,21.289465
1525637608.42,21.277071
1525637609.42,21.264277
1525637610.42,21.246035
1525637611.42,21.233706
1525637612.42,21.223713
1525637613.42,21.211994
1525637614.42,21.197416
1525637615.43,21.186350
1525637616.43,21.176199
1525637617.42,21.166838
1525637618.43,21.159855
1525637619.43,21.150061
1525637620.43,21.143492
1525637621.43,21.136528
1525637622.43,21.128315
1525637623.43,21.119209
1525637624.43,21.109982
1525637625.43,21.101294
1525637626.43,21.099848
1525637627.43,21.097378
1525637628.43,21.086750
1525637629.43,21.075777
1525637630.43,21.065279
1525637631.43,21.054564
1525637632.44,21.046036
1525637633.44,21.039017
1525637634.43,21.033947
1525637635.44,21.026987
1525637636.44,21.021601
1525637637.44,21.018288
1525637638.44,21.013338
1525637639.44,21.008963
1525637640.44,21.007305
1525637641.44,21.004398
1525637642.44,21.002571
1525637643.44,20.999937
1525637644.44,20.997301
1525637645.44,20.995365
1525637646.44,20.992245
1525637647.44,20.991457
1525637648.45,20.990074
1525637649.45,20.986311
1525637650.45,20.981768
1525637651.45,20.978519
1525637652.45,20.975760
1525637653.45,20.972416
1525637654.45,20.964863
1525637655.45,20.957291
1525637656.45,20.948719
1525637657.45,20.939465
1525637658.45,20.929605
1525637659.45,20.920238
1525637660.45,20.907761
1525637661.45,20.897993
1525637662.45,20.887760
1525637663.45,20.882622
1525637664.45,20.880312
1525637665.46,20.878170
1525637666.46,20.876858
1525637667.46,20.876385
1525637668.45,20.872604
1525637669.46,20.862673
1525637670.46,20.855251
1525637671.46,20.846907
1525637672.46,20.839149
1525637673.46,20.832464
1525637674.46,20.824966
1525637675.46,20.816948
1525637676.46,20.809277
1525637677.46,20.804996
1525637678.46,20.801979
1525637679.46,20.799664
1525637680.46,20.796793
1525637681.46,20.793602
1525637682.47,20.787159
1525637683.47,20.782511
1525637684.47,20.779757
1525637685.47,20.777504
1525637686.47,20.775188
1525637687.47,20.771778
1525637688.47,20.767656
1525637689.47,20.764961
1525637690.47,20.763321
1525637691.47,20.760809
1525637692.47,20.759550
1525637693.47,20.760263
1525637694.47,20.760904
1525637695.47,20.765610
1525637696.47,20.765776
1525637697.47,20.762890
1525637698.47,20.753378
1525637699.48,20.741798
1525637700.48,20.734274
1525637701.48,20.729628
1525637702.48,20.724440
1525637703.48,20.719915
1525637704.48,20.711159
1525637705.48,20.709349
1525637706.48,20.712797
1525637707.48,20.718365
1525637708.48,20.723305
1525637709.48,20.727352
1525637710.48,20.736528
1525637711.48,20.741858
1525637712.48,20.743326
1525637713.48,20.744930
1525637714.48,20.747921
1525637715.48,20.746128
1525637716.49,20.741846
1525637717.49,20.737778
1525637718.49,20.729979
1525637719.49,20.718552
1525637720.49,20.709867
1525637721.49,20.706636
1525637722.49,20.701357
1525637723.49,20.699398
1525637724.49,20.696648
1525637725.49,20.693062
1525637726.49,20.693596
1525637727.49,20.693110
1525637728.49,20.696354
1525637729.49,20.697002
1525637730.49,20.698044
1525637731.49,20.693909
1525637732.49,20.689650
1525637733.5,20.688084
1525637734.5,20.687878
1525637735.5,20.686548
1525637736.5,20.686563
1525637737.5,20.687471
1525637738.5,20.687838
1525637739.5,20.686203
1525637740.5,20.682430
1525637741.5,20.680864
1525637742.5,20.681202
1525637743.5,20.682772
1525637744.5,20.679253
1525637745.5,20.676228
1525637746.5,20.671921
1525637747.5,20.669865
1525637748.5,20.665722
1525637749.5,20.661152
1525637750.51,20.658749
1525637751.51,20.654510
1525637752.51,20.648659
1525637753.51,20.645012
1525637754.51,20.638702
1525637755.51,20.634201
1525637756.51,20.635748
1525637757.51,20.639526
1525637758.51,20.641073
1525637759.51,20.642265
1525637760.51,20.639540
1525637761.51,20.636814
1525637762.51,20.638266
1525637763.51,20.637127
1525637764.52,20.636765
1525637765.51,20.638264
1525637766.51,20.643410
1525637767.52,20.648819
1525637768.52,20.656765
1525637769.52,20.661331
1525637770.52,20.663208
1525637771.52,20.664135
1525637772.52,20.661625
1525637773.52,20.659029
1525637774.52,20.655792
1525637775.52,20.651411
1525637776.52,20.644468
1525637777.52,20.641966
1525637778.52,20.641855
1525637779.52,20.638399
1525637780.52,20.630669
1525637781.52,20.625608
1525637782.52,20.624794
1525637783.52,20.624876
1525637784.53,20.625237
1525637785.53,20.627707
1525637786.53,20.628586
1525637787.53,20.629997
1525637788.53,20.631483
1525637789.53,20.630917
1525637790.53,20.628414
1525637791.53,20.627224
1525637792.53,20.627140
1525637793.53,20.628611
1525637794.53,20.625744
1525637795.53,20.627098
1525637796.53,20.617813
1525637797.53,20.612225
1525637798.54,20.606905
1525637799.53,20.600222
1525637800.53,20.599453
1525637801.54,20.598873
1525637802.35,20.599247
1525637803.35,20.604330
1525637804.35,20.606569
1525637805.35,20.609869
1525637806.35,20.614601
1525637807.35,20.621016
1525637808.35,20.621279
1525637809.35,20.617884
1525637810.35,20.616026
1525637811.35,20.612644
1525637812.35,20.609777
1525637813.35,20.604654
1525637814.36,20.598408
1525637815.36,20.591206
1525637816.36,20.585695
1525637817.36,20.581440
1525637818.36,20.579952
1525637819.36,20.579571
1525637820.36,20.577717
1525637821.36,20.578087
1525637822.36,20.579052
1525637823.36,20.579418
1525637824.36,20.581898
1525637825.36,20.572805
1525637826.36,20.557314
1525637827.36,20.548588
1525637828.37,20.548830
1525637829.36,20.551991
1525637830.36,20.558287
1525637831.37,20.559359
1525637832.37,20.560877
1525637833.37,20.562313
1525637834.37,20.557720
1525637835.37,20.560024
1525637836.37,20.565706
1525637837.37,20.567366
1525637838.37,20.567320
1525637839.37,20.559931
1525637840.37,20.554180
1525637841.37,20.544706
1525637842.37,20.534500
1525637843.37,20.525486
1525637844.37,20.522276
1525637845.38,20.522854
1525637846.37,20.524721
1525637847.37,20.529552
1525637848.38,20.531679
1525637849.38,20.532799
1525637850.38,20.534145
1525637851.38,20.539511
1525637852.38,20.547531
1525637853.38,20.550198
1525637854.38,20.550953
1525637855.38,20.548080
1525637856.38,20.536493
1525637857.38,20.529995
1525637858.38,20.529665
1525637859.38,20.528553
1525637860.38,20.524275
1525637861.38,20.514723
1525637862.39,20.507984
1525637863.38,20.504377
1525637864.38,20.508690
1525637865.39,20.516703
1525637866.39,20.520676
1525637867.39,20.520159
