si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c
21.951,24.000,407,319.310,24.0035,-0.9965,255.00,2.0522
21.962,24.032,407,321.581,24.0293,-0.9707,255.00,2.0673
21.951,24.064,407,323.827,24.0548,-0.9452,255.00,2.1035
21.941,24.107,407,326.049,24.0801,-0.9199,255.00,2.1395
21.908,24.107,407,328.252,24.1051,-0.8949,255.00,2.1967
21.898,24.118,407,330.680,24.1327,-0.8673,255.00,2.2351
21.833,24.150,407,333.037,24.1595,-0.8405,255.00,2.3262
21.801,24.182,407,335.024,24.1821,-0.8179,255.00,2.3809
21.790,24.204,407,337.374,24.2088,-0.7912,255.00,2.4184
21.769,24.225,407,339.092,24.2283,-0.7717,255.00,2.4593
21.758,24.247,407,341.313,24.2536,-0.7464,255.00,2.4953
21.694,24.279,407,343.268,24.2758,-0.7242,255.00,2.5819
21.672,24.279,407,345.423,24.3003,-0.6997,255.00,2.6278
21.672,24.311,407,347.468,24.3235,-0.6765,255.00,2.6511
21.619,24.332,407,349.427,24.3458,-0.6542,255.00,2.7269
21.587,24.365,407,351.257,24.3666,-0.6334,255.00,2.7799
21.533,24.365,407,353.219,24.3889,-0.6111,255.00,2.8558
21.501,24.397,407,355.257,24.4120,-0.5880,255.00,2.9112
21.447,24.418,407,357.181,24.4339,-0.5661,255.00,2.9866
21.415,24.450,407,358.945,24.4539,-0.5461,255.00,3.0389
21.394,24.472,407,360.948,24.4767,-0.5233,255.00,3.0831
21.372,24.461,407,362.858,24.4984,-0.5016,255.00,3.1262
21.351,24.493,407,364.829,24.5208,-0.4792,255.00,3.1701
21.276,24.526,407,366.586,24.5408,-0.4592,255.00,3.2651
21.254,24.526,407,368.462,24.5621,-0.4379,255.00,3.3079
21.222,24.558,407,370.275,24.5827,-0.4173,255.00,3.3607
21.190,24.590,407,372.058,24.6029,-0.3971,255.00,3.4131
21.168,24.601,407,373.678,24.6213,-0.3787,255.00,3.4530
21.136,24.622,407,375.527,24.6424,-0.3576,255.00,3.5062
21.104,24.633,407,377.298,24.6625,-0.3375,255.00,3.5584
21.093,24.686,407,378.838,24.6800,-0.3200,255.00,3.5867
21.093,24.665,407,380.185,24.6953,-0.3047,255.00,3.6020
21.083,24.719,407,381.951,24.7154,-0.2846,255.00,3.6328
21.061,24.719,407,383.678,24.7350,-0.2650,255.00,3.6739
21.029,24.751,407,385.176,24.7520,-0.2480,255.00,3.7231
21.029,24.772,407,386.775,24.7702,-0.2298,255.00,3.7412
20.975,24.772,407,388.655,24.7915,-0.2085,255.00,3.8162
20.943,24.794,407,390.220,24.8093,-0.1907,255.00,3.8662
20.879,24.815,407,391.707,24.8262,-0.1738,255.00,3.9474
20.868,24.826,407,392.952,24.8404,-0.1596,255.00,3.9723
20.868,24.847,407,394.385,24.8566,-0.1434,255.00,3.9886
20.836,24.869,407,395.961,24.8746,-0.1254,255.00,4.0387
20.814,24.901,407,397.398,24.8909,-0.1091,255.00,4.0764
20.793,24.890,407,399.201,24.9114,-0.0886,255.00,4.1184
20.782,24.922,407,400.596,24.9272,-0.0728,255.00,4.1450
20.782,24.933,407,401.929,24.9424,-0.0576,255.00,4.1601
20.772,24.955,407,403.464,24.9598,-0.0402,255.00,4.1883
20.772,24.965,407,404.701,24.9739,-0.0261,255.00,4.2023
20.804,24.987,407,406.282,24.9918,-0.0082,255.00,4.1881
20.814,24.997,407,407.490,25.0056,0.0056,247.15,4.1911
20.782,25.008,407,409.187,25.0249,0.0249,217.07,4.2426
20.793,25.040,407,410.663,25.0416,0.0416,180.33,4.2486
20.825,25.040,407,411.669,25.0531,0.0531,142.25,4.2279
20.804,25.062,407,411.521,25.0514,0.0514,116.61,4.2477
20.825,25.051,407,411.195,25.0477,0.0477,94.70,4.2225
20.836,25.040,407,410.164,25.0359,0.0359,86.03,4.2001
20.857,25.062,407,409.091,25.0238,0.0238,84.22,4.1664
20.868,25.040,407,408.098,25.0125,0.0125,87.55,4.1444
20.868,25.030,407,406.972,24.9997,-0.0003,98.98,4.1316
20.836,24.997,407,405.838,24.9868,-0.0132,117.30,4.1509
20.857,25.008,407,404.497,24.9716,-0.0284,145.72,4.1142
20.836,24.987,407,403.641,24.9618,-0.0382,174.44,4.1259
20.836,24.965,407,403.385,24.9589,-0.0411,198.68,4.1230
20.836,24.976,407,403.097,24.9556,-0.0443,224.98,4.1198
20.836,24.965,407,403.339,24.9584,-0.0416,244.53,4.1225
20.836,24.955,407,404.044,24.9664,-0.0336,255.00,4.1305
20.847,24.955,407,404.936,24.9765,-0.0235,255.00,4.1299
20.836,24.965,407,406.398,24.9932,-0.0068,247.67,4.1573
20.879,25.008,407,407.710,25.0081,0.0081,230.29,4.1293
20.900,24.976,407,408.959,25.0223,0.0223,206.05,4.1220
20.890,25.008,407,410.056,25.0347,0.0347,176.74,4.1452
20.900,25.030,407,410.527,25.0401,0.0401,150.87,4.1398
20.922,25.019,407,410.980,25.0452,0.0452,122.46,4.1235
20.890,25.040,407,410.401,25.0387,0.0387,107.84,4.1491
20.922,25.019,407,409.720,25.0309,0.0309,98.34,4.1092
20.890,25.040,407,408.764,25.0200,0.0200,97.31,4.1305
20.911,25.019,407,407.888,25.0101,0.0101,100.75,4.0991
20.922,25.030,407,406.710,24.9967,-0.0033,114.26,4.0750
20.911,25.008,407,405.850,24.9869,-0.0131,129.76,4.0760
20.911,24.997,407,404.812,24.9751,-0.0249,153.26,4.0642
20.922,24.987,407,404.103,24.9671,-0.0329,177.75,4.0454
20.954,24.976,407,403.596,24.9613,-0.0387,203.24,4.0074
20.954,24.987,407,403.440,24.9595,-0.0405,226.16,4.0057
20.986,24.955,407,404.013,24.9661,-0.0339,238.35,3.9800
20.986,24.955,407,404.704,24.9739,-0.0261,245.22,3.9879
20.986,24.987,407,405.595,24.9840,-0.0160,244.73,3.9980
20.986,24.987,407,407.133,25.0015,0.0015,228.56,4.0155
20.997,25.019,407,408.315,25.0149,0.0149,208.85,4.0182
20.997,25.008,407,409.349,25.0267,0.0267,184.41,4.0299
21.007,25.030,407,409.877,25.0327,0.0327,161.86,4.0252
21.040,25.040,407,410.354,25.0381,0.0381,136.97,3.9984
21.018,25.040,407,410.116,25.0354,0.0354,120.65,4.0172
21.040,25.062,407,409.726,25.0310,0.0310,108.19,3.9913
21.050,25.051,407,409.062,25.0234,0.0234,102.47,3.9730
21.061,25.040,407,408.424,25.0162,0.0162,100.31,3.9551
21.061,25.051,407,407.802,25.0091,0.0091,101.70,3.9480
21.093,25.030,407,406.624,24.9957,-0.0043,115.74,3.9024
21.104,25.019,407,405.568,24.9837,-0.0163,134.90,3.8797
21.136,25.008,407,405.021,24.9775,-0.0225,152.24,3.8413
21.179,24.997,407,404.464,24.9712,-0.0288,173.03,3.7921
21.179,24.976,407,404.335,24.9697,-0.0303,190.30,3.7906
21.190,24.965,407,404.213,24.9683,-0.0317,208.24,3.7785
21.201,24.997,407,404.602,24.9728,-0.0272,218.74,3.7722
21.222,24.976,407,405.346,24.9812,-0.0188,221.22,3.7592
21.211,24.976,407,406.143,24.9903,-0.0097,218.39,3.7790
21.233,25.019,407,407.058,25.0007,0.0007,208.90,3.7679
21.233,25.008,407,407.930,25.0106,0.0106,194.60,3.7778
21.222,25.019,407,408.659,25.0189,0.0189,177.35,3.7969
21.254,25.030,407,408.893,25.0215,0.0215,163.66,3.7673
21.286,25.030,407,409.280,25.0259,0.0259,146.10,3.7396
21.276,25.019,407,409.243,25.0255,0.0255,133.01,3.7499
21.308,25.030,407,408.846,25.0210,0.0210,125.91,3.7132
21.319,25.040,407,408.717,25.0195,0.0195,116.90,3.7010
21.329,25.051,407,408.253,25.0142,0.0142,114.03,3.6850
21.340,25.040,407,407.821,25.0093,0.0093,113.42,3.6694
21.351,25.030,407,407.070,25.0008,0.0008,120.51,3.6501
21.372,25.030,407,406.473,24.9940,-0.0060,129.64,3.6219
21.394,25.008,407,405.794,24.9863,-0.0137,143.67,3.5927
21.415,24.987,407,405.314,24.9808,-0.0192,158.59,3.5658
21.415,25.008,407,404.714,24.9740,-0.0260,178.31,3.5590
21.404,24.987,407,404.382,24.9702,-0.0298,197.33,3.5659
21.415,24.987,407,404.560,24.9723,-0.0277,210.19,3.5572
21.415,24.987,407,404.985,24.9771,-0.0229,218.03,3.5621
21.447,24.976,407,405.680,24.9850,-0.0150,219.00,3.5378
21.447,25.008,407,406.550,24.9949,-0.0051,212.99,3.5477
21.458,25.008,407,407.592,25.0067,0.0067,199.02,3.5488
21.479,25.008,407,408.280,25.0145,0.0145,184.46,3.5351
21.458,25.030,407,409.057,25.0234,0.0234,164.36,3.5654
21.490,25.040,407,409.543,25.0289,0.0289,144.24,3.5388
21.490,25.051,407,409.447,25.0278,0.0278,130.51,3.5377
21.501,25.040,407,409.542,25.0289,0.0289,114.32,3.5280
21.522,25.062,407,409.120,25.0241,0.0241,105.81,3.5018
21.522,25.062,407,408.621,25.0184,0.0184,101.07,3.4961
21.522,25.051,407,407.969,25.0110,0.0110,101.79,3.4887
21.522,25.040,407,407.300,25.0034,0.0034,106.67,3.4811
21.533,25.030,407,406.656,24.9961,-0.0039,115.18,3.4631
21.544,25.008,407,405.959,24.9882,-0.0118,128.40,3.4444
21.544,25.019,407,405.459,24.9825,-0.0175,142.64,3.4387
21.544,24.997,407,404.845,24.9755,-0.0245,161.71,3.4318
21.565,24.997,407,404.793,24.9749,-0.0251,175.47,3.4097
21.565,24.997,407,404.511,24.9717,-0.0283,193.23,3.4065
21.587,24.997,407,404.791,24.9749,-0.0251,203.68,3.3882
21.597,24.997,407,405.407,24.9819,-0.0181,207.08,3.3845
21.587,25.008,407,406.232,24.9913,-0.0087,203.44,3.4046
21.597,24.987,407,407.060,25.0007,0.0007,194.79,3.4033
21.597,24.997,407,407.635,25.0072,0.0072,185.25,3.4098
21.630,25.008,407,408.529,25.0174,0.0174,167.12,3.3878
21.619,25.030,407,409.054,25.0233,0.0233,149.55,3.4045
21.630,25.030,407,409.111,25.0240,0.0240,136.31,3.3944
21.640,25.040,407,408.889,25.0215,0.0215,127.20,3.3812
21.662,25.030,407,408.288,25.0146,0.0146,125.48,3.3529
21.651,25.030,407,407.822,25.0093,0.0093,125.21,3.3583
21.662,25.040,407,407.391,25.0044,0.0044,127.17,3.3427
21.672,25.019,407,406.865,24.9985,-0.0015,133.24,3.3260
21.683,25.030,407,406.394,24.9931,-0.0069,141.59,3.3099
21.694,25.019,407,406.250,24.9915,-0.0085,147.52,3.2976
21.694,25.019,407,405.893,24.9874,-0.0126,157.74,3.2935
21.715,25.008,407,405.701,24.9852,-0.0148,167.45,3.2699
21.694,25.019,407,405.955,24.9881,-0.0119,171.18,3.2942
21.705,24.997,407,405.912,24.9876,-0.0124,178.14,3.2830
21.694,25.008,407,406.157,24.9904,-0.0096,180.75,3.2965
21.705,25.019,407,406.420,24.9934,-0.0066,181.59,3.2888
21.726,25.030,407,406.750,24.9972,-0.0028,179.79,3.2711
21.715,24.997,407,407.367,25.0042,0.0042,171.42,3.2888
21.737,25.008,407,407.803,25.0091,0.0091,162.25,3.2723
21.726,25.030,407,408.037,25.0118,0.0118,153.68,3.2857
21.715,25.040,407,408.236,25.0140,0.0140,144.28,3.2987
21.705,25.030,407,408.123,25.0128,0.0128,138.68,3.3081
21.715,25.019,407,407.780,25.0089,0.0089,137.42,3.2935
21.715,25.040,407,407.551,25.0063,0.0063,136.40,3.2909
21.726,25.019,407,407.278,25.0032,0.0032,137.47,3.2771
21.726,25.030,407,407.086,25.0010,0.0010,138.88,3.2749
21.726,25.008,407,406.660,24.9961,-0.0039,145.17,3.2701
21.715,24.997,407,406.862,24.9984,-0.0016,143.98,3.2831
21.694,25.008,407,406.250,24.9915,-0.0085,154.61,3.2976
21.715,25.030,407,406.161,24.9905,-0.0095,160.53,3.2751
21.726,25.030,407,405.953,24.9881,-0.0119,168.90,3.2620
21.726,25.019,407,406.050,24.9892,-0.0108,173.63,3.2631
21.715,25.019,407,406.234,24.9913,-0.0087,176.38,3.2759
21.748,25.008,407,406.338,24.9925,-0.0075,179.31,3.2450
21.737,25.019,407,406.807,24.9978,-0.0022,175.78,3.2610
21.748,25.030,407,407.287,25.0033,0.0033,169.25,3.2557
21.748,25.019,407,407.646,25.0073,0.0073,161.79,3.2598
21.737,25.030,407,407.898,25.0102,0.0102,153.87,3.2734
21.737,25.040,407,408.047,25.0119,0.0119,146.10,3.2751
21.758,25.019,407,408.316,25.0150,0.0150,135.51,3.2567
21.758,25.030,407,408.077,25.0122,0.0122,131.44,3.2540
21.758,25.019,407,407.771,25.0088,0.0088,129.87,3.2505
21.758,25.030,407,407.189,25.0021,0.0021,134.57,3.2439
21.758,25.019,407,407.015,25.0002,0.0002,136.21,3.2419
21.769,25.040,407,406.598,24.9954,-0.0046,142.79,3.2265
21.758,25.008,407,406.453,24.9938,-0.0062,147.53,3.2355
21.769,25.030,407,406.086,24.9896,-0.0104,156.68,3.2206
21.780,25.008,407,406.084,24.9896,-0.0104,162.19,3.2099
21.780,25.008,407,406.141,24.9902,-0.0098,166.78,3.2105
21.769,25.008,407,406.306,24.9921,-0.0079,169.29,3.2231
21.780,24.997,407,406.372,24.9929,-0.0071,172.39,3.2132
21.790,25.008,407,406.382,24.9930,-0.0070,176.00,3.2026
21.790,25.019,407,406.630,24.9958,-0.0042,175.75,3.2054
21.812,25.008,407,407.028,25.0003,0.0003,171.61,3.1884
21.801,25.008,407,407.328,25.0037,0.0037,166.64,3.2026
21.801,25.030,407,407.489,25.0056,0.0056,162.09,3.2044
21.823,25.030,407,407.785,25.0089,0.0089,154.41,3.1863
21.823,25.040,407,408.073,25.0122,0.0122,145.10,3.1896
