timestamp,LTC2400
1500068941.352,2498596
1500068941.487,2498588
1500068941.622,2498625
1500068941.757,2498647
1500068941.892,2498557
1500068942.031,2498589
1500068942.167,2498591
1500068942.302,2498641
1500068942.437,2498578
1500068942.572,2498547
1500068942.708,2498576
1500068942.843,2498645
1500068942.978,2498651
1500068943.117,2498629
1500068943.252,2498632
1500068943.387,2498629
1500068943.522,2498584
1500068943.658,2498544
1500068943.793,2498519
1500068943.928,2498606
1500068944.067,2498529
1500068944.203,2498614
1500068944.338,2498629
1500068944.473,2498683
1500068944.608,2498677
1500068944.743,2498631
1500068944.878,2498541
1500068945.017,2498662
1500068945.153,2498513
1500068945.288,2498643
1500068945.423,2498616
1500068945.558,2498644
1500068945.693,2498561
1500068945.828,2498689
1500068945.964,2498576
1500068946.103,2498659
1500068946.238,2498488
1500068946.373,2498617
1500068946.508,2498592
1500068946.644,2498638
1500068946.779,2498536
1500068946.914,2498584
1500068947.053,2498535
1500068947.188,2498603
1500068947.324,2498637
1500068947.459,2498588
1500068947.594,2498605
1500068947.729,2498646
1500068947.864,2498608
1500068948.003,2498572
1500068948.138,2498594
1500068948.274,2498624
1500068948.409,2498589
1500068948.544,2498622
1500068948.679,2498586
1500068948.814,2498593
1500068948.950,2498606
1500068949.089,2498633
1500068949.224,2498614
1500068949.359,2498589
1500068949.494,2498547
1500068949.629,2498622
1500068949.765,2498557
1500068949.900,2498686
1500068950.038,2498591
1500068950.174,2498684
1500068950.309,2498648
1500068950.445,2498608
1500068950.580,2498631
1500068950.715,2498597
1500068950.850,2498578
1500068950.985,2498640
1500068951.124,2498605
1500068951.260,2498545
1500068951.395,2498580
1500068951.530,2498603
1500068951.665,2498621
1500068951.800,2498530
1500068951.935,2498637
1500068952.074,2498786
1500068952.210,2498613
1500068952.345,2498630
1500068952.480,2498599
1500068952.615,2498604
1500068952.751,2498596
1500068952.886,2498611
1500068953.025,2498671
1500068953.160,2498555
1500068953.295,2498627
1500068953.430,2498569
1500068953.565,2498602
1500068953.701,2498603
1500068953.836,2498567
1500068953.971,2498589
1500068954.110,2498695
1500068954.245,2498626
1500068954.381,2498631
1500068954.516,2498603
1500068954.651,2498569
1500068954.786,2498684
1500068954.921,2498644
1500068955.060,2498600
1500068955.196,2498615
1500068955.331,2498675
1500068955.466,2498639
1500068955.601,2498556
1500068955.736,2498579
1500068955.871,2498527
1500068956.010,2498596
1500068956.146,2498529
1500068956.281,2498614
1500068956.416,2498693
1500068956.551,2498587
1500068956.686,2498635
1500068956.822,2498603
1500068956.957,2498574
1500068957.096,2498564
1500068957.231,2498668
1500068957.366,2498524
1500068957.502,2498564
1500068957.637,2498559
1500068957.772,2498553
1500068957.907,2498608
1500068958.046,2498592
1500068958.181,2498635
1500068958.317,2498572
1500068958.452,2498654
1500068958.587,2498500
1500068958.722,2498610
1500068958.857,2498599
1500068958.996,2498605
1500068959.132,2498606
1500068959.267,2498589
1500068959.402,2498544
1500068959.537,2498586
1500068959.672,2498566
1500068959.808,2498629
1500068959.943,2498631
1500068960.082,2498640
1500068960.217,2498621
1500068960.352,2498691
1500068960.487,2498578
1500068960.623,2498513
1500068960.758,2498628
1500068960.893,2498551
1500068961.032,2498588
1500068961.167,2498635
1500068961.303,2498662
1500068961.438,2498609
1500068961.573,2498552
1500068961.708,2498651
1500068961.843,2498631
1500068961.982,2498544
1500068962.117,2498608
1500068962.253,2498561
1500068962.388,2498594
1500068962.523,2498625
1500068962.658,2498639
1500068962.793,2498560
1500068962.929,2498562
1500068963.068,2498699
1500068963.203,2498650
1500068963.338,2498597
1500068963.473,2498563
1500068963.608,2498654
1500068963.743,2498612
1500068963.879,2498665
1500068964.018,2498543
1500068964.153,2498571
1500068964.288,2498591
1500068964.423,2498583
1500068964.559,2498581
1500068964.694,2498648
1500068964.829,2498577
1500068964.968,2498650
1500068965.103,2498620
1500068965.239,2498670
1500068965.374,2498543
1500068965.509,2498557
1500068965.644,2498597
1500068965.779,2498593
1500068965.914,2498626
1500068966.054,2498651
1500068966.189,2498595
1500068966.324,2498629
1500068966.459,2498574
1500068966.594,2498608
1500068966.729,2498612
1500068966.865,2498660
1500068967.003,2498681
1500068967.139,2498642
1500068967.274,2498610
1500068967.409,2498555
1500068967.544,2498523
1500068967.680,2498589
1500068967.815,2498551
1500068967.950,2498643
1500068968.089,2498623
1500068968.224,2498597
1500068968.360,2498551
1500068968.495,2498545
1500068968.630,2498671
1500068968.765,2498532
1500068968.900,2498564
1500068969.039,2498713
1500068969.175,2498617
1500068969.310,2498618
1500068969.445,2498584
1500068969.580,2498607
1500068969.715,2498585
1500068969.851,2498594
1500068969.989,2498598
1500068970.125,2498684
1500068970.260,2498579
1500068970.395,2498578
1500068970.530,2498585
1500068970.665,2498587
1500068970.801,2498593
1500068970.936,2498606
1500068971.075,2498729
1500068971.210,2498613
1500068971.345,2498556
1500068971.481,2498597
1500068971.616,2498561
1500068971.751,2498575
1500068971.886,2498556
1500068972.025,2498536
1500068972.160,2498595
1500068972.296,2498644
1500068972.431,2498603
1500068972.566,2498594
1500068972.701,2498599
1500068972.836,2498617
1500068972.975,2498673
1500068973.111,2498557
1500068973.246,2498586
1500068973.381,2498565
1500068973.516,2498548
1500068973.651,2498547
1500068973.786,2498673
1500068973.922,2498611
1500068974.061,2498687
1500068974.196,2498556
1500068974.331,2498579
1500068974.466,2498554
1500068974.601,2498527
1500068974.737,2498681
1500068974.872,2498581
1500068975.011,2498621
1500068975.146,2498688
1500068975.281,2498582
1500068975.417,2498622
1500068975.552,2498667
1500068975.687,2498572
1500068975.822,2498741
1500068975.961,2498579
1500068976.096,2498630
1500068976.232,2498634
1500068976.367,2498687
1500068976.502,2498604
1500068976.637,2498618
1500068976.772,2498601
1500068976.908,2498609
1500068977.047,2498576
1500068977.182,2498589
1500068977.317,2498579
1500068977.452,2498669
1500068977.587,2498513
1500068977.723,2498603
1500068977.858,2498594
1500068977.997,2498637
1500068978.132,2498716
1500068978.267,2498648
1500068978.403,2498551
1500068978.538,2498664
1500068978.673,2498694
1500068978.808,2498628
1500068978.943,2498609
1500068979.082,2498613
1500068979.217,2498558
1500068979.353,2498617
1500068979.488,2498624
1500068979.623,2498660
1500068979.758,2498568
1500068979.894,2498524
1500068980.032,2498676
1500068980.168,2498631
1500068980.303,2498601
1500068980.438,2498625
1500068980.573,2498672
1500068980.709,2498598
1500068980.844,2498699
1500068980.983,2498624
1500068981.118,2498582
1500068981.253,2498552
1500068981.388,2498600
1500068981.523,2498641
1500068981.659,2498613
1500068981.794,2498567
1500068981.929,2498539
1500068982.068,2498595
1500068982.203,2498660
1500068982.339,2498597
1500068982.474,2498601
1500068982.609,2498626
1500068982.744,2498564
1500068982.879,2498623
1500068983.018,2498604
1500068983.154,2498591
1500068983.289,2498655
1500068983.424,2498600
1500068983.559,2498621
1500068983.694,2498613
1500068983.829,2498608
1500068983.965,2498590
1500068984.104,2498596
1500068984.239,2498567
1500068984.374,2498543
1500068984.509,2498512
1500068984.645,2498648
1500068984.780,2498649
1500068984.915,2498683
1500068985.054,2498715
1500068985.189,2498620
1500068985.324,2498543
1500068985.460,2498639
1500068985.595,2498485
1500068985.730,2498602
1500068985.865,2498638
1500068986.004,2498647
1500068986.139,2498596
1500068986.275,2498644
1500068986.410,2498493
1500068986.545,2498652
1500068986.680,2498580
1500068986.815,2498582
1500068986.950,2498637
1500068987.090,2498702
1500068987.225,2498579
1500068987.360,2498597
1500068987.495,2498665
1500068987.630,2498647
1500068987.766,2498586
1500068987.901,2498623
1500068988.040,2498609
1500068988.175,2498645
1500068988.310,2498523
1500068988.445,2498479
1500068988.581,2498571
1500068988.716,2498631
1500068988.851,2498557
1500068988.990,2498571
1500068989.125,2498557
1500068989.261,2498614
1500068989.396,2498542
1500068989.531,2498646
1500068989.666,2498667
1500068989.801,2498619
1500068989.936,2498663
1500068990.075,2498589
1500068990.211,2498629
1500068990.346,2498652
1500068990.481,2498517
1500068990.616,2498607
1500068990.751,2498650
1500068990.887,2498660
1500068991.025,2498581
1500068991.161,2498594
1500068991.296,2498666
1500068991.431,2498639
1500068991.566,2498502
1500068991.702,2498570
1500068991.837,2498577
1500068991.976,2498595
1500068992.111,2498615
1500068992.246,2498587
1500068992.382,2498596
1500068992.517,2498589
1500068992.652,2498600
1500068992.787,2498654
1500068992.922,2498651
1500068993.061,2498532
1500068993.197,2498666
1500068993.332,2498666
1500068993.467,2498669
1500068993.602,2498571
1500068993.737,2498623
1500068993.872,2498643
1500068994.011,2498605
1500068994.147,2498690
1500068994.282,2498656
1500068994.417,2498627
1500068994.552,2498661
1500068994.688,2498651
1500068994.823,2498592
1500068994.961,2498612
1500068995.097,2498612
1500068995.232,2498706
1500068995.367,2498663
1500068995.503,2498630
1500068995.638,2498582
1500068995.773,2498603
1500068995.908,2498749
1500068996.047,2498665
1500068996.182,2498722
1500068996.318,2498572
1500068996.453,2498611
1500068996.588,2498610
1500068996.723,2498650
1500068996.858,2498638
1500068996.997,2498581
1500068997.132,2498631
1500068997.268,2498607
1500068997.403,2498601
1500068997.538,2498603
1500068997.673,2498640
1500068997.808,2498649
1500068997.944,2498622
1500068998.083,2498620
1500068998.218,2498575
1500068998.353,2498643
1500068998.488,2498565
1500068998.623,2498615
1500068998.759,2498648
1500068998.894,2498594
1500068999.033,2498689
1500068999.168,2498649
1500068999.303,2498648
1500068999.439,2498555
1500068999.574,2498590
1500068999.709,2498564
1500068999.844,2498574
1500068999.983,2498601
1500069000.118,2498618
1500069000.254,2498685
1500069000.389,2498640
1500069000.524,2498603
1500069000.659,2498640
1500069000.794,2498592
1500069000.929,2498658
1500069001.068,2498597
1500069001.204,2498663
1500069001.339,2498601
1500069001.474,2498541
1500069001.609,2498689
1500069001.745,2498634
1500069001.880,2498603
1500069002.019,2498572
1500069002.154,2498646
1500069002.289,2498638
1500069002.424,2498654
1500069002.560,2498585
1500069002.695,2498554
1500069002.830,2498672
1500069002.965,2498660
1500069003.104,2498677
1500069003.239,2498618
1500069003.375,2498631
1500069003.510,2498622
1500069003.645,2498596
1500069003.780,2498580
1500069003.915,2498566
1500069004.054,2498616
1500069004.190,2498678
1500069004.325,2498649
1500069004.460,2498567
1500069004.595,2498565
1500069004.730,2498655
1500069004.866,2498636
1500069005.005,2498561
1500069005.140,2498584
1500069005.275,2498652
1500069005.410,2498555
1500069005.545,2498664
1500069005.681,2498735
1500069005.816,2498648
1500069005.951,2498641
1500069006.090,2498542
1500069006.225,2498610
1500069006.361,2498639
1500069006.496,2498610
1500069006.631,2498586
1500069006.766,2498548
1500069006.901,2498616
1500069007.040,2498697
1500069007.176,2498672
1500069007.311,2498664
1500069007.446,2498596
1500069007.581,2498646
1500069007.716,2498646
1500069007.851,2498704
1500069007.990,2498734
1500069008.126,2498612
1500069008.261,2498594
1500069008.396,2498706
1500069008.531,2498612
1500069008.666,2498634
1500069008.802,2498685
1500069008.937,2498650
1500069009.076,2498653
1500069009.211,2498581
1500069009.346,2498676
1500069009.482,2498593
1500069009.617,2498651
1500069009.752,2498586
1500069009.887,2498580
1500069010.026,2498612
1500069010.161,2498542
1500069010.297,2498638
1500069010.432,2498565
1500069010.567,2498674
1500069010.702,2498645
1500069010.837,2498618
1500069010.976,2498709
1500069011.112,2498639
1500069011.247,2498677
1500069011.382,2498645
1500069011.517,2498578
1500069011.652,2498591
1500069011.788,2498653
1500069011.923,2498628
1500069012.062,2498656
1500069012.197,2498641
1500069012.332,2498648
1500069012.467,2498622
1500069012.603,2498574
1500069012.738,2498586
1500069012.873,2498613
1500069013.012,2498547
1500069013.147,2498542
1500069013.282,2498589
1500069013.418,2498571
1500069013.553,2498555
1500069013.688,2498697
1500069013.823,2498638
1500069013.962,2498536
1500069014.097,2498610
1500069014.233,2498622
1500069014.368,2498564
1500069014.503,2498653
1500069014.638,2498598
1500069014.773,2498658
1500069014.908,2498688
1500069015.048,2498574
1500069015.183,2498648
1500069015.318,2498626
1500069015.453,2498656
1500069015.588,2498692
1500069015.724,2498650
1500069015.859,2498596
1500069015.998,2498550
1500069016.133,2498607
1500069016.268,2498605
1500069016.404,2498590
1500069016.539,2498660
1500069016.674,2498673
1500069016.809,2498572
1500069016.944,2498615
1500069017.083,2498589
1500069017.218,2498669
1500069017.354,2498701
1500069017.489,2498645
1500069017.624,2498653
1500069017.759,2498687
1500069017.894,2498636
1500069018.033,2498723
1500069018.169,2498569
1500069018.304,2498666
1500069018.439,2498617
1500069018.574,2498634
1500069018.709,2498615
1500069018.844,2498621
1500069018.984,2498580
1500069019.119,2498671
1500069019.254,2498650
1500069019.389,2498667
1500069019.524,2498682
1500069019.659,2498610
1500069019.795,2498587
1500069019.930,2498656
1500069020.069,2498628
1500069020.204,2498691
1500069020.340,2498640
1500069020.475,2498600
1500069020.610,2498665
1500069020.745,2498688
1500069020.880,2498601
1500069021.019,2498630
1500069021.154,2498588
1500069021.290,2498643
1500069021.425,2498667
1500069021.560,2498553
1500069021.695,2498594
1500069021.830,2498653
1500069021.969,2498599
1500069022.105,2498667
1500069022.240,2498707
1500069022.375,2498623
1500069022.510,2498622
1500069022.645,2498646
1500069022.780,2498569
1500069022.916,2498632
1500069023.055,2498679
1500069023.190,2498675
1500069023.325,2498604
1500069023.460,2498644
1500069023.596,2498639
1500069023.731,2498634
1500069023.866,2498581
1500069024.005,2498674
1500069024.140,2498673
1500069024.276,2498704
1500069024.411,2498604
1500069024.546,2498513
1500069024.681,2498630
1500069024.816,2498663
1500069024.951,2498587
1500069025.091,2498682
1500069025.226,2498584
1500069025.361,2498643
1500069025.496,2498644
1500069025.631,2498583
1500069025.766,2498598
1500069025.902,2498585
1500069026.041,2498608
1500069026.176,2498650
1500069026.311,2498538
1500069026.446,2498564
1500069026.582,2498567
1500069026.717,2498636
1500069026.852,2498713
1500069026.991,2498630
1500069027.126,2498564
1500069027.262,2498701
1500069027.397,2498598
1500069027.532,2498584
1500069027.667,2498648
1500069027.802,2498497
1500069027.937,2498594
1500069028.076,2498591
1500069028.212,2498624
1500069028.347,2498606
1500069028.482,2498671
1500069028.617,2498621
1500069028.752,2498672
1500069028.887,2498562
1500069029.026,2498573
1500069029.162,2498572
1500069029.297,2498638
1500069029.433,2498636
1500069029.568,2498706
1500069029.702,2498588
1500069029.838,2498595
1500069029.977,2498521
1500069030.112,2498650
1500069030.247,2498661
1500069030.382,2498646
1500069030.518,2498685
1500069030.653,2498630
1500069030.788,2498554
1500069030.923,2498631
1500069031.062,2498656
1500069031.198,2498650
1500069031.333,2498656
1500069031.468,2498566
1500069031.603,2498618
1500069031.738,2498667
1500069031.873,2498688
1500069032.012,2498608
1500069032.148,2498655
1500069032.283,2498659
1500069032.418,2498545
1500069032.553,2498530
1500069032.688,2498641
1500069032.824,2498663
1500069032.959,2498656
1500069033.098,2498653
1500069033.233,2498659
1500069033.368,2498589
1500069033.504,2498540
1500069033.639,2498584
1500069033.774,2498594
1500069033.909,2498585
1500069034.048,2498560
1500069034.183,2498602
1500069034.319,2498604
1500069034.454,2498663
1500069034.589,2498695
1500069034.724,2498561
1500069034.859,2498626
1500069034.995,2498661
1500069035.134,2498651
1500069035.269,2498589
1500069035.404,2498620
1500069035.539,2498658
1500069035.674,2498626
1500069035.810,2498615
1500069035.944,2498595
1500069036.084,2498610
1500069036.219,2498582
1500069036.354,2498662
1500069036.489,2498611
1500069036.624,2498662
1500069036.760,2498588
1500069036.895,2498637
1500069037.034,2498583
1500069037.169,2498666
1500069037.305,2498628
1500069037.440,2498673
1500069037.575,2498594
1500069037.710,2498590
1500069037.845,2498672
1500069037.980,2498628
1500069038.120,2498665
1500069038.255,2498656
1500069038.390,2498607
1500069038.525,2498590
1500069038.660,2498682
1500069038.795,2498594
1500069038.930,2498603
1500069039.070,2498613
1500069039.205,2498547
1500069039.340,2498625
1500069039.475,2498689
1500069039.610,2498676
1500069039.746,2498646
1500069039.881,2498623
1500069040.020,2498546
1500069040.155,2498655
1500069040.290,2498622
1500069040.425,2498659
1500069040.560,2498590
1500069040.696,2498629
1500069040.831,2498665
1500069040.966,2498691
1500069041.105,2498622
1500069041.240,2498611
1500069041.376,2498673
1500069041.511,2498456
1500069041.646,2498659
1500069041.781,2498627
1500069041.916,2498588
1500069042.055,2498661
1500069042.191,2498673
1500069042.326,2498696
1500069042.461,2498641
1500069042.596,2498625
1500069042.731,2498581
1500069042.867,2498548
1500069043.002,2498640
1500069043.141,2498599
1500069043.276,2498628
1500069043.411,2498641
1500069043.546,2498686
1500069043.682,2498629
1500069043.817,2498581
1500069043.952,2498674
1500069044.091,2498587
1500069044.226,2498682
1500069044.361,2498727
1500069044.497,2498690
1500069044.632,2498676
1500069044.767,2498677
1500069044.902,2498649
1500069045.041,2498605
1500069045.177,2498639
1500069045.312,2498577
1500069045.447,2498614
1500069045.582,2498646
1500069045.717,2498646
1500069045.852,2498599
1500069045.988,2498603
1500069046.127,2498635
1500069046.262,2498592
1500069046.397,2498601
1500069046.532,2498515
1500069046.667,2498754
1500069046.803,2498684
1500069046.938,2498601
1500069047.077,2498636
1500069047.212,2498567
1500069047.347,2498615
1500069047.482,2498671
1500069047.618,2498543
1500069047.753,2498617
1500069047.888,2498620
1500069048.023,2498636
1500069048.162,2498601
1500069048.298,2498577
1500069048.433,2498650
1500069048.568,2498619
1500069048.703,2498657
1500069048.838,2498605
1500069048.973,2498674
1500069049.112,2498676
1500069049.248,2498597
1500069049.383,2498634
1500069049.518,2498603
1500069049.653,2498700
1500069049.788,2498664
1500069049.924,2498535
1500069050.062,2498699
1500069050.198,2498538
1500069050.333,2498661
1500069050.468,2498624
1500069050.603,2498702
1500069050.739,2498638
1500069050.874,2498595
1500069051.009,2498703
1500069051.148,2498621
1500069051.283,2498656
1500069051.419,2498684
1500069051.554,2498574
1500069051.689,2498682
1500069051.824,2498568
1500069051.959,2498647
1500069052.098,2498628
1500069052.234,2498629
1500069052.369,2498612
1500069052.504,2498622
1500069052.639,2498666
1500069052.774,2498648
1500069052.909,2498667
1500069053.048,2498537
1500069053.184,2498676
1500069053.319,2498605
1500069053.454,2498548
1500069053.589,2498640
1500069053.724,2498634
1500069053.860,2498703
1500069053.995,2498643
1500069054.134,2498628
1500069054.269,2498612
1500069054.404,2498708
1500069054.540,2498657
1500069054.675,2498657
1500069054.810,2498692
1500069054.945,2498553
1500069055.084,2498582
1500069055.220,2498669
1500069055.355,2498702
1500069055.490,2498606
1500069055.625,2498576
1500069055.760,2498630
1500069055.895,2498703
1500069056.034,2498583
1500069056.170,2498609
1500069056.305,2498590
1500069056.440,2498625
1500069056.575,2498542
1500069056.710,2498632
1500069056.846,2498672
1500069056.981,2498610
1500069057.120,2498689
1500069057.255,2498587
1500069057.390,2498656
1500069057.525,2498561
1500069057.661,2498641
1500069057.796,2498577
1500069057.931,2498679
1500069058.070,2498663
1500069058.205,2498553
1500069058.340,2498607
1500069058.476,2498696
1500069058.612,2498521
1500069058.746,2498702
1500069058.881,2498710
1500069059.020,2498616
1500069059.156,2498663
1500069059.291,2498674
1500069059.426,2498523
1500069059.561,2498657
1500069059.696,2498594
1500069059.831,2498622
1500069059.966,2498642
1500069060.106,2498468
1500069060.241,2498664
1500069060.376,2498653
1500069060.511,2498617
1500069060.646,2498602
1500069060.782,2498685
1500069060.917,2498603
1500069061.056,2498591
1500069061.191,2498652
1500069061.326,2498643
1500069061.462,2498631
1500069061.597,2498582
1500069061.732,2498644
1500069061.867,2498617
1500069062.006,2498703
1500069062.141,2498655
1500069062.276,2498639
1500069062.412,2498567
1500069062.547,2498637
1500069062.682,2498661
1500069062.817,2498673
1500069062.952,2498588
1500069063.092,2498647
1500069063.227,2498700
1500069063.362,2498580
1500069063.497,2498652
1500069063.632,2498586
1500069063.767,2498638
1500069063.903,2498614
1500069064.042,2498560
1500069064.177,2498623
1500069064.312,2498629
1500069064.447,2498617
1500069064.582,2498728
1500069064.718,2498622
1500069064.853,2498656
1500069064.992,2498653
1500069065.127,2498607
1500069065.262,2498636
1500069065.398,2498669
1500069065.533,2498521
1500069065.668,2498664
1500069065.803,2498617
1500069065.938,2498592
1500069066.077,2498585
1500069066.213,2498599
1500069066.348,2498603
1500069066.483,2498656
1500069066.618,2498615
1500069066.753,2498665
1500069066.889,2498589
1500069067.027,2498679
1500069067.163,2498606
1500069067.298,2498603
1500069067.433,2498625
1500069067.568,2498698
1500069067.704,2498645
1500069067.839,2498678
1500069067.974,2498700
1500069068.113,2498614
1500069068.248,2498680
1500069068.383,2498625
1500069068.519,2498734
1500069068.654,2498588
1500069068.789,2498610
1500069068.924,2498562
1500069069.063,2498574
1500069069.199,2498601
1500069069.334,2498537
1500069069.469,2498624
1500069069.604,2498703
1500069069.739,2498619
1500069069.874,2498687
1500069070.013,2498693
1500069070.149,2498666
1500069070.284,2498631
1500069070.419,2498568
1500069070.554,2498699
1500069070.689,2498685
1500069070.825,2498717
1500069070.960,2498673
1500069071.099,2498707
1500069071.234,2498667
1500069071.369,2498671
1500069071.504,2498616
1500069071.640,2498630
1500069071.775,2498679
1500069071.910,2498625
1500069072.049,2498545
1500069072.184,2498558
1500069072.320,2498589
1500069072.455,2498730
1500069072.590,2498617
1500069072.725,2498713
1500069072.860,2498669
1500069072.999,2498757
1500069073.135,2498647
1500069073.270,2498638
1500069073.405,2498693
1500069073.540,2498581
1500069073.675,2498645
1500069073.810,2498598
1500069073.946,2498661
1500069074.085,2498722
1500069074.220,2498587
1500069074.355,2498718
1500069074.490,2498587
1500069074.626,2498638
1500069074.761,2498620
1500069074.896,2498686
1500069075.035,2498753
1500069075.170,2498586
1500069075.305,2498723
1500069075.441,2498616
1500069075.576,2498586
1500069075.711,2498632
1500069075.846,2498591
1500069075.985,2498559
1500069076.120,2498590
1500069076.256,2498577
1500069076.391,2498564
1500069076.526,2498612
1500069076.661,2498682
1500069076.796,2498652
1500069076.935,2498695
1500069077.071,2498656
1500069077.206,2498562
1500069077.341,2498635
1500069077.476,2498651
1500069077.611,2498613
1500069077.746,2498643
1500069077.882,2498545
1500069078.021,2498706
1500069078.156,2498653
1500069078.291,2498622
1500069078.426,2498672
1500069078.562,2498708
1500069078.697,2498656
1500069078.832,2498661
1500069078.971,2498573
1500069079.106,2498658
1500069079.241,2498580
1500069079.376,2498654
1500069079.512,2498588
1500069079.647,2498674
1500069079.782,2498698
1500069079.917,2498548
1500069080.056,2498654
1500069080.192,2498638
1500069080.327,2498610
1500069080.462,2498753
1500069080.597,2498660
1500069080.732,2498626
1500069080.867,2498660
1500069081.007,2498657
1500069081.142,2498591
1500069081.277,2498592
1500069081.412,2498677
1500069081.547,2498635
1500069081.682,2498600
1500069081.818,2498615
1500069081.957,2498640
1500069082.092,2498661
1500069082.227,2498605
1500069082.362,2498611
1500069082.498,2498670
1500069082.633,2498512
1500069082.768,2498565
1500069082.903,2498688
1500069083.042,2498631
1500069083.177,2498650
1500069083.313,2498693
1500069083.448,2498643
1500069083.583,2498606
1500069083.718,2498650
1500069083.853,2498713
1500069083.992,2498639
1500069084.128,2498643
1500069084.263,2498627
1500069084.398,2498628
1500069084.533,2498678
1500069084.668,2498507
1500069084.803,2498618
1500069084.942,2498642
1500069085.078,2498686
1500069085.213,2498568
1500069085.348,2498629
1500069085.484,2498689
1500069085.618,2498638
1500069085.754,2498627
1500069085.889,2498634
1500069086.028,2498614
1500069086.163,2498613
1500069086.299,2498635
1500069086.434,2498696
1500069086.569,2498654
1500069086.704,2498678
1500069086.839,2498611
1500069086.978,2498682
1500069087.114,2498549
1500069087.249,2498585
1500069087.384,2498658
1500069087.519,2498639
1500069087.654,2498664
1500069087.789,2498632
1500069087.928,2498705
1500069088.064,2498619
1500069088.199,2498586
1500069088.334,2498657
1500069088.469,2498584
1500069088.604,2498607
1500069088.740,2498513
1500069088.875,2498676
1500069089.014,2498541
1500069089.149,2498649
1500069089.284,2498586
1500069089.419,2498613
1500069089.555,2498603
1500069089.690,2498656
1500069089.825,2498576
1500069089.964,2498736
1500069090.099,2498733
1500069090.235,2498633
1500069090.370,2498692
1500069090.505,2498629
1500069090.640,2498663
1500069090.775,2498617
1500069090.910,2498710
1500069091.050,2498665
1500069091.185,2498636
1500069091.320,2498570
1500069091.455,2498667
1500069091.590,2498664
1500069091.725,2498646
1500069091.861,2498647
1500069092.000,2498629
1500069092.135,2498652
1500069092.270,2498691
1500069092.405,2498626
1500069092.541,2498629
1500069092.676,2498644
1500069092.811,2498598
1500069092.950,2498615
1500069093.085,2498602
1500069093.253,2498711
1500069093.356,2498741
1500069093.491,2498738
1500069093.626,2498615
1500069093.761,2498745
1500069093.896,2498647
1500069094.035,2498687
1500069094.171,2498606
1500069094.306,2498501
1500069094.441,2498586
1500069094.576,2498644
1500069094.711,2498638
1500069094.846,2498569
1500069094.985,2498613
1500069095.121,2498657
1500069095.256,2498645
1500069095.391,2498724
1500069095.526,2498656
1500069095.661,2498488
1500069095.797,2498691
1500069095.936,2498671
1500069096.071,2498660
1500069096.206,2498625
1500069096.341,2498639
1500069096.477,2498620
1500069096.612,2498575
1500069096.747,2498671
1500069096.882,2498622
1500069097.021,2498626
1500069097.156,2498671
1500069097.291,2498674
1500069097.427,2498635
1500069097.562,2498604
1500069097.697,2498656
1500069097.832,2498634
1500069097.971,2498590
