timestamp,temp_c,humidity
1514594059.885,24.2170,44.1022
1514594060.885,24.2063,44.1099
1514594061.888,24.1956,44.1022
1514594062.888,24.2063,44.0870
1514594063.887,24.2063,44.1022
1514594064.887,24.2063,44.0946
1514594065.886,24.2063,44.0870
1514594066.886,24.1956,44.1022
1514594067.885,24.1849,44.1251
1514594068.885,24.2063,44.1022
1514594069.884,24.2063,44.0946
1514594070.884,24.1956,44.1175
1514594071.883,24.2170,44.1099
1514594072.883,24.2063,44.1099
1514594073.882,24.2170,44.0946
1514594074.886,24.2170,44.0870
1514594075.885,24.1956,44.0870
1514594076.885,24.1849,44.0793
1514594077.884,24.1956,44.0641
1514594078.884,24.1956,44.0717
1514594079.884,24.1849,44.0565
1514594080.883,24.1956,44.0565
1514594081.883,24.2063,44.0336
1514594082.882,24.1849,44.0488
1514594083.882,24.1956,44.0488
1514594084.881,24.2063,44.0183
1514594085.881,24.1956,44.0412
1514594086.884,24.1849,44.0183
1514594087.880,24.1956,44.0336
1514594088.883,24.1849,44.0183
1514594089.883,24.1956,44.0183
1514594090.882,24.1849,44.0183
1514594091.882,24.1956,44.0031
1514594092.881,24.1849,44.0107
1514594093.881,24.1742,44.0107
1514594094.880,24.1849,43.9954
1514594095.880,24.1742,43.9878
1514594096.879,24.1742,43.9954
1514594097.879,24.1956,43.9649
1514594098.878,24.1849,43.9725
1514594099.878,24.1742,43.9649
1514594100.881,24.1956,43.9649
1514594101.881,24.1742,43.9344
1514594102.880,24.1528,43.9268
1514594103.880,24.1742,43.9344
1514594104.879,24.1742,43.9268
1514594105.879,24.1742,43.9115
1514594106.878,24.1635,43.9039
1514594107.878,24.1635,43.9115
1514594108.877,24.1635,43.9039
1514594109.877,24.1742,43.8962
1514594110.877,24.1528,43.8962
1514594111.876,24.1635,43.8810
1514594112.875,24.1635,43.8886
1514594113.879,24.1742,43.8734
1514594114.878,24.1528,43.8505
1514594115.878,24.1528,43.8428
1514594116.878,24.1635,43.8505
1514594117.877,24.1421,43.8581
1514594118.877,24.1528,43.8276
1514594119.876,24.1421,43.8276
1514594120.876,24.1635,43.8276
1514594121.875,24.1849,43.8276
1514594122.875,24.1635,43.8047
1514594123.874,24.1528,43.8123
1514594124.874,24.1528,43.8123
1514594125.877,24.1421,43.8047
1514594126.873,24.1528,43.8123
1514594127.876,24.1314,43.7894
1514594128.876,24.1421,43.8047
1514594129.875,24.1528,43.8047
1514594130.875,24.1528,43.7894
1514594131.874,24.1528,43.7818
1514594132.874,24.1314,43.7971
1514594133.873,24.1528,43.7894
1514594134.873,24.1314,43.7742
1514594135.872,24.1528,43.7742
1514594136.872,24.1421,43.7589
1514594137.871,24.1528,43.7742
1514594138.871,24.1528,43.7818
1514594139.870,24.1528,43.7437
1514594140.874,24.1314,43.7742
1514594141.873,24.1314,43.7818
1514594142.873,24.1314,43.7742
1514594143.872,24.1528,43.7589
