timestamp,ltz1000-p19-soldered-leads
1513982518.714,7189856.3
1513982522.067,7189858.6
1513982525.418,7189866.4
1513982528.771,7189865.4
1513982532.123,7189863.9
1513982535.475,7189859.6
1513982538.827,7189859.9
1513982542.179,7189861.4
1513982545.531,7189859.6
1513982548.883,7189858.3
1513982552.235,7189860.5
1513982555.587,7189862.1
1513982558.940,7189862.9
1513982562.291,7189856.3
1513982565.644,7189856.8
1513982568.996,7189856.1
1513982572.348,7189858.3
1513982575.700,7189858.8
1513982579.052,7189858.6
1513982582.405,7189857.1
1513982585.756,7189856.3
1513982589.109,7189855.5
1513982592.461,7189855.3
1513982595.812,7189855.8
1513982599.165,7189857.1
1513982602.517,7189855.9
1513982605.869,7189855.5
1513982609.221,7189854.3
1513982612.574,7189853.9
1513982615.925,7189851.0
1513982619.277,7189850.7
1513982622.630,7189852.2
1513982625.981,7189850.1
1513982629.334,7189854.0
1513982632.686,7189853.3
1513982636.038,7189854.8
1513982639.390,7189855.3
1513982642.742,7189854.5
1513982646.094,7189852.8
1513982649.446,7189851.7
1513982652.799,7189853.8
1513982656.151,7189856.6
1513982659.502,7189852.8
1513982662.855,7189853.3
1513982666.207,7189855.0
1513982669.559,7189857.1
1513982672.912,7189852.8
1513982676.263,7189853.6
1513982679.615,7189857.2
1513982682.967,7189856.6
1513982686.320,7189856.1
1513982689.671,7189855.8
1513982693.024,7189857.6
1513982696.376,7189857.6
1513982699.728,7189857.3
1513982703.080,7189857.6
1513982706.432,7189857.3
1513982709.785,7189855.8
1513982713.136,7189856.9
1513982716.489,7189856.1
1513982719.840,7189856.3
1513982723.193,7189858.8
1513982726.544,7189858.8
1513982729.897,7189859.3
1513982733.249,7189860.4
1513982736.601,7189857.1
1513982739.953,7189857.3
1513982743.305,7189858.0
1513982746.657,7189856.8
1513982750.010,7189857.2
1513982753.362,7189857.1
1513982756.713,7189856.1
1513982760.066,7189856.3
1513982763.418,7189854.8
1513982766.770,7189856.3
1513982770.122,7189854.5
1513982773.475,7189853.8
1513982776.826,7189856.3
1513982780.178,7189855.4
1513982783.531,7189855.5
1513982786.882,7189854.7
1513982790.235,7189852.5
1513982793.587,7189855.8
1513982796.939,7189855.0
1513982800.291,7189854.5
1513982803.643,7189851.5
1513982806.995,7189856.1
1513982810.347,7189853.8
1513982813.700,7189855.3
1513982817.051,7189856.1
1513982820.404,7189854.0
1513982823.755,7189857.6
1513982827.108,7189854.8
1513982830.460,7189853.8
1513982833.812,7189848.7
1513982837.164,7189849.7
1513982840.517,7189854.5
1513982843.868,7189854.8
1513982847.221,7189856.2
1513982850.572,7189854.5
1513982853.925,7189852.0
1513982857.277,7189854.5
1513982860.629,7189852.8
1513982863.981,7189849.5
1513982867.333,7189850.1
1513982870.685,7189850.0
1513982874.038,7189850.0
1513982877.398,7189848.2
1513982880.742,7189849.5
1513982884.093,7189850.9
1513982887.446,7189849.0
1513982890.798,7189846.0
1513982894.150,7189850.2
1513982897.502,7189846.9
1513982900.854,7189849.2
1513982904.206,7189856.7
1513982907.559,7189857.3
1513982910.910,7189854.9
1513982914.262,7189853.3
1513982917.615,7189858.1
1513982920.966,7189863.2
1513982924.319,7189860.4
1513982927.671,7189857.2
1513982931.023,7189859.1
1513982934.375,7189859.3
1513982937.727,7189859.9
1513982941.079,7189858.8
1513982944.432,7189858.0
1513982947.783,7189860.1
1513982951.136,7189856.3
1513982954.488,7189856.9
1513982957.839,7189857.6
1513982961.192,7189857.6
1513982964.544,7189858.1
1513982967.897,7189858.6
1513982971.248,7189859.0
1513982974.600,7189859.9
1513982977.953,7189856.3
1513982981.304,7189856.1
1513982984.657,7189857.6
1513982988.009,7189859.7
1513982991.360,7189859.0
1513982994.713,7189860.6
1513982998.065,7189860.4
1513983001.417,7189861.4
1513983004.769,7189858.8
1513983008.121,7189860.7
1513983011.474,7189860.6
1513983014.825,7189860.9
1513983018.178,7189858.6
1513983021.530,7189857.8
1513983024.881,7189860.0
1513983028.234,7189861.1
1513983031.586,7189858.1
1513983034.938,7189859.9
1513983038.291,7189858.0
1513983041.642,7189859.7
1513983044.995,7189860.9
1513983048.346,7189861.9
1513983051.699,7189861.1
1513983055.051,7189862.4
1513983058.403,7189862.4
1513983061.755,7189862.1
1513983065.107,7189861.1
1513983068.459,7189862.6
1513983071.812,7189862.3
1513983075.163,7189863.8
1513983078.516,7189862.1
1513983081.868,7189861.6
1513983085.219,7189860.6
1513983088.572,7189859.7
1513983091.924,7189860.1
1513983095.276,7189859.6
1513983098.628,7189862.1
1513983101.980,7189861.4
1513983105.332,7189860.1
1513983108.684,7189861.6
1513983112.037,7189864.2
1513983115.388,7189863.7
1513983118.740,7189860.4
1513983122.093,7189858.8
1513983125.445,7189858.5
1513983128.797,7189857.1
1513983132.148,7189858.6
1513983135.501,7189857.8
1513983138.853,7189853.3
1513983142.206,7189854.5
1513983145.557,7189854.3
1513983148.910,7189858.8
1513983152.261,7189859.9
1513983155.614,7189860.0
1513983158.966,7189856.3
1513983162.318,7189856.3
1513983165.670,7189853.3
1513983169.022,7189859.1
1513983172.374,7189855.3
1513983175.727,7189853.5
1513983179.078,7189852.8
1513983182.431,7189854.4
1513983185.782,7189857.8
1513983189.135,7189853.3
1513983192.487,7189856.4
1513983195.839,7189856.6
1513983199.191,7189855.5
1513983202.543,7189856.6
1513983205.895,7189856.8
1513983209.248,7189858.6
1513983212.599,7189856.1
1513983215.952,7189857.6
1513983219.304,7189858.3
1513983222.655,7189855.3
1513983226.008,7189853.5
1513983229.360,7189852.8
1513983232.712,7189855.8
1513983236.064,7189858.3
1513983239.416,7189856.6
1513983242.768,7189855.8
1513983246.121,7189855.4
1513983249.472,7189854.5
1513983252.825,7189854.0
1513983256.176,7189852.2
1513983259.529,7189851.0
1513983262.880,7189852.5
1513983266.233,7189853.8
1513983269.585,7189852.8
1513983272.937,7189856.1
1513983276.289,7189857.6
1513983279.641,7189857.1
1513983282.994,7189856.8
1513983286.345,7189856.6
1513983289.698,7189855.8
1513983293.049,7189858.6
1513983296.402,7189855.0
1513983299.754,7189854.8
1513983303.106,7189856.1
1513983306.458,7189857.1
1513983309.810,7189855.7
1513983313.163,7189854.0
1513983316.514,7189855.8
1513983319.867,7189856.6
1513983323.218,7189854.0
1513983326.571,7189852.8
1513983329.923,7189853.0
1513983333.275,7189853.8
1513983336.628,7189851.7
1513983339.979,7189854.0
1513983343.332,7189857.1
1513983346.683,7189857.6
1513983350.036,7189858.8
1513983353.388,7189860.1
1513983356.740,7189859.0
1513983360.092,7189857.3
1513983363.444,7189856.6
1513983366.796,7189857.7
1513983370.148,7189854.5
1513983373.501,7189856.4
1513983376.852,7189855.8
1513983380.205,7189855.8
1513983383.556,7189854.3
1513983386.909,7189853.9
1513983390.261,7189856.6
1513983393.612,7189855.8
1513983396.965,7189854.9
1513983400.317,7189857.3
1513983403.669,7189854.7
1513983407.022,7189853.8
1513983410.373,7189855.5
1513983413.726,7189858.3
1513983417.077,7189857.1
1513983420.430,7189856.6
1513983423.781,7189858.1
1513983427.134,7189858.6
1513983430.486,7189859.9
1513983433.838,7189859.1
1513983437.191,7189857.4
1513983440.542,7189856.8
1513983443.895,7189856.9
1513983447.246,7189858.3
1513983450.599,7189855.5
1513983453.951,7189855.0
1513983457.303,7189858.8
1513983460.655,7189858.6
1513983464.007,7189857.1
1513983467.360,7189859.9
1513983470.711,7189862.3
1513983474.064,7189860.4
1513983477.415,7189858.6
1513983480.768,7189856.9
1513983484.119,7189858.6
1513983487.472,7189860.5
1513983490.824,7189852.0
1513983494.176,7189854.2
1513983497.528,7189853.3
1513983500.880,7189853.0
1513983504.233,7189853.0
1513983507.584,7189853.5
1513983510.937,7189857.6
1513983514.288,7189862.4
1513983517.641,7189861.1
1513983520.992,7189859.1
1513983524.345,7189858.1
1513983527.697,7189858.6
1513983531.049,7189855.9
1513983534.401,7189856.6
1513983537.753,7189859.3
1513983541.106,7189858.8
1513983544.457,7189857.8
1513983547.810,7189860.6
1513983551.161,7189855.3
1513983554.514,7189855.3
1513983557.866,7189855.8
1513983561.218,7189856.1
1513983564.571,7189856.7
1513983567.922,7189856.1
1513983571.275,7189859.0
1513983574.626,7189858.3
1513983577.979,7189858.1
1513983581.330,7189860.5
1513983584.682,7189859.1
1513983588.035,7189857.8
1513983591.387,7189859.1
1513983594.739,7189859.1
1513983598.091,7189858.1
1513983601.443,7189860.9
1513983604.795,7189862.4
1513983608.148,7189860.6
1513983611.499,7189860.4
1513983614.852,7189861.1
1513983618.412,7189860.4
1513983621.556,7189860.9
1513983624.908,7189864.4
1513983628.260,7189859.3
1513983631.612,7189860.0
1513983634.964,7189859.9
1513983638.316,7189864.0
1513983641.668,7189867.0
1513983645.020,7189863.7
1513983648.372,7189866.7
1513983651.725,7189865.4
1513983655.076,7189864.2
1513983658.429,7189861.8
1513983661.781,7189861.1
1513983665.133,7189860.9
1513983668.486,7189863.4
1513983671.837,7189861.6
1513983675.189,7189861.4
1513983678.542,7189861.1
1513983681.894,7189858.6
1513983685.246,7189860.6
1513983688.598,7189860.6
1513983691.950,7189861.1
1513983695.302,7189862.1
1513983698.654,7189864.4
1513983702.006,7189862.8
1513983705.358,7189861.9
1513983708.710,7189863.2
1513983712.063,7189861.1
1513983715.414,7189860.4
1513983718.767,7189859.3
1513983722.118,7189860.4
1513983725.471,7189859.1
1513983728.823,7189858.8
1513983732.175,7189856.7
1513983735.527,7189855.9
1513983738.880,7189856.1
1513983742.231,7189862.4
1513983745.584,7189865.9
1513983748.936,7189865.2
1513983752.287,7189862.9
1513983755.640,7189863.7
1513983758.991,7189864.4
1513983762.344,7189857.6
1513983765.696,7189856.6
1513983769.048,7189855.8
1513983772.400,7189858.8
1513983775.753,7189858.6
1513983779.104,7189860.4
1513983782.457,7189856.3
1513983785.809,7189856.9
1513983789.160,7189857.1
1513983792.513,7189855.5
1513983795.865,7189861.1
1513983799.217,7189860.1
1513983802.569,7189857.2
1513983805.921,7189858.3
1513983809.274,7189858.6
1513983812.625,7189860.1
1513983815.978,7189862.1
1513983819.330,7189859.3
1513983822.682,7189858.8
1513983826.034,7189857.1
1513983829.386,7189855.3
1513983832.738,7189854.7
1513983836.091,7189857.1
1513983839.442,7189856.6
1513983842.795,7189854.5
1513983846.146,7189859.1
1513983849.499,7189859.6
1513983852.851,7189858.1
1513983856.203,7189856.6
1513983859.555,7189858.6
1513983862.907,7189857.3
1513983866.259,7189859.1
1513983869.612,7189858.1
1513983872.963,7189855.8
1513983876.316,7189856.1
1513983879.668,7189856.6
1513983883.019,7189859.3
1513983886.372,7189858.1
1513983889.724,7189855.5
1513983893.076,7189856.3
1513983896.428,7189855.3
1513983899.780,7189852.8
1513983903.132,7189856.3
1513983906.485,7189855.5
1513983909.836,7189858.2
1513983913.189,7189856.6
1513983916.540,7189857.6
1513983919.893,7189848.6
1513983923.245,7189851.0
1513983926.597,7189849.2
1513983929.949,7189847.4
1513983933.302,7189849.5
1513983936.653,7189848.4
1513983940.005,7189847.8
1513983943.358,7189850.0
1513983946.710,7189851.5
1513983950.062,7189855.3
1513983953.414,7189855.3
1513983956.766,7189853.3
1513983960.118,7189856.6
1513983963.471,7189856.1
1513983966.822,7189853.4
1513983970.175,7189853.3
1513983973.526,7189855.5
1513983976.879,7189852.5
1513983980.231,7189851.5
1513983983.583,7189854.3
1513983986.935,7189852.8
1513983990.287,7189853.8
1513983993.639,7189852.5
1513983996.992,7189854.0
1513984000.343,7189853.4
1513984003.696,7189854.8
1513984007.048,7189854.8
1513984010.399,7189855.5
1513984013.752,7189854.2
1513984017.104,7189856.6
1513984020.456,7189856.2
1513984023.808,7189854.8
1513984027.160,7189854.5
1513984030.512,7189853.8
1513984033.864,7189856.6
1513984037.217,7189855.0
1513984040.568,7189854.5
1513984043.921,7189854.8
1513984047.273,7189856.6
1513984050.625,7189855.5
1513984053.977,7189855.5
1513984057.329,7189859.2
1513984060.681,7189857.3
1513984064.033,7189855.0
1513984067.385,7189856.1
1513984070.738,7189855.5
1513984074.089,7189857.1
1513984077.442,7189857.1
1513984080.794,7189857.6
1513984084.146,7189857.8
1513984087.498,7189856.3
1513984090.850,7189856.3
1513984094.202,7189856.1
1513984097.554,7189852.5
1513984100.907,7189851.9
1513984104.258,7189851.2
1513984107.611,7189851.2
1513984110.962,7189852.0
1513984114.315,7189850.0
1513984117.667,7189852.0
1513984121.019,7189851.6
1513984124.371,7189853.5
1513984127.723,7189853.5
1513984131.076,7189851.4
1513984134.427,7189854.5
1513984137.780,7189853.8
1513984141.131,7189855.5
1513984144.484,7189857.3
1513984147.836,7189854.7
1513984151.188,7189856.3
1513984154.540,7189855.8
1513984157.892,7189854.8
1513984161.244,7189856.3
1513984164.596,7189855.0
1513984167.948,7189855.3
1513984171.300,7189854.0
1513984174.653,7189854.0
1513984178.004,7189856.3
1513984181.357,7189854.5
1513984184.709,7189856.1
1513984188.061,7189856.8
1513984191.413,7189855.3
1513984194.766,7189855.7
1513984198.117,7189855.0
1513984201.470,7189854.5
1513984204.821,7189856.3
1513984208.173,7189857.3
1513984211.526,7189858.8
1513984214.877,7189858.6
1513984218.230,7189858.6
1513984221.582,7189857.3
1513984224.934,7189857.6
1513984228.286,7189858.1
1513984231.639,7189857.1
1513984234.990,7189856.1
1513984238.343,7189855.3
1513984241.694,7189855.3
1513984245.047,7189853.6
1513984248.399,7189853.5
1513984251.751,7189854.2
1513984255.103,7189855.3
1513984258.455,7189856.3
1513984261.807,7189855.0
1513984265.159,7189856.3
1513984268.511,7189856.8
1513984271.864,7189855.8
1513984275.216,7189857.6
1513984278.567,7189855.4
1513984281.920,7189856.3
1513984285.272,7189855.3
1513984288.624,7189855.3
1513984291.977,7189853.0
1513984295.328,7189853.1
1513984298.680,7189853.8
1513984302.033,7189853.1
1513984305.384,7189854.7
1513984308.737,7189858.6
1513984312.089,7189859.9
1513984315.441,7189859.3
1513984318.793,7189859.9
1513984322.145,7189859.1
1513984325.497,7189856.3
1513984328.849,7189856.8
1513984332.202,7189855.3
1513984335.553,7189857.8
1513984338.906,7189860.9
1513984342.258,7189858.1
1513984345.610,7189853.8
1513984348.962,7189853.8
1513984352.314,7189856.3
1513984355.666,7189854.8
1513984359.018,7189856.6
1513984362.370,7189857.1
1513984365.722,7189858.0
1513984369.075,7189858.6
1513984372.430,7189860.1
1513984375.779,7189857.8
1513984379.131,7189857.2
1513984382.483,7189857.6
1513984385.835,7189857.6
1513984389.188,7189855.8
1513984392.539,7189856.6
1513984395.892,7189854.9
1513984399.243,7189855.8
1513984402.596,7189855.2
1513984405.947,7189857.1
1513984409.300,7189854.3
1513984412.652,7189855.8
1513984416.004,7189854.5
1513984419.356,7189856.1
1513984422.708,7189855.3
1513984426.061,7189854.8
1513984429.412,7189853.3
1513984432.765,7189853.5
1513984436.117,7189854.5
1513984439.468,7189855.3
1513984442.821,7189855.8
1513984446.173,7189857.8
1513984449.525,7189856.6
1513984452.878,7189853.9
1513984456.229,7189853.6
1513984459.581,7189853.8
1513984462.934,7189857.3
1513984466.285,7189857.6
1513984469.638,7189857.1
1513984472.989,7189855.8
1513984476.342,7189856.1
1513984479.694,7189859.3
1513984483.046,7189858.3
1513984486.398,7189856.7
1513984489.751,7189857.1
1513984493.102,7189857.3
1513984496.454,7189857.7
1513984499.807,7189858.3
1513984503.158,7189859.2
1513984506.511,7189861.1
1513984509.863,7189859.9
1513984513.215,7189860.9
1513984516.567,7189861.0
1513984519.919,7189860.6
1513984523.272,7189859.3
1513984526.623,7189859.9
1513984529.975,7189859.3
1513984533.328,7189861.1
1513984536.679,7189861.9
1513984540.032,7189859.9
1513984543.384,7189860.9
1513984546.736,7189858.3
1513984550.088,7189858.3
1513984553.441,7189856.3
1513984556.792,7189857.7
1513984560.145,7189855.5
1513984563.497,7189855.8
1513984566.848,7189855.8
1513984570.201,7189854.2
1513984573.552,7189854.8
1513984576.905,7189855.8
1513984580.257,7189853.8
1513984583.609,7189855.2
1513984586.961,7189854.5
1513984590.314,7189856.9
1513984593.665,7189856.3
1513984597.018,7189856.3
1513984600.370,7189857.8
1513984603.721,7189856.6
1513984607.074,7189857.3
1513984610.426,7189854.5
1513984613.778,7189855.8
1513984617.130,7189856.6
1513984620.482,7189855.2
1513984623.834,7189856.6
1513984627.187,7189859.1
1513984630.538,7189857.2
1513984633.891,7189861.6
1513984637.243,7189861.9
1513984640.595,7189862.1
1513984643.947,7189862.0
1513984647.299,7189858.8
1513984650.651,7189860.4
1513984654.004,7189860.1
1513984657.355,7189859.3
1513984660.708,7189862.0
1513984664.059,7189859.9
1513984667.412,7189859.1
1513984670.763,7189858.5
1513984674.116,7189861.1
1513984677.468,7189857.3
1513984680.820,7189856.8
1513984684.172,7189855.8
1513984687.525,7189858.3
1513984690.876,7189856.6
1513984694.229,7189858.8
1513984697.580,7189858.1
1513984700.933,7189857.6
1513984704.285,7189856.3
1513984707.637,7189855.8
1513984710.989,7189858.1
1513984714.342,7189857.8
1513984717.693,7189858.3
1513984721.046,7189859.1
1513984724.397,7189859.9
1513984727.750,7189860.6
1513984731.102,7189861.1
1513984734.453,7189863.2
1513984737.806,7189860.1
1513984741.158,7189860.9
1513984744.510,7189859.6
1513984747.862,7189858.8
1513984751.214,7189859.9
1513984754.566,7189860.9
1513984757.919,7189863.2
1513984761.270,7189861.4
1513984764.623,7189864.3
1513984768.084,7189865.4
1513984771.327,7189863.0
1513984774.679,7189859.9
1513984778.031,7189861.4
1513984781.383,7189860.9
1513984784.735,7189858.8
1513984788.087,7189858.1
1513984791.440,7189859.2
1513984794.792,7189860.4
1513984798.143,7189861.9
1513984801.496,7189862.5
1513984804.848,7189858.1
1513984808.200,7189858.3
1513984811.552,7189854.9
1513984814.905,7189863.2
1513984818.256,7189865.7
1513984821.609,7189865.8
1513984824.961,7189864.4
1513984828.313,7189862.9
1513984831.664,7189861.6
1513984835.017,7189861.1
1513984838.369,7189861.4
1513984841.721,7189860.6
1513984845.073,7189861.1
1513984848.425,7189860.1
1513984851.778,7189862.4
1513984855.129,7189860.9
1513984858.481,7189860.6
1513984861.834,7189862.6
1513984865.185,7189861.4
1513984868.538,7189860.5
1513984871.890,7189861.9
1513984875.242,7189861.6
1513984878.594,7189860.9
1513984881.946,7189862.4
1513984885.299,7189862.6
1513984888.650,7189861.0
1513984892.003,7189859.9
1513984895.355,7189858.3
1513984898.706,7189860.1
1513984902.059,7189861.9
1513984905.410,7189862.6
1513984908.763,7189861.1
1513984912.115,7189858.1
1513984915.467,7189859.9
1513984918.819,7189857.8
1513984922.171,7189860.9
1513984925.523,7189861.4
1513984928.875,7189859.9
1513984932.228,7189860.9
1513984935.579,7189864.4
1513984938.932,7189864.7
1513984942.284,7189863.9
1513984945.636,7189862.3
1513984948.988,7189865.6
1513984952.340,7189865.2
1513984955.692,7189867.0
1513984959.045,7189868.2
1513984962.396,7189866.2
1513984965.749,7189865.7
1513984969.101,7189862.9
1513984972.453,7189863.9
1513984975.805,7189865.7
1513984979.157,7189868.4
1513984982.509,7189868.5
1513984985.861,7189866.7
1513984989.213,7189867.7
1513984992.566,7189865.9
1513984995.917,7189865.7
1513984999.270,7189867.6
1513985002.622,7189863.7
1513985005.974,7189865.1
1513985009.326,7189864.4
1513985012.678,7189865.3
1513985016.031,7189865.2
1513985019.382,7189866.4
1513985022.734,7189865.4
1513985026.086,7189867.7
1513985029.439,7189865.9
1513985032.791,7189868.2
1513985036.143,7189871.0
1513985039.495,7189865.9
1513985042.847,7189862.9
1513985046.199,7189862.4
1513985049.551,7189864.2
1513985052.904,7189864.7
1513985056.255,7189864.4
1513985059.608,7189867.5
1513985062.960,7189863.9
1513985066.312,7189863.2
1513985069.664,7189864.0
1513985073.016,7189863.7
1513985076.368,7189861.1
1513985079.720,7189862.4
1513985083.072,7189864.2
1513985086.424,7189863.2
1513985089.777,7189862.9
1513985093.128,7189862.1
1513985096.481,7189861.6
1513985099.832,7189862.3
1513985103.185,7189861.4
1513985106.537,7189860.1
1513985109.889,7189862.9
1513985113.242,7189858.7
1513985116.593,7189859.9
1513985119.946,7189862.1
1513985123.297,7189862.1
1513985126.650,7189861.4
1513985130.001,7189862.1
1513985133.354,7189861.1
1513985136.706,7189861.6
1513985140.058,7189861.9
1513985143.410,7189859.3
1513985146.763,7189861.9
1513985150.114,7189863.2
1513985153.466,7189862.8
1513985156.819,7189864.4
1513985160.170,7189865.2
1513985163.523,7189862.1
1513985166.874,7189864.0
1513985170.227,7189861.1
1513985173.579,7189857.1
1513985176.931,7189855.3
1513985180.284,7189858.5
1513985183.635,7189862.1
1513985186.987,7189858.8
1513985190.340,7189861.6
1513985193.691,7189860.7
1513985197.044,7189860.4
1513985200.395,7189859.3
1513985203.748,7189859.3
1513985207.100,7189859.6
1513985210.452,7189860.4
1513985213.804,7189862.4
1513985217.157,7189860.1
1513985220.508,7189861.0
1513985223.860,7189860.4
1513985227.213,7189859.5
1513985230.565,7189859.9
1513985233.917,7189860.6
1513985237.269,7189863.2
1513985240.621,7189865.4
1513985243.973,7189866.2
1513985247.325,7189865.7
1513985250.678,7189863.5
1513985254.029,7189862.9
1513985257.382,7189863.2
1513985260.733,7189861.6
1513985264.086,7189860.5
1513985267.438,7189860.4
1513985270.790,7189862.5
1513985274.141,7189861.4
1513985277.494,7189858.3
1513985280.846,7189858.7
1513985284.199,7189857.6
1513985287.550,7189860.9
1513985290.903,7189862.1
1513985294.254,7189860.1
1513985297.607,7189860.4
1513985300.959,7189856.3
1513985304.311,7189857.6
1513985307.663,7189857.3
1513985311.015,7189857.6
1513985314.367,7189856.6
1513985317.719,7189857.8
1513985321.071,7189857.6
1513985324.424,7189858.0
1513985327.776,7189859.3
1513985331.128,7189859.1
1513985334.480,7189860.2
1513985337.832,7189860.5
1513985341.184,7189859.1
1513985344.536,7189858.6
1513985347.888,7189857.3
1513985351.240,7189858.3
1513985354.593,7189858.6
1513985357.944,7189859.2
1513985361.297,7189861.4
1513985364.648,7189859.6
1513985368.001,7189858.6
1513985371.353,7189860.1
1513985374.705,7189861.1
1513985378.057,7189860.9
1513985381.409,7189860.4
1513985384.761,7189860.4
1513985388.114,7189859.9
1513985391.465,7189858.2
1513985395.125,7189858.3
1513985398.170,7189857.6
1513985401.521,7189857.8
1513985404.874,7189859.5
1513985408.226,7189858.2
1513985411.578,7189859.1
1513985414.930,7189859.1
1513985418.282,7189857.8
1513985421.634,7189859.1
1513985424.987,7189858.1
1513985428.339,7189859.1
1513985431.691,7189861.4
1513985435.043,7189863.2
1513985438.395,7189863.0
1513985441.747,7189863.7
1513985445.099,7189866.7
1513985448.451,7189865.4
1513985451.804,7189862.1
1513985455.156,7189865.4
1513985458.507,7189863.9
1513985461.860,7189862.1
1513985465.211,7189863.8
1513985468.564,7189861.6
1513985471.916,7189859.5
1513985475.268,7189860.6
1513985478.621,7189858.6
1513985481.973,7189861.9
1513985485.324,7189860.1
1513985488.676,7189861.6
1513985492.029,7189861.5
1513985495.381,7189858.8
1513985498.732,7189860.4
1513985502.085,7189861.8
1513985505.437,7189860.6
1513985508.789,7189860.6
1513985512.141,7189862.4
1513985515.494,7189858.6
1513985518.845,7189860.6
1513985522.198,7189859.6
1513985525.550,7189859.3
1513985528.902,7189859.1
1513985532.254,7189858.8
1513985535.606,7189860.7
1513985538.958,7189861.9
1513985542.310,7189860.7
1513985545.662,7189860.4
1513985549.014,7189859.1
1513985552.366,7189857.3
1513985555.719,7189855.5
1513985559.070,7189855.5
1513985562.423,7189856.1
1513985565.775,7189854.5
1513985569.127,7189856.3
1513985572.479,7189856.3
1513985575.831,7189855.0
1513985579.184,7189855.5
1513985582.536,7189855.8
1513985585.887,7189856.6
1513985589.240,7189857.1
1513985592.592,7189857.2
1513985595.944,7189857.1
1513985599.296,7189856.9
1513985602.648,7189855.8
1513985606.000,7189856.3
1513985609.352,7189859.7
1513985612.704,7189856.8
1513985616.057,7189857.3
1513985619.408,7189858.1
1513985622.761,7189857.8
1513985626.113,7189857.8
1513985629.465,7189859.3
1513985632.818,7189857.6
1513985636.169,7189856.8
1513985639.521,7189858.3
1513985642.874,7189856.3
1513985646.225,7189856.8
1513985649.578,7189857.1
1513985652.930,7189858.3
1513985656.281,7189859.6
1513985659.634,7189858.6
1513985662.986,7189858.6
1513985666.338,7189859.2
1513985669.690,7189858.1
1513985673.043,7189858.1
1513985676.394,7189859.3
1513985679.747,7189858.8
1513985683.099,7189859.3
1513985686.451,7189857.8
1513985689.803,7189857.8
1513985693.154,7189857.6
1513985696.507,7189859.0
1513985699.859,7189860.6
1513985703.211,7189858.3
1513985706.564,7189858.8
1513985709.915,7189856.8
1513985713.268,7189857.3
1513985716.620,7189859.1
1513985719.972,7189858.7
1513985723.324,7189858.3
1513985726.676,7189858.6
1513985730.028,7189859.1
1513985733.380,7189857.3
1513985736.861,7189857.8
1513985740.085,7189857.6
1513985743.437,7189860.9
1513985746.788,7189861.1
1513985750.141,7189861.9
1513985753.492,7189861.1
1513985756.845,7189861.1
1513985760.197,7189861.3
1513985763.549,7189860.9
1513985766.901,7189861.5
1513985770.253,7189859.1
1513985773.606,7189858.3
1513985776.957,7189857.8
1513985780.310,7189856.3
1513985783.662,7189856.6
1513985787.013,7189858.1
1513985790.366,7189858.7
1513985793.718,7189857.8
1513985797.070,7189856.6
1513985800.422,7189855.5
1513985803.774,7189857.1
1513985807.126,7189858.8
1513985810.479,7189856.7
1513985813.830,7189856.8
1513985817.182,7189856.8
1513985820.535,7189855.9
1513985823.887,7189859.3
1513985827.239,7189858.8
1513985830.591,7189860.9
1513985833.943,7189861.1
1513985837.295,7189860.1
1513985840.648,7189859.6
1513985843.999,7189859.6
1513985847.352,7189858.1
1513985850.704,7189861.3
1513985854.056,7189860.4
1513985857.408,7189861.6
1513985860.761,7189859.1
1513985864.112,7189856.3
1513985867.464,7189856.1
1513985870.816,7189859.2
1513985874.169,7189858.3
1513985877.520,7189857.6
1513985880.873,7189858.8
1513985884.225,7189859.6
1513985887.577,7189859.0
1513985890.929,7189857.6
1513985894.281,7189854.8
1513985897.633,7189856.9
1513985900.985,7189855.4
1513985904.338,7189855.0
1513985907.690,7189855.3
1513985911.042,7189855.0
1513985914.394,7189853.5
1513985917.746,7189859.3
1513985921.098,7189861.6
1513985924.450,7189861.9
1513985927.802,7189860.6
1513985931.154,7189859.9
1513985934.506,7189860.9
1513985937.858,7189862.4
1513985941.211,7189862.9
1513985944.563,7189864.7
1513985947.915,7189864.9
1513985951.267,7189863.9
1513985954.619,7189863.8
1513985957.971,7189862.9
1513985961.323,7189859.1
1513985964.676,7189860.2
1513985968.027,7189863.4
1513985971.379,7189863.5
1513985974.731,7189864.2
1513985978.084,7189863.7
1513985981.435,7189862.8
1513985984.788,7189860.6
1513985988.140,7189861.1
1513985991.492,7189861.1
1513985994.844,7189859.1
1513985998.196,7189860.4
1513986001.548,7189857.6
1513986004.900,7189861.6
1513986008.252,7189860.1
1513986011.605,7189861.0
1513986014.956,7189861.4
1513986018.309,7189859.9
1513986021.661,7189862.4
1513986025.013,7189861.6
1513986028.365,7189861.0
1513986031.717,7189857.8
1513986035.070,7189860.4
1513986038.421,7189861.1
1513986041.774,7189860.6
1513986045.126,7189859.2
1513986048.477,7189854.3
1513986051.830,7189856.3
1513986055.182,7189858.8
1513986058.534,7189859.9
1513986061.886,7189857.8
1513986065.238,7189858.6
1513986068.591,7189858.8
1513986071.942,7189861.6
1513986075.295,7189858.3
1513986078.646,7189857.1
1513986081.999,7189856.2
1513986085.351,7189856.4
1513986088.703,7189857.4
1513986092.055,7189853.5
1513986095.407,7189853.0
1513986098.759,7189853.3
1513986102.112,7189851.7
1513986105.463,7189851.7
1513986108.815,7189851.2
1513986112.168,7189851.2
1513986115.519,7189849.7
1513986118.872,7189853.8
