timestamp,temp_c
1513978958.681,25.1582
1513978959.681,25.1689
1513978960.680,25.1475
1513978961.680,25.1582
1513978962.680,25.1475
1513978963.679,25.1368
1513978964.679,25.1368
1513978965.678,25.1262
1513978966.678,25.1368
1513978967.681,25.1582
1513978968.677,25.1368
1513978969.680,25.1475
1513978970.680,25.1582
1513978971.679,25.1582
1513978972.679,25.1368
1513978973.678,25.1368
1513978974.678,25.1582
1513978975.677,25.1475
1513978976.677,25.1475
1513978977.676,25.1475
1513978978.676,25.1582
1513978979.675,25.1475
1513978980.679,25.1475
1513978981.678,25.1475
1513978982.678,25.1475
1513978983.679,25.1582
1513978984.677,25.1368
1513978985.676,25.1475
1513978986.676,25.1475
1513978987.676,25.1155
1513978988.675,25.1475
1513978989.675,25.1155
1513978990.674,25.1262
1513978991.674,25.1262
1513978992.677,25.1368
1513978993.677,25.1368
1513978994.676,25.1368
1513978995.676,25.1368
1513978996.675,25.1475
1513978997.675,25.1155
1513978998.674,25.1048
1513978999.674,25.1155
1513979000.673,25.1262
1513979001.673,25.1155
1513979002.672,25.1048
1513979003.676,25.1048
1513979004.675,25.1262
1513979005.675,25.1262
1513979006.674,25.1155
1513979007.674,25.1048
1513979008.673,25.1262
1513979009.673,25.1048
1513979010.672,25.1048
1513979011.672,25.1155
1513979012.671,25.1262
1513979013.671,25.1048
1513979014.670,25.1048
1513979015.674,25.1048
1513979016.673,25.1155
1513979017.673,25.0941
1513979018.673,25.1048
1513979019.672,25.0834
1513979020.672,25.1048
1513979021.671,25.1048
1513979022.671,25.0941
1513979023.671,25.0941
1513979024.670,25.0834
1513979025.669,25.0727
1513979026.673,25.0941
1513979027.672,25.0620
1513979028.672,25.1048
1513979029.671,25.0834
1513979030.671,25.0834
1513979031.670,25.0727
1513979032.670,25.0620
1513979033.669,25.0727
1513979034.669,25.0834
1513979035.668,25.0727
1513979036.668,25.0834
1513979037.667,25.0834
1513979038.667,25.0620
1513979039.670,25.0727
1513979040.670,25.0834
1513979041.670,25.0620
1513979042.669,25.0727
1513979043.668,25.0620
1513979044.668,25.0620
1513979045.668,25.0513
1513979046.667,25.0620
1513979047.667,25.0513
1513979048.666,25.0620
1513979049.670,25.0513
1513979050.670,25.0299
1513979051.669,25.0406
1513979052.668,25.0192
1513979053.668,25.0513
1513979054.667,25.0406
1513979055.667,25.0299
1513979056.666,25.0406
1513979057.666,25.0192
1513979058.665,25.0406
1513979059.665,25.0513
1513979060.664,25.0299
1513979061.664,25.0299
1513979062.667,25.0299
1513979063.667,25.0406
1513979064.666,25.0406
1513979065.666,25.0192
1513979066.665,25.0406
1513979067.665,25.0299
1513979068.664,25.0299
1513979069.664,25.0406
1513979070.664,25.0192
1513979071.663,25.0406
1513979072.666,25.0406
1513979073.666,25.0299
1513979074.665,25.0406
1513979075.665,25.0406
1513979076.665,25.0299
1513979077.664,25.0406
1513979078.664,25.0192
1513979079.663,25.0299
1513979080.663,25.0192
1513979081.662,25.0406
1513979082.662,25.0299
1513979083.664,25.0192
1513979084.661,25.0085
1513979085.664,25.0192
1513979086.664,25.0192
1513979087.663,25.0192
1513979088.663,25.0192
1513979089.662,25.0299
1513979090.662,25.0192
1513979091.661,25.0192
1513979092.661,25.0299
1513979093.660,25.0192
1513979094.660,25.0085
1513979095.663,25.0192
1513979096.659,25.0299
1513979097.662,25.0085
1513979098.662,25.0192
1513979099.662,25.0192
1513979100.661,24.9871
1513979101.661,24.9978
1513979102.660,24.9871
1513979103.660,24.9871
1513979104.659,24.9978
1513979105.659,25.0085
1513979106.658,25.0192
1513979107.658,24.9978
1513979108.661,24.9871
1513979109.661,24.9978
1513979110.660,25.0192
1513979111.660,24.9978
1513979112.659,24.9978
1513979113.659,24.9871
1513979114.658,25.0085
1513979115.658,24.9871
1513979116.657,24.9871
1513979117.657,24.9871
1513979118.656,24.9978
1513979119.656,24.9978
1513979120.659,24.9871
1513979121.659,24.9550
1513979122.658,24.9871
1513979123.658,24.9764
1513979124.657,24.9764
1513979125.657,24.9871
1513979126.656,24.9550
1513979127.656,24.9657
1513979128.656,24.9550
1513979129.655,24.9443
1513979130.655,24.9764
1513979131.658,24.9550
1513979132.658,24.9443
1513979133.657,24.9443
1513979134.657,24.9550
1513979135.656,24.9550
1513979136.656,24.9336
1513979137.655,24.9550
1513979138.655,24.9336
1513979139.654,24.9550
1513979140.654,24.9550
1513979141.653,24.9550
1513979142.653,24.9550
1513979143.656,24.9336
1513979144.656,24.9443
1513979145.655,24.9764
1513979146.655,24.9443
1513979147.654,24.9550
1513979148.654,24.9550
1513979149.653,24.9443
1513979150.653,24.9550
1513979151.652,24.9550
1513979152.652,24.9550
1513979153.652,24.9443
1513979154.655,24.9657
1513979155.654,24.9550
1513979156.654,24.9657
1513979157.653,24.9657
1513979158.653,24.9657
1513979159.653,24.9443
1513979160.652,24.9336
1513979161.652,24.9764
1513979162.651,24.9550
1513979163.651,24.9550
1513979164.650,24.9550
1513979165.650,24.9550
1513979166.649,24.9443
1513979167.653,24.9443
1513979168.652,24.9550
1513979169.652,24.9550
1513979170.651,24.9550
1513979171.651,24.9550
1513979172.650,24.9657
1513979173.650,24.9443
1513979174.649,24.9550
1513979175.649,24.9550
1513979176.648,24.9443
1513979177.652,24.9443
1513979178.648,24.9550
1513979179.651,24.9336
1513979180.650,24.9336
1513979181.650,24.9443
1513979182.650,24.9443
1513979183.649,24.9443
1513979184.649,24.9550
1513979185.648,24.9229
1513979186.648,24.9550
1513979187.647,24.9336
1513979188.647,24.9443
1513979189.646,24.9336
1513979190.650,24.9229
1513979191.649,24.9229
1513979192.649,24.9336
1513979193.648,24.9336
1513979194.648,24.9336
1513979195.647,24.9336
1513979196.647,24.9336
1513979197.646,24.9336
1513979198.646,24.9550
1513979199.645,24.9122
1513979200.649,24.9336
1513979201.644,24.9336
1513979202.648,24.9336
1513979203.647,24.9336
1513979204.647,24.9122
1513979205.646,24.9229
1513979206.646,24.9336
1513979207.645,24.9336
1513979208.645,24.9229
1513979209.647,24.9015
1513979210.644,24.8908
1513979211.644,24.9336
1513979212.643,24.9122
1513979213.646,24.9015
1513979214.646,24.9229
1513979215.646,24.9122
1513979216.645,24.9122
1513979217.645,24.9015
1513979218.644,24.8694
1513979219.644,24.9015
1513979220.643,24.8908
1513979221.642,24.9122
1513979222.642,24.9015
1513979223.646,24.8908
1513979224.641,24.8908
1513979225.645,24.9015
1513979226.644,24.9122
1513979227.644,24.9015
1513979228.643,24.8908
1513979229.643,24.9015
1513979230.642,24.8908
1513979231.642,24.8908
1513979232.641,24.9122
1513979233.641,24.9015
1513979234.640,24.8801
1513979235.640,24.9015
1513979236.643,24.9015
1513979237.639,24.8908
1513979238.642,24.8908
1513979239.642,24.9015
1513979240.642,24.9015
1513979241.641,24.8908
1513979242.640,24.9015
1513979243.640,24.9122
1513979244.640,24.8908
1513979245.639,24.9122
1513979246.639,24.9015
1513979247.638,24.9015
1513979248.642,24.9015
1513979249.641,24.8908
1513979250.641,24.9122
1513979251.640,24.9122
1513979252.640,24.9015
1513979253.639,24.9015
1513979254.639,24.9229
1513979255.638,24.8908
1513979256.638,24.9122
1513979257.637,24.8908
1513979258.637,24.9122
1513979259.640,24.9122
1513979260.636,24.9229
1513979261.639,24.9122
1513979262.639,24.9122
1513979263.638,24.9122
1513979264.638,24.9015
1513979265.637,24.9015
1513979266.637,24.9015
1513979267.636,24.9015
1513979268.636,24.9122
1513979269.636,24.9015
1513979270.635,24.8908
1513979271.639,24.8908
1513979272.638,24.8801
1513979273.638,24.8694
1513979274.637,24.9015
1513979275.637,24.8908
1513979276.636,24.8801
1513979277.636,24.9015
1513979278.635,24.9015
1513979279.635,24.8908
1513979280.634,24.8908
1513979281.634,24.9015
1513979282.633,24.9015
1513979283.633,24.8801
1513979284.636,24.9122
1513979285.636,24.9015
1513979286.635,24.9122
1513979287.635,24.9122
1513979288.634,24.9015
1513979289.634,24.9122
1513979290.633,24.8908
1513979291.633,24.8908
1513979292.632,24.9122
1513979293.632,24.8908
1513979294.631,24.9015
1513979295.635,24.9015
1513979296.634,24.9015
1513979297.634,24.9122
1513979298.633,24.9122
1513979299.633,24.8908
1513979300.633,24.9122
1513979301.632,24.8908
1513979302.632,24.9122
1513979303.631,24.8801
1513979304.631,24.9015
1513979305.630,24.8801
1513979306.630,24.8908
1513979307.633,24.9229
1513979308.633,24.9122
1513979309.632,24.9015
1513979310.632,24.9122
1513979311.631,24.8908
1513979312.631,24.9122
1513979313.630,24.9122
1513979314.630,24.8908
1513979315.629,24.9015
1513979316.629,24.9015
1513979317.628,24.9122
1513979318.628,24.9122
1513979319.631,24.9122
1513979320.631,24.9015
1513979321.630,24.9015
1513979322.630,24.9336
1513979323.629,24.9015
1513979324.629,24.9015
1513979325.629,24.8908
1513979326.628,24.9229
1513979327.628,24.9229
1513979328.627,24.9122
1513979329.627,24.9122
1513979330.630,24.9122
1513979331.630,24.9015
1513979332.629,24.9229
1513979333.629,24.9122
1513979334.628,24.9122
1513979335.628,24.9015
1513979336.627,24.9229
1513979337.627,24.9122
1513979338.626,24.9015
1513979339.626,24.9122
1513979340.625,24.9336
1513979341.625,24.9122
1513979342.624,24.9015
1513979343.628,24.9122
1513979344.627,24.9122
1513979345.627,24.9229
1513979346.626,24.9015
1513979347.626,24.9122
1513979348.625,24.9015
1513979349.625,24.9122
1513979350.624,24.9229
1513979351.624,24.9229
1513979352.624,24.9122
1513979353.627,24.9229
1513979354.622,24.9122
1513979355.626,24.9122
1513979356.625,24.9122
1513979357.625,24.8801
1513979358.625,24.9122
1513979359.624,24.9122
1513979360.624,24.9122
1513979361.623,24.9015
1513979362.623,24.9122
1513979363.622,24.9015
1513979364.622,24.8908
1513979365.621,24.8908
1513979366.625,24.8908
1513979367.624,24.9122
1513979368.624,24.8801
1513979369.623,24.9015
1513979370.623,24.8908
1513979371.622,24.9122
1513979372.622,24.8908
1513979373.621,24.9015
1513979374.621,24.9122
1513979375.620,24.9122
1513979376.624,24.9015
1513979377.619,24.9015
1513979378.623,24.9015
1513979379.622,24.9015
1513979380.622,24.9015
1513979381.621,24.9015
1513979382.621,24.8801
1513979383.621,24.9015
1513979384.620,24.9015
1513979385.620,24.8801
1513979386.619,24.8908
1513979387.619,24.9122
1513979388.618,24.9015
1513979389.622,24.8801
1513979390.617,24.9015
1513979391.621,24.9015
