timestamp,temp_c
1516687629.474,21.7140
1516687630.474,21.7247
1516687631.477,21.7247
1516687632.477,21.7354
1516687633.476,21.7140
1516687634.476,21.7354
1516687635.475,21.7247
1516687636.475,21.7140
1516687637.475,21.7140
1516687638.474,21.7247
1516687639.474,21.7247
1516687640.473,21.7354
1516687641.473,21.7568
1516687642.472,21.7461
1516687643.472,21.7247
1516687644.475,21.7354
1516687645.475,21.7461
1516687646.474,21.7247
1516687647.474,21.7461
1516687648.473,21.7354
1516687649.473,21.7354
1516687650.472,21.7354
1516687651.472,21.7354
1516687652.471,21.7461
1516687653.471,21.7461
1516687654.470,21.7354
1516687655.470,21.7354
1516687656.473,21.7461
1516687657.469,21.7354
1516687658.472,21.7354
1516687659.472,21.7461
1516687660.471,21.7354
1516687661.471,21.7247
1516687662.470,21.7247
1516687663.470,21.7675
1516687664.469,21.7568
1516687665.469,21.7354
1516687666.468,21.7568
1516687667.468,21.7568
1516687668.468,21.7568
1516687669.467,21.7461
1516687670.471,21.7461
1516687671.470,21.7675
1516687672.470,21.7568
1516687673.469,21.7568
1516687674.469,21.7354
1516687675.468,21.7461
1516687676.468,21.7675
1516687677.467,21.7568
1516687678.467,21.7354
1516687679.466,21.7675
1516687680.466,21.7675
1516687681.465,21.7675
1516687682.465,21.7461
1516687683.468,21.7461
1516687684.468,21.7461
1516687685.467,21.7675
1516687686.467,21.7568
1516687687.466,21.7675
1516687688.466,21.7675
1516687689.465,21.7675
1516687690.465,21.7568
1516687691.464,21.7568
1516687692.464,21.7675
1516687693.463,21.7675
1516687694.463,21.7461
1516687695.467,21.7461
1516687696.462,21.7675
1516687697.466,21.7675
1516687698.465,21.7461
1516687699.465,21.7354
1516687700.464,21.7354
1516687701.464,21.7568
1516687702.463,21.7354
1516687703.463,21.7247
1516687704.462,21.7675
1516687705.462,21.7354
1516687706.461,21.7354
1516687707.461,21.7247
1516687708.460,21.7354
1516687709.460,21.7247
1516687710.463,21.7247
1516687711.463,21.7140
1516687712.462,21.7354
1516687713.462,21.7247
1516687714.461,21.7354
1516687715.461,21.7140
1516687716.460,21.7354
