timestamp,run1-1433x
1516701377.430,99998.562
1516701380.782,99998.544
1516701384.135,99998.572
1516701387.487,99998.557
1516701390.839,99998.541
1516701394.191,99998.582
1516701397.543,99998.557
1516701400.895,99998.567
1516701404.247,99998.595
1516701407.600,99998.597
1516701410.951,99998.592
1516701414.303,99998.587
1516701417.656,99998.592
1516701421.008,99998.590
1516701424.360,99998.581
1516701427.713,99998.569
1516701431.064,99998.557
1516701434.416,99998.579
1516701437.768,99998.582
1516701441.121,99998.564
1516701444.473,99998.579
1516701447.825,99998.584
1516701451.178,99998.562
1516701454.530,99998.572
1516701457.881,99998.564
1516701461.234,99998.554
1516701464.586,99998.559
1516701467.938,99998.562
1516701471.290,99998.562
1516701474.642,99998.559
1516701477.994,99998.579
1516701481.346,99998.577
1516701484.699,99998.582
1516701488.051,99998.564
1516701491.403,99998.574
1516701494.754,99998.587
1516701498.107,99998.605
1516701501.459,99998.602
1516701504.811,99998.597
1516701508.163,99998.577
1516701511.516,99998.590
1516701514.868,99998.582
1516701518.220,99998.577
1516701521.572,99998.592
1516701524.924,99998.582
1516701528.276,99998.590
1516701531.628,99998.572
1516701534.981,99998.564
1516701538.333,99998.577
1516701541.685,99998.577
1516701545.037,99998.602
1516701548.389,99998.587
1516701551.741,99998.587
1516701555.093,99998.567
1516701558.445,99998.595
1516701561.798,99998.572
1516701565.150,99998.572
1516701568.502,99998.549
1516701571.854,99998.590
1516701575.206,99998.577
1516701578.558,99998.587
1516701581.910,99998.579
1516701585.262,99998.562
1516701588.615,99998.551
1516701591.967,99998.560
1516701595.319,99998.567
1516701598.671,99998.579
1516701602.023,99998.549
1516701605.375,99998.562
1516701608.727,99998.567
1516701612.079,99998.572
1516701615.432,99998.569
1516701618.784,99998.541
1516701622.136,99998.544
1516701625.488,99998.531
1516701628.841,99998.526
1516701632.192,99998.529
1516701635.544,99998.539
1516701638.896,99998.539
1516701642.249,99998.539
1516701645.601,99998.549
1516701648.953,99998.574
1516701652.305,99998.541
1516701655.657,99998.562
1516701659.009,99998.579
1516701662.361,99998.581
1516701665.714,99998.551
1516701669.066,99998.541
1516701672.418,99998.562
1516701675.769,99998.567
1516701679.122,99998.544
1516701682.474,99998.579
1516701685.826,99998.584
1516701689.178,99998.551
1516701692.530,99998.567
1516701695.883,99998.562
1516701699.235,99998.567
1516701702.587,99998.554
1516701705.939,99998.551
1516701709.291,99998.536
1516701712.643,99998.536
1516701715.996,99998.551
1516701719.348,99998.536
1516701722.699,99998.557
1516701726.051,99998.559
1516701729.404,99998.551
1516701732.756,99998.587
1516701736.108,99998.564
1516701739.461,99998.572
1516701742.813,99998.564
1516701746.165,99998.551
1516701749.516,99998.564
1516701752.869,99998.554
1516701756.221,99998.564
1516701759.573,99998.562
1516701762.925,99998.569
1516701766.278,99998.577
1516701769.629,99998.574
1516701772.981,99998.574
1516701776.334,99998.597
1516701779.686,99998.597
1516701783.038,99998.584
1516701786.391,99998.595
