timestamp,resistance,oven_c,ambient_c
1531068451.28,11678.0119,21.498601,21.272
1531068451.84,11677.9706,21.498680,21.272
1531068452.4,11678.0355,21.498556,21.272
1531068452.96,11678.0717,21.498487,21.272
1531068453.55,11678.1225,21.498390,21.264
1531068454.11,11678.1513,21.498335,21.264
1531068454.67,11678.1969,21.498248,21.264
1531068455.23,11678.2065,21.498229,21.264
1531068455.79,11678.2404,21.498165,21.264
1531068456.35,11678.2744,21.498100,21.264
1531068456.91,11678.2795,21.498090,21.268
1531068457.47,11678.3296,21.497994,21.268
1531068458.03,11678.3355,21.497983,21.268
1531068458.59,11678.3443,21.497966,21.268
1531068459.15,11678.3967,21.497866,21.268
1531068459.71,11678.4674,21.497731,21.271
1531068460.27,11678.4682,21.497729,21.271
1531068460.83,11678.478,21.497711,21.271
1531068461.39,11678.5391,21.497594,21.271
1531068461.95,11678.5148,21.497640,21.271
1531068462.51,11678.5089,21.497652,21.271
1531068463.07,11678.4993,21.497670,21.269
1531068463.63,11678.5171,21.497636,21.269
1531068464.19,11678.5576,21.497559,21.269
1531068464.75,11678.565,21.497545,21.269
1531068465.31,11678.6063,21.497466,21.269
1531068465.86,11678.5702,21.497535,21.277
1531068466.42,11678.6454,21.497391,21.277
1531068466.98,11678.6576,21.497368,21.277
1531068467.54,11678.662,21.497359,21.277
1531068468.1,11678.6686,21.497347,21.277
1531068468.66,11678.6789,21.497327,21.277
1531068469.22,11678.6974,21.497292,21.27
1531068469.78,11678.7684,21.497156,21.27
1531068470.34,11678.8208,21.497056,21.27
1531068470.9,11678.8385,21.497022,21.27
1531068471.46,11678.8458,21.497008,21.27
1531068472.02,11678.8871,21.496929,21.273
1531068472.58,11678.9173,21.496872,21.273
1531068473.14,11679.0072,21.496700,21.273
1531068473.7,11678.994,21.496725,21.273
1531068474.26,11678.9829,21.496746,21.273
1531068474.82,11679.0412,21.496635,21.273
1531068475.38,11679.0684,21.496583,21.28
1531068475.94,11679.0892,21.496543,21.28
1531068476.5,11679.0951,21.496532,21.28
1531068477.06,11679.1157,21.496493,21.28
1531068477.62,11679.1725,21.496384,21.28
1531068478.18,11679.1703,21.496388,21.29
1531068478.74,11679.2396,21.496256,21.29
1531068479.3,11679.2693,21.496199,21.29
1531068479.86,11679.3313,21.496081,21.29
1531068480.42,11679.2561,21.496225,21.29
1531068480.98,11679.3173,21.496108,21.29
1531068481.53,11679.3401,21.496064,21.292
1531068482.09,11679.412,21.495927,21.292
1531068482.65,11679.4467,21.495861,21.292
1531068483.21,11679.6133,21.495542,21.292
1531068483.77,11679.3685,21.496010,21.292
1531068484.33,11679.513,21.495734,21.297
1531068484.89,11679.5174,21.495726,21.297
1531068485.45,11679.6195,21.495531,21.297
1531068486.01,11679.6151,21.495539,21.297
1531068486.57,11679.6313,21.495508,21.297
1531068487.13,11679.6269,21.495516,21.297
1531068487.69,11679.6623,21.495449,21.3
1531068488.25,11679.6784,21.495418,21.3
1531068488.81,11679.7359,21.495308,21.3
1531068489.37,11679.8355,21.495118,21.3
1531068489.93,11679.7971,21.495191,21.3
1531068490.49,11679.8332,21.495122,21.297
1531068491.05,11679.8458,21.495098,21.297
1531068491.61,11679.8836,21.495026,21.297
1531068492.17,11679.9418,21.494915,21.297
1531068492.73,11679.9477,21.494904,21.297
1531068493.32,11679.9838,21.494835,21.307
1531068493.88,11679.9831,21.494836,21.307
1531068494.44,11680.0141,21.494777,21.307
1531068495.0,11680.0458,21.494716,21.307
1531068495.56,11680.0458,21.494716,21.307
1531068496.12,11680.1306,21.494554,21.307
1531068496.68,11680.1461,21.494525,21.302
1531068497.24,11680.1822,21.494456,21.302
1531068497.8,11680.2245,21.494375,21.302
1531068498.36,11680.2805,21.494268,21.302
1531068498.92,11680.2849,21.494260,21.302
1531068499.48,11680.3049,21.494222,21.3
1531068500.04,11680.3764,21.494085,21.3
1531068500.6,11680.4449,21.493954,21.3
1531068501.15,11680.4597,21.493926,21.3
1531068501.71,11680.4774,21.493892,21.3
1531068502.27,11680.5032,21.493843,21.3
1531068502.83,11680.515,21.493820,21.299
1531068503.39,11680.5511,21.493751,21.299
1531068503.95,11680.5795,21.493697,21.299
1531068504.51,11680.5987,21.493661,21.299
1531068505.07,11680.6599,21.493544,21.299
1531068505.63,11680.6436,21.493575,21.302
1531068506.19,11680.6923,21.493482,21.302
1531068506.75,11680.7061,21.493455,21.302
1531068507.31,11680.7246,21.493420,21.302
1531068507.87,11680.7651,21.493343,21.302
1531068508.43,11680.8079,21.493261,21.302
1531068508.99,11680.8071,21.493263,21.313
1531068509.55,11680.8101,21.493257,21.313
1531068510.11,11680.8973,21.493090,21.313
1531068510.67,11680.9268,21.493034,21.313
1531068511.23,11680.9276,21.493032,21.313
1531068511.79,11680.9607,21.492969,21.314
1531068512.35,11681.0005,21.492893,21.314
1531068512.91,11681.0393,21.492819,21.314
1531068513.47,11681.102,21.492699,21.314
1531068514.03,11681.1227,21.492660,21.314
1531068514.59,11681.1168,21.492671,21.314
1531068515.15,11681.1824,21.492546,21.326
1531068515.71,11681.22,21.492474,21.326
1531068516.27,11681.2406,21.492435,21.326
