resistance,ppm,temp_c,ambient_c
69999.794,0.91,24.989,20.815
69999.794,0.91,24.988,20.836
69999.794,0.91,24.993,20.825
69999.794,0.91,24.995,20.825
69999.794,0.91,24.993,20.825
69999.794,0.91,24.997,20.815
69999.777,0.67,25.004,20.815
69999.777,0.67,24.993,20.825
69999.777,0.67,25.004,20.815
69999.777,0.67,24.992,20.825
69999.777,0.67,25.007,20.825
69999.777,0.67,25.003,20.804
69999.777,0.67,25.005,20.825
69999.777,0.67,24.995,20.815
69999.777,0.67,24.997,20.825
69999.777,0.67,24.992,20.815
69999.777,0.67,24.992,20.836
69999.777,0.67,24.992,20.804
69999.777,0.67,24.992,20.815
69999.774,0.62,24.996,20.815
69999.774,0.62,24.993,20.825
69999.774,0.62,24.995,20.815
69999.774,0.62,25.001,20.815
69999.774,0.62,24.99,20.815
69999.774,0.62,25.0,20.804
69999.774,0.62,25.007,20.804
69999.774,0.62,24.995,20.815
69999.774,0.62,24.995,20.793
69999.774,0.62,24.993,20.772
69999.774,0.62,24.99,20.815
69999.774,0.62,24.989,20.804
69999.774,0.62,24.995,20.804
69999.774,0.62,24.996,20.793
69999.794,0.91,25.0,20.782
69999.794,0.91,24.993,20.793
69999.794,0.91,24.99,20.782
69999.794,0.91,24.997,20.793
69999.794,0.91,25.01,20.782
69999.794,0.91,25.003,20.782
69999.794,0.91,25.001,20.772
69999.794,0.91,25.001,20.761
69999.794,0.91,25.0,20.772
69999.794,0.91,25.0,20.793
69999.794,0.91,25.004,20.782
69999.794,0.91,25.008,20.793
69999.794,0.91,24.999,20.761
69999.802,1.02,24.992,20.782
69999.802,1.02,25.001,20.761
69999.802,1.02,25.003,20.761
69999.802,1.02,25.007,20.761
69999.802,1.02,25.005,20.772
69999.802,1.02,25.0,20.782
69999.802,1.02,24.992,20.75
69999.802,1.02,24.992,20.761
69999.802,1.02,24.996,20.74
69999.802,1.02,24.996,20.75
69999.802,1.02,24.999,20.74
69999.802,1.02,24.997,20.75
69999.802,1.02,24.992,20.729
69999.741,0.15,24.993,20.707
69999.741,0.15,24.997,20.75
69999.741,0.15,24.996,20.729
69999.741,0.15,24.997,20.74
69999.741,0.15,25.008,20.718
69999.741,0.15,24.999,20.74
69999.741,0.15,25.001,20.718
69999.741,0.15,24.999,20.729
69999.741,0.15,25.001,20.718
69999.741,0.15,25.003,20.707
69999.741,0.15,25.004,20.718
69999.741,0.15,25.001,20.729
69999.741,0.15,24.989,20.697
69999.741,0.15,24.995,20.697
69999.733,0.04,24.996,20.707
69999.733,0.04,24.996,20.707
69999.733,0.04,24.989,20.707
69999.733,0.04,25.0,20.707
69999.733,0.04,24.992,20.697
69999.733,0.04,24.996,20.707
69999.733,0.04,24.996,20.718
69999.733,0.04,24.999,20.707
69999.733,0.04,24.995,20.718
69999.733,0.04,24.996,20.697
69999.733,0.04,24.997,20.686
69999.733,0.04,24.996,20.675
69999.733,0.04,24.996,20.675
69999.779,0.69,25.004,20.686
69999.779,0.69,25.001,20.686
69999.779,0.69,25.008,20.686
69999.779,0.69,24.995,20.675
69999.779,0.69,25.001,20.686
69999.779,0.69,25.001,20.664
69999.779,0.69,25.0,20.675
69999.779,0.69,24.996,20.664
69999.779,0.69,25.003,20.664
69999.779,0.69,24.99,20.654
69999.779,0.69,24.996,20.643
69999.779,0.69,24.997,20.664
69999.779,0.69,25.003,20.643
69999.779,0.69,24.992,20.632
69999.807,1.09,25.003,20.643
69999.807,1.09,24.993,20.654
69999.807,1.09,25.003,20.632
69999.807,1.09,24.997,20.654
69999.807,1.09,24.995,20.643
69999.807,1.09,24.993,20.643
69999.807,1.09,24.993,20.654
69999.807,1.09,24.99,20.632
69999.807,1.09,25.0,20.654
69999.807,1.09,24.99,20.654
69999.807,1.09,25.001,20.632
69999.807,1.09,24.986,20.643
69999.807,1.09,24.995,20.622
69999.802,1.02,24.992,20.632
69999.802,1.02,25.001,20.611
69999.802,1.02,24.995,20.6
69999.802,1.02,25.0,20.632
69999.802,1.02,24.997,20.622
69999.802,1.02,24.999,20.632
69999.802,1.02,24.997,20.632
69999.802,1.02,25.005,20.611
69999.802,1.02,24.997,20.622
69999.802,1.02,25.007,20.6
69999.802,1.02,24.989,20.589
69999.802,1.02,25.001,20.6
69999.802,1.02,25.003,20.589
69999.802,1.02,25.003,20.611
69999.802,1.02,24.989,20.6
69999.802,1.02,24.999,20.622
69999.802,1.02,24.999,20.589
69999.802,1.02,24.999,20.589
69999.802,1.02,24.999,20.611
69999.802,1.02,25.0,20.6
69999.802,1.02,24.999,20.611
69999.802,1.02,25.011,20.579
69999.802,1.02,24.99,20.589
69999.802,1.02,24.995,20.579
69999.802,1.02,24.993,20.589
69999.802,1.02,24.993,20.589
69999.802,1.02,24.997,20.579
69999.771,0.58,25.0,20.589
69999.771,0.58,24.995,20.557
69999.771,0.58,24.993,20.579
69999.771,0.58,25.001,20.589
69999.771,0.58,24.995,20.568
69999.771,0.58,24.996,20.589
69999.771,0.58,24.997,20.579
69999.771,0.58,24.996,20.568
69999.771,0.58,25.003,20.557
69999.771,0.58,24.997,20.547
69999.771,0.58,25.01,20.557
69999.771,0.58,24.999,20.568
69999.771,0.58,25.008,20.589
69999.797,0.95,24.999,20.568
69999.797,0.95,25.001,20.579
69999.797,0.95,24.996,20.547
69999.797,0.95,25.004,20.557
69999.797,0.95,24.993,20.557
69999.797,0.95,24.996,20.557
69999.797,0.95,24.997,20.568
69999.797,0.95,24.997,20.557
69999.797,0.95,24.993,20.547
69999.797,0.95,25.004,20.547
69999.797,0.95,25.0,20.557
69999.797,0.95,24.999,20.536
69999.797,0.95,24.997,20.536
69999.797,0.95,24.997,20.525
69999.804,1.05,24.996,20.568
69999.804,1.05,24.99,20.547
69999.804,1.05,24.999,20.568
69999.804,1.05,24.993,20.547
69999.804,1.05,24.995,20.557
69999.804,1.05,24.999,20.536
69999.804,1.05,24.999,20.547
69999.804,1.05,24.997,20.557
69999.804,1.05,25.004,20.568
69999.804,1.05,24.996,20.557
69999.804,1.05,24.99,20.557
69999.804,1.05,24.997,20.557
69999.804,1.05,24.997,20.547
69999.81,1.14,24.995,20.514
69999.81,1.14,24.997,20.547
69999.81,1.14,25.003,20.536
69999.81,1.14,24.997,20.536
69999.81,1.14,25.01,20.536
69999.81,1.14,24.995,20.514
69999.81,1.14,24.999,20.525
69999.81,1.14,24.999,20.525
69999.81,1.14,25.003,20.514
69999.81,1.14,25.001,20.525
69999.81,1.14,25.005,20.514
69999.81,1.14,25.007,20.514
69999.81,1.14,25.003,20.514
69999.771,0.58,25.004,20.525
69999.771,0.58,24.995,20.493
69999.771,0.58,24.999,20.514
69999.771,0.58,24.999,20.504
69999.771,0.58,24.995,20.493
69999.771,0.58,25.0,20.504
69999.771,0.58,24.992,20.504
69999.771,0.58,24.999,20.482
69999.771,0.58,24.993,20.504
69999.771,0.58,24.992,20.493
69999.771,0.58,24.992,20.482
69999.771,0.58,24.993,20.482
69999.771,0.58,24.996,20.482
69999.771,0.58,24.995,20.482
69999.777,0.67,25.003,20.493
69999.777,0.67,25.005,20.461
69999.777,0.67,25.003,20.45
69999.777,0.67,24.99,20.482
69999.777,0.67,24.993,20.471
69999.777,0.67,25.001,20.461
69999.777,0.67,24.999,20.471
69999.777,0.67,25.003,20.482
69999.777,0.67,25.007,20.471
69999.777,0.67,25.004,20.482
69999.777,0.67,24.99,20.493
69999.777,0.67,25.005,20.45
69999.777,0.67,24.992,20.461
69999.738,0.11,25.003,20.439
69999.738,0.11,24.999,20.471
69999.738,0.11,25.011,20.461
69999.738,0.11,24.993,20.45
69999.738,0.11,25.001,20.45
69999.738,0.11,24.996,20.461
69999.738,0.11,24.993,20.45
69999.738,0.11,24.99,20.461
69999.738,0.11,24.992,20.461
69999.738,0.11,25.0,20.45
69999.738,0.11,24.999,20.45
69999.738,0.11,24.995,20.45
69999.738,0.11,25.003,20.461
69999.738,0.11,24.992,20.471
69999.721,-0.13,25.008,20.45
69999.721,-0.13,25.003,20.45
69999.721,-0.13,25.004,20.45
69999.721,-0.13,25.0,20.461
69999.721,-0.13,25.005,20.45
69999.721,-0.13,25.007,20.461
69999.721,-0.13,24.999,20.439
69999.721,-0.13,25.003,20.45
69999.721,-0.13,25.005,20.418
69999.721,-0.13,24.996,20.429
69999.721,-0.13,25.003,20.429
69999.721,-0.13,24.995,20.407
69999.721,-0.13,24.99,20.418
69999.718,-0.18,24.988,20.418
69999.718,-0.18,24.997,20.418
69999.718,-0.18,25.0,20.418
69999.718,-0.18,24.993,20.45
69999.718,-0.18,24.997,20.407
69999.718,-0.18,24.995,20.407
69999.718,-0.18,25.001,20.418
69999.718,-0.18,25.001,20.407
69999.718,-0.18,24.992,20.407
69999.718,-0.18,25.001,20.429
69999.718,-0.18,24.995,20.418
69999.718,-0.18,25.001,20.429
69999.718,-0.18,24.993,20.407
69999.741,0.15,24.99,20.418
69999.741,0.15,24.99,20.407
69999.741,0.15,25.011,20.407
69999.741,0.15,25.0,20.407
69999.741,0.15,24.999,20.418
69999.741,0.15,24.993,20.407
69999.741,0.15,24.996,20.418
69999.741,0.15,24.992,20.396
69999.741,0.15,25.012,20.418
69999.741,0.15,24.997,20.386
69999.741,0.15,25.001,20.396
69999.741,0.15,24.995,20.407
69999.741,0.15,25.001,20.396
69999.741,0.15,24.996,20.407
69999.761,0.44,25.001,20.407
69999.761,0.44,24.996,20.407
69999.761,0.44,24.997,20.396
69999.761,0.44,24.986,20.386
69999.761,0.44,24.992,20.396
69999.761,0.44,24.995,20.386
69999.761,0.44,24.997,20.386
69999.761,0.44,24.999,20.375
69999.761,0.44,24.995,20.386
69999.761,0.44,24.997,20.375
69999.761,0.44,25.004,20.375
69999.761,0.44,24.993,20.396
69999.761,0.44,24.99,20.375
69999.771,0.58,24.992,20.386
69999.771,0.58,25.01,20.386
69999.771,0.58,24.997,20.375
69999.771,0.58,24.997,20.386
69999.771,0.58,24.988,20.386
69999.771,0.58,24.996,20.375
69999.771,0.58,24.996,20.375
69999.771,0.58,25.003,20.375
69999.771,0.58,24.993,20.364
69999.771,0.58,25.005,20.396
69999.771,0.58,25.003,20.364
69999.771,0.58,24.999,20.353
69999.771,0.58,25.0,20.353
69999.771,0.58,25.008,20.353
69999.777,0.67,24.999,20.364
69999.777,0.67,25.01,20.364
69999.777,0.67,25.011,20.364
69999.777,0.67,25.001,20.353
69999.777,0.67,24.993,20.343
69999.777,0.67,25.004,20.353
69999.777,0.67,25.001,20.332
69999.777,0.67,24.995,20.353
69999.777,0.67,25.0,20.353
69999.777,0.67,24.997,20.343
69999.777,0.67,24.992,20.353
69999.777,0.67,24.995,20.353
69999.777,0.67,24.989,20.353
69999.797,0.95,25.001,20.364
69999.797,0.95,25.0,20.343
69999.797,0.95,24.986,20.364
69999.797,0.95,24.999,20.364
69999.797,0.95,24.992,20.353
69999.797,0.95,24.99,20.364
69999.797,0.95,25.001,20.343
69999.797,0.95,24.999,20.353
69999.797,0.95,25.001,20.364
69999.797,0.95,24.996,20.364
69999.797,0.95,24.995,20.343
69999.797,0.95,24.996,20.332
69999.797,0.95,25.001,20.353
69999.802,1.02,24.999,20.343
69999.802,1.02,25.0,20.343
69999.802,1.02,24.996,20.332
69999.802,1.02,24.999,20.332
69999.802,1.02,24.996,20.364
69999.802,1.02,25.01,20.343
69999.802,1.02,24.996,20.343
69999.802,1.02,25.0,20.332
69999.802,1.02,25.001,20.343
69999.802,1.02,24.999,20.332
69999.802,1.02,25.007,20.332
69999.802,1.02,24.997,20.321
69999.802,1.02,24.997,20.332
69999.802,1.02,25.003,20.321
69999.815,1.21,24.989,20.332
69999.815,1.21,24.992,20.321
69999.815,1.21,24.988,20.321
69999.815,1.21,24.995,20.332
69999.815,1.21,24.993,20.311
69999.815,1.21,24.99,20.311
69999.815,1.21,25.001,20.332
69999.815,1.21,24.997,20.321
69999.815,1.21,25.001,20.332
69999.815,1.21,25.003,20.321
69999.815,1.21,25.007,20.332
69999.815,1.21,25.004,20.321
69999.815,1.21,25.007,20.311
69999.82,1.28,25.01,20.321
69999.82,1.28,24.99,20.311
69999.82,1.28,25.01,20.3
69999.82,1.28,25.001,20.3
69999.82,1.28,25.003,20.289
69999.82,1.28,25.003,20.311
69999.82,1.28,24.999,20.3
69999.82,1.28,24.992,20.3
69999.82,1.28,24.993,20.311
69999.82,1.28,24.988,20.3
69999.82,1.28,24.999,20.289
69999.82,1.28,25.003,20.3
69999.82,1.28,25.0,20.3
69999.82,1.28,24.995,20.3
69999.827,1.38,25.011,20.3
69999.827,1.38,25.001,20.3
69999.827,1.38,24.993,20.3
69999.827,1.38,24.996,20.311
69999.827,1.38,24.995,20.311
69999.827,1.38,24.992,20.289
69999.827,1.38,24.999,20.289
69999.827,1.38,25.001,20.311
69999.827,1.38,24.999,20.321
69999.827,1.38,25.004,20.311
69999.827,1.38,25.005,20.311
69999.827,1.38,24.996,20.3
69999.827,1.38,24.996,20.289
69999.82,1.28,25.001,20.289
69999.82,1.28,25.008,20.3
69999.82,1.28,24.996,20.289
69999.82,1.28,25.003,20.3
69999.82,1.28,24.999,20.289
69999.82,1.28,25.001,20.278
69999.82,1.28,24.995,20.311
69999.82,1.28,25.0,20.278
69999.82,1.28,24.997,20.311
69999.82,1.28,25.004,20.3
69999.82,1.28,25.004,20.278
69999.82,1.28,24.995,20.3
69999.82,1.28,24.995,20.3
69999.82,1.28,24.999,20.311
69999.86,1.85,24.996,20.3
69999.86,1.85,24.999,20.3
69999.86,1.85,25.005,20.289
69999.86,1.85,25.003,20.3
69999.86,1.85,25.0,20.278
69999.86,1.85,24.997,20.289
69999.86,1.85,24.997,20.3
69999.86,1.85,24.99,20.3
69999.86,1.85,24.995,20.278
69999.86,1.85,24.996,20.289
69999.86,1.85,24.995,20.289
69999.86,1.85,24.996,20.311
69999.86,1.85,24.993,20.289
69999.835,1.49,24.999,20.311
69999.835,1.49,24.985,20.3
69999.835,1.49,24.997,20.289
69999.835,1.49,24.996,20.3
69999.835,1.49,25.003,20.3
69999.835,1.49,24.993,20.289
69999.835,1.49,24.999,20.311
69999.835,1.49,24.993,20.311
69999.835,1.49,24.997,20.3
69999.835,1.49,25.001,20.3
69999.835,1.49,24.995,20.278
69999.835,1.49,25.001,20.289
69999.835,1.49,24.996,20.278
69999.845,1.64,24.997,20.311
69999.845,1.64,24.997,20.278
69999.845,1.64,25.0,20.278
69999.845,1.64,24.997,20.3
69999.845,1.64,24.997,20.278
69999.845,1.64,24.997,20.278
69999.845,1.64,24.99,20.289
69999.845,1.64,25.0,20.289
69999.845,1.64,24.992,20.3
69999.845,1.64,24.99,20.278
69999.845,1.64,24.993,20.278
69999.845,1.64,24.999,20.278
69999.845,1.64,24.992,20.268
69999.845,1.64,25.004,20.278
69999.865,1.92,24.997,20.278
69999.865,1.92,25.001,20.257
69999.865,1.92,25.003,20.278
69999.865,1.92,25.001,20.278
69999.865,1.92,25.001,20.278
69999.865,1.92,24.995,20.278
69999.865,1.92,24.99,20.257
69999.865,1.92,25.004,20.289
69999.865,1.92,24.992,20.257
69999.865,1.92,24.997,20.268
69999.865,1.92,24.995,20.278
69999.865,1.92,24.996,20.268
69999.865,1.92,24.993,20.278
69999.848,1.68,25.001,20.289
69999.848,1.68,24.99,20.246
69999.848,1.68,24.989,20.268
69999.848,1.68,24.999,20.257
69999.848,1.68,24.997,20.278
69999.848,1.68,24.993,20.278
69999.848,1.68,24.997,20.257
69999.848,1.68,25.003,20.268
69999.848,1.68,24.999,20.257
69999.848,1.68,25.003,20.257
69999.848,1.68,24.996,20.268
69999.848,1.68,25.0,20.278
69999.848,1.68,25.0,20.257
69999.848,1.68,25.0,20.278
69999.83,1.42,25.0,20.268
69999.83,1.42,24.999,20.268
69999.83,1.42,25.001,20.257
69999.83,1.42,24.99,20.257
69999.83,1.42,24.999,20.289
69999.83,1.42,25.007,20.278
69999.83,1.42,24.999,20.268
69999.83,1.42,24.989,20.278
69999.83,1.42,24.999,20.278
69999.83,1.42,24.989,20.268
69999.83,1.42,24.996,20.278
69999.83,1.42,24.99,20.257
69999.83,1.42,24.993,20.278
69999.771,0.58,24.986,20.278
69999.771,0.58,24.995,20.278
69999.771,0.58,24.995,20.278
69999.771,0.58,24.993,20.278
69999.771,0.58,24.999,20.278
69999.771,0.58,24.996,20.268
69999.771,0.58,25.0,20.268
69999.771,0.58,25.014,20.278
69999.771,0.58,24.99,20.268
69999.771,0.58,24.999,20.268
69999.771,0.58,24.989,20.268
69999.771,0.58,24.997,20.278
69999.771,0.58,24.989,20.289
69999.799,0.98,24.996,20.278
69999.799,0.98,25.001,20.278
69999.799,0.98,24.993,20.278
69999.799,0.98,24.999,20.278
69999.799,0.98,24.995,20.278
69999.799,0.98,24.997,20.268
69999.799,0.98,25.008,20.278
69999.799,0.98,24.988,20.278
69999.799,0.98,24.995,20.289
69999.799,0.98,24.988,20.278
69999.799,0.98,24.999,20.268
69999.799,0.98,24.997,20.257
69999.799,0.98,25.0,20.278
69999.799,0.98,24.996,20.268
69999.774,0.62,25.005,20.289
69999.774,0.62,24.997,20.278
69999.774,0.62,25.001,20.268
69999.774,0.62,24.999,20.289
69999.774,0.62,24.999,20.278
69999.774,0.62,25.003,20.278
69999.774,0.62,25.007,20.268
69999.774,0.62,24.995,20.278
69999.774,0.62,24.99,20.278
69999.774,0.62,24.992,20.289
69999.774,0.62,24.993,20.289
69999.774,0.62,24.99,20.278
69999.774,0.62,25.001,20.278
69999.749,0.27,24.996,20.268
69999.749,0.27,24.993,20.289
69999.749,0.27,24.995,20.289
69999.749,0.27,25.0,20.289
69999.749,0.27,24.993,20.289
69999.749,0.27,25.004,20.278
69999.749,0.27,25.0,20.278
69999.749,0.27,25.007,20.278
69999.749,0.27,25.005,20.3
69999.749,0.27,25.001,20.278
69999.749,0.27,24.999,20.3
69999.749,0.27,24.993,20.289
69999.749,0.27,24.997,20.311
69999.749,0.27,24.989,20.311
69999.738,0.11,24.99,20.278
69999.738,0.11,24.995,20.311
69999.738,0.11,24.993,20.311
69999.738,0.11,24.996,20.289
69999.738,0.11,24.997,20.3
69999.738,0.11,25.0,20.3
69999.738,0.11,24.995,20.311
69999.738,0.11,25.0,20.3
69999.738,0.11,24.99,20.3
69999.738,0.11,24.992,20.311
69999.738,0.11,25.0,20.289
69999.738,0.11,25.003,20.311
69999.738,0.11,24.999,20.289
69999.784,0.77,24.999,20.3
69999.784,0.77,24.992,20.311
69999.784,0.77,25.015,20.311
69999.784,0.77,25.005,20.3
69999.784,0.77,25.007,20.3
69999.784,0.77,25.003,20.321
69999.784,0.77,24.999,20.321
69999.784,0.77,25.0,20.321
69999.784,0.77,24.997,20.311
69999.784,0.77,24.996,20.321
69999.784,0.77,24.997,20.321
69999.784,0.77,24.993,20.311
69999.784,0.77,24.99,20.321
69999.797,0.95,25.007,20.321
69999.797,0.95,25.0,20.332
69999.797,0.95,24.989,20.321
69999.797,0.95,24.999,20.332
69999.797,0.95,24.992,20.332
69999.797,0.95,25.004,20.332
69999.797,0.95,24.99,20.332
69999.797,0.95,25.001,20.332
69999.797,0.95,25.003,20.321
69999.797,0.95,24.996,20.343
69999.797,0.95,24.997,20.332
69999.797,0.95,24.993,20.332
69999.797,0.95,25.0,20.332
69999.797,0.95,25.008,20.343
69999.769,0.55,24.996,20.332
69999.769,0.55,25.004,20.332
69999.769,0.55,24.999,20.343
69999.769,0.55,25.0,20.353
69999.769,0.55,24.99,20.343
69999.769,0.55,24.993,20.364
69999.769,0.55,24.992,20.343
69999.769,0.55,25.005,20.343
69999.769,0.55,24.992,20.332
69999.769,0.55,24.997,20.343
69999.769,0.55,24.992,20.353
69999.769,0.55,24.997,20.343
69999.769,0.55,25.003,20.353
69999.754,0.34,25.007,20.343
69999.754,0.34,24.993,20.343
69999.754,0.34,25.003,20.353
69999.754,0.34,24.997,20.353
69999.754,0.34,24.999,20.343
69999.754,0.34,24.999,20.364
69999.754,0.34,24.997,20.353
69999.754,0.34,24.997,20.353
69999.754,0.34,25.0,20.353
69999.754,0.34,24.997,20.353
69999.754,0.34,24.993,20.343
69999.754,0.34,24.996,20.332
69999.754,0.34,24.999,20.353
69999.754,0.34,24.99,20.343
69999.779,0.69,24.999,20.364
69999.779,0.69,25.007,20.364
69999.779,0.69,25.0,20.364
69999.779,0.69,25.015,20.364
69999.779,0.69,24.999,20.332
69999.779,0.69,25.0,20.353
69999.779,0.69,24.995,20.364
69999.779,0.69,25.0,20.364
69999.779,0.69,24.995,20.364
69999.779,0.69,25.007,20.353
69999.779,0.69,25.003,20.343
69999.779,0.69,25.003,20.353
69999.779,0.69,24.999,20.364
69999.799,0.98,25.0,20.364
69999.799,0.98,25.014,20.364
69999.799,0.98,24.99,20.364
69999.799,0.98,24.985,20.364
69999.799,0.98,24.988,20.343
69999.799,0.98,24.995,20.364
69999.799,0.98,25.0,20.364
69999.799,0.98,24.996,20.364
69999.799,0.98,24.999,20.364
69999.799,0.98,25.001,20.364
69999.799,0.98,24.996,20.353
69999.799,0.98,24.99,20.343
69999.799,0.98,24.993,20.364
69999.771,0.58,24.995,20.343
69999.771,0.58,24.992,20.343
69999.771,0.58,25.003,20.332
69999.771,0.58,24.988,20.353
69999.771,0.58,24.997,20.343
69999.771,0.58,25.008,20.353
69999.771,0.58,24.993,20.343
69999.771,0.58,25.003,20.364
69999.771,0.58,25.018,20.364
69999.771,0.58,25.004,20.353
69999.771,0.58,25.007,20.343
69999.771,0.58,25.001,20.353
69999.771,0.58,25.007,20.353
69999.771,0.58,24.99,20.353
69999.756,0.37,25.004,20.353
69999.756,0.37,24.995,20.353
69999.756,0.37,25.001,20.343
69999.756,0.37,24.995,20.364
69999.756,0.37,25.001,20.364
69999.756,0.37,25.003,20.364
69999.756,0.37,24.996,20.343
69999.756,0.37,25.005,20.343
69999.756,0.37,24.993,20.364
69999.756,0.37,25.003,20.343
69999.756,0.37,25.003,20.364
69999.756,0.37,25.004,20.364
69999.756,0.37,25.001,20.343
69999.774,0.62,24.992,20.353
69999.774,0.62,24.997,20.332
69999.774,0.62,24.992,20.353
69999.774,0.62,25.007,20.332
69999.774,0.62,24.99,20.364
69999.774,0.62,25.004,20.332
69999.774,0.62,24.999,20.364
69999.774,0.62,24.995,20.353
69999.774,0.62,24.995,20.332
69999.774,0.62,24.996,20.343
69999.774,0.62,25.001,20.353
69999.774,0.62,25.0,20.332
69999.774,0.62,25.008,20.343
69999.774,0.62,25.037,20.364
69999.65,-1.15,25.055,20.343
69999.65,-1.15,25.064,20.343
69999.65,-1.15,25.092,20.321
69999.65,-1.15,25.128,20.343
69999.65,-1.15,25.149,20.332
69999.65,-1.15,25.167,20.332
69999.65,-1.15,25.195,20.343
69999.65,-1.15,25.235,20.343
69999.65,-1.15,25.256,20.332
69999.65,-1.15,25.291,20.343
69999.65,-1.15,25.326,20.332
69999.65,-1.15,25.354,20.332
69999.65,-1.15,25.387,20.332
69999.66,-1.01,25.413,20.343
69999.66,-1.01,25.441,20.353
69999.66,-1.01,25.486,20.321
69999.66,-1.01,25.499,20.353
69999.66,-1.01,25.543,20.321
69999.66,-1.01,25.565,20.332
69999.66,-1.01,25.589,20.332
69999.66,-1.01,25.615,20.353
69999.66,-1.01,25.653,20.332
69999.66,-1.01,25.671,20.311
69999.66,-1.01,25.685,20.343
69999.66,-1.01,25.727,20.364
69999.66,-1.01,25.76,20.332
69999.746,0.22,25.768,20.343
69999.746,0.22,25.796,20.321
69999.746,0.22,25.833,20.321
69999.746,0.22,25.852,20.332
69999.746,0.22,25.877,20.343
69999.746,0.22,25.914,20.332
69999.746,0.22,25.935,20.343
69999.746,0.22,25.947,20.353
69999.746,0.22,25.99,20.332
69999.746,0.22,26.022,20.332
69999.746,0.22,26.03,20.321
69999.746,0.22,26.05,20.321
69999.746,0.22,26.079,20.332
69999.746,0.22,26.106,20.343
69999.936,2.94,26.117,20.332
69999.936,2.94,26.117,20.321
69999.936,2.94,26.118,20.332
69999.936,2.94,26.119,20.332
69999.936,2.94,26.121,20.332
69999.936,2.94,26.136,20.332
69999.936,2.94,26.13,20.332
69999.936,2.94,26.129,20.321
69999.936,2.94,26.129,20.343
69999.936,2.94,26.122,20.332
69999.936,2.94,26.122,20.332
69999.936,2.94,26.123,20.343
69999.936,2.94,26.121,20.332
69999.842,1.59,26.117,20.332
69999.842,1.59,26.117,20.332
69999.842,1.59,26.112,20.353
69999.842,1.59,26.115,20.332
69999.842,1.59,26.115,20.343
69999.842,1.59,26.114,20.332
69999.842,1.59,26.112,20.332
69999.842,1.59,26.111,20.332
69999.842,1.59,26.112,20.353
69999.842,1.59,26.106,20.332
69999.842,1.59,26.104,20.343
69999.842,1.59,26.104,20.332
69999.842,1.59,26.108,20.332
69999.842,1.59,26.09,20.332
69999.787,0.81,26.09,20.332
69999.787,0.81,26.081,20.332
69999.787,0.81,26.088,20.311
69999.787,0.81,26.078,20.353
69999.787,0.81,26.077,20.332
69999.787,0.81,26.082,20.343
69999.787,0.81,26.082,20.321
69999.787,0.81,26.083,20.343
69999.787,0.81,26.09,20.332
69999.787,0.81,26.092,20.353
69999.787,0.81,26.1,20.332
69999.787,0.81,26.093,20.332
69999.787,0.81,26.097,20.343
69999.815,1.21,26.097,20.321
69999.815,1.21,26.097,20.343
69999.815,1.21,26.104,20.321
69999.815,1.21,26.108,20.343
69999.815,1.21,26.104,20.343
69999.815,1.21,26.099,20.332
69999.815,1.21,26.097,20.332
69999.815,1.21,26.106,20.353
69999.815,1.21,26.099,20.343
69999.815,1.21,26.089,20.343
69999.815,1.21,26.093,20.332
69999.815,1.21,26.09,20.332
69999.815,1.21,26.088,20.343
69999.827,1.38,26.089,20.343
69999.827,1.38,26.085,20.332
69999.827,1.38,26.093,20.332
69999.827,1.38,26.097,20.343
69999.827,1.38,26.086,20.332
69999.827,1.38,26.097,20.343
69999.827,1.38,26.083,20.343
69999.827,1.38,26.095,20.321
69999.827,1.38,26.088,20.332
69999.827,1.38,26.09,20.343
69999.827,1.38,26.073,20.343
69999.827,1.38,26.085,20.353
69999.827,1.38,26.093,20.364
69999.827,1.38,26.088,20.332
69999.766,0.51,26.092,20.332
69999.766,0.51,26.086,20.332
69999.766,0.51,26.085,20.353
69999.766,0.51,26.085,20.343
69999.766,0.51,26.092,20.332
69999.766,0.51,26.083,20.343
69999.766,0.51,26.079,20.332
69999.766,0.51,26.083,20.343
69999.766,0.51,26.09,20.343
69999.766,0.51,26.09,20.332
69999.766,0.51,26.088,20.343
69999.766,0.51,26.092,20.353
69999.766,0.51,26.088,20.343
69999.728,-0.03,26.095,20.353
69999.728,-0.03,26.086,20.332
69999.728,-0.03,26.083,20.343
69999.728,-0.03,26.086,20.353
69999.728,-0.03,26.086,20.343
69999.728,-0.03,26.086,20.343
69999.728,-0.03,26.077,20.332
69999.728,-0.03,26.085,20.343
69999.728,-0.03,26.06,20.353
69999.728,-0.03,26.081,20.332
69999.728,-0.03,26.063,20.343
69999.728,-0.03,26.079,20.343
69999.728,-0.03,26.082,20.332
69999.728,-0.03,26.079,20.343
69999.723,-0.11,26.074,20.332
69999.723,-0.11,26.081,20.353
69999.723,-0.11,26.083,20.343
69999.723,-0.11,26.07,20.343
69999.723,-0.11,26.074,20.332
69999.723,-0.11,26.085,20.353
69999.723,-0.11,26.081,20.343
69999.723,-0.11,26.081,20.353
69999.723,-0.11,26.07,20.353
69999.723,-0.11,26.077,20.353
69999.723,-0.11,26.078,20.353
69999.723,-0.11,26.082,20.353
69999.723,-0.11,26.074,20.343
69999.723,-0.11,26.068,20.353
69999.723,-0.11,26.06,20.353
69999.723,-0.11,26.075,20.343
69999.723,-0.11,26.064,20.343
69999.723,-0.11,26.071,20.364
69999.723,-0.11,26.063,20.353
69999.723,-0.11,26.066,20.364
