timestamp,inside_c,inside_rh,outside_c,outside_rh,set_c,err_c,duty_cycle
1522525396.22,25.454,58.957,20.707,74.627,25.500,-0.046,0.00
1522525399.28,25.452,58.941,20.686,74.582,25.500,-0.048,0.00
1522525402.34,25.446,58.925,20.686,74.559,25.500,-0.054,0.00
1522525405.40,25.449,58.914,20.675,74.574,25.500,-0.051,0.00
1522525408.46,25.460,58.901,20.654,74.528,25.500,-0.040,0.00
1522525411.52,25.462,58.867,20.632,74.528,25.500,-0.038,0.00
1522525414.57,25.464,58.829,20.632,74.528,25.500,-0.036,0.00
1522525417.63,25.461,58.803,20.643,74.528,25.500,-0.039,0.00
1522525420.69,25.462,58.783,20.611,74.521,25.500,-0.038,0.00
1522525423.75,25.469,58.769,20.589,74.513,25.500,-0.031,0.00
1522525426.81,25.473,58.755,20.589,74.490,25.500,-0.027,0.00
1522525429.87,25.473,58.748,20.600,74.482,25.500,-0.027,0.00
1522525432.93,25.470,58.723,20.600,74.490,25.500,-0.030,0.00
1522525435.99,25.468,58.709,20.589,74.437,25.500,-0.032,0.00
1522525439.05,25.471,58.696,20.579,74.467,25.500,-0.029,0.00
1522525442.11,25.471,58.687,20.568,74.467,25.500,-0.029,0.00
1522525445.17,25.476,58.678,20.568,74.437,25.500,-0.024,0.00
1522525448.23,25.479,58.678,20.547,74.437,25.500,-0.021,0.00
1522525451.29,25.475,58.667,20.557,74.421,25.500,-0.025,0.00
1522525454.35,25.478,58.655,20.557,74.421,25.500,-0.022,0.00
1522525457.41,25.482,58.645,20.557,74.399,25.500,-0.018,0.00
1522525460.47,25.475,58.631,20.557,74.360,25.500,-0.025,0.00
1522525463.53,25.479,58.622,20.547,74.307,25.500,-0.021,0.00
1522525466.58,25.477,58.604,20.536,74.284,25.500,-0.023,0.00
1522525469.64,25.475,58.582,20.525,74.261,25.500,-0.025,0.00
1522525472.71,25.474,58.570,20.536,74.238,25.500,-0.026,0.00
1522525475.77,25.482,58.565,20.525,74.231,25.500,-0.018,0.00
1522525478.83,25.482,58.559,20.493,74.215,25.500,-0.018,0.00
1522525481.88,25.480,58.557,20.482,74.185,25.500,-0.020,0.00
1522525484.94,25.484,58.557,20.471,74.185,25.500,-0.016,0.00
1522525488.00,25.481,58.542,20.461,74.154,25.500,-0.019,0.00
1522525491.06,25.487,58.533,20.461,74.147,25.500,-0.013,0.00
1522525494.12,25.489,58.527,20.471,74.124,25.500,-0.011,0.00
1522525497.18,25.492,58.515,20.450,74.132,25.500,-0.008,0.00
1522525500.24,25.495,58.509,20.450,74.109,25.500,-0.005,0.00
1522525503.30,25.493,58.495,20.450,74.101,25.500,-0.007,0.00
1522525506.36,25.492,58.478,20.450,74.116,25.500,-0.008,0.00
1522525509.42,25.496,58.460,20.439,74.124,25.500,-0.004,0.00
1522525512.48,25.492,58.436,20.461,74.132,25.500,-0.008,0.00
1522525515.54,25.492,58.423,20.482,74.147,25.500,-0.008,0.00
1522525518.60,25.493,58.402,20.461,74.093,25.500,-0.007,0.00
1522525521.66,25.495,58.397,20.482,74.070,25.500,-0.005,0.00
1522525524.72,25.492,58.382,20.471,74.032,25.500,-0.008,0.00
