timestamp,resistance,ppm,temp_c,ambient_c
1517844649.72,69996.992,-0.59,24.997,20.278
1517844649.97,69996.992,-0.59,24.997,20.268
1517844650.22,69996.992,-0.59,24.993,20.278
1517844650.47,69996.992,-0.59,24.995,20.268
1517844650.72,69996.992,-0.59,25.007,20.278
1517844650.97,69996.992,-0.59,24.99,20.289
1517844651.22,69996.992,-0.59,24.997,20.268
1517844651.47,69996.992,-0.59,24.996,20.278
1517844651.72,69996.992,-0.59,24.996,20.278
1517844651.97,69997.068,0.49,24.997,20.257
1517844652.22,69997.068,0.49,24.996,20.278
1517844652.47,69997.068,0.49,24.992,20.268
1517844652.72,69997.068,0.49,25.0,20.289
1517844652.97,69997.068,0.49,24.999,20.289
1517844653.22,69997.068,0.49,25.005,20.278
1517844653.47,69997.068,0.49,24.992,20.268
1517844653.72,69997.068,0.49,25.007,20.278
1517844653.97,69997.068,0.49,25.01,20.278
1517844654.22,69997.068,0.49,24.996,20.278
1517844654.47,69997.068,0.49,25.003,20.278
1517844654.72,69997.068,0.49,25.008,20.3
1517844654.97,69997.068,0.49,25.004,20.289
1517844655.22,69997.068,0.49,25.008,20.268
1517844655.47,69997.015,-0.27,24.99,20.278
1517844655.72,69997.015,-0.27,24.999,20.257
1517844655.97,69997.015,-0.27,24.999,20.278
1517844656.22,69997.015,-0.27,24.997,20.268
1517844656.47,69997.015,-0.27,25.003,20.278
1517844656.72,69997.015,-0.27,25.001,20.289
1517844656.97,69997.015,-0.27,25.005,20.268
1517844657.22,69997.015,-0.27,25.003,20.268
1517844657.47,69997.015,-0.27,25.015,20.278
1517844657.72,69997.015,-0.27,25.008,20.278
1517844657.97,69997.015,-0.27,25.008,20.257
1517844658.22,69997.015,-0.27,25.0,20.278
1517844658.47,69997.015,-0.27,24.992,20.278
1517844658.72,69997.041,0.11,24.997,20.257
1517844658.97,69997.041,0.11,24.989,20.278
1517844659.22,69997.041,0.11,24.992,20.268
1517844659.47,69997.041,0.11,24.986,20.268
1517844659.72,69997.041,0.11,24.989,20.278
1517844659.97,69997.041,0.11,24.988,20.278
1517844660.22,69997.041,0.11,24.996,20.278
1517844660.47,69997.041,0.11,24.999,20.268
1517844660.72,69997.041,0.11,24.997,20.278
1517844660.97,69997.041,0.11,24.996,20.289
1517844661.22,69997.041,0.11,25.01,20.268
1517844661.47,69997.041,0.11,25.011,20.268
1517844661.72,69997.041,0.11,24.997,20.278
1517844661.97,69997.041,0.11,24.996,20.278
1517844662.22,69997.086,0.75,25.011,20.278
1517844662.47,69997.086,0.75,25.01,20.278
1517844662.72,69997.086,0.75,24.997,20.257
1517844662.97,69997.086,0.75,25.007,20.278
1517844663.22,69997.086,0.75,25.001,20.268
1517844663.47,69997.086,0.75,25.001,20.289
1517844663.72,69997.086,0.75,25.004,20.257
1517844663.97,69997.086,0.75,25.001,20.278
1517844664.22,69997.086,0.75,24.992,20.268
1517844664.47,69997.086,0.75,24.999,20.268
1517844664.72,69997.086,0.75,25.007,20.278
1517844664.98,69997.086,0.75,25.0,20.257
1517844665.22,69997.086,0.75,24.996,20.268
1517844665.47,69997.01,-0.34,24.996,20.257
1517844665.72,69997.01,-0.34,24.999,20.257
1517844665.97,69997.01,-0.34,25.003,20.278
1517844666.22,69997.01,-0.34,24.997,20.257
1517844666.48,69997.01,-0.34,24.996,20.278
1517844666.73,69997.01,-0.34,24.995,20.268
1517844666.98,69997.01,-0.34,24.996,20.246
1517844667.23,69997.01,-0.34,24.992,20.278
1517844667.48,69997.01,-0.34,24.999,20.257
1517844667.72,69997.01,-0.34,24.996,20.278
1517844667.97,69997.01,-0.34,24.993,20.257
1517844668.22,69997.01,-0.34,24.995,20.268
1517844668.47,69997.01,-0.34,24.996,20.246
1517844668.72,69997.028,-0.08,25.003,20.268
1517844668.97,69997.028,-0.08,25.001,20.268
1517844669.22,69997.028,-0.08,24.992,20.268
1517844669.47,69997.028,-0.08,24.996,20.289
1517844669.72,69997.028,-0.08,24.999,20.278
1517844669.97,69997.028,-0.08,24.993,20.268
1517844670.22,69997.028,-0.08,25.001,20.278
1517844670.47,69997.028,-0.08,24.996,20.278
1517844670.72,69997.028,-0.08,25.003,20.278
1517844670.97,69997.028,-0.08,25.005,20.257
1517844671.22,69997.028,-0.08,25.005,20.268
1517844671.47,69997.028,-0.08,24.997,20.268
1517844671.73,69997.028,-0.08,25.004,20.257
1517844671.98,69997.028,-0.08,25.011,20.278
1517844672.23,69997.056,0.32,25.005,20.278
1517844672.48,69997.056,0.32,24.981,20.289
1517844672.73,69997.056,0.32,25.008,20.268
1517844672.98,69997.056,0.32,25.0,20.268
1517844673.23,69997.056,0.32,25.003,20.278
1517844673.48,69997.056,0.32,24.993,20.246
1517844673.73,69997.056,0.32,25.003,20.268
1517844673.98,69997.056,0.32,25.001,20.278
1517844674.23,69997.056,0.32,25.003,20.268
1517844674.48,69997.056,0.32,24.99,20.246
1517844674.73,69997.056,0.32,24.993,20.257
1517844674.98,69997.056,0.32,25.007,20.268
1517844675.23,69997.056,0.32,24.999,20.278
1517844675.48,69997.038,0.06,24.997,20.268
1517844675.73,69997.038,0.06,24.996,20.289
1517844675.98,69997.038,0.06,24.996,20.278
1517844676.23,69997.038,0.06,24.99,20.268
1517844676.48,69997.038,0.06,24.988,20.278
1517844676.72,69997.038,0.06,25.001,20.268
1517844676.97,69997.038,0.06,24.997,20.257
1517844677.22,69997.038,0.06,24.993,20.268
1517844677.47,69997.038,0.06,25.007,20.257
1517844677.72,69997.038,0.06,25.0,20.257
1517844677.97,69997.038,0.06,24.999,20.278
1517844678.22,69997.038,0.06,25.005,20.268
1517844678.47,69997.038,0.06,24.999,20.257
1517844678.72,69997.038,0.06,24.999,20.257
1517844678.98,69997.079,0.65,25.004,20.278
1517844679.23,69997.079,0.65,25.011,20.278
1517844679.48,69997.079,0.65,25.003,20.278
1517844679.73,69997.079,0.65,25.0,20.268
1517844679.98,69997.079,0.65,24.999,20.268
1517844680.23,69997.079,0.65,24.997,20.278
1517844680.48,69997.079,0.65,25.003,20.257
1517844680.73,69997.079,0.65,25.0,20.278
1517844680.98,69997.079,0.65,25.004,20.289
1517844681.23,69997.079,0.65,24.996,20.278
1517844681.48,69997.079,0.65,24.993,20.268
1517844681.73,69997.079,0.65,25.001,20.257
1517844681.98,69997.079,0.65,25.004,20.257
1517844682.23,69997.02,-0.19,24.996,20.268
1517844682.48,69997.02,-0.19,25.0,20.268
1517844682.73,69997.02,-0.19,25.001,20.268
1517844682.98,69997.02,-0.19,24.986,20.278
1517844683.23,69997.02,-0.19,24.999,20.257
1517844683.48,69997.02,-0.19,24.996,20.278
1517844683.73,69997.02,-0.19,25.011,20.268
1517844683.98,69997.02,-0.19,24.995,20.289
1517844684.23,69997.02,-0.19,25.0,20.268
1517844684.48,69997.02,-0.19,25.0,20.268
1517844684.73,69997.02,-0.19,25.0,20.268
1517844684.98,69997.02,-0.19,24.997,20.278
1517844685.23,69997.02,-0.19,25.0,20.268
1517844685.48,69997.048,0.21,24.996,20.268
1517844685.73,69997.048,0.21,25.008,20.257
1517844685.98,69997.048,0.21,25.0,20.246
1517844686.23,69997.048,0.21,24.993,20.257
1517844686.48,69997.048,0.21,24.99,20.278
1517844686.73,69997.048,0.21,25.005,20.278
1517844686.98,69997.048,0.21,24.993,20.278
1517844687.23,69997.048,0.21,25.001,20.278
1517844687.48,69997.048,0.21,24.992,20.268
1517844687.73,69997.048,0.21,25.005,20.278
1517844687.98,69997.048,0.21,24.99,20.278
1517844688.23,69997.048,0.21,25.005,20.268
1517844688.48,69997.048,0.21,25.008,20.278
1517844688.73,69997.048,0.21,25.012,20.268
1517844688.98,69996.997,-0.52,25.003,20.278
1517844689.23,69996.997,-0.52,24.992,20.278
1517844689.48,69996.997,-0.52,25.015,20.278
1517844689.73,69996.997,-0.52,25.01,20.278
1517844689.98,69996.997,-0.52,25.003,20.257
1517844690.23,69996.997,-0.52,24.995,20.278
1517844690.48,69996.997,-0.52,25.011,20.289
1517844690.73,69996.997,-0.52,25.005,20.278
1517844690.98,69996.997,-0.52,24.993,20.278
1517844691.23,69996.997,-0.52,24.992,20.278
1517844691.48,69996.997,-0.52,25.003,20.278
1517844691.73,69996.997,-0.52,24.99,20.278
1517844691.98,69996.997,-0.52,25.001,20.3
1517844692.23,69997.018,-0.22,24.993,20.3
1517844692.48,69997.018,-0.22,25.007,20.289
1517844692.73,69997.018,-0.22,24.996,20.3
1517844692.98,69997.018,-0.22,24.993,20.278
1517844693.23,69997.018,-0.22,24.999,20.278
1517844693.48,69997.018,-0.22,24.995,20.278
1517844693.73,69997.018,-0.22,24.99,20.289
1517844693.98,69997.018,-0.22,24.99,20.278
1517844694.23,69997.018,-0.22,24.992,20.3
1517844694.48,69997.018,-0.22,25.004,20.289
1517844694.73,69997.018,-0.22,25.007,20.311
1517844694.98,69997.018,-0.22,25.01,20.289
1517844695.23,69997.018,-0.22,25.0,20.278
1517844695.48,69997.018,-0.22,25.005,20.3
1517844695.73,69997.023,-0.15,25.007,20.3
1517844695.98,69997.023,-0.15,25.004,20.311
1517844696.23,69997.023,-0.15,25.014,20.289
1517844696.48,69997.023,-0.15,24.993,20.278
1517844696.73,69997.023,-0.15,25.01,20.311
1517844696.98,69997.023,-0.15,24.995,20.278
1517844697.23,69997.023,-0.15,25.001,20.289
1517844697.48,69997.023,-0.15,24.997,20.289
1517844697.73,69997.023,-0.15,24.989,20.289
1517844697.98,69997.023,-0.15,24.992,20.311
1517844698.23,69997.023,-0.15,25.003,20.3
1517844698.48,69997.023,-0.15,24.992,20.311
1517844698.73,69997.023,-0.15,25.004,20.3
1517844698.98,69997.061,0.39,24.988,20.311
1517844699.23,69997.061,0.39,24.997,20.311
1517844699.48,69997.061,0.39,24.992,20.289
1517844699.73,69997.061,0.39,24.997,20.278
1517844699.98,69997.061,0.39,25.001,20.278
1517844700.23,69997.061,0.39,25.0,20.278
1517844700.48,69997.061,0.39,24.992,20.278
1517844700.73,69997.061,0.39,24.996,20.311
1517844700.98,69997.061,0.39,25.0,20.3
1517844701.23,69997.061,0.39,25.014,20.3
1517844701.48,69997.061,0.39,24.993,20.311
1517844701.73,69997.061,0.39,24.997,20.311
1517844701.98,69997.061,0.39,24.999,20.3
1517844702.23,69997.104,1.01,25.001,20.289
1517844702.48,69997.104,1.01,24.997,20.289
1517844702.73,69997.104,1.01,25.008,20.278
1517844702.98,69997.104,1.01,25.011,20.311
1517844703.23,69997.104,1.01,25.004,20.3
1517844703.48,69997.104,1.01,25.001,20.289
1517844703.73,69997.104,1.01,25.011,20.268
1517844703.98,69997.104,1.01,25.007,20.3
1517844704.23,69997.104,1.01,25.008,20.311
1517844704.48,69997.104,1.01,25.001,20.278
1517844704.73,69997.104,1.01,25.004,20.3
1517844704.98,69997.104,1.01,24.989,20.289
1517844705.23,69997.104,1.01,25.001,20.289
1517844705.48,69997.104,1.01,25.007,20.3
1517844705.73,69997.048,0.21,24.997,20.311
1517844705.98,69997.048,0.21,25.005,20.289
1517844706.23,69997.048,0.21,25.007,20.311
1517844706.48,69997.048,0.21,24.997,20.278
1517844706.73,69997.048,0.21,25.001,20.3
1517844706.98,69997.048,0.21,24.997,20.311
1517844707.23,69997.048,0.21,25.001,20.278
1517844707.48,69997.048,0.21,24.99,20.3
1517844707.73,69997.048,0.21,24.993,20.289
1517844707.98,69997.048,0.21,24.985,20.3
1517844708.23,69997.048,0.21,25.005,20.289
1517844708.48,69997.048,0.21,25.0,20.289
1517844708.73,69997.048,0.21,24.997,20.3
1517844708.98,69997.035,0.02,25.008,20.311
1517844709.23,69997.035,0.02,25.0,20.3
1517844709.48,69997.035,0.02,25.001,20.311
1517844709.73,69997.035,0.02,24.997,20.3
1517844709.98,69997.035,0.02,25.0,20.3
1517844710.23,69997.035,0.02,25.007,20.278
1517844710.48,69997.035,0.02,24.992,20.3
1517844710.73,69997.035,0.02,24.996,20.268
1517844710.98,69997.035,0.02,25.003,20.311
1517844711.23,69997.035,0.02,24.999,20.3
1517844711.48,69997.035,0.02,25.0,20.268
1517844711.73,69997.035,0.02,25.001,20.289
1517844711.98,69997.035,0.02,24.997,20.289
1517844712.23,69997.035,0.02,25.001,20.311
1517844712.48,69997.038,0.06,24.986,20.278
1517844712.73,69997.038,0.06,25.01,20.311
1517844712.98,69997.038,0.06,24.997,20.311
1517844713.23,69997.038,0.06,25.005,20.289
1517844713.48,69997.038,0.06,24.996,20.3
1517844713.73,69997.038,0.06,25.011,20.278
1517844713.98,69997.038,0.06,24.999,20.278
1517844714.23,69997.038,0.06,25.001,20.311
1517844714.48,69997.038,0.06,25.004,20.3
1517844714.73,69997.038,0.06,25.004,20.289
1517844714.98,69997.038,0.06,24.995,20.311
1517844715.23,69997.038,0.06,25.001,20.3
1517844715.48,69997.038,0.06,24.999,20.278
1517844715.73,69997.025,-0.12,25.015,20.3
1517844715.98,69997.025,-0.12,25.007,20.278
1517844716.23,69997.025,-0.12,25.005,20.289
1517844716.48,69997.025,-0.12,24.989,20.289
1517844716.73,69997.025,-0.12,25.005,20.3
1517844716.98,69997.025,-0.12,25.004,20.289
1517844717.23,69997.025,-0.12,25.001,20.3
1517844717.48,69997.025,-0.12,24.999,20.289
1517844717.73,69997.025,-0.12,24.999,20.3
1517844717.98,69997.025,-0.12,24.997,20.289
1517844718.23,69997.025,-0.12,24.996,20.289
1517844718.48,69997.025,-0.12,25.001,20.289
1517844718.73,69997.025,-0.12,25.004,20.289
1517844718.98,69997.112,1.12,24.99,20.3
1517844719.23,69997.112,1.12,24.999,20.289
1517844719.48,69997.112,1.12,24.993,20.311
1517844719.73,69997.112,1.12,24.996,20.3
1517844719.98,69997.112,1.12,24.989,20.3
1517844720.24,69997.112,1.12,25.001,20.289
1517844720.49,69997.112,1.12,24.988,20.311
1517844720.74,69997.112,1.12,25.0,20.311
1517844720.99,69997.112,1.12,24.995,20.3
1517844721.24,69997.112,1.12,25.003,20.311
1517844721.49,69997.112,1.12,24.992,20.289
1517844721.74,69997.112,1.12,25.004,20.311
1517844721.99,69997.112,1.12,25.0,20.278
1517844722.24,69997.112,1.12,24.997,20.3
1517844722.49,69997.061,0.39,25.001,20.289
1517844722.74,69997.061,0.39,25.015,20.3
1517844722.99,69997.061,0.39,24.996,20.3
1517844723.24,69997.061,0.39,25.0,20.3
1517844723.48,69997.061,0.39,25.005,20.3
1517844723.73,69997.061,0.39,24.996,20.278
1517844723.98,69997.061,0.39,25.01,20.3
1517844724.23,69997.061,0.39,25.004,20.3
1517844724.48,69997.061,0.39,25.01,20.278
1517844724.73,69997.061,0.39,25.015,20.3
1517844724.98,69997.061,0.39,24.999,20.289
1517844725.23,69997.061,0.39,24.996,20.311
1517844725.48,69997.061,0.39,24.992,20.278
1517844725.73,69997.058,0.35,24.996,20.311
1517844725.98,69997.058,0.35,24.988,20.311
1517844726.23,69997.058,0.35,24.995,20.289
1517844726.48,69997.058,0.35,24.997,20.289
1517844726.73,69997.058,0.35,24.995,20.289
1517844726.99,69997.058,0.35,24.989,20.3
1517844727.24,69997.058,0.35,25.0,20.289
1517844727.49,69997.058,0.35,24.999,20.289
1517844727.74,69997.058,0.35,24.992,20.3
1517844727.99,69997.058,0.35,24.992,20.289
1517844728.24,69997.058,0.35,25.005,20.3
1517844728.49,69997.058,0.35,24.995,20.3
1517844728.74,69997.058,0.35,24.993,20.311
1517844728.99,69997.058,0.35,24.999,20.311
1517844729.24,69997.005,-0.41,25.011,20.311
1517844729.49,69997.005,-0.41,24.999,20.278
1517844729.74,69997.005,-0.41,24.996,20.278
1517844729.99,69997.005,-0.41,24.993,20.311
1517844730.24,69997.005,-0.41,25.007,20.289
1517844730.49,69997.005,-0.41,24.993,20.321
1517844730.74,69997.005,-0.41,24.997,20.3
1517844730.99,69997.005,-0.41,25.004,20.289
1517844731.24,69997.005,-0.41,24.99,20.289
1517844731.49,69997.005,-0.41,24.996,20.278
1517844731.74,69997.005,-0.41,24.999,20.289
1517844731.99,69997.005,-0.41,24.995,20.278
1517844732.24,69997.005,-0.41,24.997,20.278
1517844732.48,69997.023,-0.15,24.992,20.3
1517844732.73,69997.023,-0.15,24.997,20.289
1517844732.98,69997.023,-0.15,24.997,20.289
1517844733.23,69997.023,-0.15,25.004,20.289
1517844733.48,69997.023,-0.15,25.01,20.289
1517844733.73,69997.023,-0.15,25.004,20.311
1517844733.99,69997.023,-0.15,24.999,20.311
1517844734.24,69997.023,-0.15,24.996,20.311
1517844734.49,69997.023,-0.15,24.992,20.3
1517844734.74,69997.023,-0.15,24.996,20.278
1517844734.99,69997.023,-0.15,25.01,20.3
1517844735.24,69997.023,-0.15,25.004,20.3
1517844735.49,69997.023,-0.15,25.011,20.289
1517844735.74,69997.079,0.65,25.005,20.3
1517844735.99,69997.079,0.65,24.995,20.278
1517844736.24,69997.079,0.65,25.0,20.311
1517844736.49,69997.079,0.65,24.995,20.289
1517844736.74,69997.079,0.65,24.995,20.3
1517844736.99,69997.079,0.65,25.004,20.289
1517844737.24,69997.079,0.65,24.999,20.3
1517844737.49,69997.079,0.65,24.989,20.289
1517844737.74,69997.079,0.65,24.995,20.289
1517844737.99,69997.079,0.65,25.005,20.311
1517844738.24,69997.079,0.65,25.001,20.3
1517844738.49,69997.079,0.65,25.0,20.289
1517844738.74,69997.079,0.65,24.999,20.3
1517844738.99,69997.079,0.65,24.995,20.289
1517844739.24,69997.086,0.75,25.001,20.278
1517844739.49,69997.086,0.75,24.993,20.3
1517844739.74,69997.086,0.75,24.999,20.289
1517844739.99,69997.086,0.75,24.995,20.289
1517844740.24,69997.086,0.75,25.007,20.3
1517844740.49,69997.086,0.75,24.993,20.311
1517844740.74,69997.086,0.75,25.004,20.289
1517844740.99,69997.086,0.75,25.001,20.3
1517844741.24,69997.086,0.75,25.003,20.311
1517844741.49,69997.086,0.75,25.004,20.278
1517844741.74,69997.086,0.75,25.003,20.3
1517844741.99,69997.086,0.75,24.997,20.289
1517844742.24,69997.086,0.75,25.003,20.289
1517844742.49,69997.104,1.01,25.001,20.278
1517844742.74,69997.104,1.01,25.011,20.278
1517844742.99,69997.104,1.01,24.997,20.3
1517844743.24,69997.104,1.01,24.999,20.289
1517844743.49,69997.104,1.01,24.984,20.289
1517844743.74,69997.104,1.01,25.0,20.289
1517844743.99,69997.104,1.01,24.995,20.3
1517844744.24,69997.104,1.01,24.997,20.278
1517844744.49,69997.104,1.01,24.993,20.278
1517844744.74,69997.104,1.01,24.993,20.278
1517844744.99,69997.104,1.01,25.001,20.278
1517844745.24,69997.104,1.01,25.004,20.3
1517844745.49,69997.104,1.01,25.004,20.3
1517844745.74,69997.104,1.01,25.007,20.289
1517844745.99,69996.997,-0.52,25.003,20.278
1517844746.24,69996.997,-0.52,25.005,20.3
1517844746.49,69996.997,-0.52,24.996,20.289
1517844746.74,69996.997,-0.52,24.996,20.289
1517844746.99,69996.997,-0.52,24.995,20.289
1517844747.24,69996.997,-0.52,25.0,20.278
1517844747.49,69996.997,-0.52,24.997,20.311
1517844747.74,69996.997,-0.52,25.0,20.289
1517844747.99,69996.997,-0.52,24.996,20.257
1517844748.24,69996.997,-0.52,25.004,20.289
1517844748.49,69996.997,-0.52,24.992,20.311
1517844748.74,69996.997,-0.52,25.001,20.289
1517844748.99,69996.997,-0.52,24.996,20.289
1517844749.24,69997.001,-0.47,25.008,20.289
1517844749.49,69997.001,-0.47,24.996,20.3
1517844749.74,69997.001,-0.47,25.001,20.278
1517844749.99,69997.001,-0.47,24.997,20.289
1517844750.24,69997.001,-0.47,25.003,20.3
1517844750.49,69997.001,-0.47,24.996,20.289
1517844750.74,69997.001,-0.47,24.996,20.257
1517844750.99,69997.001,-0.47,24.996,20.311
1517844751.24,69997.001,-0.47,25.004,20.311
1517844751.49,69997.001,-0.47,25.004,20.289
1517844751.74,69997.001,-0.47,24.997,20.289
1517844751.99,69997.001,-0.47,25.004,20.3
1517844752.24,69997.001,-0.47,25.01,20.3
1517844752.49,69997.001,-0.47,24.996,20.278
1517844752.74,69997.076,0.61,24.999,20.289
1517844752.99,69997.076,0.61,24.995,20.278
1517844753.24,69997.076,0.61,25.001,20.278
1517844753.49,69997.076,0.61,24.984,20.278
1517844753.74,69997.076,0.61,24.984,20.289
1517844753.99,69997.076,0.61,24.997,20.278
1517844754.24,69997.076,0.61,24.996,20.3
1517844754.49,69997.076,0.61,24.997,20.289
1517844754.74,69997.076,0.61,25.007,20.278
1517844754.99,69997.076,0.61,24.993,20.3
1517844755.24,69997.076,0.61,24.999,20.278
1517844755.49,69997.076,0.61,25.003,20.311
1517844755.74,69997.076,0.61,24.999,20.278
1517844755.99,69997.061,0.39,25.003,20.3
1517844756.24,69997.061,0.39,25.004,20.289
1517844756.49,69997.061,0.39,24.997,20.289
1517844756.74,69997.061,0.39,25.011,20.3
1517844756.99,69997.061,0.39,25.005,20.3
1517844757.24,69997.061,0.39,25.007,20.289
1517844757.49,69997.061,0.39,24.999,20.278
1517844757.74,69997.061,0.39,25.012,20.278
1517844757.99,69997.061,0.39,24.999,20.289
1517844758.24,69997.061,0.39,25.005,20.289
1517844758.49,69997.061,0.39,24.986,20.278
1517844758.74,69997.061,0.39,24.997,20.289
1517844758.99,69997.061,0.39,25.008,20.289
1517844759.24,69997.096,0.89,24.995,20.278
1517844759.49,69997.096,0.89,24.988,20.289
1517844759.74,69997.096,0.89,24.993,20.289
1517844759.99,69997.096,0.89,24.985,20.3
1517844760.24,69997.096,0.89,24.992,20.289
1517844760.49,69997.096,0.89,24.986,20.289
1517844760.74,69997.096,0.89,24.999,20.3
1517844760.99,69997.096,0.89,24.997,20.3
1517844761.24,69997.096,0.89,24.995,20.3
1517844761.49,69997.096,0.89,25.003,20.278
1517844761.74,69997.096,0.89,25.003,20.311
1517844761.99,69997.096,0.89,24.999,20.289
1517844762.24,69997.096,0.89,25.005,20.311
1517844762.49,69997.096,0.89,24.997,20.3
1517844762.74,69996.992,-0.59,25.005,20.3
1517844762.99,69996.992,-0.59,25.008,20.289
1517844763.24,69996.992,-0.59,24.999,20.289
1517844763.49,69996.992,-0.59,24.995,20.289
1517844763.74,69996.992,-0.59,25.004,20.289
1517844763.99,69996.992,-0.59,25.004,20.289
1517844764.24,69996.992,-0.59,25.004,20.3
1517844764.49,69996.992,-0.59,25.008,20.289
1517844764.74,69996.992,-0.59,24.99,20.289
1517844764.99,69996.992,-0.59,24.992,20.3
1517844765.24,69996.992,-0.59,25.01,20.311
1517844765.49,69996.992,-0.59,25.0,20.3
1517844765.74,69996.992,-0.59,25.008,20.3
1517844765.99,69997.01,-0.34,24.997,20.321
1517844766.24,69997.01,-0.34,25.007,20.3
1517844766.49,69997.01,-0.34,25.005,20.311
1517844766.74,69997.01,-0.34,25.004,20.3
1517844766.99,69997.01,-0.34,25.018,20.3
1517844767.24,69997.01,-0.34,24.993,20.311
1517844767.49,69997.01,-0.34,24.997,20.3
1517844767.74,69997.01,-0.34,24.996,20.311
1517844767.99,69997.01,-0.34,24.996,20.289
1517844768.24,69997.01,-0.34,25.004,20.311
1517844768.49,69997.01,-0.34,25.001,20.3
1517844768.74,69997.01,-0.34,25.001,20.311
1517844768.99,69997.01,-0.34,25.01,20.289
1517844769.24,69997.01,-0.34,25.014,20.321
1517844769.49,69997.046,0.18,25.001,20.311
1517844769.75,69997.046,0.18,25.011,20.289
1517844770.0,69997.046,0.18,24.996,20.321
1517844770.25,69997.046,0.18,24.997,20.311
1517844770.5,69997.046,0.18,24.988,20.311
1517844770.74,69997.046,0.18,24.993,20.311
1517844770.99,69997.046,0.18,24.989,20.3
1517844771.24,69997.046,0.18,24.995,20.321
1517844771.49,69997.046,0.18,25.0,20.311
1517844771.74,69997.046,0.18,24.997,20.311
1517844771.99,69997.046,0.18,24.986,20.3
1517844772.24,69997.046,0.18,25.003,20.332
1517844772.49,69997.046,0.18,24.997,20.311
1517844772.74,69997.056,0.32,25.005,20.311
1517844772.99,69997.056,0.32,24.997,20.321
1517844773.24,69997.056,0.32,25.014,20.311
1517844773.49,69997.056,0.32,25.005,20.311
1517844773.74,69997.056,0.32,25.007,20.332
1517844773.99,69997.056,0.32,24.995,20.311
1517844774.24,69997.056,0.32,25.005,20.311
1517844774.49,69997.056,0.32,25.004,20.3
1517844774.74,69997.056,0.32,25.008,20.3
1517844774.99,69997.056,0.32,25.0,20.311
1517844775.24,69997.056,0.32,25.012,20.311
1517844775.5,69997.056,0.32,25.001,20.332
1517844775.75,69997.056,0.32,25.001,20.321
1517844776.0,69997.099,0.93,24.993,20.311
1517844776.25,69997.099,0.93,25.01,20.311
1517844776.5,69997.099,0.93,24.996,20.321
1517844776.75,69997.099,0.93,25.011,20.3
1517844777.0,69997.099,0.93,25.004,20.3
1517844777.25,69997.099,0.93,25.0,20.3
1517844777.5,69997.099,0.93,24.997,20.321
1517844777.75,69997.099,0.93,25.001,20.321
1517844778.0,69997.099,0.93,25.001,20.311
1517844778.25,69997.099,0.93,24.997,20.321
1517844778.5,69997.099,0.93,24.997,20.3
1517844778.75,69997.099,0.93,24.995,20.311
1517844779.0,69997.099,0.93,24.988,20.311
1517844779.25,69997.099,0.93,24.999,20.311
1517844779.5,69997.033,-0.01,25.001,20.311
1517844779.74,69997.033,-0.01,24.999,20.311
1517844779.99,69997.033,-0.01,25.004,20.321
1517844780.24,69997.033,-0.01,25.004,20.311
1517844780.49,69997.033,-0.01,25.007,20.311
1517844780.74,69997.033,-0.01,25.005,20.311
1517844780.99,69997.033,-0.01,25.008,20.311
1517844781.24,69997.033,-0.01,25.007,20.311
1517844781.49,69997.033,-0.01,25.005,20.3
1517844781.74,69997.033,-0.01,25.001,20.332
1517844782.0,69997.033,-0.01,25.01,20.3
1517844782.25,69997.033,-0.01,25.008,20.321
1517844782.5,69997.033,-0.01,24.999,20.3
1517844782.75,69997.002,-0.45,24.996,20.311
1517844783.0,69997.002,-0.45,24.995,20.3
1517844783.25,69997.002,-0.45,24.999,20.311
1517844783.5,69997.002,-0.45,24.995,20.311
1517844783.75,69997.002,-0.45,24.992,20.311
1517844784.0,69997.002,-0.45,24.993,20.321
1517844784.25,69997.002,-0.45,24.999,20.311
1517844784.5,69997.002,-0.45,24.995,20.311
1517844784.75,69997.002,-0.45,25.003,20.3
1517844785.0,69997.002,-0.45,24.996,20.3
1517844785.25,69997.002,-0.45,25.001,20.311
1517844785.5,69997.002,-0.45,25.001,20.311
1517844785.75,69997.002,-0.45,25.014,20.311
1517844786.0,69997.002,-0.45,25.004,20.3
1517844786.25,69997.018,-0.22,25.018,20.311
1517844786.5,69997.018,-0.22,25.011,20.311
1517844786.75,69997.018,-0.22,25.012,20.311
1517844787.0,69997.018,-0.22,25.011,20.321
1517844787.25,69997.018,-0.22,25.012,20.321
1517844787.5,69997.018,-0.22,25.01,20.332
1517844787.75,69997.018,-0.22,25.007,20.311
1517844788.0,69997.018,-0.22,25.007,20.289
1517844788.24,69997.018,-0.22,25.007,20.311
1517844788.49,69997.018,-0.22,25.003,20.311
1517844788.74,69997.018,-0.22,24.999,20.311
1517844788.99,69997.018,-0.22,24.993,20.311
1517844789.25,69997.018,-0.22,24.996,20.311
1517844789.5,69997.068,0.49,24.995,20.311
1517844789.75,69997.068,0.49,24.992,20.321
1517844790.0,69997.068,0.49,24.995,20.3
1517844790.25,69997.068,0.49,25.001,20.321
1517844790.5,69997.068,0.49,24.992,20.3
1517844790.75,69997.068,0.49,24.988,20.311
1517844791.0,69997.068,0.49,24.996,20.321
1517844791.25,69997.068,0.49,24.995,20.311
1517844791.5,69997.068,0.49,24.992,20.332
1517844791.75,69997.068,0.49,25.0,20.332
1517844792.0,69997.068,0.49,24.988,20.332
1517844792.25,69997.068,0.49,25.004,20.311
1517844792.5,69997.068,0.49,24.99,20.321
