si7021_c,si7021_h,set,input,output
22.584,53.029,400,190.426,209.57
22.584,53.036,400,190.273,209.73
22.563,53.044,400,190.600,209.40
22.595,53.036,400,190.957,209.04
22.584,53.029,400,190.832,209.17
22.595,53.044,400,191.309,208.69
22.584,53.029,400,190.924,209.08
22.584,53.021,400,191.207,208.79
22.574,53.021,400,191.395,208.61
22.595,53.021,400,191.443,208.56
22.595,53.029,400,191.613,208.39
22.584,53.036,400,191.615,208.38
22.616,53.013,400,191.807,208.19
22.595,53.044,400,192.088,207.91
22.595,53.013,400,191.842,208.16
22.584,53.013,400,191.992,208.01
22.606,53.021,400,192.477,207.52
22.606,52.998,400,192.123,207.88
22.616,53.013,400,191.953,208.05
22.606,53.036,400,192.428,207.57
22.616,53.013,400,192.400,207.60
22.606,53.006,400,192.279,207.72
22.595,53.006,400,192.734,207.27
22.627,53.013,400,193.012,206.99
22.595,53.006,400,192.797,207.20
22.606,53.006,400,192.887,207.11
22.606,52.998,400,193.434,206.57
22.606,52.998,400,193.197,206.80
22.606,52.990,400,193.143,206.86
22.606,52.998,400,193.154,206.85
22.606,52.983,400,193.229,206.77
22.616,53.006,400,193.379,206.62
22.616,52.998,400,193.758,206.24
22.606,52.998,400,193.771,206.23
22.606,52.990,400,193.414,206.59
22.616,52.998,400,193.375,206.63
22.627,53.006,400,193.713,206.29
22.606,53.013,400,193.838,206.16
22.606,53.006,400,194.238,205.76
22.616,52.998,400,194.508,205.49
22.616,52.983,400,194.445,205.55
22.627,52.990,400,194.129,205.87
22.616,52.968,400,194.502,205.50
22.616,52.968,400,194.842,205.16
22.606,52.983,400,194.855,205.14
22.638,52.983,400,194.660,205.34
22.638,52.983,400,194.648,205.35
22.638,52.975,400,194.754,205.25
22.627,52.975,400,194.826,205.17
22.638,52.968,400,194.926,205.07
22.638,52.983,400,194.938,205.06
22.649,52.975,400,195.141,204.86
22.638,52.968,400,195.369,204.63
22.649,52.975,400,195.563,204.44
22.649,52.960,400,195.311,204.69
22.616,52.960,400,195.443,204.56
22.638,52.960,400,195.611,204.39
22.649,52.945,400,195.457,204.54
22.638,52.968,400,195.775,204.22
22.638,52.968,400,196.023,203.98
22.638,52.960,400,195.998,204.00
22.649,52.945,400,195.619,204.38
22.649,52.968,400,195.920,204.08
22.649,52.952,400,195.902,204.10
22.649,52.952,400,196.355,203.64
22.670,52.960,400,196.537,203.46
22.638,52.968,400,196.168,203.83
22.638,52.952,400,196.559,203.44
22.659,52.960,400,196.100,203.90
22.659,52.945,400,196.691,203.31
22.659,52.968,400,196.764,203.24
22.649,52.952,400,196.623,203.38
22.649,52.952,400,197.066,202.93
22.670,52.952,400,197.045,202.96
22.659,52.945,400,197.230,202.77
22.659,52.952,400,197.164,202.84
22.670,52.937,400,197.330,202.67
22.659,52.937,400,197.072,202.93
22.670,52.929,400,197.217,202.78
22.659,52.937,400,197.436,202.56
22.670,52.945,400,197.305,202.70
22.681,52.945,400,197.828,202.17
22.670,52.937,400,197.801,202.20
22.670,52.937,400,197.678,202.32
22.659,52.922,400,197.930,202.07
22.681,52.922,400,197.896,202.10
22.681,52.914,400,197.689,202.31
22.670,52.937,400,197.588,202.41
22.649,52.914,400,197.580,202.42
22.670,52.922,400,197.795,202.21
22.681,52.914,400,198.174,201.83
22.681,52.907,400,198.461,201.54
22.681,52.922,400,198.580,201.42
22.681,52.922,400,198.680,201.32
22.681,52.907,400,198.918,201.08
22.692,52.907,400,198.648,201.35
22.681,52.907,400,198.643,201.36
22.692,52.914,400,198.910,201.09
22.692,52.907,400,199.053,200.95
22.692,52.899,400,199.156,200.84
22.702,52.914,400,199.100,200.90
22.692,52.899,400,199.047,200.95
22.692,52.891,400,199.914,200.09
22.681,52.899,400,199.777,200.22
22.681,52.891,400,199.691,200.31
22.681,52.891,400,199.273,200.73
22.702,52.899,400,199.428,200.57
22.692,52.891,400,199.432,200.57
22.692,52.891,400,199.371,200.63
22.681,52.876,400,199.629,200.37
22.681,52.876,400,199.314,200.69
22.702,52.899,400,199.635,200.37
22.681,52.868,400,199.924,200.08
22.702,52.876,400,199.580,200.42
22.692,52.876,400,199.658,200.34
22.702,52.891,400,199.693,200.31
22.713,52.884,400,200.266,199.73
22.713,52.876,400,200.021,199.98
22.681,52.868,400,199.861,200.14
22.692,52.861,400,200.488,199.51
22.713,52.861,400,200.563,199.44
22.702,52.876,400,200.693,199.31
22.702,52.861,400,200.381,199.62
22.713,52.876,400,200.668,199.33
22.702,52.861,400,201.125,198.88
22.713,52.846,400,200.885,199.12
22.724,52.876,400,201.041,198.96
22.702,52.853,400,201.082,198.92
22.713,52.853,400,200.641,199.36
22.713,52.861,400,201.053,198.95
22.713,52.838,400,201.076,198.92
22.713,52.861,400,200.922,199.08
22.734,52.846,400,201.086,198.91
22.745,52.838,400,201.438,198.56
22.724,52.838,400,200.902,199.10
22.713,52.853,400,201.438,198.56
22.702,52.838,400,201.066,198.93
22.713,52.830,400,201.354,198.65
22.713,52.830,400,201.354,198.65
22.713,52.838,400,201.596,198.40
22.713,52.823,400,201.344,198.66
22.713,52.830,400,201.867,198.13
22.713,52.815,400,202.072,197.93
22.724,52.823,400,201.982,198.02
22.734,52.830,400,201.957,198.04
22.724,52.815,400,202.346,197.65
22.713,52.830,400,202.227,197.77
22.724,52.815,400,202.344,197.66
22.734,52.823,400,202.561,197.44
22.734,52.815,400,202.736,197.26
22.734,52.807,400,202.691,197.31
22.745,52.830,400,202.303,197.70
22.713,52.807,400,203.260,196.74
22.734,52.807,400,202.594,197.41
22.702,52.823,400,202.703,197.30
22.734,52.800,400,202.873,197.13
22.745,52.807,400,202.617,197.38
22.724,52.800,400,202.494,197.51
22.756,52.807,400,202.900,197.10
22.745,52.800,400,202.986,197.01
22.734,52.800,400,203.031,196.97
22.745,52.800,400,202.947,197.05
22.724,52.800,400,203.264,196.74
22.745,52.800,400,202.791,197.21
22.756,52.777,400,203.363,196.64
22.713,52.792,400,203.463,196.54
22.745,52.800,400,203.824,196.18
22.734,52.784,400,204.297,195.70
22.745,52.792,400,203.852,196.15
22.745,52.792,400,204.025,195.97
22.745,52.784,400,203.891,196.11
22.745,52.784,400,204.010,195.99
22.734,52.792,400,204.080,195.92
22.745,52.784,400,204.211,195.79
22.745,52.777,400,204.287,195.71
22.756,52.777,400,204.557,195.44
22.756,52.777,400,204.543,195.46
22.713,52.777,400,204.447,195.55
22.745,52.784,400,204.408,195.59
22.745,52.762,400,204.600,195.40
22.745,52.762,400,205.254,194.75
22.745,52.769,400,204.570,195.43
22.756,52.762,400,204.643,195.36
22.756,52.746,400,204.887,195.11
22.745,52.754,400,204.666,195.33
22.777,52.746,400,205.602,194.40
22.745,52.762,400,205.188,194.81
22.745,52.754,400,205.301,194.70
22.767,52.739,400,205.406,194.59
22.745,52.746,400,205.576,194.42
22.767,52.754,400,205.434,194.57
22.767,52.754,400,205.451,194.55
22.756,52.739,400,205.531,194.47
22.767,52.746,400,205.650,194.35
22.777,52.754,400,205.463,194.54
22.767,52.731,400,206.039,193.96
22.777,52.739,400,205.406,194.59
22.767,52.731,400,205.805,194.20
22.767,52.731,400,206.113,193.89
22.767,52.746,400,206.047,193.95
22.777,52.731,400,205.920,194.08
22.767,52.731,400,206.371,193.63
22.767,52.708,400,206.182,193.82
22.767,52.723,400,206.834,193.17
22.767,52.723,400,206.582,193.42
22.777,52.708,400,206.740,193.26
22.777,52.716,400,206.814,193.19
22.777,52.723,400,206.514,193.49
22.777,52.731,400,206.588,193.41
22.767,52.693,400,206.545,193.46
22.777,52.723,400,207.055,192.95
22.767,52.716,400,207.047,192.95
22.767,52.716,400,207.012,192.99
22.788,52.708,400,207.457,192.54
22.767,52.723,400,207.045,192.96
22.767,52.693,400,207.594,192.41
22.777,52.693,400,207.572,192.43
22.799,52.701,400,207.854,192.15
22.788,52.701,400,207.439,192.56
22.777,52.693,400,207.611,192.39
22.799,52.685,400,207.375,192.63
22.799,52.693,400,207.662,192.34
22.788,52.701,400,207.678,192.32
22.767,52.685,400,207.574,192.43
22.810,52.693,400,207.920,192.08
22.788,52.685,400,207.561,192.44
22.777,52.685,400,208.186,191.81
22.799,52.685,400,207.588,192.41
22.820,52.678,400,208.330,191.67
22.777,52.678,400,208.188,191.81
22.799,52.662,400,208.350,191.65
22.799,52.685,400,208.012,191.99
22.799,52.678,400,208.527,191.47
22.777,52.685,400,207.951,192.05
22.799,52.662,400,208.637,191.36
22.788,52.678,400,208.541,191.46
22.799,52.655,400,208.248,191.75
22.799,52.670,400,209.203,190.80
22.810,52.647,400,208.639,191.36
22.810,52.662,400,208.533,191.47
22.788,52.655,400,208.680,191.32
22.799,52.655,400,208.871,191.13
22.799,52.662,400,209.059,190.94
22.810,52.647,400,209.143,190.86
22.820,52.647,400,209.031,190.97
22.810,52.662,400,209.045,190.96
22.788,52.647,400,209.197,190.80
22.820,52.640,400,209.449,190.55
22.831,52.647,400,209.531,190.47
22.810,52.624,400,209.379,190.62
22.810,52.655,400,209.928,190.07
22.799,52.632,400,209.363,190.64
22.799,52.640,400,209.277,190.72
22.799,52.640,400,209.891,190.11
22.810,52.647,400,209.561,190.44
22.799,52.632,400,209.926,190.07
22.810,52.640,400,209.867,190.13
22.799,52.624,400,210.045,189.96
22.810,52.647,400,210.012,189.99
22.810,52.624,400,210.336,189.66
22.831,52.624,400,210.195,189.80
22.810,52.640,400,210.084,189.92
22.810,52.632,400,210.318,189.68
22.810,52.632,400,210.273,189.73
22.820,52.617,400,210.389,189.61
22.820,52.617,400,211.020,188.98
22.810,52.617,400,210.877,189.12
22.810,52.624,400,210.859,189.14
22.810,52.617,400,210.789,189.21
22.831,52.609,400,210.625,189.38
22.810,52.609,400,210.771,189.23
22.810,52.609,400,210.766,189.23
22.820,52.609,400,210.543,189.46
22.810,52.609,400,210.885,189.12
22.831,52.601,400,210.426,189.57
22.810,52.609,400,210.945,189.05
22.820,52.601,400,210.566,189.43
22.820,52.601,400,211.391,188.61
22.820,52.594,400,211.029,188.97
22.831,52.609,400,211.033,188.97
22.831,52.609,400,211.613,188.39
22.820,52.601,400,211.508,188.49
22.842,52.601,400,211.617,188.38
22.831,52.601,400,211.512,188.49
22.842,52.601,400,211.604,188.40
22.831,52.586,400,211.926,188.07
22.831,52.601,400,211.648,188.35
22.831,52.586,400,211.643,188.36
22.820,52.586,400,212.010,187.99
22.820,52.586,400,212.041,187.96
22.831,52.586,400,211.932,188.07
22.842,52.586,400,212.164,187.84
22.831,52.586,400,212.619,187.38
22.820,52.571,400,212.428,187.57
22.831,52.556,400,212.240,187.76
22.831,52.571,400,212.295,187.71
22.831,52.586,400,212.098,187.90
22.842,52.578,400,212.775,187.22
22.831,52.571,400,212.424,187.58
22.842,52.578,400,212.227,187.77
22.852,52.563,400,212.260,187.74
22.820,52.578,400,212.211,187.79
22.863,52.594,400,212.291,187.71
22.842,52.563,400,212.365,187.63
22.842,52.563,400,212.719,187.28
22.852,52.556,400,212.945,187.05
22.842,52.571,400,212.795,187.21
22.852,52.556,400,212.609,187.39
22.831,52.571,400,212.943,187.06
22.874,52.563,400,212.590,187.41
22.842,52.548,400,213.172,186.83
22.863,52.556,400,213.100,186.90
22.842,52.548,400,213.023,186.98
22.863,52.540,400,212.943,187.06
22.842,52.556,400,213.100,186.90
22.852,52.548,400,213.197,186.80
22.842,52.540,400,213.184,186.82
22.842,52.556,400,213.441,186.56
22.874,52.540,400,214.004,186.00
22.852,52.540,400,213.893,186.11
22.874,52.540,400,213.578,186.42
22.863,52.540,400,213.596,186.40
22.842,52.540,400,214.197,185.80
22.842,52.540,400,214.135,185.87
22.831,52.533,400,214.109,185.89
22.885,52.525,400,214.068,185.93
22.831,52.540,400,214.732,185.27
22.863,52.517,400,214.193,185.81
22.842,52.540,400,214.373,185.63
22.874,52.533,400,214.555,185.45
22.842,52.525,400,214.316,185.68
22.874,52.525,400,214.248,185.75
22.852,52.540,400,214.604,185.40
22.885,52.517,400,214.770,185.23
22.863,52.525,400,214.521,185.48
22.863,52.517,400,214.758,185.24
22.874,52.517,400,214.945,185.05
22.852,52.517,400,214.521,185.48
22.831,52.525,400,214.787,185.21
22.885,52.525,400,214.932,185.07
22.874,52.517,400,214.717,185.28
22.874,52.510,400,214.445,185.55
22.874,52.510,400,214.832,185.17
22.863,52.502,400,214.846,185.15
22.874,52.502,400,214.664,185.34
22.874,52.495,400,214.752,185.25
22.885,52.502,400,214.912,185.09
22.874,52.495,400,214.963,185.04
22.863,52.502,400,215.066,184.93
22.863,52.495,400,215.246,184.75
22.895,52.510,400,214.881,185.12
22.874,52.502,400,215.053,184.95
22.874,52.487,400,215.158,184.84
22.863,52.495,400,216.055,183.95
22.874,52.495,400,215.846,184.15
22.874,52.479,400,215.799,184.20
22.874,52.495,400,215.852,184.15
22.874,52.479,400,216.004,184.00
22.885,52.479,400,215.596,184.40
22.874,52.487,400,215.715,184.29
22.885,52.479,400,216.523,183.48
22.885,52.464,400,215.955,184.04
22.874,52.495,400,216.246,183.75
22.874,52.495,400,216.238,183.76
22.874,52.472,400,216.064,183.94
22.874,52.464,400,215.877,184.12
22.906,52.479,400,216.215,183.79
22.885,52.479,400,216.494,183.51
22.885,52.472,400,216.158,183.84
22.895,52.472,400,216.639,183.36
22.885,52.464,400,216.699,183.30
22.885,52.464,400,216.459,183.54
22.874,52.479,400,216.500,183.50
22.885,52.479,400,216.680,183.32
22.874,52.472,400,216.900,183.10
22.895,52.464,400,216.846,183.15
22.906,52.456,400,217.131,182.87
22.895,52.456,400,216.945,183.05
22.895,52.464,400,216.754,183.25
22.885,52.456,400,217.252,182.75
22.874,52.456,400,216.711,183.29
22.906,52.456,400,216.846,183.15
22.906,52.464,400,216.816,183.18
22.895,52.449,400,217.000,183.00
22.885,52.464,400,217.285,182.71
22.885,52.456,400,217.719,182.28
22.906,52.464,400,217.445,182.55
22.885,52.456,400,217.049,182.95
22.895,52.441,400,217.514,182.49
22.895,52.449,400,217.666,182.33
22.895,52.441,400,217.561,182.44
22.874,52.434,400,217.779,182.22
22.895,52.449,400,217.535,182.46
22.906,52.434,400,217.719,182.28
22.906,52.426,400,217.453,182.55
22.906,52.434,400,217.629,182.37
22.885,52.441,400,217.813,182.19
22.885,52.434,400,217.908,182.09
22.906,52.441,400,217.775,182.22
22.906,52.441,400,218.459,181.54
22.885,52.441,400,218.328,181.67
22.895,52.449,400,218.418,181.58
22.906,52.418,400,218.359,181.64
22.906,52.434,400,218.230,181.77
22.906,52.418,400,218.057,181.94
22.906,52.426,400,218.326,181.67
22.917,52.418,400,218.707,181.29
22.906,52.426,400,218.475,181.53
22.895,52.426,400,218.762,181.24
22.917,52.411,400,218.787,181.21
22.895,52.434,400,218.289,181.71
22.906,52.403,400,218.340,181.66
22.895,52.418,400,218.391,181.61
22.885,52.426,400,218.260,181.74
22.906,52.403,400,218.383,181.62
22.906,52.388,400,218.467,181.53
22.906,52.403,400,218.703,181.30
22.906,52.411,400,218.400,181.60
22.906,52.395,400,218.754,181.25
22.906,52.395,400,218.318,181.68
22.906,52.403,400,218.727,181.27
22.906,52.403,400,218.975,181.03
22.895,52.395,400,218.904,181.10
22.917,52.395,400,218.912,181.09
22.917,52.395,400,218.752,181.25
22.927,52.388,400,219.344,180.66
22.917,52.395,400,219.572,180.43
22.917,52.395,400,219.697,180.30
22.927,52.388,400,219.197,180.80
22.917,52.403,400,219.799,180.20
22.917,52.403,400,219.586,180.41
22.927,52.380,400,219.555,180.45
22.895,52.403,400,219.357,180.64
22.917,52.372,400,219.582,180.42
22.917,52.380,400,219.359,180.64
22.927,52.372,400,219.590,180.41
22.917,52.380,400,219.107,180.89
22.938,52.365,400,219.867,180.13
22.917,52.372,400,219.539,180.46
22.938,52.380,400,219.533,180.47
22.927,52.395,400,220.240,179.76
22.917,52.380,400,219.838,180.16
22.917,52.365,400,219.842,180.16
22.906,52.388,400,220.006,179.99
22.906,52.388,400,219.672,180.33
22.938,52.380,400,219.531,180.47
22.938,52.372,400,219.750,180.25
22.927,52.388,400,219.508,180.49
22.927,52.372,400,220.508,179.49
22.906,52.365,400,220.541,179.46
22.927,52.372,400,220.135,179.87
22.917,52.365,400,220.813,179.19
22.917,52.372,400,220.977,179.02
22.938,52.357,400,220.611,179.39
22.917,52.372,400,220.764,179.24
22.938,52.372,400,220.533,179.47
22.927,52.365,400,220.629,179.37
22.938,52.372,400,220.588,179.41
22.927,52.357,400,220.740,179.26
22.927,52.365,400,221.283,178.72
22.960,52.342,400,221.102,178.90
22.938,52.357,400,221.771,178.23
22.917,52.357,400,220.633,179.37
22.938,52.357,400,221.189,178.81
22.960,52.365,400,221.520,178.48
22.938,52.334,400,221.650,178.35
22.927,52.350,400,221.201,178.80
22.917,52.350,400,221.555,178.45
22.938,52.357,400,221.039,178.96
22.949,52.334,400,220.896,179.10
22.938,52.357,400,221.225,178.78
22.938,52.342,400,221.086,178.91
22.938,52.350,400,221.201,178.80
22.938,52.342,400,221.617,178.38
22.927,52.342,400,221.479,178.52
22.938,52.334,400,221.848,178.15
22.927,52.357,400,221.924,178.08
22.938,52.357,400,221.779,178.22
22.938,52.327,400,221.766,178.23
22.938,52.334,400,221.797,178.20
22.927,52.334,400,221.154,178.85
22.938,52.327,400,221.588,178.41
22.927,52.311,400,222.279,177.72
22.927,52.327,400,222.516,177.48
22.938,52.334,400,222.295,177.71
22.938,52.327,400,221.750,178.25
22.938,52.327,400,222.539,177.46
22.938,52.327,400,222.193,177.81
22.949,52.311,400,222.457,177.54
22.938,52.327,400,222.574,177.43
22.927,52.304,400,222.508,177.49
22.960,52.319,400,222.488,177.51
22.938,52.311,400,222.568,177.43
22.938,52.311,400,222.521,177.48
22.949,52.311,400,222.451,177.55
22.949,52.334,400,222.975,177.03
22.960,52.311,400,223.033,176.97
22.949,52.327,400,223.094,176.91
22.970,52.319,400,222.682,177.32
22.949,52.296,400,223.061,176.94
22.938,52.311,400,223.404,176.60
22.938,52.311,400,223.387,176.61
22.949,52.319,400,222.822,177.18
22.949,52.296,400,222.961,177.04
22.960,52.311,400,223.195,176.80
22.970,52.281,400,223.188,176.81
22.970,52.296,400,223.756,176.24
22.970,52.311,400,223.301,176.70
22.960,52.304,400,223.348,176.65
22.949,52.311,400,223.348,176.65
22.970,52.296,400,223.516,176.48
22.960,52.296,400,223.652,176.35
22.949,52.304,400,223.674,176.33
22.960,52.281,400,223.926,176.07
22.970,52.281,400,223.654,176.35
22.949,52.304,400,223.361,176.64
22.938,52.296,400,223.686,176.31
22.960,52.289,400,223.141,176.86
22.949,52.289,400,223.826,176.17
22.970,52.289,400,223.615,176.38
22.970,52.281,400,223.660,176.34
22.970,52.296,400,223.557,176.44
22.960,52.289,400,223.688,176.31
22.960,52.296,400,224.348,175.65
22.949,52.281,400,223.781,176.22
22.960,52.281,400,224.027,175.97
22.970,52.281,400,223.377,176.62
22.960,52.281,400,223.867,176.13
22.960,52.281,400,224.701,175.30
22.949,52.266,400,224.449,175.55
22.970,52.281,400,224.572,175.43
22.949,52.273,400,224.629,175.37
22.960,52.273,400,224.275,175.72
22.960,52.273,400,224.395,175.61
22.960,52.273,400,224.297,175.70
22.970,52.273,400,224.611,175.39
22.970,52.266,400,223.945,176.05
22.981,52.281,400,224.053,175.95
22.970,52.281,400,224.357,175.64
22.970,52.266,400,224.268,175.73
22.981,52.273,400,224.111,175.89
22.949,52.273,400,224.072,175.93
22.992,52.281,400,225.080,174.92
22.970,52.266,400,224.793,175.21
22.960,52.258,400,224.289,175.71
22.981,52.273,400,225.049,174.95
22.981,52.250,400,225.164,174.84
22.970,52.250,400,224.986,175.01
22.970,52.250,400,224.689,175.31
22.970,52.258,400,225.264,174.74
22.981,52.250,400,224.898,175.10
22.981,52.250,400,224.996,175.00
22.970,52.258,400,225.029,174.97
22.981,52.250,400,225.074,174.93
22.981,52.258,400,224.807,175.19
22.970,52.250,400,224.879,175.12
22.960,52.266,400,225.426,174.57
22.970,52.273,400,225.268,174.73
22.981,52.235,400,225.383,174.62
22.970,52.250,400,224.754,175.25
22.981,52.250,400,224.824,175.18
22.970,52.250,400,224.945,175.05
22.981,52.235,400,225.539,174.46
22.981,52.228,400,225.623,174.38
22.992,52.235,400,225.045,174.96
23.003,52.243,400,225.625,174.38
22.981,52.220,400,225.584,174.42
22.970,52.243,400,225.619,174.38
22.970,52.235,400,225.857,174.14
22.981,52.235,400,226.010,173.99
22.960,52.228,400,225.967,174.03
22.992,52.235,400,225.514,174.49
22.970,52.235,400,226.057,173.94
22.992,52.243,400,226.092,173.91
22.970,52.235,400,226.059,173.94
22.981,52.228,400,225.953,174.05
22.981,52.220,400,226.230,173.77
22.970,52.220,400,225.908,174.09
22.970,52.220,400,226.201,173.80
23.003,52.228,400,226.148,173.85
22.970,52.220,400,226.191,173.81
22.970,52.205,400,226.555,173.45
22.992,52.235,400,226.420,173.58
22.970,52.228,400,226.646,173.35
22.992,52.220,400,226.973,173.03
22.981,52.228,400,226.352,173.65
22.970,52.220,400,226.922,173.08
22.992,52.220,400,226.646,173.35
22.960,52.212,400,226.414,173.59
22.981,52.220,400,226.527,173.47
22.981,52.228,400,226.738,173.26
22.970,52.220,400,226.518,173.48
23.003,52.212,400,227.063,172.94
22.981,52.205,400,226.645,173.36
23.013,52.220,400,226.686,173.31
22.992,52.205,400,227.145,172.86
22.992,52.189,400,226.998,173.00
22.981,52.212,400,226.643,173.36
22.992,52.189,400,227.451,172.55
22.981,52.212,400,227.467,172.53
22.981,52.228,400,227.100,172.90
23.003,52.212,400,227.473,172.53
22.992,52.189,400,227.023,172.98
22.981,52.205,400,227.348,172.65
22.981,52.220,400,227.457,172.54
22.992,52.212,400,227.381,172.62
23.003,52.205,400,227.313,172.69
22.992,52.220,400,226.982,173.02
22.992,52.174,400,227.365,172.63
22.981,52.189,400,227.514,172.49
23.013,52.182,400,227.447,172.55
23.013,52.197,400,228.096,171.90
22.981,52.197,400,227.391,172.61
22.992,52.174,400,227.371,172.63
23.003,52.189,400,227.232,172.77
23.003,52.197,400,227.332,172.67
23.024,52.182,400,227.439,172.56
23.013,52.174,400,227.996,172.00
23.003,52.189,400,227.867,172.13
23.003,52.189,400,227.750,172.25
23.003,52.182,400,227.740,172.26
22.992,52.159,400,227.680,172.32
23.003,52.189,400,227.891,172.11
23.003,52.174,400,227.957,172.04
23.013,52.182,400,228.436,171.56
23.003,52.182,400,228.098,171.90
23.003,52.167,400,227.580,172.42
