timestamp,lm399
1513509744.252,6885969.8
1513509747.604,6885969.1
1513509750.956,6885970.3
1513509754.308,6885968.8
1513509757.660,6885967.8
1513509761.012,6885968.3
1513509764.365,6885968.0
1513509767.717,6885966.5
1513509771.069,6885967.0
1513509774.420,6885968.0
1513509777.773,6885968.3
1513509781.125,6885967.8
1513509784.477,6885968.6
1513509787.829,6885967.3
1513509791.182,6885967.0
1513509794.533,6885967.5
1513509797.886,6885967.8
1513509801.238,6885968.3
1513509804.590,6885968.8
1513509807.942,6885968.3
1513509811.294,6885967.8
1513509814.647,6885967.3
1513509817.998,6885966.8
1513509821.351,6885966.1
1513509824.702,6885967.0
1513509828.055,6885967.0
1513509831.407,6885968.3
1513509834.759,6885967.5
1513509838.111,6885966.5
1513509841.464,6885966.8
1513509844.816,6885966.5
1513509848.167,6885967.0
1513509851.520,6885967.0
1513509854.872,6885967.3
1513509858.224,6885967.3
1513509861.576,6885967.0
1513509864.929,6885968.3
1513509868.280,6885969.1
1513509871.633,6885969.1
1513509874.984,6885969.6
1513509878.337,6885968.8
1513509881.689,6885969.3
1513509885.041,6885969.3
1513509888.393,6885969.1
1513509891.746,6885967.8
1513509895.097,6885970.1
1513509898.450,6885968.3
1513509901.801,6885967.5
1513509905.154,6885969.1
1513509908.506,6885967.8
1513509911.858,6885967.5
1513509915.210,6885968.6
1513509918.562,6885968.6
1513509921.914,6885967.0
1513509925.267,6885967.8
1513509928.618,6885967.3
1513509931.971,6885968.0
1513509935.323,6885968.6
1513509938.675,6885968.6
1513509942.028,6885969.3
1513509945.379,6885967.3
1513509948.732,6885968.3
1513509952.084,6885968.6
1513509955.436,6885970.3
1513509958.788,6885972.4
1513509962.140,6885969.6
1513509965.492,6885971.1
1513509968.844,6885970.8
1513509972.196,6885970.6
1513509975.549,6885970.8
1513509978.900,6885969.6
1513509982.253,6885970.3
1513509985.605,6885969.3
1513509988.957,6885968.0
1513509992.309,6885967.8
1513509995.661,6885968.8
1513509999.013,6885969.1
1513510002.366,6885970.3
1513510005.717,6885970.8
1513510009.070,6885970.1
1513510012.422,6885971.1
1513510015.774,6885971.8
1513510019.126,6885969.8
1513510022.479,6885970.1
1513510025.830,6885970.8
1513510029.183,6885970.1
1513510032.534,6885970.3
1513510035.887,6885971.3
1513510039.238,6885972.4
1513510042.591,6885970.3
1513510045.943,6885969.1
1513510049.295,6885968.7
1513510052.647,6885968.6
1513510055.999,6885967.8
1513510059.351,6885968.3
1513510062.703,6885969.3
1513510066.056,6885969.1
1513510069.407,6885968.3
1513510072.760,6885968.8
1513510076.112,6885968.3
1513510079.465,6885969.1
1513510082.816,6885969.1
1513510086.168,6885968.3
1513510089.520,6885968.6
1513510092.873,6885968.3
1513510096.225,6885969.3
1513510099.577,6885969.6
1513510102.929,6885970.1
1513510106.281,6885969.6
1513510109.634,6885969.3
1513510112.985,6885969.3
1513510116.338,6885969.6
1513510119.689,6885968.8
1513510123.042,6885968.8
1513510126.394,6885969.3
1513510129.746,6885969.6
1513510133.099,6885968.8
1513510136.450,6885969.3
1513510139.802,6885969.3
1513510143.155,6885970.3
1513510146.506,6885970.3
1513510149.859,6885968.3
1513510153.211,6885969.3
1513510156.563,6885968.6
1513510159.915,6885968.0
1513510163.268,6885968.6
1513510166.619,6885968.8
1513510169.971,6885969.8
1513510173.324,6885968.8
1513510176.676,6885968.8
1513510180.028,6885967.3
1513510183.380,6885968.8
1513510186.732,6885968.8
1513510190.084,6885967.8
1513510193.437,6885968.0
1513510196.789,6885969.1
1513510200.140,6885970.1
1513510203.493,6885967.8
1513510206.845,6885969.3
1513510210.197,6885969.6
1513510213.549,6885969.3
1513510216.902,6885969.1
1513510220.253,6885969.8
1513510223.605,6885969.8
1513510226.958,6885969.6
1513510230.309,6885969.3
1513510233.662,6885968.8
1513510237.014,6885969.8
1513510240.366,6885968.8
1513510243.719,6885969.6
1513510247.070,6885969.6
1513510250.422,6885969.3
1513510253.775,6885968.6
1513510257.126,6885969.3
1513510260.479,6885969.1
1513510263.831,6885969.6
1513510267.184,6885969.6
1513510270.535,6885970.8
1513510273.888,6885970.1
1513510277.239,6885970.8
1513510280.592,6885971.1
1513510283.944,6885970.3
1513510287.296,6885971.3
1513510290.648,6885970.6
1513510294.000,6885970.3
1513510297.352,6885970.1
1513510300.705,6885969.1
1513510304.056,6885970.1
1513510307.409,6885969.1
1513510310.761,6885971.6
1513510314.113,6885970.3
1513510317.465,6885971.8
1513510320.817,6885971.8
1513510324.169,6885972.0
1513510327.521,6885971.3
1513510330.874,6885970.1
1513510334.225,6885969.8
1513510337.578,6885969.3
1513510340.930,6885969.1
1513510344.282,6885969.8
1513510347.634,6885969.1
1513510350.986,6885969.1
1513510354.339,6885968.6
1513510357.690,6885969.3
1513510361.042,6885969.3
1513510364.395,6885969.6
1513510367.747,6885969.1
1513510371.098,6885970.1
1513510374.451,6885969.8
1513510377.803,6885968.6
1513510381.155,6885968.0
1513510384.507,6885968.3
1513510387.860,6885969.1
1513510391.212,6885968.8
1513510394.563,6885967.5
1513510397.916,6885968.3
1513510401.268,6885968.3
1513510404.621,6885968.0
1513510407.972,6885967.0
1513510411.324,6885968.3
1513510414.677,6885968.0
1513510418.028,6885968.3
1513510421.381,6885968.8
1513510424.733,6885969.6
1513510428.085,6885968.8
1513510431.437,6885967.5
1513510434.789,6885969.3
1513510438.142,6885968.6
1513510441.493,6885968.6
1513510444.846,6885969.1
1513510448.197,6885968.8
1513510451.550,6885968.8
1513510454.902,6885968.3
1513510458.254,6885967.3
1513510461.607,6885968.8
1513510464.958,6885968.3
1513510468.311,6885968.0
1513510471.662,6885967.8
1513510475.015,6885968.0
1513510478.366,6885969.1
1513510481.719,6885970.1
1513510485.071,6885968.8
1513510488.423,6885968.8
1513510491.775,6885968.3
1513510495.128,6885969.1
1513510498.480,6885969.1
1513510501.832,6885968.3
1513510505.184,6885968.8
1513510508.536,6885969.6
1513510511.888,6885968.0
1513510515.240,6885969.3
1513510518.593,6885967.3
1513510521.944,6885968.6
1513510525.297,6885968.8
1513510528.649,6885967.0
1513510532.001,6885968.0
1513510535.353,6885967.8
1513510538.705,6885969.3
1513510542.057,6885968.0
1513510545.410,6885968.3
1513510548.762,6885968.0
1513510552.114,6885968.0
1513510555.466,6885969.6
1513510558.818,6885968.3
1513510562.170,6885968.0
1513510565.522,6885968.8
1513510568.875,6885968.8
1513510572.226,6885968.8
1513510575.579,6885970.8
1513510578.931,6885970.3
1513510582.283,6885970.6
1513510585.635,6885970.8
1513510588.988,6885970.3
1513510592.339,6885970.8
1513510595.691,6885970.6
1513510599.044,6885970.6
1513510602.395,6885970.8
1513510605.748,6885969.3
1513510609.100,6885968.6
1513510612.496,6885967.3
1513510615.804,6885967.0
1513510619.156,6885967.8
1513510622.508,6885968.0
1513510625.861,6885968.3
1513510629.212,6885967.5
1513510632.565,6885968.0
1513510635.916,6885968.6
1513510639.269,6885967.3
1513510642.621,6885966.3
1513510645.973,6885966.8
1513510649.325,6885967.8
1513510652.678,6885969.6
1513510656.029,6885967.8
1513510659.382,6885969.1
1513510662.733,6885968.3
1513510666.086,6885965.8
1513510669.438,6885967.0
1513510672.790,6885966.0
1513510676.143,6885967.0
1513510679.494,6885967.5
1513510682.847,6885967.5
1513510686.199,6885969.1
1513510689.551,6885967.8
1513510692.903,6885966.8
1513510696.255,6885967.3
1513510699.608,6885966.3
1513510702.959,6885967.5
1513510706.312,6885968.6
1513510709.664,6885969.8
1513510713.016,6885970.1
1513510716.368,6885972.1
1513510719.720,6885970.1
1513510723.072,6885970.3
1513510726.424,6885969.3
1513510729.776,6885970.1
1513510733.128,6885967.0
1513510736.481,6885967.3
1513510739.832,6885966.8
1513510743.185,6885966.8
1513510746.536,6885965.8
1513510749.889,6885967.0
1513510753.241,6885966.5
1513510756.593,6885966.8
1513510759.945,6885967.0
1513510763.297,6885966.0
1513510766.650,6885966.5
1513510770.001,6885968.0
1513510773.354,6885966.5
1513510776.706,6885966.0
1513510780.058,6885967.3
1513510783.411,6885966.8
1513510786.762,6885967.0
1513510790.115,6885967.0
1513510793.467,6885966.8
1513510796.819,6885967.0
1513510800.171,6885967.0
1513510803.524,6885968.3
1513510806.875,6885969.1
1513510810.228,6885969.6
1513510813.579,6885967.5
1513510816.932,6885966.0
1513510820.283,6885967.0
1513510823.636,6885966.0
1513510826.988,6885966.8
1513510830.340,6885966.0
1513510833.692,6885966.5
1513510837.044,6885967.0
1513510840.397,6885965.5
1513510843.748,6885965.8
1513510847.101,6885967.5
1513510850.453,6885965.5
1513510853.805,6885969.1
1513510857.158,6885970.3
1513510860.509,6885967.8
1513510863.861,6885969.3
1513510867.214,6885967.8
1513510870.566,6885970.6
1513510873.918,6885969.6
1513510877.270,6885969.1
1513510880.622,6885968.8
1513510883.974,6885967.5
1513510887.326,6885967.0
1513510890.679,6885967.3
1513510894.030,6885966.8
1513510897.383,6885966.8
1513510900.734,6885968.6
1513510904.087,6885966.8
1513510907.440,6885968.0
1513510910.791,6885967.8
1513510914.143,6885966.5
1513510917.496,6885967.5
1513510920.848,6885967.8
1513510924.200,6885966.9
1513510927.552,6885968.8
1513510930.904,6885970.1
1513510934.256,6885969.1
1513510937.608,6885970.6
1513510940.960,6885970.6
1513510944.312,6885969.6
1513510947.665,6885970.6
1513510951.016,6885970.1
1513510954.369,6885970.6
1513510957.721,6885972.1
1513510961.073,6885970.3
1513510964.425,6885971.3
1513510967.778,6885970.8
1513510971.129,6885969.8
1513510974.481,6885970.1
1513510977.834,6885969.3
1513510981.185,6885967.8
1513510984.538,6885967.5
1513510987.890,6885968.0
1513510991.242,6885966.8
1513510994.594,6885967.5
1513510997.946,6885967.0
1513511001.299,6885966.5
1513511004.650,6885967.3
1513511008.003,6885967.0
1513511011.355,6885967.3
1513511014.707,6885967.8
1513511018.059,6885966.8
1513511021.412,6885966.0
1513511024.763,6885966.8
1513511028.116,6885965.8
1513511031.468,6885966.3
1513511034.820,6885965.5
1513511038.172,6885966.0
1513511041.525,6885965.3
1513511044.876,6885967.8
1513511048.229,6885966.3
1513511051.580,6885965.3
1513511054.933,6885967.3
1513511058.285,6885966.8
1513511061.637,6885965.3
1513511064.989,6885966.5
1513511068.341,6885965.8
1513511071.694,6885965.3
1513511075.045,6885966.3
1513511078.398,6885965.0
1513511081.750,6885967.0
1513511085.102,6885967.5
1513511088.454,6885966.8
1513511091.808,6885968.3
1513511095.158,6885967.5
1513511098.510,6885969.1
1513511101.862,6885969.1
1513511105.214,6885966.3
1513511108.567,6885968.6
1513511111.919,6885968.3
1513511115.271,6885968.6
1513511118.623,6885966.8
1513511121.976,6885966.3
1513511125.327,6885966.5
1513511128.680,6885966.8
1513511132.031,6885967.0
1513511135.384,6885966.8
1513511138.736,6885967.3
1513511142.088,6885966.0
1513511145.440,6885966.0
1513511148.793,6885967.5
1513511152.144,6885966.8
1513511155.497,6885966.5
1513511158.849,6885967.0
1513511162.201,6885967.3
1513511165.553,6885967.3
1513511168.905,6885968.3
1513511172.257,6885966.5
1513511175.609,6885967.3
1513511178.962,6885967.5
1513511182.313,6885967.8
1513511185.666,6885968.3
1513511189.018,6885967.3
1513511192.370,6885968.0
1513511195.722,6885968.0
1513511199.074,6885968.6
1513511202.427,6885967.8
1513511205.779,6885968.0
1513511209.130,6885968.0
1513511212.482,6885968.0
1513511215.835,6885967.8
1513511219.187,6885968.7
1513511222.539,6885968.8
1513511225.891,6885968.8
1513511229.244,6885968.8
1513511232.595,6885967.0
1513511235.948,6885968.0
1513511239.300,6885968.3
1513511242.651,6885968.6
1513511246.004,6885969.3
1513511249.356,6885968.8
1513511252.708,6885968.6
1513511256.060,6885968.6
1513511259.413,6885968.3
1513511262.764,6885967.8
1513511266.117,6885968.0
1513511269.469,6885967.0
1513511272.821,6885968.6
1513511276.173,6885968.0
1513511279.526,6885967.0
1513511282.877,6885968.0
1513511286.230,6885968.6
1513511289.582,6885967.0
1513511292.934,6885967.8
1513511296.286,6885966.5
1513511299.638,6885968.0
1513511302.991,6885967.5
1513511306.342,6885969.3
1513511309.694,6885970.3
1513511313.047,6885967.5
1513511316.398,6885966.5
1513511319.751,6885965.8
1513511323.103,6885966.0
1513511326.455,6885967.3
1513511329.808,6885967.7
1513511333.159,6885967.3
1513511336.512,6885967.3
1513511339.864,6885968.3
1513511343.215,6885969.3
1513511346.568,6885968.0
1513511349.920,6885967.5
1513511353.272,6885968.6
1513511356.624,6885968.0
1513511359.977,6885967.5
1513511363.329,6885969.1
1513511366.680,6885969.3
1513511370.033,6885970.6
1513511373.385,6885971.1
1513511376.737,6885970.6
1513511380.089,6885971.8
1513511383.441,6885968.0
1513511386.793,6885969.1
1513511390.146,6885969.6
1513511393.497,6885968.3
1513511396.850,6885970.6
1513511400.202,6885969.8
1513511403.554,6885970.1
1513511406.906,6885970.8
1513511410.259,6885970.8
1513511413.610,6885970.6
1513511416.963,6885971.6
1513511420.314,6885969.8
1513511423.667,6885969.8
1513511427.019,6885971.1
1513511430.371,6885969.8
1513511433.723,6885968.6
1513511437.075,6885968.6
1513511440.427,6885968.3
1513511443.780,6885967.3
1513511447.131,6885967.0
1513511450.484,6885966.8
1513511453.836,6885965.5
1513511457.188,6885966.3
1513511460.540,6885966.5
1513511463.892,6885967.3
1513511467.245,6885967.5
1513511470.596,6885967.3
1513511473.948,6885966.5
1513511477.301,6885966.0
1513511480.652,6885967.8
1513511484.005,6885966.8
1513511487.357,6885966.3
1513511490.709,6885967.3
1513511494.061,6885967.5
1513511497.414,6885968.0
1513511500.765,6885967.8
1513511504.118,6885967.5
1513511507.469,6885968.8
1513511510.822,6885967.0
1513511514.174,6885967.8
1513511517.527,6885967.3
1513511520.878,6885967.0
1513511524.231,6885966.8
1513511527.582,6885966.8
1513511530.934,6885965.8
1513511534.287,6885968.3
1513511537.639,6885968.3
1513511540.991,6885968.3
1513511544.343,6885969.1
1513511547.696,6885967.8
1513511551.047,6885968.0
1513511554.400,6885967.8
1513511557.751,6885968.0
1513511561.104,6885968.3
1513511564.456,6885968.6
1513511567.808,6885968.8
1513511571.160,6885970.1
1513511574.512,6885968.6
1513511577.865,6885968.6
1513511581.216,6885967.5
1513511584.569,6885967.8
1513511587.921,6885969.1
1513511591.273,6885967.3
1513511594.625,6885967.3
1513511597.978,6885968.3
1513511601.329,6885968.0
1513511604.681,6885968.6
1513511608.034,6885968.8
1513511611.386,6885968.3
1513511614.738,6885967.5
1513511618.090,6885968.6
1513511621.442,6885967.5
1513511624.794,6885968.3
1513511628.146,6885968.4
1513511631.499,6885967.3
1513511634.850,6885968.0
1513511638.203,6885966.5
1513511641.555,6885968.0
1513511644.907,6885968.3
1513511648.259,6885968.6
1513511651.612,6885966.5
1513511654.963,6885967.0
1513511658.316,6885967.3
1513511661.668,6885968.6
1513511665.019,6885967.0
1513511668.372,6885967.3
1513511671.724,6885965.5
1513511675.076,6885966.5
1513511678.428,6885968.0
1513511681.781,6885967.0
1513511685.132,6885966.3
1513511688.485,6885965.3
1513511691.837,6885965.5
1513511695.189,6885968.3
1513511698.542,6885968.0
1513511701.893,6885967.5
1513511705.245,6885966.8
1513511708.597,6885967.0
1513511711.949,6885967.8
1513511715.302,6885968.0
1513511718.654,6885968.3
1513511722.006,6885967.0
1513511725.358,6885967.8
1513511728.710,6885967.5
1513511732.062,6885967.5
1513511735.414,6885967.5
1513511738.767,6885968.6
1513511742.118,6885967.0
1513511745.471,6885966.5
1513511748.823,6885967.8
1513511752.175,6885967.3
1513511755.527,6885967.5
1513511758.879,6885969.1
1513511762.231,6885967.5
1513511765.584,6885968.3
1513511768.935,6885968.3
1513511772.288,6885968.8
1513511775.640,6885968.3
1513511778.992,6885967.8
1513511782.344,6885968.0
1513511785.696,6885969.3
1513511789.048,6885969.1
1513511792.400,6885968.0
1513511795.753,6885969.1
1513511799.105,6885968.3
1513511802.456,6885969.3
1513511805.809,6885967.8
1513511809.161,6885969.1
1513511812.513,6885966.8
1513511815.865,6885967.5
1513511819.217,6885967.5
1513511822.570,6885967.8
1513511825.922,6885967.8
1513511829.274,6885968.3
1513511832.626,6885967.3
1513511835.978,6885967.0
1513511839.330,6885967.0
1513511842.683,6885967.0
1513511846.034,6885968.6
1513511849.387,6885968.6
1513511852.738,6885969.6
1513511856.091,6885969.3
1513511859.443,6885968.8
1513511862.795,6885968.8
1513511866.147,6885968.3
1513511869.499,6885968.3
1513511872.852,6885968.8
1513511876.204,6885969.3
1513511879.555,6885970.3
1513511882.908,6885968.3
1513511886.260,6885969.8
1513511889.612,6885969.8
1513511892.964,6885968.6
1513511896.316,6885968.6
1513511899.668,6885967.8
1513511903.021,6885967.3
1513511906.372,6885967.5
1513511909.725,6885967.5
1513511913.077,6885967.5
1513511916.429,6885967.5
1513511919.781,6885968.6
1513511923.133,6885968.0
1513511926.486,6885970.3
1513511929.838,6885968.6
1513511933.190,6885968.3
1513511936.542,6885968.8
1513511939.894,6885969.1
1513511943.247,6885968.8
1513511946.598,6885968.8
1513511949.950,6885969.8
1513511953.303,6885969.6
1513511956.654,6885968.6
1513511960.007,6885969.3
1513511963.359,6885968.8
1513511966.711,6885969.6
1513511970.063,6885969.1
1513511973.416,6885969.3
1513511976.767,6885968.6
1513511980.119,6885969.1
1513511983.472,6885968.9
1513511986.824,6885969.8
1513511990.176,6885967.0
1513511993.528,6885968.3
1513511996.881,6885967.8
1513512000.232,6885967.0
1513512003.584,6885968.8
1513512006.937,6885967.8
1513512010.288,6885967.3
1513512013.641,6885968.8
1513512016.993,6885968.3
1513512020.345,6885967.8
1513512023.698,6885967.7
1513512027.049,6885968.6
1513512030.401,6885968.3
1513512033.754,6885970.3
1513512037.105,6885970.6
1513512040.458,6885970.1
1513512043.810,6885970.6
1513512047.162,6885970.8
1513512050.514,6885971.6
1513512053.866,6885971.1
1513512057.218,6885970.8
1513512060.571,6885970.8
1513512063.922,6885971.6
1513512067.275,6885970.1
1513512070.627,6885970.8
1513512073.979,6885970.6
1513512077.331,6885972.6
1513512080.683,6885970.8
1513512084.035,6885969.3
1513512087.387,6885968.8
1513512090.740,6885967.5
1513512094.091,6885968.8
1513512097.443,6885968.8
1513512100.796,6885968.8
1513512104.148,6885967.5
1513512107.500,6885968.0
1513512110.852,6885968.8
1513512114.205,6885967.0
1513512117.556,6885966.5
1513512120.909,6885969.8
1513512124.261,6885969.1
1513512127.612,6885969.6
1513512130.965,6885969.3
1513512134.317,6885966.5
1513512137.670,6885967.0
1513512141.021,6885967.5
1513512144.373,6885966.8
1513512147.726,6885966.8
1513512151.077,6885968.3
1513512154.430,6885966.8
1513512157.782,6885967.3
1513512161.135,6885970.1
1513512164.486,6885968.6
1513512167.838,6885967.8
1513512171.191,6885968.8
1513512174.543,6885968.8
1513512177.895,6885967.8
1513512181.247,6885968.6
1513512184.599,6885968.3
1513512187.951,6885968.6
1513512191.304,6885967.0
1513512194.655,6885967.0
1513512198.008,6885966.8
1513512201.360,6885967.3
1513512204.711,6885968.6
1513512208.064,6885970.3
1513512211.415,6885968.8
1513512214.768,6885969.1
1513512218.120,6885969.3
1513512221.472,6885968.0
1513512224.824,6885968.8
1513512228.177,6885969.3
1513512231.528,6885969.1
1513512234.881,6885968.6
1513512238.233,6885970.1
1513512241.585,6885969.8
1513512244.937,6885967.5
1513512248.289,6885970.1
1513512251.641,6885969.3
1513512254.994,6885969.6
1513512258.345,6885969.6
1513512261.698,6885970.3
1513512265.050,6885969.1
1513512268.402,6885970.1
1513512271.754,6885969.3
1513512275.106,6885970.6
1513512278.458,6885969.6
1513512281.811,6885969.3
1513512285.162,6885969.8
1513512288.515,6885969.1
1513512291.867,6885970.6
1513512295.219,6885970.8
1513512298.571,6885970.8
1513512301.924,6885971.3
1513512305.275,6885971.1
1513512308.628,6885971.6
1513512311.979,6885971.6
1513512315.332,6885971.6
1513512318.684,6885970.6
1513512322.036,6885971.3
1513512325.388,6885969.8
1513512328.740,6885970.1
1513512332.093,6885971.1
1513512335.444,6885972.1
1513512338.796,6885971.3
1513512342.149,6885971.8
1513512345.500,6885971.3
1513512348.853,6885971.1
1513512352.205,6885971.3
1513512355.557,6885971.1
1513512358.909,6885971.8
1513512362.262,6885971.6
1513512365.613,6885972.1
1513512368.965,6885969.6
1513512372.318,6885970.8
1513512375.670,6885970.8
1513512379.022,6885969.6
1513512382.374,6885970.3
1513512385.726,6885969.8
1513512389.078,6885969.8
1513512392.430,6885969.3
1513512395.783,6885968.3
1513512399.134,6885968.8
1513512402.487,6885968.0
1513512405.839,6885968.0
1513512409.190,6885968.8
1513512412.544,6885968.8
1513512415.895,6885967.8
1513512419.248,6885968.0
1513512422.599,6885969.1
1513512425.952,6885969.1
1513512429.304,6885969.3
1513512432.656,6885968.8
1513512436.008,6885968.3
1513512439.361,6885967.5
1513512442.712,6885968.0
1513512446.065,6885967.5
1513512449.416,6885968.6
1513512452.769,6885967.5
1513512456.121,6885967.0
1513512459.473,6885968.3
1513512462.825,6885967.0
1513512466.178,6885967.0
1513512469.529,6885968.0
1513512472.881,6885965.8
1513512476.234,6885968.0
1513512479.586,6885967.5
1513512482.938,6885966.5
1513512486.290,6885967.5
1513512489.642,6885968.0
1513512492.994,6885967.0
1513512496.346,6885967.8
1513512499.698,6885968.0
1513512503.051,6885966.8
1513512506.402,6885967.0
1513512509.755,6885968.0
1513512513.107,6885967.3
1513512516.459,6885966.5
1513512519.811,6885968.3
1513512523.163,6885967.8
1513512526.516,6885967.8
1513512529.867,6885968.8
1513512533.219,6885970.3
1513512536.572,6885970.1
1513512539.924,6885969.3
1513512543.276,6885968.8
1513512546.628,6885966.8
1513512549.981,6885967.4
1513512553.332,6885968.0
1513512556.685,6885967.5
1513512560.036,6885968.3
1513512563.389,6885967.3
1513512566.740,6885968.3
1513512570.093,6885967.5
1513512573.445,6885966.0
1513512576.797,6885967.3
1513512580.149,6885967.5
1513512583.502,6885968.3
1513512586.853,6885967.5
1513512590.206,6885967.5
1513512593.559,6885966.8
1513512596.910,6885965.5
1513512600.262,6885965.8
1513512603.614,6885966.3
1513512606.966,6885966.5
1513512610.319,6885965.8
1513512613.670,6885967.5
1513512617.023,6885968.6
1513512620.375,6885966.3
1513512623.728,6885965.0
1513512627.079,6885966.8
1513512630.431,6885967.0
1513512633.784,6885965.8
1513512637.135,6885966.3
1513512640.488,6885966.0
1513512643.840,6885966.5
1513512647.192,6885967.5
1513512650.544,6885967.0
1513512653.896,6885966.3
1513512657.249,6885966.3
1513512660.600,6885966.8
1513512663.953,6885965.8
1513512667.304,6885966.8
1513512670.657,6885967.5
1513512674.009,6885966.8
1513512677.361,6885966.4
1513512680.714,6885966.3
1513512684.065,6885966.5
1513512687.418,6885966.8
1513512690.770,6885967.0
1513512694.122,6885967.3
1513512697.474,6885967.3
1513512700.826,6885966.8
1513512704.179,6885966.8
1513512707.530,6885967.3
1513512710.883,6885967.5
1513512714.235,6885965.8
1513512717.587,6885966.3
1513512720.939,6885966.5
1513512724.291,6885967.0
1513512727.643,6885964.7
