timestamp,temp_c
1500845794.713,24.5165
1500845795.712,24.5378
1500845796.712,24.5378
1500845797.711,24.5165
1500845798.711,24.5165
1500845799.714,24.5378
1500845800.714,24.5272
1500845801.713,24.5272
1500845802.713,24.5272
1500845803.712,24.5378
1500845804.715,24.5378
1500845805.715,24.5272
1500845806.714,24.5272
1500845807.714,24.5272
1500845808.713,24.5378
1500845809.713,24.5592
1500845810.716,24.5378
1500845811.716,24.5378
1500845812.715,24.5592
1500845813.715,24.5699
1500845814.714,24.5378
1500845815.714,24.5806
1500845816.717,24.5592
1500845817.717,24.5485
1500845818.716,24.5699
1500845819.716,24.5592
1500845820.715,24.5485
1500845821.715,24.5699
1500845822.718,24.5592
1500845823.717,24.5592
1500845824.717,24.5592
1500845825.717,24.5592
1500845826.716,24.5485
1500845827.716,24.5272
1500845828.715,24.5592
1500845829.718,24.5485
1500845830.718,24.5485
1500845831.717,24.5272
1500845832.717,24.5272
1500845833.716,24.5485
1500845834.720,24.5485
1500845835.719,24.5058
1500845836.719,24.5485
1500845837.718,24.5272
1500845838.718,24.5592
1500845839.717,24.5378
1500845840.721,24.5378
1500845841.720,24.5485
1500845842.720,24.5272
1500845843.719,24.5378
1500845844.718,24.5378
1500845845.718,24.5272
1500845846.718,24.5378
1500845847.721,24.5592
1500845848.721,24.5378
1500845849.720,24.5378
1500845850.719,24.5485
1500845851.719,24.5592
1500845852.722,24.5485
1500845853.722,24.5592
1500845854.721,24.5485
1500845855.721,24.5592
1500845856.720,24.5485
1500845857.720,24.5485
1500845858.719,24.5485
1500845859.723,24.5485
1500845860.722,24.5378
1500845861.722,24.5485
1500845862.721,24.5485
1500845863.721,24.5378
1500845864.724,24.5592
1500845865.724,24.5699
1500845866.723,24.5485
1500845867.722,24.5592
1500845868.722,24.5592
1500845869.722,24.5592
1500845870.725,24.5592
1500845871.724,24.5592
1500845872.724,24.5592
1500845873.724,24.5592
1500845874.723,24.5378
1500845875.723,24.5485
1500845876.722,24.5592
1500845877.726,24.5592
1500845878.725,24.5592
1500845879.724,24.5485
1500845880.724,24.5699
1500845881.723,24.5699
1500845882.727,24.5592
1500845883.726,24.5699
1500845884.726,24.5592
1500845885.725,24.5699
1500845886.725,24.5806
1500845887.724,24.5806
1500845888.724,24.5485
1500845889.727,24.5485
1500845890.727,24.5592
1500845891.726,24.5485
1500845892.726,24.5378
1500845893.725,24.5592
1500845894.724,24.5378
