timestamp,svrt
1509839667.567,10000045.0
1509839670.919,10000044.0
1509839674.271,10000036.0
1509839677.623,10000034.0
1509839680.975,10000032.0
1509839684.327,10000033.0
1509839687.679,10000031.0
1509839691.031,10000032.0
1509839694.384,10000038.0
1509839697.735,10000045.0
1509839701.088,10000034.0
1509839704.439,10000033.0
1509839707.792,10000029.0
1509839711.144,10000032.0
1509839714.495,10000033.0
1509839717.848,10000026.0
1509839721.200,10000035.0
1509839724.552,10000033.0
1509839727.904,10000025.0
1509839731.256,10000028.0
1509839734.608,10000036.0
1509839737.961,10000032.0
1509839741.312,10000031.0
1509839744.665,10000040.0
1509839748.016,10000044.0
1509839751.369,10000047.0
1509839754.721,10000034.0
1509839758.073,10000035.0
1509839761.425,10000035.0
1509839764.777,10000037.0
1509839768.129,10000036.0
1509839771.481,10000037.0
1509839774.833,10000039.0
1509839778.186,10000036.0
1509839781.537,10000047.0
1509839784.890,10000036.0
1509839788.241,10000034.0
1509839791.594,10000043.0
1509839794.946,10000040.0
1509839798.298,10000041.0
1509839801.650,10000039.0
1509839805.002,10000036.0
1509839808.354,10000035.0
1509839811.707,10000037.0
1509839815.058,10000038.0
1509839818.411,10000050.0
1509839821.762,10000041.0
1509839825.115,10000040.0
1509839828.466,10000034.0
1509839831.818,10000035.0
1509839835.171,10000033.0
1509839838.523,10000035.0
1509839841.875,10000038.0
1509839845.227,10000039.0
1509839848.579,10000041.0
1509839851.931,10000040.0
1509839855.283,10000034.0
1509839858.635,10000029.0
1509839861.987,10000031.0
1509839865.339,10000029.0
1509839868.692,10000024.0
1509839872.043,10000029.0
1509839875.396,10000033.0
1509839878.747,10000033.0
1509839882.100,10000038.0
1509839885.452,10000041.0
1509839888.804,10000037.0
1509839892.156,10000041.0
1509839895.508,10000041.0
1509839898.860,10000037.0
1509839902.212,10000039.0
1509839905.564,10000042.0
1509839908.917,10000040.0
1509839912.268,10000040.0
1509839915.621,10000040.0
1509839918.972,10000040.0
1509839922.325,10000043.0
1509839925.676,10000043.0
1509839929.029,10000044.0
1509839932.381,10000045.0
1509839935.733,10000044.0
1509839939.085,10000048.0
1509839942.438,10000049.0
1509839945.789,10000044.0
1509839949.141,10000040.0
1509839952.494,10000044.0
1509839955.846,10000038.0
1509839959.197,10000038.0
1509839962.550,10000039.0
1509839965.901,10000036.0
1509839969.254,10000034.0
1509839972.605,10000032.0
1509839975.958,10000029.0
1509839979.309,10000028.0
1509839982.662,10000035.0
1509839986.014,10000035.0
1509839989.366,10000028.0
1509839992.718,10000033.0
1509839996.070,10000034.0
1509839999.423,10000030.0
1509840002.775,10000033.0
1509840006.126,10000031.0
1509840009.479,10000033.0
1509840012.830,10000038.0
1509840016.183,10000043.0
1509840019.534,10000035.0
1509840022.887,10000033.0
1509840026.239,10000042.0
1509840029.591,10000035.0
1509840032.943,10000033.0
1509840036.295,10000037.0
1509840039.648,10000038.0
1509840042.999,10000037.0
1509840046.352,10000038.0
1509840049.703,10000040.0
1509840053.056,10000041.0
1509840056.408,10000041.0
1509840059.760,10000040.0
1509840063.112,10000043.0
1509840066.464,10000047.0
1509840069.816,10000045.0
1509840073.168,10000040.0
1509840076.521,10000040.0
1509840079.872,10000035.0
1509840083.225,10000037.0
1509840086.576,10000055.0
1509840089.929,10000041.0
1509840093.281,10000028.0
1509840096.633,10000006.0
1509840099.985,9999996.1
1509840103.336,9999998.3
1509840106.689,9999979.8
1509840110.040,9999994.7
1509840113.393,9999992.3
1509840116.746,9999993.0
1509840120.097,9999989.9
1509840123.450,9999994.0
1509840126.801,9999994.0
1509840130.154,9999995.6
1509840133.505,9999993.2
1509840136.858,9999995.9
1509840140.209,9999996.3
1509840143.562,9999998.2
1509840146.913,9999994.9
1509840150.265,9999997.0
1509840153.618,9999996.1
1509840156.970,9999995.0
1509840160.322,10000001.0
1509840163.674,9999997.4
1509840167.026,10000002.0
1509840170.378,9999995.5
1509840173.731,9999996.1
1509840177.082,9999994.7
1509840180.434,9999998.0
1509840183.786,9999996.4
1509840187.138,9999997.9
1509840190.490,9999997.8
1509840193.842,9999998.5
1509840197.194,10000000.0
1509840200.547,10000000.0
1509840203.898,9999999.8
1509840207.251,9999996.1
1509840210.602,9999994.5
1509840213.955,9999996.9
1509840217.306,9999997.1
1509840220.658,9999995.9
1509840224.011,9999995.0
1509840227.362,9999994.9
1509840230.715,9999994.6
1509840234.066,9999995.5
1509840237.419,9999994.9
1509840240.771,9999994.7
1509840244.123,9999994.6
1509840247.475,9999991.7
1509840250.827,9999991.9
1509840254.179,9999985.9
1509840257.531,9999993.2
1509840260.883,9999993.3
1509840264.235,9999989.7
1509840267.588,9999989.8
1509840270.939,9999985.9
1509840274.292,9999991.8
1509840277.644,9999994.7
1509840280.996,9999998.8
1509840284.348,9999998.3
1509840287.700,9999999.2
1509840291.052,9999998.9
1509840294.404,9999995.0
1509840297.756,9999994.2
1509840301.108,9999993.5
1509840304.460,9999989.4
1509840307.812,9999988.0
1509840311.164,9999996.9
1509840314.516,9999996.8
1509840317.868,9999997.7
1509840321.220,9999990.8
1509840324.573,9999993.2
1509840327.924,9999993.8
1509840331.277,9999983.7
1509840334.628,9999995.6
1509840337.981,10000000.0
1509840341.332,10000001.0
1509840344.685,9999999.3
1509840348.037,9999999.4
1509840351.388,9999996.4
1509840354.741,9999995.7
1509840358.093,9999999.9
1509840361.445,9999996.8
1509840364.797,10000001.0
1509840368.149,10000003.0
1509840371.501,10000000.0
1509840374.853,10000002.0
1509840378.205,10000004.0
1509840381.558,10000002.0
1509840384.909,10000000.0
1509840388.261,9999992.3
1509840391.613,9999989.9
1509840394.966,9999998.7
1509840398.317,9999987.8
1509840401.670,9999993.0
1509840405.022,9999993.3
1509840408.374,9999990.4
1509840411.726,9999992.3
1509840415.078,9999997.4
1509840418.430,9999995.4
1509840421.782,10000004.0
1509840425.135,10000002.0
1509840428.487,10000003.0
1509840431.838,10000000.0
1509840435.190,9999996.6
1509840438.543,10000002.0
1509840441.894,10000006.0
1509840445.247,10000007.0
1509840448.599,10000009.0
1509840451.951,10000009.0
1509840455.303,10000006.0
1509840458.655,10000006.0
1509840462.007,10000007.0
1509840465.359,10000008.0
1509840468.711,10000000.0
1509840472.063,9999999.3
1509840475.415,10000000.0
1509840478.768,9999998.5
1509840482.120,10000000.0
1509840485.472,10000001.0
1509840488.823,9999996.8
1509840492.176,10000001.0
1509840495.528,10000006.0
1509840498.880,10000008.0
1509840502.232,10000009.0
1509840505.584,10000010.0
1509840508.936,10000009.0
1509840512.288,10000006.0
1509840515.641,10000007.0
1509840518.992,10000007.0
1509840522.345,10000007.0
1509840525.697,10000007.0
1509840529.048,10000013.0
1509840532.401,10000015.0
1509840535.753,10000009.0
1509840539.105,10000009.0
1509840542.457,10000007.0
1509840545.809,10000003.0
1509840549.162,10000009.0
1509840552.513,10000008.0
1509840555.865,10000003.0
1509840559.218,10000008.0
1509840562.570,10000005.0
1509840565.922,10000003.0
1509840569.274,9999998.3
1509840572.626,10000006.0
1509840575.978,10000005.0
1509840579.330,10000007.0
1509840582.682,10000014.0
1509840586.035,10000016.0
1509840589.386,10000013.0
1509840592.739,10000010.0
1509840596.090,10000012.0
1509840599.443,10000014.0
1509840602.794,10000010.0
1509840606.147,10000012.0
1509840609.498,10000012.0
1509840612.851,10000012.0
1509840616.203,10000013.0
1509840619.555,10000011.0
1509840622.907,10000013.0
1509840626.259,10000012.0
1509840629.611,10000007.0
1509840632.964,10000012.0
1509840636.315,10000002.0
1509840639.668,9999999.4
1509840643.019,9999999.7
1509840646.372,9999999.8
1509840649.724,9999995.0
1509840653.075,9999998.9
1509840656.428,10000000.0
1509840659.779,9999996.9
1509840663.132,9999996.3
1509840666.484,10000004.0
1509840669.836,10000000.0
1509840673.187,9999996.9
1509840676.540,10000005.0
1509840679.892,10000001.0
1509840683.244,10000001.0
1509840686.596,10000000.0
1509840689.948,10000000.0
1509840693.301,9999999.4
1509840696.652,10000004.0
1509840700.004,10000001.0
1509840703.357,10000006.0
1509840706.708,10000006.0
1509840710.061,10000009.0
1509840713.413,10000002.0
1509840716.765,10000004.0
1509840720.117,10000000.0
1509840723.469,10000002.0
1509840726.821,10000008.0
1509840730.173,10000003.0
1509840733.525,10000011.0
1509840736.878,10000011.0
1509840740.229,10000008.0
1509840743.582,10000007.0
1509840746.933,10000007.0
1509840750.286,10000004.0
1509840753.638,10000012.0
1509840756.990,10000019.0
1509840760.342,9999999.3
1509840763.694,10000012.0
1509840767.046,10000013.0
1509840770.399,10000015.0
1509840773.750,10000013.0
1509840777.103,10000015.0
1509840780.454,10000013.0
1509840783.807,10000016.0
1509840787.159,10000018.0
1509840790.511,10000013.0
1509840793.863,10000015.0
1509840797.215,10000018.0
1509840800.567,10000016.0
1509840803.919,10000018.0
1509840807.272,10000023.0
1509840810.623,10000018.0
1509840813.976,10000016.0
1509840817.327,10000020.0
1509840820.680,10000021.0
1509840824.032,10000019.0
1509840827.384,10000016.0
1509840830.736,10000018.0
1509840834.088,10000019.0
1509840837.440,10000017.0
1509840840.792,10000020.0
1509840844.144,10000018.0
1509840847.496,10000020.0
1509840850.848,10000024.0
1509840854.201,10000024.0
1509840857.552,10000023.0
1509840860.905,10000022.0
1509840864.256,10000020.0
1509840867.609,10000022.0
1509840870.960,10000021.0
1509840874.313,10000022.0
1509840877.665,10000021.0
1509840881.017,10000019.0
1509840884.369,10000021.0
1509840887.721,10000029.0
1509840891.073,10000023.0
1509840894.426,10000021.0
1509840897.777,10000019.0
1509840901.130,10000019.0
1509840904.481,10000019.0
1509840907.833,10000020.0
1509840911.186,10000022.0
1509840914.538,10000018.0
1509840917.890,10000016.0
1509840921.242,10000019.0
1509840924.594,10000019.0
1509840927.946,10000019.0
1509840931.299,10000017.0
1509840934.650,10000020.0
1509840938.002,10000017.0
1509840941.355,10000020.0
1509840944.706,10000023.0
1509840948.059,10000018.0
1509840951.410,10000016.0
1509840954.763,10000016.0
1509840958.114,10000017.0
1509840961.467,10000009.0
1509840964.820,10000017.0
1509840968.171,10000018.0
1509840971.524,10000016.0
1509840974.875,10000014.0
1509840978.228,10000017.0
1509840981.580,10000016.0
1509840984.932,10000018.0
1509840988.284,10000017.0
1509840991.636,10000021.0
1509840994.988,10000011.0
1509840998.341,10000018.0
1509841001.692,10000025.0
1509841005.045,10000021.0
1509841008.396,10000019.0
1509841011.749,10000017.0
1509841015.100,10000019.0
1509841018.453,10000021.0
1509841021.804,10000023.0
1509841025.157,10000018.0
1509841028.509,10000014.0
1509841031.861,10000012.0
1509841035.213,10000008.0
