timestamp,temp_c,humidity
1512954859.184,22.3986,57.5986
1512954860.181,22.3986,57.6063
1512954861.180,22.3772,57.5757
1512954862.180,22.3879,57.5910
1512954863.183,22.3879,57.5910
1512954864.179,22.3772,57.6292
1512954865.182,22.3986,57.6292
1512954866.182,22.3772,57.6215
1512954867.182,22.3879,57.6215
1512954868.181,22.4093,57.6520
1512954869.181,22.3986,57.6444
1512954870.180,22.3986,57.6826
1512954871.180,22.3986,57.6978
1512954872.179,22.3986,57.6902
1512954873.179,22.3986,57.7054
1512954874.178,22.3772,57.7131
1512954875.178,22.3986,57.7131
1512954876.181,22.4093,57.7054
1512954877.181,22.3986,57.6902
1512954878.180,22.3879,57.6978
1512954879.180,22.3986,57.7283
1512954880.179,22.3986,57.6978
1512954881.179,22.3986,57.7054
1512954882.178,22.3879,57.7054
1512954883.178,22.3986,57.7054
1512954884.177,22.3772,57.6826
1512954885.177,22.3986,57.7054
1512954886.176,22.3879,57.6520
1512954887.176,22.3879,57.6826
1512954888.179,22.3986,57.6902
1512954889.179,22.3879,57.6749
1512954890.178,22.3986,57.6902
1512954891.178,22.3879,57.6673
1512954892.178,22.3879,57.6597
1512954893.177,22.3879,57.6673
1512954894.177,22.3772,57.6673
1512954895.176,22.3879,57.6673
1512954896.176,22.3665,57.6826
1512954897.175,22.3986,57.6826
1512954898.175,22.3986,57.6597
1512954899.174,22.3879,57.6444
1512954900.178,22.3772,57.6520
1512954901.177,22.3665,57.6673
1512954902.177,22.3665,57.6520
1512954903.176,22.3772,57.6597
1512954904.176,22.3558,57.6444
1512954905.175,22.3772,57.6368
1512954906.175,22.3558,57.6368
1512954907.174,22.3772,57.6444
1512954908.174,22.3772,57.6368
1512954909.173,22.3558,57.6215
1512954910.173,22.3558,57.6292
1512954911.173,22.3558,57.6292
1512954912.172,22.3558,57.6139
1512954913.175,22.3986,57.5986
1512954914.175,22.3665,57.6215
1512954915.174,22.3558,57.6215
1512954916.174,22.3344,57.6215
1512954917.173,22.3879,57.6139
1512954918.173,22.3558,57.6215
1512954919.173,22.3772,57.6063
1512954920.172,22.3451,57.6215
1512954921.172,22.3558,57.6368
1512954922.171,22.3558,57.6139
1512954923.171,22.3558,57.6292
1512954924.170,22.3558,57.6444
1512954925.174,22.3558,57.6444
1512954926.173,22.3558,57.6520
1512954927.173,22.3665,57.6520
1512954928.172,22.3451,57.6673
1512954929.172,22.3344,57.6673
1512954930.171,22.3665,57.6749
1512954931.171,22.3558,57.6749
1512954932.170,22.3451,57.6749
1512954933.170,22.3558,57.6826
1512954934.169,22.3451,57.7131
1512954935.169,22.3558,57.7054
1512954936.172,22.3558,57.7207
1512954937.168,22.3237,57.7131
1512954938.171,22.3451,57.7054
1512954939.171,22.3558,57.6978
1512954940.171,22.3451,57.7054
1512954941.170,22.3451,57.7283
1512954942.170,22.3558,57.7207
1512954943.169,22.3344,57.7283
1512954944.169,22.3558,57.7207
1512954945.168,22.3558,57.7283
1512954946.168,22.3237,57.7360
1512954947.167,22.3451,57.7360
1512954948.171,22.3344,57.7436
1512954949.170,22.3451,57.7360
1512954950.170,22.3451,57.7589
1512954951.169,22.3344,57.7436
1512954952.169,22.3344,57.7436
1512954953.168,22.3451,57.7283
1512954954.168,22.3237,57.7665
1512954955.167,22.3344,57.7360
1512954956.167,22.3237,57.7360
1512954957.166,22.3344,57.7512
1512954958.166,22.3451,57.7589
1512954959.165,22.3344,57.7589
1512954960.165,22.3130,57.7436
1512954961.168,22.3130,57.7436
1512954962.164,22.3237,57.7665
1512954963.167,22.3130,57.7512
1512954964.167,22.3023,57.7512
1512954965.166,22.3023,57.7741
1512954966.166,22.3130,57.7589
1512954967.165,22.3130,57.7512
1512954968.165,22.3023,57.7436
1512954969.165,22.3237,57.7589
1512954970.164,22.3023,57.7589
1512954971.164,22.3344,57.7589
1512954972.163,22.3237,57.7665
1512954973.167,22.2916,57.7436
1512954974.166,22.3237,57.7589
1512954975.166,22.3130,57.7589
1512954976.165,22.3237,57.7589
1512954977.165,22.3237,57.7512
1512954978.164,22.3130,57.7741
1512954979.164,22.3130,57.7589
1512954980.164,22.3023,57.7741
1512954981.163,22.3023,57.7741
1512954982.162,22.3023,57.7817
1512954983.162,22.2916,57.7741
1512954984.161,22.3023,57.7817
1512954985.161,22.3023,57.7741
1512954986.164,22.3237,57.7817
1512954987.164,22.3237,57.7894
1512954988.163,22.3023,57.7817
1512954989.163,22.2916,57.7970
1512954990.162,22.3023,57.8046
1512954991.162,22.3023,57.8046
1512954992.161,22.3023,57.8199
1512954993.161,22.3237,57.8123
1512954994.161,22.3237,57.8275
1512954995.160,22.3023,57.8580
1512954996.164,22.3023,57.8885
1512954997.159,22.3130,57.8885
1512954998.163,22.3237,57.9191
1512954999.162,22.3344,57.9267
1512955000.162,22.3023,57.9496
1512955001.161,22.3023,57.9648
1512955002.161,22.3130,57.9877
1512955003.160,22.3344,57.9877
1512955004.160,22.3237,57.9877
1512955005.159,22.3130,57.9954
1512955006.159,22.3130,58.0030
1512955007.158,22.3344,58.0411
1512955008.158,22.3237,58.0564
1512955009.157,22.3344,58.0793
1512955010.157,22.3237,58.0717
1512955011.160,22.3344,58.0945
1512955012.160,22.3023,58.0869
1512955013.159,22.3237,58.0945
1512955014.159,22.3237,58.1174
1512955015.158,22.3344,58.0945
1512955016.158,22.3023,58.0945
1512955017.158,22.3237,58.0945
1512955018.157,22.3130,58.0869
1512955019.156,22.3130,58.0945
1512955020.156,22.3451,58.0869
1512955021.160,22.3344,58.0640
1512955022.155,22.3237,58.0793
1512955023.159,22.3237,58.0564
1512955024.158,22.3237,58.0564
1512955025.158,22.3130,58.0488
1512955026.157,22.3344,58.0488
1512955027.157,22.3344,58.0259
1512955028.156,22.3237,58.0182
1512955029.156,22.3237,58.0182
1512955030.155,22.3237,58.0411
1512955031.155,22.3130,58.0259
1512955032.154,22.3237,58.0335
1512955033.154,22.3237,58.0793
1512955034.157,22.3130,58.0793
1512955035.153,22.3344,58.0945
1512955036.156,22.3130,58.1022
1512955037.156,22.3344,58.1098
1512955038.155,22.3344,58.1098
1512955039.156,22.3237,58.1403
1512955040.154,22.3237,58.1098
1512955041.154,22.3558,58.1251
1512955042.153,22.3237,58.1098
1512955043.153,22.3237,58.1098
1512955044.153,22.3451,58.1098
1512955045.152,22.3344,58.1022
1512955046.156,22.3237,58.0945
1512955047.155,22.3023,58.0793
1512955048.155,22.3344,58.0793
1512955049.154,22.3558,58.0869
1512955050.154,22.3237,58.0564
1512955051.153,22.3344,58.0488
1512955052.153,22.3344,58.0488
1512955053.152,22.3023,58.0259
1512955054.152,22.3344,58.0488
1512955055.151,22.3237,58.0488
1512955056.151,22.3237,58.0640
1512955057.150,22.3344,58.0793
1512955058.150,22.3451,58.0793
1512955059.153,22.3237,58.0717
1512955060.153,22.3237,58.1098
1512955061.152,22.3344,58.1327
1512955062.152,22.3237,58.1479
1512955063.151,22.3451,58.1632
1512955064.151,22.3237,58.1708
1512955065.150,22.3237,58.1861
1512955066.150,22.3237,58.1861
1512955067.149,22.3237,58.1861
1512955068.149,22.3237,58.1937
1512955069.149,22.3237,58.1861
1512955070.148,22.3130,58.1785
1512955071.151,22.3344,58.1785
1512955072.151,22.3451,58.1556
1512955073.151,22.3237,58.1708
1512955074.150,22.3558,58.1556
1512955075.150,22.3451,58.1403
1512955076.149,22.3237,58.1479
1512955077.149,22.3451,58.1327
1512955078.148,22.3558,58.1174
1512955079.148,22.3558,58.1251
1512955080.147,22.3451,58.1022
1512955081.147,22.3344,58.1098
1512955082.146,22.3344,58.1098
1512955083.146,22.3451,58.0793
1512955084.149,22.3344,58.0869
1512955085.149,22.3130,58.0945
1512955086.151,22.3237,58.0564
1512955087.148,22.3344,58.0411
1512955088.147,22.3237,58.0564
1512955089.147,22.3237,58.0411
1512955090.146,22.3344,58.0411
1512955091.146,22.3344,58.0411
1512955092.145,22.3237,58.0259
1512955093.145,22.3237,58.0182
1512955094.148,22.3237,58.0106
1512955095.144,22.3023,57.9954
1512955096.148,22.3344,57.9877
1512955097.147,22.3130,57.9877
1512955098.147,22.3237,57.9725
1512955099.146,22.3237,57.9725
1512955100.146,22.3237,57.9572
1512955101.145,22.3237,57.9420
