25.000,25.002,13.01,21.812
25.000,25.005,12.48,21.812
25.000,25.003,12.80,21.791
25.000,25.006,12.36,21.812
25.000,25.002,12.95,21.780
25.000,25.003,12.77,21.791
25.000,25.000,13.32,21.791
25.000,25.002,12.96,21.801
25.000,25.001,13.14,21.791
25.000,25.005,12.38,21.801
25.000,25.005,12.37,21.780
25.000,25.009,11.66,21.780
25.000,25.008,11.89,21.801
25.000,25.008,11.76,21.812
25.000,25.001,12.97,21.791
25.000,25.000,13.19,21.791
25.000,24.996,13.96,21.791
25.000,24.999,13.38,21.791
25.000,25.000,13.16,21.791
25.000,25.006,12.13,21.812
25.000,25.007,11.99,21.801
25.000,25.011,11.25,21.823
25.000,25.006,12.14,21.812
25.000,25.004,12.41,21.823
25.000,24.997,13.71,21.812
25.000,24.997,13.68,21.801
25.000,24.996,13.89,21.791
25.000,25.001,12.99,21.791
25.000,25.000,13.18,21.801
25.000,25.005,12.33,21.823
25.000,25.002,12.77,21.801
25.000,25.006,12.12,21.812
25.000,25.003,12.63,21.812
25.000,25.003,12.60,21.801
25.000,24.998,13.41,21.812
25.000,25.000,13.05,21.812
25.000,24.997,13.65,21.812
25.000,25.002,12.80,21.801
25.000,25.002,12.73,21.812
25.000,25.006,12.10,21.801
25.000,25.001,12.84,21.801
25.000,25.003,12.56,21.812
25.000,24.999,13.33,21.801
25.000,25.001,13.00,21.791
25.000,24.998,13.53,21.801
25.000,25.000,13.10,21.801
25.000,24.999,13.25,21.812
25.000,25.003,12.46,21.812
25.000,25.004,12.41,21.812
25.000,25.007,11.84,21.780
25.000,25.004,12.39,21.801
25.000,25.002,12.62,21.801
25.000,24.998,13.42,21.801
25.000,24.999,13.22,21.801
25.000,24.996,13.72,21.791
25.000,25.000,13.02,21.780
25.000,25.000,13.00,21.780
25.000,25.004,12.29,21.780
25.000,25.004,12.36,21.780
25.000,25.005,12.09,21.801
25.000,25.001,12.78,21.791
25.000,25.001,12.82,21.812
25.000,24.996,13.79,21.791
25.000,24.996,13.71,21.801
25.000,24.994,14.12,21.780
25.000,24.997,13.63,21.780
25.000,24.998,13.42,21.791
25.000,25.003,12.60,21.780
25.000,25.003,12.55,21.801
25.000,25.004,12.24,21.780
25.000,25.000,13.12,21.780
25.000,25.000,13.11,21.780
25.000,24.996,13.84,21.780
25.000,24.998,13.44,21.769
25.000,24.996,13.87,21.780
25.000,24.998,13.39,21.769
25.000,24.997,13.65,21.791
25.000,25.000,13.16,21.780
25.000,24.997,13.61,21.780
25.000,25.000,13.09,21.780
25.000,24.997,13.59,21.780
25.000,25.000,13.15,21.780
25.000,24.997,13.69,21.769
