timestamp,humidity
1517336660.948,53.1660
1517336661.947,53.1660
1517336662.947,53.1660
1517336663.947,53.1660
1517336664.946,53.1507
1517336665.946,53.1812
1517336666.945,53.1888
1517336667.945,53.1660
1517336668.944,53.1736
1517336669.944,53.1507
1517336670.943,53.1507
1517336671.947,53.1278
1517336672.946,53.1202
1517336673.946,53.1125
1517336674.945,53.0973
1517336675.945,53.0897
1517336676.944,53.0820
1517336677.944,53.0973
1517336678.943,53.0897
1517336679.943,53.0973
1517336680.942,53.0897
1517336681.942,53.0820
1517336682.941,53.0591
1517336683.941,53.0591
1517336684.944,53.0820
1517336685.944,53.0744
1517336686.943,53.0897
1517336687.943,53.0820
1517336688.942,53.0897
1517336689.942,53.0897
1517336690.942,53.0744
1517336691.941,53.0591
1517336692.941,53.0591
1517336693.940,53.0820
1517336694.940,53.0591
1517336695.939,53.0820
1517336696.943,53.0439
1517336697.938,53.0591
1517336698.942,53.0515
1517336699.941,53.0286
1517336700.941,53.0286
1517336701.940,53.0134
1517336702.940,52.9828
1517336703.939,52.9828
1517336704.939,52.9676
1517336705.938,52.9676
1517336706.938,52.9294
1517336707.937,52.9371
1517336708.937,52.9371
1517336709.936,52.9142
1517336710.940,52.9142
1517336711.939,52.9142
1517336712.939,52.9066
1517336713.938,52.9142
1517336714.938,52.8837
1517336715.938,52.8837
1517336716.937,52.8684
1517336717.937,52.8837
1517336718.936,52.8760
1517336719.935,52.8531
1517336720.935,52.8608
1517336721.934,52.8455
1517336722.934,52.8150
1517336723.938,52.8226
1517336724.933,52.7921
1517336725.937,52.7845
1517336726.936,52.7921
1517336727.936,52.8074
1517336728.935,52.7997
1517336729.935,52.7845
1517336730.934,52.7845
1517336731.934,52.7769
1517336732.933,52.7769
1517336733.933,52.7769
1517336734.932,52.7845
1517336735.936,52.7692
1517336736.931,52.7845
1517336737.935,52.7692
1517336738.934,52.7616
1517336739.934,52.7616
1517336740.933,52.7540
1517336741.933,52.7540
1517336742.932,52.7616
1517336743.932,52.7616
1517336744.931,52.7540
1517336745.931,52.7540
1517336746.930,52.7540
1517336747.930,52.7234
1517336748.929,52.7387
1517336749.933,52.7234
1517336750.932,52.7158
1517336751.932,52.7158
1517336752.931,52.7006
1517336753.931,52.6853
1517336754.930,52.6777
1517336755.930,52.6700
1517336756.929,52.6624
1517336757.929,52.6472
1517336758.929,52.6395
1517336759.928,52.6319
1517336760.927,52.6166
1517336761.927,52.6166
1517336762.931,52.5938
1517336763.926,52.5861
1517336764.929,52.5861
1517336765.929,52.5785
1517336766.928,52.5709
1517336767.928,52.5709
1517336768.928,52.5403
1517336769.927,52.5403
1517336770.927,52.5556
1517336771.926,52.5251
1517336772.926,52.5251
1517336773.925,52.5098
1517336774.929,52.5251
1517336775.924,52.5098
1517336776.928,52.5022
1517336777.927,52.5175
1517336778.927,52.4869
1517336779.926,52.4946
1517336780.926,52.4793
1517336781.925,52.4869
1517336782.925,52.4869
1517336783.924,52.4564
1517336784.924,52.4564
1517336785.923,52.4641
1517336786.923,52.4488
1517336787.922,52.4488
1517336788.922,52.4335
1517336789.925,52.4412
1517336790.925,52.4335
1517336791.924,52.4106
1517336792.924,52.4183
1517336793.923,52.3954
1517336794.923,52.4183
1517336795.923,52.4183
1517336796.922,52.3954
1517336797.921,52.3954
1517336798.921,52.3954
1517336799.921,52.3649
1517336800.920,52.3572
1517336801.924,52.3496
1517336802.919,52.3496
1517336803.923,52.3420
1517336804.922,52.3496
1517336805.922,52.3191
1517336806.921,52.3191
1517336807.921,52.3115
1517336808.920,52.3038
1517336809.920,52.2733
1517336810.919,52.3038
1517336811.919,52.2733
1517336812.918,52.2581
1517336813.922,52.2657
1517336814.917,52.2809
1517336815.921,52.2733
1517336816.920,52.2733
1517336817.920,52.2504
1517336818.919,52.2352
1517336819.919,52.2504
1517336820.918,52.2504
1517336821.918,52.2352
1517336822.917,52.2504
1517336823.917,52.2275
1517336824.916,52.2047
1517336825.916,52.2275
1517336826.915,52.2047
1517336827.915,52.2123
1517336828.919,52.2047
1517336829.918,52.1970
1517336830.917,52.2047
1517336831.917,52.1970
1517336832.917,52.1818
1517336833.916,52.1818
1517336834.916,52.1818
1517336835.915,52.1741
1517336836.915,52.1665
1517336837.914,52.1741
1517336838.914,52.1665
1517336839.913,52.1512
1517336840.917,52.1589
1517336841.912,52.1589
1517336842.916,52.1589
1517336843.915,52.1436
1517336844.915,52.1436
1517336845.914,52.1512
1517336846.914,52.1284
1517336847.913,52.1360
1517336848.913,52.1512
1517336849.912,52.1360
1517336850.912,52.1360
1517336851.911,52.1360
1517336852.911,52.1284
1517336853.910,52.1360
1517336854.914,52.1360
1517336855.913,52.1436
1517336856.913,52.1284
1517336857.912,52.1284
1517336858.912,52.1589
1517336859.911,52.1207
1517336860.911,52.1207
1517336861.910,52.1284
1517336862.910,52.1207
1517336863.909,52.1207
1517336864.909,52.1207
1517336865.908,52.1131
1517336866.908,52.1284
1517336867.911,52.1284
1517336868.907,52.0978
1517336869.910,52.0978
1517336870.910,52.0902
1517336871.910,52.0978
1517336872.909,52.0978
1517336873.909,52.0826
1517336874.908,52.0673
1517336875.908,52.0750
1517336876.907,52.0826
1517336877.907,52.0444
1517336878.906,52.0597
1517336879.910,52.0597
1517336880.905,52.0597
1517336881.909,52.0368
1517336882.908,52.0444
1517336883.908,52.0215
1517336884.907,52.0597
1517336885.907,52.0292
1517336886.906,52.0292
1517336887.906,52.0215
1517336888.905,52.0215
1517336889.905,51.9987
1517336890.904,51.9987
1517336891.904,52.0139
1517336892.903,51.9910
1517336893.907,51.9987
1517336894.906,52.0063
1517336895.906,51.9910
1517336896.905,52.0063
1517336897.905,52.0063
1517336898.904,51.9910
1517336899.904,51.9910
1517336900.904,51.9987
1517336901.903,51.9910
1517336902.902,51.9834
1517336903.902,51.9834
1517336904.902,51.9834
1517336905.901,51.9910
1517336906.904,52.0063
1517336907.900,51.9834
1517336908.904,51.9758
1517336909.903,51.9834
1517336910.903,51.9758
1517336911.902,51.9910
1517336912.902,51.9834
1517336913.901,51.9987
1517336914.901,51.9758
1517336915.900,51.9834
1517336916.900,51.9910
1517336917.899,51.9987
1517336918.899,51.9910
1517336919.898,52.0063
1517336920.902,52.0063
1517336921.901,52.0139
1517336922.901,52.0215
1517336923.900,52.0139
1517336924.900,52.0215
1517336925.899,52.0139
1517336926.899,52.0063
1517336927.898,52.0063
1517336928.898,52.0063
1517336929.897,52.0215
1517336930.897,52.0368
1517336931.896,52.0444
1517336932.896,52.0597
1517336933.899,52.0826
1517336934.899,52.0902
1517336935.898,52.0978
1517336936.898,52.0902
1517336937.897,52.1131
1517336938.897,52.1131
1517336939.896,52.1131
1517336940.896,52.1131
1517336941.895,52.1207
1517336942.895,52.1284
1517336943.895,52.1360
1517336944.894,52.1284
1517336945.898,52.1360
1517336946.893,52.1131
1517336947.897,52.1284
1517336948.896,52.1055
1517336949.896,52.1055
1517336950.895,52.0978
1517336951.895,52.0978
1517336952.894,52.0978
1517336953.894,52.0826
1517336954.893,52.0826
1517336955.893,52.0978
1517336956.892,52.1055
1517336957.892,52.0826
1517336958.891,52.0826
1517336959.895,52.0826
1517336960.894,52.0826
1517336961.894,52.0978
1517336962.893,52.0902
1517336963.893,52.0902
1517336964.892,52.0673
1517336965.892,52.0673
1517336966.891,52.0597
1517336967.891,52.0597
1517336968.890,52.0444
1517336969.890,52.0521
1517336970.889,52.0597
1517336971.889,52.0444
1517336972.892,52.0444
1517336973.892,52.0444
1517336974.891,52.0139
1517336975.891,52.0139
1517336976.891,52.0063
1517336977.890,51.9910
1517336978.890,51.9834
1517336979.889,51.9758
1517336980.889,51.9834
1517336981.888,51.9681
1517336982.888,51.9300
1517336983.887,51.9376
1517336984.891,51.9453
1517336985.886,51.9376
1517336986.890,51.9376
1517336987.889,51.9147
1517336988.889,51.9300
1517336989.888,51.9300
1517336990.888,51.9071
1517336991.887,51.9300
1517336992.887,51.9147
1517336993.886,51.9300
1517336994.886,51.9300
