timestamp,run2-ltz1000-4-to-3
1517345000.311,17542.451
1517345003.667,17542.316
1517345007.008,17542.114
1517345010.349,17542.659
1517345013.690,17543.210
1517345017.047,17544.025
1517345020.388,17544.248
1517345023.729,17544.369
1517345027.085,17544.677
1517345030.426,17544.357
1517345033.767,17543.765
1517345037.108,17544.499
1517345040.465,17544.571
1517345043.806,17544.384
1517345047.147,17544.395
1517345050.503,17544.563
1517345053.844,17544.298
1517345057.185,17544.217
1517345060.526,17543.468
1517345063.883,17543.641
1517345067.224,17543.385
1517345070.565,17543.412
1517345073.921,17542.833
1517345077.262,17543.011
1517345080.603,17544.181
1517345083.944,17544.265
1517345087.301,17545.461
1517345090.642,17544.938
1517345093.983,17544.650
1517345097.339,17544.986
1517345100.680,17545.428
1517345104.021,17544.940
1517345107.362,17544.148
1517345110.719,17544.520
1517345114.060,17543.592
1517345117.401,17542.165
1517345120.757,17543.099
1517345124.098,17542.861
1517345127.439,17543.359
1517345130.780,17543.475
1517345134.137,17543.384
1517345137.478,17542.582
1517345140.818,17542.251
1517345144.175,17542.688
1517345147.516,17542.721
1517345150.857,17543.017
1517345154.198,17542.558
1517345157.555,17542.497
1517345160.896,17542.281
1517345164.237,17542.483
1517345167.593,17542.556
1517345170.934,17542.659
1517345174.275,17542.226
1517345177.616,17542.701
1517345180.973,17542.212
1517345184.314,17542.924
1517345187.655,17542.698
1517345191.011,17542.828
1517345194.352,17542.815
1517345197.693,17542.688
1517345201.034,17541.999
1517345204.390,17542.556
1517345207.731,17542.392
1517345211.072,17541.460
1517345214.429,17542.228
1517345217.770,17541.956
1517345221.111,17541.873
1517345224.451,17542.394
1517345227.808,17542.364
1517345231.149,17541.697
1517345234.490,17541.469
1517345237.847,17541.839
1517345241.187,17541.316
1517345244.529,17540.889
1517345247.869,17541.316
1517345251.226,17541.199
1517345254.567,17541.924
1517345257.908,17540.545
1517345261.264,17541.193
1517345264.605,17541.003
1517345267.946,17542.006
1517345271.287,17542.285
1517345274.644,17542.584
1517345277.985,17542.266
1517345281.326,17542.541
1517345284.682,17541.721
1517345288.023,17541.762
1517345291.364,17541.595
1517345294.705,17541.691
1517345298.062,17542.072
1517345301.403,17542.304
1517345304.744,17541.766
1517345308.101,17542.649
1517345311.441,17542.131
1517345314.782,17541.217
1517345318.123,17541.645
1517345321.480,17541.791
1517345324.821,17541.590
1517345328.162,17542.264
1517345331.518,17541.901
1517345334.859,17541.756
1517345338.200,17542.186
1517345341.541,17543.048
1517345344.898,17542.716
1517345348.239,17542.108
1517345351.579,17542.959
1517345354.936,17542.583
1517345358.277,17540.686
1517345361.618,17540.218
1517345364.959,17540.026
1517345368.316,17539.999
1517345371.657,17539.893
1517345374.998,17540.253
1517345378.354,17540.084
1517345381.696,17539.922
1517345385.036,17540.196
1517345388.377,17539.881
1517345391.734,17540.298
1517345395.075,17540.901
1517345398.416,17540.441
1517345401.772,17540.126
1517345405.113,17540.066
1517345408.454,17539.998
1517345411.795,17539.746
1517345415.152,17540.500
1517345418.493,17540.384
1517345421.834,17540.114
1517345425.190,17540.863
1517345428.531,17540.516
1517345431.872,17540.285
1517345435.213,17539.903
1517345438.569,17539.654
1517345441.911,17539.680
1517345445.252,17540.054
1517345448.608,17540.410
1517345451.949,17540.839
1517345455.290,17540.985
1517345458.631,17540.577
1517345461.988,17539.918
1517345465.329,17540.710
1517345468.670,17540.903
1517345472.026,17540.912
1517345475.367,17541.266
1517345478.709,17541.152
1517345482.049,17541.653
1517345485.406,17541.602
1517345488.747,17542.209
1517345492.088,17541.559
1517345495.444,17541.029
1517345498.786,17541.630
1517345502.127,17542.356
1517345505.468,17542.148
1517345508.824,17542.270
1517345512.165,17541.789
1517345515.506,17541.277
1517345518.847,17541.372
1517345522.204,17541.643
1517345525.545,17541.685
1517345528.886,17541.422
1517345532.242,17542.012
1517345535.583,17542.019
1517345538.924,17541.661
1517345542.280,17541.728
1517345545.621,17540.704
1517345548.962,17541.126
1517345552.303,17540.771
1517345555.660,17540.051
1517345559.001,17540.103
1517345562.342,17540.410
1517345565.698,17540.974
1517345569.039,17541.038
1517345572.380,17540.737
1517345575.721,17540.194
1517345579.078,17538.931
1517345582.419,17538.715
1517345585.759,17538.734
1517345589.101,17538.600
1517345592.457,17538.644
1517345595.798,17539.384
1517345599.139,17538.793
1517345602.496,17539.563
1517345605.837,17539.814
1517345609.178,17539.374
1517345612.519,17539.061
1517345615.875,17538.734
1517345619.216,17538.931
1517345622.558,17539.030
1517345625.914,17538.401
1517345629.255,17538.679
1517345632.596,17538.371
1517345635.937,17538.382
1517345639.294,17538.387
1517345642.635,17539.223
1517345645.976,17539.354
1517345649.332,17539.002
1517345652.673,17538.826
1517345656.014,17538.945
1517345659.355,17538.992
1517345662.711,17538.553
1517345666.052,17538.973
1517345669.393,17539.250
1517345672.750,17539.561
1517345676.091,17539.436
1517345679.432,17539.767
1517345682.773,17539.718
1517345686.129,17539.659
1517345689.470,17539.749
1517345692.811,17539.564
1517345696.168,17540.307
1517345699.509,17540.159
1517345702.850,17539.912
1517345706.190,17539.405
1517345709.547,17539.439
1517345712.888,17538.867
1517345716.229,17538.613
1517345719.585,17539.164
1517345722.927,17539.609
1517345726.268,17540.375
1517345729.608,17540.266
1517345732.965,17539.760
1517345736.306,17539.386
1517345739.647,17539.128
1517345743.004,17539.307
1517345746.345,17540.154
1517345749.686,17540.060
1517345753.027,17540.520
1517345756.383,17540.697
1517345759.724,17540.478
1517345763.065,17540.455
1517345766.422,17539.518
1517345769.763,17539.464
1517345773.104,17538.898
1517345776.445,17539.940
1517345779.801,17539.357
1517345783.142,17539.865
1517345786.483,17539.485
1517345789.840,17539.924
1517345793.181,17539.520
1517345796.522,17539.806
1517345799.863,17540.557
1517345803.219,17540.977
1517345806.560,17540.842
1517345809.901,17540.752
1517345813.258,17541.159
1517345816.599,17541.334
1517345819.939,17541.176
1517345823.280,17540.348
1517345826.637,17540.785
1517345829.978,17540.197
1517345833.319,17541.135
1517345836.676,17541.091
1517345840.017,17541.482
1517345843.357,17541.429
1517345846.698,17541.778
1517345850.055,17541.029
1517345853.396,17540.254
1517345856.737,17539.790
1517345860.094,17540.230
1517345863.435,17539.716
1517345866.776,17539.692
1517345870.117,17541.183
1517345873.474,17542.698
1517345876.815,17543.126
1517345880.155,17543.314
1517345883.512,17542.681
1517345886.853,17543.109
1517345890.194,17542.298
1517345893.535,17542.809
1517345896.891,17543.067
1517345900.232,17542.512
1517345903.573,17543.161
1517345906.930,17543.392
1517345910.271,17543.056
1517345913.612,17542.702
1517345916.953,17543.146
1517345920.310,17543.170
1517345923.651,17542.870
1517345926.991,17542.390
1517345930.348,17543.426
1517345933.689,17542.909
1517345937.030,17542.919
1517345940.371,17542.961
1517345943.727,17542.982
1517345947.068,17543.183
1517345950.410,17543.285
1517345953.766,17543.025
1517345957.107,17542.518
1517345960.448,17542.729
1517345963.789,17542.560
1517345967.145,17542.464
1517345970.486,17542.461
1517345973.827,17542.924
1517345977.184,17543.616
1517345980.525,17543.231
1517345983.866,17543.165
1517345987.206,17542.962
1517345990.563,17542.645
1517345993.904,17543.150
1517345997.245,17542.308
1517346000.602,17542.153
1517346003.943,17542.207
1517346007.284,17541.908
1517346010.625,17541.979
1517346013.982,17542.711
1517346017.322,17543.071
1517346020.663,17543.493
1517346024.020,17543.474
1517346027.361,17542.833
1517346030.702,17542.128
1517346034.043,17542.198
1517346037.400,17542.633
1517346040.741,17542.682
1517346044.082,17542.540
1517346047.423,17542.607
1517346050.779,17542.418
1517346054.120,17542.973
1517346057.461,17543.426
1517346060.818,17543.349
1517346064.159,17542.805
1517346067.499,17542.887
1517346070.856,17542.678
1517346074.197,17542.799
1517346077.538,17542.501
1517346080.879,17542.915
1517346084.236,17542.781
1517346087.576,17543.242
1517346090.917,17542.896
1517346094.259,17542.820
1517346097.615,17542.221
1517346100.956,17541.361
1517346104.296,17542.103
1517346107.653,17541.865
1517346110.994,17542.093
1517346114.335,17542.131
1517346117.692,17542.437
1517346121.033,17542.373
1517346124.374,17542.458
1517346127.715,17542.193
1517346131.071,17542.115
1517346134.412,17542.216
1517346137.753,17542.323
1517346141.110,17541.682
1517346144.450,17542.185
1517346147.791,17542.442
1517346151.132,17543.041
1517346154.489,17543.010
1517346157.830,17542.973
1517346161.171,17543.406
1517346164.527,17543.142
1517346167.868,17542.743
1517346171.209,17543.143
1517346174.550,17543.000
1517346177.907,17543.305
1517346181.248,17543.106
1517346184.588,17543.169
1517346187.945,17542.862
1517346191.286,17543.634
1517346194.627,17543.397
1517346197.968,17543.300
1517346201.325,17543.176
1517346204.666,17543.573
1517346208.006,17543.484
1517346211.363,17542.970
1517346214.704,17542.692
1517346218.045,17542.935
1517346221.386,17543.138
1517346224.742,17543.387
1517346228.083,17542.650
1517346231.424,17542.859
1517346234.781,17542.292
1517346238.122,17542.311
1517346241.463,17542.622
1517346244.804,17542.725
1517346248.161,17543.086
1517346251.501,17542.886
1517346254.842,17542.512
1517346258.184,17542.671
1517346261.540,17542.275
1517346264.881,17542.980
1517346268.222,17542.889
1517346271.579,17541.710
1517346274.920,17542.360
1517346278.261,17542.432
1517346281.602,17541.488
1517346284.958,17541.383
1517346288.299,17541.941
1517346291.640,17541.255
1517346294.996,17541.456
1517346298.338,17541.147
1517346301.679,17542.482
1517346305.020,17542.525
1517346308.376,17542.793
1517346311.717,17542.020
1517346315.058,17542.189
1517346318.414,17542.840
1517346321.755,17542.017
1517346325.096,17543.089
1517346328.453,17542.800
1517346331.794,17542.607
1517346335.135,17542.897
1517346338.476,17543.184
1517346341.832,17542.757
1517346345.173,17541.993
1517346348.514,17541.794
1517346351.855,17542.299
1517346355.212,17541.767
1517346358.553,17542.251
1517346361.894,17542.508
1517346365.250,17542.548
1517346368.592,17542.591
1517346371.933,17542.650
1517346375.273,17542.468
1517346378.630,17542.986
1517346381.971,17543.890
1517346385.312,17543.954
1517346388.669,17543.575
1517346392.010,17542.559
1517346395.351,17542.978
1517346398.692,17542.506
1517346402.048,17542.333
1517346405.389,17542.833
1517346408.730,17542.761
1517346412.087,17542.578
1517346415.428,17542.995
1517346418.768,17542.664
1517346422.109,17542.551
1517346425.466,17542.551
1517346428.807,17542.899
1517346432.148,17542.601
1517346435.504,17542.579
1517346438.845,17541.957
1517346442.186,17542.437
1517346445.527,17541.206
1517346448.884,17542.121
1517346452.225,17542.445
1517346455.566,17542.445
1517346458.923,17542.117
1517346462.264,17542.549
1517346465.605,17542.200
1517346468.946,17542.214
1517346472.302,17542.006
1517346475.643,17542.238
1517346478.984,17541.908
1517346482.341,17541.572
1517346485.682,17541.396
1517346489.023,17541.922
1517346492.364,17541.750
1517346495.720,17542.108
1517346499.061,17542.693
1517346502.402,17542.935
1517346505.759,17542.081
1517346509.100,17543.099
1517346512.441,17542.909
1517346515.782,17542.554
1517346519.138,17542.151
1517346522.479,17543.080
1517346525.820,17543.484
1517346529.177,17543.052
1517346532.518,17543.522
1517346535.858,17542.956
1517346539.199,17543.788
1517346542.556,17543.041
1517346545.897,17543.273
1517346549.238,17542.744
1517346552.595,17543.252
1517346555.936,17543.076
1517346559.277,17543.117
1517346562.618,17542.914
1517346565.974,17543.308
1517346569.315,17543.079
1517346572.656,17542.283
1517346576.013,17541.768
1517346579.354,17541.617
1517346582.695,17540.822
1517346586.036,17540.792
1517346589.392,17540.481
1517346592.733,17541.510
1517346596.075,17540.700
1517346599.431,17541.764
1517346602.772,17542.673
1517346606.114,17542.039
1517346609.454,17541.996
1517346612.811,17542.212
1517346616.152,17542.394
1517346619.493,17541.823
1517346622.849,17542.352
1517346626.190,17542.141
1517346629.531,17542.194
1517346632.872,17542.622
1517346636.229,17542.764
1517346639.570,17542.797
1517346642.911,17543.513
1517346646.267,17543.262
1517346649.608,17544.868
1517346652.949,17543.141
1517346656.290,17543.276
1517346659.647,17541.586
1517346662.988,17541.193
1517346666.329,17541.094
1517346669.685,17541.619
1517346673.026,17541.166
1517346676.367,17541.113
1517346679.708,17541.934
1517346683.065,17541.816
1517346686.406,17540.872
1517346689.747,17540.952
1517346693.103,17541.255
1517346696.444,17540.768
1517346699.785,17540.400
1517346703.126,17540.718
1517346706.482,17540.322
1517346709.823,17540.079
1517346713.164,17540.624
1517346716.521,17540.322
1517346719.862,17540.449
1517346723.203,17540.569
1517346726.544,17539.371
1517346729.901,17538.908
1517346733.242,17539.184
1517346736.583,17538.999
1517346739.924,17539.860
1517346743.280,17539.615
1517346746.621,17539.632
1517346749.962,17539.843
1517346753.319,17539.893
1517346756.660,17539.690
1517346760.001,17540.394
1517346763.342,17540.880
1517346766.698,17541.008
1517346770.039,17542.018
1517346773.380,17542.420
1517346776.737,17541.747
1517346780.078,17543.845
1517346783.419,17543.081
1517346786.760,17543.404
1517346790.116,17543.852
1517346793.457,17544.787
1517346796.798,17544.162
1517346800.155,17543.886
1517346803.496,17544.077
1517346806.837,17543.668
1517346810.178,17543.880
1517346813.534,17543.645
1517346816.876,17544.276
1517346820.216,17544.389
1517346823.573,17544.407
1517346826.914,17543.871
1517346830.255,17543.237
1517346833.596,17542.560
1517346836.953,17543.831
1517346840.294,17543.411
1517346843.635,17542.825
1517346846.992,17544.155
1517346850.333,17542.323
1517346853.674,17541.701
1517346857.015,17541.345
1517346860.371,17542.445
1517346863.712,17542.306
1517346867.053,17541.591
1517346870.410,17542.159
1517346873.751,17542.820
1517346877.092,17542.473
1517346880.432,17542.451
1517346883.789,17542.543
1517346887.130,17541.922
1517346890.471,17542.069
1517346893.827,17541.680
1517346897.168,17542.307
1517346900.510,17542.463
1517346903.851,17542.450
1517346907.207,17542.638
1517346910.548,17542.470
1517346913.889,17541.735
1517346917.246,17541.470
1517346920.587,17542.252
1517346923.928,17542.682
1517346927.268,17542.300
1517346930.625,17542.364
1517346933.966,17542.402
1517346937.307,17542.517
1517346940.663,17542.145
1517346944.005,17542.330
1517346947.346,17541.592
1517346950.686,17541.564
1517346954.043,17542.600
1517346957.384,17542.204
1517346960.725,17542.365
1517346964.081,17541.683
1517346967.422,17541.130
1517346970.763,17542.048
1517346974.104,17541.533
1517346977.461,17542.050
1517346980.802,17542.321
1517346984.143,17541.512
1517346987.499,17542.271
1517346990.840,17542.061
1517346994.181,17541.895
1517346997.522,17542.222
1517347000.878,17542.513
1517347004.219,17543.289
1517347007.560,17543.018
1517347010.917,17543.080
1517347014.258,17543.395
1517347017.599,17543.013
1517347020.940,17542.981
1517347024.296,17542.899
1517347027.637,17543.051
1517347030.978,17544.426
1517347034.335,17544.722
1517347037.676,17543.828
1517347041.017,17543.336
1517347044.358,17544.160
1517347047.714,17544.317
1517347051.055,17543.574
1517347054.397,17543.148
1517347057.753,17543.450
1517347061.094,17543.574
1517347064.435,17543.753
1517347067.776,17543.591
1517347071.132,17543.165
1517347074.473,17543.536
1517347077.814,17542.643
1517347081.171,17542.790
1517347084.512,17543.028
1517347087.853,17542.992
1517347091.194,17542.325
1517347094.550,17542.918
1517347097.891,17543.274
1517347101.232,17542.814
1517347104.589,17543.254
1517347107.930,17542.379
1517347111.271,17543.049
1517347114.612,17543.072
1517347117.969,17543.364
1517347121.309,17543.807
1517347124.650,17543.013
1517347128.007,17543.720
1517347131.348,17543.606
1517347134.689,17543.648
1517347138.030,17543.436
1517347141.387,17543.999
1517347144.727,17544.528
1517347148.068,17544.198
1517347151.425,17543.853
1517347154.766,17543.469
1517347158.107,17543.985
1517347161.448,17543.951
1517347164.804,17543.689
1517347168.145,17543.437
1517347171.486,17542.563
1517347174.843,17542.682
1517347178.184,17543.008
1517347181.525,17542.859
1517347184.866,17543.398
1517347188.223,17543.565
1517347191.563,17543.304
1517347194.904,17543.586
1517347198.246,17543.708
1517347201.602,17543.725
1517347204.943,17544.356
1517347208.284,17543.017
1517347211.641,17542.048
1517347214.982,17543.227
1517347218.323,17543.243
1517347221.664,17543.553
1517347225.021,17542.673
1517347228.361,17542.142
1517347231.702,17541.628
1517347235.059,17541.778
1517347238.400,17542.593
1517347241.741,17542.550
1517347245.082,17542.044
1517347248.439,17541.022
1517347251.780,17540.834
1517347255.121,17540.401
1517347258.477,17540.890
1517347261.818,17540.103
1517347265.159,17540.529
1517347268.500,17541.280
1517347271.856,17542.292
1517347275.197,17543.900
1517347278.538,17542.246
1517347281.895,17540.529
1517347285.236,17542.614
1517347288.576,17541.688
1517347291.917,17542.019
1517347295.274,17542.117
1517347298.615,17542.624
1517347301.956,17542.515
1517347305.312,17541.009
1517347308.653,17542.172
1517347311.994,17541.906
1517347315.335,17541.396
1517347318.692,17540.642
1517347322.033,17540.970
1517347325.374,17541.355
1517347328.730,17541.009
1517347332.071,17541.223
1517347335.412,17540.751
1517347338.753,17541.165
1517347342.110,17541.606
1517347345.451,17541.045
1517347348.792,17542.180
1517347352.149,17542.170
1517347355.490,17541.171
1517347358.830,17541.634
1517347362.171,17541.164
1517347365.528,17540.943
1517347368.869,17541.844
1517347372.210,17542.237
1517347375.566,17542.032
1517347378.908,17541.854
1517347382.248,17541.145
1517347385.589,17541.456
1517347388.946,17542.224
1517347392.287,17541.989
1517347395.628,17542.409
1517347398.984,17542.745
1517347402.325,17542.589
1517347405.666,17542.157
1517347409.007,17541.361
1517347412.364,17541.535
1517347415.705,17541.094
1517347419.046,17542.260
1517347422.402,17541.761
1517347425.743,17541.819
1517347429.084,17540.519
1517347432.425,17541.345
1517347435.782,17541.032
1517347439.123,17541.361
1517347442.464,17541.351
1517347445.820,17540.756
1517347449.162,17540.682
1517347452.502,17541.555
1517347455.843,17541.626
1517347459.200,17541.168
1517347462.541,17540.559
1517347465.882,17540.695
1517347469.238,17541.043
1517347472.579,17540.467
1517347475.920,17540.830
1517347479.261,17541.412
1517347482.618,17539.914
1517347485.959,17540.282
1517347489.300,17540.076
1517347492.656,17541.564
1517347495.997,17537.952
1517347499.338,17539.198
1517347502.679,17538.444
1517347506.036,17538.908
1517347509.377,17541.133
1517347512.718,17541.598
1517347516.074,17541.189
1517347519.415,17540.929
1517347522.757,17541.568
1517347526.097,17540.924
1517347529.454,17541.977
1517347532.795,17542.369
1517347536.136,17542.540
1517347539.492,17542.942
1517347542.833,17542.475
1517347546.174,17542.631
1517347549.515,17541.508
1517347552.872,17542.219
1517347556.213,17542.375
1517347559.554,17541.680
1517347562.910,17541.725
1517347566.251,17542.954
1517347569.592,17543.359
1517347572.933,17543.128
1517347576.290,17542.497
1517347579.631,17542.264
1517347582.972,17542.852
1517347586.328,17543.441
1517347589.670,17542.748
1517347593.010,17542.174
1517347596.351,17543.321
1517347599.708,17543.465
1517347603.049,17543.048
1517347606.390,17543.748
1517347609.747,17543.869
1517347613.087,17543.373
1517347616.428,17543.618
1517347619.769,17542.953
1517347623.126,17543.544
1517347626.467,17543.376
1517347629.808,17543.912
1517347633.164,17543.975
1517347636.505,17543.687
1517347639.846,17544.352
1517347643.187,17543.070
1517347646.544,17542.658
1517347649.885,17542.359
1517347653.226,17542.346
1517347656.582,17542.995
1517347659.923,17542.617
1517347663.264,17542.360
1517347666.605,17542.819
1517347669.962,17542.851
1517347673.303,17542.304
1517347676.644,17542.326
1517347680.000,17542.398
1517347683.341,17542.176
1517347686.682,17541.790
1517347690.023,17542.544
1517347693.380,17541.775
1517347696.720,17542.508
1517347700.062,17541.662
1517347703.418,17542.435
1517347706.759,17541.968
1517347710.100,17541.616
1517347713.441,17540.901
1517347716.797,17541.292
1517347720.138,17540.710
1517347723.479,17540.659
1517347726.836,17540.667
1517347730.177,17541.022
1517347733.518,17540.912
1517347736.859,17541.102
1517347740.216,17540.723
1517347743.557,17540.446
1517347746.897,17540.543
1517347750.254,17540.474
1517347753.595,17539.915
1517347756.936,17540.150
1517347760.277,17540.555
1517347763.633,17540.425
1517347766.974,17540.662
1517347770.315,17540.431
1517347773.672,17541.130
1517347777.013,17540.678
1517347780.354,17540.828
1517347783.695,17541.347
1517347787.051,17540.948
1517347790.392,17540.610
1517347793.733,17540.797
1517347797.090,17540.980
1517347800.431,17541.097
1517347803.772,17540.520
1517347807.112,17540.980
1517347810.469,17540.887
1517347813.810,17541.102
1517347817.151,17540.231
1517347820.507,17540.145
1517347823.848,17539.431
1517347827.189,17538.656
1517347830.530,17541.313
1517347833.887,17540.220
1517347837.228,17541.301
1517347840.569,17541.242
1517347843.925,17542.633
1517347847.266,17542.159
1517347850.607,17542.544
1517347853.948,17542.350
1517347857.305,17541.459
1517347860.646,17541.517
1517347863.987,17541.904
1517347867.344,17542.124
1517347870.685,17542.249
1517347874.026,17542.451
1517347877.367,17542.311
1517347880.724,17542.199
1517347884.065,17542.307
1517347887.406,17542.425
1517347890.747,17542.132
1517347894.103,17542.930
1517347897.444,17543.180
1517347900.785,17543.695
1517347904.142,17544.450
1517347907.483,17544.315
1517347910.824,17543.924
1517347914.165,17544.091
1517347917.521,17543.273
1517347920.862,17543.341
1517347924.203,17543.170
1517347927.560,17543.830
1517347930.901,17543.861
1517347934.242,17544.082
1517347937.583,17543.916
1517347940.939,17543.399
1517347944.280,17543.461
1517347947.621,17544.660
1517347950.977,17544.680
1517347954.318,17544.561
1517347957.659,17544.710
1517347961.000,17543.592
1517347964.357,17543.573
1517347967.698,17542.940
1517347971.038,17542.853
1517347974.395,17543.487
1517347977.736,17544.473
1517347981.077,17543.911
1517347984.418,17544.014
1517347987.775,17544.236
1517347991.116,17543.596
1517347994.456,17542.421
1517347997.813,17542.921
1517348001.154,17543.352
1517348004.495,17542.919
1517348007.851,17542.861
1517348011.192,17542.946
1517348014.533,17542.976
1517348017.874,17543.166
1517348021.231,17543.999
1517348024.572,17542.791
1517348027.912,17542.788
1517348031.269,17543.243
1517348034.610,17543.375
1517348037.951,17543.605
1517348041.292,17542.896
1517348044.648,17543.346
1517348047.989,17542.791
1517348051.330,17542.074
1517348054.687,17541.870
1517348058.028,17542.022
1517348061.369,17542.031
1517348064.710,17543.368
1517348068.067,17543.436
1517348071.408,17542.527
1517348074.748,17542.070
1517348078.105,17542.762
1517348081.446,17542.478
1517348084.787,17543.403
1517348088.128,17542.820
1517348091.485,17543.106
1517348094.825,17541.996
1517348098.166,17542.056
1517348101.523,17542.058
1517348104.864,17542.521
1517348108.205,17541.624
1517348111.546,17541.396
1517348114.902,17542.377
1517348118.244,17542.595
1517348121.585,17542.930
1517348124.926,17542.780
1517348128.282,17541.853
1517348131.623,17541.933
1517348134.964,17541.568
1517348138.321,17541.379
1517348141.662,17541.652
1517348145.003,17542.477
1517348148.344,17542.369
1517348151.700,17542.361
1517348155.041,17541.996
1517348158.382,17541.781
1517348161.739,17541.828
1517348165.079,17542.186
1517348168.420,17542.556
1517348171.762,17542.489
1517348175.118,17542.667
1517348178.460,17543.169
1517348181.800,17542.633
1517348185.157,17542.749
1517348188.498,17542.179
1517348191.838,17542.425
1517348195.180,17542.355
1517348198.536,17542.610
1517348201.877,17542.288
1517348205.218,17541.965
1517348208.574,17542.365
1517348211.916,17542.785
1517348215.256,17543.043
1517348218.598,17543.337
1517348221.954,17543.115
1517348225.295,17543.404
1517348228.636,17543.418
1517348231.993,17543.636
1517348235.334,17543.779
1517348238.675,17544.670
1517348242.015,17543.442
1517348245.373,17542.345
1517348248.713,17542.565
1517348252.055,17542.767
1517348255.411,17542.925
1517348258.752,17543.238
1517348262.093,17542.458
1517348265.434,17542.672
1517348268.791,17543.028
1517348272.132,17543.160
1517348275.472,17542.654
1517348278.829,17542.816
1517348282.170,17542.631
1517348285.511,17542.943
1517348288.852,17542.757
1517348292.209,17542.567
1517348295.550,17542.831
1517348298.891,17542.795
1517348302.247,17543.715
1517348305.588,17542.639
1517348308.929,17542.870
1517348312.270,17542.831
1517348315.627,17542.306
1517348318.968,17542.759
1517348322.308,17542.702
1517348325.665,17542.491
1517348329.006,17542.507
1517348332.347,17542.262
1517348335.688,17542.337
1517348339.045,17542.133
1517348342.386,17541.996
1517348345.726,17541.990
1517348349.083,17542.050
1517348352.424,17542.366
1517348355.765,17542.199
1517348359.106,17542.735
1517348362.462,17542.625
1517348365.804,17542.371
1517348369.145,17541.833
1517348372.501,17541.880
1517348375.842,17541.715
1517348379.183,17542.161
1517348382.524,17542.316
1517348385.880,17542.560
1517348389.221,17542.596
1517348392.563,17542.839
1517348395.919,17543.196
1517348399.260,17542.690
1517348402.601,17543.610
1517348405.942,17543.845
1517348409.299,17544.157
1517348412.639,17543.862
1517348415.980,17543.473
1517348419.337,17542.719
1517348422.678,17542.403
1517348426.019,17541.769
1517348429.360,17541.683
1517348432.716,17541.897
1517348436.057,17542.194
1517348439.398,17542.453
1517348442.755,17542.033
1517348446.096,17541.576
1517348449.437,17541.649
1517348452.778,17541.609
1517348456.134,17540.837
1517348459.475,17541.688
1517348462.816,17542.549
1517348466.172,17541.533
1517348469.513,17540.979
1517348472.854,17541.033
1517348476.195,17541.972
1517348479.552,17542.501
1517348482.893,17543.531
1517348486.234,17543.906
1517348489.590,17543.905
1517348492.931,17543.821
1517348496.272,17544.390
1517348499.613,17544.001
1517348502.970,17543.166
1517348506.311,17543.597
1517348509.651,17543.094
1517348513.008,17542.856
1517348516.349,17542.739
1517348519.690,17542.456
1517348523.031,17542.764
1517348526.388,17542.715
1517348529.729,17542.543
1517348533.070,17542.512
1517348536.426,17542.714
1517348539.767,17542.635
1517348543.108,17542.930
1517348546.449,17542.975
1517348549.806,17542.607
1517348553.147,17542.621
1517348556.488,17542.937
1517348559.844,17542.986
1517348563.185,17542.916
1517348566.526,17543.259
1517348569.867,17542.848
1517348573.224,17543.594
1517348576.564,17543.153
1517348579.905,17543.316
1517348583.262,17542.795
1517348586.603,17542.454
1517348589.944,17541.377
1517348593.285,17542.314
1517348596.641,17542.355
1517348599.982,17542.316
1517348603.323,17542.151
1517348606.680,17542.662
1517348610.021,17542.262
1517348613.362,17542.787
1517348616.702,17542.705
1517348620.059,17542.597
1517348623.400,17542.480
1517348626.741,17541.578
1517348630.098,17541.924
1517348633.439,17542.486
1517348636.780,17541.825
1517348640.121,17542.071
1517348643.477,17542.524
1517348646.818,17542.873
1517348650.159,17543.028
1517348653.516,17542.978
1517348656.857,17542.041
1517348660.198,17541.635
1517348663.539,17541.799
1517348666.896,17541.549
1517348670.236,17542.145
1517348673.577,17542.009
1517348676.934,17541.933
1517348680.275,17540.941
1517348683.616,17541.023
1517348686.957,17541.559
1517348690.313,17541.796
1517348693.654,17541.851
1517348696.995,17541.596
1517348700.352,17541.835
1517348703.693,17541.908
1517348707.033,17542.171
1517348710.374,17541.957
1517348713.731,17541.417
1517348717.072,17541.356
1517348720.413,17541.731
1517348723.770,17541.938
1517348727.110,17541.263
1517348730.452,17541.236
1517348733.792,17540.588
1517348737.149,17540.638
1517348740.490,17540.356
1517348743.831,17540.522
1517348747.187,17540.538
1517348750.528,17539.737
1517348753.869,17540.961
1517348757.210,17541.045
1517348760.567,17541.227
1517348763.908,17541.304
1517348767.249,17541.254
1517348770.605,17541.601
1517348773.946,17541.653
1517348777.287,17541.373
1517348780.628,17541.346
1517348783.985,17541.285
1517348787.326,17541.069
1517348790.667,17540.816
1517348794.024,17541.519
1517348797.365,17541.515
1517348800.706,17541.027
1517348804.047,17541.072
1517348807.403,17541.008
1517348810.744,17541.283
1517348814.085,17542.442
1517348817.442,17542.838
1517348820.783,17541.155
1517348824.124,17541.103
1517348827.464,17540.900
1517348830.821,17540.910
1517348834.162,17541.061
1517348837.503,17541.541
1517348840.860,17541.019
1517348844.201,17541.359
1517348847.541,17541.540
1517348850.882,17541.823
1517348854.239,17542.053
1517348857.580,17543.649
1517348860.921,17542.107
1517348864.278,17542.176
1517348867.619,17541.730
1517348870.960,17541.697
1517348874.301,17541.183
1517348877.657,17541.691
1517348880.998,17542.056
1517348884.339,17541.895
1517348887.696,17542.446
1517348891.037,17542.281
1517348894.378,17542.214
