1525633241.1,23.655
1525633242.11,23.657
1525633243.11,23.659
1525633244.11,23.660
1525633245.11,23.661
1525633246.11,23.662
1525633247.11,23.662
1525633248.11,23.662
1525633249.11,23.661
1525633250.11,23.661
1525633251.11,23.660
1525633252.11,23.659
1525633253.11,23.658
1525633254.11,23.657
1525633255.12,23.656
1525633256.11,23.654
1525633257.11,23.653
1525633258.12,23.651
1525633259.12,23.649
1525633260.12,23.647
1525633261.12,23.645
1525633262.12,23.643
1525633263.12,23.641
1525633264.12,23.639
1525633265.12,23.636
1525633266.12,23.634
1525633267.12,23.632
1525633268.12,23.630
1525633269.12,23.628
1525633270.12,23.625
1525633271.12,23.622
1525633272.13,23.620
1525633273.12,23.618
1525633274.12,23.615
1525633275.12,23.613
1525633276.13,23.610
1525633277.13,23.607
1525633278.13,23.605
1525633279.13,23.602
1525633280.13,23.600
1525633281.13,23.597
1525633282.13,23.594
1525633283.13,23.592
1525633284.13,23.589
1525633285.13,23.587
1525633286.13,23.584
1525633287.13,23.581
1525633288.13,23.579
1525633289.14,23.576
1525633290.14,23.574
1525633291.13,23.571
1525633292.14,23.568
1525633293.14,23.566
1525633294.14,23.563
1525633295.14,23.561
1525633296.14,23.558
1525633297.14,23.555
1525633298.14,23.553
1525633299.14,23.550
1525633300.14,23.548
1525633301.14,23.545
1525633302.14,23.543
1525633303.14,23.540
1525633304.14,23.537
1525633305.14,23.535
1525633306.15,23.532
1525633307.14,23.530
1525633308.14,23.527
1525633309.15,23.525
1525633310.15,23.522
1525633311.15,23.520
1525633312.15,23.517
1525633313.15,23.515
1525633314.15,23.512
1525633315.15,23.510
1525633316.15,23.507
1525633317.15,23.505
1525633318.15,23.502
1525633319.15,23.500
1525633320.15,23.497
1525633321.15,23.495
1525633322.15,23.492
1525633323.16,23.490
1525633324.16,23.487
1525633325.15,23.485
1525633326.16,23.483
1525633327.16,23.480
1525633328.16,23.478
1525633329.16,23.475
1525633330.16,23.473
1525633331.16,23.471
1525633332.16,23.468
1525633333.16,23.466
1525633334.16,23.464
1525633335.16,23.462
1525633336.16,23.459
1525633337.16,23.457
1525633338.16,23.454
1525633339.16,23.452
1525633340.17,23.450
1525633341.17,23.447
1525633342.16,23.445
1525633343.17,23.443
1525633344.17,23.441
1525633345.17,23.438
1525633346.17,23.436
1525633347.17,23.434
1525633348.17,23.432
1525633349.17,23.429
1525633350.17,23.427
1525633351.17,23.425
1525633352.17,23.423
1525633353.17,23.421
1525633354.17,23.418
1525633355.17,23.416
1525633356.17,23.414
1525633357.18,23.412
1525633358.18,23.410
1525633359.17,23.407
1525633360.18,23.405
1525633361.18,23.403
1525633362.18,23.401
1525633363.18,23.399
1525633364.18,23.397
1525633365.18,23.395
1525633366.18,23.392
1525633367.18,23.390
1525633368.18,23.388
1525633369.18,23.386
1525633370.18,23.384
1525633371.18,23.382
1525633372.18,23.380
1525633373.18,23.377
1525633374.19,23.376
1525633375.19,23.373
1525633376.18,23.371
1525633377.19,23.369
1525633378.19,23.367
1525633379.19,23.365
1525633380.19,23.363
1525633381.19,23.361
1525633382.19,23.359
1525633383.19,23.357
1525633384.19,23.355
1525633385.19,23.353
1525633386.19,23.351
1525633387.19,23.349
1525633388.19,23.347
1525633389.19,23.345
1525633390.19,23.343
1525633391.2,23.341
1525633392.2,23.339
1525633393.2,23.337
1525633394.2,23.335
1525633395.2,23.333
1525633396.2,23.331
1525633397.2,23.329
1525633398.2,23.327
1525633399.2,23.325
1525633400.2,23.323
1525633401.2,23.321
1525633402.2,23.319
1525633403.2,23.317
1525633404.2,23.315
1525633405.2,23.313
1525633406.2,23.311
1525633407.2,23.309
1525633408.21,23.307
1525633409.21,23.305
1525633410.21,23.304
1525633411.21,23.302
1525633412.21,23.300
1525633413.21,23.298
1525633414.21,23.296
1525633415.21,23.294
1525633416.21,23.292
1525633417.21,23.290
1525633418.21,23.288
1525633419.21,23.287
1525633420.21,23.285
1525633421.21,23.283
1525633422.21,23.281
1525633423.21,23.279
1525633424.22,23.277
1525633425.22,23.275
1525633426.22,23.274
1525633427.22,23.272
1525633428.22,23.270
1525633429.22,23.268
1525633430.22,23.266
1525633431.22,23.264
1525633432.22,23.263
1525633433.22,23.261
1525633434.22,23.259
1525633435.22,23.257
1525633436.22,23.255
1525633437.22,23.254
1525633438.22,23.252
1525633439.22,23.250
1525633440.22,23.248
1525633441.23,23.246
1525633442.23,23.245
1525633443.23,23.243
1525633444.22,23.241
1525633445.23,23.239
1525633446.23,23.237
1525633447.23,23.236
1525633448.23,23.234
1525633449.23,23.232
1525633450.23,23.230
1525633451.23,23.229
1525633452.23,23.227
1525633453.23,23.225
1525633454.23,23.223
1525633455.23,23.222
1525633456.23,23.220
1525633457.23,23.218
1525633458.24,23.216
1525633459.24,23.215
1525633460.24,23.213
1525633461.24,23.211
1525633462.24,23.210
1525633463.24,23.208
1525633464.24,23.206
1525633465.24,23.205
1525633466.24,23.203
1525633467.24,23.201
1525633468.24,23.199
1525633469.24,23.198
1525633470.24,23.196
1525633471.24,23.194
1525633472.24,23.193
1525633473.24,23.191
1525633474.24,23.189
1525633475.25,23.188
1525633476.25,23.186
1525633477.25,23.185
1525633478.25,23.183
1525633479.25,23.181
1525633480.25,23.180
1525633481.25,23.178
1525633482.25,23.176
1525633483.25,23.175
1525633484.25,23.173
1525633485.25,23.171
1525633486.25,23.170
1525633487.25,23.168
1525633488.25,23.166
1525633489.25,23.165
1525633490.25,23.163
1525633491.25,23.162
1525633492.26,23.160
1525633493.26,23.158
1525633494.26,23.157
1525633495.26,23.155
1525633496.26,23.154
1525633497.26,23.152
1525633498.26,23.150
1525633499.26,23.149
1525633500.26,23.147
